id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2552149621,453,13,2,54,37,c3v2ohfuzoqmc8ljm65hi80sj,1,70.9,83.5,2023-05-21T01:54:30.687Z,2023-05-21T01:54:44Z,4295851905,26,,4295852475,102,56.0,4295852471,83,,4295851909,56,Left,4295851907,68,,4295852479,103,15.3,4295852155,72,,4295852493,231,49.8,1he80t4tdvj86rbvng0956prd,M. Sánchez,4295852491,230,4295852483,215,4295852489,458,,,,,,,99.3,,,,,,,,,,,,,,,,
2552149627,402,5,2,54,39,esvbnzqbyvxp2k570ez7h1a1g,1,-0.6,43.7,2023-05-21T01:54:32.659Z,2023-05-21T01:54:34Z,4295851941,346,,4295851939,56,Back,4295852007,233,454,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149641,454,5,2,54,39,c3v2ohfuzoqmc8ljm65hi80sj,0,100.6,56.3,2023-05-21T01:54:32.659Z,2023-05-21T02:39:23Z,4295851995,346,,4295852025,233,402,4295851993,56,Center,,,,,,,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149783,403,1,2,54,54,esvbnzqbyvxp2k570ez7h1a1g,1,3.7,39.7,2023-05-21T01:54:48.067Z,2023-05-21T01:54:49Z,4295852727,237,,4295852719,141,32.7,4295852721,212,4.8,4295852717,140,3.6,4295852713,124,,4295852715,56,Back,4295852723,213,4.7,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149813,404,1,2,54,56,esvbnzqbyvxp2k570ez7h1a1g,1,3.6,32.7,2023-05-21T01:54:49.747Z,2023-05-21T01:54:53Z,4295852861,141,46.0,4295852863,212,9.1,4295852865,213,1.6,4295852859,140,3.1,4295852857,56,Back,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149837,405,1,2,55,0,esvbnzqbyvxp2k570ez7h1a1g,1,7.8,44.8,2023-05-21T01:54:53.155Z,2023-05-21T01:54:55Z,4295852991,213,0.6,4295852985,140,40.2,4295852983,56,Back,4295852993,1,,4295852989,212,40.5,4295852987,141,77.0,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149891,406,1,2,55,1,esvbnzqbyvxp2k570ez7h1a1g,1,40.2,77,2023-05-21T01:54:55.060Z,2023-05-21T01:55:01Z,4295853351,212,14.4,4295853345,56,Back,4295853347,140,35.9,4295853353,213,1.9,4295853349,141,97.1,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149893,407,1,2,55,5,esvbnzqbyvxp2k570ez7h1a1g,0,34.7,96,2023-05-21T01:54:58.916Z,2023-05-21T01:55:09Z,4295853361,140,32.6,4295853367,213,4.2,4295853363,141,90.3,4295853365,212,4.5,4295853359,56,Back,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149907,455,8,2,55,8,c3v2ohfuzoqmc8ljm65hi80sj,1,64.4,8.3,2023-05-21T01:55:01.793Z,2023-05-21T01:55:01Z,4295853427,56,Right,,,,,,,,,,,,,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2552149925,456,49,2,55,10,c3v2ohfuzoqmc8ljm65hi80sj,1,84,14.3,2023-05-21T01:55:03.393Z,2023-05-21T01:55:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149951,457,13,2,55,12,c3v2ohfuzoqmc8ljm65hi80sj,1,94.3,31.5,2023-05-21T01:55:05.489Z,2023-05-21T01:55:29Z,4295854887,102,60.5,4295854889,103,11.1,4295854575,20,,4295854893,230,99.3,4295854881,29,,4295854895,231,48.4,4295854891,215,,4295854577,62,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,4295854883,55,4295853651,22,4295854879,73,,4295853655,56,,,,455,,,Center,,,,,,,,,,,,,
2552149961,408,5,2,55,13,esvbnzqbyvxp2k570ez7h1a1g,1,-1.2,35.8,2023-05-21T01:55:07.094Z,2023-05-21T01:55:08Z,4295853771,233,458,4295853691,56,Back,4295853693,346,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552149967,458,5,2,55,13,c3v2ohfuzoqmc8ljm65hi80sj,0,101.2,64.2,2023-05-21T01:55:07.094Z,2023-05-21T02:39:23Z,4295853727,346,,4295853795,233,408,4295853725,56,Center,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150183,459,18,2,55,40,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:55:34.107Z,2023-05-21T01:55:34Z,4295855171,59,9,4295855217,55,460,4295855167,42,,4295855169,44,Forward,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150187,460,19,2,55,40,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:55:34.108Z,2023-05-21T01:55:35Z,4295855199,55,459,4295855197,44,Forward,4295855185,42,,4295855191,59,11,4295855195,293,3,4295855193,292,9,4295855189,145,9,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150295,409,1,2,55,51,esvbnzqbyvxp2k570ez7h1a1g,1,4.1,54.8,2023-05-21T01:55:44.741Z,2023-05-21T01:55:45Z,4295855803,56,Back,4295855805,140,7.6,4295855801,124,,4295855815,237,,4295855811,213,1.3,4295855809,212,11.9,4295855807,141,71.5,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150317,410,1,2,55,52,esvbnzqbyvxp2k570ez7h1a1g,1,7.5,71.4,2023-05-21T01:55:45.509Z,2023-05-21T01:55:47Z,4295855945,213,4.4,4295855937,56,Back,4295855943,212,11.6,4295855939,140,3.9,4295855941,141,55.2,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150363,411,1,2,55,54,esvbnzqbyvxp2k570ez7h1a1g,1,7.1,51.5,2023-05-21T01:55:47.798Z,2023-05-21T01:55:52Z,4295856187,141,74.2,4295856189,212,39.6,4295856177,157,,4295856181,56,Back,4295856193,1,,4295856185,140,41.8,4295856191,213,0.4,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150393,412,1,2,55,59,esvbnzqbyvxp2k570ez7h1a1g,1,41.7,74.2,2023-05-21T01:55:52.133Z,2023-05-21T01:55:55Z,4295856349,212,21.5,4295856347,141,97.2,4295856339,3,,4295856341,168,,4295856351,213,0.8,4295856345,140,55.7,4295856343,56,Left,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150439,413,1,2,56,2,esvbnzqbyvxp2k570ez7h1a1g,0,55.1,97.1,2023-05-21T01:55:55.207Z,2023-05-21T01:56:00Z,4295856587,56,Center,4295856589,140,60.3,4295856593,212,17.9,4295856595,213,5.0,4295856591,141,72.0,4295856585,155,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150771,468,44,2,56,2,c3v2ohfuzoqmc8ljm65hi80sj,1,39.1,35,2023-05-21T01:55:55.236Z,2023-05-21T01:56:38Z,4295858535,285,,4295858547,233,414,4295858533,56,Back,,,,,,,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150445,414,44,2,56,2,esvbnzqbyvxp2k570ez7h1a1g,0,60.9,65,2023-05-21T01:55:55.237Z,2023-05-21T01:56:38Z,4295856615,56,Center,4295856617,286,,4295858555,233,468,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150429,461,1,2,56,3,c3v2ohfuzoqmc8ljm65hi80sj,1,30.1,44.8,2023-05-21T01:55:56.643Z,2023-05-21T01:55:58Z,4295856545,56,Back,4295856551,212,10.1,4295856543,3,,4295856547,140,36.3,4295856549,141,33.4,4295856555,213,5.4,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150433,462,49,2,56,5,c3v2ohfuzoqmc8ljm65hi80sj,1,36.4,34,2023-05-21T01:55:58.195Z,2023-05-21T01:55:58Z,,,,,,,,,,,,,,,,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150441,463,1,2,56,5,c3v2ohfuzoqmc8ljm65hi80sj,0,36.4,34,2023-05-21T01:55:58.594Z,2023-05-21T01:56:00Z,4295856601,140,57.1,4295856607,213,5.8,4295856603,141,15.2,4295856599,56,Right,4295856605,212,25.2,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150473,415,1,2,56,8,esvbnzqbyvxp2k570ez7h1a1g,1,40.2,86.5,2023-05-21T01:56:01.845Z,2023-05-21T01:56:04Z,4295856787,140,41.5,4295856789,141,73.2,4295856793,213,4.9,4295856791,212,9.1,4295856785,56,Back,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150477,416,49,2,56,10,esvbnzqbyvxp2k570ez7h1a1g,1,41.5,71.7,2023-05-21T01:56:03.894Z,2023-05-21T01:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150491,417,1,2,56,11,esvbnzqbyvxp2k570ez7h1a1g,0,41.5,71.7,2023-05-21T01:56:04.133Z,2023-05-21T01:56:04Z,4295856859,56,Center,4295856865,212,16.6,4295856863,141,63.6,4295856867,213,5.9,4295856861,140,56.4,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150499,464,8,2,56,12,c3v2ohfuzoqmc8ljm65hi80sj,1,37.7,46.3,2023-05-21T01:56:05.267Z,2023-05-21T01:56:05Z,4295856913,56,Back,,,,,,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150569,418,1,2,56,16,esvbnzqbyvxp2k570ez7h1a1g,1,71.4,86.5,2023-05-21T01:56:09.943Z,2023-05-21T01:56:14Z,4295857333,56,Left,4295857335,140,89.8,4295857341,213,0.3,4295857337,141,96.2,4295857339,212,20.4,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150597,420,50,2,56,19,esvbnzqbyvxp2k570ez7h1a1g,1,91.8,80.9,2023-05-21T01:56:12.818Z,2023-05-21T01:56:18Z,4295857571,233,465,4295857509,56,Left,4295857511,286,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150567,465,7,2,56,19,c3v2ohfuzoqmc8ljm65hi80sj,0,8.2,19.1,2023-05-21T01:56:12.819Z,2023-05-21T01:56:18Z,4295857329,56,Back,4295857541,233,420,4295857331,285,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150593,419,3,2,56,20,esvbnzqbyvxp2k570ez7h1a1g,0,93,77.8,2023-05-21T01:56:13.878Z,2023-05-21T01:57:59Z,4295857493,56,Center,4295857495,286,,4295862265,233,466,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150591,466,7,2,56,20,c3v2ohfuzoqmc8ljm65hi80sj,1,7,22.2,2023-05-21T01:56:13.879Z,2023-05-21T01:57:59Z,4295862243,233,419,4295857485,285,,4295857483,56,Back,4295857481,167,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150637,421,6,2,56,24,esvbnzqbyvxp2k570ez7h1a1g,1,99,71.9,2023-05-21T01:56:17.283Z,2023-05-21T02:39:13Z,4295857703,73,,4295857705,233,467,4295857701,56,Center,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150601,467,6,2,56,24,c3v2ohfuzoqmc8ljm65hi80sj,0,1,28.1,2023-05-21T01:56:17.283Z,2023-05-21T01:56:22Z,4295857521,73,,4295857519,56,Back,4295857739,233,421,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552150947,422,1,2,57,1,esvbnzqbyvxp2k570ez7h1a1g,0,99.5,99.5,2023-05-21T01:56:54.184Z,2023-05-21T01:56:55Z,4295859539,56,Center,4295859537,223,,4295859549,1,,4295859547,213,4.6,4295859545,212,36.6,4295859531,2,,4295859543,141,46.0,4295859533,6,,n4egj8ymfled94mco0lwa95,C. Westphal,4295859541,140,4295859535,155,,,,,,,,,95.8,,,,,,,,,,,,,,,,
2552150971,469,12,2,57,3,c3v2ohfuzoqmc8ljm65hi80sj,1,3.8,57.2,2023-05-21T01:56:56.517Z,2023-05-21T01:56:58Z,4295859677,141,63.1,4295859679,212,7.6,4295859673,56,Back,4295859681,213,0.6,4295859675,140,9.9,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552151019,470,12,2,57,5,c3v2ohfuzoqmc8ljm65hi80sj,1,9.9,63.1,2023-05-21T01:56:58.148Z,2023-05-21T01:57:01Z,4295859919,141,54.8,4295859921,212,10.1,4295859917,140,17.9,4295859915,56,Back,4295859923,213,5.7,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552151173,472,12,2,57,7,c3v2ohfuzoqmc8ljm65hi80sj,1,14.4,58.8,2023-05-21T01:57:00.829Z,2023-05-21T01:57:21Z,4295860795,212,1.5,4295860793,141,60.3,4295860789,56,Back,4295860797,213,0.8,4295860791,140,15.4,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552151027,471,43,2,57,8,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T01:57:01.668Z,2023-05-21T01:57:05Z,4295860101,144,50,4295859953,56,Back,4295859955,285,0,,,,,,,,,,,,,,,,1he80t4tdvj86rbvng0956prd,M. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552151041,423,1,2,57,9,esvbnzqbyvxp2k570ez7h1a1g,1,84.7,35.4,2023-05-21T01:57:03.055Z,2023-05-21T02:56:41Z,4295860027,212,2.5,4295860029,213,5.2,4295860021,56,Center,4295860025,141,32.2,4295860023,140,85.8,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552151079,424,1,2,57,10,esvbnzqbyvxp2k570ez7h1a1g,1,85.8,32.2,2023-05-21T01:57:03.752Z,2023-05-21T01:58:10Z,4295862777,25,,4295860217,213,1.4,4295860213,141,57.6,4295860215,212,17.6,4295860211,140,89.1,4295862773,210,16,4295860209,56,Center,4295862775,154,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2552151083,425,16,2,57,13,esvbnzqbyvxp2k570ez7h1a1g,1,89.1,57.8,2023-05-21T01:57:06.119Z,2023-05-21T01:58:11Z,4295862123,375,57:12.251,4295860227,56,Center,4295862793,79,,4295862795,29,,4295860225,17,,4295862799,55,424,4295862797,154,,4295862813,231,50.2,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,4295862807,214,4295862119,374,4295862809,328,,4295862811,230,4295862115,20,,,2023-05-21 02:57:05.362,,98.4,4295862805,103,4295862113,25,32.9,,4295862803,102,,,,,50.3
2552153009,426,18,2,61,39,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-21T02:01:32.434Z,2023-05-21T02:01:33Z,4295871323,42,,4295871349,55,427,4295871325,44,Forward,4295871327,59,11,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153011,427,19,2,61,39,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-21T02:01:32.435Z,2023-05-21T02:01:46Z,4295871807,293,3,4295871337,145,10,4295871339,59,15,4295871333,42,,4295871341,44,Midfielder,4295871805,292,6,4295871343,55,426,,,,1p7mhkqn7vxnady8q0vboi02d,M. Doniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153049,428,18,2,61,46,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-21T02:01:39.177Z,2023-05-21T02:01:39Z,4295871585,59,24,4295871605,55,429,4295871583,44,Midfielder,4295871581,42,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153051,429,19,2,61,46,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-21T02:01:39.178Z,2023-05-21T02:01:40Z,4295871587,42,,4295871599,44,Midfielder,4295871597,293,3,4295871593,59,16,4295871601,55,428,4295871595,292,7,4295871591,145,4,,,,emihtyw994ca7bwm3y8ou4odm,M. Pogarch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153145,473,1,2,61,58,c3v2ohfuzoqmc8ljm65hi80sj,1,50.2,49.6,2023-05-21T02:01:51.550Z,2023-05-21T02:57:41Z,4295872173,279,G,4295872169,212,8.9,4295872167,141,57.9,4295872171,213,2.5,4295872163,56,Back,4295872165,140,43.6,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153155,474,1,2,62,0,c3v2ohfuzoqmc8ljm65hi80sj,0,43.5,57.9,2023-05-21T02:01:53.919Z,2023-05-21T02:01:56Z,4295872239,1,,4295872237,213,5.6,4295872233,141,25.9,4295872235,212,34.3,4295872231,140,68.8,4295872227,155,,4295872229,56,Center,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153205,430,1,2,62,4,esvbnzqbyvxp2k570ez7h1a1g,0,31.2,71.4,2023-05-21T02:01:58.048Z,2023-05-21T02:41:23Z,4295872541,141,59.9,4295872545,213,5.3,4295872539,140,36.2,4295872543,212,9.4,4295872537,56,Back,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153179,475,1,2,62,5,c3v2ohfuzoqmc8ljm65hi80sj,0,67,39.2,2023-05-21T02:01:58.463Z,2023-05-21T02:41:22Z,4295872405,141,35.2,4295872403,140,70.3,4295978809,286,,4295872401,56,Center,4295978805,233,431,4295978803,236,,4295872409,213,5.6,4295872407,212,4.4,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153207,431,74,2,62,5,esvbnzqbyvxp2k570ez7h1a1g,1,33.8,61.1,2023-05-21T02:01:58.464Z,2023-05-21T02:52:08Z,4295978789,285,,4295872553,56,Back,4295978815,233,475,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153233,476,3,2,62,10,c3v2ohfuzoqmc8ljm65hi80sj,0,63.9,8.5,2023-05-21T02:02:03.566Z,2023-05-21T02:02:04Z,4295872707,56,Right,4295872709,286,,4295872711,211,,,,,,,,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153251,432,61,2,62,12,esvbnzqbyvxp2k570ez7h1a1g,0,12.4,93.5,2023-05-21T02:02:06.064Z,2023-05-21T02:02:06Z,4295872801,56,Back,,,,,,,,,,,,,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153309,477,3,2,62,16,c3v2ohfuzoqmc8ljm65hi80sj,0,78.1,5.8,2023-05-21T02:02:09.902Z,2023-05-21T02:02:11Z,4295873175,211,,4295873147,286,,4295873145,56,Right,,,,,,,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153341,433,1,2,62,18,esvbnzqbyvxp2k570ez7h1a1g,0,13.9,90,2023-05-21T02:02:12.105Z,2023-05-21T02:41:44Z,4295873355,212,8.3,4295873349,56,Back,4295873353,141,100.0,4295873347,157,,4295873359,1,,4295873357,213,1.3,4295873351,140,16.0,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153345,434,5,2,62,19,esvbnzqbyvxp2k570ez7h1a1g,0,18.8,101.7,2023-05-21T02:02:13.071Z,2023-05-21T02:39:24Z,4295873367,347,,4295874321,233,478,4295873365,56,Back,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153483,478,5,2,62,19,c3v2ohfuzoqmc8ljm65hi80sj,1,81.2,-1.7,2023-05-21T02:02:13.071Z,2023-05-21T02:02:36Z,4295874211,347,,4295874207,56,Right,4295874305,233,434,,,,,,,,,,,,,,,,edwr7f7jwnxm1plk91fx8hfro,M. Alozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153489,479,18,2,62,42,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T02:02:35.392Z,2023-05-21T02:03:15Z,4295874247,44,Defender,4295874249,59,4,4295876065,41,,4295874281,55,480,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153493,480,19,2,62,42,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-21T02:02:35.393Z,2023-05-21T02:02:36Z,4295874251,42,,4295874255,145,5,4295874263,44,Defender,4295874265,55,479,4295874259,292,4,4295874257,59,36,4295874261,293,5,,,,dyy9qh1b8rzc2ganhv1gk1las,L. Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153573,481,1,2,62,51,c3v2ohfuzoqmc8ljm65hi80sj,1,73.6,0,2023-05-21T02:02:44.560Z,2023-05-21T02:02:46Z,4295874733,56,Right,4295874741,213,0.4,4295874735,140,94.7,4295874731,107,,4295874743,1,,4295874739,212,24.2,4295874737,141,12.6,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153591,482,1,2,62,53,c3v2ohfuzoqmc8ljm65hi80sj,1,95.2,12.9,2023-05-21T02:02:46.352Z,2023-05-21T02:02:48Z,4295874833,140,85.5,4295874835,141,4.0,4295874831,56,Right,4295874839,213,3.7,4295874837,212,11.8,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153631,483,1,2,62,55,c3v2ohfuzoqmc8ljm65hi80sj,1,85.5,4,2023-05-21T02:02:48.256Z,2023-05-21T02:03:00Z,4295875041,2,,4295875055,213,1.4,4295875043,155,,4295875045,56,Center,4295875051,212,32.3,4295875423,154,,4295875047,140,90.2,4295875049,141,51.0,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,4295875421,210,4295875057,1,,,,,,,,,13,,1,,,,,,,,,,,,,,
2552153633,484,13,2,62,58,c3v2ohfuzoqmc8ljm65hi80sj,1,90.2,51,2023-05-21T02:02:51.297Z,2023-05-21T02:03:00Z,4295875455,230,99.0,4295875073,56,Center,4295875453,103,16.7,4295875265,15,,4295875071,17,,4295875451,102,66.2,4295875269,328,,4295875457,231,49.5,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,4295875441,29,4295875069,22,4295875445,154,,4295875447,55,4295875437,73,,,,,483,,,,,,,,,,,,,
2552153625,435,5,2,62,58,esvbnzqbyvxp2k570ez7h1a1g,1,-0.7,36.4,2023-05-21T02:02:51.490Z,2023-05-21T02:02:53Z,4295875123,233,485,4295875017,56,Back,4295875021,346,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153647,485,5,2,62,58,c3v2ohfuzoqmc8ljm65hi80sj,0,100.7,63.6,2023-05-21T02:02:51.490Z,2023-05-21T02:39:24Z,4295875127,233,435,4295875119,346,,4295875117,56,Center,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552153881,436,1,2,63,23,esvbnzqbyvxp2k570ez7h1a1g,1,3.1,43.3,2023-05-21T02:03:17.026Z,2023-05-21T02:03:24Z,4295876393,124,,4295876409,213,0.5,4295876395,56,Back,4295876413,1,,4295876417,74,,4295876405,212,47.9,4295876403,141,80.0,4295876399,140,42.0,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
