id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2537717949,339,10,1,41,33,446mp88j1vpk9iwui9fiifrp8,1,2.1,55.2,2023-04-23T03:19:14.833Z,2023-04-23T03:37:11Z,4211997169,233,378,4211996539,177,,4211996543,182,,4211996545,56,Back,4211996541,178,,,,,,,,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537717947,338,52,1,41,33,446mp88j1vpk9iwui9fiifrp8,1,2.1,55.2,2023-04-23T03:19:14.843Z,2023-04-23T03:19:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537717981,379,43,1,41,41,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-23T03:19:23.362Z,2023-04-23T03:37:23Z,4212029657,144,5,4211996703,346,0,4211996701,56,Center,,,,,,,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718387,388,43,1,41,41,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-23T03:19:23.378Z,2023-04-23T03:37:22Z,4212029601,144,5,4211999187,56,Back,,,,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718023,340,43,1,41,45,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-04-23T03:19:26.689Z,2023-04-23T03:19:30Z,4211997043,144,5,4211996945,56,Back,4211996947,346,0,4211996949,233,379,,,,,,,,,,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718073,341,1,1,41,54,446mp88j1vpk9iwui9fiifrp8,0,15.9,44.9,2023-04-23T03:19:36.354Z,2023-04-23T03:19:38Z,4211997395,199,,4211997405,213,6.3,4211997397,56,Center,4211997407,1,,4211997403,212,55.7,4211997399,140,68.9,4211997401,141,44.6,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718081,380,1,1,41,56,dtucewmt49th1p4selfutmnmc,0,33.6,57.5,2023-04-23T03:19:38.083Z,2023-04-23T03:19:40Z,4211997449,213,0.3,4211997441,56,Center,4211997443,140,58.8,4211997439,3,,4211997447,212,27.6,4211997445,141,69.3,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718085,342,61,1,41,59,446mp88j1vpk9iwui9fiifrp8,0,41.6,33.4,2023-04-23T03:19:41.026Z,2023-04-23T03:19:41Z,4211997453,56,Back,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718091,381,49,1,42,0,dtucewmt49th1p4selfutmnmc,1,58.1,82.1,2023-04-23T03:19:41.734Z,2023-04-23T03:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718127,382,1,1,42,1,dtucewmt49th1p4selfutmnmc,1,60.5,94.2,2023-04-23T03:19:42.978Z,2023-04-23T03:19:50Z,4211997685,141,75.4,4211997691,1,,4211997687,212,35.1,4211997689,213,5.9,4211997681,56,Center,4211997683,140,91.6,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718129,383,1,1,42,9,dtucewmt49th1p4selfutmnmc,0,97.4,90.6,2023-04-23T03:19:50.610Z,2023-04-23T03:19:51Z,4211997721,140,95.7,4211997719,56,Left,4211997715,2,,4211997731,213,4.2,4211997723,141,86.0,4211997727,212,3.6,4211997717,155,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718153,343,61,1,42,12,446mp88j1vpk9iwui9fiifrp8,1,4,17.2,2023-04-23T03:19:54.193Z,2023-04-23T03:19:54Z,4211997839,56,Back,,,,,,,,,,,,,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718167,344,49,1,42,14,446mp88j1vpk9iwui9fiifrp8,1,15.2,45.7,2023-04-23T03:19:56.370Z,2023-04-23T03:19:56Z,,,,,,,,,,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718183,345,1,1,42,16,446mp88j1vpk9iwui9fiifrp8,0,14.5,46.3,2023-04-23T03:19:57.681Z,2023-04-23T03:34:34Z,4211998001,56,Back,4211998009,213,5.2,4211998011,1,,4211998005,141,0.0,4211998003,140,31.8,4211997999,155,,4211998007,212,37.2,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718185,346,5,1,42,16,446mp88j1vpk9iwui9fiifrp8,0,35.2,-0.8,2023-04-23T03:19:57.794Z,2023-04-23T03:37:27Z,4211998015,347,,4211998013,56,Back,4211998181,233,384,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718205,384,5,1,42,16,dtucewmt49th1p4selfutmnmc,1,64.8,100.8,2023-04-23T03:19:57.794Z,2023-04-23T03:20:03Z,4211998161,347,,4211998159,56,Left,4211998163,233,346,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718275,385,1,1,42,26,dtucewmt49th1p4selfutmnmc,0,58.1,100,2023-04-23T03:20:08.179Z,2023-04-23T03:38:06Z,4211998569,141,90.3,4211998561,56,Left,4211998557,107,,4211998571,212,15.7,4211998573,213,5.8,4211998565,140,71.5,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537722587,406,1,1,42,27,446mp88j1vpk9iwui9fiifrp8,1,23.1,8.3,2023-04-23T03:20:08.600Z,2023-04-23T03:38:01Z,4212026707,140,39.6,4212026709,141,14.0,4212026713,213,0.2,4212026705,56,Back,4212026711,212,17.8,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537722591,407,49,1,42,30,446mp88j1vpk9iwui9fiifrp8,1,40,15.5,2023-04-23T03:20:11.600Z,2023-04-23T03:35:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718333,347,3,1,42,37,446mp88j1vpk9iwui9fiifrp8,1,71.4,47.1,2023-04-23T03:20:19.171Z,2023-04-23T03:37:51Z,4211998919,56,Center,4211998921,286,,4211998931,233,386,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718319,386,45,1,42,37,dtucewmt49th1p4selfutmnmc,0,28.6,52.9,2023-04-23T03:20:19.171Z,2023-04-23T03:20:21Z,4211998849,56,Back,4211998935,233,347,4211998851,285,,,,,,,,,,,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718365,348,1,1,42,39,446mp88j1vpk9iwui9fiifrp8,1,82.8,51.2,2023-04-23T03:20:21.025Z,2023-04-23T03:35:35Z,4211999083,212,12.5,4211999081,141,68.0,4211999079,140,87.7,4211999077,56,Center,4211999085,213,1.1,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718377,349,1,1,42,41,446mp88j1vpk9iwui9fiifrp8,0,92.8,69.8,2023-04-23T03:20:22.665Z,2023-04-23T03:38:12Z,4211999135,213,4.8,4211999133,212,11.6,4211999127,56,Center,4211999129,140,94.0,4211999131,141,52.8,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718381,387,52,1,42,41,dtucewmt49th1p4selfutmnmc,1,4.2,46.3,2023-04-23T03:20:23.388Z,2023-04-23T03:38:13Z,,,,,,,,,,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537723155,445,80,1,43,15,dtucewmt49th1p4selfutmnmc,0,6.4,46.6,2023-04-23T03:20:56.600Z,2023-04-23T03:38:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718661,389,1,1,43,15,dtucewmt49th1p4selfutmnmc,1,4.2,46.3,2023-04-23T03:20:56.721Z,2023-04-23T03:38:16Z,4212000837,56,Back,4212000835,240,,4212000843,141,28.5,4212000847,213,5.5,4212000839,140,16.0,4212000845,212,17.3,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718685,390,1,1,43,17,dtucewmt49th1p4selfutmnmc,0,19.4,31.3,2023-04-23T03:20:58.627Z,2023-04-23T03:21:01Z,4212001007,1,,4212001001,141,54.2,4212000995,155,,4212001003,212,39.4,4212001005,213,0.4,4212000999,140,53.9,4212000997,56,Center,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718703,350,1,1,43,22,446mp88j1vpk9iwui9fiifrp8,0,40.1,50.9,2023-04-23T03:21:03.809Z,2023-04-23T03:21:04Z,4212001113,141,65.4,4212001111,140,46.8,4212001117,213,1.0,4212001107,3,,4212001109,56,Back,4212001115,212,12.1,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718719,391,1,1,43,22,dtucewmt49th1p4selfutmnmc,1,53.4,49.4,2023-04-23T03:21:04.082Z,2023-04-23T03:21:06Z,4212001201,140,63.8,4212001199,56,Center,4212001205,212,16.1,4212001207,213,0.8,4212001203,141,66.7,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718723,392,61,1,43,24,dtucewmt49th1p4selfutmnmc,1,64.1,66.9,2023-04-23T03:21:06.026Z,2023-04-23T03:21:06Z,4212001215,56,Center,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718739,393,1,1,43,26,dtucewmt49th1p4selfutmnmc,0,62.5,81.8,2023-04-23T03:21:07.617Z,2023-04-23T03:21:08Z,4212001291,213,5.8,4212001285,140,78.8,4212001283,56,Center,4212001287,141,68.4,4212001289,212,19.4,,,,,,,,,,2qqged8hw4lzh6u8r81kc22fp,J. McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718741,351,49,1,43,26,446mp88j1vpk9iwui9fiifrp8,1,22,36.5,2023-04-23T03:21:08.481Z,2023-04-23T03:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718771,352,1,1,43,28,446mp88j1vpk9iwui9fiifrp8,1,22.4,27.7,2023-04-23T03:21:09.712Z,2023-04-23T03:21:11Z,4212001453,140,17.8,4212001457,212,5.1,4212001455,141,25.3,4212001451,56,Back,4212001459,213,3.5,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718807,353,1,1,43,29,446mp88j1vpk9iwui9fiifrp8,1,19.1,23.9,2023-04-23T03:21:11.344Z,2023-04-23T03:21:15Z,4212001621,56,Back,4212001629,213,0.6,4212001627,212,9.4,4212001623,140,26.2,4212001625,141,32.2,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718817,354,1,1,43,33,446mp88j1vpk9iwui9fiifrp8,1,28.9,35.8,2023-04-23T03:21:15.281Z,2023-04-23T03:21:16Z,4212001673,212,20.3,4212001667,56,Back,4212001669,140,38.7,4212001671,141,10.1,4212001675,213,5.2,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718823,355,1,1,43,34,446mp88j1vpk9iwui9fiifrp8,0,39.4,7.1,2023-04-23T03:21:16.448Z,2023-04-23T03:21:19Z,4212001699,141,11.8,4212001701,212,3.3,4212001761,233,394,4212001697,140,40.2,4212001703,213,1.3,4212001767,286,,4212001695,56,Back,4212001759,236,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718811,394,74,1,43,34,dtucewmt49th1p4selfutmnmc,1,58.8,92.9,2023-04-23T03:21:16.449Z,2023-04-23T03:21:19Z,4212001771,233,355,4212001657,56,Left,4212001659,285,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718869,356,5,1,43,35,446mp88j1vpk9iwui9fiifrp8,1,41,-1.5,2023-04-23T03:21:17.154Z,2023-04-23T03:37:27Z,4212001969,56,Back,4212001991,233,395,4212001971,347,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718829,395,5,1,43,35,dtucewmt49th1p4selfutmnmc,0,59,101.5,2023-04-23T03:21:17.154Z,2023-04-23T03:21:23Z,4212002009,233,356,4212001729,56,Left,4212001731,347,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718889,357,1,1,43,40,446mp88j1vpk9iwui9fiifrp8,1,44.5,0,2023-04-23T03:21:22.497Z,2023-04-23T03:21:24Z,4212002079,107,,4212002085,141,22.0,4212002083,140,61.3,4212002087,212,24.0,4212002091,1,,4212002081,56,Center,4212002089,213,0.7,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718907,358,1,1,43,42,446mp88j1vpk9iwui9fiifrp8,1,63.1,26.5,2023-04-23T03:21:24.304Z,2023-04-23T03:21:26Z,4212002195,213,4.6,4212002189,140,61.9,4212002187,56,Right,4212002191,141,14.5,4212002193,212,8.3,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718939,359,1,1,43,44,446mp88j1vpk9iwui9fiifrp8,0,61.2,15.2,2023-04-23T03:21:26.096Z,2023-04-23T03:21:28Z,4212002371,212,37.3,4212002367,140,95.5,4212002373,213,0.3,4212002369,141,29.6,4212002375,1,,4212002365,56,Center,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718945,396,52,1,43,48,dtucewmt49th1p4selfutmnmc,1,4.5,70.5,2023-04-23T03:21:29.666Z,2023-04-23T03:21:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718973,397,1,1,43,49,dtucewmt49th1p4selfutmnmc,1,10.3,63,2023-04-23T03:21:31.090Z,2023-04-23T03:21:37Z,4212002609,213,6.0,4212002601,56,Back,4212002603,140,30.4,4212002599,123,,4212002607,212,22.3,4212002605,141,52.4,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718985,398,1,1,43,55,dtucewmt49th1p4selfutmnmc,1,36.4,37.4,2023-04-23T03:21:37.393Z,2023-04-23T03:21:40Z,4212002681,56,Back,4212002689,213,5.1,4212002687,212,26.4,4212002683,140,45.7,4212002685,141,1.4,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537718999,399,1,1,43,58,dtucewmt49th1p4selfutmnmc,1,45.3,1.4,2023-04-23T03:21:40.113Z,2023-04-23T03:21:41Z,4212002773,141,1.4,4212002777,213,0,4212002775,212,14.0,4212002769,56,Right,4212002771,140,58.6,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719001,400,61,1,44,0,dtucewmt49th1p4selfutmnmc,0,58.3,2,2023-04-23T03:21:41.793Z,2023-04-23T03:21:42Z,4212002781,56,Right,,,,,,,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719021,360,5,1,44,0,446mp88j1vpk9iwui9fiifrp8,1,44.8,101.1,2023-04-23T03:21:42.161Z,2023-04-23T03:37:28Z,4212002873,56,Back,4212002877,233,401,4212002875,347,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719003,401,5,1,44,0,dtucewmt49th1p4selfutmnmc,0,55.2,-1.1,2023-04-23T03:21:42.161Z,2023-04-23T03:21:47Z,4212002785,347,,4212002883,233,360,4212002783,56,Right,,,,,,,,,,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719029,361,1,1,44,4,446mp88j1vpk9iwui9fiifrp8,1,48.4,100,2023-04-23T03:21:46.448Z,2023-04-23T03:21:49Z,4212002915,107,,4212002923,212,18.4,4212002921,141,83.0,4212002917,56,Left,4212002919,140,61.4,4212002925,213,5.5,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719041,362,1,1,44,7,446mp88j1vpk9iwui9fiifrp8,1,61.4,83,2023-04-23T03:21:49.537Z,2023-04-23T03:21:52Z,4212002989,141,75.8,4212002987,140,45.3,4212002983,3,,4212002985,56,Back,4212002993,213,3.4,4212002991,212,17.6,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719073,363,1,1,44,10,446mp88j1vpk9iwui9fiifrp8,1,44.5,55.5,2023-04-23T03:21:51.936Z,2023-04-23T03:21:56Z,4212003179,212,27.2,4212003181,213,4.9,4212003175,140,49.7,4212003173,56,Back,4212003177,141,16.3,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719089,364,1,1,44,15,446mp88j1vpk9iwui9fiifrp8,1,56.4,10.3,2023-04-23T03:21:56.640Z,2023-04-23T03:21:59Z,4212003291,213,1.5,4212003285,140,58.0,4212003283,56,Center,4212003287,141,32.8,4212003289,212,15.4,,,,,,,,,,615vz7uoe3eiozddbe206io6h,R. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719117,365,1,1,44,17,446mp88j1vpk9iwui9fiifrp8,1,58.7,32.6,2023-04-23T03:21:58.976Z,2023-04-23T03:27:36Z,4212003459,213,0.5,4212003451,56,Center,4212005679,210,15,4212003457,212,13.2,4212003453,140,69.8,4212003455,141,41.8,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2537719121,366,15,1,44,21,446mp88j1vpk9iwui9fiifrp8,1,85.9,45.5,2023-04-23T03:22:03.552Z,2023-04-23T03:27:36Z,4212005707,146,88.1,4212005703,103,19,4212005695,29,,4212005711,230,98.9,4212005709,147,46.2,4212005693,78,,4212005697,55,365,4212005385,82,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,4212005705,215,4212005393,233,402,4212005381,20,,4212005701,102,4212003477,17,,4212003481,56,Center,4212005713,231,49.1,4212005895,23,,,,,,50.0,,,,
2537719131,402,10,1,44,22,dtucewmt49th1p4selfutmnmc,1,10.1,58.2,2023-04-23T03:22:03.652Z,2023-04-23T03:22:50Z,4212003543,94,,4212005397,233,366,4212003545,56,Back,,,,,,,,,,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719145,403,12,1,44,25,dtucewmt49th1p4selfutmnmc,1,12.4,50.3,2023-04-23T03:22:06.881Z,2023-04-23T03:22:42Z,4212003603,56,Back,4212005065,141,32.4,4212005067,212,12.5,4212005069,213,4.5,4212005063,140,9.8,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719153,367,43,1,44,26,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-04-23T03:22:08.559Z,2023-04-23T03:22:40Z,4212003645,17,0,4212003653,250,0,4212003647,56,Center,4212003643,22,0,4212004961,144,39,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537720045,388,1,1,44,28,446mp88j1vpk9iwui9fiifrp8,1,85.7,56.7,2023-04-23T03:22:09.832Z,2023-04-23T03:24:24Z,4212008877,141,67.8,4212008873,56,Center,4212008875,140,86.9,4212008881,213,1.4,4212008879,212,7.7,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719177,368,1,1,44,29,446mp88j1vpk9iwui9fiifrp8,1,88.5,69,2023-04-23T03:22:10.873Z,2023-04-23T03:37:43Z,4212003797,141,61.4,4212003793,56,Center,4212003801,213,4.5,4212003795,140,87.6,4212003799,212,5.3,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719179,369,61,1,44,30,446mp88j1vpk9iwui9fiifrp8,0,87.6,59.4,2023-04-23T03:22:11.777Z,2023-04-23T03:37:39Z,4212003805,56,Center,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719175,404,4,1,44,31,dtucewmt49th1p4selfutmnmc,1,10.5,38.9,2023-04-23T03:22:12.721Z,2023-04-23T03:22:18Z,4212003785,265,,4212003779,13,,4212003999,233,370,4212003787,285,,4212003783,152,,4212003781,56,Back,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719201,370,4,1,44,31,446mp88j1vpk9iwui9fiifrp8,0,89.5,61.1,2023-04-23T03:22:12.722Z,2023-04-23T03:22:19Z,4212004015,233,404,4212003965,265,,4212003967,286,,4212003963,152,,4212003961,56,Center,4212003957,13,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719439,405,1,1,45,3,dtucewmt49th1p4selfutmnmc,1,5.8,53.1,2023-04-23T03:22:45.409Z,2023-04-23T03:22:46Z,4212005179,141,33.6,4212005171,5,,4212005183,213,5.3,4212005173,152,,4212005177,140,14.9,4212005181,212,16.3,4212005175,56,Back,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719471,406,1,1,45,5,dtucewmt49th1p4selfutmnmc,1,14.6,32.7,2023-04-23T03:22:46.625Z,2023-04-23T03:22:49Z,4212005341,212,24.0,4212005339,141,67.8,4212005337,140,12.5,4212005335,56,Back,4212005345,213,1.7,,,,,,,,,,amls5kykb1h1c9b1mpiue3i6t,R. Holloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719491,407,1,1,45,7,dtucewmt49th1p4selfutmnmc,1,12.4,72.1,2023-04-23T03:22:49.361Z,2023-04-23T03:22:52Z,4212005501,212,21.6,4212005507,213,0.2,4212005493,140,32.5,4212005497,141,78.7,4212005487,56,Back,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719537,408,1,1,45,11,dtucewmt49th1p4selfutmnmc,1,29.7,62.9,2023-04-23T03:22:52.833Z,2023-04-23T03:23:00Z,4212005803,56,Back,4212005807,141,5.5,4212005809,212,40.1,4212005811,213,4.9,4212005805,140,38.6,4212005813,1,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719561,409,1,1,45,19,dtucewmt49th1p4selfutmnmc,1,60.7,4.9,2023-04-23T03:23:00.689Z,2023-04-23T03:23:04Z,4212005959,212,13.0,4212005957,141,3.7,4212005953,56,Right,4212005961,213,6.2,4212005955,140,73.1,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537719571,410,1,1,45,22,dtucewmt49th1p4selfutmnmc,0,70.2,7.7,2023-04-23T03:23:04.129Z,2023-04-23T03:23:06Z,4212006027,212,37.0,4212006015,2,,4212006031,213,1.1,4212006023,141,55.2,4212006017,155,,4212006021,140,87.4,4212006019,56,Center,4212006035,1,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
