id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,keyPass,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2543516615,833,49,1,25,55,6hbfgdczbi3yg4sdpqgtu6s,1,78.7,13.3,2023-04-30T03:03:55.992Z,2023-05-04T14:53:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543516939,834,3,1,25,56,6hbfgdczbi3yg4sdpqgtu6s,1,90.8,24.5,2023-04-30T03:03:56.510Z,2023-05-04T15:06:11Z,4249878579,286,,4249878719,465,,4249891583,233,891,4249878577,56,Center,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543516941,891,45,1,25,56,446mp88j1vpk9iwui9fiifrp8,0,9.2,75.5,2023-04-30T03:03:56.510Z,2023-05-04T15:06:11Z,4249891587,233,834,4249878583,56,Back,4249878585,285,,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370723,225,13,1,26,0,6hbfgdczbi3yg4sdpqgtu6s,1,96.6,33.4,2023-04-30T03:04:00.607Z,2023-05-04T14:52:28Z,4238441111,230,99.1,4238441103,84,,4238440741,22,,4238441025,20,,4238441105,102,43.7,4238440745,56,Center,4238440743,62,,4238441109,458,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,4238441113,231,45.3,4238441107,103,31.9,4238442477,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370727,226,5,1,26,0,6hbfgdczbi3yg4sdpqgtu6s,0,101,42.5,2023-04-30T03:04:00.900Z,2023-04-30T03:09:29Z,4238440777,346,,4238440805,233,235,4238440775,56,Center,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370711,235,5,1,26,0,446mp88j1vpk9iwui9fiifrp8,1,-1,57.5,2023-04-30T03:04:00.900Z,2023-04-30T03:04:05Z,4238440673,346,,4238440671,56,Back,4238440799,233,226,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370825,238,1,1,26,31,446mp88j1vpk9iwui9fiifrp8,1,3.4,58.4,2023-04-30T03:04:31.427Z,2023-05-04T14:54:40Z,4238441401,213,4.9,4238441395,140,8.1,4238441393,56,Back,4238441397,141,27.4,4238441405,237,,4238441391,124,,4238441399,212,21.6,4249879267,189,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370829,239,1,1,26,32,446mp88j1vpk9iwui9fiifrp8,0,8.1,27.4,2023-04-30T03:04:32.627Z,2023-05-04T14:54:47Z,4238441425,56,Back,4238441435,1,,4238441423,155,,4238441433,213,0.7,4238441427,140,35.0,4238441431,212,37.9,4238441429,141,64.6,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370853,228,1,1,26,34,6hbfgdczbi3yg4sdpqgtu6s,1,68.7,38.9,2023-04-30T03:04:34.495Z,2023-04-30T03:04:38Z,4238441547,3,,4238441553,141,36.9,4238441557,213,6.2,4238441555,212,11.2,4238441551,140,79.3,4238441549,56,Center,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370865,230,61,1,26,36,6hbfgdczbi3yg4sdpqgtu6s,0,79.3,36.9,2023-04-30T03:04:36.487Z,2023-04-30T03:37:08Z,4238441585,56,Center,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370839,240,43,1,26,36,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-04-30T03:04:36.693Z,2023-05-04T14:55:05Z,4249879579,144,49,,,,,,,,,,,,,,,,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370857,241,43,1,26,36,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-04-30T03:04:37.059Z,2023-04-30T03:04:42Z,4238441569,56,Back,4238441637,144,3,4238441571,285,0,,,,,,,,,,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370863,242,61,1,26,36,446mp88j1vpk9iwui9fiifrp8,1,24.6,64,2023-04-30T03:04:37.178Z,2023-04-30T03:36:40Z,4238441583,56,Back,,,,,,,,,,,,,,,,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370859,229,43,1,26,37,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-04-30T03:04:38.023Z,2023-04-30T03:37:05Z,4238506325,144,49,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370873,243,1,1,26,38,446mp88j1vpk9iwui9fiifrp8,1,26.4,65.1,2023-04-30T03:04:39.139Z,2023-05-04T14:55:14Z,4238441647,141,71.5,4238441649,212,10.1,4238441643,56,Back,4238441645,140,17.7,4238441651,213,2.7,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370879,244,1,1,26,42,446mp88j1vpk9iwui9fiifrp8,1,17.3,80.3,2023-04-30T03:04:42.499Z,2023-04-30T03:04:44Z,4238441673,213,5.9,4238441669,141,70.8,4238441667,140,33.7,4238441671,212,18.4,4238441665,56,Back,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370885,245,1,1,26,44,446mp88j1vpk9iwui9fiifrp8,1,34.7,66.6,2023-04-30T03:04:44.419Z,2023-04-30T03:04:46Z,4238441715,213,1.0,4238441707,56,Back,4238441713,212,11.9,4238441709,140,40.8,4238441711,141,81.4,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370897,246,1,1,26,46,446mp88j1vpk9iwui9fiifrp8,1,48.1,81.4,2023-04-30T03:04:46.339Z,2023-05-04T14:55:28Z,4238441787,140,71.1,4238441785,56,Left,4238441791,212,25.9,4238441793,213,0.4,4238441789,141,95.2,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370905,247,61,1,26,50,446mp88j1vpk9iwui9fiifrp8,1,70.7,88.7,2023-04-30T03:04:51.026Z,2023-05-04T14:55:44Z,4238441849,56,Left,,,,,,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370911,248,1,1,26,53,446mp88j1vpk9iwui9fiifrp8,1,89.4,87.7,2023-04-30T03:04:53.459Z,2023-04-30T03:04:54Z,4238441893,141,79.6,4238441897,213,4.5,4238441895,212,5.6,4238441889,56,Left,4238441891,140,88.4,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370927,249,1,1,26,54,446mp88j1vpk9iwui9fiifrp8,1,88.4,79.6,2023-04-30T03:04:54.498Z,2023-04-30T03:04:58Z,4238442027,56,Left,4238442033,212,7.4,4238442035,213,0.8,4238442031,141,87.7,4238442029,140,93.1,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370929,250,1,1,26,57,446mp88j1vpk9iwui9fiifrp8,0,98.3,86.1,2023-04-30T03:04:58.003Z,2023-05-04T14:56:04Z,4238442105,286,,4249880161,72,,4249880157,225,,4238442101,233,231,4238442043,2,,4249880159,386,,4238442049,140,98.4,4238442055,213,4.8,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,4238442053,212,1.2,4238442047,56,Left,4238442051,141,4238442099,236,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370933,231,12,1,26,57,6hbfgdczbi3yg4sdpqgtu6s,1,2,15.5,2023-04-30T03:04:58.103Z,2023-04-30T03:05:00Z,4238442071,185,,4238442125,233,250,4238442073,56,Back,,,,,,,,,,,,,,,,f1lymlxr3tdvvvhlv5rixarx1,J. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370951,232,6,1,26,59,6hbfgdczbi3yg4sdpqgtu6s,0,4.8,16.6,2023-04-30T03:04:59.794Z,2023-05-04T14:56:17Z,4238442169,73,,4238442187,233,251,4238442167,56,Back,,,,,,,,,,,,,,,,f1lymlxr3tdvvvhlv5rixarx1,J. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541370947,251,6,1,26,59,446mp88j1vpk9iwui9fiifrp8,1,95.2,83.4,2023-04-30T03:04:59.794Z,2023-04-30T03:05:02Z,4238442183,233,232,4238442149,56,Left,4238442151,73,,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371059,252,1,1,27,20,446mp88j1vpk9iwui9fiifrp8,0,99.9,99.3,2023-04-30T03:05:21.194Z,2023-05-04T15:00:20Z,4238442783,6,,4238442793,141,56.1,4238442795,212,29.5,4238442787,223,,4238442791,140,97.7,4238442797,213,4.6,4249880387,20,,4238442789,56,Center,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,4238442781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541380049,399,61,1,27,21,6hbfgdczbi3yg4sdpqgtu6s,1,2.3,44.3,2023-04-30T03:05:21.392Z,2023-05-04T15:00:47Z,4238496591,56,Back,,,,,,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371071,254,15,1,27,22,446mp88j1vpk9iwui9fiifrp8,1,95.3,61.6,2023-04-30T03:05:22.746Z,2023-05-04T15:01:45Z,4249881581,76,,4238443515,230,98.9,4249881577,72,,4238443507,328,,4238443513,147,58.3,4238443509,100,,4238442863,56,Center,4249881579,61,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,4238443367,233,233,4238443347,25,,4238443353,82,4238443511,146,,96.9,,,4249884221,458,4238443505,103,19,4238443517,231,53.4,4238443503,102,,,,,52.1,,,,,,,,
2541371075,233,10,1,27,22,6hbfgdczbi3yg4sdpqgtu6s,1,4.6,43.5,2023-04-30T03:05:22.846Z,2023-04-30T03:37:48Z,4238443181,56,Back,4238443395,233,254,4238443179,94,,,,,,,,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541380103,400,61,1,27,23,6hbfgdczbi3yg4sdpqgtu6s,1,8,41.2,2023-04-30T03:05:23.292Z,2023-05-04T15:01:01Z,4238496927,56,Back,,,,,,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541380179,401,50,1,27,24,6hbfgdczbi3yg4sdpqgtu6s,1,7.7,44.6,2023-04-30T03:05:24.292Z,2023-05-04T15:06:08Z,4238497325,56,Back,4249891497,233,253,4249884939,285,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371063,253,7,1,27,24,446mp88j1vpk9iwui9fiifrp8,0,92.3,55.4,2023-04-30T03:05:24.293Z,2023-05-04T15:06:08Z,4249891489,233,401,4249884975,384,,4238442819,56,Center,4249884873,286,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543518225,835,12,1,27,25,6hbfgdczbi3yg4sdpqgtu6s,1,6.2,40.6,2023-04-30T03:05:25.543Z,2023-05-04T15:06:09Z,4249886089,140,8.6,4249886579,397,,4249886091,141,39.8,4249886087,56,Back,4249886095,213,6.1,4249891513,233,257,4249886093,212,2.6,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371237,257,74,1,27,25,446mp88j1vpk9iwui9fiifrp8,1,92.9,62.6,2023-04-30T03:05:25.544Z,2023-05-04T15:06:09Z,4249891527,233,835,4249886513,285,,4238443975,56,Center,4249886511,397,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541380237,402,12,1,27,26,6hbfgdczbi3yg4sdpqgtu6s,1,5.1,40.4,2023-04-30T03:05:26.292Z,2023-05-04T15:04:15Z,4238497689,212,2.2,4238497685,140,7.0,4238497691,213,0.4,4238497683,56,Back,4238497687,141,41.7,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541380589,403,61,1,27,26,6hbfgdczbi3yg4sdpqgtu6s,1,9,40.4,2023-04-30T03:05:26.492Z,2023-05-04T15:04:14Z,4238499669,56,Back,,,,,,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371095,255,13,1,27,31,446mp88j1vpk9iwui9fiifrp8,1,94.7,59.2,2023-04-30T03:05:31.923Z,2023-05-04T15:03:39Z,4238443069,25,,4249887733,85,,4238443187,103,59.7,4249887731,61,,4238443071,20,,4238442959,56,Center,4238443197,231,53.4,4238443189,108,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,4238443185,102,53.6,4238443193,458,,4238443195,230,,,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371103,237,5,1,27,32,6hbfgdczbi3yg4sdpqgtu6s,1,-0.6,42.5,2023-04-30T03:05:32.968Z,2023-04-30T03:05:34Z,4238442995,346,,4238442993,56,Back,4238443033,233,256,,,,,,,,,,,,,,,,f1lymlxr3tdvvvhlv5rixarx1,J. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371107,256,5,1,27,32,446mp88j1vpk9iwui9fiifrp8,0,100.6,57.5,2023-04-30T03:05:32.968Z,2023-04-30T03:09:29Z,4238443017,56,Center,4238443037,233,237,4238443019,346,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371267,238,1,1,28,13,6hbfgdczbi3yg4sdpqgtu6s,1,4.5,38.6,2023-04-30T03:06:13.809Z,2023-04-30T03:06:18Z,4238444137,56,Back,4238444145,213,5.9,4238444143,212,42.3,4238444151,74,,4238444139,140,41.2,4238444147,1,,4238444135,124,,4238444141,141,13.1,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371271,239,1,1,28,17,6hbfgdczbi3yg4sdpqgtu6s,0,41.2,13.1,2023-04-30T03:06:17.889Z,2023-04-30T03:06:18Z,4238444179,212,5.3,4238444171,56,Back,4238444183,213,5.8,4238444175,141,9.3,4238444173,140,45.6,4238444169,3,,,,,,,,f1lymlxr3tdvvvhlv5rixarx1,J. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371279,258,49,1,28,19,446mp88j1vpk9iwui9fiifrp8,1,54.2,88.6,2023-04-30T03:06:19.410Z,2023-04-30T03:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371287,259,1,1,28,19,446mp88j1vpk9iwui9fiifrp8,1,54.2,88.6,2023-04-30T03:06:19.828Z,2023-04-30T03:06:21Z,4238444227,212,14.1,4238444221,56,Left,4238444229,213,0.2,4238444225,141,93.2,4238444223,140,67.3,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371293,260,1,1,28,21,446mp88j1vpk9iwui9fiifrp8,0,67.1,92.6,2023-04-30T03:06:21.441Z,2023-04-30T03:06:24Z,4238444257,56,Left,4238444263,212,2.7,4238444265,213,5.7,4238444259,140,69.2,4238444323,286,,4238444317,236,,4238444319,233,240,4238444261,141,90.3,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371309,240,74,1,28,21,6hbfgdczbi3yg4sdpqgtu6s,1,35,8.6,2023-04-30T03:06:21.442Z,2023-04-30T03:09:33Z,4238444313,285,,4238444341,233,260,4238444311,56,Back,,,,,,,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543519195,836,50,1,28,22,6hbfgdczbi3yg4sdpqgtu6s,1,33.3,14.3,2023-04-30T03:06:22.943Z,2023-05-04T15:06:09Z,4249891509,233,261,4249891353,285,,4249891351,56,Back,,,,,,,,,,,,,,,,f1lymlxr3tdvvvhlv5rixarx1,J. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371317,261,7,1,28,22,446mp88j1vpk9iwui9fiifrp8,0,66.7,85.7,2023-04-30T03:06:22.944Z,2023-05-04T15:06:09Z,4238444367,56,Left,4238444413,233,836,4249890775,384,,4249891501,286,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371319,241,61,1,28,23,6hbfgdczbi3yg4sdpqgtu6s,1,34.8,14.8,2023-04-30T03:06:24.073Z,2023-05-04T15:05:59Z,4238444379,56,Back,,,,,,,,,,,,,,,,,,,,,,dve5pao9dmobh167wb8g45g45,J. Ertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371339,262,1,1,28,25,446mp88j1vpk9iwui9fiifrp8,1,50.9,73.8,2023-04-30T03:06:26.034Z,2023-05-04T15:06:25Z,4238444499,212,15.6,4238444497,141,59.6,4238444501,213,3.8,4238444495,140,39.2,4238444493,56,Back,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371351,263,1,1,28,28,446mp88j1vpk9iwui9fiifrp8,1,42.3,46.4,2023-04-30T03:06:29.266Z,2023-05-04T15:06:32Z,4238444569,212,17.6,4238444567,141,47.0,4238444571,213,0.0,4238444563,56,Center,4238444565,140,59.1,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371355,264,1,1,28,30,446mp88j1vpk9iwui9fiifrp8,1,59.8,47.4,2023-04-30T03:06:30.898Z,2023-05-04T15:06:38Z,4238444585,140,54.6,4238444583,56,Center,4238444601,156,,4238444591,213,4.4,4238444587,141,22.1,4238444589,212,18.0,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371383,265,1,1,28,32,446mp88j1vpk9iwui9fiifrp8,1,60.3,23,2023-04-30T03:06:32.772Z,2023-04-30T03:06:35Z,4238444751,140,72.5,4238444749,56,Right,4238444755,212,15.8,4238444753,141,9.5,4238444757,213,5.7,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371385,266,61,1,28,34,446mp88j1vpk9iwui9fiifrp8,0,72.5,9.5,2023-04-30T03:06:35.122Z,2023-04-30T03:06:35Z,4238444765,56,Right,,,,,,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371427,242,5,1,28,35,6hbfgdczbi3yg4sdpqgtu6s,1,31.5,101.8,2023-04-30T03:06:35.714Z,2023-04-30T03:09:30Z,4238445013,233,267,4238444999,56,Back,4238445001,347,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371391,267,5,1,28,35,446mp88j1vpk9iwui9fiifrp8,0,68.5,-1.8,2023-04-30T03:06:35.714Z,2023-04-30T03:06:47Z,4238444791,56,Right,4238445017,233,242,4238444793,347,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371433,243,1,1,28,46,6hbfgdczbi3yg4sdpqgtu6s,1,31.3,100,2023-04-30T03:06:46.898Z,2023-04-30T03:06:49Z,4238445061,213,5.4,4238445053,56,Back,4238445055,140,36.7,4238445051,107,,4238445059,212,8.5,4238445057,141,92.4,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371451,244,1,1,28,49,6hbfgdczbi3yg4sdpqgtu6s,1,36.7,92.4,2023-04-30T03:06:49.347Z,2023-05-04T15:07:16Z,4238445177,141,96.3,4238445181,213,0.3,4238445179,212,7.9,4238445171,168,,4238445173,56,Back,4238445175,140,43.8,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371457,245,1,1,28,52,6hbfgdczbi3yg4sdpqgtu6s,1,43.8,96.3,2023-04-30T03:06:52.322Z,2023-05-04T15:07:29Z,4238445231,213,5.5,4238445229,212,6.5,4238445227,141,89.4,4238445225,140,48.1,4238445223,56,Back,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371467,246,1,1,28,53,6hbfgdczbi3yg4sdpqgtu6s,1,47.7,90.7,2023-04-30T03:06:53.738Z,2023-05-04T15:07:45Z,4238445285,140,44.4,4238445291,213,4.4,4238445283,56,Back,4238445287,141,76.5,4238445289,212,10.3,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371469,247,50,1,28,53,6hbfgdczbi3yg4sdpqgtu6s,1,44.9,76.9,2023-04-30T03:06:54.097Z,2023-05-04T15:08:07Z,4238445339,233,268,4238445309,286,,4238445307,56,Back,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371465,268,7,1,28,53,446mp88j1vpk9iwui9fiifrp8,0,55.1,23.1,2023-04-30T03:06:54.098Z,2023-05-04T15:08:07Z,4238445271,285,,4238445327,233,247,4249893665,384,,4238445269,56,Center,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371489,248,1,1,28,56,6hbfgdczbi3yg4sdpqgtu6s,1,52.6,74.8,2023-04-30T03:06:56.347Z,2023-05-04T15:08:12Z,4238445429,56,Center,4238445431,140,53.3,4238445435,212,22.7,4238445433,141,41.5,4238445437,213,4.7,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371517,249,1,1,28,59,6hbfgdczbi3yg4sdpqgtu6s,1,67.5,18,2023-04-30T03:06:59.795Z,2023-05-04T15:08:36Z,4249894239,225,,4249894243,20,,4238445571,155,,4238445573,56,Center,4249893913,2,,4238445575,140,99.2,4249894241,387,,4238445577,141,70.3,dve5pao9dmobh167wb8g45g45,J. Ertz,4238445581,213,0.8,4238445579,212,48.7,4238445583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371525,250,1,1,29,5,6hbfgdczbi3yg4sdpqgtu6s,0,97.3,74.7,2023-04-30T03:07:05.667Z,2023-04-30T03:07:06Z,4238445615,56,Left,4238445617,140,75.0,4238445623,213,2.7,4238445619,141,90.7,4238445621,212,25.8,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371523,269,49,1,29,6,446mp88j1vpk9iwui9fiifrp8,1,25.6,12.6,2023-04-30T03:07:06.530Z,2023-04-30T03:07:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541371543,270,1,1,29,7,446mp88j1vpk9iwui9fiifrp8,1,29.8,9.1,2023-04-30T03:07:07.778Z,2023-04-30T03:07:09Z,4238445735,213,0.9,4238445727,56,Back,4238445733,212,14.8,4238445729,140,39.0,4238445731,141,25.5,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
