id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526886323,422,1,2,48,39,c3v2ohfuzoqmc8ljm65hi80sj,0,89.7,21.3,2023-04-01T19:17:56.260Z,2023-04-07T13:46:26Z,4154420055,155,,4169285179,20,,4154420059,140,89.7,4154420063,212,4.1,4169285177,224,,4154420057,56,Center,4154420315,286,,4154420065,213,1.6,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,4154420307,236,,,4154420053,2,4154420061,141,27.4,4154420309,233,,,,,,,,,407,,,,,,,,,,,,,,
2526886347,407,12,2,48,40,dzxypx8djih58p668surbi4qm,1,8.5,76.3,2023-04-01T19:17:56.360Z,2023-04-01T19:17:59Z,4154420201,185,,4154420203,56,Back,4154420341,233,422,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886387,408,1,2,48,42,dzxypx8djih58p668surbi4qm,0,8.5,76.3,2023-04-01T19:17:58.501Z,2023-04-01T19:18:00Z,4154420431,233,423,4154420415,212,1.4,4154420429,236,,4154420413,141,78.1,4154420409,56,Back,4154420411,140,7.8,4154420435,286,,4154420417,213,2.1,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886351,423,74,2,48,42,c3v2ohfuzoqmc8ljm65hi80sj,1,88.2,20.8,2023-04-01T19:17:58.502Z,2023-04-01T19:18:00Z,4154420463,233,408,4154420227,56,Right,4154420229,285,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886419,409,12,2,48,44,dzxypx8djih58p668surbi4qm,1,6.9,73.6,2023-04-01T19:18:00.330Z,2023-04-01T19:18:02Z,4154420533,213,1.8,4154420525,56,Back,4154420531,212,19.4,4154420605,167,,4154420529,141,100.0,4154420527,140,3.6,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886429,410,5,2,48,45,dzxypx8djih58p668surbi4qm,0,2.4,101.2,2023-04-01T19:18:01.430Z,2023-04-01T19:18:10Z,4154421439,233,424,4154420571,56,Back,4154420573,347,,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886565,424,5,2,48,45,c3v2ohfuzoqmc8ljm65hi80sj,1,97.6,-1.2,2023-04-01T19:18:01.430Z,2023-04-01T19:26:11Z,4154421281,347,,4154421279,56,Right,4154421397,233,410,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886765,425,1,2,49,1,c3v2ohfuzoqmc8ljm65hi80sj,1,98.8,0,2023-04-01T19:18:17.747Z,2023-04-01T19:18:21Z,4154422321,140,90.3,4154422323,141,13.4,4154422325,212,13.1,4154422327,213,2.3,4154422319,56,Right,4154422317,107,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886785,426,1,2,49,4,c3v2ohfuzoqmc8ljm65hi80sj,1,90.3,13.4,2023-04-01T19:18:21.138Z,2023-04-01T19:18:22Z,4154422443,56,Right,4154422447,141,5.9,4154422451,213,3.7,4154422445,140,82.8,4154422449,212,9.4,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886817,427,1,2,49,6,c3v2ohfuzoqmc8ljm65hi80sj,0,82.8,5.9,2023-04-01T19:18:22.738Z,2023-04-07T13:47:03Z,4169287271,223,,4154422655,212,26.7,4169287273,72,,4154422647,155,,4154422645,2,,4154422653,141,44.2,4154422651,140,88.4,4154422649,56,Center,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,4154422657,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886895,411,12,2,49,8,dzxypx8djih58p668surbi4qm,1,8.4,61.8,2023-04-01T19:18:24.680Z,2023-04-01T19:18:27Z,4154423057,213,1.8,4154423047,140,3.3,4154423055,212,20.1,4154423045,56,Back,4154423051,141,90.3,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886889,428,1,2,49,10,c3v2ohfuzoqmc8ljm65hi80sj,0,89.6,14.6,2023-04-01T19:18:26.627Z,2023-04-07T13:47:25Z,4154423019,56,Center,4154423025,212,14.0,4154423015,2,,4169288187,224,,4154423017,155,,4154423027,213,1.6,4154423023,141,35.2,4169288189,20,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,4154423021,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886901,412,49,2,49,11,dzxypx8djih58p668surbi4qm,1,5.6,69.7,2023-04-01T19:18:27.835Z,2023-04-01T19:18:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886939,413,1,2,49,12,dzxypx8djih58p668surbi4qm,0,5.7,71.5,2023-04-01T19:18:29.034Z,2023-04-01T19:18:33Z,4154423329,141,100.0,4154423325,140,11.0,4154423333,212,21.5,4154423335,213,1.3,4154423543,1,,4154423323,56,Back,4154423541,157,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526886947,414,5,2,49,13,dzxypx8djih58p668surbi4qm,0,8.8,101.4,2023-04-01T19:18:29.893Z,2023-04-01T19:18:34Z,4154423353,56,Back,4154423859,233,429,4154423357,347,,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887039,429,5,2,49,13,c3v2ohfuzoqmc8ljm65hi80sj,1,91.2,-1.4,2023-04-01T19:18:29.893Z,2023-04-01T19:26:12Z,4154423805,56,Right,4154423821,233,414,4154423807,347,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887061,430,1,2,49,16,c3v2ohfuzoqmc8ljm65hi80sj,1,86.6,0,2023-04-01T19:18:33.138Z,2023-04-01T19:18:34Z,4154423917,212,5.9,4154423913,140,90.0,4154423911,56,Right,4154423909,107,,4154423919,213,0.9,4154423915,141,6.1,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887161,431,1,2,49,17,c3v2ohfuzoqmc8ljm65hi80sj,1,90,6.1,2023-04-01T19:18:34.210Z,2023-04-01T19:18:39Z,4154424423,213,3.4,4154424421,212,6.2,4154424415,56,Right,4154424419,141,3.4,4154424417,140,84.4,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887203,432,1,2,49,21,c3v2ohfuzoqmc8ljm65hi80sj,1,79.8,5.8,2023-04-01T19:18:37.762Z,2023-04-01T19:18:40Z,4154424621,140,86.5,4154424627,212,10.9,4154424625,141,18.1,4154424619,56,Right,4154424629,213,0.9,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887237,433,1,2,49,24,c3v2ohfuzoqmc8ljm65hi80sj,0,88.5,23.6,2023-04-01T19:18:40.547Z,2023-04-01T19:18:42Z,4154424829,140,87.8,4154424827,56,Center,4154424837,213,1.6,4154424831,141,43.4,4154424833,212,13.5,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887247,415,8,2,49,25,dzxypx8djih58p668surbi4qm,1,7.1,60.2,2023-04-01T19:18:41.412Z,2023-04-07T13:47:53Z,4154424875,56,Back,4169289839,385,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887257,416,49,2,49,26,dzxypx8djih58p668surbi4qm,1,9.8,60,2023-04-01T19:18:43.227Z,2023-04-01T19:18:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887293,417,1,2,49,27,dzxypx8djih58p668surbi4qm,0,10.1,59.3,2023-04-01T19:18:44.202Z,2023-04-07T13:47:51Z,4154425161,212,33.8,4154425149,157,,4154425163,213,5.6,4154425167,1,,4154425151,56,Back,4154425159,141,26.8,4154425155,140,34.5,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887335,434,49,2,49,30,c3v2ohfuzoqmc8ljm65hi80sj,1,61.7,83,2023-04-01T19:18:46.629Z,2023-04-01T19:18:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887357,435,1,2,49,31,c3v2ohfuzoqmc8ljm65hi80sj,1,61.7,83,2023-04-01T19:18:48.108Z,2023-04-07T13:48:00Z,4154425471,141,79.2,4154425467,140,68.0,4154425475,212,7.1,4154425465,56,Left,4154425479,213,5.9,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887371,436,1,2,49,32,c3v2ohfuzoqmc8ljm65hi80sj,0,68,79.2,2023-04-01T19:18:48.468Z,2023-04-01T19:18:49Z,4154425547,213,0.8,4154425545,212,9.8,4154425543,141,89.7,4154425539,56,Left,4154425541,140,74.4,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887385,418,49,2,49,33,dzxypx8djih58p668surbi4qm,1,25.7,15.3,2023-04-01T19:18:49.723Z,2023-04-01T19:18:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887467,419,1,2,49,34,dzxypx8djih58p668surbi4qm,1,25.9,18.2,2023-04-01T19:18:50.714Z,2023-04-01T19:18:54Z,4154426081,56,Back,4154426083,140,35.4,4154426085,141,42.5,4154426089,213,1.0,4154426087,212,19.3,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887481,420,3,2,49,38,dzxypx8djih58p668surbi4qm,0,36.6,41.4,2023-04-01T19:18:54.603Z,2023-04-07T13:48:13Z,4154426149,56,Back,4154426151,286,,4169291089,465,,4154426419,233,437,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887523,437,7,2,49,38,c3v2ohfuzoqmc8ljm65hi80sj,1,63.4,58.6,2023-04-01T19:18:54.604Z,2023-04-07T13:48:15Z,4169291213,385,,4154426353,56,Center,4154426397,233,420,4154426355,285,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887529,438,49,2,49,41,c3v2ohfuzoqmc8ljm65hi80sj,1,52.1,39.5,2023-04-01T19:18:58.113Z,2023-04-01T19:18:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887587,439,1,2,49,42,c3v2ohfuzoqmc8ljm65hi80sj,1,52.1,39.5,2023-04-01T19:18:58.546Z,2023-04-01T19:19:01Z,4154426709,212,8.4,4154426711,213,1.1,4154426707,141,50.6,4154426703,56,Center,4154426705,140,55.7,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887605,440,1,2,49,44,c3v2ohfuzoqmc8ljm65hi80sj,0,57.3,49.1,2023-04-01T19:19:00.977Z,2023-04-01T19:19:02Z,4154426775,56,Center,4154426787,213,6.3,4154426777,140,67.5,4154426785,212,10.7,4154426781,141,48.8,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887625,421,8,2,49,46,dzxypx8djih58p668surbi4qm,1,32.3,55.4,2023-04-01T19:19:03.116Z,2023-04-07T13:49:11Z,4169294291,384,,4154426899,56,Back,,,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887645,422,49,2,49,48,dzxypx8djih58p668surbi4qm,1,32.6,54.2,2023-04-01T19:19:04.460Z,2023-04-01T19:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887775,423,1,2,49,49,dzxypx8djih58p668surbi4qm,1,32.6,54.2,2023-04-01T19:19:05.890Z,2023-04-07T13:49:16Z,4154427611,140,42.8,4154427609,56,Back,4154427621,213,0.2,4154427617,212,10.8,4154427615,141,56.6,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887779,424,4,2,49,54,dzxypx8djih58p668surbi4qm,1,59.7,64.2,2023-04-01T19:19:10.875Z,2023-04-01T19:19:15Z,4154428079,233,441,4154427645,286,,4154427643,265,,4154427637,13,,4154427641,152,,4154427639,56,Center,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526887857,441,4,2,49,54,c3v2ohfuzoqmc8ljm65hi80sj,0,40.3,35.8,2023-04-01T19:19:10.876Z,2023-04-01T19:19:15Z,4154427975,13,,4154427983,265,,4154427979,152,,4154427993,285,,4154428129,233,424,4154427977,56,Back,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888103,442,17,2,50,2,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-04-01T19:19:19.042Z,2023-04-01T19:19:26Z,4154429307,31,,4154429311,13,243,4154429309,393,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888927,425,1,2,50,50,dzxypx8djih58p668surbi4qm,0,59.5,69.6,2023-04-01T19:20:06.317Z,2023-04-01T19:20:08Z,4154433727,155,,4154433741,1,,4154433739,213,5.8,4154433735,141,31.5,4154433737,212,51.3,4154433729,152,,4154433731,56,Center,4154433725,5,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,4154433733,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888933,426,5,2,50,52,dzxypx8djih58p668surbi4qm,0,101.2,26.6,2023-04-01T19:20:08.737Z,2023-04-01T19:20:10Z,4154433861,233,443,4154433745,56,Center,4154433749,346,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526888943,443,5,2,50,52,c3v2ohfuzoqmc8ljm65hi80sj,1,-1.2,73.4,2023-04-01T19:20:08.737Z,2023-04-01T19:26:12Z,4154433769,56,Back,4154433831,233,426,4154433771,346,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889583,444,1,2,51,23,c3v2ohfuzoqmc8ljm65hi80sj,1,5.2,44.6,2023-04-01T19:20:39.986Z,2023-04-01T19:20:43Z,4154437105,141,27.7,4154437109,213,5.9,4154437111,1,,4154437101,56,Back,4154437099,124,,4154437103,140,36.5,4154437107,212,34.8,4154437115,74,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889641,445,1,2,51,26,c3v2ohfuzoqmc8ljm65hi80sj,1,36.5,27.7,2023-04-01T19:20:42.929Z,2023-04-01T19:20:45Z,4154437417,213,1.2,4154437409,56,Back,4154437411,140,42.7,4154437415,212,17.8,4154437413,141,52.1,,,,,,,,,,ajm2otiy72xcni5pbtu1259n8,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889713,446,1,2,51,29,c3v2ohfuzoqmc8ljm65hi80sj,1,43.4,53.9,2023-04-01T19:20:45.425Z,2023-04-07T13:50:03Z,4154437761,140,53.9,4154437765,212,23.2,4154437759,56,Left,4154437763,141,83.9,4154437767,213,1.1,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889849,447,1,2,51,32,c3v2ohfuzoqmc8ljm65hi80sj,0,53.9,83.9,2023-04-01T19:20:48.753Z,2023-04-01T19:20:56Z,4154438483,213,6.2,4154438479,141,81.3,4154438481,212,49.1,4154438475,140,100.0,4154438485,1,,4154438471,56,Left,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889827,427,56,2,51,38,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-01T19:20:55.006Z,2023-04-01T19:20:55Z,4154438363,56,Back,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889871,428,5,2,51,39,dzxypx8djih58p668surbi4qm,1,-1.2,16.4,2023-04-01T19:20:55.921Z,2023-04-01T19:26:12Z,4154438613,233,448,4154438573,56,Back,4154438575,346,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526889855,448,5,2,51,39,c3v2ohfuzoqmc8ljm65hi80sj,0,101.2,83.6,2023-04-01T19:20:55.921Z,2023-04-01T19:20:57Z,4154438503,56,Left,4154438505,346,,4154438635,233,428,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890099,429,1,2,51,51,dzxypx8djih58p668surbi4qm,1,4.5,42.4,2023-04-01T19:21:08.173Z,2023-04-01T19:21:22Z,4154441065,189,,4154439785,56,Back,4154439789,141,24.1,4154439791,212,15.4,4154439783,124,,4154439793,213,5.3,4154439797,237,,4154439787,140,13.2,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890153,430,1,2,51,54,dzxypx8djih58p668surbi4qm,1,12.8,31.9,2023-04-01T19:21:10.956Z,2023-04-01T19:21:14Z,4154440105,141,52.1,4154440109,213,1.0,4154440103,140,20.9,4154440101,56,Back,4154440107,212,16.2,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890235,431,1,2,51,57,dzxypx8djih58p668surbi4qm,1,20.9,52.2,2023-04-01T19:21:13.885Z,2023-04-01T19:21:18Z,4154440537,140,14.7,4154440541,212,16.8,4154440539,141,75.0,4154440543,213,2.0,4154440535,56,Back,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890249,432,1,2,52,2,dzxypx8djih58p668surbi4qm,0,10.9,82.7,2023-04-01T19:21:18.493Z,2023-04-01T19:21:19Z,4154440601,56,Back,4154440689,233,449,4154440603,140,13.6,4154440607,212,2.9,4154440687,236,,4154440605,141,83.6,4154440609,213,0.2,4154440693,286,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890241,449,74,2,52,2,c3v2ohfuzoqmc8ljm65hi80sj,1,82.3,14.3,2023-04-01T19:21:18.494Z,2023-04-01T19:21:21Z,4154440571,285,,4154440733,233,432,4154440569,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890305,433,5,2,52,4,dzxypx8djih58p668surbi4qm,1,-0.9,91.2,2023-04-01T19:21:20.368Z,2023-04-01T19:21:21Z,4154440931,346,,4154441017,233,450,4154440929,56,Back,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890317,450,5,2,52,4,c3v2ohfuzoqmc8ljm65hi80sj,0,100.9,8.8,2023-04-01T19:21:20.368Z,2023-04-01T19:26:13Z,4154441027,233,433,4154440975,346,,4154440973,56,Right,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890627,434,1,2,52,18,dzxypx8djih58p668surbi4qm,1,5.4,55.4,2023-04-01T19:21:34.734Z,2023-04-01T19:21:39Z,4154442685,140,32.0,4154442689,212,35.7,4154442691,213,0.7,4154442681,124,,4154442693,1,,4154442683,56,Back,4154442687,141,88.1,4154442697,74,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890635,435,61,2,52,22,dzxypx8djih58p668surbi4qm,1,32,88.1,2023-04-01T19:21:38.945Z,2023-04-01T19:21:39Z,4154442731,56,Back,,,,,,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890703,436,1,2,52,24,dzxypx8djih58p668surbi4qm,0,31.2,75,2023-04-01T19:21:40.846Z,2023-04-01T19:21:43Z,4154443119,213,0.2,4154443117,212,31.0,4154443113,140,59.9,4154443115,141,85.4,4154443111,56,Left,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890741,451,49,2,52,28,c3v2ohfuzoqmc8ljm65hi80sj,1,32.8,7.4,2023-04-01T19:21:44.595Z,2023-04-01T19:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890809,452,1,2,52,29,c3v2ohfuzoqmc8ljm65hi80sj,1,34.1,3.7,2023-04-01T19:21:46.160Z,2023-04-01T19:21:48Z,4154443611,140,41.9,4154443609,56,Back,4154443615,212,8.2,4154443613,141,3.7,4154443617,213,0,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890829,453,1,2,52,31,c3v2ohfuzoqmc8ljm65hi80sj,0,41.9,3.7,2023-04-01T19:21:47.920Z,2023-04-01T19:21:49Z,4154443773,236,,4154443775,233,437,4154443705,140,46.1,4154443703,56,Back,4154443707,141,4.9,4154443709,212,4.5,4154443711,213,0.2,4154443779,286,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890835,437,74,2,52,31,dzxypx8djih58p668surbi4qm,1,56.3,94.5,2023-04-01T19:21:47.921Z,2023-04-01T19:31:57Z,4154443731,285,,4154443783,233,453,4154443727,56,Left,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890837,438,61,2,52,32,dzxypx8djih58p668surbi4qm,1,56.3,94.5,2023-04-01T19:21:48.999Z,2023-04-01T19:21:49Z,4154443745,56,Left,,,,,,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890887,454,61,2,52,34,c3v2ohfuzoqmc8ljm65hi80sj,0,62.3,4.4,2023-04-01T19:21:50.906Z,2023-04-07T13:50:57Z,4154443949,56,Right,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890933,439,12,2,52,35,dzxypx8djih58p668surbi4qm,1,37.6,96.2,2023-04-01T19:21:51.907Z,2023-04-01T19:23:07Z,4154451933,140,38.0,4154451935,141,100.0,4154444185,167,,4154451939,213,1.5,4154444187,56,Back,4154451937,212,3.8,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890943,440,5,2,52,37,dzxypx8djih58p668surbi4qm,0,38.2,101.1,2023-04-01T19:21:53.296Z,2023-04-01T19:26:13Z,4154444461,233,455,4154444223,347,,4154444221,56,Back,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526890981,455,5,2,52,37,c3v2ohfuzoqmc8ljm65hi80sj,1,61.8,-1.1,2023-04-01T19:21:53.296Z,2023-04-01T19:21:57Z,4154444419,347,,4154444417,56,Right,4154444449,233,440,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
