id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/18/value
2527901885,348,1,1,44,45,966pdxhsoxaib9qt5083h8uus,1,68.5,0,2023-04-02T22:22:53.457Z,2023-04-02T22:22:54Z,4159816375,56,Right,4159816377,140,72.0,4159816383,213,1.0,4159816373,107,,4159816381,212,7.4,4159816379,141,7.7,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901895,349,1,1,44,46,966pdxhsoxaib9qt5083h8uus,1,72,7.7,2023-04-02T22:22:54.466Z,2023-04-02T22:22:56Z,4159816427,140,66.6,4159816425,56,Right,4159816431,212,6.8,4159816429,141,2.2,4159816433,213,3.7,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901907,350,1,1,44,48,966pdxhsoxaib9qt5083h8uus,1,66.6,2.4,2023-04-02T22:22:56.354Z,2023-04-02T22:23:01Z,4159816473,140,64.4,4159816479,213,2.1,4159816475,141,8.3,4159816477,212,4.6,4159816471,56,Right,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901919,351,1,1,44,53,966pdxhsoxaib9qt5083h8uus,1,70.2,17.8,2023-04-02T22:23:01.713Z,2023-04-02T22:23:03Z,4159816543,213,0.1,4159816531,56,Right,4159816535,141,18.5,4159816533,140,76.1,4159816539,212,6.2,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901923,352,1,1,44,55,966pdxhsoxaib9qt5083h8uus,0,80.1,24.4,2023-04-02T22:23:03.840Z,2023-04-02T22:30:18Z,4159816553,212,8.5,4159816555,213,0.2,4159816547,56,Center,4159816551,141,26.4,4159816549,140,88.1,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901933,407,8,1,44,57,6hbfgdczbi3yg4sdpqgtu6s,1,14.3,80.5,2023-04-02T22:23:05.494Z,2023-04-04T21:21:03Z,4159816579,56,Back,4164022231,384,,,,,,,,,,,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901937,408,49,1,44,58,6hbfgdczbi3yg4sdpqgtu6s,1,15.6,72.1,2023-04-02T22:23:06.439Z,2023-04-02T22:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901945,409,1,1,44,58,6hbfgdczbi3yg4sdpqgtu6s,1,15.6,72.1,2023-04-02T22:23:06.693Z,2023-04-02T22:23:07Z,4159816633,212,15.1,4159816629,140,29.8,4159816631,141,75.4,4159816627,56,Back,4159816635,213,0.1,,,,,,,,,,6opd7nuh51c7p6pn6w04yuntg,M. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901955,410,1,1,44,59,6hbfgdczbi3yg4sdpqgtu6s,1,29.8,76.7,2023-04-02T22:23:07.830Z,2023-04-02T22:23:18Z,4159816693,56,Back,4159816699,212,8.7,4159816701,213,0.5,4159816695,140,37.0,4159816697,141,82.9,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902009,361,70,1,45,0,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-02T22:23:08.543Z,2023-04-02T22:23:31Z,4159816989,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901961,411,1,1,45,1,6hbfgdczbi3yg4sdpqgtu6s,0,31.2,74.4,2023-04-02T22:23:09.496Z,2023-04-02T22:43:51Z,4159824089,236,,4159824091,233,353,4159824095,286,,4159824083,141,75.2,4159816725,56,Back,4159824085,212,0.7,4159824081,140,31.6,4159824087,213,0.9,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901959,353,74,1,45,1,966pdxhsoxaib9qt5083h8uus,1,68.2,27.2,2023-04-02T22:23:09.497Z,2023-04-02T22:30:39Z,4159824097,233,411,4159816721,56,Center,4159823831,285,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901963,354,49,1,45,3,966pdxhsoxaib9qt5083h8uus,1,68.8,29.7,2023-04-02T22:23:11.539Z,2023-04-02T22:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901971,355,1,1,45,4,966pdxhsoxaib9qt5083h8uus,1,67.8,29.8,2023-04-02T22:23:12.242Z,2023-04-02T22:23:16Z,4159816777,141,29.5,4159816775,140,56.7,4159816779,212,11.7,4159816773,56,Center,4159816781,213,3.2,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901983,356,1,1,45,9,966pdxhsoxaib9qt5083h8uus,1,63.2,37.4,2023-04-02T22:23:17.521Z,2023-04-02T22:23:19Z,4159816835,213,1.6,4159816827,56,Center,4159816831,141,54.2,4159816829,140,63.3,4159816833,212,11.4,,,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901985,357,1,1,45,11,966pdxhsoxaib9qt5083h8uus,1,63.3,54.2,2023-04-02T22:23:19.729Z,2023-04-02T22:23:20Z,4159816839,56,Center,4159816845,212,13.5,4159816841,140,67.4,4159816847,213,5.0,4159816843,141,35.4,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901987,358,1,1,45,12,966pdxhsoxaib9qt5083h8uus,1,67.4,35.4,2023-04-02T22:23:20.338Z,2023-04-02T22:24:21Z,4159816861,56,Center,4159816867,212,12.3,4159816865,141,25.3,4159816869,213,5.7,4159816863,140,77.1,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901997,359,1,1,45,16,966pdxhsoxaib9qt5083h8uus,0,76.9,25.3,2023-04-02T22:23:24.034Z,2023-04-04T21:21:41Z,4159816935,56,Center,4159816931,2,,4159816943,213,0.8,4164022591,72,,4159816939,141,65.6,4164022589,387,,4159816937,140,100.0,4164022587,225,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,4159816941,212,37.1,4159816945,1,4159816933,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902003,360,5,1,45,18,966pdxhsoxaib9qt5083h8uus,0,100.7,66.1,2023-04-02T22:23:26.142Z,2023-04-02T22:23:27Z,4159816955,56,Center,4159816957,346,,4159816963,233,412,,,,,,,,,,,,,,,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902001,412,5,1,45,18,6hbfgdczbi3yg4sdpqgtu6s,1,-0.7,33.9,2023-04-02T22:23:26.142Z,2023-04-02T22:39:33Z,4159816959,233,360,4159816947,56,Back,4159816949,346,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902133,413,1,1,45,52,6hbfgdczbi3yg4sdpqgtu6s,1,3.2,43.4,2023-04-02T22:24:00.281Z,2023-04-02T22:33:40Z,4159817523,141,22.8,4159817533,74,,4159817529,1,,4159817517,124,,4159817519,56,Back,4159817527,213,5.9,4159817521,140,41.1,4159817525,212,42.2,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902141,414,44,1,45,52,6hbfgdczbi3yg4sdpqgtu6s,1,39.2,23.6,2023-04-02T22:24:00.790Z,2023-04-02T22:40:12Z,4159817553,56,Back,4159817897,233,362,4159817555,285,,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902143,362,44,1,45,52,966pdxhsoxaib9qt5083h8uus,0,60.8,76.4,2023-04-02T22:24:00.791Z,2023-04-02T22:33:36Z,4159817557,56,Center,4159817559,286,,4159817893,233,414,,,,,,,,,,,,,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902155,415,1,1,45,53,6hbfgdczbi3yg4sdpqgtu6s,0,38.7,25.8,2023-04-02T22:24:01.292Z,2023-04-02T22:44:40Z,4159826659,213,0.0,4159826651,168,,4159826657,212,6.2,4159826655,141,26.0,4159817577,56,Back,4159826667,3,,4159826653,140,44.6,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902153,364,49,1,45,54,966pdxhsoxaib9qt5083h8uus,1,58.4,75.3,2023-04-02T22:24:02.994Z,2023-04-02T22:33:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902159,365,1,1,45,55,966pdxhsoxaib9qt5083h8uus,1,58.4,75.3,2023-04-02T22:24:03.153Z,2023-04-02T22:44:34Z,4159817605,212,5.3,4159817607,213,5.2,4159817601,140,60.9,4159817599,56,Center,4159817603,141,68.5,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902145,363,43,1,45,55,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-02T22:24:03.441Z,2023-04-02T22:33:14Z,4159817561,56,Center,4159826393,144,61,,,,,,,,,,,,,,,,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902183,366,3,1,45,56,966pdxhsoxaib9qt5083h8uus,1,61.2,69.7,2023-04-02T22:24:04.031Z,2023-04-04T21:22:25Z,4159817723,286,,4164022937,465,,4159823455,233,461,4159817721,56,Center,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903501,461,45,1,45,56,6hbfgdczbi3yg4sdpqgtu6s,0,38.8,30.3,2023-04-02T22:24:04.031Z,2023-04-02T22:29:58Z,4159823471,233,366,4159823453,285,,4159823451,56,Back,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902185,367,4,1,46,1,966pdxhsoxaib9qt5083h8uus,1,63.2,74,2023-04-02T22:24:09.139Z,2023-04-02T22:39:20Z,4159817729,295,,4159817727,13,,4159817735,286,,4159817731,56,Center,4159832939,233,416,4159817733,152,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902213,416,4,1,46,1,6hbfgdczbi3yg4sdpqgtu6s,0,36.8,26,2023-04-02T22:24:09.140Z,2023-04-02T22:39:21Z,4159817845,56,Back,4159817841,13,,4159817847,152,,4159817849,285,,4159817843,295,,4159832943,233,367,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902255,368,1,1,46,22,966pdxhsoxaib9qt5083h8uus,1,68.6,67.6,2023-04-02T22:24:30.752Z,2023-04-02T22:24:31Z,4159818047,141,51.1,4159818041,152,,4159818045,140,70.0,4159818039,5,,4159818043,56,Center,4159818049,212,11.3,4159818051,213,4.8,,,,9hnfv1rr3nnsu8puxgd05teqd,Adriana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902273,369,1,1,46,23,966pdxhsoxaib9qt5083h8uus,1,70,51.1,2023-04-02T22:24:31.441Z,2023-04-02T22:28:58Z,4159818125,56,Center,4159818131,212,19.7,4159818127,140,76.7,4159818133,213,5.1,4159818129,141,24.1,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902275,370,1,1,46,26,966pdxhsoxaib9qt5083h8uus,0,78.8,24.4,2023-04-02T22:24:34.385Z,2023-04-04T21:23:27Z,4159818149,213,0.5,4159818137,2,,4164023451,20,,4164023449,224,,4159818143,140,85.4,4159818141,56,Center,4159818147,212,8.1,4159818145,141,30.5,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902279,417,61,1,46,27,6hbfgdczbi3yg4sdpqgtu6s,1,12.8,67.6,2023-04-02T22:24:35.625Z,2023-04-02T22:24:35Z,4159818165,56,Back,,,,,,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902297,371,1,1,46,29,966pdxhsoxaib9qt5083h8uus,0,77.8,20.5,2023-04-02T22:24:37.984Z,2023-04-04T21:23:35Z,4159818223,56,Center,4164023477,20,,4159818229,212,20.4,4164023475,386,,4164023473,225,,4159818221,155,,4159818227,141,46.8,4159818219,2,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,4159818231,213,1.1,4159818225,140,,,,,,,,,,,,,,87.1,,,,,,,,,,,,,,,,,,,
2527902311,418,12,1,46,33,6hbfgdczbi3yg4sdpqgtu6s,1,11.9,51.6,2023-04-02T22:24:41.177Z,2023-04-02T22:24:42Z,4159818285,140,27.7,4159818287,141,47.3,4159818289,212,16.8,4159818291,213,6.1,4159818297,15,,4159818283,56,Back,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902315,372,3,1,46,33,966pdxhsoxaib9qt5083h8uus,0,77.2,47,2023-04-02T22:24:41.777Z,2023-04-04T21:23:51Z,4159818309,286,,4164023621,465,,4159818307,56,Center,4159818345,233,419,,,,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902321,419,7,1,46,33,6hbfgdczbi3yg4sdpqgtu6s,1,22.8,53,2023-04-02T22:24:41.778Z,2023-04-04T21:23:53Z,4164023645,384,,4159818319,285,,4159818341,233,372,4159818317,56,Back,,,,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902323,420,61,1,46,35,6hbfgdczbi3yg4sdpqgtu6s,1,26,52.4,2023-04-02T22:24:43.722Z,2023-04-02T22:24:44Z,4159818321,56,Back,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902331,421,49,1,46,37,6hbfgdczbi3yg4sdpqgtu6s,1,25.3,54.3,2023-04-02T22:24:45.146Z,2023-04-02T22:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902333,422,1,1,46,37,6hbfgdczbi3yg4sdpqgtu6s,0,25.3,54.3,2023-04-02T22:24:45.353Z,2023-04-02T22:24:46Z,4159818373,1,,4159818363,56,Back,4159818369,212,39.9,4159818365,140,48.0,4159818371,213,0.9,4159818361,157,,4159818367,141,100.0,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902393,373,5,1,46,38,966pdxhsoxaib9qt5083h8uus,1,56.4,-1.6,2023-04-02T22:24:46.094Z,2023-04-02T22:39:33Z,4159818595,347,,4159818593,56,Right,4159818617,233,423,,,,,,,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902339,423,5,1,46,38,6hbfgdczbi3yg4sdpqgtu6s,0,43.6,101.6,2023-04-02T22:24:46.094Z,2023-04-02T22:25:03Z,4159818385,347,,4159818629,233,373,4159818383,56,Back,,,,,,,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902411,374,1,1,46,54,966pdxhsoxaib9qt5083h8uus,1,62,0,2023-04-02T22:25:02.785Z,2023-04-02T22:25:06Z,4159818665,140,76.0,4159818667,141,3.6,4159818671,213,0.3,4159818661,107,,4159818669,212,15.2,4159818663,56,Right,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902415,375,1,1,46,58,966pdxhsoxaib9qt5083h8uus,0,75.6,4.5,2023-04-02T22:25:06.209Z,2023-04-02T22:32:30Z,4159818681,212,12.7,4159818677,140,73.4,4159818683,213,1.8,4159818679,141,22.9,4159818675,56,Center,,,,,,,,,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902421,424,8,1,47,0,6hbfgdczbi3yg4sdpqgtu6s,1,31.3,72,2023-04-02T22:25:08.041Z,2023-04-04T21:24:21Z,4164023927,385,,4159818701,56,Back,,,,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902427,376,1,1,47,1,966pdxhsoxaib9qt5083h8uus,1,61.4,7.4,2023-04-02T22:25:09.809Z,2023-04-02T22:25:11Z,4159818735,213,5.8,4159818727,56,Right,4159818731,141,3.3,4159818733,212,6.0,4159818729,140,66.5,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902429,377,1,1,47,3,966pdxhsoxaib9qt5083h8uus,0,65.4,3.4,2023-04-02T22:25:11.682Z,2023-04-02T22:25:13Z,4159818771,286,,4159818743,141,5.1,4159818767,233,425,4159818765,236,,4159818741,140,64.8,4159818747,213,2.1,4159818745,212,1.3,4159818739,56,Right,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902433,425,74,1,47,3,6hbfgdczbi3yg4sdpqgtu6s,1,37.2,75.1,2023-04-02T22:25:11.683Z,2023-04-02T22:45:21Z,4159818763,285,,4159818773,233,377,4159818761,56,Back,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902437,426,49,1,47,5,6hbfgdczbi3yg4sdpqgtu6s,1,35.2,76.9,2023-04-02T22:25:13.675Z,2023-04-02T22:25:13Z,,,,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902453,427,1,1,47,5,6hbfgdczbi3yg4sdpqgtu6s,1,35.2,76.9,2023-04-02T22:25:13.946Z,2023-04-02T22:25:17Z,4159818861,212,5.5,4159818857,140,37.6,4159818859,141,69.7,4159818863,213,5.2,4159818855,56,Back,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902455,428,1,1,47,8,6hbfgdczbi3yg4sdpqgtu6s,0,41.5,72.4,2023-04-02T22:25:16.938Z,2023-04-02T22:25:17Z,4159818885,212,6.6,4159818887,213,1.0,4159818881,140,45.1,4159818879,56,Back,4159818883,141,80.3,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902463,378,49,1,47,10,966pdxhsoxaib9qt5083h8uus,1,60.6,14.2,2023-04-02T22:25:18.769Z,2023-04-02T22:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902469,379,1,1,47,11,966pdxhsoxaib9qt5083h8uus,1,61.9,12.6,2023-04-02T22:25:19.505Z,2023-04-02T22:25:23Z,4159818935,212,7.3,4159818929,56,Right,4159818931,140,67.0,4159818937,213,5.5,4159818933,141,5.4,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902471,380,1,1,47,14,966pdxhsoxaib9qt5083h8uus,1,67,5.4,2023-04-02T22:25:22.977Z,2023-04-02T22:25:24Z,4159818941,56,Right,4159818947,212,12.2,4159818945,141,3.9,4159818949,213,3.2,4159818943,140,55.4,,,,,,,,,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902481,381,1,1,47,16,966pdxhsoxaib9qt5083h8uus,1,55.4,3.9,2023-04-02T22:25:24.369Z,2023-04-02T22:25:25Z,4159818973,212,9.7,4159818969,140,64.6,4159818967,56,Right,4159818971,141,2.7,4159818975,213,6.2,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902503,382,1,1,47,17,966pdxhsoxaib9qt5083h8uus,1,64.6,2.7,2023-04-02T22:25:25.649Z,2023-04-02T22:25:28Z,4159819051,213,2.4,4159819049,212,10.9,4159819047,141,13.8,4159819045,140,57.1,4159819043,56,Right,,,,,,,,,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902509,383,1,1,47,20,966pdxhsoxaib9qt5083h8uus,1,58,15.2,2023-04-02T22:25:28.320Z,2023-04-02T22:25:30Z,4159819097,213,1.5,4159819091,140,59.1,4159819095,212,12.1,4159819093,141,32.9,4159819089,56,Center,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902521,384,1,1,47,21,966pdxhsoxaib9qt5083h8uus,1,59.1,32.9,2023-04-02T22:25:30Z,2023-04-02T22:25:33Z,4159819133,56,Right,4159819137,141,18.8,4159819139,212,13.3,4159819135,140,67.9,4159819141,213,5.5,,,,,,,,,,dyfsbff9jueyw5jhjou424bo4,K. Abello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902525,385,1,1,47,25,966pdxhsoxaib9qt5083h8uus,1,63.6,26.1,2023-04-02T22:25:33.105Z,2023-04-02T22:25:33Z,4159819153,141,32.1,4159819157,213,2.2,4159819151,140,60.7,4159819149,56,Center,4159819155,212,5.1,,,,,,,,,,9dhcf93mr1nfzxjv769gvnzyt,E. Tymrak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902545,386,1,1,47,25,966pdxhsoxaib9qt5083h8uus,1,60.7,32.1,2023-04-02T22:25:33.617Z,2023-04-02T22:25:38Z,4159819243,141,8.7,4159819247,213,4.7,4159819241,140,61.1,4159819245,212,15.9,4159819239,56,Right,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902553,387,1,1,47,30,966pdxhsoxaib9qt5083h8uus,1,65.5,11,2023-04-02T22:25:38.737Z,2023-04-02T22:25:40Z,4159819279,212,9.2,4159819281,213,1.7,4159819273,56,Center,4159819277,141,24.3,4159819275,140,64.0,,,,,,,,,,3cyj9a2fjtx4xd0bqdh6g3azu,H. McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902575,388,1,1,47,32,966pdxhsoxaib9qt5083h8uus,1,61.2,24.6,2023-04-02T22:25:40.624Z,2023-04-02T22:25:45Z,4159819389,56,Center,4159819393,141,56.9,4159819395,212,24.1,4159819397,213,2.0,4159819391,140,51.8,,,,,,,,,,91pl4sfwk9t4ybwanj8dlwahg,M. Cluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902585,389,1,1,47,35,966pdxhsoxaib9qt5083h8uus,0,61.4,67.4,2023-04-02T22:25:43.809Z,2023-04-02T22:44:23Z,4159819427,140,67.8,4159819429,141,79.8,4159819425,56,Left,4159819431,212,10.8,4159819433,213,0.9,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902583,429,8,1,47,39,6hbfgdczbi3yg4sdpqgtu6s,1,34.3,17.1,2023-04-02T22:25:47.706Z,2023-04-04T21:25:52Z,4164024711,385,,4159819423,56,Back,,,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
