id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2552108553,393,1,1,48,11,dtucewmt49th1p4selfutmnmc,0,16,36.9,2023-05-21T00:56:12.054Z,2023-05-21T00:56:12Z,4295624453,212,31.2,4295624439,140,45.5,4295624447,141,30.9,4295624433,56,Back,4295624457,213,6.2,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108583,405,49,1,48,13,agxipc0vk4rtg09amjxv10nx0,1,59.5,66.1,2023-05-21T00:56:13.893Z,2023-05-21T00:56:14Z,,,,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108629,406,1,1,48,13,agxipc0vk4rtg09amjxv10nx0,1,59.5,66.1,2023-05-21T00:56:13.941Z,2023-05-21T00:56:16Z,4295624813,140,64.8,4295624817,212,14.5,4295624819,213,5.1,4295624811,56,Center,4295624815,141,46.4,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108663,407,1,1,48,15,agxipc0vk4rtg09amjxv10nx0,1,65.3,44.2,2023-05-21T00:56:16.477Z,2023-05-21T00:56:18Z,4295625023,140,74.3,4295625029,213,5.3,4295625027,212,16.2,4295625021,56,Center,4295625025,141,24.9,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108757,408,1,1,48,17,agxipc0vk4rtg09amjxv10nx0,1,74.3,24.9,2023-05-21T00:56:18.350Z,2023-05-21T00:56:29Z,4295625565,213,6.2,4295626233,210,13,4295625561,141,23.4,4295625557,56,Center,4295625563,212,11.6,4295625559,140,85.3,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108761,409,13,1,48,22,agxipc0vk4rtg09amjxv10nx0,1,94.5,25.8,2023-05-21T00:56:23.125Z,2023-05-21T00:56:29Z,4295625941,20,,4295626279,55,408,4295626283,102,60.8,4295626289,230,99.7,4295625583,22,,4295626285,103,54.2,4295626291,231,47.7,4295625585,62,,dokzh655hluwjh55fisecs9ud,M. Larsson,4295626277,29,,4295626275,77,,,4295625587,56,Center,4295626287,215,,,,,,,,,,,,,,,,,,,,,,
2552108827,394,5,1,48,23,dtucewmt49th1p4selfutmnmc,1,-1.2,44.2,2023-05-21T00:56:24.037Z,2023-05-21T01:00:13Z,4295625971,56,Back,4295625981,233,410,4295625973,346,,,,,,,,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552108773,410,5,1,48,23,agxipc0vk4rtg09amjxv10nx0,0,101.2,55.8,2023-05-21T00:56:24.037Z,2023-05-21T00:56:26Z,4295625671,56,Center,4295625987,233,394,4295625673,346,,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109363,395,1,1,48,54,dtucewmt49th1p4selfutmnmc,0,5.1,42.4,2023-05-21T00:56:55.510Z,2023-05-21T00:56:58Z,4295628823,1,,4295628811,155,,4295628809,124,,4295628827,74,,4295628815,140,48.5,4295628817,141,90.0,4295628819,212,55.9,4295628821,213,0.6,2e8med2swmjdv0uck4hmz4s4q,K. Lund,4295628813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109371,411,44,1,48,56,agxipc0vk4rtg09amjxv10nx0,1,53.6,8.1,2023-05-21T00:56:56.836Z,2023-05-21T00:56:57Z,4295628915,233,396,4295628851,286,,4295628849,56,Right,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109375,396,44,1,48,56,dtucewmt49th1p4selfutmnmc,0,46.4,91.9,2023-05-21T00:56:56.837Z,2023-05-21T00:56:58Z,4295628975,233,411,4295628873,285,,4295628871,56,Back,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109387,412,1,1,48,56,agxipc0vk4rtg09amjxv10nx0,1,55.6,6.2,2023-05-21T00:56:57.060Z,2023-05-21T00:56:58Z,4295628935,56,Right,4295628945,212,10.7,4295628941,141,8.6,4295628953,213,0.2,4295628937,140,65.7,4295628933,3,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109433,413,61,1,48,57,agxipc0vk4rtg09amjxv10nx0,0,65.4,9.4,2023-05-21T00:56:58.716Z,2023-05-21T00:59:50Z,4295629145,56,Right,,,,,,,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109427,397,1,1,48,58,dtucewmt49th1p4selfutmnmc,1,32,86.2,2023-05-21T00:56:59.565Z,2023-05-21T00:59:51Z,4295629127,141,83.2,4295629129,212,3.8,4295629131,213,5.7,4295629123,56,Back,4295629125,140,35.1,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109431,398,61,1,48,59,dtucewmt49th1p4selfutmnmc,0,35.1,83.2,2023-05-21T00:57:00.264Z,2023-05-21T01:00:01Z,4295629139,56,Back,,,,,,,,,,,,,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109475,414,1,1,49,1,agxipc0vk4rtg09amjxv10nx0,0,64.9,8.9,2023-05-21T00:57:01.980Z,2023-05-21T00:57:03Z,4295629377,213,3.3,4295629373,141,8.0,4295629367,3,,4295629369,56,Right,4295629371,140,61.1,4295629375,212,4.0,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109459,399,61,1,49,1,dtucewmt49th1p4selfutmnmc,1,37.1,87.1,2023-05-21T00:57:02.078Z,2023-05-21T00:57:02Z,4295629295,56,Back,,,,,,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109511,400,1,1,49,3,dtucewmt49th1p4selfutmnmc,0,34.8,95.6,2023-05-21T00:57:04.326Z,2023-05-21T00:57:05Z,4295629573,56,Left,4295629581,213,0.2,4295629579,212,27.3,4295629577,141,100.0,4295629575,140,60.5,4295629583,1,,4295629571,157,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109515,401,5,1,49,3,dtucewmt49th1p4selfutmnmc,0,63.4,101.8,2023-05-21T00:57:04.636Z,2023-05-21T01:00:13Z,4295629591,56,Left,4295630609,233,415,4295629595,347,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109703,415,5,1,49,3,agxipc0vk4rtg09amjxv10nx0,1,36.6,-1.8,2023-05-21T00:57:04.636Z,2023-05-21T00:57:17Z,4295630587,233,401,4295630555,56,Back,4295630557,347,,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109749,416,1,1,49,16,agxipc0vk4rtg09amjxv10nx0,1,38.2,0,2023-05-21T00:57:16.758Z,2023-05-21T00:57:47Z,4295630835,107,,4295630845,213,0.5,4295630841,141,5.2,4295630839,140,46.0,4295630837,56,Back,4295630843,212,9.5,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110013,418,61,1,49,17,agxipc0vk4rtg09amjxv10nx0,0,46,5.2,2023-05-21T00:57:18.620Z,2023-05-21T00:57:45Z,4295632319,56,Back,,,,,,,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109763,402,8,1,49,18,dtucewmt49th1p4selfutmnmc,1,55.7,95,2023-05-21T00:57:19.469Z,2023-05-21T00:57:27Z,4295630907,56,Left,,,,,,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109775,403,49,1,49,19,dtucewmt49th1p4selfutmnmc,1,57.5,95.3,2023-05-21T00:57:20.094Z,2023-05-21T00:57:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109791,404,4,1,49,20,dtucewmt49th1p4selfutmnmc,1,55.8,95,2023-05-21T00:57:21.685Z,2023-05-21T00:57:26Z,4295631023,13,,4295631029,152,,4295631025,56,Left,4295631417,233,417,4295631037,286,,4295631033,265,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552109861,417,4,1,49,20,agxipc0vk4rtg09amjxv10nx0,0,44.2,5,2023-05-21T00:57:21.686Z,2023-05-21T00:57:27Z,4295631405,265,,4295631395,56,Back,4295631425,233,404,4295631409,285,,4295631399,152,,4295631391,13,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110203,405,1,1,49,49,dtucewmt49th1p4selfutmnmc,1,57.5,95.3,2023-05-21T00:57:50.245Z,2023-05-21T00:57:51Z,4295633357,56,Left,4295633363,212,18.1,4295633359,140,74.6,4295633367,213,0.1,4295633353,5,,4295633361,141,98.7,4295633355,152,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110209,406,1,1,49,50,dtucewmt49th1p4selfutmnmc,0,74.6,98.7,2023-05-21T00:57:51.253Z,2023-05-21T00:57:51Z,4295633383,56,Left,4295633387,141,86.3,4295633389,212,8.5,4295633391,213,4.9,4295633385,140,75.8,,,,,,,,,,9tbrhbbmfxq8l363kybl4g7ah,Ary Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110227,420,49,1,49,51,agxipc0vk4rtg09amjxv10nx0,1,26.2,10,2023-05-21T00:57:52.115Z,2023-05-21T00:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110221,419,1,1,49,52,agxipc0vk4rtg09amjxv10nx0,1,26.1,10.4,2023-05-21T00:57:53.044Z,2023-05-21T00:59:35Z,4295633467,213,5.0,4295633461,140,27.3,4295633463,141,4.4,4295633459,56,Back,4295633465,212,4.3,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110253,421,1,1,49,53,agxipc0vk4rtg09amjxv10nx0,1,28.4,4,2023-05-21T00:57:54.246Z,2023-05-21T00:57:55Z,4295633693,141,8.5,4295633691,140,29.7,4295633697,213,1.2,4295633695,212,3.4,4295633689,56,Back,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110261,422,1,1,49,54,agxipc0vk4rtg09amjxv10nx0,0,29.7,8.5,2023-05-21T00:57:55.356Z,2023-05-21T00:57:56Z,4295633735,212,16.4,4295633737,213,6.1,4295633731,140,45.1,4295633733,141,4.1,4295633729,56,Back,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110271,407,49,1,49,55,dtucewmt49th1p4selfutmnmc,1,53.8,93,2023-05-21T00:57:56.725Z,2023-05-21T00:57:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110307,408,1,1,49,57,dtucewmt49th1p4selfutmnmc,0,53.8,93,2023-05-21T00:57:57.846Z,2023-05-21T00:57:59Z,4295634003,155,,4295634007,140,81.0,4295634011,212,28.6,4295634009,141,93.2,4295634013,213,0.0,4295634005,56,Left,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110317,423,12,1,49,59,agxipc0vk4rtg09amjxv10nx0,1,26.2,6.4,2023-05-21T00:58:00.119Z,2023-05-21T00:58:09Z,4295634669,167,,4295634063,56,Back,4295634673,141,0.0,4295634677,213,5.0,4295634675,212,5.6,4295634671,140,27.9,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110535,409,5,1,50,0,dtucewmt49th1p4selfutmnmc,1,72.2,101.8,2023-05-21T00:58:00.820Z,2023-05-21T01:00:14Z,4295635325,233,424,4295635305,56,Left,4295635307,347,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110325,424,5,1,50,0,agxipc0vk4rtg09amjxv10nx0,0,27.8,-1.8,2023-05-21T00:58:00.820Z,2023-05-21T00:58:16Z,4295634095,347,,4295634093,56,Back,4295635337,233,409,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110581,410,1,1,50,15,dtucewmt49th1p4selfutmnmc,1,73.6,100,2023-05-21T00:58:15.893Z,2023-05-21T00:58:19Z,4295635533,141,95.9,4295635537,213,5.6,4295635527,107,,4295635529,56,Left,4295635531,140,78.0,4295635535,212,6.2,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110583,411,4,1,50,18,dtucewmt49th1p4selfutmnmc,1,74.9,94.9,2023-05-21T00:58:18.758Z,2023-05-21T00:58:24Z,4295635567,286,,4295635559,13,,4295636065,233,425,4295635563,152,,4295635565,265,,4295635561,56,Left,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552110661,425,4,1,50,18,agxipc0vk4rtg09amjxv10nx0,0,25.1,5.1,2023-05-21T00:58:18.759Z,2023-05-21T00:58:25Z,4295636013,152,,4295636009,13,,4295636017,285,,4295636011,56,Back,4295636015,265,,4295636083,233,411,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552111279,412,1,1,51,3,dtucewmt49th1p4selfutmnmc,0,77.9,95.7,2023-05-21T00:59:04.022Z,2023-05-21T00:59:07Z,4295639391,2,,4295639401,140,94.7,4295639405,212,36.3,4295639395,155,,4295639393,5,,4295639403,141,49.0,4295639409,1,,4295639399,56,Center,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,4295639407,213,5.2,4295639397,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552111317,426,52,1,51,9,agxipc0vk4rtg09amjxv10nx0,1,5.2,52.5,2023-05-21T00:59:10.020Z,2023-05-21T00:59:10Z,,,,,,,,,,,,,,,,,,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552111515,413,30,1,51,15,dtucewmt49th1p4selfutmnmc,1,0,0,2023-05-21T00:59:16.006Z,2023-05-21T00:59:28Z,4295640629,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552111519,427,30,1,51,15,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-21T00:59:16.037Z,2023-05-21T00:59:31Z,4295640643,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552124879,430,18,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-21T01:14:53.882Z,2023-05-21T01:14:54Z,4295714435,59,23,4295714479,55,431,4295714427,42,,4295714431,44,Defender,,,,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552124883,431,19,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-21T01:14:53.883Z,2023-05-21T01:14:54Z,4295714473,55,430,4295714459,42,,4295714463,145,5,4295714467,292,5,4295714469,293,5,4295714465,59,26,4295714471,44,Midfielder,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125019,414,32,2,45,0,dtucewmt49th1p4selfutmnmc,1,0,0,2023-05-21T01:15:01.793Z,2023-05-21T01:15:03Z,4295715165,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125011,432,32,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-21T01:15:01.793Z,2023-05-21T01:15:01Z,4295715131,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125089,433,1,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,49.6,50,2023-05-21T01:15:01.893Z,2023-05-21T01:20:53Z,4295715601,213,3.3,4295715599,212,6.3,4295715597,141,48.1,4295715593,56,Back,4295715595,140,43.7,4295715603,279,S,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125131,434,1,2,45,5,agxipc0vk4rtg09amjxv10nx0,0,43.7,48.1,2023-05-21T01:15:07.136Z,2023-05-21T01:15:09Z,4295715869,155,,4295715877,212,47.6,4295715879,213,0.5,4295715873,140,83.1,4295715875,141,82.6,4295715871,56,Left,4295715883,1,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125135,415,49,2,45,7,dtucewmt49th1p4selfutmnmc,1,21.6,11.4,2023-05-21T01:15:09.506Z,2023-05-21T01:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125153,416,1,2,45,7,dtucewmt49th1p4selfutmnmc,1,21.6,11.4,2023-05-21T01:15:09.617Z,2023-05-21T01:15:11Z,4295715965,213,2.2,4295715961,141,29.2,4295715957,56,Back,4295715963,212,14.5,4295715959,140,14.0,,,,,,,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125223,417,1,2,45,9,dtucewmt49th1p4selfutmnmc,1,14,29.2,2023-05-21T01:15:11.010Z,2023-05-21T01:15:14Z,4295716301,212,31.6,4295716293,157,,4295716299,141,11.9,4295716305,1,,4295716297,140,41.9,4295716295,56,Back,4295716303,213,5.9,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125241,418,1,2,45,13,dtucewmt49th1p4selfutmnmc,0,40.4,10.9,2023-05-21T01:15:14.833Z,2023-05-21T01:15:16Z,4295716379,155,,4295716383,140,52.1,4295716387,212,20.2,4295716381,56,Center,4295716389,213,0.9,4295716385,141,34.5,,,,,,,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125303,435,1,2,45,15,agxipc0vk4rtg09amjxv10nx0,1,45,55.2,2023-05-21T01:15:16.848Z,2023-05-21T01:15:19Z,4295716645,140,43.8,4295716641,3,,4295716643,56,Back,4295716651,213,1.7,4295716649,212,8.7,4295716647,141,67.9,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125343,436,1,2,45,17,agxipc0vk4rtg09amjxv10nx0,1,43.8,67.9,2023-05-21T01:15:19Z,2023-05-21T01:15:21Z,4295716853,56,Back,4295716857,141,71.4,4295716859,212,4.3,4295716855,140,40.4,4295716861,213,2.6,4295716849,3,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125355,437,1,2,45,19,agxipc0vk4rtg09amjxv10nx0,0,40.4,71.4,2023-05-21T01:15:21Z,2023-05-21T01:15:21Z,4295716917,213,5.4,4295716913,141,63.0,4295716915,212,7.3,4295716911,140,44.8,4295716907,3,,4295716909,56,Back,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125411,419,50,2,45,23,dtucewmt49th1p4selfutmnmc,1,56.2,48.2,2023-05-21T01:15:24.930Z,2023-05-21T01:15:27Z,4295717477,233,438,4295717159,286,,4295717157,56,Center,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125457,438,7,2,45,23,agxipc0vk4rtg09amjxv10nx0,1,43.8,51.8,2023-05-21T01:15:24.931Z,2023-05-21T01:15:27Z,4295717451,233,419,4295717399,285,,4295717397,56,Back,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125475,420,61,2,45,24,dtucewmt49th1p4selfutmnmc,1,56.1,45.5,2023-05-21T01:15:26.483Z,2023-05-21T01:20:49Z,4295717475,56,Center,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125463,439,49,2,45,25,agxipc0vk4rtg09amjxv10nx0,1,46.8,55.5,2023-05-21T01:15:26.832Z,2023-05-21T01:15:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125479,440,1,2,45,25,agxipc0vk4rtg09amjxv10nx0,1,46.8,55.5,2023-05-21T01:15:26.896Z,2023-05-21T01:15:28Z,4295717491,140,45.3,4295717497,213,4.4,4295717493,141,47.8,4295717489,56,Back,4295717495,212,5.5,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125527,441,1,2,45,27,agxipc0vk4rtg09amjxv10nx0,1,45,45.5,2023-05-21T01:15:29.768Z,2023-05-21T01:15:32Z,4295717763,56,Back,4295717767,140,42.2,4295717773,212,5.1,4295717775,213,2.2,4295717771,141,51.6,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125613,442,1,2,45,30,agxipc0vk4rtg09amjxv10nx0,1,42.2,51.6,2023-05-21T01:15:32.200Z,2023-05-21T01:15:38Z,4295718261,213,0.8,4295718255,140,60.4,4295718257,141,82.3,4295718259,212,28.3,4295718253,56,Left,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125657,443,1,2,45,36,agxipc0vk4rtg09amjxv10nx0,1,78.9,92.7,2023-05-21T01:15:38.488Z,2023-05-21T01:15:40Z,4295718459,140,75.7,4295718463,212,13.6,4295718457,56,Center,4295718465,213,4.5,4295718461,141,73.3,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125683,444,1,2,45,38,agxipc0vk4rtg09amjxv10nx0,1,75.7,71.5,2023-05-21T01:15:40.728Z,2023-05-21T01:15:42Z,4295718601,56,Center,4295718605,141,55.7,4295718603,140,75.9,4295718607,212,10.7,4295718609,213,4.7,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125687,445,61,2,45,40,agxipc0vk4rtg09amjxv10nx0,0,75.9,55.5,2023-05-21T01:15:42.472Z,2023-05-21T01:15:42Z,4295718615,56,Center,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125701,421,49,2,45,41,dtucewmt49th1p4selfutmnmc,1,19.8,53.1,2023-05-21T01:15:43.585Z,2023-05-21T01:15:43Z,,,,,,,,,,,,,,,,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125777,422,1,2,45,41,dtucewmt49th1p4selfutmnmc,1,19.8,53.1,2023-05-21T01:15:43.681Z,2023-05-21T01:15:49Z,4295719075,140,22.6,4295719073,56,Back,4295719081,213,1.3,4295719079,212,11.8,4295719077,141,69.9,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552125845,423,1,2,45,47,dtucewmt49th1p4selfutmnmc,0,26.7,85,2023-05-21T01:15:49.137Z,2023-05-21T01:15:53Z,4295719429,141,100.0,4295719433,213,0.2,4295719427,140,70.4,4295719431,212,47.2,4295719435,1,,4295719425,56,Left,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
