id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2537496045,349,1,1,43,48,dzxypx8djih58p668surbi4qm,1,76.9,22.5,2023-04-22T20:21:32.597Z,2023-04-22T20:21:33Z,4210800527,141,25.3,4210800525,140,68.3,4210800531,213,2.9,4210800529,212,9.2,4210800523,56,Center,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496063,350,1,1,43,49,dzxypx8djih58p668surbi4qm,0,68.3,25.3,2023-04-22T20:21:33.718Z,2023-04-22T20:21:34Z,4210800611,141,55.4,4210800607,56,Center,4210800609,140,94.9,4210800615,213,0.6,4210800619,1,,4210800613,212,34.6,4210800605,155,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496101,379,52,1,43,52,bl53jk6zlfe5f583pil7xzwi5,1,8.3,44.2,2023-04-22T20:21:36.318Z,2023-04-22T20:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496497,380,1,1,44,11,bl53jk6zlfe5f583pil7xzwi5,1,11.7,47.8,2023-04-22T20:21:55.758Z,2023-04-22T20:21:58Z,4210802537,141,27.1,4210802533,56,Back,4210802541,213,5.3,4210802539,212,16.7,4210802535,140,20.2,4210802565,189,,4210802531,123,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496575,381,1,1,44,15,bl53jk6zlfe5f583pil7xzwi5,1,19.8,22.3,2023-04-22T20:21:59.406Z,2023-04-22T20:22:02Z,4210802917,212,19.2,4210802921,213,2.0,4210802911,56,Back,4210802913,140,11.9,4210802915,141,47.8,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496627,382,1,1,44,18,bl53jk6zlfe5f583pil7xzwi5,1,12.1,51.8,2023-04-22T20:22:02.750Z,2023-04-22T20:22:06Z,4210803137,140,14.6,4210803141,141,76.5,4210803135,56,Back,4210803145,212,17.0,4210803149,213,1.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496677,383,1,1,44,22,bl53jk6zlfe5f583pil7xzwi5,1,14.9,75.2,2023-04-22T20:22:06.590Z,2023-04-22T20:22:09Z,4210803425,56,Back,4210803431,212,17.4,4210803429,141,90.9,4210803433,213,0.7,4210803427,140,28.0,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496723,384,1,1,44,25,bl53jk6zlfe5f583pil7xzwi5,1,28,90.9,2023-04-22T20:22:09.102Z,2023-04-22T20:22:11Z,4210803683,141,93.3,4210803685,212,12.2,4210803687,213,0.1,4210803679,56,Back,4210803681,140,39.5,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496747,385,1,1,44,27,bl53jk6zlfe5f583pil7xzwi5,0,39.5,93.3,2023-04-22T20:22:11.455Z,2023-04-22T20:22:16Z,4210803807,213,5.1,4210803803,141,80.9,4210803799,56,Back,4210803805,212,9.3,4210803801,140,43.2,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496751,351,49,1,44,29,dzxypx8djih58p668surbi4qm,1,51.4,11.9,2023-04-22T20:22:13.462Z,2023-04-22T20:22:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496833,352,1,1,44,31,dzxypx8djih58p668surbi4qm,1,39.4,14.3,2023-04-22T20:22:14.902Z,2023-04-22T20:22:19Z,4210804237,141,37.7,4210804241,213,2.5,4210804233,56,Back,4210804239,212,27.2,4210804235,140,18.4,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496913,353,1,1,44,35,dzxypx8djih58p668surbi4qm,1,18.4,37.7,2023-04-22T20:22:19.382Z,2023-04-22T20:22:31Z,4210804807,212,16.5,4210804805,141,15.0,4210804803,140,23.9,4210804809,213,5.1,4210804801,56,Back,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496939,354,1,1,44,42,dzxypx8djih58p668surbi4qm,1,37.6,22.2,2023-04-22T20:22:26.343Z,2023-04-22T20:22:28Z,4210804975,141,15.0,4210804973,140,52.3,4210804971,56,Right,4210804981,213,6.0,4210804977,212,16.2,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496941,355,61,1,44,44,dzxypx8djih58p668surbi4qm,0,52.3,15,2023-04-22T20:22:28.247Z,2023-04-22T20:22:28Z,4210804987,56,Right,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537496953,386,49,1,44,45,bl53jk6zlfe5f583pil7xzwi5,1,42.1,84.6,2023-04-22T20:22:29.231Z,2023-04-22T20:22:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497005,387,1,1,44,46,bl53jk6zlfe5f583pil7xzwi5,1,42.8,84.6,2023-04-22T20:22:30.031Z,2023-04-22T20:22:31Z,4210805347,141,75.0,4210805351,213,6.0,4210805349,212,20.1,4210805343,56,Center,4210805345,140,60.9,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497047,388,1,1,44,47,bl53jk6zlfe5f583pil7xzwi5,1,60.9,75,2023-04-22T20:22:31.631Z,2023-04-22T20:22:34Z,4210805587,212,7.0,4210805583,140,54.9,4210805589,213,3.6,4210805585,141,70.5,4210805581,56,Center,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497097,389,1,1,44,50,bl53jk6zlfe5f583pil7xzwi5,0,56,71,2023-04-22T20:22:34.095Z,2023-04-22T20:22:38Z,4210805855,212,27.1,4210805845,56,Left,4210805859,213,0.4,4210805849,140,79.4,4210805853,141,87.9,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497073,356,49,1,44,52,dzxypx8djih58p668surbi4qm,1,15.2,16.1,2023-04-22T20:22:36.056Z,2023-04-22T20:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497137,357,1,1,44,53,dzxypx8djih58p668surbi4qm,0,15.2,16.1,2023-04-22T20:22:37.472Z,2023-04-22T20:40:28Z,4210806081,1,,4210806069,157,,4210806071,56,Back,4210806077,212,14.3,4210806075,141,0.0,4210806073,140,23.1,4210806079,213,5.3,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497141,358,5,1,44,54,dzxypx8djih58p668surbi4qm,0,23,-0.6,2023-04-22T20:22:37.871Z,2023-04-22T20:31:28Z,4210806105,56,Back,4210807329,233,390,4210806107,347,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497345,390,5,1,44,54,bl53jk6zlfe5f583pil7xzwi5,1,77,100.6,2023-04-22T20:22:37.871Z,2023-04-22T20:22:55Z,4210807295,233,358,4210807289,347,,4210807287,56,Left,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497381,391,1,1,45,10,bl53jk6zlfe5f583pil7xzwi5,1,71.9,100,2023-04-22T20:22:54.608Z,2023-04-22T20:22:56Z,4210807481,107,,4210807487,141,88.8,4210807483,56,Left,4210807489,212,9.1,4210807491,213,4.9,4210807485,140,73.6,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497429,392,1,1,45,12,bl53jk6zlfe5f583pil7xzwi5,1,73.6,88.8,2023-04-22T20:22:56.800Z,2023-04-22T20:22:59Z,4210807751,140,56.2,4210807747,56,Left,4210807755,212,18.3,4210807753,141,87.0,4210807757,213,3.2,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497479,393,1,1,45,15,bl53jk6zlfe5f583pil7xzwi5,1,55.8,86.3,2023-04-22T20:22:59.760Z,2023-04-22T20:23:03Z,4210808025,140,45.8,4210808031,213,4.1,4210808023,56,Back,4210808029,212,19.4,4210808027,141,62.3,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497529,394,1,1,45,19,bl53jk6zlfe5f583pil7xzwi5,1,45.7,62.4,2023-04-22T20:23:03.024Z,2023-04-22T20:23:05Z,4210808239,56,Back,4210808243,140,46.6,4210808249,212,13.5,4210808251,213,1.5,4210808247,141,82.2,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497573,395,1,1,45,21,bl53jk6zlfe5f583pil7xzwi5,1,51.7,84,2023-04-22T20:23:05.840Z,2023-04-22T20:23:09Z,4210808499,212,11.5,4210808493,56,Left,4210808495,140,60.9,4210808497,141,93.2,4210808501,213,0.6,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497537,359,70,1,45,22,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-22T20:23:06.415Z,2023-04-22T20:23:06Z,4210808287,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497611,396,1,1,45,25,bl53jk6zlfe5f583pil7xzwi5,0,61,90.5,2023-04-22T20:23:09.040Z,2023-04-22T20:23:14Z,4210808677,141,51.0,4210808685,213,5.6,4210808675,140,91.5,4210808673,56,Center,4210808687,1,,4210808681,212,41.8,4210808671,155,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497623,360,52,1,45,28,dzxypx8djih58p668surbi4qm,1,4.6,49.9,2023-04-22T20:23:12.713Z,2023-04-22T20:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497689,361,1,1,45,31,dzxypx8djih58p668surbi4qm,1,13.6,47.5,2023-04-22T20:23:14.904Z,2023-04-22T20:23:18Z,4210809059,123,,4210809061,56,Back,4210809067,212,14.5,4210809065,141,54.8,4210809063,140,26.6,4210809069,213,0.3,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497703,362,1,1,45,34,dzxypx8djih58p668surbi4qm,1,27.6,64.9,2023-04-22T20:23:17.897Z,2023-04-22T20:23:19Z,4210809121,140,25.0,4210809125,212,11.7,4210809123,141,81.7,4210809127,213,1.8,4210809119,56,Back,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497781,363,1,1,45,35,dzxypx8djih58p668surbi4qm,1,24.8,80,2023-04-22T20:23:19.129Z,2023-04-22T20:23:24Z,4210809543,213,4.2,4210809535,56,Back,4210809541,212,21.9,4210809539,141,51.3,4210809537,140,15.4,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497801,364,1,1,45,40,dzxypx8djih58p668surbi4qm,1,19.4,47.3,2023-04-22T20:23:24.041Z,2023-04-22T20:23:25Z,4210809653,213,4.8,4210809641,56,Back,4210809649,141,30.0,4210809645,140,20.6,4210809651,212,11.8,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497901,365,1,1,45,41,dzxypx8djih58p668surbi4qm,1,20.7,30.1,2023-04-22T20:23:25.337Z,2023-04-22T20:23:30Z,4210810087,141,43.3,4210810093,213,1.8,4210810089,212,9.2,4210810083,56,Back,4210810085,140,18.9,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537497935,366,1,1,45,46,dzxypx8djih58p668surbi4qm,1,26.8,43,2023-04-22T20:23:30.441Z,2023-04-22T20:23:33Z,4210810277,213,4.8,4210810275,212,10.9,4210810273,141,27.1,4210810269,56,Back,4210810271,140,27.8,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498005,367,1,1,45,49,dzxypx8djih58p668surbi4qm,1,28,29.5,2023-04-22T20:23:32.938Z,2023-04-22T20:23:37Z,4210810637,56,Back,4210810645,213,2.1,4210810643,212,9.9,4210810639,140,23.2,4210810641,141,42.1,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498055,368,1,1,45,53,dzxypx8djih58p668surbi4qm,1,22.8,56.6,2023-04-22T20:23:36.953Z,2023-04-22T20:23:40Z,4210810917,212,20.5,4210810921,213,0.3,4210810911,56,Back,4210810913,140,41.6,4210810915,141,64.8,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498063,369,3,1,45,56,dzxypx8djih58p668surbi4qm,0,39.4,61,2023-04-22T20:23:40.618Z,2023-04-22T20:23:45Z,4210810959,286,,4210811329,233,397,4210810957,56,Back,,,,,,,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498097,397,7,1,45,56,bl53jk6zlfe5f583pil7xzwi5,0,60.6,39,2023-04-22T20:23:40.619Z,2023-04-22T20:23:43Z,4210811123,56,Center,4210811179,233,369,4210811125,285,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498109,370,1,1,45,58,dzxypx8djih58p668surbi4qm,0,46.1,58.8,2023-04-22T20:23:42.202Z,2023-04-22T20:23:43Z,4210811187,141,35.1,4210811191,213,5.7,4210811185,140,69.1,4210811189,212,29.0,4210811183,56,Center,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498173,398,49,1,46,2,bl53jk6zlfe5f583pil7xzwi5,1,12.2,56.3,2023-04-22T20:23:46.146Z,2023-04-22T20:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498421,402,1,1,46,3,bl53jk6zlfe5f583pil7xzwi5,1,33.5,71.4,2023-04-22T20:23:47.506Z,2023-04-22T20:24:09Z,4210812879,141,54.3,4210812875,56,Back,4210812885,1,,4210812883,213,3.5,4210812877,140,4.2,4210812881,212,32.9,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498187,399,1,1,46,4,bl53jk6zlfe5f583pil7xzwi5,0,12.2,56.3,2023-04-22T20:23:48.385Z,2023-04-22T20:23:50Z,4210811557,140,37.2,4210811575,1,,4210811553,56,Back,4210811563,141,47.2,4210811571,213,6.1,4210811567,212,27.0,4210811549,157,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498195,371,49,1,46,5,dzxypx8djih58p668surbi4qm,1,53.9,60.6,2023-04-22T20:23:49.049Z,2023-04-22T20:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498275,372,1,1,46,6,dzxypx8djih58p668surbi4qm,1,54.2,54.3,2023-04-22T20:23:50.346Z,2023-04-22T20:23:56Z,4210812069,140,57.1,4210812067,56,Center,4210812071,141,25.5,4210812073,212,19.8,4210812075,213,4.9,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498309,373,1,1,46,12,dzxypx8djih58p668surbi4qm,1,74,14.6,2023-04-22T20:23:56.218Z,2023-04-22T20:23:59Z,4210812291,56,Center,4210812297,212,24.9,4210812299,213,0.3,4210812293,140,96.6,4210812295,141,25.6,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498327,374,1,1,46,15,dzxypx8djih58p668surbi4qm,0,96.6,27.1,2023-04-22T20:23:59.290Z,2023-04-22T20:24:00Z,4210812403,212,12.1,4210812405,213,1.6,4210812397,56,Center,4210812401,141,44.9,4210812399,140,96.7,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498351,400,12,1,46,16,bl53jk6zlfe5f583pil7xzwi5,1,10.5,55.5,2023-04-22T20:24:00.425Z,2023-04-22T20:25:28Z,4210812561,140,0.0,4210812559,56,Back,4210812605,167,,4210812565,212,13.3,4210812563,141,63.3,4210812567,213,2.7,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498357,375,6,1,46,17,dzxypx8djih58p668surbi4qm,1,98.9,40.8,2023-04-22T20:24:01.322Z,2023-04-22T20:24:03Z,4210812633,233,401,4210812587,75,,4210812585,56,Center,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498353,401,6,1,46,17,bl53jk6zlfe5f583pil7xzwi5,0,1.1,59.2,2023-04-22T20:24:01.322Z,2023-04-22T20:31:26Z,4210812569,56,Back,4210812571,73,,4210812641,233,375,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498675,376,1,1,46,43,dzxypx8djih58p668surbi4qm,0,99.5,0.5,2023-04-22T20:24:27.179Z,2023-04-22T20:24:30Z,4210814115,1,,4210814103,224,,4210814109,141,49.6,4210814097,2,,4210814113,213,1.7,4210814105,56,Center,4210814099,6,,4210814107,140,94.3,4e2l88qfahs0ey4urydb96e7e,E. Stevens,4210814111,212,4210814101,155,,,,,33.8,,,,,,,,,,,,,,,,,,,,,,
2537498715,403,12,1,46,47,bl53jk6zlfe5f583pil7xzwi5,1,11.4,48.1,2023-04-22T20:24:31.571Z,2023-04-22T20:24:32Z,4210814321,141,34.9,4210814319,140,31.4,4210814323,212,22.8,4210814329,15,,4210814325,213,5.9,4210814317,56,Back,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498829,377,13,1,46,48,dzxypx8djih58p668surbi4qm,1,74.9,57.3,2023-04-22T20:24:32.276Z,2023-04-22T20:25:14Z,4210816977,77,,4210816983,103,62.5,4210816993,231,50.7,4210814873,56,Center,4210816597,72,,4210816595,25,,4210814871,18,,4210816991,230,98.8,6bbodw3m9bstocysxvzfuo3my,T. Davidson,4210816985,215,4210816989,458,,4210816987,328,,,,4210816981,102,,,,,,,,,,58.3,,,,,,,,,
2537498843,378,5,1,46,50,dzxypx8djih58p668surbi4qm,0,101.6,55.6,2023-04-22T20:24:34.355Z,2023-04-22T20:31:29Z,4210814935,56,Center,4210817931,233,404,4210814937,346,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537498739,404,5,1,46,50,bl53jk6zlfe5f583pil7xzwi5,1,-1.6,44.4,2023-04-22T20:24:34.355Z,2023-04-22T20:25:26Z,4210814433,56,Back,4210817893,233,378,4210814435,346,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499047,405,1,1,47,15,bl53jk6zlfe5f583pil7xzwi5,1,3.5,52.2,2023-04-22T20:24:59.747Z,2023-04-22T20:25:01Z,4210816101,140,12.0,4210816111,237,,4210816117,189,,4210816099,56,Back,4210816107,213,5.1,4210816105,212,22.6,4210816103,141,21.7,4210816097,124,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499075,406,1,1,47,18,bl53jk6zlfe5f583pil7xzwi5,1,12.3,25,2023-04-22T20:25:02.195Z,2023-04-22T20:25:03Z,4210816247,56,Back,4210816249,140,27.9,4210816251,141,7.0,4210816253,212,20.4,4210816255,213,5.6,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499119,407,1,1,47,19,bl53jk6zlfe5f583pil7xzwi5,1,27.8,8.6,2023-04-22T20:25:03.603Z,2023-04-22T20:25:06Z,4210816499,140,24.0,4210816505,213,1.8,4210816503,212,19.0,4210816501,141,35.9,4210816497,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499167,408,1,1,47,22,bl53jk6zlfe5f583pil7xzwi5,1,24,35.9,2023-04-22T20:25:06.627Z,2023-04-22T20:25:11Z,4210816775,141,66.2,4210816779,213,1.4,4210816773,140,27.2,4210816777,212,20.9,4210816771,56,Back,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499177,409,1,1,47,27,bl53jk6zlfe5f583pil7xzwi5,0,38.2,78.9,2023-04-22T20:25:11.523Z,2023-04-22T20:25:14Z,4210816823,213,5.9,4210816817,141,67.2,4210816813,56,Center,4210816819,212,22.7,4210816815,140,58.4,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499215,379,49,1,47,31,dzxypx8djih58p668surbi4qm,1,46.8,30.1,2023-04-22T20:25:15.564Z,2023-04-22T20:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499233,380,1,1,47,31,dzxypx8djih58p668surbi4qm,1,46.8,30.1,2023-04-22T20:25:15.788Z,2023-04-22T20:25:16Z,4210817163,213,6.0,4210817157,140,59.1,4210817161,212,13.5,4210817155,56,Center,4210817159,141,24.4,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499255,381,1,1,47,32,dzxypx8djih58p668surbi4qm,1,59.3,24.4,2023-04-22T20:25:16.781Z,2023-04-22T20:25:18Z,4210817277,56,Right,4210817281,141,19.4,4210817285,213,3.9,4210817283,212,5.0,4210817279,140,55.8,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499311,382,1,1,47,34,dzxypx8djih58p668surbi4qm,0,59,24.9,2023-04-22T20:25:18.797Z,2023-04-22T20:25:22Z,4210817579,141,53.7,4210817573,155,,4210817575,56,Center,4210817577,140,93.1,4210817581,212,40.8,4210817585,1,,4210817583,213,0.5,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499333,410,52,1,47,39,bl53jk6zlfe5f583pil7xzwi5,1,4.9,47.5,2023-04-22T20:25:23.060Z,2023-04-22T20:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499563,411,1,1,47,50,bl53jk6zlfe5f583pil7xzwi5,1,7.2,47.5,2023-04-22T20:25:34.164Z,2023-04-22T20:25:42Z,4210818993,141,20.5,4210818995,212,20.1,4210818997,213,5.1,4210818989,56,Back,4210818991,140,15.0,4210818987,123,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499593,412,1,1,47,58,bl53jk6zlfe5f583pil7xzwi5,1,35.3,21.2,2023-04-22T20:25:42.693Z,2023-04-22T20:25:44Z,4210819137,56,Back,4210819141,141,5.8,4210819139,140,42.5,4210819143,212,12.9,4210819145,213,5.3,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537499659,413,1,1,48,0,bl53jk6zlfe5f583pil7xzwi5,1,43.9,5.8,2023-04-22T20:25:44.548Z,2023-04-22T20:25:51Z,4210819505,212,16.3,4210819503,141,7.4,4210819507,213,0.1,4210819501,140,59.4,4210819499,56,Right,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
