id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2544875407,195,4,1,20,5,bl53jk6zlfe5f583pil7xzwi5,0,56.2,15.4,2023-05-07T02:27:52.678Z,2023-05-07T02:28:07Z,4257110891,56,Right,4257110893,152,,4257110897,285,,4257110969,233,184,4257111187,294,,4257110889,13,,,,,,,,9oyg8mzw5p2cc47omal5sb5uy,V. Latsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875629,185,27,1,20,10,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-07T02:27:57.781Z,2023-05-07T02:45:20Z,4257111941,41,Injury,4257111943,53,dtrm0ji0olk3n01v71m8a5exh,4257133015,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875423,196,27,1,20,10,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-05-07T02:27:57.781Z,2023-05-07T02:45:20Z,4257132997,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875709,186,28,1,21,23,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-07T02:29:11.066Z,2023-05-07T02:29:14Z,4257112429,233,197,4257112357,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875715,197,28,1,21,23,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-05-07T02:29:11.066Z,2023-05-07T02:29:13Z,4257112411,233,186,4257112407,55,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875827,187,1,1,21,57,c3v2ohfuzoqmc8ljm65hi80sj,1,45.2,87.2,2023-05-07T02:29:45.004Z,2023-05-07T02:29:57Z,4257112999,212,38.1,4257112989,5,,4257112997,141,33.6,4257113003,1,,4257113001,213,4.4,4257112991,152,,4257112993,56,Back,4257112995,140,34.7,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,4257113195,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875831,188,1,1,22,0,c3v2ohfuzoqmc8ljm65hi80sj,1,34.7,33.6,2023-05-07T02:29:47.757Z,2023-05-07T02:29:48Z,4257113019,56,Back,4257113027,213,1.6,4257113023,141,58.3,4257113021,140,34.2,4257113025,212,16.8,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875845,189,1,1,22,1,c3v2ohfuzoqmc8ljm65hi80sj,1,34.2,58.3,2023-05-07T02:29:48.797Z,2023-05-07T02:29:52Z,4257113089,140,43.5,4257113097,1,,4257113087,56,Back,4257113093,212,38.2,4257113091,141,4.0,4257113095,213,5.0,4257113085,155,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875851,190,1,1,22,5,c3v2ohfuzoqmc8ljm65hi80sj,0,43.7,4,2023-05-07T02:29:52.557Z,2023-05-07T02:29:55Z,4257113129,140,73.2,4257113135,213,0.3,4257113127,56,Right,4257113137,1,,4257113125,155,,4257113131,141,16.2,4257113133,212,32.1,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875855,198,49,1,22,7,bl53jk6zlfe5f583pil7xzwi5,1,32,92.3,2023-05-07T02:29:55.290Z,2023-05-07T02:29:55Z,,,,,,,,,,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875857,199,1,1,22,8,bl53jk6zlfe5f583pil7xzwi5,1,32,92.3,2023-05-07T02:29:55.530Z,2023-05-07T02:29:56Z,4257113165,141,92.3,4257113163,140,38.1,4257113161,56,Back,4257113169,213,0,4257113167,212,6.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875861,200,1,1,22,8,bl53jk6zlfe5f583pil7xzwi5,1,38.1,92.3,2023-05-07T02:29:56.154Z,2023-05-07T02:29:58Z,4257113203,212,20.4,4257113201,141,70.2,4257113197,56,Back,4257113205,213,4.0,4257113199,140,24.9,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875867,201,1,1,22,10,bl53jk6zlfe5f583pil7xzwi5,0,24.8,70.1,2023-05-07T02:29:57.914Z,2023-05-07T02:29:58Z,4257113217,56,Back,4257113225,213,0.6,4257113219,140,28.8,4257113223,212,5.1,4257113221,141,74.4,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875873,191,49,1,22,12,c3v2ohfuzoqmc8ljm65hi80sj,1,70.5,31.4,2023-05-07T02:30:00.012Z,2023-05-07T02:30:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875877,192,1,1,22,12,c3v2ohfuzoqmc8ljm65hi80sj,0,70.5,31.4,2023-05-07T02:30:00.189Z,2023-05-07T02:30:01Z,4257113269,213,0.6,4257113259,155,,4257113263,140,87.0,4257113261,56,Center,4257113267,212,21.1,4257113265,141,49.0,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875879,202,49,1,22,14,bl53jk6zlfe5f583pil7xzwi5,1,14.2,49,2023-05-07T02:30:01.515Z,2023-05-07T02:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875887,203,1,1,22,14,bl53jk6zlfe5f583pil7xzwi5,1,14.2,49,2023-05-07T02:30:01.707Z,2023-05-07T02:30:03Z,4257113305,140,4.7,4257113311,213,3.0,4257113303,56,Back,4257113309,212,10.1,4257113307,141,51.0,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875899,204,1,1,22,15,bl53jk6zlfe5f583pil7xzwi5,0,4.5,51.2,2023-05-07T02:30:03.179Z,2023-05-07T02:30:06Z,4257113367,140,41.9,4257113363,157,,4257113365,56,Back,4257113375,1,,4257113369,141,68.9,4257113371,212,41.1,4257113373,213,0.3,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875905,193,1,1,22,19,c3v2ohfuzoqmc8ljm65hi80sj,0,56.1,36.2,2023-05-07T02:30:06.509Z,2023-05-07T02:30:07Z,4257113401,212,9.1,4257113403,213,6.1,4257113395,56,Center,4257113397,140,64.5,4257113399,141,33.2,4257113393,3,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875919,205,1,1,22,21,bl53jk6zlfe5f583pil7xzwi5,0,38.2,66.5,2023-05-07T02:30:08.555Z,2023-05-07T02:30:10Z,4257113457,213,0.0,4257113451,140,52.6,4257113453,141,66.6,4257113455,212,15.1,4257113445,157,,4257113459,1,,4257113449,56,Center,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875931,194,1,1,22,22,c3v2ohfuzoqmc8ljm65hi80sj,1,45,34.8,2023-05-07T02:30:09.789Z,2023-05-07T02:30:11Z,4257113495,140,53.7,4257113497,141,42.5,4257113491,3,,4257113493,56,Center,4257113501,213,0.5,4257113499,212,10.5,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875933,195,49,1,22,23,c3v2ohfuzoqmc8ljm65hi80sj,1,53.7,42.5,2023-05-07T02:30:11.134Z,2023-05-07T02:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875941,196,50,1,22,24,c3v2ohfuzoqmc8ljm65hi80sj,1,53.1,42.4,2023-05-07T02:30:11.710Z,2023-05-07T02:30:14Z,4257113619,233,206,4257113537,56,Center,4257113539,286,,,,,,,,,,,,,,,,,5ni7a4s85lp22rysy5inywf3e,M. Viggiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875951,206,7,1,22,24,bl53jk6zlfe5f583pil7xzwi5,1,46.9,57.6,2023-05-07T02:30:11.711Z,2023-05-07T02:30:14Z,4257113609,233,196,4257113579,285,,4257113577,56,Back,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875953,207,49,1,22,26,bl53jk6zlfe5f583pil7xzwi5,1,46.7,63.5,2023-05-07T02:30:14.059Z,2023-05-07T02:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875961,208,1,1,22,26,bl53jk6zlfe5f583pil7xzwi5,1,46.1,63.5,2023-05-07T02:30:14.235Z,2023-05-07T02:30:15Z,4257113645,213,0.5,4257113637,56,Center,4257113643,212,10.6,4257113641,141,71.3,4257113639,140,54.8,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544875975,209,4,1,22,31,bl53jk6zlfe5f583pil7xzwi5,1,54.9,67.4,2023-05-07T02:30:18.907Z,2023-05-07T02:30:23Z,4257113719,152,,4257113825,233,197,4257113717,56,Center,4257113715,13,,4257113721,265,,4257113723,286,,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876001,197,4,1,22,31,c3v2ohfuzoqmc8ljm65hi80sj,0,45.1,32.6,2023-05-07T02:30:18.908Z,2023-05-07T02:30:33Z,4257113807,13,,4257113815,152,,4257113823,285,,4257113821,265,,4257113811,56,Back,4257113831,233,209,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876039,210,1,1,22,34,bl53jk6zlfe5f583pil7xzwi5,1,47.6,69.3,2023-05-07T02:30:22.283Z,2023-05-07T02:30:30Z,4257114011,5,,4257114013,155,,4257114017,56,Center,4257114025,213,5.7,4257114015,152,,4257114027,1,,4257114023,212,48.4,4257114021,141,28.1,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,4257114019,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876055,211,1,1,22,43,bl53jk6zlfe5f583pil7xzwi5,1,79.1,26.6,2023-05-07T02:30:30.508Z,2023-05-07T02:30:34Z,4257114099,140,79.2,4257114105,213,4.7,4257114103,212,6.9,4257114097,56,Right,4257114101,141,16.4,,,,,,,,,,9oyg8mzw5p2cc47omal5sb5uy,V. Latsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876059,212,1,1,22,47,bl53jk6zlfe5f583pil7xzwi5,0,76.3,20.8,2023-05-07T02:30:34.636Z,2023-05-07T02:30:36Z,4257114123,140,100.0,4257114121,56,Center,4257114127,212,38.4,4257114117,2,,4257114125,141,63.3,4257114131,1,,4257114129,213,0.9,4257114119,155,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876065,198,5,1,22,48,c3v2ohfuzoqmc8ljm65hi80sj,1,-0.5,37.6,2023-05-07T02:30:36.034Z,2023-05-07T02:45:17Z,4257114169,233,213,4257114147,56,Back,4257114149,346,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876063,213,5,1,22,48,bl53jk6zlfe5f583pil7xzwi5,0,100.5,62.4,2023-05-07T02:30:36.034Z,2023-05-07T02:30:37Z,4257114145,346,,4257114175,233,198,4257114143,56,Center,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876131,199,1,1,23,13,c3v2ohfuzoqmc8ljm65hi80sj,0,5,49.9,2023-05-07T02:31:00.495Z,2023-05-07T02:31:04Z,4257114525,140,47.6,4257114531,213,5.9,4257114533,1,,4257114523,56,Back,4257114521,124,,4257114529,212,49.2,4257114535,74,,4257114527,141,19.8,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876135,214,1,1,23,16,bl53jk6zlfe5f583pil7xzwi5,0,55.6,91.5,2023-05-07T02:31:04.317Z,2023-05-07T02:31:06Z,4257114563,141,95.4,4257114561,140,67.0,4257114567,213,0.2,4257114565,212,12.3,4257114559,56,Left,4257114557,3,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876159,200,1,1,23,19,c3v2ohfuzoqmc8ljm65hi80sj,1,34.5,4,2023-05-07T02:31:07.200Z,2023-05-07T02:31:11Z,4257114707,141,16.4,4257114709,212,16.7,4257114703,56,Back,4257114711,213,2.6,4257114705,140,20.8,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876169,201,1,1,23,24,c3v2ohfuzoqmc8ljm65hi80sj,1,15.3,30.1,2023-05-07T02:31:11.519Z,2023-05-07T02:31:15Z,4257114781,213,1.8,4257114775,140,11.7,4257114777,141,49.6,4257114779,212,13.8,4257114773,56,Back,,,,,,,,,,e4lfaia255nw9ndnol0mvxc2y,A. Prisock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876187,202,1,1,23,27,c3v2ohfuzoqmc8ljm65hi80sj,0,15.7,46.7,2023-05-07T02:31:15.104Z,2023-05-07T02:31:19Z,4257114875,213,1.1,4257114869,140,29.5,4257114867,56,Back,4257114871,141,88.3,4257114873,212,31.8,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876183,215,49,1,23,30,bl53jk6zlfe5f583pil7xzwi5,1,70.5,12.5,2023-05-07T02:31:18.237Z,2023-05-07T02:31:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876191,216,1,1,23,31,bl53jk6zlfe5f583pil7xzwi5,1,68.2,10.1,2023-05-07T02:31:19.005Z,2023-05-07T02:31:20Z,4257114889,212,7.3,4257114885,140,61.9,4257114887,141,5.5,4257114883,56,Right,4257114891,213,3.6,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876205,217,1,1,23,33,bl53jk6zlfe5f583pil7xzwi5,1,62.9,6.2,2023-05-07T02:31:20.542Z,2023-05-07T02:31:24Z,4257114959,213,1.4,4257114955,141,28.4,4257114953,140,65.3,4257114951,56,Center,4257114957,212,15.3,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876217,218,1,1,23,37,bl53jk6zlfe5f583pil7xzwi5,1,61.8,24.7,2023-05-07T02:31:24.462Z,2023-05-07T02:31:28Z,4257115007,212,11.0,4257115003,140,59.4,4257115009,213,4.5,4257115001,56,Right,4257115005,141,8.9,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876225,219,1,1,23,41,bl53jk6zlfe5f583pil7xzwi5,0,59.5,8.5,2023-05-07T02:31:28.382Z,2023-05-07T02:31:32Z,4257115077,155,,4257115089,1,,4257115079,56,Center,4257115085,212,46.0,4257115087,213,0.3,4257115083,141,27.8,4257115081,140,100.0,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876231,203,5,1,23,45,c3v2ohfuzoqmc8ljm65hi80sj,1,-1.3,71.2,2023-05-07T02:31:32.372Z,2023-05-07T02:45:18Z,4257115109,233,220,4257115097,346,,4257115095,56,Back,,,,,,,,,,,,,,,,8co65x7tuvynuqvket8okb7xl,N. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876227,220,5,1,23,45,bl53jk6zlfe5f583pil7xzwi5,0,101.3,28.8,2023-05-07T02:31:32.372Z,2023-05-07T02:31:33Z,4257115119,233,203,4257115091,56,Center,4257115093,346,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876315,204,1,1,24,9,c3v2ohfuzoqmc8ljm65hi80sj,0,5.3,49.9,2023-05-07T02:31:56.642Z,2023-05-07T02:31:58Z,4257115519,213,5.9,4257115509,124,,4257115521,1,,4257115523,74,,4257115515,141,29.4,4257115517,212,42.2,4257115513,140,43.2,4257115511,56,Back,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876321,221,1,1,24,12,bl53jk6zlfe5f583pil7xzwi5,0,59.8,82.4,2023-05-07T02:31:59.663Z,2023-05-07T02:32:00Z,4257115549,141,79.1,4257115547,140,65.4,4257115543,3,,4257115551,212,6.3,4257115555,213,5.9,4257115545,56,Left,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876331,205,1,1,24,12,c3v2ohfuzoqmc8ljm65hi80sj,0,33.1,31.5,2023-05-07T02:32:00.097Z,2023-05-07T04:26:01Z,4257115587,213,5.7,4257115583,141,20.9,4257115581,140,43.5,4257115579,56,Back,4257115577,3,,4257115585,212,13.1,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544904565,950,61,1,24,13,c3v2ohfuzoqmc8ljm65hi80sj,0,46.5,11.7,2023-05-07T02:32:00.347Z,2023-05-07T04:25:59Z,4257271787,56,Back,,,,,,,,,,,,,,,,,,,,,,bj3unxp9xho1kr7sztpweagyy,D. Ordoñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876329,222,49,1,24,14,bl53jk6zlfe5f583pil7xzwi5,1,61.4,91.4,2023-05-07T02:32:01.615Z,2023-05-07T02:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876349,223,1,1,24,15,bl53jk6zlfe5f583pil7xzwi5,1,62.4,93.5,2023-05-07T02:32:02.543Z,2023-05-07T02:32:11Z,4257115685,212,33.2,4257115679,56,Left,4257115681,140,94.0,4257115683,141,94.1,4257115687,213,0.0,4257115689,1,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876351,224,1,1,24,23,bl53jk6zlfe5f583pil7xzwi5,0,97.7,78.3,2023-05-07T02:32:11.199Z,2023-05-07T02:32:12Z,4257115693,56,Center,4257115699,212,18.2,4257115697,141,51.6,4257115701,213,4.7,4257115695,140,97.6,,,,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876355,206,52,1,24,26,c3v2ohfuzoqmc8ljm65hi80sj,1,1.8,44.4,2023-05-07T02:32:13.890Z,2023-05-07T02:32:14Z,,,,,,,,,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876393,207,80,1,24,38,c3v2ohfuzoqmc8ljm65hi80sj,0,8.4,50.1,2023-05-07T02:32:26.130Z,2023-05-07T02:32:26Z,,,,,,,,,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876405,208,1,1,24,41,c3v2ohfuzoqmc8ljm65hi80sj,0,13.3,49.4,2023-05-07T02:32:29.331Z,2023-05-07T02:32:32Z,4257115913,212,60.7,4257115911,141,0.0,4257115905,155,,4257115917,1,,4257115907,56,Right,4257115915,213,5.7,4257115909,140,60.9,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876407,209,5,1,24,45,c3v2ohfuzoqmc8ljm65hi80sj,0,58.7,-1.6,2023-05-07T02:32:32.579Z,2023-05-07T02:32:40Z,4257116047,233,225,4257115919,56,Right,4257115921,347,,,,,,,,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876431,225,5,1,24,45,bl53jk6zlfe5f583pil7xzwi5,1,41.3,101.6,2023-05-07T02:32:32.579Z,2023-05-07T02:45:18Z,4257116035,56,Back,4257116043,233,209,4257116037,347,,,,,,,,,,,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876433,226,1,1,24,52,bl53jk6zlfe5f583pil7xzwi5,1,42.3,100,2023-05-07T02:32:39.520Z,2023-05-07T02:32:40Z,4257116059,212,8.7,4257116051,107,,4257116053,56,Left,4257116057,141,97.7,4257116061,213,5.9,4257116055,140,50.1,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876439,227,1,1,24,53,bl53jk6zlfe5f583pil7xzwi5,1,50.1,97.5,2023-05-07T02:32:40.609Z,2023-05-07T02:32:41Z,4257116089,140,61.7,4257116087,56,Left,4257116093,212,13.2,4257116091,141,89.9,4257116085,168,,4257116095,213,5.9,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876451,228,1,1,24,54,bl53jk6zlfe5f583pil7xzwi5,1,61.4,89.9,2023-05-07T02:32:41.857Z,2023-05-07T02:32:42Z,4257116173,156,,4257116159,213,3.6,4257116153,140,57.2,4257116151,56,Left,4257116157,212,5.0,4257116155,141,86.4,,,,,,,29vjl1iba9rz14yd1g9qi4pn9,M. Rapinoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876481,229,1,1,24,57,bl53jk6zlfe5f583pil7xzwi5,1,56.1,82.1,2023-05-07T02:32:44.784Z,2023-05-07T02:32:47Z,4257116323,213,4.0,4257116321,212,30.3,4257116315,56,Back,4257116317,140,37.4,4257116319,141,48.2,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876505,230,1,1,25,0,bl53jk6zlfe5f583pil7xzwi5,0,38.5,40.4,2023-05-07T02:32:47.441Z,2023-05-07T02:32:54Z,4257116469,141,11.5,4257116475,1,,4257116473,213,6.0,4257116471,212,62.4,4257116463,155,,4257116467,140,94.9,4257116465,56,Right,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544877587,266,56,1,25,6,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-07T02:32:54.055Z,2023-05-07T02:38:01Z,4257122243,56,Back,,,,,,,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876513,210,4,1,25,7,c3v2ohfuzoqmc8ljm65hi80sj,1,3.8,88.1,2023-05-07T02:32:54.979Z,2023-05-07T02:32:58Z,4257116511,285,,4257116541,233,231,4257116509,152,,4257116505,294,,4257116507,56,Back,4257116503,13,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544876519,231,4,1,25,7,bl53jk6zlfe5f583pil7xzwi5,0,96.2,11.9,2023-05-07T02:32:54.980Z,2023-05-07T02:32:58Z,4257116521,294,,4257116523,56,Right,4257116527,286,,4257116545,233,210,4257116525,152,,4257116519,13,,,,,,,,9oyg8mzw5p2cc47omal5sb5uy,V. Latsko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
