id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist
2538420477,9,1,1,0,35,agxipc0vk4rtg09amjxv10nx0,1,27.5,65.1,2023-04-23T21:08:18.644Z,2023-04-23T21:08:21Z,4215744839,140,25.6,4215744841,141,51.5,4215744837,56,Back,4215744843,212,9.5,4215744845,213,4.5,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420513,10,1,1,0,38,agxipc0vk4rtg09amjxv10nx0,1,27,48.7,2023-04-23T21:08:21.348Z,2023-04-23T21:08:23Z,4215745015,56,Back,4215745021,212,18.7,4215745019,141,21.6,4215745017,140,29.8,4215745025,213,4.9,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420521,11,1,1,0,40,agxipc0vk4rtg09amjxv10nx0,1,29.8,21.6,2023-04-23T21:08:23.540Z,2023-04-23T21:08:25Z,4215745075,56,Back,4215745079,141,42.2,4215745077,140,27.6,4215745083,213,1.7,4215745081,212,14.2,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420557,12,1,1,0,41,agxipc0vk4rtg09amjxv10nx0,1,28.5,46.4,2023-04-23T21:08:24.789Z,2023-04-23T21:08:30Z,4215745259,56,Back,4215745261,140,32.5,4215745267,213,1.3,4215745265,212,15.7,4215745263,141,68.7,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420597,13,1,1,0,47,agxipc0vk4rtg09amjxv10nx0,1,32.5,72,2023-04-23T21:08:29.924Z,2023-04-23T21:08:34Z,4215745479,56,Back,4215745481,140,26.6,4215745483,141,56.4,4215745485,212,12.3,4215745487,213,4.2,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420623,14,1,1,0,51,agxipc0vk4rtg09amjxv10nx0,1,27.8,53.7,2023-04-23T21:08:34.180Z,2023-04-23T21:08:38Z,4215745657,141,21.2,4215745659,212,23.3,4215745661,213,5.0,4215745655,140,34.7,4215745653,56,Back,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420633,15,1,1,0,55,agxipc0vk4rtg09amjxv10nx0,0,38,18.5,2023-04-23T21:08:38.404Z,2023-04-23T21:08:41Z,4215745755,213,6.1,4215745753,212,33.9,4215745757,1,,4215745747,56,Right,4215745751,141,10.4,4215745749,140,69.9,4215745745,155,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538430467,231,8,1,0,59,966pdxhsoxaib9qt5083h8uus,1,25.5,87.7,2023-04-23T21:08:41.816Z,2023-04-23T21:30:47Z,4215801377,56,Back,,,,,,,,,,,,,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420645,12,43,1,0,59,966pdxhsoxaib9qt5083h8uus,1,0,0,2023-04-23T21:08:42.384Z,2023-04-23T21:08:47Z,4215746029,144,8,4215745813,56,Back,,,,,,,,,,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420649,13,49,1,1,0,966pdxhsoxaib9qt5083h8uus,1,18.8,96.9,2023-04-23T21:08:43.118Z,2023-04-23T21:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420663,14,1,1,1,0,966pdxhsoxaib9qt5083h8uus,0,18.8,96.9,2023-04-23T21:08:43.406Z,2023-04-23T21:08:44Z,4215745921,56,Back,4215745927,212,12.9,4215745929,213,6.3,4215745923,140,31.1,4215745925,141,96.3,,,,,,,,,,4ptow542cf8xp3kct4sbydh5g,C. Cosme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420679,16,49,1,1,3,agxipc0vk4rtg09amjxv10nx0,1,74.4,1.6,2023-04-23T21:08:46.580Z,2023-04-23T21:08:46Z,,,,,,,,,,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420699,17,1,1,1,5,agxipc0vk4rtg09amjxv10nx0,1,74.4,1.6,2023-04-23T21:08:48.612Z,2023-04-23T21:12:17Z,4215746173,141,9.4,4215746175,212,12.1,4215746169,56,Right,4215746177,213,2.7,4215746171,140,64.0,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420715,18,1,1,1,8,agxipc0vk4rtg09amjxv10nx0,1,67.2,7,2023-04-23T21:08:50.916Z,2023-04-23T21:08:53Z,4215746247,212,5.2,4215746249,213,5.6,4215746245,141,2.2,4215746243,140,71.0,4215746241,56,Right,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420735,19,1,1,1,10,agxipc0vk4rtg09amjxv10nx0,1,71,2.2,2023-04-23T21:08:53.476Z,2023-04-23T21:08:56Z,4215746391,212,9.2,4215746393,213,2.6,4215746387,140,63.7,4215746389,141,9.7,4215746385,56,Right,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420759,20,1,1,1,13,agxipc0vk4rtg09amjxv10nx0,1,63.7,9.7,2023-04-23T21:08:56.132Z,2023-04-23T21:08:59Z,4215746557,213,2.9,4215746553,141,14.1,4215746555,212,12.0,4215746551,140,52.6,4215746549,56,Right,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420793,21,1,1,1,16,agxipc0vk4rtg09amjxv10nx0,1,52.6,14.1,2023-04-23T21:08:59.796Z,2023-04-23T21:09:04Z,4215746759,213,1.8,4215746755,212,22.6,4215746745,56,Back,4215746747,140,47.4,4215746751,141,46.3,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420807,22,1,1,1,21,agxipc0vk4rtg09amjxv10nx0,1,47.7,48.8,2023-04-23T21:09:04.052Z,2023-04-23T21:09:05Z,4215746845,155,,4215746849,56,Left,4215746859,213,1.0,4215746857,212,38.0,4215746853,140,68.7,4215746855,141,94.4,4215746861,1,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420847,23,1,1,1,22,agxipc0vk4rtg09amjxv10nx0,1,68,94.4,2023-04-23T21:09:05.508Z,2023-04-23T21:09:10Z,4215747095,56,Center,4215747103,213,3.8,4215747097,140,54.5,4215747099,141,77.5,4215747101,212,18.2,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420881,24,1,1,1,27,agxipc0vk4rtg09amjxv10nx0,1,53.9,77.9,2023-04-23T21:09:09.956Z,2023-04-23T21:09:13Z,4215747249,140,62.5,4215747251,141,90.9,4215747247,56,Left,4215747253,212,12.6,4215747255,213,0.8,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420905,25,1,1,1,30,agxipc0vk4rtg09amjxv10nx0,1,63,84.1,2023-04-23T21:09:13.252Z,2023-04-23T21:09:15Z,4215747401,141,78.2,4215747399,140,49.4,4215747397,56,Back,4215747405,213,3.4,4215747403,212,14.8,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420931,26,1,1,1,32,agxipc0vk4rtg09amjxv10nx0,1,45.4,75.3,2023-04-23T21:09:15.605Z,2023-04-23T21:09:18Z,4215747563,140,36.2,4215747565,141,50.9,4215747567,212,19.2,4215747569,213,4.2,4215747561,56,Back,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420943,27,1,1,1,35,agxipc0vk4rtg09amjxv10nx0,1,36.2,50.9,2023-04-23T21:09:18.485Z,2023-04-23T21:09:21Z,4215747653,141,27.0,4215747655,212,16.4,4215747657,213,4.9,4215747649,56,Back,4215747651,140,38.4,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420961,28,1,1,1,38,agxipc0vk4rtg09amjxv10nx0,1,39.9,23.1,2023-04-23T21:09:21.077Z,2023-04-23T21:09:23Z,4215747815,56,Right,4215747817,140,51.3,4215747819,141,4.1,4215747823,213,5.5,4215747821,212,17.6,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538420983,29,1,1,1,40,agxipc0vk4rtg09amjxv10nx0,1,52,4.3,2023-04-23T21:09:23.508Z,2023-04-23T21:09:27Z,4215748011,213,0.9,4215748005,140,56.7,4215748003,56,Right,4215748009,212,8.4,4215748007,141,14.3,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421015,30,1,1,1,44,agxipc0vk4rtg09amjxv10nx0,1,59.4,19.5,2023-04-23T21:09:27.621Z,2023-04-23T21:09:32Z,4215748263,213,2.0,4215748261,212,27.9,4215748255,56,Back,4215748257,140,47.7,4215748259,141,56.4,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421019,31,1,1,1,49,agxipc0vk4rtg09amjxv10nx0,0,47.4,56.9,2023-04-23T21:09:32.501Z,2023-04-23T21:09:33Z,4215748293,213,0.6,4215748291,212,27.6,4215748283,155,,4215748285,56,Left,4215748287,140,68.9,4215748289,141,80.3,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421031,15,8,1,1,51,966pdxhsoxaib9qt5083h8uus,1,21.5,11.6,2023-04-23T21:09:34.189Z,2023-04-23T21:40:05Z,4215748377,56,Back,,,,,,,,,,,,,,,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421079,32,1,1,1,59,agxipc0vk4rtg09amjxv10nx0,0,73,60.6,2023-04-23T21:09:42.021Z,2023-04-23T21:09:45Z,4215748711,213,5.8,4215748707,141,58.5,4215748709,212,3.4,4215748703,56,Center,4215748705,140,75.9,4215748799,286,,4215748795,233,16,4215748793,236,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421097,16,74,1,1,59,966pdxhsoxaib9qt5083h8uus,1,23.7,26.5,2023-04-23T21:09:42.022Z,2023-04-23T22:42:27Z,4215748783,285,,4215748781,56,Back,4215748803,233,32,,,,,,,,,,,,,,,,eigt6t2rj0k98zt1isqrvtvqh,A. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421103,33,1,1,2,1,agxipc0vk4rtg09amjxv10nx0,1,76.1,47.8,2023-04-23T21:09:44.037Z,2023-04-23T21:09:46Z,4215748811,140,78.0,4215748815,212,10.5,4215748813,141,63.0,4215748809,56,Center,4215748817,213,1.4,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421121,34,1,1,2,2,agxipc0vk4rtg09amjxv10nx0,1,77.3,66.4,2023-04-23T21:09:45.748Z,2023-04-23T21:09:48Z,4215748903,56,Center,4215748907,140,71.2,4215748909,141,61.2,4215748911,212,7.3,4215748913,213,3.6,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421149,35,1,1,2,5,agxipc0vk4rtg09amjxv10nx0,1,71.2,61.2,2023-04-23T21:09:47.925Z,2023-04-23T21:09:51Z,4215749071,212,20.7,4215749065,56,Left,4215749073,213,1.3,4215749069,141,90.6,4215749067,140,76.4,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421173,36,1,1,2,8,agxipc0vk4rtg09amjxv10nx0,1,74.9,84.2,2023-04-23T21:09:51.494Z,2023-04-23T21:09:58Z,4215749241,56,Right,4215749249,213,5.1,4215749251,1,,4215749247,212,56.6,4215749245,141,7.9,4215749243,140,96.4,4215749239,155,,4215749237,2,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421187,37,1,1,2,15,agxipc0vk4rtg09amjxv10nx0,1,87.3,6.7,2023-04-23T21:09:57.972Z,2023-04-23T21:10:01Z,4215749345,213,3.1,4215749343,212,20.6,4215749341,141,8.3,4215749339,140,67.7,4215749337,56,Right,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421197,38,1,1,2,18,agxipc0vk4rtg09amjxv10nx0,1,67.7,9.1,2023-04-23T21:10:01.190Z,2023-04-23T21:10:04Z,4215749425,213,2.5,4215749423,212,12.9,4215749419,140,57.6,4215749421,141,19.8,4215749417,56,Right,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421211,39,1,1,2,21,agxipc0vk4rtg09amjxv10nx0,1,57.6,19.8,2023-04-23T21:10:04.229Z,2023-04-23T21:10:07Z,4215749519,56,Center,4215749521,140,55.3,4215749523,141,78.1,4215749525,212,39.7,4215749527,213,1.6,4215749529,1,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421223,40,1,1,2,24,agxipc0vk4rtg09amjxv10nx0,1,55.6,78.1,2023-04-23T21:10:07.557Z,2023-04-23T21:10:10Z,4215749617,213,4.2,4215749609,56,Back,4215749613,141,53.6,4215749615,212,19.3,4215749611,140,46.4,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421241,41,1,1,2,27,agxipc0vk4rtg09amjxv10nx0,0,47.5,54.3,2023-04-23T21:10:10.613Z,2023-04-23T21:10:12Z,4215749713,140,78.5,4215749715,141,73.9,4215749717,212,35.2,4215749719,213,0.4,4215749711,56,Center,4215749709,155,,4215749721,1,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538421253,17,49,1,2,30,966pdxhsoxaib9qt5083h8uus,1,22.9,15.3,2023-04-23T21:10:13.214Z,2023-04-23T21:41:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9yvkpwm78jaqr321imfc3rrbo,E. Madril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
