id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/12/value,assist,qualifier/14/value
2534179975,223,1,1,24,33,agxipc0vk4rtg09amjxv10nx0,1,83.2,95.1,2023-04-16T00:32:33.497Z,2023-04-16T00:32:34Z,4193230593,212,12.8,4193230591,141,79.6,4193230587,56,Left,4193230589,140,76.2,4193230595,213,4.1,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534179997,224,1,1,24,34,agxipc0vk4rtg09amjxv10nx0,1,76.2,79.6,2023-04-16T00:32:34.568Z,2023-04-16T00:32:36Z,4193230687,140,99.4,4193230693,213,0.2,4193230683,56,Left,4193230691,212,25.0,4193230689,141,87.7,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534180043,225,1,1,24,35,agxipc0vk4rtg09amjxv10nx0,1,99.4,87.7,2023-04-16T00:32:36.057Z,2023-04-16T00:32:42Z,4193230953,140,91.8,4193230959,213,2.7,4193230955,141,93.8,4193230951,56,Left,4193230957,212,9.0,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534180069,226,1,1,24,42,agxipc0vk4rtg09amjxv10nx0,1,92.5,92.6,2023-04-16T00:32:42.785Z,2023-04-16T00:32:47Z,4193231103,213,3.3,4193231097,140,74.0,4193231099,141,88.6,4193231095,56,Left,4193231101,212,19.6,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534180091,227,1,1,24,46,agxipc0vk4rtg09amjxv10nx0,1,72.7,89,2023-04-16T00:32:47.129Z,2023-04-16T00:32:49Z,4193231215,213,3.8,4193231211,141,72.6,4193231209,140,60.2,4193231213,212,17.2,4193231207,56,Center,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534180113,228,1,1,24,49,agxipc0vk4rtg09amjxv10nx0,1,60.6,72.6,2023-04-16T00:32:49.689Z,2023-04-16T00:32:51Z,4193231301,140,65.2,4193231307,213,4.9,4193231299,56,Center,4193231303,141,39.7,4193231305,212,22.9,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534180155,229,1,1,24,50,agxipc0vk4rtg09amjxv10nx0,1,65.2,39.7,2023-04-16T00:32:51.145Z,2023-04-16T00:32:56Z,4193231545,213,1.0,4193231539,140,69.1,4193231537,56,Center,4193231541,141,48.4,4193231543,212,7.2,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,
2534180177,230,1,1,24,56,agxipc0vk4rtg09amjxv10nx0,1,67,36.3,2023-04-16T00:32:56.233Z,2023-04-16T00:32:58Z,4193231671,141,9.1,4193231675,213,4.6,4193231667,56,Right,4193231673,212,18.5,4193231669,140,65.7,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534180251,231,1,1,24,58,agxipc0vk4rtg09amjxv10nx0,1,65.7,9.1,2023-04-16T00:32:58.617Z,2023-04-16T02:09:29Z,4193232117,213,0.1,4193232111,140,74.8,4193232113,141,10.6,4193232109,56,Right,4193232115,212,9.6,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,
2534180255,232,50,1,25,6,agxipc0vk4rtg09amjxv10nx0,1,94.6,17.5,2023-04-16T00:33:06.654Z,2023-04-16T00:33:08Z,4193232153,286,,4193232175,233,182,4193232151,56,Right,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534180253,182,7,1,25,6,dzxypx8djih58p668surbi4qm,1,5.4,82.5,2023-04-16T00:33:06.655Z,2023-04-16T00:33:08Z,4193232137,285,,4193232163,233,232,4193232133,167,,4193232135,56,Back,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,
2534180265,183,6,1,25,7,dzxypx8djih58p668surbi4qm,0,5.4,82.5,2023-04-16T00:33:07.871Z,2023-04-16T00:33:11Z,4193232361,233,233,4193232223,73,,4193232221,56,Back,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,
2534180289,233,6,1,25,7,agxipc0vk4rtg09amjxv10nx0,1,94.6,17.5,2023-04-16T00:33:07.871Z,2023-04-16T00:42:54Z,4193232341,75,,4193232339,56,Right,4193232345,233,183,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534180671,234,1,1,25,47,agxipc0vk4rtg09amjxv10nx0,0,99.7,0.4,2023-04-16T00:33:47.851Z,2023-04-16T00:33:52Z,4193234661,2,,4193234675,212,31.2,4193234753,233,184,4193234677,213,1.7,4193234663,6,,4193234669,56,Center,4193234665,155,,4193234673,141,46.1,9wvoeo39cgbelv8ddqin3aaga,H. Mace,4193234667,224,4193234671,140,96.6,,,,,,,,,,,,,,,,,,
2534180681,184,11,1,25,51,dzxypx8djih58p668surbi4qm,1,9.3,55.7,2023-04-16T00:33:52.017Z,2023-04-16T00:33:52Z,4193234737,56,Back,4193234767,233,234,4193234739,88,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180801,185,43,1,26,2,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:02.545Z,2023-04-16T00:34:16Z,4193236195,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180813,186,43,1,26,4,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:04.289Z,2023-04-16T00:34:17Z,4193236273,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534250427,730,1,1,26,5,dzxypx8djih58p668surbi4qm,1,11,31.9,2023-04-16T00:34:05.146Z,2023-04-16T02:10:06Z,4193605933,212,13.8,4193605925,123,,4193605929,140,17.3,4193605935,213,5.2,4193605931,141,14.1,4193605927,56,Back,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180827,187,43,1,26,5,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:05.745Z,2023-04-16T00:34:18Z,4193236373,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180837,188,43,1,26,7,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:07.297Z,2023-04-16T00:34:20Z,4193236465,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180843,189,43,1,26,7,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:07.473Z,2023-04-16T00:34:22Z,4193236595,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180847,190,43,1,26,7,dzxypx8djih58p668surbi4qm,1,0,0,2023-04-16T00:34:07.633Z,2023-04-16T00:34:23Z,4193236683,144,52,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534180905,191,1,1,26,11,dzxypx8djih58p668surbi4qm,0,15.5,16.4,2023-04-16T00:34:11.184Z,2023-04-16T02:10:20Z,4193236001,212,45.1,4193236003,213,0.0,4193235997,140,58.4,4193235995,56,Right,4193235999,141,17.6,4193236005,1,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534180927,235,4,1,26,13,agxipc0vk4rtg09amjxv10nx0,1,42,84.6,2023-04-16T00:34:13.385Z,2023-04-16T00:34:42Z,4193236153,152,,4193236149,294,,4193236151,56,Back,4193236155,286,,4193236147,13,,4193238063,233,192,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534181171,192,4,1,26,13,dzxypx8djih58p668surbi4qm,0,58,15.4,2023-04-16T00:34:13.386Z,2023-04-16T03:06:47Z,4193238071,233,235,4193739879,294,,4193237617,56,Right,4193237623,285,,4193237615,13,,4193237619,152,,,,,,,,5tv4la0or9dxgp7x5vbxs94vd,C. Matthews,,,,,,,,,,,,,,,,,,,,,,,
2534180991,236,1,1,26,17,agxipc0vk4rtg09amjxv10nx0,1,41.7,90.8,2023-04-16T00:34:17.196Z,2023-04-16T00:34:22Z,4193236563,213,4.0,4193236555,140,30.6,4193236559,141,70.8,4193236551,56,Back,4193236547,5,,4193236561,212,17.9,4193236549,152,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534181025,237,1,1,26,21,agxipc0vk4rtg09amjxv10nx0,1,33.4,64.9,2023-04-16T00:34:22.077Z,2023-04-16T00:34:25Z,4193236747,140,43.3,4193236751,212,18.7,4193236745,56,Back,4193236753,213,1.0,4193236749,141,87.8,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534181075,238,1,1,26,24,agxipc0vk4rtg09amjxv10nx0,1,52.9,90,2023-04-16T00:34:24.940Z,2023-04-16T00:34:27Z,4193237013,140,66.8,4193237019,213,5.7,4193237015,141,74.5,4193237011,56,Center,4193237017,212,18.0,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534181119,239,1,1,26,27,agxipc0vk4rtg09amjxv10nx0,1,59.5,80.2,2023-04-16T00:34:27.589Z,2023-04-16T00:34:31Z,4193237305,212,32.1,4193237309,1,,4193237307,213,3.7,4193237301,140,32.9,4193237299,56,Back,4193237303,141,57.0,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534181181,240,1,1,26,31,agxipc0vk4rtg09amjxv10nx0,1,34.7,57,2023-04-16T00:34:31.732Z,2023-04-16T00:34:35Z,4193237655,213,5.1,4193237651,141,31.6,4193237647,56,Back,4193237653,212,18.7,4193237649,140,41.6,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534181223,241,1,1,26,35,agxipc0vk4rtg09amjxv10nx0,1,44.5,36.4,2023-04-16T00:34:35.724Z,2023-04-16T00:34:39Z,4193237823,140,35.3,4193237827,212,13.5,4193237821,56,Back,4193237825,141,50.3,4193237829,213,2.4,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,
2534181287,242,1,1,26,38,agxipc0vk4rtg09amjxv10nx0,1,43.7,50.7,2023-04-16T00:34:39.108Z,2023-04-16T00:34:43Z,4193238163,212,22.7,4193238159,140,37.6,4193238157,56,Back,4193238161,141,82.7,4193238165,213,1.9,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534181323,243,1,1,26,43,agxipc0vk4rtg09amjxv10nx0,0,45.4,90,2023-04-16T00:34:43.196Z,2023-04-16T00:34:47Z,4193238411,140,95.4,4193238417,212,55.3,4193238415,141,64.3,4193238421,213,6.0,4193238407,155,,4193238425,1,,4193238409,56,Center,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534181341,193,52,1,26,48,dzxypx8djih58p668surbi4qm,1,7.7,35.8,2023-04-16T00:34:48.851Z,2023-04-16T00:34:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534181435,194,80,1,26,59,dzxypx8djih58p668surbi4qm,0,11.1,36.3,2023-04-16T00:34:59.634Z,2023-04-16T00:34:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534181507,195,1,1,27,2,dzxypx8djih58p668surbi4qm,1,11.1,36.3,2023-04-16T00:35:02.723Z,2023-04-16T00:35:06Z,4193239383,212,16.1,4193239381,141,19.8,4193239377,56,Back,4193239379,140,22.1,4193239385,213,5.5,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,
2534181545,196,1,1,27,6,dzxypx8djih58p668surbi4qm,1,25.1,10.9,2023-04-16T00:35:06.514Z,2023-04-16T00:35:09Z,4193239589,140,38.1,4193239595,213,5.9,4193239591,141,3.5,4193239587,56,Back,4193239593,212,14.5,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534181555,197,1,1,27,9,dzxypx8djih58p668surbi4qm,0,38.2,5.6,2023-04-16T00:35:09.491Z,2023-04-16T00:35:11Z,4193239715,233,244,4193239719,286,,4193239647,56,Back,4193239653,141,8.6,4193239655,212,2.9,4193239659,213,0.8,4193239713,236,,4193239651,140,40.1,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,
2534181563,244,74,1,27,9,agxipc0vk4rtg09amjxv10nx0,1,63.4,86.6,2023-04-16T00:35:09.492Z,2023-04-16T00:42:55Z,4193239725,233,197,4193239671,56,Left,4193239673,285,,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534181581,245,1,1,27,12,agxipc0vk4rtg09amjxv10nx0,0,70,85.3,2023-04-16T00:35:12.293Z,2023-04-16T00:35:13Z,4193239835,233,198,4193239839,286,,4193239751,213,3.5,4193239743,56,Left,4193239745,140,67.3,4193239749,212,3.1,4193239833,236,,4193239747,141,83.5,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534181587,198,74,1,27,12,dzxypx8djih58p668surbi4qm,1,36.4,18.3,2023-04-16T00:35:12.294Z,2023-04-16T00:42:55Z,4193239789,285,,4193239843,233,245,4193239787,56,Back,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,
2534181595,246,49,1,27,13,agxipc0vk4rtg09amjxv10nx0,1,69.4,65.2,2023-04-16T00:35:13.902Z,2023-04-16T00:35:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534181637,247,1,1,27,13,agxipc0vk4rtg09amjxv10nx0,1,69.4,65.2,2023-04-16T00:35:14.022Z,2023-04-16T00:35:18Z,4193240141,212,13.7,4193240143,213,4.2,4193240137,140,62.7,4193240135,56,Center,4193240139,141,47.9,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534181715,248,1,1,27,18,agxipc0vk4rtg09amjxv10nx0,1,70.6,63.4,2023-04-16T00:35:18.454Z,2023-04-16T00:35:25Z,4193240613,140,73.7,4193240621,213,1.4,4193240617,141,85.1,4193240611,56,Left,4193240619,212,15.1,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534181753,249,1,1,27,24,agxipc0vk4rtg09amjxv10nx0,1,70.3,65.7,2023-04-16T00:35:24.871Z,2023-04-16T00:35:28Z,4193240823,140,82.7,4193240827,212,20.5,4193240821,56,Left,4193240825,141,89.0,4193240829,213,0.9,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534181779,250,1,1,27,27,agxipc0vk4rtg09amjxv10nx0,1,81.7,88.6,2023-04-16T00:35:27.998Z,2023-04-16T00:35:30Z,4193241017,141,87.2,4193241019,212,14.6,4193241015,140,67.8,4193241013,56,Left,4193241021,213,3.2,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534181811,251,1,1,27,30,agxipc0vk4rtg09amjxv10nx0,1,67.8,87.8,2023-04-16T00:35:30.526Z,2023-04-16T00:35:33Z,4193241173,141,75.1,4193241171,140,56.1,4193241177,213,3.8,4193241175,212,15.0,4193241169,56,Center,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534181841,252,1,1,27,33,agxipc0vk4rtg09amjxv10nx0,1,56.1,75.1,2023-04-16T00:35:33.534Z,2023-04-16T00:35:36Z,4193241369,140,52.3,4193241367,56,Center,4193241373,212,17.9,4193241375,213,4.5,4193241371,141,49.4,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,
2534181873,253,1,1,27,36,agxipc0vk4rtg09amjxv10nx0,0,54.4,43.7,2023-04-16T00:35:36.646Z,2023-04-16T00:35:40Z,4193241593,140,59.5,4193241597,212,30.9,4193241591,56,Right,4193241599,213,4.9,4193241595,141,0.0,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534181905,199,5,1,27,40,dzxypx8djih58p668surbi4qm,1,39.8,101.2,2023-04-16T00:35:40.198Z,2023-04-16T00:42:52Z,4193241805,56,Back,4193241807,347,,4193241813,233,254,,,,,,,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,
2534181879,254,5,1,27,40,agxipc0vk4rtg09amjxv10nx0,0,60.2,-1.2,2023-04-16T00:35:40.198Z,2023-04-16T00:35:45Z,4193241829,233,199,4193241623,56,Right,4193241627,347,,,,,,,,,,,,,,,,,cdh996gimeb2p2bqgtdgkji1g,J. Winebrenner,,,,,,,,,,,,,,,,,,,,,,,
2534181915,200,1,1,27,44,dzxypx8djih58p668surbi4qm,1,39,100,2023-04-16T00:35:44.675Z,2023-04-16T00:35:46Z,4193241861,56,Back,4193241867,212,8.5,4193241869,213,5.0,4193241865,141,89.4,4193241859,107,,4193241863,140,41.5,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,
2534181937,201,1,1,27,46,dzxypx8djih58p668surbi4qm,1,41.5,89.4,2023-04-16T00:35:46.339Z,2023-04-16T00:35:47Z,4193241979,213,2.5,4193241975,141,95.6,4193241973,140,35.9,4193241977,212,7.2,4193241971,56,Back,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,
2534181951,202,1,1,27,47,dzxypx8djih58p668surbi4qm,0,35.9,95.6,2023-04-16T00:35:47.603Z,2023-04-16T00:35:48Z,4193242045,212,16.3,4193242039,56,Back,4193242043,141,72.7,4193242041,140,31.2,4193242047,213,4.4,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,
2534181961,255,49,1,27,49,agxipc0vk4rtg09amjxv10nx0,1,69.4,39.1,2023-04-16T00:35:49.527Z,2023-04-16T00:35:49Z,,,,,,,,,,,,,,,,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534181993,256,61,1,27,53,agxipc0vk4rtg09amjxv10nx0,0,75.3,44.3,2023-04-16T00:35:53.351Z,2023-04-16T00:35:53Z,4193242373,56,Center,,,,,,,,,,,,,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,
2534182003,203,49,1,27,54,dzxypx8djih58p668surbi4qm,1,20,52.4,2023-04-16T00:35:54.309Z,2023-04-16T00:35:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534182011,204,1,1,27,54,dzxypx8djih58p668surbi4qm,0,20,52.4,2023-04-16T00:35:54.693Z,2023-04-16T00:35:55Z,4193242471,141,30.4,4193242473,212,17.3,4193242467,56,Back,4193242469,140,28.3,4193242475,213,5.2,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,
2534182033,257,1,1,27,55,agxipc0vk4rtg09amjxv10nx0,1,71.2,76.1,2023-04-16T00:35:55.778Z,2023-04-16T00:35:57Z,4193242587,212,9.9,4193242581,56,Center,4193242583,140,73.7,4193242589,213,5.0,4193242585,141,62.0,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,
2534182041,258,49,1,27,56,agxipc0vk4rtg09amjxv10nx0,1,73.5,63.3,2023-04-16T00:35:57.119Z,2023-04-16T00:35:57Z,,,,,,,,,,,,,,,,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534182095,259,1,1,27,58,agxipc0vk4rtg09amjxv10nx0,1,73.5,63.9,2023-04-16T00:35:58.280Z,2023-04-16T00:36:00Z,4193242905,213,4.3,4193242901,141,47.0,4193242899,140,68.7,4193242897,56,Center,4193242903,212,12.5,,,,,,,,,,96jcamlgo8nghmr2s0m0q2lbe,C. Curran,,,,,,,,,,,,,,,,,,,,,,,
2534182141,260,1,1,28,0,agxipc0vk4rtg09amjxv10nx0,1,68.7,47,2023-04-16T00:36:00.711Z,2023-04-16T00:36:05Z,4193243219,140,65.9,4193243223,212,15.1,4193243217,56,Center,4193243225,213,4.5,4193243221,141,25.2,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534182159,261,1,1,28,4,agxipc0vk4rtg09amjxv10nx0,1,64.4,25.3,2023-04-16T00:36:04.936Z,2023-04-16T00:36:07Z,4193243341,140,66.7,4193243347,213,1.4,4193243343,141,41.2,4193243339,56,Center,4193243345,212,11.1,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,
2534182175,262,1,1,28,7,agxipc0vk4rtg09amjxv10nx0,1,68.7,46.3,2023-04-16T00:36:07.272Z,2023-04-16T00:36:09Z,4193243453,56,Center,4193243457,141,43.3,4193243461,213,6.1,4193243459,212,9.7,4193243455,140,77.7,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534182189,263,1,1,28,8,agxipc0vk4rtg09amjxv10nx0,1,77.7,43.3,2023-04-16T00:36:09.023Z,2023-04-16T00:36:10Z,4193243533,141,36.0,4193243557,156,,4193243537,213,3.8,4193243531,140,71.0,4193243535,212,8.6,4193243529,56,Center,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,
2534182245,264,1,1,28,12,agxipc0vk4rtg09amjxv10nx0,1,70.3,37.3,2023-04-16T00:36:12.655Z,2023-04-16T00:36:13Z,4193243851,56,Right,4193243857,140,67.7,4193243867,213,4.5,4193243861,141,18.8,4193243865,212,12.9,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534182261,265,1,1,28,13,agxipc0vk4rtg09amjxv10nx0,1,67.7,18.8,2023-04-16T00:36:13.727Z,2023-04-16T00:36:15Z,4193243933,141,36.7,4193243937,213,0.8,4193243931,140,78.2,4193243935,212,16.4,4193243929,56,Center,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,
2534182301,266,1,1,28,14,agxipc0vk4rtg09amjxv10nx0,1,78.2,36.7,2023-04-16T00:36:14.944Z,2023-04-16T02:09:24Z,4193244193,140,67.1,4193244197,212,11.8,4193244191,56,Center,4193244195,141,34.5,4193244199,213,3.3,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534182321,267,1,1,28,17,agxipc0vk4rtg09amjxv10nx0,0,68.7,35.4,2023-04-16T00:36:17.512Z,2023-04-16T02:09:27Z,4193244333,213,0.1,4193244323,155,,4193244327,140,78.3,4193244331,212,10.2,4193244329,141,37.3,4193244325,56,Center,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
2534182327,205,61,1,28,19,dzxypx8djih58p668surbi4qm,1,24.8,73.9,2023-04-16T00:36:19.920Z,2023-04-16T00:36:20Z,4193244363,56,Back,,,,,,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,
2534182385,268,1,1,28,22,agxipc0vk4rtg09amjxv10nx0,0,96.8,18.5,2023-04-16T00:36:22.960Z,2023-04-16T02:09:31Z,4193244683,2,,4193244691,141,52.4,4193244687,56,Center,4193244693,212,23.4,4193244685,155,,4193244689,140,93.2,4193244695,213,1.7,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,
2534182423,206,12,1,28,25,dzxypx8djih58p668surbi4qm,1,7.1,50.4,2023-04-16T00:36:25.174Z,2023-04-16T00:36:26Z,4193244917,56,Back,4193244923,212,21.1,4193244919,140,27.2,4193244927,15,,4193244921,141,52.1,4193244925,213,0.1,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,
2534182453,269,1,1,28,26,agxipc0vk4rtg09amjxv10nx0,1,73.1,46.1,2023-04-16T00:36:26.248Z,2023-04-16T02:09:32Z,4193245093,212,10.7,4193245089,140,73.2,4193245085,3,,4193245095,213,1.6,4193245091,141,61.8,4193245087,56,Center,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,
