id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/16/value
2541271123,208,1,1,20,34,f1ks82wpiewyqs6h3oz9v4hzj,1,68.2,75.2,2023-04-30T00:28:45.485Z,2023-04-30T00:28:50Z,4237899761,141,82.9,4237899765,213,0.2,4237899759,140,91.6,4237899763,212,25.1,4237899757,56,Left,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271137,209,1,1,20,38,f1ks82wpiewyqs6h3oz9v4hzj,0,92.9,82.9,2023-04-30T00:28:49.998Z,2023-05-05T16:17:43Z,4251912181,72,,4237899867,212,30.2,4237899863,140,96.5,4237899857,2,,4237899861,56,Center,4251912179,224,,4237899865,141,38.8,4237899869,213,4.8,en29qfiuu01nsmekoqhycjo45,G. Carle,,4237899859,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271149,175,12,1,20,40,dzxypx8djih58p668surbi4qm,1,6.7,61.5,2023-04-30T00:28:51.491Z,2023-04-30T00:28:52Z,4237899923,56,Back,4237899931,213,2.6,4237899927,141,70.0,4237899925,140,0.0,4237899929,212,10.4,4237899967,167,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271155,176,6,1,20,40,dzxypx8djih58p668surbi4qm,0,1,65.6,2023-04-30T00:28:52.030Z,2023-05-05T16:18:05Z,4237900051,233,210,4237899957,73,,4237899955,56,Back,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271171,210,6,1,20,40,f1ks82wpiewyqs6h3oz9v4hzj,1,99,34.4,2023-04-30T00:28:52.030Z,2023-04-30T00:28:53Z,4237900035,233,176,4237900021,56,Center,4237900023,75,,,,,,,,,,,,,,,,,en29qfiuu01nsmekoqhycjo45,G. Carle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271567,211,1,1,21,18,f1ks82wpiewyqs6h3oz9v4hzj,1,99.5,0.5,2023-04-30T00:29:29.694Z,2023-05-05T16:18:08Z,4237902163,1,,4237902153,56,Center,4237902157,141,47.8,4237902147,6,,4237902161,213,1.7,4251913419,72,,4237902155,140,96.8,4237902159,212,32.3,11u4dj0z0p616zx9gsnil66ay,S. Staab,,4237902151,223,,4237902149,155,,4237902145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271549,177,4,1,21,23,dzxypx8djih58p668surbi4qm,1,5.5,51.2,2023-04-30T00:29:34.530Z,2023-04-30T00:29:39Z,4237902071,13,,4237902079,285,,4237902075,56,Back,4237902073,294,,4237902077,152,,4237902215,233,212,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271575,212,4,1,21,23,f1ks82wpiewyqs6h3oz9v4hzj,0,94.5,48.8,2023-04-30T00:29:34.531Z,2023-04-30T00:29:40Z,4237902221,233,177,4237902197,152,,4237902193,294,,4237902199,286,,4237902195,56,Center,4237902191,13,,,,,,,,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271743,178,1,1,21,43,dzxypx8djih58p668surbi4qm,1,7.8,50.3,2023-04-30T00:29:54.419Z,2023-04-30T00:29:57Z,4237903145,56,Back,4237903149,141,34.0,4237903151,212,11.8,4237903141,5,,4237903147,140,11.7,4237903143,152,,4237903153,213,5.1,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271761,179,1,1,21,46,dzxypx8djih58p668surbi4qm,1,12.6,41.9,2023-04-30T00:29:57.539Z,2023-04-30T00:29:59Z,4237903259,140,5.7,4237903265,213,2.0,4237903261,141,63.6,4237903257,56,Back,4237903263,212,16.4,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271805,180,1,1,21,48,dzxypx8djih58p668surbi4qm,1,6.6,64.9,2023-04-30T00:29:59.682Z,2023-04-30T00:30:02Z,4237903499,212,25.5,4237903501,213,1.0,4237903497,141,95.7,4237903495,140,20.4,4237903493,56,Back,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271821,181,3,1,21,50,dzxypx8djih58p668surbi4qm,0,18,94.4,2023-04-30T00:30:02.130Z,2023-05-05T16:19:06Z,4237903615,285,,4237903613,56,Back,4237903797,233,213,4251916167,465,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271851,213,7,1,21,50,f1ks82wpiewyqs6h3oz9v4hzj,0,82,5.6,2023-04-30T00:30:02.131Z,2023-05-05T16:19:09Z,4251916247,383,,4237903779,233,181,4237903775,56,Right,4237903777,286,,,,,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271845,182,61,1,21,53,dzxypx8djih58p668surbi4qm,1,19.4,93.9,2023-04-30T00:30:04.431Z,2023-04-30T00:30:04Z,4237903741,56,Back,,,,,,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271863,183,5,1,21,53,dzxypx8djih58p668surbi4qm,0,14.9,101.2,2023-04-30T00:30:04.960Z,2023-04-30T00:35:31Z,4237903801,347,,4237903799,56,Back,4237904327,233,214,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271969,214,5,1,21,53,f1ks82wpiewyqs6h3oz9v4hzj,1,85.1,-1.2,2023-04-30T00:30:04.960Z,2023-04-30T00:30:16Z,4237904319,233,183,4237904285,56,Right,4237904287,347,,,,,,,,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271981,215,1,1,22,4,f1ks82wpiewyqs6h3oz9v4hzj,1,80.5,0,2023-04-30T00:30:15.552Z,2023-04-30T00:30:16Z,4237904359,213,1.1,4237904357,212,12.8,4237904355,141,14.9,4237904353,140,86.4,4237904351,56,Right,4237904349,107,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541271993,216,1,1,22,5,f1ks82wpiewyqs6h3oz9v4hzj,1,86.4,14.9,2023-04-30T00:30:16.848Z,2023-05-05T16:19:24Z,4251917001,156,,4237904415,140,84.9,4237904417,141,2.2,4237904413,56,Right,4237904427,213,4.5,4237904423,212,8.8,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272049,217,1,1,22,7,f1ks82wpiewyqs6h3oz9v4hzj,1,84.9,2.2,2023-04-30T00:30:18.336Z,2023-04-30T00:30:22Z,4237904743,213,0.0,4237904739,212,6.6,4237904735,140,91.2,4237904737,141,2.4,4237904733,56,Right,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272033,184,45,1,22,10,dzxypx8djih58p668surbi4qm,0,6.6,85.5,2023-04-30T00:30:21.506Z,2023-04-30T00:30:24Z,4237904823,233,218,4237904673,56,Back,4237904675,285,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272055,218,3,1,22,10,f1ks82wpiewyqs6h3oz9v4hzj,1,93.4,14.5,2023-04-30T00:30:21.506Z,2023-05-05T16:19:35Z,4237904775,286,,4237904773,56,Right,4251917369,465,,4237904805,233,184,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272077,219,1,1,22,11,f1ks82wpiewyqs6h3oz9v4hzj,0,96.8,14.6,2023-04-30T00:30:22.704Z,2023-05-05T16:19:39Z,4237904879,141,37.6,4237904883,213,1.6,4237904875,56,Center,4237904877,140,95.7,4237904881,212,15.7,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272089,185,12,1,22,12,dzxypx8djih58p668surbi4qm,1,4.7,62.9,2023-04-30T00:30:23.219Z,2023-05-05T16:19:44Z,4237904999,167,,4237904945,140,18.2,4237904947,141,100.0,4237904943,56,Back,4237904951,213,1.1,4237904949,212,30.1,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272093,186,5,1,22,14,dzxypx8djih58p668surbi4qm,0,18.4,101.5,2023-04-30T00:30:25.788Z,2023-04-30T00:30:29Z,4237904971,347,,4237904969,56,Back,4237905201,233,220,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272127,220,5,1,22,14,f1ks82wpiewyqs6h3oz9v4hzj,1,81.6,-1.5,2023-04-30T00:30:25.788Z,2023-04-30T00:35:31Z,4237905135,347,,4237905153,233,186,4237905133,56,Right,,,,,,,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272267,221,1,1,22,25,f1ks82wpiewyqs6h3oz9v4hzj,1,80.7,0,2023-04-30T00:30:36.633Z,2023-04-30T00:30:40Z,4237905903,56,Center,4237905911,213,1.1,4237905907,141,30.4,4237905905,140,91.7,4237905909,212,24.9,4237905901,107,,4237905913,1,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272271,222,61,1,22,28,f1ks82wpiewyqs6h3oz9v4hzj,0,91.7,30.4,2023-04-30T00:30:40.025Z,2023-04-30T00:30:40Z,4237905923,56,Center,,,,,,,,,,,,,,,,,,,,,,b9d4fqz6ezz2azklpghb9kyjt,A. Hatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272313,187,12,1,22,31,dzxypx8djih58p668surbi4qm,1,17.7,74.8,2023-04-30T00:30:42.818Z,2023-04-30T00:31:11Z,4237906143,213,4.8,4237906139,141,67.9,4237906141,212,4.7,4237906135,56,Back,4237906137,140,17.9,4237906161,15,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272337,188,61,1,22,34,dzxypx8djih58p668surbi4qm,1,17.9,67.9,2023-04-30T00:30:45.346Z,2023-04-30T00:31:10Z,4237906227,56,Back,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272401,223,2,1,22,35,f1ks82wpiewyqs6h3oz9v4hzj,1,88.8,28.7,2023-04-30T00:30:46.530Z,2023-05-05T16:20:25Z,4237906601,7,b9d4fqz6ezz2azklpghb9kyjt,4237906603,56,Center,4237906607,141,23.1,4237906605,140,92.6,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272371,189,55,1,22,35,dzxypx8djih58p668surbi4qm,1,9,71.7,2023-04-30T00:30:46.531Z,2023-05-05T16:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272519,190,1,1,22,49,dzxypx8djih58p668surbi4qm,0,13.5,64.7,2023-04-30T00:31:01.090Z,2023-05-05T16:21:57Z,4237907207,141,65.1,4237907211,213,0.0,4237907197,5,,4237907203,56,Back,4237907213,1,,4237907201,241,,4237907205,140,47.2,4237907209,212,35.4,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,4237907199,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272515,224,4,1,22,54,f1ks82wpiewyqs6h3oz9v4hzj,1,46.8,29.6,2023-04-30T00:31:06.096Z,2023-04-30T00:35:21Z,4237907173,56,Back,4237907249,233,191,4237907171,13,,4237921261,294,,4237907179,286,,4237907175,152,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272523,191,4,1,22,54,dzxypx8djih58p668surbi4qm,0,53.2,70.4,2023-04-30T00:31:06.097Z,2023-04-30T00:31:08Z,4237907259,233,224,4237907233,294,,4237907237,152,,4237907239,285,,4237907235,56,Center,4237907231,13,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272607,225,1,1,23,6,f1ks82wpiewyqs6h3oz9v4hzj,1,44.1,21.7,2023-04-30T00:31:17.882Z,2023-04-30T00:31:20Z,4237907687,5,,4237907695,141,4.4,4237907699,213,5.7,4237907691,56,Right,4237907689,152,,4237907697,212,22.3,4237907693,140,62.1,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272635,226,1,1,23,9,f1ks82wpiewyqs6h3oz9v4hzj,1,62.3,4.4,2023-04-30T00:31:20.666Z,2023-04-30T00:31:24Z,4237907815,141,16.5,4237907817,212,21.7,4237907813,140,43.2,4237907819,213,2.8,4237907811,56,Back,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272657,227,1,1,23,13,f1ks82wpiewyqs6h3oz9v4hzj,1,44.1,25,2023-04-30T00:31:24.329Z,2023-04-30T00:31:28Z,4237907951,140,34.1,4237907949,56,Back,4237907957,213,2.0,4237907953,141,55.5,4237907955,212,23.2,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272689,228,1,1,23,16,f1ks82wpiewyqs6h3oz9v4hzj,1,34.1,55.5,2023-04-30T00:31:27.994Z,2023-04-30T00:31:34Z,4237908191,141,21.8,4237908195,213,4.9,4237908187,56,Back,4237908193,212,23.2,4237908189,140,37.6,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272703,229,1,1,23,23,f1ks82wpiewyqs6h3oz9v4hzj,0,42.3,28.2,2023-04-30T00:31:34.226Z,2023-04-30T00:31:35Z,4237908291,213,6.2,4237908287,141,25.5,4237908285,140,62.2,4237908283,56,Center,4237908289,212,21.0,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272711,192,8,1,23,25,dzxypx8djih58p668surbi4qm,1,43,73.6,2023-04-30T00:31:36.274Z,2023-05-05T16:22:22Z,4251924577,384,,4237908325,56,Back,,,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272845,230,1,1,23,26,f1ks82wpiewyqs6h3oz9v4hzj,1,62.1,7.6,2023-04-30T00:31:37.322Z,2023-04-30T00:31:48Z,4237909081,56,Right,4237909087,212,37.0,4237909085,141,18.0,4237909083,140,96.7,4237909089,213,0.2,4237909091,1,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272879,231,1,1,23,37,f1ks82wpiewyqs6h3oz9v4hzj,1,84.5,8.4,2023-04-30T00:31:48.723Z,2023-04-30T00:31:51Z,4237909267,213,3.1,4237909261,212,11.8,4237909251,56,Right,4237909255,140,73.3,4237909257,141,9.9,,,,,,,,,,bfk6fgj2z7yifd9iqwjlk4pka,T. Rodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272941,232,1,1,23,40,f1ks82wpiewyqs6h3oz9v4hzj,1,75.6,9.2,2023-04-30T00:31:51.819Z,2023-05-05T16:23:00Z,4237909589,2,,4251925283,20,,4237909593,56,Center,4237909597,141,52.0,4237909591,155,,4237909595,140,92.9,4237909599,212,34.3,4251925281,224,,4aix0gos55qf4mdpld547ek7p,A. Brooks,1,4237910881,210,15,4237909603,1,,4237910883,154,4237909601,213,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
2541272945,233,15,1,23,44,f1ks82wpiewyqs6h3oz9v4hzj,1,91.5,54.2,2023-04-30T00:31:55.869Z,2023-05-05T16:23:00Z,4237910511,15,,4237909617,56,Center,4237909613,22,,4237910913,103,15.8,4251926081,78,,4237909615,17,,4237910911,102,51.8,4237910919,146,99.3,f5belq8ns6bvom52sbhby6d5g,P. Metayer,,4237910521,328,,4237910549,233,194,4237910905,154,4237910907,55,4237910903,29,4237910921,147,49.8,,,,,,,232,,,,,,,,,,,,,,,,,
2541272961,194,10,1,23,44,dzxypx8djih58p668surbi4qm,1,1.8,49.4,2023-04-30T00:31:55.969Z,2023-05-05T16:23:07Z,4237909703,182,,4251926387,377,,4237909699,177,,4237909705,56,Back,4237909701,179,,4237910567,233,233,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541272951,193,52,1,23,44,dzxypx8djih58p668surbi4qm,1,1.8,49.4,2023-04-30T00:31:55.979Z,2023-05-05T16:23:09Z,4251926517,377,,,,,,,,,,,,,,,,,,,,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273187,195,1,1,24,6,dzxypx8djih58p668surbi4qm,1,11.8,43.4,2023-04-30T00:32:17.393Z,2023-04-30T00:32:26Z,4237910987,1,,4237911547,189,,4237910979,140,25.1,4237910983,212,35.8,4237910975,123,,4237910981,141,91.8,4237910985,213,1.2,4237910977,56,Back,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273217,196,1,1,24,7,dzxypx8djih58p668surbi4qm,0,25.1,91.8,2023-04-30T00:32:18.977Z,2023-04-30T00:32:21Z,4237911161,56,Back,4237911169,213,5.8,4237911165,141,84.2,4237911167,212,10.9,4237911163,140,34.2,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273235,234,8,1,24,9,f1ks82wpiewyqs6h3oz9v4hzj,1,61.9,9.2,2023-04-30T00:32:20.243Z,2023-05-05T16:23:29Z,4237911263,56,Right,4251927631,384,,,,,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273289,197,5,1,24,10,dzxypx8djih58p668surbi4qm,1,37.6,101.4,2023-04-30T00:32:21.858Z,2023-04-30T00:32:27Z,4237911561,233,235,4237911537,347,,4237911533,56,Back,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273247,235,5,1,24,10,f1ks82wpiewyqs6h3oz9v4hzj,0,62.4,-1.4,2023-04-30T00:32:21.858Z,2023-04-30T00:35:32Z,4237911333,347,,4237911579,233,197,4237911331,56,Right,,,,,,,,,,,,,,,,55di6bshvql6q8yo5c0fauw9h,A. Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273443,198,1,1,24,24,dzxypx8djih58p668surbi4qm,0,42.4,100,2023-04-30T00:32:35.858Z,2023-04-30T00:32:38Z,4237912261,107,,4237912269,212,30.2,4237912265,140,70.1,4237912267,141,89.9,4237912263,56,Left,4237912273,1,,4237912271,213,6.0,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273451,236,1,1,24,27,f1ks82wpiewyqs6h3oz9v4hzj,0,40.6,3.2,2023-04-30T00:32:38.708Z,2023-04-30T00:32:39Z,4237912327,141,4.2,4237912323,56,Back,4237912331,213,0.1,4237912321,3,,4237912329,212,7.9,4237912325,140,48.1,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273465,199,3,1,24,28,dzxypx8djih58p668surbi4qm,0,54.1,92.3,2023-04-30T00:32:39.457Z,2023-05-05T16:24:07Z,4237912539,233,237,4251929395,464,,4237912403,56,Left,4237912405,286,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273487,237,7,1,24,28,f1ks82wpiewyqs6h3oz9v4hzj,1,45.9,7.7,2023-04-30T00:32:39.458Z,2023-05-05T16:23:59Z,4237912519,233,199,4251928997,383,,4237912487,285,,4237912485,56,Back,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273493,238,49,1,24,30,f1ks82wpiewyqs6h3oz9v4hzj,1,53.9,6.7,2023-04-30T00:32:41.411Z,2023-04-30T00:32:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273527,239,1,1,24,30,f1ks82wpiewyqs6h3oz9v4hzj,1,53.9,6.7,2023-04-30T00:32:41.724Z,2023-04-30T00:32:44Z,4237912671,213,0.2,4237912665,140,61.5,4237912667,141,8.6,4237912663,56,Right,4237912669,212,8.1,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273553,240,1,1,24,33,f1ks82wpiewyqs6h3oz9v4hzj,1,59.7,9.7,2023-04-30T00:32:44.452Z,2023-05-05T16:24:22Z,4237912793,212,5.4,4237912789,140,59.0,4237912795,213,1.7,4237912791,141,17.5,4237912787,56,Right,,,,,,,,,,cwerr3zz6pqzzzqso9dx69fjd,A. Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273589,241,1,1,24,35,f1ks82wpiewyqs6h3oz9v4hzj,1,59.3,15.3,2023-04-30T00:32:46.700Z,2023-04-30T00:32:49Z,4237912929,56,Back,4237912931,140,39.2,4237912935,212,21.7,4237912937,213,2.9,4237912933,141,23.0,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273637,242,1,1,24,37,f1ks82wpiewyqs6h3oz9v4hzj,1,43.8,29.7,2023-04-30T00:32:49.156Z,2023-04-30T00:32:52Z,4237913163,213,1.4,4237913157,140,47.1,4237913161,212,26.1,4237913155,56,Back,4237913159,141,67.8,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273699,243,1,1,24,41,f1ks82wpiewyqs6h3oz9v4hzj,1,47.1,67.8,2023-04-30T00:32:52.804Z,2023-04-30T00:32:57Z,4237913481,56,Back,4237913485,141,42.5,4237913487,212,17.2,4237913483,140,47.0,4237913489,213,4.7,,,,,,,,,,11u4dj0z0p616zx9gsnil66ay,S. Staab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273749,244,1,1,24,46,f1ks82wpiewyqs6h3oz9v4hzj,1,57,37.1,2023-04-30T00:32:57.716Z,2023-04-30T00:33:00Z,4237913731,213,5.1,4237913727,141,5.0,4237913723,56,Right,4237913725,140,65.1,4237913729,212,23.4,,,,,,,,,,27dktxivmcqmi1lkz1vs49qi2,T. McKeown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273785,245,1,1,24,49,f1ks82wpiewyqs6h3oz9v4hzj,1,65.1,5,2023-04-30T00:33:00.644Z,2023-04-30T00:33:04Z,4237913887,140,70.1,4237913883,56,Right,4237913895,213,1.1,4237913893,212,11.8,4237913891,141,20.5,,,,,,,,,,4aix0gos55qf4mdpld547ek7p,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541273811,246,1,1,24,52,f1ks82wpiewyqs6h3oz9v4hzj,0,68.3,15.6,2023-04-30T00:33:04.068Z,2023-04-30T00:33:06Z,4237914011,56,Right,4237914019,213,5.6,4237914017,212,19.2,4237914013,140,82.7,4237914015,141,0.0,,,,,,,,,,d8ypulxmosy9ulp0imw6avo5,I. Jaurena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541274041,200,5,1,24,54,dzxypx8djih58p668surbi4qm,1,20,101.9,2023-04-30T00:33:05.313Z,2023-04-30T00:33:22Z,4237915183,233,247,4237915169,347,,4237915167,56,Back,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
