id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2552771361,6,1,1,0,36,446mp88j1vpk9iwui9fiifrp8,0,15,39.8,2023-05-21T21:08:54.259Z,2023-05-21T21:08:58Z,4299151043,213,0.3,4299151035,56,Center,4299151031,199,,4299151037,140,64.7,4299151045,1,,4299151041,212,54.2,4299151039,141,61.3,,,,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771381,12,1,1,0,39,dzxypx8djih58p668surbi4qm,1,36.5,43.1,2023-05-21T21:08:58.011Z,2023-05-21T21:09:00Z,4299151153,141,48.4,4299151157,213,0.3,4299151147,3,,4299151155,212,12.3,4299151151,140,47.7,4299151149,56,Back,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771385,13,49,1,0,42,dzxypx8djih58p668surbi4qm,1,47.8,48.5,2023-05-21T21:09:00.570Z,2023-05-21T21:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771415,14,1,1,0,42,dzxypx8djih58p668surbi4qm,0,47.8,48.5,2023-05-21T21:09:01.020Z,2023-05-21T21:09:07Z,4299151355,1,,4299151351,212,13.7,4299151347,140,60.5,4299151343,157,,4299151345,56,Center,4299151353,213,6.1,4299151349,141,44.0,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771405,7,44,1,0,45,446mp88j1vpk9iwui9fiifrp8,1,39.8,56,2023-05-21T21:09:03.365Z,2023-05-21T21:09:07Z,4299151411,233,15,4299151279,56,Back,4299151281,285,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771419,15,44,1,0,45,dzxypx8djih58p668surbi4qm,0,60.2,44,2023-05-21T21:09:03.366Z,2023-05-21T21:09:13Z,4299151377,56,Center,4299151455,233,7,4299151379,286,,,,,,,,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771417,8,1,1,0,45,446mp88j1vpk9iwui9fiifrp8,1,40.1,56,2023-05-21T21:09:03.908Z,2023-05-21T21:09:06Z,4299151373,213,2.8,4299151365,56,Back,4299151369,141,60.2,4299151371,212,9.3,4299151363,3,,4299151367,140,31.7,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771421,9,61,1,0,47,446mp88j1vpk9iwui9fiifrp8,0,31.7,60.2,2023-05-21T21:09:05.973Z,2023-05-21T21:09:06Z,4299151381,56,Back,,,,,,,,,,,,,,,,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771447,16,3,1,0,49,dzxypx8djih58p668surbi4qm,0,81.6,31,2023-05-21T21:09:07.923Z,2023-05-21T21:09:10Z,4299151599,233,10,4299151511,286,,4299151509,56,Center,,,,,,,,,,,,,,,,8ace4czv4na5qww43srp67fv8,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771441,10,7,1,0,49,446mp88j1vpk9iwui9fiifrp8,1,18.4,69,2023-05-21T21:09:07.924Z,2023-05-21T21:09:10Z,4299151499,285,,4299151497,56,Back,4299151525,233,16,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771443,11,49,1,0,50,446mp88j1vpk9iwui9fiifrp8,1,13.5,71.8,2023-05-21T21:09:08.421Z,2023-05-21T21:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771485,12,1,1,0,54,446mp88j1vpk9iwui9fiifrp8,1,18.2,81.4,2023-05-21T21:09:12.147Z,2023-05-21T21:09:14Z,4299151755,140,27.5,4299151761,213,0.7,4299151753,56,Back,4299151757,141,92.4,4299151759,212,12.3,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771493,13,1,1,0,56,446mp88j1vpk9iwui9fiifrp8,0,27.1,92.1,2023-05-21T21:09:14.453Z,2023-05-21T21:09:16Z,4299151805,212,9.5,4299151801,140,35.4,4299151803,141,97.6,4299151807,213,0.4,4299151799,56,Back,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771499,17,8,1,0,58,dzxypx8djih58p668surbi4qm,1,67.9,0.1,2023-05-21T21:09:16.793Z,2023-05-21T22:01:46Z,4299151841,56,Right,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552796571,405,49,1,0,59,dzxypx8djih58p668surbi4qm,1,62.6,3.4,2023-05-21T21:09:17.037Z,2023-05-21T22:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771543,19,61,1,1,0,dzxypx8djih58p668surbi4qm,0,69.7,1.3,2023-05-21T21:09:18.222Z,2023-05-21T22:02:05Z,4299152123,56,Right,,,,,,,,,,,,,,,,,,,,,,ejnchs99plocbhm7txy6r3s9h,B. St-Georges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771531,18,43,1,1,1,dzxypx8djih58p668surbi4qm,1,0,0,2023-05-21T21:09:19.178Z,2023-05-21T22:02:14Z,4299285689,144,49,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771551,14,49,1,1,4,446mp88j1vpk9iwui9fiifrp8,1,18.1,96.1,2023-05-21T21:09:22.548Z,2023-05-21T22:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771607,15,1,1,1,9,446mp88j1vpk9iwui9fiifrp8,0,14.2,89.5,2023-05-21T21:09:27.603Z,2023-05-21T22:03:16Z,4299152501,213,5.7,4299152505,1,,4299152497,212,35.4,4299152493,140,43.0,4299152489,56,Back,4299152495,141,62.3,4299152487,155,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771633,20,49,1,1,13,dzxypx8djih58p668surbi4qm,1,58.1,43.6,2023-05-21T21:09:31.881Z,2023-05-21T21:09:32Z,,,,,,,,,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771675,21,1,1,1,14,dzxypx8djih58p668surbi4qm,1,58.1,43.6,2023-05-21T21:09:32.424Z,2023-05-21T21:09:34Z,4299152857,213,2.0,4299152853,141,67.6,4299152855,212,18.1,4299152849,56,Center,4299152851,140,50.6,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771751,22,1,1,1,16,dzxypx8djih58p668surbi4qm,1,46,70.3,2023-05-21T21:09:34.539Z,2023-05-21T21:09:43Z,4299153339,140,19.1,4299153343,212,31.1,4299153341,141,51.2,4299153345,213,3.6,4299153337,56,Back,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771781,23,1,1,1,25,dzxypx8djih58p668surbi4qm,1,20.7,51.8,2023-05-21T21:09:43.369Z,2023-05-21T22:02:29Z,4299153529,155,,4299153531,56,Back,4299153535,141,93.6,4299153541,1,,4299153533,140,39.2,4299153537,212,34.4,4299153539,213,1.0,,,,cbhcuvuqi3gxgln6n463vz9at,A. Naeher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771801,24,1,1,1,28,dzxypx8djih58p668surbi4qm,1,45,96.6,2023-05-21T21:09:46.570Z,2023-05-21T21:09:49Z,4299153651,212,10.2,4299153643,56,Left,4299153645,140,53.7,4299153653,213,5.8,4299153649,141,90.0,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771819,25,1,1,1,30,dzxypx8djih58p668surbi4qm,1,53.7,90,2023-05-21T21:09:49.033Z,2023-05-21T22:02:37Z,4299153783,213,2.0,4299153779,212,3.6,4299153775,140,52.2,4299153777,141,94.8,4299153773,56,Left,,,,,,,,,,cnxanwub8nm1jokerrs83mk4q,P. Hocking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771843,26,1,1,1,32,dzxypx8djih58p668surbi4qm,0,52.2,94.8,2023-05-21T21:09:50.171Z,2023-05-21T21:09:51Z,4299153885,212,12.1,4299153881,141,81.4,4299153887,213,5.4,4299153873,56,Left,4299153877,140,59.8,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771855,16,1,1,1,32,446mp88j1vpk9iwui9fiifrp8,0,40.1,28.5,2023-05-21T21:09:50.884Z,2023-05-21T21:09:52Z,4299153951,140,60.2,4299153955,212,22.3,4299153949,56,Right,4299153957,213,6.0,4299153953,141,18.0,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771947,27,1,1,1,36,dzxypx8djih58p668surbi4qm,1,38.9,82.4,2023-05-21T21:09:54.680Z,2023-05-21T21:10:00Z,4299154459,56,Back,4299154461,140,23.8,4299154465,212,16.1,4299154467,213,3.3,4299154463,141,78.4,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771965,28,1,1,1,42,dzxypx8djih58p668surbi4qm,1,21.5,61.1,2023-05-21T21:10:00.441Z,2023-05-21T21:10:03Z,4299154569,213,5.5,4299154567,212,16.1,4299154563,140,31.8,4299154561,56,Back,4299154565,141,43.6,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772005,29,1,1,1,45,dzxypx8djih58p668surbi4qm,1,31.8,43.6,2023-05-21T21:10:03.051Z,2023-05-21T21:10:08Z,4299154803,141,35.1,4299154807,212,15.0,4299154811,213,5.9,4299154799,56,Back,4299154801,140,45.0,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772017,30,1,1,1,48,dzxypx8djih58p668surbi4qm,0,44.3,39.4,2023-05-21T21:10:06.234Z,2023-05-21T22:03:54Z,4299154891,140,39.5,4299154895,212,16.2,4299154889,56,Back,4299154893,141,62.1,4299154897,213,1.9,,,,,,,,,,6e7scc2z7henelebs853mc844,A. Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552771999,17,49,1,1,49,446mp88j1vpk9iwui9fiifrp8,1,62.4,40.7,2023-05-21T21:10:07.731Z,2023-05-21T21:10:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772037,18,1,1,1,51,446mp88j1vpk9iwui9fiifrp8,1,69.8,51.1,2023-05-21T21:10:09.748Z,2023-05-21T21:10:12Z,4299155053,141,59.2,4299155057,213,0.4,4299155055,212,14.8,4299155049,56,Center,4299155051,140,82.9,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772039,19,61,1,1,54,446mp88j1vpk9iwui9fiifrp8,0,85.4,57.5,2023-05-21T21:10:12.323Z,2023-05-21T21:10:12Z,4299155065,56,Center,,,,,,,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772055,31,49,1,1,55,dzxypx8djih58p668surbi4qm,1,15.2,45.5,2023-05-21T21:10:13.336Z,2023-05-21T21:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772067,20,49,1,1,56,446mp88j1vpk9iwui9fiifrp8,1,75.3,52.1,2023-05-21T21:10:14.547Z,2023-05-21T22:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772071,32,61,1,1,56,dzxypx8djih58p668surbi4qm,0,23.3,45.4,2023-05-21T21:10:14.730Z,2023-05-21T21:10:14Z,4299155217,56,Back,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772103,21,3,1,1,56,446mp88j1vpk9iwui9fiifrp8,1,76.8,51.8,2023-05-21T21:10:15.027Z,2023-05-21T21:10:17Z,4299155403,233,33,4299155373,286,,4299155371,56,Center,,,,,,,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772091,33,45,1,1,56,dzxypx8djih58p668surbi4qm,0,23.2,48.2,2023-05-21T21:10:15.027Z,2023-05-21T21:10:17Z,4299155347,56,Back,4299155437,233,21,4299155349,285,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772109,22,15,1,1,58,446mp88j1vpk9iwui9fiifrp8,1,77.6,44.4,2023-05-21T21:10:16.373Z,2023-05-21T21:10:40Z,4299156719,231,50,4299155395,56,Center,4299155393,18,,4299156713,146,81.0,4299156717,230,99.1,4299156715,147,45.1,4299156705,102,49.2,4299155391,22,,7izc8t071mkrrgvptdjru467e,O. Moultrie,4299156003,20,4299156707,103,19,4299156703,78,4299156711,458,4299156709,215,4299156031,233,34,4299156009,82,,,,,,,,,,,,,
2552772123,34,10,1,1,58,dzxypx8djih58p668surbi4qm,1,17.4,55.4,2023-05-21T21:10:16.473Z,2023-05-21T22:04:05Z,4299156079,233,22,4299155465,94,,4299155467,56,Back,,,,,,,,,,,,,,,,cieyupgmnxecb4emqljudrw89,A. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772205,35,12,1,1,59,dzxypx8djih58p668surbi4qm,1,20.9,32.4,2023-05-21T21:10:17.153Z,2023-05-21T22:03:29Z,4299155843,213,1.2,4299155835,56,Back,4299155839,141,44.6,4299155841,212,9.0,4299155837,140,24.2,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772191,23,2,1,2,2,446mp88j1vpk9iwui9fiifrp8,1,72.1,50.9,2023-05-21T21:10:20.131Z,2023-05-21T21:22:43Z,4299155759,141,70.3,4299155757,140,93.6,4299155755,56,Center,4299191199,3,,4299191187,7,f05vaz2h7sxozmvi641cf7qi1,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772207,36,55,1,2,2,dzxypx8djih58p668surbi4qm,1,18.2,46.4,2023-05-21T21:10:20.132Z,2023-05-21T22:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4ullol3wa4qdi9ydgrxgxbcgl,C. Krueger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552772195,24,43,1,2,5,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-05-21T21:10:23.970Z,2023-05-21T21:22:42Z,4299157297,328,0,4299157301,231,51.6,4299157293,103,69.4,4299157295,108,0,4299155783,64,0,4299191295,144,13,4299157299,230,98.5,4299157281,74,0,f05vaz2h7sxozmvi641cf7qi1,S. Smith,4299155785,56,4299157063,72,0,4299157291,102,4299157283,29,4299157287,55,4299157285,154,0,4299155781,22,Center,52.8,0,23,0,,,,,,,,
2552772199,25,43,1,2,7,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-05-21T21:10:25.299Z,2023-05-21T21:22:41Z,4299155807,346,0,4299155805,56,Center,4299191239,144,5,4299155883,233,36,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
