id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2544801059,499,5,2,48,9,b4fbmos00gxtk8qnaqsm392p5,1,34.4,-1.4,2023-05-07T00:15:02.679Z,2023-05-07T00:15:04Z,4256702997,347,,4256703091,233,487,4256702995,56,Back,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801087,500,1,2,48,11,b4fbmos00gxtk8qnaqsm392p5,1,28.8,0,2023-05-07T00:15:03.766Z,2023-05-07T00:15:05Z,4256703165,56,Back,4256703171,212,13.1,4256703169,141,9.4,4256703173,213,0.6,4256703161,107,,4256703167,140,39.3,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801103,501,1,2,48,11,b4fbmos00gxtk8qnaqsm392p5,1,39.3,9.4,2023-05-07T00:15:04.566Z,2023-05-07T00:15:06Z,4256703255,212,10.1,4256703253,141,4.7,4256703251,140,30.2,4256703257,213,3.5,4256703249,56,Back,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801131,502,1,2,48,13,b4fbmos00gxtk8qnaqsm392p5,1,30.2,4.7,2023-05-07T00:15:06.247Z,2023-05-07T00:15:07Z,4256703353,56,Back,4256703355,140,39.2,4256703357,141,7.9,4256703359,212,9.7,4256703361,213,0.2,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801169,503,1,2,48,15,b4fbmos00gxtk8qnaqsm392p5,1,38.8,10.4,2023-05-07T00:15:07.846Z,2023-05-07T00:15:10Z,4256703549,141,34.9,4256703559,213,1.6,4256703545,140,38.3,4256703541,56,Back,4256703555,212,16.7,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801245,504,1,2,48,17,b4fbmos00gxtk8qnaqsm392p5,1,35.1,37.3,2023-05-07T00:15:10.134Z,2023-05-07T00:15:16Z,4256703967,213,0.7,4256703963,141,67.8,4256703959,56,Center,4256703961,140,57.9,4256703965,212,31.7,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801285,505,1,2,48,23,b4fbmos00gxtk8qnaqsm392p5,1,61.9,62.7,2023-05-07T00:15:16.390Z,2023-05-07T00:15:21Z,4256704211,140,83.0,4256704213,141,72.5,4256704209,56,Center,4256704217,213,0.3,4256704215,212,23.1,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801313,506,1,2,48,28,b4fbmos00gxtk8qnaqsm392p5,0,77.9,62.1,2023-05-07T00:15:21.031Z,2023-05-07T00:15:23Z,4256704371,212,14.0,4256704373,213,0.8,4256704367,140,86.9,4256704369,141,77.3,4256704365,56,Center,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801305,488,49,2,48,29,446mp88j1vpk9iwui9fiifrp8,1,10.5,24.3,2023-05-07T00:15:22.371Z,2023-05-07T00:15:22Z,,,,,,,,,,,,,,,,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801381,489,1,2,48,36,446mp88j1vpk9iwui9fiifrp8,0,15.5,5,2023-05-07T00:15:29.283Z,2023-05-07T00:15:31Z,4256704755,212,35.7,4256704759,1,,4256704753,141,4.6,4256704751,140,49.5,4256704749,56,Back,4256704757,213,6.3,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801395,507,8,2,48,38,b4fbmos00gxtk8qnaqsm392p5,1,52.4,88.8,2023-05-07T00:15:30.712Z,2023-05-07T00:15:31Z,4256704809,56,Left,,,,,,,,,,,,,,,,,,,,,,cqpdeqi0psfadqsgejcvdqqne,M. Berkely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801435,490,1,2,48,39,446mp88j1vpk9iwui9fiifrp8,0,31.1,6.7,2023-05-07T00:15:32.324Z,2023-05-07T01:35:24Z,4256705025,140,41.1,4256705031,213,5.8,4256705023,56,Back,4256705029,212,12.1,4256705027,141,0.0,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801443,491,5,2,48,40,446mp88j1vpk9iwui9fiifrp8,0,44,-1.2,2023-05-07T00:15:32.759Z,2023-05-07T01:33:51Z,4256705053,347,,4256705161,233,508,4256705051,56,Back,,,,,,,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801455,508,5,2,48,40,b4fbmos00gxtk8qnaqsm392p5,1,56,101.2,2023-05-07T00:15:32.759Z,2023-05-07T00:15:36Z,4256705131,233,491,4256705109,347,,4256705107,56,Left,,,,,,,,,,,,,,,,cqpdeqi0psfadqsgejcvdqqne,M. Berkely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801537,509,1,2,48,45,b4fbmos00gxtk8qnaqsm392p5,1,55.1,100,2023-05-07T00:15:38.647Z,2023-05-07T00:15:42Z,4256705607,56,Center,4256705619,1,,4256705615,212,25.8,4256705609,140,54.5,4256705617,213,4.7,4256705605,107,,4256705613,141,63.3,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801559,510,1,2,48,49,b4fbmos00gxtk8qnaqsm392p5,1,53.6,66,2023-05-07T00:15:42.344Z,2023-05-07T00:15:44Z,4256705763,141,43.4,4256705759,56,Back,4256705761,140,33.2,4256705767,213,3.8,4256705765,212,26.4,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801607,511,1,2,48,51,b4fbmos00gxtk8qnaqsm392p5,1,33.2,43.4,2023-05-07T00:15:44.072Z,2023-05-07T00:15:48Z,4256705993,140,44.0,4256705995,141,15.1,4256705991,56,Back,4256705999,213,5.2,4256705997,212,22.3,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801653,512,1,2,48,55,b4fbmos00gxtk8qnaqsm392p5,1,58.6,8.8,2023-05-07T00:15:48.599Z,2023-05-07T00:15:50Z,4256706207,56,Center,4256706209,140,62.4,4256706213,212,15.7,4256706215,213,1.3,4256706211,141,31.1,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801671,513,1,2,48,58,b4fbmos00gxtk8qnaqsm392p5,1,59.3,29.9,2023-05-07T00:15:50.727Z,2023-05-07T00:15:52Z,4256706317,141,22.3,4256706319,212,13.6,4256706315,140,71.3,4256706321,213,5.9,4256706313,56,Center,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801685,492,45,2,49,0,446mp88j1vpk9iwui9fiifrp8,0,28,78.8,2023-05-07T00:15:52.792Z,2023-05-07T00:17:42Z,4256706383,56,Back,4256706385,285,,4256706477,233,514,,,,,,,,,,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801693,514,3,2,49,0,b4fbmos00gxtk8qnaqsm392p5,1,72,21.2,2023-05-07T00:15:52.792Z,2023-05-07T00:15:56Z,4256706447,233,492,4256706443,56,Center,4256706445,286,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801739,515,1,2,49,3,b4fbmos00gxtk8qnaqsm392p5,1,69.7,11.6,2023-05-07T00:15:56.152Z,2023-05-07T00:15:59Z,4256706715,213,6.3,4256706711,141,10.9,4256706713,212,20.7,4256706707,56,Right,4256706709,140,89.4,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801751,516,1,2,49,5,b4fbmos00gxtk8qnaqsm392p5,0,88.7,10.6,2023-05-07T00:15:58.273Z,2023-05-07T01:35:28Z,4256706759,155,,4256706763,56,Right,4256706755,2,,4256706767,141,15.2,4256706765,140,90.6,4256706771,213,1.0,4256706769,212,3.7,,,,awme1kk0t2w81hc4xcup7k222,T. Lussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801729,493,61,2,49,6,446mp88j1vpk9iwui9fiifrp8,1,6.9,86,2023-05-07T00:15:58.821Z,2023-05-07T00:17:43Z,4256706665,56,Back,,,,,,,,,,,,,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802369,502,12,2,49,8,446mp88j1vpk9iwui9fiifrp8,1,6,53.6,2023-05-07T00:16:01.046Z,2023-05-07T00:17:45Z,4256713121,141,47.2,4256713291,15,,4256713125,212,6.5,4256713113,56,Back,4256713129,213,3.9,4256713117,140,1.4,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801809,494,12,2,49,11,446mp88j1vpk9iwui9fiifrp8,1,2.5,44.5,2023-05-07T00:16:03.924Z,2023-05-07T00:17:46Z,4256707109,15,,4256707095,56,Back,4256707103,213,4.5,4256707097,140,1.3,4256707099,141,37.3,4256707101,212,5.1,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801835,517,1,2,49,13,b4fbmos00gxtk8qnaqsm392p5,0,93.6,68.6,2023-05-07T00:16:05.704Z,2023-05-07T01:35:37Z,4256707253,213,4.6,4256707239,56,Center,4256707243,141,45.8,4256707237,155,,4256707241,140,92.6,4256707249,212,15.5,4256707289,195,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801859,495,12,2,49,14,446mp88j1vpk9iwui9fiifrp8,1,3.2,45.2,2023-05-07T00:16:07.669Z,2023-05-07T00:20:44Z,4256707367,140,15.5,4256707365,56,Back,4256707403,15,,4256707369,141,32.5,4256707373,213,5.7,4256707371,212,15.5,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801927,496,12,2,49,16,446mp88j1vpk9iwui9fiifrp8,1,15.5,32.5,2023-05-07T00:16:09.429Z,2023-05-07T00:23:49Z,4256707733,140,25.4,4256707729,56,Back,4256707745,213,0.7,4256707741,212,13.6,4256707737,141,45.4,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801915,518,3,2,49,17,b4fbmos00gxtk8qnaqsm392p5,0,73.5,66.8,2023-05-07T00:16:10.264Z,2023-05-07T00:16:12Z,4256707655,56,Center,4256707659,211,,4256707657,286,,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801937,497,12,2,49,21,446mp88j1vpk9iwui9fiifrp8,1,12.3,36,2023-05-07T00:16:14.197Z,2023-05-07T00:23:50Z,4256707799,141,0.0,4256707797,140,22.4,4256707803,213,5.1,4256707801,212,26.8,4256707853,167,,4256707795,56,Back,,,,,,,5zwpytehpeosi3sfckvkuy3md,E. Menges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801941,498,5,2,49,22,446mp88j1vpk9iwui9fiifrp8,0,20.7,-0.9,2023-05-07T00:16:14.714Z,2023-05-07T01:33:51Z,4256707823,56,Back,4256707829,347,,4256708005,233,519,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544801963,519,5,2,49,22,b4fbmos00gxtk8qnaqsm392p5,1,79.3,100.9,2023-05-07T00:16:14.714Z,2023-05-07T00:16:16Z,4256707955,233,498,4256707929,347,,4256707927,56,Left,,,,,,,,,,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802189,520,1,2,49,43,b4fbmos00gxtk8qnaqsm392p5,0,81,100,2023-05-07T00:16:36.201Z,2023-05-07T00:16:37Z,4256709099,213,5.6,4256709095,141,90.0,4256709087,107,,4256709159,189,,4256709097,212,12.8,4256709093,140,90.6,4256709091,56,Left,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802183,499,43,2,49,43,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-05-07T00:16:36.373Z,2023-05-07T00:16:42Z,4256709049,56,Back,4256709493,144,8,,,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802195,500,49,2,49,44,446mp88j1vpk9iwui9fiifrp8,1,12.4,7.3,2023-05-07T00:16:36.838Z,2023-05-07T00:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802249,501,4,2,49,47,446mp88j1vpk9iwui9fiifrp8,1,10.3,7.8,2023-05-07T00:16:40.582Z,2023-05-07T00:16:47Z,4256709361,285,,4256709767,233,521,4256709349,56,Back,4256709357,265,,4256709353,152,,4256709345,13,,,,,,,,7in4ykzbs8p44qy4jrb10p0wl,H. Sugita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802277,521,4,2,49,47,b4fbmos00gxtk8qnaqsm392p5,0,89.7,92.2,2023-05-07T00:16:40.583Z,2023-05-07T00:16:47Z,4256709785,233,501,4256709497,56,Left,4256709503,286,,4256709501,265,,4256709499,152,,4256709495,13,,,,,,,,5vz9nl1i4heh44k09pke748ut,R. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802579,503,1,2,50,11,446mp88j1vpk9iwui9fiifrp8,0,9.6,7.6,2023-05-07T00:17:04.583Z,2023-05-07T00:17:05Z,4256711049,212,33.8,4256711031,157,,4256711053,1,,4256711051,213,0.1,4256711027,5,,4256711045,140,41.7,4256711047,141,12.2,4256711035,152,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,4256711039,56,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,
2544802605,522,1,2,50,14,b4fbmos00gxtk8qnaqsm392p5,0,59.1,88.2,2023-05-07T00:17:07.162Z,2023-05-07T01:35:45Z,4256711235,213,5.6,4256711231,141,80.6,4256711233,212,7.7,4256711229,140,64.6,4256711227,56,Left,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802599,504,61,2,50,15,446mp88j1vpk9iwui9fiifrp8,0,26.2,17.9,2023-05-07T00:17:07.831Z,2023-05-07T00:17:07Z,4256711177,56,Back,,,,,,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802611,523,49,2,50,15,b4fbmos00gxtk8qnaqsm392p5,1,64.6,80.6,2023-05-07T00:17:08.330Z,2023-05-07T00:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802639,525,3,2,50,15,b4fbmos00gxtk8qnaqsm392p5,0,72,81.2,2023-05-07T00:17:08.550Z,2023-05-07T00:17:12Z,4256711447,286,,4256711445,56,Left,4256711517,233,505,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802643,505,7,2,50,15,446mp88j1vpk9iwui9fiifrp8,0,28,18.8,2023-05-07T00:17:08.551Z,2023-05-07T00:17:11Z,4256711477,233,525,4256711457,285,,4256711451,56,Back,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802629,524,1,2,50,16,b4fbmos00gxtk8qnaqsm392p5,1,64.5,81.5,2023-05-07T00:17:08.794Z,2023-05-07T00:17:10Z,4256711379,140,71.2,4256711383,212,7.0,4256711381,141,81.5,4256711377,56,Left,4256711385,213,0,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802659,526,61,2,50,18,b4fbmos00gxtk8qnaqsm392p5,1,69.7,75.2,2023-05-07T00:17:10.995Z,2023-05-07T01:35:49Z,4256711553,56,Center,,,,,,,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802651,506,49,2,50,18,446mp88j1vpk9iwui9fiifrp8,1,19.1,7.6,2023-05-07T00:17:11.319Z,2023-05-07T00:17:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802697,507,50,2,50,21,446mp88j1vpk9iwui9fiifrp8,1,21.4,12,2023-05-07T00:17:14.586Z,2023-05-07T00:17:16Z,4256711877,233,527,4256711797,56,Back,4256711799,285,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802703,527,7,2,50,21,b4fbmos00gxtk8qnaqsm392p5,1,78.6,88,2023-05-07T00:17:14.587Z,2023-05-07T00:17:16Z,4256711867,233,507,4256711819,56,Left,4256711823,286,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802711,528,49,2,50,22,b4fbmos00gxtk8qnaqsm392p5,1,72.5,76.7,2023-05-07T00:17:15.371Z,2023-05-07T00:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802765,529,1,2,50,22,b4fbmos00gxtk8qnaqsm392p5,1,72.5,76.7,2023-05-07T00:17:15.691Z,2023-05-07T00:17:19Z,4256712187,213,4.7,4256712179,140,72.6,4256712181,141,70.7,4256712177,56,Center,4256712185,212,4.1,,,,,,,,,,b8xa1whpr8m3e5zbziz9e91bd,N. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802793,530,1,2,50,26,b4fbmos00gxtk8qnaqsm392p5,1,74.1,70.1,2023-05-07T00:17:19.451Z,2023-05-07T00:17:21Z,4256712345,56,Left,4256712351,212,8.8,4256712353,213,1.4,4256712349,141,82.7,4256712347,140,75.9,,,,,,,,,,5vz9nl1i4heh44k09pke748ut,R. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802839,531,1,2,50,28,b4fbmos00gxtk8qnaqsm392p5,1,75.9,82.7,2023-05-07T00:17:21.291Z,2023-05-07T00:17:24Z,4256712609,141,68.6,4256712605,56,Center,4256712611,212,17.2,4256712613,213,3.7,4256712607,140,62.3,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802849,532,1,2,50,31,b4fbmos00gxtk8qnaqsm392p5,1,62.3,68.6,2023-05-07T00:17:24.331Z,2023-05-07T00:17:26Z,4256712693,213,4.3,4256712691,212,20.6,4256712689,141,41.5,4256712685,56,Center,4256712687,140,53.6,,,,,,,,,,817x7baq69b1tnrtminbjf3zd,M. Speck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802899,533,1,2,50,33,b4fbmos00gxtk8qnaqsm392p5,1,53.6,41.5,2023-05-07T00:17:26.027Z,2023-05-07T00:17:30Z,4256712973,56,Right,4256712977,141,11.9,4256712975,140,60.5,4256712981,213,5.1,4256712979,212,21.4,,,,,,,,,,1p3bwk03ay87hp2nwrl3tfxwq,K. Kurtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802931,534,1,2,50,37,b4fbmos00gxtk8qnaqsm392p5,1,60.3,9.8,2023-05-07T00:17:29.868Z,2023-05-07T00:17:33Z,4256713207,140,70.3,4256713213,213,1.1,4256713205,56,Center,4256713211,212,23.1,4256713209,141,40.0,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802975,535,1,2,50,40,b4fbmos00gxtk8qnaqsm392p5,1,69.2,39.2,2023-05-07T00:17:32.971Z,2023-05-07T00:17:51Z,4256713521,56,Center,4256713523,140,74.7,4256714117,210,13,4256713527,212,9.3,4256713525,141,49.9,4256713529,213,0.9,,,,,,,7fk82cjz0z5vq2ts3vmz8has5,D. O'Sullivan,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2544802981,536,13,2,50,43,b4fbmos00gxtk8qnaqsm392p5,1,80.3,35.5,2023-05-07T00:17:35.755Z,2023-05-07T00:17:51Z,4256714141,102,41.3,4256713555,56,Center,4256714153,230,97.8,4256713547,22,,4256713551,18,,4256714155,231,46.9,4256714129,87,,4256713775,20,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,4256714133,55,4256714149,215,,4256714131,29,,4256714145,103,,,535,,,,,,,,,,,48.6,,,,,,,,,,,
2544802991,508,5,2,50,44,446mp88j1vpk9iwui9fiifrp8,1,-0.8,57.2,2023-05-07T00:17:37.607Z,2023-05-07T00:17:38Z,4256713691,233,537,4256713601,56,Back,4256713603,346,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544802997,537,5,2,50,44,b4fbmos00gxtk8qnaqsm392p5,0,100.8,42.8,2023-05-07T00:17:37.607Z,2023-05-07T01:33:51Z,4256713659,346,,4256713655,56,Center,4256713699,233,508,,,,,,,,,,,,,,,,1bw2kkdm9fcqpl2brljc0g8vd,Kerolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803365,509,1,2,51,13,446mp88j1vpk9iwui9fiifrp8,1,2.7,50.3,2023-05-07T00:18:06.520Z,2023-05-07T00:18:09Z,4256715667,56,Back,4256715675,213,0.4,4256715681,74,,4256715677,1,,4256715665,124,,4256715669,140,45.8,4256715673,212,48.4,4256715671,141,75.7,1yva0f096q2oqk5gz59utr42y,B. Bixby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803407,510,1,2,51,16,446mp88j1vpk9iwui9fiifrp8,0,45.8,75.7,2023-05-07T00:18:09.096Z,2023-05-07T00:18:12Z,4256715883,56,Left,4256715895,213,0.3,4256715879,3,,4256715885,140,66.0,4256715891,212,21.9,4256715889,141,83.8,,,,,,,cfx9wllh2x6ozkvqxusa3sl3p,C. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803419,538,49,2,51,19,b4fbmos00gxtk8qnaqsm392p5,1,33.6,9.1,2023-05-07T00:18:12.477Z,2023-05-07T00:18:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803461,539,1,2,51,20,b4fbmos00gxtk8qnaqsm392p5,1,33.6,9.1,2023-05-07T00:18:12.893Z,2023-05-07T00:18:15Z,4256716119,140,7.4,4256716127,1,,4256716121,141,42.1,4256716123,212,35.5,4256716117,56,Back,4256716125,213,2.5,,,,,,,1x229gvjahkxp7w02bh0v36ga,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803491,540,1,2,51,22,b4fbmos00gxtk8qnaqsm392p5,0,7.4,42.1,2023-05-07T00:18:14.861Z,2023-05-07T00:18:17Z,4256716319,141,49.7,4256716327,213,0.1,4256716323,212,39.6,4256716315,56,Back,4256716317,140,44.8,4256716329,1,,4256716313,157,,,,,3qj9t05behkav9okd8n2wywh5,C. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803501,511,49,2,51,25,446mp88j1vpk9iwui9fiifrp8,1,54.2,49.3,2023-05-07T00:18:18.153Z,2023-05-07T00:18:18Z,,,,,,,,,,,,,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544803541,512,1,2,51,25,446mp88j1vpk9iwui9fiifrp8,1,54.2,49.3,2023-05-07T00:18:18.457Z,2023-05-07T00:18:21Z,4256716557,212,11.7,4256716559,213,5.7,4256716553,140,63.2,4256716555,141,39.2,4256716551,56,Center,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
