id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2541252901,180,5,1,18,20,bl53jk6zlfe5f583pil7xzwi5,0,20,-1.3,2023-04-29T23:58:24.780Z,2023-04-30T00:08:43Z,4237793819,233,176,4237793101,56,Back,4237793103,347,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253037,177,1,1,18,40,dtucewmt49th1p4selfutmnmc,0,75.9,100,2023-04-29T23:58:44.530Z,2023-04-29T23:58:45Z,4237793875,107,,4237793879,140,83.4,4237793885,213,5.7,4237793883,212,9.4,4237793881,141,93.8,4237793877,56,Left,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253055,181,12,1,18,43,bl53jk6zlfe5f583pil7xzwi5,1,11.4,8.2,2023-04-29T23:58:47.357Z,2023-04-29T23:58:48Z,4237793957,56,Back,4237793965,213,5.0,4237793999,167,,4237793963,212,6.4,4237793971,15,,4237793959,140,13.0,4237793961,141,0.0,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253073,178,5,1,18,43,dtucewmt49th1p4selfutmnmc,1,84.5,100.8,2023-04-29T23:58:47.882Z,2023-04-29T23:58:55Z,4237794077,347,,4237794075,56,Left,4237794085,233,182,,,,,,,,,,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253059,182,5,1,18,43,bl53jk6zlfe5f583pil7xzwi5,0,15.5,-0.8,2023-04-29T23:58:47.882Z,2023-04-30T00:08:43Z,4237793981,56,Back,4237794101,233,178,4237793983,347,,,,,,,,,,,,,,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253101,179,1,1,18,47,dtucewmt49th1p4selfutmnmc,1,84.7,100,2023-04-29T23:58:51.475Z,2023-04-29T23:58:55Z,4237794245,140,97.4,4237794243,56,Left,4237794249,212,14.1,4237794241,107,,4237794251,213,6.0,4237794247,141,95.0,,,,,,,3v2uqzotxtogavxgqpe7plene,P. Monaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253103,180,61,1,18,51,dtucewmt49th1p4selfutmnmc,0,97.2,95.9,2023-04-29T23:58:54.978Z,2023-04-29T23:58:55Z,4237794255,56,Left,,,,,,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253105,181,5,1,18,51,dtucewmt49th1p4selfutmnmc,0,95.9,100.8,2023-04-29T23:58:55.537Z,2023-04-29T23:59:00Z,4237794257,56,Left,4237794425,233,183,4237794259,347,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253127,183,5,1,18,51,bl53jk6zlfe5f583pil7xzwi5,1,4.1,-0.8,2023-04-29T23:58:55.537Z,2023-04-30T00:08:43Z,4237794403,56,Back,4237794415,233,181,4237794405,347,,,,,,,,,,,,,,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253155,184,1,1,18,59,bl53jk6zlfe5f583pil7xzwi5,1,8.3,0,2023-04-29T23:59:03.502Z,2023-04-29T23:59:06Z,4237794667,141,5.2,4237794665,140,18.4,4237794663,56,Back,4237794671,213,0.4,4237794669,212,11.6,4237794661,107,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253159,185,1,1,19,2,bl53jk6zlfe5f583pil7xzwi5,0,18.4,5.2,2023-04-29T23:59:06.381Z,2023-04-29T23:59:07Z,4237794697,168,,4237794701,140,24.1,4237794705,212,7.5,4237794703,141,0.0,4237794699,56,Back,4237794707,213,5.6,,,,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253183,182,5,1,19,2,dtucewmt49th1p4selfutmnmc,1,77.3,101.2,2023-04-29T23:59:06.593Z,2023-04-29T23:59:10Z,4237794861,233,186,4237794853,56,Left,4237794855,347,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253169,186,5,1,19,2,bl53jk6zlfe5f583pil7xzwi5,0,22.7,-1.2,2023-04-29T23:59:06.593Z,2023-04-30T00:08:43Z,4237794759,347,,4237794757,56,Back,4237794867,233,182,,,,,,,,,,,,,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253213,183,1,1,19,6,dtucewmt49th1p4selfutmnmc,1,73.2,100,2023-04-29T23:59:10.178Z,2023-04-29T23:59:14Z,4237795011,1,,4237795001,56,Back,4237795009,213,3.8,4237795003,140,49.6,4237795005,141,74.2,4237795007,212,30.8,4237794999,107,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253261,184,1,1,19,9,dtucewmt49th1p4selfutmnmc,1,48.5,74.4,2023-04-29T23:59:13.889Z,2023-04-29T23:59:18Z,4237795167,56,Back,4237795169,140,48.6,4237795171,141,95.1,4237795173,212,14.1,4237795175,213,1.6,,,,,,,,,,esz6xzkinz76pk8edmsjwldzo,J. Lester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253281,185,1,1,19,14,dtucewmt49th1p4selfutmnmc,1,39.8,87.2,2023-04-29T23:59:18.003Z,2023-04-29T23:59:21Z,4237795291,213,3.9,4237795279,56,Back,4237795287,212,22.4,4237795283,141,65.4,4237795281,140,23.8,,,,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253293,186,1,1,19,16,dtucewmt49th1p4selfutmnmc,1,21.8,65.4,2023-04-29T23:59:20.928Z,2023-04-29T23:59:30Z,4237795367,212,17.9,4237795363,140,29.3,4237795365,141,89.0,4237795361,56,Back,4237795369,213,1.1,,,,,,,,,,2e8med2swmjdv0uck4hmz4s4q,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253301,187,1,1,19,19,dtucewmt49th1p4selfutmnmc,1,31.5,91.1,2023-04-29T23:59:23.633Z,2023-04-29T23:59:27Z,4237795427,56,Center,4237795437,1,,4237795435,213,5.8,4237795425,155,,4237795433,212,35.5,4237795429,140,61.7,4237795431,141,67.5,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253305,188,1,1,19,23,dtucewmt49th1p4selfutmnmc,0,61.7,67.5,2023-04-29T23:59:27.521Z,2023-04-29T23:59:28Z,4237795467,141,85.0,4237795463,56,Left,4237795465,140,74.4,4237795459,3,,4237795461,168,,4237795469,212,17.9,4237795471,213,0.7,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253309,187,49,1,19,24,bl53jk6zlfe5f583pil7xzwi5,1,19.3,12.8,2023-04-29T23:59:28.629Z,2023-04-29T23:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253317,188,1,1,19,25,bl53jk6zlfe5f583pil7xzwi5,1,18.6,11.6,2023-04-29T23:59:29.310Z,2023-04-29T23:59:32Z,4237795567,212,23.5,4237795561,56,Back,4237795569,213,2.1,4237795563,140,7.4,4237795565,141,41.5,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253359,189,1,1,19,28,bl53jk6zlfe5f583pil7xzwi5,1,7.4,40.5,2023-04-29T23:59:32.237Z,2023-04-29T23:59:40Z,4237795839,213,5.7,4237795831,56,Back,4237795829,157,,4237795835,141,10.0,4237795833,140,39.1,4237795837,212,39.2,4237795841,1,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253361,190,50,1,19,31,bl53jk6zlfe5f583pil7xzwi5,1,47.7,9.1,2023-04-29T23:59:35.384Z,2023-04-30T00:08:47Z,4237795857,233,197,4237795847,56,Back,4237795849,286,,,,,,,,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253623,197,7,1,19,31,dtucewmt49th1p4selfutmnmc,1,52.3,90.9,2023-04-29T23:59:35.385Z,2023-05-05T17:37:12Z,4237797321,56,Left,4237797341,233,190,4237797323,285,,4252125427,383,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543937119,737,49,1,19,32,dtucewmt49th1p4selfutmnmc,1,68.5,89.9,2023-04-29T23:59:36.198Z,2023-05-05T17:37:40Z,,,,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253339,190,43,1,19,32,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-29T23:59:36.673Z,2023-04-30T00:41:51Z,4237943539,144,49,,,,,,,,,,,,,,,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253337,189,4,1,19,33,dtucewmt49th1p4selfutmnmc,1,63.6,88.4,2023-04-29T23:59:37.049Z,2023-05-05T17:37:53Z,4252127113,294,,4237796165,13,,4237795707,56,Left,4237796173,233,191,4237796167,152,,4237796171,286,,,,,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253363,191,4,1,19,33,bl53jk6zlfe5f583pil7xzwi5,0,36.4,11.6,2023-04-29T23:59:37.050Z,2023-05-05T17:37:50Z,4237795861,13,,4237796177,233,189,4237795869,285,,4252126971,294,,4237795863,56,Back,4237795865,152,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253353,191,43,1,19,34,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-29T23:59:38.385Z,2023-05-05T17:38:23Z,4237795807,213,3.6,4252128327,144,1,4237942935,5,0,4237942937,152,0,4237795799,56,Back,4237795801,140,42.3,4237795805,212,17.9,4237795803,141,75.3,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253411,192,43,1,19,35,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-29T23:59:39.633Z,2023-05-05T17:38:22Z,4237796159,212,9.0,4237796161,213,1.3,4252128299,144,1,4237796157,141,88.7,4237796155,140,43.9,4237796153,56,Back,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253421,193,1,1,19,47,dtucewmt49th1p4selfutmnmc,1,47.2,92.7,2023-04-29T23:59:51.297Z,2023-05-05T17:38:20Z,4237796267,213,6.1,4237796255,140,70.8,4237796263,212,25.4,4252128231,152,,4252128229,5,,4237796251,56,Left,4237796259,141,84.5,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253487,194,1,1,19,49,dtucewmt49th1p4selfutmnmc,1,72.4,68.5,2023-04-29T23:59:53.457Z,2023-05-05T17:39:06Z,4237796545,213,0.0,4237796537,56,Center,4237796543,212,26.5,4237796541,141,68.8,4237796539,140,97.6,4237930771,154,,4237930769,210,15,,,,asfd5wkedz1u29xt37r6or4rt,S. DeMelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2541253489,195,15,1,19,55,dtucewmt49th1p4selfutmnmc,1,98,68.4,2023-04-29T23:59:59.043Z,2023-05-05T17:39:06Z,4237930287,72,,4237930795,230,99.7,4237930779,29,,4237930793,147,65.2,4237796555,56,Center,4237933879,233,192,4237930777,76,,4237929897,22,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,4237930291,82,,4237930783,55,194,4237929899,65,,4237930787,102,54.3,4252130597,328,,4237930781,154,4237930789,103,19.4,,4237930791,146,4237930797,231,54.7,,,,,98.2,,,,,,,
2541253483,192,10,1,19,55,bl53jk6zlfe5f583pil7xzwi5,1,1,29.7,2023-04-29T23:59:59.143Z,2023-04-30T00:39:37Z,4237933901,233,195,4237933817,94,,4237796531,56,Back,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253511,193,6,1,19,56,bl53jk6zlfe5f583pil7xzwi5,0,0,0,2023-04-30T00:00:00.229Z,2023-05-06T08:37:12Z,4237796707,233,196,4237796699,73,,4237796697,56,Back,,,,,,,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253507,196,6,1,19,56,dtucewmt49th1p4selfutmnmc,1,0,0,2023-04-30T00:00:00.229Z,2023-05-06T08:37:12Z,4237796701,233,193,4237796675,56,Center,4237796677,73,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253751,198,1,1,20,27,dtucewmt49th1p4selfutmnmc,0,99.6,99.3,2023-04-30T00:00:31.617Z,2023-05-05T17:39:51Z,4237798099,2,,4237798103,6,,4252132595,72,,4237798121,1,,4237798111,56,Center,4237798119,213,4.4,4237798117,212,41.7,4237798113,140,89.2,v0q4f70xrc8ylwip5lfva5ed,Wang Shuang,4237798115,141,40.1,4237798109,224,,4237798107,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253761,199,1,1,20,29,dtucewmt49th1p4selfutmnmc,0,89.2,40.1,2023-04-30T00:00:33.184Z,2023-05-05T17:40:10Z,4237798175,140,92.9,4237798173,56,Center,4237798179,212,6.5,4237798171,3,,4237798177,141,47.8,4237798181,213,0.9,,,,,,,5rtm5d6v7nfqjh9ahayyc1bkl,A. Erceg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253747,194,44,1,20,32,bl53jk6zlfe5f583pil7xzwi5,1,5.7,52.2,2023-04-30T00:00:36.405Z,2023-04-30T00:00:39Z,4237798087,56,Back,4237798089,285,,4237798233,233,200,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253763,200,44,1,20,32,dtucewmt49th1p4selfutmnmc,0,94.3,47.8,2023-04-30T00:00:36.406Z,2023-04-30T00:00:39Z,4237798243,233,194,4237798193,56,Center,4237798195,286,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253757,195,12,1,20,32,bl53jk6zlfe5f583pil7xzwi5,1,4.3,52.3,2023-04-30T00:00:36.828Z,2023-04-30T00:00:38Z,4237798151,56,Back,4237798159,213,1.9,4237798153,140,1.1,4237798155,141,66.2,4237798157,212,10.0,4237798185,15,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253907,196,12,1,20,35,bl53jk6zlfe5f583pil7xzwi5,1,4,63.2,2023-04-30T00:00:39.214Z,2023-05-05T17:40:35Z,4237799183,56,Back,4237799185,140,17.6,4237799191,213,1.1,4237799187,141,100.0,4237799189,212,29.8,4252134505,167,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253909,197,5,1,20,36,bl53jk6zlfe5f583pil7xzwi5,0,20.3,101,2023-04-30T00:00:40.338Z,2023-04-30T00:08:44Z,4237799421,233,201,4237799201,347,,4237799199,56,Back,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253939,201,5,1,20,36,dtucewmt49th1p4selfutmnmc,1,79.7,-1,2023-04-30T00:00:40.338Z,2023-04-30T00:01:04Z,4237799393,56,Right,4237799415,233,197,4237799395,347,,,,,,,,,,,,,,,,,1zjvb0kej2m1kp1sl0hw8tmuh,J. Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253967,202,1,1,21,0,dtucewmt49th1p4selfutmnmc,1,72.4,0,2023-04-30T00:01:04.064Z,2023-04-30T00:01:08Z,4237799579,1,,4237799569,56,Right,4237799571,140,97.9,4237799575,212,28.8,4237799573,141,14.4,4237799567,107,,4237799577,213,0.4,,,,7hrw0exutge376ai2uf6frw4q,L. Milliet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253969,203,1,1,21,3,dtucewmt49th1p4selfutmnmc,0,97.9,14.5,2023-04-30T00:01:07.624Z,2023-05-05T17:40:52Z,4237799591,141,19.6,4237799629,286,,4237799621,236,,4252135273,20,,4237799583,2,,4237799625,233,198,4252135271,224,,4237799593,212,3.6,4f0zm6i0gg260zvicbviqsdn8,K. Davis,4237799595,213,1.8,4237799587,56,Right,4237799589,140,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541253963,198,12,1,21,3,bl53jk6zlfe5f583pil7xzwi5,1,0.6,86.1,2023-04-30T00:01:07.724Z,2023-04-30T00:01:45Z,4237799557,56,Back,4237799663,233,203,4237799555,185,,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254165,199,6,1,21,6,bl53jk6zlfe5f583pil7xzwi5,0,1.8,65.6,2023-04-30T00:01:10.556Z,2023-05-05T17:41:12Z,4237801085,233,204,4237800815,73,,4237800813,56,Back,,,,,,,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254007,204,6,1,21,6,dtucewmt49th1p4selfutmnmc,1,98.2,34.4,2023-04-30T00:01:10.556Z,2023-04-30T00:08:29Z,4237801065,233,199,4237799801,75,,4237799799,56,Center,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254173,205,1,1,21,29,dtucewmt49th1p4selfutmnmc,0,99.5,0.5,2023-04-30T00:01:33.040Z,2023-05-05T17:41:14Z,4237800883,1,,4252136167,72,,4237800881,213,1.6,4237800877,141,49.7,4237800867,6,,4237800873,56,Center,4237800865,2,,4237800875,140,97.4,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,4237800869,155,,4237800871,223,,4237800879,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254179,200,11,1,21,35,bl53jk6zlfe5f583pil7xzwi5,1,2.2,48.6,2023-04-30T00:01:39.660Z,2023-05-05T17:41:23Z,4252136559,378,,4237800931,88,,4237800929,56,Back,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254297,201,1,1,21,51,bl53jk6zlfe5f583pil7xzwi5,1,5.9,50.9,2023-04-30T00:01:55.189Z,2023-04-30T00:01:59Z,4237801771,56,Back,4237801769,123,,4237801779,213,4.7,4237801773,140,6.1,4237801775,141,15.3,4237801777,212,24.2,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254309,202,1,1,21,55,bl53jk6zlfe5f583pil7xzwi5,1,6.1,12.1,2023-04-30T00:01:59.428Z,2023-04-30T00:02:00Z,4237801849,56,Back,4237801857,213,0.3,4237801855,212,37.6,4237801853,141,26.4,4237801859,1,,4237801851,140,40.7,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254323,203,1,1,21,56,bl53jk6zlfe5f583pil7xzwi5,0,40.7,26.4,2023-04-30T00:02:00.700Z,2023-04-30T00:02:01Z,4237801955,141,15.5,4237801953,140,53.4,4237801959,213,5.8,4237801951,56,Right,4237801957,212,15.3,,,,,,,,,,78i4mxu4hxwp995udteweftgp,J. Huitema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254317,206,49,1,21,57,dtucewmt49th1p4selfutmnmc,1,47.1,72.3,2023-04-30T00:02:01.584Z,2023-04-30T00:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254329,207,1,1,21,58,dtucewmt49th1p4selfutmnmc,0,47.1,72.3,2023-04-30T00:02:02.808Z,2023-05-05T17:41:45Z,4237802007,56,Center,4237802013,212,27.8,4237802015,213,0.1,4237802005,155,,4237802011,141,76.6,4237802009,140,73.4,,,,,,,6zvfcc67po0ofvl1twrv13tg5,C. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254331,204,49,1,21,59,bl53jk6zlfe5f583pil7xzwi5,1,32.5,24.6,2023-04-30T00:02:03.812Z,2023-04-30T00:02:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254357,205,1,1,22,1,bl53jk6zlfe5f583pil7xzwi5,1,29.3,19,2023-04-30T00:02:05.692Z,2023-04-30T00:02:07Z,4237802199,212,14.6,4237802197,141,11.6,4237802201,213,5.9,4237802195,140,42.4,4237802193,56,Back,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254371,206,1,1,22,3,bl53jk6zlfe5f583pil7xzwi5,1,42.4,11.9,2023-04-30T00:02:06.956Z,2023-04-30T00:02:10Z,4237802337,140,37.9,4237802339,141,24.6,4237802343,213,2.1,4237802335,56,Back,4237802341,212,9.8,,,,,,,,,,k8a5k4deho4rktyk7t6waac,E. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254407,207,1,1,22,6,bl53jk6zlfe5f583pil7xzwi5,1,34.9,25,2023-04-30T00:02:10.531Z,2023-04-30T00:02:14Z,4237802577,212,11.5,4237802575,141,28.1,4237802573,140,24.1,4237802579,213,3.0,4237802571,56,Back,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254425,208,1,1,22,10,bl53jk6zlfe5f583pil7xzwi5,1,27.3,23.7,2023-04-30T00:02:14.396Z,2023-04-30T00:02:17Z,4237802697,141,42.2,4237802699,212,13.7,4237802701,213,1.2,4237802693,56,Back,4237802695,140,32.5,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254427,209,43,1,22,13,bl53jk6zlfe5f583pil7xzwi5,1,0,0,2023-04-30T00:02:17.741Z,2023-04-30T00:02:20Z,4237802709,56,Back,4237802869,144,61,,,,,,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254431,210,3,1,22,14,bl53jk6zlfe5f583pil7xzwi5,0,32.8,45.4,2023-04-30T00:02:18.676Z,2023-05-05T17:42:36Z,4237804023,233,208,4237802731,56,Back,4252140375,464,,4237802733,285,,,,,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254445,208,7,1,22,14,dtucewmt49th1p4selfutmnmc,1,67.2,54.6,2023-04-30T00:02:18.677Z,2023-05-05T17:42:38Z,4237802831,56,Center,4237802879,233,210,4237802887,286,,4252140507,383,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254451,209,49,1,22,15,dtucewmt49th1p4selfutmnmc,1,65.3,52.2,2023-04-30T00:02:19.033Z,2023-05-05T17:42:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541254489,210,1,1,22,16,dtucewmt49th1p4selfutmnmc,1,64.1,50.6,2023-04-30T00:02:20.784Z,2023-04-30T00:02:23Z,4237803039,212,10.6,4237803035,140,63.5,4237803033,56,Center,4237803037,141,35.1,4237803041,213,4.7,,,,,,,,,,4f0zm6i0gg260zvicbviqsdn8,K. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
