id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2534270941,387,1,1,43,44,bl53jk6zlfe5f583pil7xzwi5,1,15.8,48.7,2023-04-16T02:53:01.890Z,2023-04-16T02:53:05Z,4193715309,140,18.5,4193715313,212,4.7,4193715311,141,54.3,4193715307,56,Back,4193715315,213,0.9,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534270953,388,1,1,43,47,bl53jk6zlfe5f583pil7xzwi5,1,19,54.3,2023-04-16T02:53:05.122Z,2023-04-16T02:53:08Z,4193715383,140,25.1,4193715389,213,5.0,4193715381,56,Back,4193715387,212,20.9,4193715385,141,25.0,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534270969,389,1,1,43,50,bl53jk6zlfe5f583pil7xzwi5,1,24.6,21.5,2023-04-16T02:53:07.954Z,2023-04-16T02:53:10Z,4193715455,212,21.2,4193715457,213,5.8,4193715451,140,42.1,4193715449,56,Back,4193715453,141,5.9,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534270973,390,1,1,43,52,bl53jk6zlfe5f583pil7xzwi5,1,37.5,4.4,2023-04-16T02:53:10.290Z,2023-04-16T02:53:13Z,4193715481,56,Back,4193715491,213,2.7,4193715483,140,23.5,4193715485,141,14.1,4193715487,212,16.1,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534270985,391,1,1,43,55,bl53jk6zlfe5f583pil7xzwi5,1,23.5,16.7,2023-04-16T02:53:13.089Z,2023-04-16T02:53:16Z,4193715559,140,30.5,4193715557,56,Back,4193715561,141,50.6,4193715565,213,1.3,4193715563,212,24.2,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271009,392,1,1,44,2,bl53jk6zlfe5f583pil7xzwi5,1,27.6,51.3,2023-04-16T02:53:20.514Z,2023-04-16T02:53:39Z,4193715745,140,8.5,4193715747,141,48.9,4193715749,212,20.1,4193715743,56,Back,4193715751,213,3.2,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271155,399,1,1,44,3,bl53jk6zlfe5f583pil7xzwi5,1,14.1,49.7,2023-04-16T02:53:21.041Z,2023-04-16T02:53:47Z,4193716659,140,22.2,4193716657,56,Back,4193716661,141,53.6,4193716665,213,0.3,4193716663,212,8.9,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271017,393,1,1,44,4,bl53jk6zlfe5f583pil7xzwi5,1,17.9,48.1,2023-04-16T02:53:22.146Z,2023-04-16T02:53:23Z,4193715797,140,30.0,4193715801,212,33.2,4193715809,1,,4193715799,141,93.2,4193715803,213,1.2,4193715795,56,Back,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271025,394,1,1,44,5,bl53jk6zlfe5f583pil7xzwi5,1,30,93.2,2023-04-16T02:53:23.409Z,2023-04-16T02:53:24Z,4193715883,140,42.9,4193715881,56,Back,4193715889,213,0.0,4193715887,212,13.5,4193715885,141,93.3,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271031,395,1,1,44,6,bl53jk6zlfe5f583pil7xzwi5,1,42.9,93.3,2023-04-16T02:53:24.017Z,2023-04-16T02:53:24Z,4193715915,141,83.6,4193715913,140,34.2,4193715917,212,11.3,4193715911,56,Back,4193715919,213,3.8,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271041,396,1,1,44,6,bl53jk6zlfe5f583pil7xzwi5,1,34.2,83.6,2023-04-16T02:53:24.561Z,2023-04-16T02:53:26Z,4193715973,140,41.8,4193715975,141,94.5,4193715979,213,0.7,4193715971,56,Back,4193715977,212,10.9,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271045,397,61,1,44,8,bl53jk6zlfe5f583pil7xzwi5,0,46.1,97.8,2023-04-16T02:53:26.642Z,2023-04-16T02:53:27Z,4193715989,56,Back,,,,,,,,,,,,,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271085,340,5,1,44,8,esvbnzqbyvxp2k570ez7h1a1g,1,53.5,-1.5,2023-04-16T02:53:26.708Z,2023-04-16T02:53:34Z,4193716259,56,Right,4193716263,233,398,4193716261,347,,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271047,398,5,1,44,8,bl53jk6zlfe5f583pil7xzwi5,0,46.5,101.5,2023-04-16T02:53:26.708Z,2023-04-16T03:21:07Z,4193715991,56,Back,4193715993,347,,4193716309,233,340,,,,,,,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271109,341,1,1,44,16,esvbnzqbyvxp2k570ez7h1a1g,1,52.8,0,2023-04-16T02:53:34.293Z,2023-04-16T02:53:36Z,4193716415,212,8.7,4193716407,107,,4193716417,213,1.4,4193716411,140,54.2,4193716413,141,11.5,4193716409,56,Right,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271143,342,1,1,44,18,esvbnzqbyvxp2k570ez7h1a1g,1,54.2,11.5,2023-04-16T02:53:36.197Z,2023-04-16T02:53:40Z,4193716597,213,3.7,4193716595,212,11.4,4193716589,56,Back,4193716593,141,2.9,4193716591,140,44.9,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271169,343,1,1,44,22,esvbnzqbyvxp2k570ez7h1a1g,1,45.4,3.3,2023-04-16T02:53:40.037Z,2023-04-16T02:53:43Z,4193716779,141,6.8,4193716775,56,Back,4193716783,213,3.0,4193716777,140,26.1,4193716781,212,20.4,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271197,344,1,1,44,25,esvbnzqbyvxp2k570ez7h1a1g,1,26.1,6.8,2023-04-16T02:53:43.036Z,2023-04-16T02:53:47Z,4193716939,212,25.2,4193716937,141,42.9,4193716933,56,Back,4193716941,213,1.8,4193716935,140,20.8,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271261,345,1,1,44,29,esvbnzqbyvxp2k570ez7h1a1g,1,22.1,45.2,2023-04-16T02:53:47.525Z,2023-04-16T03:14:43Z,4193717227,141,96.0,4193717233,1,,4193717229,212,39.9,4193717221,155,,4193717231,213,1.0,4193717225,140,41.2,4193717223,56,Back,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271291,346,1,1,44,35,esvbnzqbyvxp2k570ez7h1a1g,1,51,87.6,2023-04-16T02:53:53.197Z,2023-04-16T02:53:58Z,4193717415,212,16.5,4193717417,213,3.3,4193717411,140,35.4,4193717413,141,84.9,4193717409,56,Back,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271313,347,1,1,44,40,esvbnzqbyvxp2k570ez7h1a1g,1,34.7,76.5,2023-04-16T02:53:57.989Z,2023-04-16T02:54:01Z,4193717555,141,44.5,4193717557,212,22.5,4193717551,56,Back,4193717559,213,4.5,4193717553,140,29.2,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271319,348,1,1,44,43,esvbnzqbyvxp2k570ez7h1a1g,1,29.2,44.5,2023-04-16T02:54:01.741Z,2023-04-16T02:54:04Z,4193717615,141,73.7,4193717613,140,33.1,4193717617,212,20.3,4193717611,56,Back,4193717619,213,1.4,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271323,349,50,1,44,46,esvbnzqbyvxp2k570ez7h1a1g,1,31.2,73.4,2023-04-16T02:54:04.557Z,2023-04-16T02:54:06Z,4193717633,285,,4193717727,233,400,4193717631,56,Back,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271335,400,7,1,44,46,bl53jk6zlfe5f583pil7xzwi5,0,68.8,26.6,2023-04-16T02:54:04.558Z,2023-04-16T02:54:05Z,4193717705,286,,4193717723,233,349,4193717701,56,Center,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271349,350,1,1,44,47,esvbnzqbyvxp2k570ez7h1a1g,1,30.2,82.8,2023-04-16T02:54:05.461Z,2023-04-16T02:54:08Z,4193717815,212,12.6,4193717817,213,0.7,4193717811,140,39.3,4193717813,141,94.8,4193717809,56,Back,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271381,351,1,1,44,50,esvbnzqbyvxp2k570ez7h1a1g,0,39.5,95.7,2023-04-16T02:54:08.151Z,2023-04-16T02:54:11Z,4193717963,212,40.2,4193717955,155,,4193717965,213,5.9,4193717957,56,Center,4193717961,141,75.6,4193717959,140,75.5,4193717967,1,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271405,401,12,1,44,53,bl53jk6zlfe5f583pil7xzwi5,1,21.8,24.1,2023-04-16T02:54:11.633Z,2023-04-16T02:54:13Z,4193718065,140,27.5,4193718073,15,,4193718063,56,Back,4193718071,213,5.1,4193718067,141,2.9,4193718069,212,15.6,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271411,402,49,1,44,56,bl53jk6zlfe5f583pil7xzwi5,1,27.5,3.4,2023-04-16T02:54:14.257Z,2023-04-16T02:54:14Z,,,,,,,,,,,,,,,,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271433,403,1,1,44,57,bl53jk6zlfe5f583pil7xzwi5,1,23.2,5.9,2023-04-16T02:54:15.393Z,2023-04-16T02:54:17Z,4193718251,213,3.0,4193718243,56,Back,4193718249,212,15.6,4193718247,141,8.3,4193718245,140,8.4,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271483,404,1,1,44,59,bl53jk6zlfe5f583pil7xzwi5,1,7.6,8.9,2023-04-16T02:54:17.041Z,2023-04-16T02:54:23Z,4193718489,212,31.1,4193718481,155,,4193718491,213,0.3,4193718487,141,20.4,4193718483,56,Back,4193718485,140,36.3,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271473,352,70,1,45,4,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-04-16T02:54:22.464Z,2023-04-16T02:54:22Z,4193718449,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271499,405,1,1,45,5,bl53jk6zlfe5f583pil7xzwi5,1,35.8,30.1,2023-04-16T02:54:23.682Z,2023-04-16T02:54:25Z,4193718573,141,20.4,4193718571,140,27.0,4193718577,213,3.8,4193718569,56,Back,4193718575,212,11.4,,,,,,,,,,8rum6xdhsh8kjz3r3x39qtt04,O. Van der Jagt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271505,406,1,1,45,7,bl53jk6zlfe5f583pil7xzwi5,1,29.6,19.1,2023-04-16T02:54:25.665Z,2023-04-16T02:54:27Z,4193718611,141,7.7,4193718609,140,25.2,4193718613,212,9.0,4193718607,56,Back,4193718615,213,4.2,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271527,407,1,1,45,9,bl53jk6zlfe5f583pil7xzwi5,1,25.2,7.7,2023-04-16T02:54:27.297Z,2023-04-16T02:54:30Z,4193718753,140,15.2,4193718751,56,Back,4193718759,213,2.3,4193718757,212,15.5,4193718755,141,24.4,,,,,,,,,,dwwgrimn3ddecp5kllvsdga8l,S. Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271543,408,1,1,45,12,bl53jk6zlfe5f583pil7xzwi5,1,16.4,17,2023-04-16T02:54:30.593Z,2023-04-16T02:54:33Z,4193718833,140,40.9,4193718839,213,6.2,4193718831,56,Back,4193718837,212,25.9,4193718829,155,,4193718835,141,13.2,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271549,409,1,1,45,13,bl53jk6zlfe5f583pil7xzwi5,0,40.7,13.2,2023-04-16T02:54:31.217Z,2023-04-16T02:54:56Z,4193718867,141,24.3,4193718871,213,1.0,4193718865,140,45.6,4193718863,56,Back,4193718869,212,9.1,4193718861,168,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271547,354,49,1,45,14,esvbnzqbyvxp2k570ez7h1a1g,1,56.1,83.5,2023-04-16T02:54:32.011Z,2023-04-16T02:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271541,353,1,1,45,15,esvbnzqbyvxp2k570ez7h1a1g,1,56,83.5,2023-04-16T02:54:32.990Z,2023-04-16T02:55:02Z,4193718819,140,58.8,4193718825,213,1.0,4193718821,141,90.7,4193718823,212,5.7,4193718817,56,Left,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271577,355,1,1,45,16,esvbnzqbyvxp2k570ez7h1a1g,1,61.5,95.3,2023-04-16T02:54:34.357Z,2023-04-16T02:54:38Z,4193719037,141,92.0,4193719039,212,5.1,4193719041,213,5.8,4193719035,140,65.9,4193719033,56,Left,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271581,356,61,1,45,19,esvbnzqbyvxp2k570ez7h1a1g,0,65.9,92,2023-04-16T02:54:37.103Z,2023-04-16T02:56:51Z,4193719069,56,Left,,,,,,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271573,410,49,1,45,19,bl53jk6zlfe5f583pil7xzwi5,1,26,11,2023-04-16T02:54:37.377Z,2023-04-16T02:54:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271599,411,1,1,45,19,bl53jk6zlfe5f583pil7xzwi5,1,26,11,2023-04-16T02:54:37.419Z,2023-04-16T02:54:41Z,4193719131,141,5.8,4193719129,140,33.6,4193719135,213,5.9,4193719133,212,8.7,4193719127,56,Back,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271601,412,1,1,45,21,bl53jk6zlfe5f583pil7xzwi5,0,33.6,5.8,2023-04-16T02:54:39.024Z,2023-04-16T02:56:57Z,4193719141,140,38.0,4193719143,141,28.5,4193719145,212,16.1,4193719139,56,Back,4193719147,213,1.3,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271595,357,8,1,45,21,esvbnzqbyvxp2k570ez7h1a1g,1,56.6,66.8,2023-04-16T02:54:39.486Z,2023-04-16T02:55:05Z,4193719113,56,Center,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271607,359,49,1,45,21,esvbnzqbyvxp2k570ez7h1a1g,1,63.6,66.5,2023-04-16T02:54:39.745Z,2023-04-16T02:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271603,358,1,1,45,22,esvbnzqbyvxp2k570ez7h1a1g,1,63.7,67.2,2023-04-16T02:54:40.710Z,2023-04-16T02:57:08Z,4193719153,141,61.2,4193719149,56,Center,4193719151,140,70.2,4193719157,213,5.7,4193719155,212,8.0,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271623,360,1,1,45,26,esvbnzqbyvxp2k570ez7h1a1g,0,67.5,59.1,2023-04-16T02:54:44.038Z,2023-04-16T02:54:47Z,4193719287,213,0.0,4193719285,212,27.5,4193719283,141,61.0,4193719277,56,Center,4193719281,140,93.7,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271633,413,52,1,45,28,bl53jk6zlfe5f583pil7xzwi5,1,8.5,36.7,2023-04-16T02:54:46.657Z,2023-04-16T02:54:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271687,414,1,1,45,38,bl53jk6zlfe5f583pil7xzwi5,1,12.7,47,2023-04-16T02:54:55.857Z,2023-04-16T02:54:58Z,4193719611,140,14.2,4193719613,141,53.4,4193719609,56,Back,4193719615,212,4.6,4193719607,123,,4193719617,213,1.2,,,,,,,8btgs1e799s3xyjfqloeg2iju,P. Tullis-Joyce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271703,415,1,1,45,40,bl53jk6zlfe5f583pil7xzwi5,1,15.1,53.4,2023-04-16T02:54:58.448Z,2023-04-16T02:55:01Z,4193719697,56,Back,4193719705,213,1.3,4193719701,141,88.1,4193719703,212,24.3,4193719699,140,20.7,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271723,416,1,1,45,43,bl53jk6zlfe5f583pil7xzwi5,1,20.7,88.1,2023-04-16T02:55:01.553Z,2023-04-16T02:55:04Z,4193719825,213,0.4,4193719819,140,31.9,4193719821,141,95.7,4193719817,56,Back,4193719823,212,12.8,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271731,417,1,1,45,46,bl53jk6zlfe5f583pil7xzwi5,1,34.4,95.4,2023-04-16T02:55:04.768Z,2023-04-16T02:55:06Z,4193719885,141,89.3,4193719887,212,15.9,4193719881,56,Back,4193719889,213,3.4,4193719883,140,19.8,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271757,418,1,1,45,48,bl53jk6zlfe5f583pil7xzwi5,1,19.8,89.3,2023-04-16T02:55:06.144Z,2023-04-16T02:55:10Z,4193720003,212,19.7,4193720001,141,63.1,4193719997,56,Back,4193719999,140,11.9,4193720005,213,4.3,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271777,419,1,1,45,52,bl53jk6zlfe5f583pil7xzwi5,1,10.9,62.4,2023-04-16T02:55:10.496Z,2023-04-16T02:55:15Z,4193720115,141,82.1,4193720113,140,18.7,4193720117,212,15.7,4193720111,56,Back,4193720119,213,1.0,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271789,420,1,1,45,57,bl53jk6zlfe5f583pil7xzwi5,1,23.1,70.5,2023-04-16T02:55:14.880Z,2023-04-16T02:55:18Z,4193720201,140,17.8,4193720203,141,28.5,4193720205,212,29.1,4193720199,56,Back,4193720207,213,4.5,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271799,421,1,1,46,0,bl53jk6zlfe5f583pil7xzwi5,1,16.5,28.8,2023-04-16T02:55:18.096Z,2023-04-16T02:55:21Z,4193720271,213,1.8,4193720267,141,51.9,4193720269,212,16.2,4193720265,140,12.6,4193720263,56,Back,,,,,,,,,,5kx524x345idecr205u9oopd6,A. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271813,422,1,1,46,3,bl53jk6zlfe5f583pil7xzwi5,1,17.1,54.5,2023-04-16T02:55:21.521Z,2023-04-16T02:55:23Z,4193720359,141,76.9,4193720351,56,Back,4193720355,140,19.8,4193720363,212,15.5,4193720365,213,1.4,,,,,,,,,,74uudh34v23m2z9gy5tdppxey,S. Hiatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271833,423,1,1,46,5,bl53jk6zlfe5f583pil7xzwi5,1,21.1,80.6,2023-04-16T02:55:23.824Z,2023-04-16T02:55:26Z,4193720451,140,34.7,4193720453,141,98.0,4193720449,56,Back,4193720455,212,18.5,4193720457,213,0.7,,,,,,,,,,7lt9nze7e2mk2hlp9dkvabkyd,L. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271859,424,1,1,46,8,bl53jk6zlfe5f583pil7xzwi5,1,34.7,98,2023-04-16T02:55:26.080Z,2023-04-16T02:55:31Z,4193720639,141,97.1,4193720641,212,12.8,4193720637,140,46.9,4193720635,56,Back,4193720643,213,6.2,,,,,,,,,,3aj7p478dcuat6tz8096sq8dl,E. Sonnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271861,425,61,1,46,13,bl53jk6zlfe5f583pil7xzwi5,0,47,95.9,2023-04-16T02:55:30.928Z,2023-04-16T02:55:31Z,4193720647,56,Back,,,,,,,,,,,,,,,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271867,361,4,1,46,14,esvbnzqbyvxp2k570ez7h1a1g,1,54.4,2.8,2023-04-16T02:55:32.335Z,2023-04-16T02:55:33Z,4193720673,286,,4193720665,13,,4193720667,56,Right,4193720671,265,,4193720691,233,426,4193720669,152,,,,,,,,1p7mhkqn7vxnady8q0vboi02d,M. Doniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271869,426,4,1,46,14,bl53jk6zlfe5f583pil7xzwi5,0,45.6,97.2,2023-04-16T02:55:32.336Z,2023-04-16T02:55:34Z,4193720683,152,,4193720705,233,361,4193720685,265,,4193720681,56,Back,4193720687,285,,4193720679,13,,,,,,,,1wax6m4sngx7kwd55ce1xha3u,T. King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271915,362,1,1,46,20,esvbnzqbyvxp2k570ez7h1a1g,1,55.2,2,2023-04-16T02:55:38.456Z,2023-04-16T02:55:42Z,4193720943,140,29.1,4193720937,5,,4193720939,152,,4193720945,141,20.0,4193720949,213,2.7,4193720941,56,Back,4193720947,212,30.0,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271935,363,1,1,46,24,esvbnzqbyvxp2k570ez7h1a1g,1,32.3,19.5,2023-04-16T02:55:42.175Z,2023-04-16T02:55:45Z,4193721047,141,46.6,4193721045,140,24.8,4193721051,213,2.0,4193721043,56,Back,4193721049,212,20.0,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271965,364,1,1,46,27,esvbnzqbyvxp2k570ez7h1a1g,1,25.5,46,2023-04-16T02:55:45.216Z,2023-04-16T03:14:41Z,4193721221,140,44.8,4193721223,141,49.4,4193721219,56,Back,4193721225,212,20.4,4193721227,213,0.1,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534271987,365,1,1,46,31,esvbnzqbyvxp2k570ez7h1a1g,1,46.1,48.3,2023-04-16T02:55:49.415Z,2023-04-16T02:55:52Z,4193721323,56,Back,4193721331,213,2.3,4193721325,140,34.1,4193721329,212,19.3,4193721327,141,69.8,,,,,,,,,,8q0rkr3gz7hz1ssdx3fkro0a2,T. Kornieck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534272011,366,1,1,46,34,esvbnzqbyvxp2k570ez7h1a1g,1,34.1,69.8,2023-04-16T02:55:52.680Z,2023-04-16T02:55:57Z,4193721459,56,Back,4193721467,213,5.3,4193721465,212,22.8,4193721463,141,41.6,4193721461,140,45.8,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534272017,367,1,1,46,39,esvbnzqbyvxp2k570ez7h1a1g,0,44.8,49.9,2023-04-16T02:55:57.048Z,2023-04-16T02:55:58Z,4193721515,213,1.5,4193721507,56,Back,4193721509,140,46.1,4193721513,212,14.2,4193721511,141,70.7,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534272021,427,8,1,46,42,bl53jk6zlfe5f583pil7xzwi5,1,56.6,22.4,2023-04-16T02:56:00.336Z,2023-04-16T02:56:00Z,4193721539,56,Center,,,,,,,,,,,,,,,,,,,,,,4apwozsvcd68ki0o3469ftht6,B. Balcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
