id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId
2542005891,228,1,1,27,24,agxipc0vk4rtg09amjxv10nx0,1,44.2,71.7,2023-04-30T22:35:04.788Z,2023-04-30T22:35:09Z,4241792111,56,Back,4241792115,141,30.1,4241792113,140,43.1,4241792119,213,4.7,4241792117,212,28.3,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005915,229,1,1,27,28,agxipc0vk4rtg09amjxv10nx0,1,43.5,27.9,2023-04-30T22:35:08.979Z,2023-04-30T22:35:11Z,4241792241,140,56.3,4241792245,212,18.7,4241792247,213,5.5,4241792239,56,Right,4241792243,141,8.8,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005929,230,1,1,27,30,agxipc0vk4rtg09amjxv10nx0,1,56.3,8.8,2023-04-30T22:35:11.350Z,2023-04-30T22:35:13Z,4241792313,56,Back,4241792315,140,49.2,4241792319,212,10.1,4241792317,141,18.8,4241792321,213,2.4,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005949,231,1,1,27,32,agxipc0vk4rtg09amjxv10nx0,1,48.1,20.1,2023-04-30T22:35:12.917Z,2023-04-30T22:35:15Z,4241792449,212,11.8,4241792451,213,2.9,4241792447,141,23.6,4241792445,140,37.1,4241792443,56,Back,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542005985,232,1,1,27,34,agxipc0vk4rtg09amjxv10nx0,1,37.5,26.8,2023-04-30T22:35:15.491Z,2023-04-30T22:35:18Z,4241792673,140,30.2,4241792675,141,47.2,4241792671,56,Back,4241792677,212,15.8,4241792679,213,2.1,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006029,233,1,1,27,37,agxipc0vk4rtg09amjxv10nx0,1,29.4,50.7,2023-04-30T22:35:18.692Z,2023-04-30T22:35:22Z,4241792911,141,53.6,4241792907,56,Back,4241792915,213,3.0,4241792913,212,18.3,4241792909,140,12.1,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006067,234,1,1,27,41,agxipc0vk4rtg09amjxv10nx0,1,11.6,54.3,2023-04-30T22:35:22.709Z,2023-04-30T22:35:27Z,4241793123,213,0.2,4241793115,56,Back,4241793119,141,63.9,4241793117,140,36.3,4241793121,212,26.7,,,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006073,235,4,1,27,45,agxipc0vk4rtg09amjxv10nx0,1,36.7,61,2023-04-30T22:35:26.419Z,2023-04-30T22:35:28Z,4241793135,56,Back,4241793141,286,,4241793139,265,,4241793137,152,,4241793133,13,,4241793277,233,252,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006091,252,4,1,27,45,bgkfdckqfqnfbmecbtz03n76d,0,63.3,39,2023-04-30T22:35:26.420Z,2023-04-30T22:35:28Z,4241793291,233,235,4241793229,13,,4241793237,285,,4241793233,152,,4241793235,265,,4241793231,56,Center,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006295,236,1,1,28,0,agxipc0vk4rtg09amjxv10nx0,1,36.3,63.6,2023-04-30T22:35:41.236Z,2023-04-30T22:35:43Z,4241794263,140,31.5,4241794257,5,,4241794259,152,,4241794267,212,13.7,4241794269,213,4.3,4241794265,141,44.8,4241794261,56,Back,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006337,237,1,1,28,2,agxipc0vk4rtg09amjxv10nx0,1,33,41.6,2023-04-30T22:35:43.413Z,2023-04-30T22:35:48Z,4241794461,56,Back,4241794465,141,19.7,4241794463,140,37.4,4241794469,213,5.0,4241794467,212,15.6,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006369,238,1,1,28,7,agxipc0vk4rtg09amjxv10nx0,1,37.5,22.5,2023-04-30T22:35:48.163Z,2023-04-30T22:35:51Z,4241794655,213,2.1,4241794651,212,14.6,4241794647,140,30.4,4241794649,141,41.0,4241794643,56,Back,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006397,239,1,1,28,10,agxipc0vk4rtg09amjxv10nx0,1,30.4,41,2023-04-30T22:35:51.075Z,2023-04-30T22:35:53Z,4241794799,213,2.9,4241794795,212,24.6,4241794791,141,51.0,4241794787,140,7.9,4241794783,56,Back,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006435,240,1,1,28,12,agxipc0vk4rtg09amjxv10nx0,0,7.9,51,2023-04-30T22:35:53.652Z,2023-04-30T22:35:57Z,4241794973,140,38.5,4241794977,212,36.2,4241794979,213,0.5,4241794981,1,,4241794975,141,75.6,4241794971,56,Back,4241794969,157,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006453,253,44,1,28,16,bgkfdckqfqnfbmecbtz03n76d,1,60.7,24,2023-04-30T22:35:56.946Z,2023-04-30T22:35:58Z,4241795055,233,241,4241795043,56,Center,4241795045,286,,,,,,,,,,,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006445,241,44,1,28,16,agxipc0vk4rtg09amjxv10nx0,0,39.3,76,2023-04-30T22:35:56.947Z,2023-04-30T22:35:58Z,4241795065,233,253,4241795017,285,,4241795015,56,Back,,,,,,,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006463,254,1,1,28,17,bgkfdckqfqnfbmecbtz03n76d,0,59.9,23.7,2023-04-30T22:35:57.941Z,2023-04-30T22:35:59Z,4241795089,56,Center,4241795087,3,,4241795097,213,1.0,4241795091,140,65.8,4241795095,212,12.2,4241795093,141,39.2,,,,,,,co49l4m0my5li8yvcxgrvq0yy,Bruninha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006471,242,61,1,28,19,agxipc0vk4rtg09amjxv10nx0,1,34.2,54.3,2023-04-30T22:36:00.052Z,2023-04-30T22:36:00Z,4241795135,56,Back,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006537,243,1,1,28,21,agxipc0vk4rtg09amjxv10nx0,1,45.9,46.4,2023-04-30T22:36:01.796Z,2023-04-30T22:36:08Z,4241795565,213,5.7,4241795561,141,18.6,4241795567,1,,4241795559,140,74.9,4241795557,56,Right,4241795563,212,35.8,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006559,244,1,1,28,27,agxipc0vk4rtg09amjxv10nx0,1,74.9,18.6,2023-04-30T22:36:08.323Z,2023-05-05T22:23:52Z,4252838185,20,,4241872287,2,,4241795663,212,43.5,4241795659,141,74.2,4241795655,140,95.4,4252838183,224,,4241795651,56,Center,4241795669,1,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,4241795667,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006603,245,1,1,28,29,agxipc0vk4rtg09amjxv10nx0,1,94.2,73.3,2023-04-30T22:36:10.579Z,2023-05-05T22:24:04Z,4241796169,210,15,4241796171,154,,4241795873,140,89.4,4241795879,213,4.1,4241795877,212,8.7,4241795871,56,Center,4241795875,141,62.9,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006605,246,15,1,28,33,agxipc0vk4rtg09amjxv10nx0,1,89.4,62.9,2023-04-30T22:36:13.827Z,2023-05-05T22:24:04Z,4241795935,20,,4241796205,55,245,4241796201,29,,4241796215,147,52.0,4241796211,103,15.2,4241795891,17,,4241796213,146,98.4,4241796209,102,49.5,dokzh655hluwjh55fisecs9ud,M. Larsson,,4241795889,22,,4241796267,233,256,4241795893,56,Center,4241796199,78,,4241796203,154,,,,,,,,,,,,,,,,
2542006623,256,10,1,28,33,bgkfdckqfqnfbmecbtz03n76d,1,1.8,47.8,2023-04-30T22:36:13.927Z,2023-05-05T22:24:06Z,4241795991,182,,4241795995,56,Back,4241796051,233,246,4241795985,177,,4252838307,377,,4241795987,179,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006619,255,52,1,28,33,bgkfdckqfqnfbmecbtz03n76d,1,3.5,50.3,2023-04-30T22:36:14.511Z,2023-05-05T22:24:08Z,4252838337,377,,,,,,,,,,,,,,,,,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006863,257,1,1,28,55,bgkfdckqfqnfbmecbtz03n76d,1,16.7,51.3,2023-04-30T22:36:36.341Z,2023-04-30T22:36:37Z,4241797237,141,71.1,4241797241,212,19.1,4241797231,123,,4241797235,140,29.6,4241797273,189,,4241797233,56,Back,4241797243,213,0.8,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006887,258,1,1,28,57,bgkfdckqfqnfbmecbtz03n76d,0,27.5,73.5,2023-04-30T22:36:38.260Z,2023-04-30T22:36:56Z,4241797393,212,13.3,4241797395,213,1.5,4241797391,141,92.9,4241797389,140,29.0,4241797387,56,Back,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006883,247,8,1,28,58,agxipc0vk4rtg09amjxv10nx0,1,68.7,15.6,2023-04-30T22:36:38.899Z,2023-05-05T22:24:41Z,4241797369,56,Right,4252838589,384,,,,,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006889,259,43,1,28,58,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-30T22:36:38.900Z,2023-04-30T22:36:55Z,4241797407,213,3.9,4241797399,56,Back,4241797405,212,5.2,4241797401,140,25.5,4241797403,141,87.5,4241798387,144,1,,,,,,,bheniu7u85ivkjhipazymzxzp,K. Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006907,248,49,1,28,59,agxipc0vk4rtg09amjxv10nx0,1,73.4,21,2023-04-30T22:36:40.403Z,2023-04-30T22:36:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006985,249,1,1,29,1,agxipc0vk4rtg09amjxv10nx0,1,76,27.9,2023-04-30T22:36:42.147Z,2023-05-05T22:25:36Z,4241798153,4,,4241797939,140,89.0,4241797937,56,Center,4241797941,141,43.6,4241797945,213,0.7,4241798917,154,,4241798915,210,15,4241797943,212,17.3,dokzh655hluwjh55fisecs9ud,M. Larsson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006987,250,15,1,29,3,agxipc0vk4rtg09amjxv10nx0,1,89,43.6,2023-04-30T22:36:44.144Z,2023-05-05T22:25:37Z,4241798933,78,,4241798943,102,48.4,4241798949,328,,4241798951,146,93.7,4241798947,214,,4241798939,55,249,4241798937,154,,4241798207,20,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,4241797961,56,Center,4241798953,147,46.2,4241800851,89,,4241797959,17,,4241797957,22,,4241798935,29,,4241798945,103,4241798989,233,260,,,,9.5,,,
2542006953,260,10,1,29,3,bgkfdckqfqnfbmecbtz03n76d,1,8.1,54.3,2023-04-30T22:36:44.244Z,2023-05-05T22:25:39Z,4241797783,173,,4252839153,376,,4241797789,56,Back,4241797787,182,,4241798805,389,,4241798293,233,250,,,,,,,706rwdwv4re27svfmlo7na3th,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006975,261,12,1,29,5,bgkfdckqfqnfbmecbtz03n76d,1,15.6,57.8,2023-04-30T22:36:46.500Z,2023-04-30T22:36:47Z,4241797923,167,,4241797897,56,Back,4241797899,140,21.2,4241797903,212,30.4,4241797905,213,1.4,4241797901,141,100.0,,,,,,,2mlyh9k0yhv8862rj6hu26j8p,E. Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007015,251,5,1,29,6,agxipc0vk4rtg09amjxv10nx0,1,81.6,-1.8,2023-04-30T22:36:47.084Z,2023-04-30T22:54:11Z,4241798115,347,,4241798177,233,262,4241798111,56,Right,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542006979,262,5,1,29,6,bgkfdckqfqnfbmecbtz03n76d,0,18.4,101.8,2023-04-30T22:36:47.084Z,2023-04-30T22:36:51Z,4241797907,56,Back,4241797909,347,,4241798195,233,251,,,,,,,,,,,,,,,,2mlyh9k0yhv8862rj6hu26j8p,E. Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007201,252,1,1,29,22,agxipc0vk4rtg09amjxv10nx0,1,79.6,0,2023-04-30T22:37:03.339Z,2023-04-30T22:58:28Z,4241799103,140,78.4,4241799133,189,,4241799105,141,8.9,4241799101,56,Right,4241799109,213,1.7,4241799107,212,7.1,4241799099,107,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542019559,390,1,1,29,23,agxipc0vk4rtg09amjxv10nx0,1,76.1,9.5,2023-04-30T22:37:03.744Z,2023-04-30T22:58:10Z,4241868847,56,Right,4241868851,141,4.9,4241868849,140,89.9,4241868853,212,14.8,4241868855,213,6.1,4241868965,189,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542019693,391,1,1,29,25,agxipc0vk4rtg09amjxv10nx0,0,91.8,8.3,2023-04-30T22:37:05.744Z,2023-05-05T22:26:34Z,4252839515,224,,4252839517,20,,4241869603,2,,4241869797,189,,4241869615,213,1.7,4241869611,141,36.6,4241869609,140,89.3,4241869607,56,Center,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,4241869613,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007187,263,49,1,29,25,bgkfdckqfqnfbmecbtz03n76d,1,8.6,57.9,2023-04-30T22:37:06.420Z,2023-04-30T22:37:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6bhtfawnoxk9x57xigb8z03it,A. Krieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007197,264,1,1,29,25,bgkfdckqfqnfbmecbtz03n76d,0,8.6,57.9,2023-04-30T22:37:06.612Z,2023-04-30T22:37:08Z,4241799073,213,0.8,4241799063,157,,4241799075,1,,4241799071,212,28.7,4241799065,56,Back,4241799069,141,87.2,4241799067,140,28.3,,,,6bhtfawnoxk9x57xigb8z03it,A. Krieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007225,253,49,1,29,28,agxipc0vk4rtg09amjxv10nx0,1,75.1,12.2,2023-04-30T22:37:09.491Z,2023-04-30T22:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007253,254,1,1,29,28,agxipc0vk4rtg09amjxv10nx0,0,75.1,12.2,2023-04-30T22:37:09.587Z,2023-04-30T22:37:11Z,4241799333,56,Right,4241799339,212,19.2,4241799337,141,16.5,4241799335,140,93.2,4241799341,213,0.2,4241799331,155,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007257,265,8,1,29,30,bgkfdckqfqnfbmecbtz03n76d,1,5.9,83.3,2023-04-30T22:37:11.268Z,2023-05-05T22:27:12Z,4241799347,56,Back,4252839871,385,,,,,,,,,,,,,,,,,,,,2mlyh9k0yhv8862rj6hu26j8p,E. Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007269,255,6,1,29,30,agxipc0vk4rtg09amjxv10nx0,1,93.6,16.6,2023-04-30T22:37:11.395Z,2023-04-30T22:37:13Z,4241799405,56,Right,4241799433,233,266,4241799407,75,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007271,266,6,1,29,30,bgkfdckqfqnfbmecbtz03n76d,0,6.4,83.4,2023-04-30T22:37:11.395Z,2023-05-05T22:27:23Z,4241799419,73,,4241799417,56,Back,4241799461,233,255,,,,,,,,,,,,,,,,2mlyh9k0yhv8862rj6hu26j8p,E. Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007741,256,1,1,30,5,agxipc0vk4rtg09amjxv10nx0,0,99.5,0.5,2023-04-30T22:37:46.131Z,2023-05-05T22:27:25Z,4252840003,20,,4241802033,155,,4241802043,212,38.0,4241802029,2,,4241802041,141,55.1,4241802031,6,,4241802035,224,,4241802045,213,1.8,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,4241802039,140,91.7,4241802047,1,,4241802037,56,Center,,,,,,,,,,,,,,,,,,,,,
2542007743,267,12,1,30,9,bgkfdckqfqnfbmecbtz03n76d,1,9.5,45.6,2023-04-30T22:37:49.828Z,2023-04-30T22:58:49Z,4241802073,15,,4241802053,56,Back,4241802061,213,0.2,4241802057,141,47.8,4241802059,212,9.8,4241802055,140,18.7,,,,,,,domf5amhxgz82ormceatnowd1,M. Zerboni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007771,268,12,1,30,10,bgkfdckqfqnfbmecbtz03n76d,1,19.1,47.3,2023-04-30T22:37:51.556Z,2023-04-30T22:58:46Z,4241802197,56,Back,4241802199,140,31.1,4241802223,15,,4241802201,141,53.1,4241802203,212,13.2,4241802205,213,0.3,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007793,269,43,1,30,12,bgkfdckqfqnfbmecbtz03n76d,1,0,0,2023-04-30T22:37:53.732Z,2023-04-30T22:37:56Z,4241802329,56,Back,4241802451,144,61,,,,,,,,,,,,,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007821,257,3,1,30,13,agxipc0vk4rtg09amjxv10nx0,1,72.5,47.4,2023-04-30T22:37:54.387Z,2023-05-05T22:27:54Z,4252840303,464,,4241802415,233,270,4241802409,286,,4241802407,56,Center,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007807,270,45,1,30,13,bgkfdckqfqnfbmecbtz03n76d,0,27.5,52.6,2023-04-30T22:37:54.387Z,2023-04-30T22:37:56Z,4241802419,233,257,4241802363,56,Back,4241802365,285,,,,,,,,,,,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007847,258,1,1,30,14,agxipc0vk4rtg09amjxv10nx0,1,59.8,51.2,2023-04-30T22:37:55.731Z,2023-04-30T22:37:59Z,4241802589,140,48.1,4241802587,56,Back,4241802591,141,70.9,4241802593,212,18.2,4241802595,213,2.3,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007851,259,3,1,30,18,agxipc0vk4rtg09amjxv10nx0,0,52.2,68.5,2023-04-30T22:37:59.107Z,2023-05-05T22:28:10Z,4241802723,233,271,4241802619,56,Center,4241802621,286,,4252840491,464,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007865,271,7,1,30,18,bgkfdckqfqnfbmecbtz03n76d,1,47.8,31.5,2023-04-30T22:37:59.108Z,2023-05-05T22:28:12Z,4252840499,383,,4241802715,56,Back,4241802719,233,259,4241802717,285,,,,,,,,,,,,,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007975,262,51,1,30,19,agxipc0vk4rtg09amjxv10nx0,1,50.3,67.6,2023-04-30T22:38:00.339Z,2023-04-30T22:38:14Z,4241803323,169,,,,,,,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007869,272,49,1,30,20,bgkfdckqfqnfbmecbtz03n76d,1,49.9,34,2023-04-30T22:38:01.173Z,2023-04-30T22:38:01Z,,,,,,,,,,,,,,,,,,,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007905,273,1,1,30,20,bgkfdckqfqnfbmecbtz03n76d,1,49.9,34,2023-04-30T22:38:01.318Z,2023-05-05T22:28:29Z,4241802973,212,18.1,4241803845,210,15,4241802975,213,5.9,4241802971,141,24.4,4241802967,56,Center,4241802969,140,66.0,,,,,,,4t91su0ns46r00vjynp0on5qt,K. Mewis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007911,274,15,1,30,24,bgkfdckqfqnfbmecbtz03n76d,1,67.7,25.5,2023-04-30T22:38:04.981Z,2023-05-05T22:28:29Z,4241803859,103,24.7,4241803857,102,52.7,4241804805,233,260,4241803013,22,,4241803853,55,273,4241803863,146,95.5,4241803017,18,,4241803127,20,,6z68ej070bws9x17xsmo4c4b9,T. Smith,,4241803851,29,,4241803849,77,,4241803021,56,Center,4241803861,328,,4241803865,147,45.5,4252840619,215,,,,,,,,,,,,,
2542007921,260,10,1,30,24,agxipc0vk4rtg09amjxv10nx0,1,2,49.4,2023-04-30T22:38:05.081Z,2023-05-05T22:28:31Z,4241803085,182,,4241803081,173,,4241804847,233,274,4241803087,56,Back,4252840629,378,,4241803083,178,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542007929,261,52,1,30,27,agxipc0vk4rtg09amjxv10nx0,1,2,49.4,2023-04-30T22:38:07.795Z,2023-05-05T22:28:33Z,4252840643,378,,,,,,,,,,,,,,,,,,,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008035,263,1,1,30,37,agxipc0vk4rtg09amjxv10nx0,1,7.4,50,2023-04-30T22:38:17.906Z,2023-04-30T22:38:19Z,4241803633,141,59.0,4241803667,189,,4241803629,56,Back,4241803627,123,,4241803637,213,0.6,4241803631,140,15.3,4241803635,212,10.3,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008063,264,1,1,30,39,agxipc0vk4rtg09amjxv10nx0,1,14.3,56.9,2023-04-30T22:38:20.178Z,2023-04-30T22:38:21Z,4241803803,141,70.6,4241803799,56,Back,4241803805,212,13.3,4241803801,140,23.3,4241803807,213,0.8,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008073,265,1,1,30,40,agxipc0vk4rtg09amjxv10nx0,1,23.3,70.6,2023-04-30T22:38:21.506Z,2023-04-30T22:38:23Z,4241803893,140,15.5,4241803889,56,Back,4241803899,213,4.2,4241803897,212,15.7,4241803895,141,50.9,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008095,266,1,1,30,42,agxipc0vk4rtg09amjxv10nx0,1,15.3,50.9,2023-04-30T22:38:23.059Z,2023-04-30T22:38:26Z,4241804035,56,Back,4241804041,212,15.8,4241804037,140,15.0,4241804039,141,27.7,4241804043,213,4.7,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008103,267,1,1,30,45,agxipc0vk4rtg09amjxv10nx0,1,19.5,29.5,2023-04-30T22:38:25.938Z,2023-04-30T22:38:27Z,4241804083,212,7.1,4241804079,141,35.5,4241804077,140,25.0,4241804073,56,Back,4241804087,213,0.6,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008135,268,1,1,30,46,agxipc0vk4rtg09amjxv10nx0,1,25,35.5,2023-04-30T22:38:27.043Z,2023-04-30T22:38:30Z,4241804305,56,Back,4241804307,140,7.4,4241804313,213,2.8,4241804309,141,45.4,4241804311,212,19.7,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008159,269,1,1,30,49,agxipc0vk4rtg09amjxv10nx0,0,7.4,45.4,2023-04-30T22:38:30.082Z,2023-04-30T22:38:32Z,4241804435,140,37.0,4241804431,157,,4241804441,213,6.2,4241804439,212,31.3,4241804437,141,39.4,4241804433,56,Back,4241804443,1,,,,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542008171,275,49,1,30,51,bgkfdckqfqnfbmecbtz03n76d,1,63.8,58.2,2023-04-30T22:38:32.292Z,2023-04-30T22:38:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dp260wgfy9vfthkdd6tphi311,A. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
