id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2545602497,279,61,1,29,30,6hbfgdczbi3yg4sdpqgtu6s,0,52.7,55.2,2023-05-08T00:37:47.755Z,2023-05-08T02:21:49Z,4261010089,56,Center,,,,,,,,,,,,,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602483,259,61,1,29,30,agxipc0vk4rtg09amjxv10nx0,1,62.2,39,2023-05-08T00:37:48.467Z,2023-05-08T02:21:47Z,4261010027,56,Center,,,,,,,,,,,,,,,,,,,,,,4c6z6g6q7jq62bznylu0kjnc9,L. LaBonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602511,260,49,1,29,32,agxipc0vk4rtg09amjxv10nx0,1,48.9,35.8,2023-05-08T00:37:50.578Z,2023-05-08T01:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602553,261,1,1,29,33,agxipc0vk4rtg09amjxv10nx0,1,48.9,35.8,2023-05-08T00:37:50.683Z,2023-05-08T01:07:19Z,4261010319,56,Back,4261010333,213,4.5,4261010329,212,14.2,4261010325,141,15.4,4261010321,140,46.0,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602575,262,1,1,29,37,agxipc0vk4rtg09amjxv10nx0,1,55.8,11.3,2023-05-08T00:37:54.812Z,2023-05-08T00:37:57Z,4261010455,56,Center,4261010463,213,0.6,4261010459,141,23.0,4261010461,212,14.8,4261010457,140,67.7,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602595,263,1,1,29,39,agxipc0vk4rtg09amjxv10nx0,1,67.7,23,2023-05-08T00:37:57.426Z,2023-05-08T00:37:59Z,4261010519,56,Right,4261010527,213,5.7,4261010525,212,11.5,4261010521,140,77.0,4261010523,141,14.0,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602611,264,1,1,29,41,agxipc0vk4rtg09amjxv10nx0,1,75.8,16.9,2023-05-08T00:37:59.275Z,2023-05-08T00:38:01Z,4261010609,212,5.3,4261010603,56,Right,4261010605,140,72.3,4261010607,141,11.3,4261010611,213,3.9,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602619,265,1,1,29,43,agxipc0vk4rtg09amjxv10nx0,0,72.9,14,2023-05-08T00:38:01.211Z,2023-05-08T00:38:02Z,4261010737,236,,4261010743,286,,4261010739,233,280,4261010639,140,69.9,4261010645,213,2.6,4261010643,212,3.7,4261010641,141,16.8,4261010637,56,Right,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602625,280,74,1,29,43,6hbfgdczbi3yg4sdpqgtu6s,1,27.3,78.7,2023-05-08T00:38:01.212Z,2023-05-08T00:44:54Z,4261010687,56,Back,4261010745,233,265,4261010689,285,,,,,,,,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602641,281,49,1,29,46,6hbfgdczbi3yg4sdpqgtu6s,1,24.4,87,2023-05-08T00:38:03.675Z,2023-05-08T00:38:03Z,,,,,,,,,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602659,282,1,1,29,46,6hbfgdczbi3yg4sdpqgtu6s,0,22.9,87.3,2023-05-08T00:38:04.011Z,2023-05-08T00:38:04Z,4261010811,140,32.1,4261010813,141,89.5,4261010815,212,9.8,4261010817,213,0.2,4261010809,56,Back,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602673,266,61,1,29,48,agxipc0vk4rtg09amjxv10nx0,1,64.2,6.2,2023-05-08T00:38:05.675Z,2023-05-08T00:38:05Z,4261010879,56,Right,,,,,,,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602713,283,1,1,29,50,6hbfgdczbi3yg4sdpqgtu6s,1,34.7,96,2023-05-08T00:38:07.947Z,2023-05-08T00:38:09Z,4261011087,212,12.7,4261011089,213,3.3,4261011085,141,93.9,4261011083,140,22.7,4261011081,56,Back,,,,,,,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602743,284,1,1,29,54,6hbfgdczbi3yg4sdpqgtu6s,0,22.7,92.4,2023-05-08T00:38:12.058Z,2023-05-08T00:38:12Z,4261011231,155,,4261011233,56,Center,4261011239,212,36.9,4261011235,140,56.3,4261011237,141,76.3,4261011241,213,6.0,4261011243,1,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602735,267,8,1,29,55,agxipc0vk4rtg09amjxv10nx0,1,48.1,12.5,2023-05-08T00:38:12.939Z,2023-05-08T02:21:45Z,4261011195,56,Back,,,,,,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602767,285,1,1,29,57,6hbfgdczbi3yg4sdpqgtu6s,1,48.1,73.1,2023-05-08T00:38:15.083Z,2023-05-08T00:38:16Z,4261011381,212,8.4,4261011375,56,Back,4261011377,140,47.6,4261011383,213,4.6,4261011379,141,60.8,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602807,286,1,1,29,58,6hbfgdczbi3yg4sdpqgtu6s,1,47.6,60.8,2023-05-08T00:38:16.154Z,2023-05-08T00:38:22Z,4261011635,212,39.7,4261011631,140,73.9,4261011633,141,18.8,4261011629,56,Right,4261011637,213,5.5,4261011639,1,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602837,287,1,1,30,4,6hbfgdczbi3yg4sdpqgtu6s,1,76.4,26.6,2023-05-08T00:38:22.387Z,2023-05-08T00:38:25Z,4261011797,56,Center,4261011805,213,6.1,4261011803,212,16.1,4261011801,141,22.2,4261011799,140,91.5,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602849,288,1,1,30,7,6hbfgdczbi3yg4sdpqgtu6s,0,93,23.7,2023-05-08T00:38:24.986Z,2023-05-08T00:38:28Z,4261011845,140,93.4,4261011851,213,1.5,4261011847,141,51.2,4261011843,56,Center,4261011849,212,18.7,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602885,268,12,1,30,9,agxipc0vk4rtg09amjxv10nx0,1,5.9,47.7,2023-05-08T00:38:26.922Z,2023-05-08T01:07:47Z,4261011997,56,Back,4261012005,213,1.4,4261012001,141,100.0,4261012003,212,36.8,4261012031,167,,4261011999,140,11.7,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602895,269,5,1,30,12,agxipc0vk4rtg09amjxv10nx0,0,16,101.1,2023-05-08T00:38:30.194Z,2023-05-08T00:41:29Z,4261012027,56,Back,4261012029,347,,4261012053,233,289,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545602891,289,5,1,30,12,6hbfgdczbi3yg4sdpqgtu6s,1,84,-1.1,2023-05-08T00:38:30.194Z,2023-05-08T01:09:39Z,4261012019,56,Right,4261012037,233,269,4261012021,347,,,,,,,,,,,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603855,276,43,1,30,12,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-08T00:38:30.515Z,2023-05-08T00:40:33Z,4261017295,233,289,4261017081,56,Back,4261017475,144,5,4261017083,347,0,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614427,457,1,1,30,13,6hbfgdczbi3yg4sdpqgtu6s,0,72.1,0,2023-05-08T00:38:30.622Z,2023-05-08T02:21:17Z,4261072367,56,Right,4261072371,141,13.8,4261072373,212,21.5,4261072587,107,,4261072617,189,,4261072589,1,,4261072375,213,0.5,4261072369,140,90.0,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614181,424,1,1,30,15,agxipc0vk4rtg09amjxv10nx0,1,4.6,90.9,2023-05-08T00:38:32.622Z,2023-05-08T02:21:20Z,4261071053,212,8.6,4261071051,141,82.2,4261071047,56,Back,4261071057,213,5.5,4261071049,140,10.5,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614273,425,49,1,30,16,agxipc0vk4rtg09amjxv10nx0,1,8.6,81.9,2023-05-08T00:38:33.622Z,2023-05-08T02:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614351,426,1,1,30,17,agxipc0vk4rtg09amjxv10nx0,1,8.6,81.9,2023-05-08T00:38:34.622Z,2023-05-08T02:21:23Z,4261071993,212,8.2,4261071991,141,93.9,4261071995,213,1.7,4261071989,140,7.5,4261071987,56,Back,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545614415,427,1,1,30,19,agxipc0vk4rtg09amjxv10nx0,1,6.3,91.3,2023-05-08T00:38:36.622Z,2023-05-08T02:21:25Z,4261072299,212,43.7,4261072293,56,Back,4261072291,155,,4261072297,141,92.9,4261072295,140,47.9,4261072301,213,0.0,4261072303,1,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603195,272,1,1,30,21,agxipc0vk4rtg09amjxv10nx0,1,66.2,74.7,2023-05-08T00:38:39.082Z,2023-05-08T02:21:27Z,4261013503,56,Center,4261013509,212,20.7,4261013505,140,57.9,4261013507,141,47.1,4261013511,213,4.3,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603105,271,1,1,30,22,agxipc0vk4rtg09amjxv10nx0,0,75.1,86.4,2023-05-08T00:38:40.163Z,2023-05-08T02:21:30Z,4261013025,141,50.3,4261013021,56,Center,4261013023,140,78.0,4261013019,155,,4261013027,212,24.7,4261013029,213,4.8,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603119,290,12,1,30,23,6hbfgdczbi3yg4sdpqgtu6s,1,26.1,51,2023-05-08T00:38:41.554Z,2023-05-08T02:21:31Z,4261013125,212,15.5,4261013121,140,33.8,4261013123,141,31.5,4261013127,213,5.3,4261013119,56,Back,4261013163,15,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603217,273,1,1,30,24,agxipc0vk4rtg09amjxv10nx0,1,74,61.4,2023-05-08T00:38:42.332Z,2023-05-08T02:21:35Z,4261013631,140,87.4,4261013639,213,1.0,4261013633,141,90.6,4261013629,56,Left,4261013635,212,24.3,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603023,270,43,1,30,30,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-08T00:38:47.827Z,2023-05-08T01:08:55Z,4261072381,144,49,,,,,,,,,,,,,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603235,274,1,1,30,36,agxipc0vk4rtg09amjxv10nx0,0,92.9,88,2023-05-08T00:38:54.227Z,2023-05-08T02:21:02Z,4261013723,2,,4261013729,56,Center,4261013733,141,49.2,4261013731,140,98.1,4261013737,213,4.9,4261013735,212,26.9,4261013727,155,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603251,291,52,1,30,36,6hbfgdczbi3yg4sdpqgtu6s,1,2.8,49.9,2023-05-08T00:38:54.386Z,2023-05-08T02:21:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603311,292,1,1,30,38,6hbfgdczbi3yg4sdpqgtu6s,1,2.8,49.9,2023-05-08T00:38:56.146Z,2023-05-08T02:13:24Z,4261014125,140,28.8,4261014127,141,76.3,4261014121,123,,4261014129,212,32.7,4261014123,56,Back,4261014133,1,,4261014131,213,0.6,,,,bxf73uaptcz0uj7uy1g0euod1,D. Haračić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603343,293,1,1,30,45,6hbfgdczbi3yg4sdpqgtu6s,1,62.7,83.2,2023-05-08T00:39:02.818Z,2023-05-08T02:12:52Z,4261017723,22,,4261017721,154,,4261014295,56,Center,4261014299,141,74.5,4261014305,1,,4261014301,212,35.8,4261014303,213,6.1,4261014297,140,96.3,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,4261017719,210,16,,,,,,,,,,,,,,,,,,,,,1,,,,
2545603347,275,45,1,30,46,agxipc0vk4rtg09amjxv10nx0,0,2.4,28.6,2023-05-08T00:39:03.914Z,2023-05-08T01:48:02Z,4261014575,233,294,4261014325,56,Back,4261014327,285,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603385,294,3,1,30,46,6hbfgdczbi3yg4sdpqgtu6s,1,97.6,71.4,2023-05-08T00:39:03.914Z,2023-05-08T02:12:54Z,4261014513,56,Center,4261014515,286,,4261014553,233,275,,,,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545603389,295,16,1,30,48,6hbfgdczbi3yg4sdpqgtu6s,1,94.6,70.2,2023-05-08T00:39:05.914Z,2023-05-08T01:11:07Z,4261014537,22,,4261014543,254,,4261017751,29,,4261014539,65,,4261016037,374,2023-05-08 01:39:05.022,4261017761,103,24.7,4261014541,56,Center,4261017753,154,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,4261017767,138,,4261017755,55,4261016031,20,,4261017763,230,99.9,4261017765,231,293,53.8,4261017749,81,,4261017769,273,,4261016041,375,,30:47.400,4261017759,102,45.7
2545604177,277,1,1,32,26,agxipc0vk4rtg09amjxv10nx0,0,50.3,49.7,2023-05-08T00:40:44.507Z,2023-05-08T01:10:01Z,4261019025,56,Back,4261019033,213,2.8,4261019031,212,13.3,4261019459,189,,4261019029,141,55.5,4261019027,140,38.2,4261019035,279,G,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604259,296,4,1,32,37,6hbfgdczbi3yg4sdpqgtu6s,1,55,63.8,2023-05-08T00:40:55.211Z,2023-05-08T01:48:21Z,4261019505,152,,4261166065,295,,4261019639,189,,4261019501,13,,4261019503,56,Center,4261020497,233,278,4261019509,286,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604179,278,4,1,32,37,agxipc0vk4rtg09amjxv10nx0,0,45,36.2,2023-05-08T00:40:55.212Z,2023-05-08T01:09:50Z,4261020513,233,296,4261019355,189,,4261019047,152,,4261019045,56,Back,4261019053,285,,4261019043,13,,4261074279,295,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604425,297,1,1,33,6,6hbfgdczbi3yg4sdpqgtu6s,1,57.7,63.5,2023-05-08T00:41:23.932Z,2023-05-08T00:41:29Z,4261020395,56,Back,4261020391,5,,4261020393,152,,4261020403,213,4.3,4261020401,212,26.0,4261020397,140,48.9,4261020399,141,27.7,,,,9aj5gfycwgc6r0b550zagl4a1,D. Weatherholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604433,298,1,1,33,11,6hbfgdczbi3yg4sdpqgtu6s,1,56.4,19.2,2023-05-08T00:41:28.779Z,2023-05-08T00:41:30Z,4261020487,212,10.5,4261020489,213,5.5,4261020485,141,8.9,4261020483,140,63.8,4261020481,56,Right,,,,,,,,,,etdam0sfwiphiwykieovlsyy1,S. Gorden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604479,299,1,1,33,12,6hbfgdczbi3yg4sdpqgtu6s,1,63.1,8.9,2023-05-08T00:41:30.138Z,2023-05-08T00:41:37Z,4261020785,155,,4261020795,213,0.5,4261020793,212,19.8,4261020791,141,23.9,4261020787,56,Center,4261020789,140,79.3,,,,,,,5shor8es56o12syt7wdllu385,A. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604497,300,2,1,33,19,6hbfgdczbi3yg4sdpqgtu6s,1,90,15.7,2023-05-08T00:41:37.499Z,2023-05-08T00:41:39Z,4261020911,7,6h8t7apz5vzk0pjxo8hbbkfhm,4261020913,56,Right,4261020915,140,97.1,4261020917,141,21.0,,,,,,,,,,,,,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604521,279,55,1,33,19,agxipc0vk4rtg09amjxv10nx0,1,6.8,46.4,2023-05-08T00:41:37.500Z,2023-05-08T01:10:18Z,,,,,,,,,,,,,,,,,,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604767,280,1,1,33,47,agxipc0vk4rtg09amjxv10nx0,0,8.2,66.9,2023-05-08T00:42:05.101Z,2023-05-08T00:42:07Z,4261022237,5,,4261022255,141,86.3,4261022243,155,,4261022253,140,31.7,4261022251,56,Back,4261022257,212,28.0,4261022259,213,0.5,4261022247,241,,57nmefeij6bg2ltvoqmqb7nbp,C. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604785,301,49,1,33,51,6hbfgdczbi3yg4sdpqgtu6s,1,66.7,8.7,2023-05-08T00:42:08.787Z,2023-05-08T00:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604839,302,1,1,33,51,6hbfgdczbi3yg4sdpqgtu6s,1,69.1,10.3,2023-05-08T00:42:09.450Z,2023-05-08T00:42:14Z,4261022535,140,89.3,4261022537,141,19.5,4261022541,213,0.3,4261022533,56,Right,4261022539,212,22.1,,,,,,,,,,avhmou9ayqv9te0nocy80aga1,J. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604857,303,1,1,33,56,6hbfgdczbi3yg4sdpqgtu6s,0,97.2,22.6,2023-05-08T00:42:14.018Z,2023-05-08T00:42:17Z,4261022715,1,,4261022671,213,1.7,4261022665,140,90.9,4261022675,345,,4261022663,56,Left,4261022661,155,,4261022659,2,,4261022667,141,85.4,dfeohozpw604y5jbu01u1dkkq,A. Thompson,,4261022669,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,
2545604865,281,49,1,33,59,agxipc0vk4rtg09amjxv10nx0,1,11.9,10.7,2023-05-08T00:42:17.371Z,2023-05-08T00:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604899,282,1,1,34,0,agxipc0vk4rtg09amjxv10nx0,0,11.9,10.7,2023-05-08T00:42:17.659Z,2023-05-08T00:42:21Z,4261022923,157,,4261022929,141,10.0,4261022931,212,33.6,4261022933,213,6.3,4261022935,1,,4261022927,140,43.9,4261022925,56,Back,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604931,304,49,1,34,6,6hbfgdczbi3yg4sdpqgtu6s,1,63.1,93.7,2023-05-08T00:42:24.274Z,2023-05-08T00:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604949,305,1,1,34,7,6hbfgdczbi3yg4sdpqgtu6s,1,66.3,94.6,2023-05-08T00:42:24.857Z,2023-05-08T00:42:26Z,4261023161,213,5.4,4261023159,212,11.5,4261023153,56,Left,4261023155,140,73.6,4261023157,141,81.9,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604961,306,1,1,34,8,6hbfgdczbi3yg4sdpqgtu6s,1,73.6,81.9,2023-05-08T00:42:26.314Z,2023-05-08T00:42:27Z,4261023217,212,9.5,4261023215,141,95.1,4261023213,140,70.6,4261023219,213,1.9,4261023211,56,Left,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604975,307,1,1,34,10,6hbfgdczbi3yg4sdpqgtu6s,1,71.7,96.2,2023-05-08T00:42:27.730Z,2023-05-08T00:42:29Z,4261023285,213,3.9,4261023279,140,67.0,4261023281,141,89.2,4261023283,212,6.9,4261023277,56,Left,,,,,,,,,,8ruvr2jnsfdub02rdh8q88s89,P. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545604997,308,1,1,34,11,6hbfgdczbi3yg4sdpqgtu6s,1,66.9,90.4,2023-05-08T00:42:29.594Z,2023-05-08T00:42:33Z,4261023395,212,7.0,4261023393,141,87.3,4261023391,140,60.5,4261023397,213,3.4,4261023389,56,Left,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605021,309,1,1,34,15,6hbfgdczbi3yg4sdpqgtu6s,1,55.7,73.6,2023-05-08T00:42:33.562Z,2023-05-08T00:42:36Z,4261023521,212,5.3,4261023523,213,0.8,4261023515,56,Left,4261023517,140,59.2,4261023519,141,79.2,,,,,,,,,,3bx0w0ftkij1lqrt727gjd94a,M. Hammond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605041,310,1,1,34,19,6hbfgdczbi3yg4sdpqgtu6s,1,59.2,79.2,2023-05-08T00:42:36.665Z,2023-05-08T00:42:39Z,4261023639,212,11.3,4261023633,56,Center,4261023637,141,77.2,4261023635,140,69.9,4261023641,213,6.2,,,,,,,,,,6h8t7apz5vzk0pjxo8hbbkfhm,S. McCaskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605061,311,43,1,34,21,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-05-08T00:42:38.906Z,2023-05-08T00:42:53Z,4261023755,286,0,4261024491,144,3,4261023753,56,Center,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605065,312,3,1,34,22,6hbfgdczbi3yg4sdpqgtu6s,0,65.4,75.8,2023-05-08T00:42:40.290Z,2023-05-08T00:42:55Z,4261024687,233,283,4261023761,56,Center,4261023763,286,,,,,,,,,,,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605075,283,7,1,34,22,agxipc0vk4rtg09amjxv10nx0,1,34.6,24.2,2023-05-08T00:42:40.291Z,2023-05-08T00:42:55Z,4261023807,56,Back,4261024683,233,312,4261023809,285,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605071,313,43,1,34,23,6hbfgdczbi3yg4sdpqgtu6s,1,0,0,2023-05-08T00:42:40.729Z,2023-05-08T00:42:42Z,4261023789,213,0,4261023787,212,0,4261023781,56,Center,4261023859,144,1,4261023783,140,70.7,4261023785,141,77.9,,,,,,,18kiz7s5jlyotkb4p0sbbxyol,C. Emslie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605079,284,49,1,34,23,agxipc0vk4rtg09amjxv10nx0,1,33.9,20.3,2023-05-08T00:42:41.333Z,2023-05-08T00:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605103,285,1,1,34,23,agxipc0vk4rtg09amjxv10nx0,1,33.9,20.3,2023-05-08T00:42:41.427Z,2023-05-08T00:42:43Z,4261023975,213,3.1,4261023969,140,18.7,4261023973,212,16.0,4261023971,141,22.4,4261023967,56,Back,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605125,286,1,1,34,25,agxipc0vk4rtg09amjxv10nx0,1,17.9,22.4,2023-05-08T00:42:43.188Z,2023-05-08T00:42:46Z,4261024095,141,27.7,4261024091,56,Back,4261024093,140,46.0,4261024097,212,29.7,4261024099,213,0.1,4261024089,155,,,,,,,,mmk0vhl1l0qxdyjina9v6xka,A. Merrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545605151,287,1,1,34,28,agxipc0vk4rtg09amjxv10nx0,1,41.6,30.3,2023-05-08T00:42:46.315Z,2023-05-08T00:42:49Z,4261024257,141,47.1,4261024255,140,38.5,4261024261,213,1.8,4261024259,212,11.9,4261024253,56,Back,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
