id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/19/value
2507772939,177,10,1,19,44,5g1fnexeromjl0lvnxp8hpnhi,1,0.3,49.3,2023-02-14T20:05:54.500Z,2023-02-17T05:49:29Z,4032483669,56,Back,4032484391,179,,4032483667,182,,4032484463,233,155,4033881257,376,,4032484389,177,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773095,178,52,1,19,45,5g1fnexeromjl0lvnxp8hpnhi,1,12.2,46.6,2023-02-14T20:05:55.055Z,2023-02-17T05:49:36Z,4033881275,376,,4036619849,178,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773169,179,1,1,19,55,5g1fnexeromjl0lvnxp8hpnhi,1,9.1,56.7,2023-02-14T20:06:05.484Z,2023-02-17T05:49:41Z,4032484953,212,10.5,4032484945,123,,4032484951,141,71.5,4032484955,213,1.9,4036619889,178,,4032484947,56,Back,4032484949,140,6.1,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773231,180,1,1,19,57,5g1fnexeromjl0lvnxp8hpnhi,1,5.3,69.3,2023-02-14T20:06:07.904Z,2023-02-17T05:49:45Z,4032485245,212,23.6,4032485241,140,22.4,4032485239,56,Back,4032485243,141,91.8,4036619945,178,,4032485247,213,0.7,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773255,181,1,1,20,0,5g1fnexeromjl0lvnxp8hpnhi,1,24.9,93.3,2023-02-14T20:06:10.555Z,2023-02-17T05:49:52Z,4036620035,178,,4032485373,213,6.1,4032485371,212,21.1,4032485365,56,Back,4032485367,140,44.8,4032485369,141,89.0,,,,,,,75n089x1zca6gw23j27ohrhii,S. Earley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773283,182,1,1,20,2,5g1fnexeromjl0lvnxp8hpnhi,1,44.8,89,2023-02-14T20:06:12.227Z,2023-02-17T05:49:56Z,4036620099,178,,4032485507,56,Back,4032485509,140,30.2,4032485511,141,88.0,4032485515,213,3.2,4033881505,156,,4032485513,212,15.3,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773309,183,1,1,20,4,5g1fnexeromjl0lvnxp8hpnhi,1,42.8,79.7,2023-02-14T20:06:14.906Z,2023-02-17T05:49:59Z,4036620137,178,,4032485693,213,5.3,4032485685,56,Center,4032485691,212,19.1,4032485687,140,53.5,4032485689,141,56.9,,,,,,,75n089x1zca6gw23j27ohrhii,S. Earley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773411,184,1,1,20,6,5g1fnexeromjl0lvnxp8hpnhi,1,64.2,56.9,2023-02-14T20:06:16.745Z,2023-02-17T05:50:05Z,4032486225,213,0.5,4036620207,178,,4032486221,141,69.7,4032486217,56,Center,4032486219,140,78.3,4032486223,212,17.2,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773431,185,3,1,20,10,5g1fnexeromjl0lvnxp8hpnhi,0,88,61.4,2023-02-14T20:06:20.334Z,2023-02-17T05:51:00Z,4033881671,286,,4033881793,464,,4033909289,233,156,4036620361,178,,4032486327,56,Center,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773433,156,7,1,20,10,ahm0t06rup1bkd9z0mxl2lmph,1,12,38.6,2023-02-14T20:06:20.389Z,2023-02-17T05:50:50Z,4033881695,285,,4032486333,56,Back,4036620501,178,,4033909285,233,185,4033881749,385,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773437,157,6,1,20,10,ahm0t06rup1bkd9z0mxl2lmph,0,6.2,35.8,2023-02-14T20:06:20.935Z,2023-02-17T05:51:15Z,4032486359,73,,4032486357,56,Back,4032486879,233,186,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773513,186,6,1,20,10,5g1fnexeromjl0lvnxp8hpnhi,1,93.8,64.2,2023-02-14T20:06:20.935Z,2023-02-17T05:51:14Z,4032486813,56,Center,4032486841,233,157,4032486815,73,,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773913,187,1,1,20,34,5g1fnexeromjl0lvnxp8hpnhi,1,99.5,99.5,2023-02-14T20:06:44.210Z,2023-02-17T05:51:21Z,4032488935,6,,4032488943,212,12.2,4032488937,56,Left,4032488945,213,3.3,4036621163,178,,4032488941,141,96.9,4032488939,140,88.0,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773931,188,1,1,20,35,5g1fnexeromjl0lvnxp8hpnhi,1,88,96.9,2023-02-14T20:06:45.343Z,2023-02-17T05:51:45Z,4032489049,141,95.7,4032489047,140,91.9,4036621295,178,,4032489045,56,Left,4032489053,213,6.1,4032489051,212,4.2,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773965,189,1,1,20,37,5g1fnexeromjl0lvnxp8hpnhi,0,91.9,95.7,2023-02-14T20:06:47.028Z,2023-02-17T05:51:48Z,4032489245,141,60.8,4032489241,56,Center,4032489243,140,85.6,4032489249,213,4.4,4036621361,178,,4032489247,212,24.6,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507773977,158,49,1,20,38,ahm0t06rup1bkd9z0mxl2lmph,1,14.1,49.7,2023-02-14T20:06:48.963Z,2023-02-17T05:51:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774073,159,1,1,20,40,ahm0t06rup1bkd9z0mxl2lmph,1,17.3,46.9,2023-02-14T20:06:50.148Z,2023-02-17T05:51:58Z,4032489827,213,5.2,4036621443,178,,4032489823,141,27.4,4032489825,212,15.4,4032489821,140,24.8,4032489817,56,Back,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774081,160,3,1,20,41,ahm0t06rup1bkd9z0mxl2lmph,0,25.4,26.8,2023-02-14T20:06:51.581Z,2023-02-17T05:52:14Z,4032489963,233,190,4032489873,56,Back,4032489875,285,,4033882143,464,,4036621619,178,,,,,,,,,,,uluqgj69z6yunsl8m505lyi,T. Goodrham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774089,190,7,1,20,41,5g1fnexeromjl0lvnxp8hpnhi,1,74.6,73.2,2023-02-14T20:06:51.828Z,2023-02-17T05:52:19Z,4032489941,233,160,4036621691,178,,4032489919,56,Center,4033882173,385,,4032489921,286,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508566395,1029,67,1,20,43,5g1fnexeromjl0lvnxp8hpnhi,1,74.5,72.1,2023-02-14T20:06:53.022Z,2023-02-17T07:45:44Z,4036732007,233,1013,,,,,,,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508566393,1013,67,1,20,43,ahm0t06rup1bkd9z0mxl2lmph,0,25.5,27.9,2023-02-14T20:06:53.023Z,2023-02-17T07:29:41Z,4036732025,233,1029,,,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774113,191,1,1,20,43,5g1fnexeromjl0lvnxp8hpnhi,0,75.8,70.5,2023-02-14T20:06:53.031Z,2023-02-17T07:45:44Z,4032490073,141,70.3,4032490071,140,77.4,4033909293,233,760,4032490077,213,6.2,4032490069,56,Center,4033882413,286,,4033882411,236,,4032490075,212,1.7,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,4036621841,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036173,760,74,1,20,43,ahm0t06rup1bkd9z0mxl2lmph,1,22.3,30,2023-02-14T20:06:53.077Z,2023-02-17T05:52:40Z,4033882361,56,Back,4036621885,178,,4033882363,285,,4033909297,233,191,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036461,813,49,1,20,43,5g1fnexeromjl0lvnxp8hpnhi,1,75.3,70.6,2023-02-14T20:06:53.424Z,2023-02-17T05:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507782053,251,1,1,20,43,5g1fnexeromjl0lvnxp8hpnhi,1,71.9,76.7,2023-02-14T20:06:53.472Z,2023-02-17T05:53:25Z,4032531905,140,80.8,4032531903,56,Center,4032531911,213,6.1,4036622417,178,,4032531907,141,73.8,4032531909,212,9.6,,,,,,,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508566459,1019,83,1,20,45,ahm0t06rup1bkd9z0mxl2lmph,1,16.5,25.6,2023-02-14T20:06:55.149Z,2023-02-17T07:30:02Z,4036732341,399,220686,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774169,192,1,1,20,46,5g1fnexeromjl0lvnxp8hpnhi,1,89.5,74.5,2023-02-14T20:06:56.931Z,2023-02-17T05:53:43Z,4032490351,213,4.3,4032490343,56,Center,4032490345,140,81.3,4036622541,178,,4032562671,210,15,4032562675,154,,4032490347,141,48.1,4032490349,212,19.9,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774175,193,15,1,20,49,5g1fnexeromjl0lvnxp8hpnhi,1,87.4,70,2023-02-14T20:06:59.020Z,2023-02-17T05:53:43Z,4032490391,56,Center,4032539515,233,161,4032562719,231,50.7,4032562695,78,,4032562705,55,192,4032562713,146,89.8,4032562711,103,19,4032562709,102,50.3,4mjzjj2p0pzyw0hcq4no9y0o9,F. Azaz,4032539507,82,4032539493,72,4032562701,154,,,4032490387,64,,4032562699,29,4032562715,147,,,4036622611,178,4032490385,22,4032562717,230,100,,,,,66.2,,,,,,,,,
2507774193,161,10,1,20,49,ahm0t06rup1bkd9z0mxl2lmph,1,11,39.4,2023-02-14T20:06:59.193Z,2023-02-17T05:53:47Z,4032539551,233,193,4032490443,56,Back,4036622665,178,,4032490441,94,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036279,761,61,1,20,49,ahm0t06rup1bkd9z0mxl2lmph,1,13.9,37.2,2023-02-14T20:06:59.711Z,2023-02-17T05:54:10Z,4033882941,56,Back,4036622899,178,,,,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774319,162,12,1,20,51,ahm0t06rup1bkd9z0mxl2lmph,1,19.6,40.7,2023-02-14T20:07:01.281Z,2023-02-17T05:54:16Z,4032491051,56,Back,4032491055,141,17.7,4036622951,178,,4032491053,140,38.5,4032491059,213,5.6,4032491057,212,25.3,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774313,194,1,1,20,54,5g1fnexeromjl0lvnxp8hpnhi,0,61.5,82.9,2023-02-14T20:07:04.365Z,2023-02-17T05:54:27Z,4032491025,56,Center,4032491033,213,5.7,4036623059,178,,4032491023,3,,4032491031,212,18.1,4032491027,140,76.1,4032491029,141,68.7,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774365,163,1,1,20,56,ahm0t06rup1bkd9z0mxl2lmph,1,24,31.2,2023-02-14T20:07:06.600Z,2023-02-17T05:54:34Z,4032491287,141,32.2,4036623141,178,,4032491289,212,15.1,4032491283,56,Back,4032491291,213,0.0,4032491285,140,38.4,4032491281,3,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036509,765,49,1,20,59,ahm0t06rup1bkd9z0mxl2lmph,1,40.8,32,2023-02-14T20:07:09.114Z,2023-02-17T05:55:07Z,,,,,,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036345,762,1,1,20,59,ahm0t06rup1bkd9z0mxl2lmph,1,38.2,37.2,2023-02-14T20:07:09.206Z,2023-02-17T05:55:12Z,4033883393,212,11.0,4036623463,178,,4033883395,213,0.8,4033883391,141,49.3,4033883389,140,45.2,4033883387,56,Back,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036375,763,44,1,21,1,ahm0t06rup1bkd9z0mxl2lmph,1,43.6,52.4,2023-02-14T20:07:11.148Z,2023-02-17T07:45:45Z,4033883527,285,,4033883525,56,Back,4033909729,233,812,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036419,812,44,1,21,1,5g1fnexeromjl0lvnxp8hpnhi,0,56.4,47.6,2023-02-14T20:07:11.149Z,2023-02-17T05:55:28Z,4033883787,56,Center,4033883789,286,,4033909733,233,763,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036377,764,61,1,21,1,ahm0t06rup1bkd9z0mxl2lmph,1,42.8,51.9,2023-02-14T20:07:11.179Z,2023-02-17T07:45:45Z,4036623823,21,,4036623825,388,,4033883529,56,Back,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774475,164,43,1,21,3,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-14T20:07:13.446Z,2023-02-15T15:49:45Z,4032491823,213,1.0,4032491819,141,61.2,4032491821,212,8.5,4032491817,140,49.6,4033883721,144,1,4032491815,56,Back,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774515,165,1,1,21,6,ahm0t06rup1bkd9z0mxl2lmph,0,65.6,68.7,2023-02-14T20:07:16.507Z,2023-02-17T05:55:49Z,4036623969,178,,4032492051,140,90.6,4032492063,212,26.3,4032492057,141,71.5,4032492069,213,0.1,4032492045,56,Center,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774547,195,12,1,21,9,5g1fnexeromjl0lvnxp8hpnhi,1,8.8,25.8,2023-02-14T20:07:19.138Z,2023-02-17T05:55:53Z,4036624031,178,,4032492273,212,18.0,4032492311,167,,4032492275,213,4.8,4032492271,141,0.0,4032492267,56,Back,4032492269,140,10.9,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774581,166,5,1,21,10,ahm0t06rup1bkd9z0mxl2lmph,1,88.6,100.8,2023-02-14T20:07:20.675Z,2023-02-17T05:55:56Z,4032492481,233,196,4032492433,56,Left,4032492435,347,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507774549,196,5,1,21,10,5g1fnexeromjl0lvnxp8hpnhi,0,11.4,-0.8,2023-02-14T20:07:20.675Z,2023-02-17T05:55:56Z,4032492291,347,,4032492289,56,Back,4032492503,233,166,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775271,167,1,1,21,45,ahm0t06rup1bkd9z0mxl2lmph,0,88,100,2023-02-14T20:07:55.207Z,2023-02-17T05:56:01Z,4032496097,1,,4032496087,141,61.4,4032496089,212,29.5,4032496085,140,99.3,4032496081,107,,4032496093,213,5.1,4032496083,56,Center,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775261,197,44,1,21,47,5g1fnexeromjl0lvnxp8hpnhi,1,8,35.3,2023-02-14T20:07:57.120Z,2023-02-17T07:45:45Z,4032496051,285,,4032496231,233,168,4032496049,56,Back,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775277,168,44,1,21,47,ahm0t06rup1bkd9z0mxl2lmph,0,92,64.7,2023-02-14T20:07:57.121Z,2023-02-17T05:56:07Z,4032496253,233,197,4032496141,286,,4032496139,56,Center,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775291,198,61,1,21,47,5g1fnexeromjl0lvnxp8hpnhi,1,10.5,35.7,2023-02-14T20:07:57.178Z,2023-02-17T07:45:46Z,4032496181,56,Back,4036624597,388,,4036624595,15,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036629,814,61,1,21,47,5g1fnexeromjl0lvnxp8hpnhi,1,10.4,39.2,2023-02-14T20:07:57.216Z,2023-02-17T05:56:41Z,4036624871,388,,4033884843,56,Back,4036624869,21,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775399,199,12,1,21,47,5g1fnexeromjl0lvnxp8hpnhi,1,12.4,36.9,2023-02-14T20:07:57.919Z,2023-02-17T05:56:48Z,4032496721,212,22.7,4032496717,140,33.7,4032496719,141,31.3,4036624953,178,,4032496723,213,6.1,4032496715,56,Back,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775409,169,61,1,21,50,ahm0t06rup1bkd9z0mxl2lmph,1,70.2,64,2023-02-14T20:08:00.561Z,2023-02-17T05:57:00Z,4032496765,56,Center,4036625079,178,,4036625077,21,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508566765,1026,67,1,21,51,ahm0t06rup1bkd9z0mxl2lmph,1,80.7,66.6,2023-02-14T20:08:01.961Z,2023-02-17T07:45:46Z,4036733565,233,1039,,,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508566763,1039,67,1,21,51,5g1fnexeromjl0lvnxp8hpnhi,0,19.3,33.4,2023-02-14T20:08:01.962Z,2023-02-17T07:31:44Z,4036733583,233,1026,,,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775483,171,61,1,21,52,ahm0t06rup1bkd9z0mxl2lmph,0,80.1,69.3,2023-02-14T20:08:02.008Z,2023-02-17T07:45:46Z,4036625233,178,,4032497115,56,Center,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036685,815,49,1,21,52,5g1fnexeromjl0lvnxp8hpnhi,1,29.3,25.9,2023-02-14T20:08:02.512Z,2023-02-17T07:31:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775419,200,43,1,21,53,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-02-14T20:08:03.956Z,2023-02-14T20:38:03Z,4032653427,144,49,,,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775427,170,43,1,21,54,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-14T20:08:04.141Z,2023-02-14T20:08:12Z,4032497873,144,61,4032496825,56,Center,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508036739,816,3,1,21,54,5g1fnexeromjl0lvnxp8hpnhi,0,34.1,21.3,2023-02-14T20:08:04.703Z,2023-02-17T05:58:06Z,4033885423,464,,4033885419,56,Back,4033885425,467,987r1vdgx95x30elzrisjrzs9,4033885421,286,,4036625533,178,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507776399,209,4,1,21,54,5g1fnexeromjl0lvnxp8hpnhi,1,36.9,25.2,2023-02-14T20:08:04.722Z,2023-02-17T05:57:46Z,4032507889,233,172,4032502211,13,,4032502215,56,Back,4032502225,265,,4032502229,286,,4032502219,152,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775547,172,4,1,21,54,ahm0t06rup1bkd9z0mxl2lmph,0,63.1,74.8,2023-02-14T20:08:04.723Z,2023-02-17T05:57:46Z,4032497443,56,Center,4032497441,13,,4032497445,152,,4036625663,178,,4032507969,233,209,4032497449,285,,4032497447,265,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775465,201,43,1,21,55,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-02-14T20:08:05.965Z,2023-02-14T20:08:12Z,4032497899,144,49,,,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775915,202,1,1,22,15,5g1fnexeromjl0lvnxp8hpnhi,1,36.5,28.9,2023-02-14T20:08:25.195Z,2023-02-17T05:57:50Z,4032499543,213,1.2,4032657359,5,,4032657361,152,,4032499539,141,38.4,4032499541,212,6.9,4032499537,140,38.9,4032499535,56,Back,4036625707,178,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775963,203,1,1,22,17,5g1fnexeromjl0lvnxp8hpnhi,1,36.5,50.1,2023-02-14T20:08:27.283Z,2023-02-17T05:58:21Z,4032499803,141,39.2,4032499799,56,Back,4032499805,212,12.3,4032499801,140,27.2,4036626067,178,,4032499807,213,3.8,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507776009,204,1,1,22,20,5g1fnexeromjl0lvnxp8hpnhi,0,24.9,36.6,2023-02-14T20:08:30.113Z,2023-02-17T05:58:25Z,4032500101,140,73.8,4032500105,212,53.0,4032500099,56,Right,4032500103,141,17.3,4032500109,1,,4032500107,213,6.0,4036626109,178,,4033885709,155,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507776037,174,1,1,22,22,ahm0t06rup1bkd9z0mxl2lmph,1,33.7,77.5,2023-02-14T20:08:32.245Z,2023-02-17T05:58:29Z,4032500265,3,,4032500275,213,0.2,4032500271,141,88.9,4032500273,212,33.6,4032500267,56,Left,4032500277,1,,4036626141,388,,4032500269,140,64.8,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507775995,173,43,1,22,23,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-14T20:08:33.357Z,2023-02-15T15:53:14Z,4033885735,144,44,4032500017,285,0,4032500015,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507776017,205,43,1,22,23,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-02-14T20:08:33.358Z,2023-02-15T15:53:12Z,4032516087,233,173,4033885733,144,44,4032500155,56,Right,4032500157,286,0,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
