id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2515089753,78,5,1,7,40,3ptd7zlc5isrongig0wij2id4,0,65.4,101.6,2023-03-04T15:09:20.979Z,2023-03-07T09:32:58Z,4071115637,233,57,4071111843,347,,4071111841,56,Left,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090581,58,1,1,8,0,82kapkjwonlv9j1ui0ytv5sii,0,43.8,0,2023-03-04T15:09:41.664Z,2023-03-07T09:33:05Z,4071116011,140,62.8,4071116025,212,20.8,4071116005,107,,4071116017,141,7.3,4071116007,56,Right,4071116031,213,0.3,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090665,79,1,1,8,2,3ptd7zlc5isrongig0wij2id4,0,39.2,96.2,2023-03-04T15:09:43.267Z,2023-03-07T09:33:10Z,4071116445,213,6.1,4071116439,140,52.3,4071116443,212,14.0,4071116437,56,Left,4071116435,3,,4079965815,388,,4071116441,141,92.5,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090741,59,1,1,8,4,82kapkjwonlv9j1ui0ytv5sii,0,48.1,9.1,2023-03-04T15:09:45.268Z,2023-03-07T09:33:14Z,4071116845,213,5.8,4079965905,388,,4071116843,212,15.5,4071116839,140,61.1,4071116837,56,Right,4071116835,3,,4071116841,141,0.0,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515090759,60,5,1,8,6,82kapkjwonlv9j1ui0ytv5sii,0,66.6,-2,2023-03-04T15:09:47.262Z,2023-03-07T09:33:18Z,4071118905,233,80,4071116935,347,,4071116933,56,Right,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091157,80,5,1,8,6,3ptd7zlc5isrongig0wij2id4,1,33.4,102,2023-03-04T15:09:47.262Z,2023-03-07T09:33:17Z,4071118821,56,Back,4071118823,347,,4071118863,233,60,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091277,81,1,1,8,16,3ptd7zlc5isrongig0wij2id4,1,36.9,100,2023-03-04T15:09:57.124Z,2023-03-07T09:33:21Z,4071119425,107,,4071119433,212,20.0,4071119435,213,3.6,4071119431,141,89.4,4071119429,140,19.5,4071119427,56,Back,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091397,82,1,1,8,19,3ptd7zlc5isrongig0wij2id4,1,21.9,86.5,2023-03-04T15:10:00.169Z,2023-03-07T09:33:26Z,4071120091,141,34.6,4071120097,1,,4071120093,212,35.3,4079966255,178,,4071120095,213,4.7,4071120087,56,Back,4071120089,140,23.1,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091527,83,1,1,8,21,3ptd7zlc5isrongig0wij2id4,1,24.7,30.4,2023-03-04T15:10:02.748Z,2023-03-07T09:33:32Z,4071120761,141,8.3,4071120755,56,Back,4079966391,178,,4071120769,213,5.0,4071120767,212,15.5,4071120759,140,28.4,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091605,84,1,1,8,24,3ptd7zlc5isrongig0wij2id4,1,28.8,7.7,2023-03-04T15:10:05.580Z,2023-03-07T09:33:36Z,4079966503,178,,4071121221,141,29.8,4071121217,56,Back,4071121219,140,23.5,4071121225,213,1.9,4071121223,212,16.0,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091719,85,1,1,8,27,3ptd7zlc5isrongig0wij2id4,1,23.5,29.8,2023-03-04T15:10:08.700Z,2023-03-07T09:33:45Z,4071121887,141,74.5,4071121893,213,1.6,4079966801,178,,4071121891,212,30.4,4071121883,140,23.0,4071121877,56,Back,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091845,86,1,1,8,30,3ptd7zlc5isrongig0wij2id4,1,26.3,75.6,2023-03-04T15:10:11.346Z,2023-03-07T09:33:50Z,4079966925,178,,4071122513,212,15.0,4071122517,213,0.8,4071122489,56,Back,4071122495,140,36.7,4071122505,141,90.8,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091973,87,1,1,8,32,3ptd7zlc5isrongig0wij2id4,1,30.9,95.4,2023-03-04T15:10:13.592Z,2023-03-07T09:33:54Z,4071123119,213,6.2,4071123117,212,24.6,4071123111,56,Left,4079967041,178,,4071123115,141,93.8,4071123113,140,54.3,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515091985,88,61,1,8,34,3ptd7zlc5isrongig0wij2id4,0,56.8,92.7,2023-03-04T15:10:15.191Z,2023-03-07T09:34:04Z,4071123151,56,Left,4079967057,178,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092151,61,1,1,8,35,82kapkjwonlv9j1ui0ytv5sii,0,57,11.8,2023-03-04T15:10:16.384Z,2023-03-07T09:34:10Z,4078477853,1,,4079967567,178,,4071124033,56,Back,4078477849,212,25.5,4078477847,141,0.0,4078477845,140,34.2,4078477851,213,3.5,4078477843,157,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515092165,62,5,1,8,37,82kapkjwonlv9j1ui0ytv5sii,0,29.9,-1.8,2023-03-04T15:10:18.622Z,2023-03-07T09:34:17Z,4071124141,56,Back,4071124143,347,,4071129167,233,89,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093131,89,5,1,8,37,3ptd7zlc5isrongig0wij2id4,1,70.1,101.8,2023-03-04T15:10:18.622Z,2023-03-07T09:34:17Z,4071129107,233,62,4071129071,56,Left,4071129073,347,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093277,90,1,1,9,2,3ptd7zlc5isrongig0wij2id4,1,72.9,100,2023-03-04T15:10:43.589Z,2023-03-07T09:34:20Z,4071129831,140,53.1,4071129829,56,Left,4071129827,107,,4071129837,213,3.4,4071129833,141,93.3,4071129835,212,21.6,4071129841,1,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093501,91,1,1,9,6,3ptd7zlc5isrongig0wij2id4,1,58.8,86.3,2023-03-04T15:10:47.240Z,2023-03-07T09:34:26Z,4071130821,141,31.5,4071130827,1,,4071130823,212,37.3,4071130825,213,4.7,4079968019,178,,4071130817,56,Center,4071130819,140,58.1,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093649,92,1,1,9,10,3ptd7zlc5isrongig0wij2id4,1,55.9,26.2,2023-03-04T15:10:51.082Z,2023-03-07T09:34:32Z,4071131537,56,Center,4079968175,178,,4071131545,141,28.9,4071131541,140,70.7,4071131553,213,0.1,4071131549,212,15.6,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093675,93,50,1,9,11,3ptd7zlc5isrongig0wij2id4,1,66.8,21.4,2023-03-04T15:10:52.004Z,2023-03-07T09:34:40Z,4071131645,286,,4071131791,233,63,4071131641,56,Center,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093665,63,7,1,9,11,82kapkjwonlv9j1ui0ytv5sii,1,33.2,78.6,2023-03-04T15:10:52.488Z,2023-03-07T09:34:42Z,4071131605,285,,4071131603,56,Back,4071131717,233,93,4079968421,178,,4078479853,384,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093683,64,49,1,9,12,82kapkjwonlv9j1ui0ytv5sii,1,35.8,84.4,2023-03-04T15:10:53.484Z,2023-03-07T09:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093749,65,1,1,9,12,82kapkjwonlv9j1ui0ytv5sii,1,35.8,84.4,2023-03-04T15:10:53.519Z,2023-03-07T09:34:50Z,4071132033,141,86.8,4079968611,178,,4071132035,212,9.0,4071132031,140,44.2,4071132029,56,Back,4071132037,213,0.2,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093761,66,61,1,9,13,82kapkjwonlv9j1ui0ytv5sii,0,44.2,86.8,2023-03-04T15:10:54.205Z,2023-03-07T09:35:07Z,4071132099,56,Back,4079969125,178,,4079969123,21,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093757,94,49,1,9,14,3ptd7zlc5isrongig0wij2id4,1,57.1,26.5,2023-03-04T15:10:55.156Z,2023-03-07T09:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515093875,95,1,1,9,15,3ptd7zlc5isrongig0wij2id4,1,59.1,22.7,2023-03-04T15:10:56.203Z,2023-03-07T09:35:14Z,4071132651,141,3.8,4079969341,178,,4071132653,212,16.9,4071132655,213,5.4,4071132649,140,69.5,4071132647,56,Right,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094055,96,1,1,9,18,3ptd7zlc5isrongig0wij2id4,1,78.2,11.2,2023-03-04T15:10:59.366Z,2023-03-07T09:35:20Z,4071133635,213,1.3,4071133625,140,85.5,4071133623,56,Center,4071133627,141,47.8,4078481493,20,,4071133617,2,,4079969483,178,,4078481491,224,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,4071133631,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094151,97,1,1,9,22,3ptd7zlc5isrongig0wij2id4,1,84.2,35.1,2023-03-04T15:11:03.745Z,2023-03-07T09:35:25Z,4071134071,212,10.3,4071134065,56,Center,4071134073,213,5.8,4079969597,178,,4071134069,141,27.4,4071134067,140,92.7,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094187,98,1,1,9,24,3ptd7zlc5isrongig0wij2id4,0,92.5,28.5,2023-03-04T15:11:04.996Z,2023-03-07T09:35:32Z,4071134249,213,1.2,4071134235,140,93.2,4079969769,178,,4071134231,56,Center,4071134239,141,31.0,4071134245,212,1.9,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516480775,674,61,1,9,24,82kapkjwonlv9j1ui0ytv5sii,1,7.2,69.7,2023-03-04T15:11:05.075Z,2023-03-07T09:35:40Z,4079969959,178,,4078483781,56,Back,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094417,68,12,1,9,24,82kapkjwonlv9j1ui0ytv5sii,1,7.2,54.5,2023-03-04T15:11:05.591Z,2023-03-07T09:35:46Z,4079970057,178,,4071135535,140,7.3,4071135533,56,Back,4071135541,213,1.6,4071135537,141,96.0,4071135539,212,28.2,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094203,67,43,1,9,27,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2023-03-04T15:11:08.320Z,2023-03-06T13:39:52Z,4078485311,144,12,4071134333,185,0,4071135567,233,99,4071134335,56,Back,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094399,99,1,1,9,29,3ptd7zlc5isrongig0wij2id4,0,98.2,4.4,2023-03-04T15:11:10.620Z,2023-03-07T09:35:53Z,4071135401,56,Center,4078488683,20,,4079970181,178,,4071135409,213,1.9,4071135395,2,,4071135407,212,24.0,4071135403,140,91.3,4078488681,224,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,4071135405,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094471,69,12,1,9,30,82kapkjwonlv9j1ui0ytv5sii,1,10.2,67.2,2023-03-04T15:11:11.760Z,2023-03-07T09:36:09Z,4071135913,15,,4071135849,56,Back,4071135853,141,81.4,4071135855,212,21.0,4071135857,213,0.5,4071135851,140,28.0,4079970461,178,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094517,100,1,1,9,33,3ptd7zlc5isrongig0wij2id4,1,75.4,22.1,2023-03-04T15:11:14.520Z,2023-03-07T09:36:34Z,4079971123,178,,4071136113,56,Right,4071136115,140,83.1,4071136121,213,5.4,4071136119,212,12.8,4071136117,141,7.6,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094563,101,1,1,9,34,3ptd7zlc5isrongig0wij2id4,0,80.3,3.8,2023-03-04T15:11:15.734Z,2023-03-07T09:36:40Z,4071136351,141,19.6,4079971307,178,,4071136353,212,12.8,4071136355,213,1.0,4071136347,56,Right,4071136349,140,87.0,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094869,71,49,1,9,35,82kapkjwonlv9j1ui0ytv5sii,1,16.6,75.1,2023-03-04T15:11:16.649Z,2023-03-07T09:36:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094665,70,1,1,9,35,82kapkjwonlv9j1ui0ytv5sii,0,18.5,75.3,2023-03-04T15:11:16.684Z,2023-03-07T09:36:50Z,4071136933,140,38.7,4071136935,141,87.5,4079971599,178,,4071136941,213,0.4,4071136931,56,Back,4071136929,155,,4071136937,212,22.8,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094719,102,49,1,9,39,3ptd7zlc5isrongig0wij2id4,1,61.7,12.3,2023-03-04T15:11:19.976Z,2023-03-07T10:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094835,103,1,1,9,41,3ptd7zlc5isrongig0wij2id4,1,60.1,22.4,2023-03-04T15:11:22.498Z,2023-03-07T09:37:00Z,4071137869,56,Center,4079971945,178,,4071137875,212,27.3,4071137873,141,62.0,4071137877,213,1.7,4071137871,140,55.6,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515094997,104,1,1,9,44,3ptd7zlc5isrongig0wij2id4,1,54,66,2023-03-04T15:11:25.333Z,2023-03-07T09:37:04Z,4071138779,212,18.2,4071138783,213,1.4,4071138771,56,Left,4079972051,178,,4071138775,141,92.3,4071138773,140,57.1,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095127,105,1,1,9,48,3ptd7zlc5isrongig0wij2id4,1,58.6,85.9,2023-03-04T15:11:29.429Z,2023-03-07T09:37:09Z,4071139435,212,14.5,4071139423,56,Back,4079972147,178,,4071139425,140,47.8,4071139427,141,72.6,4071139445,213,3.8,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095233,106,1,1,9,51,3ptd7zlc5isrongig0wij2id4,1,47.5,51.9,2023-03-04T15:11:31.924Z,2023-03-07T09:37:13Z,4071140035,212,23.1,4071140033,141,18.3,4071140037,213,4.6,4071140029,56,Back,4079972251,178,,4071140031,140,44.1,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095331,107,1,1,9,52,3ptd7zlc5isrongig0wij2id4,1,44.2,18.2,2023-03-04T15:11:33.813Z,2023-03-07T09:37:17Z,4079972359,178,,4071140541,213,5.7,4071140533,140,54.9,4071140537,141,6.4,4071140539,212,13.8,4071140527,56,Right,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095397,108,1,1,9,56,3ptd7zlc5isrongig0wij2id4,1,59.9,6.4,2023-03-04T15:11:37.387Z,2023-03-07T09:37:25Z,4071140923,213,6.2,4071140919,141,5.2,4071140917,140,81.8,4079972377,178,,4071140921,212,23.0,4071140915,56,Right,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095429,109,1,1,9,57,3ptd7zlc5isrongig0wij2id4,1,81.8,5.2,2023-03-04T15:11:38.398Z,2023-03-07T09:37:32Z,4071141121,56,Right,4071141127,212,13.2,4071141129,213,3.1,4071141125,141,5.2,4071141123,140,69.2,4079972737,178,,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095481,110,1,1,9,58,3ptd7zlc5isrongig0wij2id4,1,69.2,5.2,2023-03-04T15:11:39.745Z,2023-03-07T09:37:41Z,4071141389,141,18.8,4071141387,140,72.6,4071141393,213,1.2,4079972923,178,,4071141385,56,Right,4071141391,212,9.9,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095533,111,1,1,10,0,3ptd7zlc5isrongig0wij2id4,1,72.6,18.8,2023-03-04T15:11:41.263Z,2023-03-07T09:37:45Z,4071141683,56,Right,4079972929,178,,4071141685,140,76.4,4071141691,213,5.2,4071141687,141,6.7,4071141689,212,9.1,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095663,112,1,1,10,2,3ptd7zlc5isrongig0wij2id4,1,76.4,6.5,2023-03-04T15:11:43.114Z,2023-03-07T09:37:54Z,4071142327,213,2.4,4071142315,140,71.7,4079973193,178,,4071142319,141,13.1,4071142323,212,6.7,4071142311,56,Right,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095725,113,1,1,10,5,3ptd7zlc5isrongig0wij2id4,1,71.7,12.6,2023-03-04T15:11:46.037Z,2023-03-07T09:37:58Z,4071142659,56,Right,4071142663,141,6.4,4071142671,213,3.9,4071142667,212,6.1,4079973307,178,,4071142661,140,67.5,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095785,114,1,1,10,6,3ptd7zlc5isrongig0wij2id4,1,67.5,6.4,2023-03-04T15:11:46.921Z,2023-03-07T09:38:02Z,4071142985,213,1.1,4079973427,178,,4071142977,141,19.7,4071142975,140,72.2,4071142973,56,Right,4071142981,212,10.3,,,,,,,akatb6qaa078a72zvl8gapoiy,J. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095823,115,1,1,10,6,3ptd7zlc5isrongig0wij2id4,0,72.2,19.7,2023-03-04T15:11:47.521Z,2023-03-07T09:38:07Z,4079973587,178,,4071143187,141,11.4,4071143189,212,16.6,4071143183,56,Right,4071143185,140,87.1,4071143191,213,5.9,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095791,72,8,1,10,7,82kapkjwonlv9j1ui0ytv5sii,1,25.9,82.7,2023-03-04T15:11:48.117Z,2023-03-07T09:38:14Z,4079973767,178,,4071143025,56,Back,4078498345,384,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095851,73,49,1,10,9,82kapkjwonlv9j1ui0ytv5sii,1,25.9,82.7,2023-03-04T15:11:49.992Z,2023-03-07T09:38:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515095941,74,1,1,10,9,82kapkjwonlv9j1ui0ytv5sii,1,25.8,83.3,2023-03-04T15:11:50.075Z,2023-03-07T09:38:24Z,4071143849,140,19.9,4071143855,212,12.7,4071143853,141,67.0,4079974073,178,,4071143857,213,4.2,4071143845,56,Back,,,,,,,6t0n68hbpi4fa6lzt815gyc5w,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096093,75,1,1,10,12,82kapkjwonlv9j1ui0ytv5sii,1,18.8,54,2023-03-04T15:11:52.846Z,2023-03-07T09:38:29Z,4071144663,141,22.7,4079974137,178,,4071144657,56,Back,4071144661,140,13.0,4071144667,212,22.1,4071144669,213,4.4,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096271,76,1,1,10,15,82kapkjwonlv9j1ui0ytv5sii,1,14.4,19.8,2023-03-04T15:11:55.905Z,2023-03-07T09:38:34Z,4079974299,178,,4071145535,56,Back,4071145549,1,,4071145533,155,,4071145547,213,6.1,4071145537,140,49.1,4071145543,212,37.0,4071145539,141,10.6,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096293,77,50,1,10,17,82kapkjwonlv9j1ui0ytv5sii,1,45.4,9.3,2023-03-04T15:11:58.521Z,2023-03-07T09:38:50Z,4071145653,56,Back,4071146057,233,116,4071145657,286,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096343,116,7,1,10,20,3ptd7zlc5isrongig0wij2id4,1,54.6,90.7,2023-03-04T15:12:00.909Z,2023-03-07T09:38:56Z,4071145963,233,77,4078499201,384,,4079974977,178,,4071145909,56,Left,4071145911,285,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096359,117,49,1,10,22,3ptd7zlc5isrongig0wij2id4,1,72.8,80.6,2023-03-04T15:12:02.972Z,2023-03-07T09:39:21Z,,,,,,,,,,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515096501,118,1,1,10,22,3ptd7zlc5isrongig0wij2id4,0,72.8,80.6,2023-03-04T15:12:02.997Z,2023-03-07T09:39:18Z,4071146675,140,67.5,4079975595,178,,4071146681,213,2.1,4071146671,56,Left,4071146679,212,11.4,4071146677,141,95.3,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516483851,675,1,1,10,24,82kapkjwonlv9j1ui0ytv5sii,0,36.3,2.9,2023-03-04T15:12:05.773Z,2023-03-07T09:39:32Z,4078501457,213,0.4,4078501453,141,4.3,4078501455,212,2.2,4078502459,286,,4078501451,140,38.2,4079975909,178,,4078502457,236,,4078804529,233,841,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,4078501449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516484007,841,74,1,10,25,3ptd7zlc5isrongig0wij2id4,1,61.8,95.7,2023-03-04T15:12:05.857Z,2023-03-07T09:39:38Z,4078804537,233,675,4079976079,178,,4078502207,56,Left,4078502209,285,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516484127,676,61,1,10,25,82kapkjwonlv9j1ui0ytv5sii,1,38.2,4.3,2023-03-04T15:12:05.907Z,2023-03-07T09:39:48Z,4079976353,178,,4078502807,56,Back,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516484205,842,61,1,10,25,3ptd7zlc5isrongig0wij2id4,1,61.8,95.7,2023-03-04T15:12:05.985Z,2023-03-07T09:39:55Z,4079976533,178,,4078503193,56,Left,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
