id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2515106017,113,1,1,13,37,8w89tsles26jm12aoelwvlttt,0,43.5,34.9,2023-03-04T15:15:55.146Z,2023-03-07T09:44:35Z,4071195559,56,Back,4071195571,212,10.1,4079983747,178,,4071195553,3,,4071195573,213,1.4,4071195569,141,49.6,4071195565,140,44.8,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106127,152,1,1,13,40,ejm092fnt9zoxbpuklzd52ji8,0,60.4,54.2,2023-03-04T15:15:57.886Z,2023-03-07T09:44:40Z,4079983855,178,,4071196157,213,5.9,4071196149,140,77.0,4071196153,141,43.3,4071196145,56,Center,4071196155,212,18.9,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106155,114,49,1,13,41,8w89tsles26jm12aoelwvlttt,1,31,57.3,2023-03-04T15:15:59.074Z,2023-03-07T09:44:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106503,115,1,1,13,49,8w89tsles26jm12aoelwvlttt,1,70,90.6,2023-03-04T15:16:06.809Z,2023-03-07T09:44:56Z,4079984271,178,,4071198069,213,4.9,4071198061,56,Center,4071198065,141,71.4,4071198063,140,72.7,4071198067,212,13.4,,,,,,,9r28zj6fz3z8dzojktwambsut,Z. Jules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106613,116,1,1,13,50,8w89tsles26jm12aoelwvlttt,1,70.4,86.6,2023-03-04T15:16:08.603Z,2023-03-07T09:45:01Z,4079984403,178,,4071198753,141,85.9,4071198747,56,Left,4071198759,213,3.2,4071198751,140,62.5,4071198755,212,8.3,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106759,117,1,1,13,53,8w89tsles26jm12aoelwvlttt,0,63.2,72.3,2023-03-04T15:16:11.661Z,2023-03-07T09:45:06Z,4071199505,213,5.2,4071199501,141,27.6,4071199497,56,Center,4079984501,178,,4071199495,155,,4071199503,212,35.1,4071199507,1,,4071199499,140,80.0,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106909,153,1,1,13,57,ejm092fnt9zoxbpuklzd52ji8,0,19.6,77.9,2023-03-04T15:16:14.673Z,2023-03-07T09:45:11Z,4071200209,140,29.7,4071200201,3,,4071200205,56,Back,4071200215,212,19.0,4079984643,388,,4071200217,213,1.0,4071200213,141,100.0,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106973,118,5,1,14,0,8w89tsles26jm12aoelwvlttt,1,67.6,-1.2,2023-03-04T15:16:18.228Z,2023-03-07T09:45:17Z,4071200593,347,,4071200591,56,Right,4071200825,233,154,,,,,,,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515106919,154,5,1,14,0,ejm092fnt9zoxbpuklzd52ji8,0,32.4,101.2,2023-03-04T15:16:18.228Z,2023-03-07T09:45:17Z,4071200301,56,Back,4071200851,233,118,4071200305,347,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107319,119,1,1,14,6,8w89tsles26jm12aoelwvlttt,1,59.8,0,2023-03-04T15:16:23.968Z,2023-03-07T09:45:25Z,4071202429,56,Back,4071202441,213,2.8,4071202433,141,8.6,4071202437,212,20.4,4071202427,107,,4071202431,140,41.6,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107391,120,1,1,14,11,8w89tsles26jm12aoelwvlttt,1,34,18.2,2023-03-04T15:16:28.966Z,2023-03-07T09:45:30Z,4071202815,141,5.0,4079985109,178,,4071202809,56,Back,4071202819,212,14.5,4071202829,213,5.6,4071202811,140,44.8,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107483,121,1,1,14,13,8w89tsles26jm12aoelwvlttt,1,44.8,5,2023-03-04T15:16:30.717Z,2023-03-07T09:45:34Z,4079985231,178,,4071203271,212,12.5,4071203263,140,45.6,4071203265,141,23.4,4071203273,213,1.5,4071203261,56,Back,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107549,122,1,1,14,13,8w89tsles26jm12aoelwvlttt,0,45.6,23.4,2023-03-04T15:16:31.563Z,2023-03-07T09:45:39Z,4078746637,155,,4071203641,1,,4079985399,178,,4071203637,212,38.7,4071203633,140,81.3,4071203635,141,9.2,4071203631,56,Right,4071203639,213,6.0,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107567,155,49,1,14,17,ejm092fnt9zoxbpuklzd52ji8,1,16.5,94.4,2023-03-04T15:16:35.092Z,2023-03-07T09:45:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107755,156,1,1,14,17,ejm092fnt9zoxbpuklzd52ji8,1,16.3,94.5,2023-03-04T15:16:35.131Z,2023-03-07T09:45:54Z,4071204609,56,Back,4071204611,140,31.6,4078746813,155,,4071204615,212,16.1,4071204617,213,0.1,4071204613,141,96.0,4079985651,178,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515107805,157,1,1,14,20,ejm092fnt9zoxbpuklzd52ji8,1,31.7,92.9,2023-03-04T15:16:38.470Z,2023-03-07T09:45:57Z,4071204873,213,4.6,4071204869,141,77.0,4079985707,178,,4071204865,56,Back,4071204867,140,30.4,4071204871,212,10.9,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108067,158,1,1,14,23,ejm092fnt9zoxbpuklzd52ji8,1,30.4,77,2023-03-04T15:16:40.674Z,2023-03-07T09:46:02Z,4071206337,140,13.1,4079985745,178,,4071206329,56,Back,4071206349,213,3.9,4071206341,141,51.9,4071206347,212,24.9,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108231,159,1,1,14,30,ejm092fnt9zoxbpuklzd52ji8,1,18.4,55.2,2023-03-04T15:16:48.291Z,2023-03-07T09:46:19Z,4071207227,212,21.5,4071207223,141,85.7,4071207231,213,1.3,4071207219,56,Back,4071207221,140,23.9,4079986035,178,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108399,160,1,1,14,34,ejm092fnt9zoxbpuklzd52ji8,1,27.6,94.5,2023-03-04T15:16:52.643Z,2023-03-07T09:46:22Z,4071208045,140,77.1,4071208049,212,56.5,4071208053,1,,4071208041,155,,4079986093,178,,4071208051,213,5.9,4071208047,141,62.0,4071208043,56,Center,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108409,161,44,1,14,37,ejm092fnt9zoxbpuklzd52ji8,1,78.5,63.2,2023-03-04T15:16:55.128Z,2023-03-07T13:20:51Z,4071208113,286,,4071208339,233,123,4071208109,56,Center,,,,,,,,,,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108419,123,44,1,14,37,8w89tsles26jm12aoelwvlttt,0,21.5,36.8,2023-03-04T15:16:55.129Z,2023-03-07T09:46:30Z,4071208545,233,161,4071208171,56,Back,4071208173,285,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108501,162,1,1,14,37,ejm092fnt9zoxbpuklzd52ji8,0,77.6,61.7,2023-03-04T15:16:55.171Z,2023-03-07T13:20:51Z,4071208613,140,82.5,4071208617,141,76.1,4071208625,213,1.1,4079986543,388,,4071208611,56,Center,4071208609,3,,4071208621,212,11.1,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108555,124,49,1,14,41,8w89tsles26jm12aoelwvlttt,1,5.8,18.6,2023-03-04T15:16:59.560Z,2023-03-07T09:46:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108693,125,1,1,14,43,8w89tsles26jm12aoelwvlttt,0,6.4,17.6,2023-03-04T15:17:00.679Z,2023-03-07T09:47:01Z,4079987259,178,,4071209597,212,0.6,4071209587,56,Back,4078747381,286,,4071209591,140,7.0,4071209599,213,0,4078747343,155,,4071209595,141,17.6,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,4078747379,236,4078833459,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108659,163,74,1,14,43,ejm092fnt9zoxbpuklzd52ji8,1,85.3,87.4,2023-03-04T15:17:00.719Z,2023-03-07T09:47:11Z,4071209411,56,Left,4071209415,285,,4079987425,178,,4071209703,233,125,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108733,126,5,1,14,43,8w89tsles26jm12aoelwvlttt,1,-1,36.5,2023-03-04T15:17:01.575Z,2023-03-07T09:47:18Z,4071209805,56,Back,4071209807,346,,4071209847,233,164,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515108683,164,5,1,14,43,ejm092fnt9zoxbpuklzd52ji8,0,101,63.5,2023-03-04T15:17:01.575Z,2023-03-07T09:47:19Z,4071209541,346,,4071209913,233,126,4071209537,56,Center,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109853,127,1,1,15,16,8w89tsles26jm12aoelwvlttt,0,4.9,46.7,2023-03-04T15:17:34.110Z,2023-03-07T09:49:49Z,4071215733,141,30.3,4071215715,124,,4071215729,140,61.5,4071215739,213,6.1,4071215735,212,60.5,4071215743,1,,4071215747,74,,4071215723,56,Center,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515109933,165,1,1,15,20,ejm092fnt9zoxbpuklzd52ji8,0,41.9,70.2,2023-03-04T15:17:37.746Z,2023-03-07T09:49:56Z,4071216171,212,27.2,4071216159,56,Center,4071216163,140,67.8,4071216173,213,0.0,4071216153,3,,4071216165,141,70.6,4079991019,388,,,,,agvyoqarq5zhflge7bm1hn36d,F. Ojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110059,128,1,1,15,21,8w89tsles26jm12aoelwvlttt,0,40.6,28.3,2023-03-04T15:17:38.700Z,2023-03-07T09:50:04Z,4071216815,212,5.2,4071216811,140,44.9,4071216809,56,Back,4071216807,3,,4071216817,213,0.5,4071216813,141,32.2,4079991195,178,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110035,166,44,1,15,22,ejm092fnt9zoxbpuklzd52ji8,1,56.1,65.9,2023-03-04T15:17:40.526Z,2023-03-07T13:20:52Z,4071216695,56,Center,4071217027,233,129,4071216697,286,,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110083,129,44,1,15,22,8w89tsles26jm12aoelwvlttt,0,43.9,34.1,2023-03-04T15:17:40.527Z,2023-03-07T09:50:14Z,4071216935,285,,4071217133,233,166,4071216933,56,Back,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110143,167,1,1,15,22,ejm092fnt9zoxbpuklzd52ji8,1,57.1,64,2023-03-04T15:17:40.538Z,2023-03-07T13:20:52Z,4079991625,388,,4071217213,141,73.2,4071217219,213,0.5,4071217209,56,Center,4071217211,140,67.2,4071217207,3,,4071217217,212,12.3,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515112749,175,61,1,15,24,ejm092fnt9zoxbpuklzd52ji8,0,63,72.3,2023-03-04T15:17:41.820Z,2023-03-07T09:50:26Z,4071237839,56,Center,4079991891,178,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515113695,136,61,1,15,24,8w89tsles26jm12aoelwvlttt,1,28.3,14.3,2023-03-04T15:17:42.058Z,2023-03-07T09:50:39Z,4071240405,56,Back,4079992353,178,,4079992351,21,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110161,168,1,1,15,24,ejm092fnt9zoxbpuklzd52ji8,1,60.5,78.3,2023-03-04T15:17:42.419Z,2023-03-07T09:50:50Z,4071217339,213,1.7,4071217331,56,Left,4071217335,141,85.1,4079992783,178,,4071217333,140,60.0,4071217337,212,4.7,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516815675,1187,67,1,15,26,ejm092fnt9zoxbpuklzd52ji8,1,66.4,90.5,2023-03-04T15:17:44.067Z,2023-03-07T13:20:52Z,4080281219,233,1203,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516815669,1203,67,1,15,26,8w89tsles26jm12aoelwvlttt,0,33.6,9.5,2023-03-04T15:17:44.068Z,2023-03-07T11:34:37Z,4080281227,233,1187,,,,,,,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110271,169,1,1,15,26,ejm092fnt9zoxbpuklzd52ji8,1,68,93.2,2023-03-04T15:17:44.070Z,2023-03-07T13:20:53Z,4071217925,140,51.5,4079993347,389,,4071217929,212,18.5,4071217931,213,3.5,4071217923,56,Left,4071217927,141,83.8,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114105,176,43,1,15,26,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-04T15:17:44.460Z,2023-03-06T16:18:55Z,4078748393,144,61,4071239763,56,Center,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110283,170,1,1,15,28,ejm092fnt9zoxbpuklzd52ji8,0,51.8,83.5,2023-03-04T15:17:45.874Z,2023-03-07T09:51:15Z,4071217997,56,Left,4079993463,178,,4071218005,141,82.3,4078833471,233,841,4078748709,286,,4071218007,212,2.2,4078748707,236,,4071218009,213,5.9,89agv6797txmlw6m4nyhhsa2,A. Donnelly,4071218001,140,,,,,,,,,,,53.7,,,,,,,,,,,,,,,,,,,,,,,,
2516528037,841,74,1,15,28,8w89tsles26jm12aoelwvlttt,1,45.6,14.1,2023-03-04T15:17:45.940Z,2023-03-07T09:51:19Z,4079993517,178,,4078748669,56,Back,4078748671,285,,4078833487,233,170,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110321,130,43,1,15,29,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-04T15:17:46.950Z,2023-03-04T17:08:52Z,4071218177,56,Back,4072330371,144,74,4071218185,285,0,4071218455,233,168,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110411,131,5,1,15,29,8w89tsles26jm12aoelwvlttt,0,48.2,-1.2,2023-03-04T15:17:47.419Z,2023-03-07T09:51:26Z,4071218665,347,,4071220805,233,171,4071218663,56,Back,,,,,,,,,,,,,,,,bhtwzoyaqug2p0ezr7c6wxuui,D. Devoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110801,171,5,1,15,29,ejm092fnt9zoxbpuklzd52ji8,1,51.8,101.2,2023-03-04T15:17:47.419Z,2023-03-07T09:51:25Z,4071220665,56,Left,4071220727,233,131,4071220667,347,,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110983,172,1,1,15,39,ejm092fnt9zoxbpuklzd52ji8,0,48.4,100,2023-03-04T15:17:57.279Z,2023-03-07T09:51:34Z,4071221503,107,,4071221517,212,31.9,4071221505,56,Left,4071221519,213,6.0,4071221521,1,,4071221509,140,77.7,4071221511,141,89.1,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515119547,147,44,1,15,41,8w89tsles26jm12aoelwvlttt,1,23,10,2023-03-04T15:17:58.916Z,2023-03-07T13:20:53Z,4071268135,285,,4071268237,233,173,4071268133,56,Back,,,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110991,173,44,1,15,41,ejm092fnt9zoxbpuklzd52ji8,0,77,90,2023-03-04T15:17:58.917Z,2023-03-07T09:51:40Z,4071221553,56,Left,4071221555,286,,4071268253,233,147,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110869,132,8,1,15,41,8w89tsles26jm12aoelwvlttt,1,29.2,7.6,2023-03-04T15:17:58.937Z,2023-03-07T13:20:53Z,4071221087,15,,4071220993,56,Back,4078748817,385,,4079994233,388,,,,,,,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515110955,133,49,1,15,43,8w89tsles26jm12aoelwvlttt,1,28.1,17.9,2023-03-04T15:18:01.004Z,2023-03-07T09:52:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516815911,1192,83,1,15,43,ejm092fnt9zoxbpuklzd52ji8,1,71.2,82.8,2023-03-04T15:18:01.587Z,2023-03-07T11:34:58Z,4080282473,399,440322,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111247,134,1,1,15,44,8w89tsles26jm12aoelwvlttt,1,28.1,17.9,2023-03-04T15:18:02.166Z,2023-03-07T09:52:40Z,4079995609,178,,4071223037,56,Back,4071223045,213,3.5,4071223041,141,8.9,4071223039,140,12.7,4071223043,212,17.3,,,,,,,8bx76kurepj0yqe9iixa0zyp6,H. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111279,135,27,1,15,48,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-04T15:18:06.329Z,2023-03-07T09:52:42Z,4071223325,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515111163,174,27,1,15,48,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-04T15:18:06.329Z,2023-03-07T09:52:42Z,4071223267,233,135,4071222599,53,bojsqjfaoi810xuyz0qeqs0r9,4071222595,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114637,137,28,1,17,24,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-04T15:19:42.578Z,2023-03-07T09:52:44Z,4071241081,55,135,4071241725,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114713,177,28,1,17,24,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-04T15:19:42.578Z,2023-03-07T09:52:44Z,4071241577,55,174,4071241663,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515114981,178,68,1,17,32,ejm092fnt9zoxbpuklzd52ji8,0,0,0,2023-03-04T15:19:50.359Z,2023-03-07T09:52:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115135,138,68,1,17,34,8w89tsles26jm12aoelwvlttt,1,0,0,2023-03-04T15:19:51.929Z,2023-03-07T09:52:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115263,139,1,1,17,36,8w89tsles26jm12aoelwvlttt,0,28.5,8.1,2023-03-04T15:19:54.315Z,2023-03-07T09:58:10Z,4080006859,178,,4078749617,212,36.9,4078749613,141,0.0,4078749623,1,,4078749611,140,63.1,4078749621,213,6.1,4071244783,56,Right,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115313,140,5,1,17,39,8w89tsles26jm12aoelwvlttt,0,73.2,-1.6,2023-03-04T15:19:56.850Z,2023-03-07T09:58:16Z,4071245075,347,,4071245073,56,Right,4071245833,233,179,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115425,179,5,1,17,39,ejm092fnt9zoxbpuklzd52ji8,1,26.8,101.6,2023-03-04T15:19:56.850Z,2023-03-07T09:58:15Z,4071245639,56,Back,4071245649,233,140,4071245641,347,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115591,180,1,1,17,47,ejm092fnt9zoxbpuklzd52ji8,1,30.5,100,2023-03-04T15:20:04.997Z,2023-03-07T09:58:19Z,4071246439,140,64.6,4071246447,1,,4071246443,212,37.1,4071246435,107,,4071246445,213,6.0,4071246437,56,Left,4071246441,141,86.9,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116017,141,4,1,17,49,8w89tsles26jm12aoelwvlttt,1,32.7,13.8,2023-03-04T15:20:06.754Z,2023-03-07T09:58:25Z,4071248765,233,181,4071248749,13,,4071248757,152,,4071248753,264,,4071248755,56,Back,4071248759,285,,,,,,,,9qeg65oa5skmypxvt73vckfrp,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515115601,181,4,1,17,49,ejm092fnt9zoxbpuklzd52ji8,0,67.3,86.2,2023-03-04T15:20:06.755Z,2023-03-07T09:58:25Z,4071246531,264,,4071248809,233,141,4071246535,152,,4071246533,56,Left,4071248807,286,,4071246529,13,,4080007373,388,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515116655,182,17,1,18,26,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-03-04T15:20:43.792Z,2023-03-07T09:58:28Z,4071252329,31,,4071252331,392,,4071252333,13,243,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515117771,142,1,1,18,56,8w89tsles26jm12aoelwvlttt,0,38.1,14.7,2023-03-04T15:21:14.096Z,2023-03-07T09:58:33Z,4080007751,178,,4071258537,141,27.6,4071258533,56,Center,4071258545,1,,4071258541,213,0.2,4071258529,155,,4071258539,212,44.3,4071258531,152,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,4071258535,140,4071258527,5,,,,,,,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,
2515117821,183,44,1,18,59,ejm092fnt9zoxbpuklzd52ji8,1,21.6,77.5,2023-03-04T15:21:17.149Z,2023-03-07T13:20:54Z,4071258883,233,143,4071258761,285,,4071258757,56,Back,,,,,,,,,,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515117791,143,44,1,18,59,8w89tsles26jm12aoelwvlttt,0,78.4,22.5,2023-03-04T15:21:17.150Z,2023-03-07T09:58:39Z,4071258627,286,,4071258965,233,183,4071258625,56,Center,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
