id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/14/value,assist,qualifier/18/value
2502937673,366,1,1,44,16,ahm0t06rup1bkd9z0mxl2lmph,0,22.7,31.8,2023-02-01T20:29:30.934Z,2023-02-04T14:32:32Z,4007119631,141,37.9,4007119629,140,28.9,4010356325,388,,4007119627,56,Back,4007119635,213,0.6,4007119625,3,,4007119633,212,7.7,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937763,367,1,1,44,18,ahm0t06rup1bkd9z0mxl2lmph,1,35.3,42.9,2023-02-01T20:29:33.533Z,2023-02-04T07:33:20Z,4007120039,56,Back,4007120043,141,56.9,4007120047,212,11.5,4010356505,388,,4009126695,156,,4007120051,213,2.2,4007120037,3,,4007120041,140,29.2,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320543,825,61,1,44,20,ahm0t06rup1bkd9z0mxl2lmph,0,29.7,49.6,2023-02-01T20:29:34.942Z,2023-02-04T07:33:35Z,4009126837,56,Back,4010356749,21,,4010356751,388,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937761,321,50,1,44,21,9db4t34qy4owglhvvgwf5l22i,1,68.6,45.4,2023-02-01T20:29:36.682Z,2023-02-04T07:33:51Z,4007120035,286,,4007120033,56,Center,4007120307,233,368,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937815,368,7,1,44,22,ahm0t06rup1bkd9z0mxl2lmph,1,31.4,54.6,2023-02-01T20:29:37.032Z,2023-02-04T07:33:56Z,4007120291,56,Back,4009126913,384,,4010357011,178,,4007120293,285,,4007120303,233,321,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503320567,826,49,1,44,23,ahm0t06rup1bkd9z0mxl2lmph,1,41.6,70.6,2023-02-01T20:29:38.483Z,2023-02-04T07:34:05Z,,,,,,,,,,,,,,,,,,,,,,,,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937843,369,1,1,44,27,ahm0t06rup1bkd9z0mxl2lmph,1,35.8,59.9,2023-02-01T20:29:42.053Z,2023-02-04T07:34:18Z,4007120507,56,Back,4007120511,141,40.1,4010357303,178,,4007120515,213,4.8,4007120513,212,13.6,4007120509,140,37.3,,,,,,,2nqvzywi67fy7tx5p7d4kgo6i,A. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937905,370,1,1,44,29,ahm0t06rup1bkd9z0mxl2lmph,1,38,37.6,2023-02-01T20:29:44.632Z,2023-02-04T07:34:26Z,4007120859,140,92.8,4010357375,178,,4007120861,141,69.3,4007120855,155,,4007120857,56,Center,4007120863,212,61.4,4007120867,1,,4007120865,213,0.4,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937957,371,1,1,44,36,ahm0t06rup1bkd9z0mxl2lmph,1,90.8,69.6,2023-02-01T20:29:51.242Z,2023-03-18T13:34:29Z,4007121093,141,38.0,4007121097,212,21.5,4007122719,154,,4007121089,56,Center,4007122717,210,13,4007121091,140,90.3,4007121101,213,4.7,4010357477,178,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937965,372,13,1,44,37,ahm0t06rup1bkd9z0mxl2lmph,1,88.5,45.4,2023-02-01T20:29:52.006Z,2023-03-18T13:34:30Z,4007122739,328,,4010357575,178,,4007121135,22,,4007121141,56,Center,4007121137,17,,4007122741,391,,4007122737,103,77.8,4007122735,102,36.0,33ci88veciqvd4w5y145dyooa,K. Joseph,4007122743,230,4007122729,154,,97.7,4007122731,55,,4007121391,20,,4007122745,231,53.1,4007122725,81,371,,4007122727,29,,,,,,,,,,,,,,,,,
2502937933,322,5,1,44,38,9db4t34qy4owglhvvgwf5l22i,1,-0.7,62.3,2023-02-01T20:29:53.183Z,2023-02-04T07:34:51Z,4007121185,233,373,4007121011,346,,4007121009,56,Back,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502937971,373,5,1,44,38,ahm0t06rup1bkd9z0mxl2lmph,0,100.7,37.7,2023-02-01T20:29:53.183Z,2023-02-04T07:34:51Z,4007121167,346,,4007121165,56,Center,4007121189,233,322,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938293,374,70,1,45,0,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-02-01T20:30:15.458Z,2023-02-03T16:17:08Z,4007122931,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938459,323,1,1,45,22,9db4t34qy4owglhvvgwf5l22i,0,4.5,44.8,2023-02-01T20:30:37.388Z,2023-02-04T07:34:59Z,4007123649,56,Right,4007123667,74,,4007123655,212,61.0,4007123657,213,6.0,4007123653,141,16.1,4007123661,1,,4007123647,124,,4007123651,140,59.5,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938475,375,1,1,45,26,ahm0t06rup1bkd9z0mxl2lmph,0,41,84.4,2023-02-01T20:30:40.914Z,2023-02-04T07:35:07Z,4007123789,3,,4007123791,56,Left,4007123799,213,0.6,4010357913,388,,4007123793,140,56.0,4007123797,212,19.4,4007123795,141,100.0,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938577,324,5,1,45,29,9db4t34qy4owglhvvgwf5l22i,1,42.4,-1.3,2023-02-01T20:30:44.009Z,2023-02-04T07:35:14Z,4007124397,56,Back,4007124399,347,,4007124413,233,376,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938479,376,5,1,45,29,ahm0t06rup1bkd9z0mxl2lmph,0,57.6,101.3,2023-02-01T20:30:44.009Z,2023-02-04T07:35:14Z,4007124429,233,324,4007123817,56,Left,4007123819,347,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938603,325,1,1,45,40,9db4t34qy4owglhvvgwf5l22i,0,34.6,0,2023-02-01T20:30:55.513Z,2023-02-04T07:35:21Z,4007124549,107,,4007124555,141,10.7,4007124557,212,34.2,4007124553,140,66.3,4007124561,1,,4007124559,213,0.2,4007124551,56,Right,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938631,377,1,1,45,42,ahm0t06rup1bkd9z0mxl2lmph,0,27,87.7,2023-02-01T20:30:57.555Z,2023-02-04T07:35:29Z,4007124705,213,0.9,4007124697,56,Back,4007124703,212,12.7,4010358077,388,,4007124695,3,,4007124699,140,34.8,4007124701,141,100.0,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938745,326,5,1,45,44,9db4t34qy4owglhvvgwf5l22i,1,60,-1.4,2023-02-01T20:30:59.287Z,2023-02-04T07:35:40Z,4007125319,56,Right,4007125325,347,,4007125345,233,378,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938635,378,5,1,45,44,ahm0t06rup1bkd9z0mxl2lmph,0,40,101.4,2023-02-01T20:30:59.287Z,2023-02-04T07:35:40Z,4007125349,233,326,4007124713,347,,4007124711,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938773,327,1,1,45,54,9db4t34qy4owglhvvgwf5l22i,0,56.2,0,2023-02-01T20:31:09.566Z,2023-02-04T07:35:45Z,4007125495,1,,4007125483,107,,4007125487,140,84.3,4007125493,213,0.2,4007125485,56,Right,4007125489,141,7.6,4007125491,212,30.1,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938777,379,61,1,45,57,ahm0t06rup1bkd9z0mxl2lmph,1,8.4,95.1,2023-02-01T20:31:12.014Z,2023-02-04T07:35:53Z,4007125519,56,Back,4010358241,178,,,,,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938807,380,1,1,45,59,ahm0t06rup1bkd9z0mxl2lmph,0,10.3,95.4,2023-02-01T20:31:14.324Z,2023-02-04T07:36:01Z,4007125697,212,31.2,4007125693,140,37.0,4007125695,141,75.1,4010358277,178,,4007125691,56,Back,4007125689,157,,4007125699,213,5.8,4007125701,1,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938815,328,1,1,46,1,9db4t34qy4owglhvvgwf5l22i,1,63.6,20.1,2023-02-01T20:31:16.304Z,2023-02-04T07:36:09Z,4007125743,140,68.4,4007125741,56,Center,4007125747,212,12.6,4007125745,141,37.1,4007125749,213,1.2,4010358341,178,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938833,329,1,1,46,2,9db4t34qy4owglhvvgwf5l22i,1,68.4,37.3,2023-02-01T20:31:16.924Z,2023-02-04T07:36:15Z,4007125869,141,24.3,4007125873,213,5.2,4007125865,56,Center,4010358369,178,,4007125867,140,72.4,4007125871,212,9.8,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938849,330,1,1,46,3,9db4t34qy4owglhvvgwf5l22i,1,72.3,23.9,2023-02-01T20:31:18.405Z,2023-02-04T07:36:20Z,4007125967,140,77.4,4007125969,141,9.8,4007125965,56,Right,4010358449,178,,4007125971,212,11.0,4007125973,213,5.2,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938861,331,1,1,46,5,9db4t34qy4owglhvvgwf5l22i,1,77.6,9.8,2023-02-01T20:31:20.286Z,2023-02-04T07:36:27Z,4007126045,141,18.5,4007126047,212,7.6,4007126043,140,73.0,4010358479,178,,4007126049,213,2.3,4007126041,56,Right,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938893,332,1,1,46,6,9db4t34qy4owglhvvgwf5l22i,0,73.2,17.4,2023-02-01T20:31:21.376Z,2023-02-04T07:36:37Z,4007126251,56,Center,4009133859,20,,4007126259,213,0.8,4007126247,2,,4010358539,178,,4007126261,1,,4007126253,140,100.0,4007126257,212,42.6,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,4009133857,224,4007126255,141,63.0,,4007126249,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938895,333,5,1,46,9,9db4t34qy4owglhvvgwf5l22i,0,101,63.2,2023-02-01T20:31:23.733Z,2023-02-04T07:36:42Z,4007126263,56,Center,4007126265,346,,4007126305,233,381,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502938897,381,5,1,46,9,ahm0t06rup1bkd9z0mxl2lmph,1,-1,36.8,2023-02-01T20:31:23.733Z,2023-02-04T07:36:42Z,4007126269,56,Back,4007126271,346,,4007126297,233,333,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939033,382,1,1,46,18,ahm0t06rup1bkd9z0mxl2lmph,1,4.5,56.6,2023-02-01T20:31:32.924Z,2023-02-04T07:36:50Z,4007127131,124,,4007127145,237,,4007127139,212,8.3,4007127133,56,Back,4007127141,213,1.5,4007127137,141,68.8,4007127135,140,4.7,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939109,383,1,1,46,22,ahm0t06rup1bkd9z0mxl2lmph,1,8.6,74.1,2023-02-01T20:31:37.164Z,2023-02-04T07:36:56Z,4010358831,178,,4007127491,213,1.1,4007127489,212,17.2,4007127485,140,15.4,4007127487,141,97.1,4007127483,56,Back,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939125,384,1,1,46,24,ahm0t06rup1bkd9z0mxl2lmph,0,15.4,97.1,2023-02-01T20:31:39.334Z,2023-02-04T07:37:03Z,4007127555,157,,4007127557,56,Center,4007127563,212,66.8,4007127567,1,,4007127565,213,5.9,4007127559,140,73.7,4007127561,141,57.6,4010358905,178,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939161,334,1,1,46,27,9db4t34qy4owglhvvgwf5l22i,0,33.8,36.6,2023-02-01T20:31:42.165Z,2023-02-04T07:37:11Z,4007127733,212,13.7,4010359031,388,,4007127725,3,,4007127727,56,Back,4007127735,213,5.9,4007127731,141,29.5,4007127729,140,46.0,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939201,385,1,1,46,29,ahm0t06rup1bkd9z0mxl2lmph,0,45.8,76,2023-02-01T20:31:44.167Z,2023-02-04T07:38:18Z,4010359923,21,,4007127955,213,4.0,4007127951,212,4.0,4007127945,140,43.4,4010359119,178,,4007127941,56,Back,4007127947,141,71.4,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939205,335,49,1,46,30,9db4t34qy4owglhvvgwf5l22i,1,60.9,30.6,2023-02-01T20:31:45.485Z,2023-02-04T07:37:50Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939269,336,1,1,46,32,9db4t34qy4owglhvvgwf5l22i,1,61.9,30.6,2023-02-01T20:31:46.715Z,2023-02-04T07:37:38Z,4007128245,56,Center,4007128251,141,57.8,4010359403,178,,4007128249,140,67.1,4007128253,212,19.3,4007128255,213,1.3,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939279,337,1,1,46,35,9db4t34qy4owglhvvgwf5l22i,0,68.5,53.6,2023-02-01T20:31:50.285Z,2023-02-04T07:38:36Z,4007128307,140,79.5,4007128305,56,Center,4007128311,212,12.1,4010360141,178,,4007128317,213,6.0,4007128309,141,48.4,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939291,386,49,1,46,36,ahm0t06rup1bkd9z0mxl2lmph,1,20.8,55.2,2023-02-01T20:31:50.883Z,2023-02-04T07:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503571399,986,83,1,46,37,9db4t34qy4owglhvvgwf5l22i,1,78.2,53.2,2023-02-01T20:31:52.568Z,2023-02-04T10:19:39Z,4010449827,399,124998,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939351,387,1,1,46,37,ahm0t06rup1bkd9z0mxl2lmph,0,18.4,46.8,2023-02-01T20:31:52.666Z,2023-02-04T07:38:51Z,4007128719,212,0.7,4007128711,56,Back,4010360377,178,,4007128715,141,45.8,4007128713,140,18.7,4007128723,213,5.1,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503321891,781,61,1,46,38,9db4t34qy4owglhvvgwf5l22i,1,82.7,48.1,2023-02-01T20:31:52.711Z,2023-02-04T07:39:05Z,4010360531,389,,4009134453,56,Center,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939355,388,50,1,46,41,ahm0t06rup1bkd9z0mxl2lmph,1,40.4,2.4,2023-02-01T20:31:56.243Z,2023-02-04T07:39:14Z,4007128727,56,Back,4007128729,286,,4007128757,233,338,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939343,338,7,1,46,42,9db4t34qy4owglhvvgwf5l22i,1,59.6,97.6,2023-02-01T20:31:57.243Z,2023-02-04T07:39:21Z,4007128753,233,388,4007128703,285,,4007128701,56,Left,4009134519,384,,4010360713,178,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939347,339,49,1,46,43,9db4t34qy4owglhvvgwf5l22i,1,58.1,95.9,2023-02-01T20:31:58.025Z,2023-02-04T07:39:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939367,340,1,1,46,44,9db4t34qy4owglhvvgwf5l22i,1,58.1,95.9,2023-02-01T20:31:59.275Z,2023-02-04T07:39:34Z,4007128821,141,97.1,4007128819,140,69.7,4010360889,178,,4007128823,212,12.2,4007128817,56,Left,4007128825,213,0.1,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939379,341,1,1,46,45,9db4t34qy4owglhvvgwf5l22i,0,79.7,94.8,2023-02-01T20:32:00.667Z,2023-02-04T07:39:42Z,4007128875,140,79.4,4007128877,141,92.0,4007128873,56,Left,4007128987,233,389,4010360971,178,,4007128985,236,,4007128879,212,1.9,4007128881,213,4.5,dwrnys3htjlb3asfou6425g16,L. Kitching,4007128991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939397,389,74,1,46,46,ahm0t06rup1bkd9z0mxl2lmph,1,8.4,8.8,2023-02-01T20:32:00.810Z,2023-02-04T07:39:50Z,4010361075,178,,4007128981,56,Back,4007128983,285,,4007129029,233,341,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939425,342,6,1,46,46,9db4t34qy4owglhvvgwf5l22i,1,89.9,92.6,2023-02-01T20:32:01.635Z,2023-02-04T07:39:56Z,4007129145,56,Left,4007129147,73,,4007129155,233,390,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939415,390,6,1,46,46,ahm0t06rup1bkd9z0mxl2lmph,0,10.1,7.4,2023-02-01T20:32:01.635Z,2023-02-04T07:39:57Z,4007129187,233,342,4007129103,56,Back,4007129129,73,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939815,343,1,1,47,24,9db4t34qy4owglhvvgwf5l22i,0,99.7,99.5,2023-02-01T20:32:38.955Z,2023-02-04T07:40:08Z,4007131217,141,61.4,4007131209,155,,4007131213,56,Center,4007131215,140,92.3,4009134665,72,,4007131205,2,,4007131211,224,,4007131221,213,4.4,canpue729cozt0cw6a1dpi7ai,L. Connell,4007131207,6,4007131219,212,27.0,,4010361287,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939819,391,12,1,47,25,ahm0t06rup1bkd9z0mxl2lmph,1,8.1,38,2023-02-01T20:32:40.426Z,2023-02-04T07:40:16Z,4007131237,213,5.9,4007131233,141,20.7,4007131235,212,31.9,4007131231,140,36.3,4007131243,15,,4007131229,56,Back,4010361351,388,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939869,344,1,1,47,28,9db4t34qy4owglhvvgwf5l22i,1,69.4,76.6,2023-02-01T20:32:43.368Z,2023-02-04T07:40:34Z,4007131523,212,14.0,4007131517,140,80.1,4007131527,213,0.6,4007131513,56,Left,4010361495,178,,4007131521,141,88.9,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939883,345,1,1,47,31,9db4t34qy4owglhvvgwf5l22i,1,84.9,91.8,2023-02-01T20:32:46.607Z,2023-02-04T07:40:42Z,4007131625,212,9.2,4007131615,140,76.1,4007131609,56,Left,4010361645,178,,4007131619,141,91.8,4007131631,213,3.1,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939893,346,1,1,47,32,9db4t34qy4owglhvvgwf5l22i,0,77.9,94.2,2023-02-01T20:32:47.695Z,2023-02-04T07:40:48Z,4007131697,213,5.3,4007131693,141,59.6,4007131685,2,,4007131687,155,,4007131695,212,27.6,4010361759,178,,4007131691,140,91.7,4007131689,56,Center,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,4009134979,224,4009134981,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939905,392,12,1,47,34,ahm0t06rup1bkd9z0mxl2lmph,1,8,39.5,2023-02-01T20:32:48.896Z,2023-02-04T07:41:05Z,4007131741,56,Back,4007131749,213,5.4,4007131743,140,17.8,4007131747,212,16.3,4007131745,141,21.0,4010361891,389,,4007131773,15,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939951,347,13,1,47,37,9db4t34qy4owglhvvgwf5l22i,1,90,74.4,2023-02-01T20:32:51.949Z,2023-03-18T13:34:54Z,4010362015,178,,4007133663,102,35.3,4007133665,103,19.4,4007133669,458,,4009135213,75,,4007132059,64,,4007133673,231,56.0,4007133097,72,,canpue729cozt0cw6a1dpi7ai,L. Connell,4009135215,215,4007133095,25,,,4007133671,230,,4007132061,56,Center,,,,,,98.9,,,,,,,,,,,,,,,,,,,,
2502939977,348,5,1,47,38,9db4t34qy4owglhvvgwf5l22i,0,100.8,39,2023-02-01T20:32:52.754Z,2023-02-04T07:41:27Z,4007132237,233,393,4007132185,56,Center,4007132189,346,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502939969,393,5,1,47,38,ahm0t06rup1bkd9z0mxl2lmph,1,-0.8,61,2023-02-01T20:32:52.754Z,2023-02-04T07:41:27Z,4007132161,56,Back,4007132163,346,,4007132211,233,348,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502940337,394,1,1,48,8,ahm0t06rup1bkd9z0mxl2lmph,0,4.6,57.6,2023-02-01T20:33:23.277Z,2023-02-04T07:41:35Z,4007134221,212,71.8,4007134219,141,69.0,4007134229,74,,4007134213,124,,4007134223,213,0.1,4007134217,140,72.6,4007134215,56,Center,4007134225,1,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502940325,349,44,1,48,12,9db4t34qy4owglhvvgwf5l22i,1,33.5,32.9,2023-02-01T20:33:26.989Z,2023-02-04T14:32:32Z,4007134315,233,395,4007134161,285,,4007134159,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502940345,395,44,1,48,12,ahm0t06rup1bkd9z0mxl2lmph,0,66.5,67.1,2023-02-01T20:33:26.990Z,2023-02-04T07:41:41Z,4007134359,233,349,4007134281,286,,4007134279,56,Center,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502940339,350,61,1,48,12,9db4t34qy4owglhvvgwf5l22i,1,39.4,38.2,2023-02-01T20:33:27.019Z,2023-02-04T14:32:33Z,4010362419,388,,4007134237,56,Back,4010362417,15,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502940357,396,61,1,48,12,ahm0t06rup1bkd9z0mxl2lmph,1,72.6,72.4,2023-02-01T20:33:27.076Z,2023-02-04T10:22:24Z,4010452137,21,,4007134331,56,Center,4010362545,388,,,,,,,,,,,,,,,,,1lu7wsceoivdbsvqanykrr07p,Y. Wildschut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
