id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId
2518360027,132,5,1,15,51,17zuelixesst1z59fwcix2dil,1,13.4,-1.2,2023-03-11T15:17:25.114Z,2023-03-14T10:32:23Z,4088447463,56,Back,4088447465,347,,4088447535,233,138,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518359467,138,5,1,15,51,5pfqedkme2kabtqhkln35pf3l,0,86.6,101.2,2023-03-11T15:17:25.114Z,2023-03-14T10:32:24Z,4088447545,233,132,4088444489,56,Left,4088444495,347,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360617,133,1,1,16,19,17zuelixesst1z59fwcix2dil,1,33.5,0,2023-03-11T15:17:53.959Z,2023-03-14T10:32:29Z,4088450681,140,43.6,4088450687,213,0.4,4088450683,141,4.1,4088450679,56,Back,4088450685,212,11.3,4088450677,107,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362937,142,1,1,16,21,17zuelixesst1z59fwcix2dil,0,33.5,5.2,2023-03-11T15:17:55.383Z,2023-03-14T10:32:34Z,4088462897,3,,4088462907,56,Back,4088462913,140,40.8,4088462915,141,4.7,4088462917,212,7.7,4088462923,213,6.2,4097554803,388,,4088462903,168,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360671,139,49,1,16,21,5pfqedkme2kabtqhkln35pf3l,1,59.9,96,2023-03-11T15:17:55.791Z,2023-03-14T10:32:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360791,140,1,1,16,22,5pfqedkme2kabtqhkln35pf3l,1,59.9,96,2023-03-11T15:17:56.435Z,2023-03-14T10:32:43Z,4088451573,213,6.2,4088451565,56,Left,4088451569,141,94.4,4088451571,212,17.3,4088451563,155,,4097555167,178,,4088451567,140,76.3,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360809,141,50,1,16,24,5pfqedkme2kabtqhkln35pf3l,1,77.6,93.4,2023-03-11T15:17:58.981Z,2023-03-14T10:33:17Z,4088451635,56,Left,4088451637,286,,4088451743,233,134,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360783,134,7,1,16,25,17zuelixesst1z59fwcix2dil,1,22.4,6.6,2023-03-11T15:17:59.806Z,2023-03-14T10:33:23Z,4088451713,233,141,4088451533,56,Back,4095848309,383,,4088451535,285,,4097556649,178,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360799,135,49,1,16,27,17zuelixesst1z59fwcix2dil,1,25.2,6.4,2023-03-11T15:18:01.246Z,2023-03-14T10:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360843,136,43,1,16,28,17zuelixesst1z59fwcix2dil,1,0,0,2023-03-11T15:18:02.236Z,2023-03-11T16:00:07Z,4088451853,285,0,4088855373,144,50,4088451851,56,Back,4088452341,233,142,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518360933,142,43,1,16,28,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-03-11T15:18:02.237Z,2023-03-11T16:00:09Z,4088855471,144,7,4088452277,286,0,4088452275,56,Left,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361025,137,1,1,16,29,17zuelixesst1z59fwcix2dil,0,31.3,3.1,2023-03-11T15:18:03.191Z,2023-03-14T10:33:36Z,4088452791,155,,4088452815,1,,4088452805,212,47.5,4097557045,178,,4088452793,56,Center,4088452813,213,0.4,4088452799,141,29.1,4088452795,140,73.3,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361065,143,49,1,16,34,5pfqedkme2kabtqhkln35pf3l,1,24.3,60.8,2023-03-11T15:18:08.363Z,2023-03-14T10:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361247,144,1,1,16,36,5pfqedkme2kabtqhkln35pf3l,1,28.5,55.5,2023-03-11T15:18:10.173Z,2023-03-14T10:33:46Z,4097557367,178,,4088453955,56,Center,4088453959,140,70.0,4088453965,213,5.9,4088453961,141,29.2,4088453967,1,,4088453963,212,47.1,4088453951,155,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519754349,735,44,1,16,39,5pfqedkme2kabtqhkln35pf3l,1,68.9,24.5,2023-03-11T15:18:13.454Z,2023-03-14T11:35:54Z,4095849085,286,,4096298499,233,810,4095849083,56,Center,,,,,,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519754329,810,44,1,16,39,17zuelixesst1z59fwcix2dil,0,31.1,75.5,2023-03-11T15:18:13.455Z,2023-03-14T10:33:54Z,4095848983,56,Back,4095848985,285,,4096298503,233,735,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361391,145,1,1,16,39,5pfqedkme2kabtqhkln35pf3l,1,70.5,29.2,2023-03-11T15:18:13.543Z,2023-03-14T11:35:55Z,4088454703,3,,4088454713,140,75.7,4088454723,213,5.4,4097557919,178,,4088454721,212,8.5,4088454719,141,19.7,4088454709,56,Right,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520087239,883,83,1,16,41,17zuelixesst1z59fwcix2dil,1,24.5,81.5,2023-03-11T15:18:15.793Z,2023-03-14T11:10:39Z,4097622435,399,19688,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520087685,886,83,1,16,42,17zuelixesst1z59fwcix2dil,1,18.7,84.9,2023-03-11T15:18:16.289Z,2023-03-14T11:11:45Z,4097624935,399,19688,,,,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361407,146,61,1,16,43,5pfqedkme2kabtqhkln35pf3l,0,85.1,8.6,2023-03-11T15:18:17.450Z,2023-03-14T10:34:11Z,4097558341,178,,4088454783,56,Right,,,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361627,138,5,1,16,43,17zuelixesst1z59fwcix2dil,1,17.7,101.5,2023-03-11T15:18:18.035Z,2023-03-14T10:34:13Z,4088455789,56,Back,4088455889,233,147,4088455791,347,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518361463,147,5,1,16,43,5pfqedkme2kabtqhkln35pf3l,0,82.3,-1.5,2023-03-11T15:18:18.035Z,2023-03-14T10:34:13Z,4088455961,233,138,4088455013,56,Right,4088455015,347,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362157,139,1,1,17,2,17zuelixesst1z59fwcix2dil,0,20,100,2023-03-11T15:18:36.915Z,2023-03-14T10:34:17Z,4088458607,140,37.3,4088458609,141,91.2,4088458613,213,6.0,4088458605,56,Back,4088458611,212,19.1,4088458603,107,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362191,148,1,1,17,4,5pfqedkme2kabtqhkln35pf3l,0,64.8,11.1,2023-03-11T15:18:38.815Z,2023-03-14T10:34:25Z,4088458813,213,0.2,4088458807,140,72.7,4088458811,212,8.5,4088458803,3,,4088458809,141,14.0,4097559041,388,,4088458805,56,Right,,,,9jj7t00bb5zflz78nlz3bvllg,L. Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362273,140,1,1,17,5,17zuelixesst1z59fwcix2dil,1,25.3,83.3,2023-03-11T15:18:39.436Z,2023-03-14T10:34:31Z,4088459185,3,,4088459193,212,9.2,4088459189,140,17.4,4097559243,388,,4088459191,141,89.0,4088459195,213,2.7,4088459187,56,Back,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362395,141,1,1,17,6,17zuelixesst1z59fwcix2dil,0,18,88.6,2023-03-11T15:18:41.053Z,2023-03-14T10:36:48Z,4088459833,1,,4088459825,140,72.2,4088459831,213,6.2,4088459829,212,57.4,4097564577,178,,4088459823,56,Center,4088459821,157,,4088459827,141,77.6,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362387,149,49,1,17,11,5pfqedkme2kabtqhkln35pf3l,1,29.4,24.9,2023-03-11T15:18:45.815Z,2023-03-14T10:36:57Z,,,,,,,,,,,,,,,,,,,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362777,150,1,1,17,15,5pfqedkme2kabtqhkln35pf3l,1,19.9,28.6,2023-03-11T15:18:49.423Z,2023-03-14T10:37:01Z,4088461975,213,1.3,4088461963,56,Back,4088461969,141,65.5,4097565117,178,,4088461973,212,26.0,4088461965,140,26.5,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518362891,151,1,1,17,21,5pfqedkme2kabtqhkln35pf3l,1,35.9,72.9,2023-03-11T15:18:55.712Z,2023-03-14T10:37:06Z,4097565317,178,,4088462643,141,62.4,4088462647,213,3.6,4088462641,140,22.3,4088462639,56,Back,4088462645,212,16.0,,,,,,,6hq92cx2829wfuzxmfhg1xpm1,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363015,152,1,1,17,24,5pfqedkme2kabtqhkln35pf3l,1,22.5,66.6,2023-03-11T15:18:58.569Z,2023-03-14T10:37:13Z,4088463409,141,55.5,4097565533,178,,4088463411,212,15.9,4088463403,56,Back,4088463407,140,9.2,4088463413,213,3.6,,,,,,,c4hif6j7tldh0w7oeq8v9pcve,J. Quansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363133,153,1,1,17,28,5pfqedkme2kabtqhkln35pf3l,0,8.4,40.3,2023-03-11T15:19:02.934Z,2023-03-14T10:37:16Z,4097565643,178,,4088464039,56,Back,4088464045,212,42.4,4088464049,1,,4088464037,155,,4088464043,141,0.0,4088464047,213,5.5,4088464041,140,38.1,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363889,143,5,1,17,31,17zuelixesst1z59fwcix2dil,1,64,101.6,2023-03-11T15:19:05.963Z,2023-03-14T10:37:19Z,4088467937,233,154,4088467907,56,Left,4088467909,347,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363147,154,5,1,17,31,5pfqedkme2kabtqhkln35pf3l,0,36,-1.6,2023-03-11T15:19:05.963Z,2023-03-14T10:37:20Z,4088467993,233,143,4088464121,56,Back,4088464123,347,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363969,144,1,1,17,50,17zuelixesst1z59fwcix2dil,1,64.1,100,2023-03-11T15:19:24.619Z,2023-03-14T10:37:22Z,4088468391,141,91.5,4088468389,140,75.3,4088468385,107,,4088468393,212,13.5,4088468387,56,Left,4088468395,213,5.8,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364005,145,1,1,17,53,17zuelixesst1z59fwcix2dil,1,69.1,93.5,2023-03-11T15:19:28.028Z,2023-03-14T10:37:25Z,4088468555,141,79.9,4088468559,213,4.1,4088468553,140,62.5,4088468557,212,11.6,4097565957,178,,4088468551,56,Left,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364031,146,1,1,17,54,17zuelixesst1z59fwcix2dil,1,62.5,79.9,2023-03-11T15:19:28.582Z,2023-03-14T10:37:30Z,4088468717,140,61.8,4088468723,213,1.6,4088468721,212,10.0,4088468719,141,94.5,4088468715,56,Left,4097566125,178,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364081,147,1,1,17,55,17zuelixesst1z59fwcix2dil,1,61.8,94.5,2023-03-11T15:19:29.756Z,2023-03-14T10:37:32Z,4088468961,56,Back,4088468967,141,90.0,4088468965,140,35.6,4097566197,178,,4088468971,213,3.3,4088468969,212,27.7,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364175,148,1,1,17,57,17zuelixesst1z59fwcix2dil,1,35.6,90,2023-03-11T15:19:31.840Z,2023-03-14T10:37:35Z,4088469539,140,38.4,4088469545,213,4.9,4088469535,56,Back,4097566371,178,,4088469543,212,16.0,4088469541,141,66.9,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364191,149,50,1,17,59,17zuelixesst1z59fwcix2dil,1,40.8,77,2023-03-11T15:19:33.336Z,2023-03-14T10:37:44Z,4088469845,233,155,4088469657,56,Back,4088469659,286,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364207,155,7,1,18,0,5pfqedkme2kabtqhkln35pf3l,1,59.2,23,2023-03-11T15:19:34.287Z,2023-03-14T10:37:47Z,4097566797,178,,4088469731,56,Center,4095857553,384,,4088469733,285,,4088469799,233,149,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364219,156,49,1,18,0,5pfqedkme2kabtqhkln35pf3l,1,63.9,15.3,2023-03-11T15:19:34.826Z,2023-03-14T10:38:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364331,157,1,1,18,0,5pfqedkme2kabtqhkln35pf3l,1,63.9,15.3,2023-03-11T15:19:34.874Z,2023-03-14T13:11:06Z,4088470343,141,42.2,4088470337,140,67.7,4088470355,213,1.4,4088470333,56,Center,4088478651,154,,4088478653,22,,4088478649,210,16,4088470349,212,18.7,bdquc37ytagmw19zgrehnryz9,A. Collins,4097569423,178,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2518364471,150,45,1,18,4,17zuelixesst1z59fwcix2dil,0,22.5,50.6,2023-03-11T15:19:38.505Z,2023-03-14T10:39:24Z,4088471211,56,Back,4088471599,233,158,4088471213,285,,,,,,,,,,,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364461,158,3,1,18,4,5pfqedkme2kabtqhkln35pf3l,1,77.5,49.4,2023-03-11T15:19:38.505Z,2023-03-14T10:39:24Z,4088471171,56,Center,4088471583,233,150,4088471175,286,,4095857853,465,,4097571107,178,,,,,,,,,,,dz04k2zt87y78ku9g14sxm21h,J. Marquis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364477,159,16,1,18,7,5pfqedkme2kabtqhkln35pf3l,1,84.5,53.2,2023-03-11T15:19:41.371Z,2023-03-14T13:11:07Z,4088478779,76,,4097573661,178,,4095858957,396,52.9,4088474661,72,,4088478781,29,,4088471251,56,Center,4088478785,55,157,4088474673,375,18:06.271,dz04k2zt87y78ku9g14sxm21h,J. Marquis,4095858955,395,93.6,4088474669,374,,2023-03-11 15:19:40.383,4088478809,231,50.9,4088471249,17,,4088478789,102,52.9,4088478803,230,4088478783,154,,,4088478795,215,,4088471247,22,4088471253,254,,4088478791,103,5.7,94.1,,,
2518366333,151,1,1,18,59,17zuelixesst1z59fwcix2dil,1,49.9,50,2023-03-11T15:20:34.056Z,2023-03-14T10:40:27Z,4088481543,212,22.7,4088481537,56,Back,4088481547,279,G,4088481541,141,34.0,4097573881,178,,4088481545,213,3.6,4088481539,140,30.9,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366405,152,1,1,19,2,17zuelixesst1z59fwcix2dil,1,30.9,34,2023-03-11T15:20:36.470Z,2023-03-14T10:40:44Z,4097574555,178,,4088481933,212,20.2,4088481931,141,8.8,4088481929,140,41.1,4088481935,213,5.3,4088481927,56,Back,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366471,153,1,1,19,4,17zuelixesst1z59fwcix2dil,0,42.2,4.1,2023-03-11T15:20:38.985Z,2023-03-14T10:41:57Z,4088482335,213,0.2,4088482323,56,Right,4088482325,140,60.3,4097577481,178,,4088482331,212,19.5,4088482327,141,10.4,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520089079,885,67,1,19,6,5pfqedkme2kabtqhkln35pf3l,1,40.3,87.2,2023-03-11T15:20:40.311Z,2023-03-14T11:35:55Z,4097631915,233,933,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520089073,933,67,1,19,6,17zuelixesst1z59fwcix2dil,0,59.7,12.8,2023-03-11T15:20:40.312Z,2023-03-14T11:15:00Z,4097631919,233,885,,,,,,,,,,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366483,160,8,1,19,6,5pfqedkme2kabtqhkln35pf3l,1,42.6,88.1,2023-03-11T15:20:40.322Z,2023-03-14T11:35:56Z,4097577725,178,,4088482405,56,Back,4095859601,384,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519756365,736,1,1,19,7,5pfqedkme2kabtqhkln35pf3l,0,41.6,83,2023-03-11T15:20:41.600Z,2023-03-14T10:42:10Z,4097578069,178,,4095863181,233,154,4095860009,140,39.6,4095860011,141,79.5,4095860013,212,3.2,4095860155,236,,4095860007,56,Back,4095860157,286,,bdquc37ytagmw19zgrehnryz9,A. Collins,4095860015,213,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366643,154,74,1,19,7,17zuelixesst1z59fwcix2dil,1,54.1,16.8,2023-03-11T15:20:41.706Z,2023-03-14T10:42:17Z,4088483207,56,Right,4095859867,285,,4097578333,178,,4095863189,233,736,,,,,,,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366837,155,1,1,19,11,17zuelixesst1z59fwcix2dil,0,44,24.3,2023-03-11T15:20:45.795Z,2023-03-14T10:42:23Z,4088484223,155,,4088484235,141,100.0,4088484239,213,0.8,4088484227,56,Left,4088484225,196,,4097578485,178,,4088484229,140,89.0,4088484237,212,69.9,cwimbfv671qph6cxdcl32elzp,D. McGeouch,4088484243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366853,156,5,1,19,16,17zuelixesst1z59fwcix2dil,0,88.7,100.8,2023-03-11T15:20:50.342Z,2023-03-14T10:42:27Z,4088487709,233,161,4088484307,56,Left,4088484309,347,,,,,,,,,,,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367447,161,5,1,19,16,5pfqedkme2kabtqhkln35pf3l,1,11.3,-0.8,2023-03-11T15:20:50.342Z,2023-03-14T10:42:27Z,4088487649,233,156,4088487589,347,,4088487585,56,Back,,,,,,,,,,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367563,162,1,1,19,33,5pfqedkme2kabtqhkln35pf3l,0,11.6,0,2023-03-11T15:21:07.186Z,2023-03-14T10:42:31Z,4088488185,140,30.4,4088488193,212,20.0,4088488189,141,3.7,4088488179,107,,4088488195,213,0.2,4088488181,56,Back,,,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367623,157,1,1,19,35,17zuelixesst1z59fwcix2dil,1,70.9,92,2023-03-11T15:21:09.116Z,2023-03-14T10:42:37Z,4088488521,141,90.3,4088488523,212,8.1,4088488517,56,Left,4097579053,388,,4088488515,3,,4088488525,213,6.1,4088488519,140,78.5,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367641,158,49,1,19,36,17zuelixesst1z59fwcix2dil,1,78.5,90.3,2023-03-11T15:21:10.352Z,2023-03-14T10:42:45Z,,,,,,,,,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367667,159,1,1,19,37,17zuelixesst1z59fwcix2dil,0,75.9,90.5,2023-03-11T15:21:11.500Z,2023-03-14T10:46:07Z,4088488915,236,,4088488743,213,2.2,4088488729,56,Left,4088488737,212,1.5,4088488731,140,75.1,4088488925,286,,4088488919,233,163,4088488733,141,92.3,41ntkkxxtjznfdz7966j64161,J. Garrick,4097585729,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367689,163,74,1,19,37,5pfqedkme2kabtqhkln35pf3l,1,27,6.8,2023-03-11T15:21:11.837Z,2023-03-14T10:46:48Z,4097587037,178,,4088488847,56,Back,4088488849,285,,4088489003,233,159,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367749,160,61,1,19,38,17zuelixesst1z59fwcix2dil,0,78.6,95.1,2023-03-11T15:21:12.300Z,2023-03-14T10:46:53Z,4097587145,178,,4088489161,56,Left,,,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367781,161,5,1,19,39,17zuelixesst1z59fwcix2dil,0,73.8,101,2023-03-11T15:21:13.937Z,2023-03-14T10:46:57Z,4088489333,56,Left,4088489335,347,,4088492455,233,164,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368373,164,5,1,19,39,5pfqedkme2kabtqhkln35pf3l,1,26.2,-1,2023-03-11T15:21:13.937Z,2023-03-14T10:46:56Z,4088492357,56,Back,4088492405,233,161,4088492359,347,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368481,165,1,1,19,57,5pfqedkme2kabtqhkln35pf3l,0,35.1,0,2023-03-11T15:21:31.479Z,2023-03-14T10:47:01Z,4088492867,56,Right,4088492875,213,0.2,4088492869,140,57.8,4088492871,141,5.0,4088492877,1,,4088492873,212,24.3,4088492865,107,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368569,162,1,1,19,59,17zuelixesst1z59fwcix2dil,1,35.2,86.9,2023-03-11T15:21:33.275Z,2023-03-14T12:54:22Z,4088493273,3,,4088493277,140,55.8,4097783389,178,,4088493281,212,21.7,4088493275,56,Left,4088493283,213,0.1,4088493279,141,89.6,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368573,163,49,1,20,1,17zuelixesst1z59fwcix2dil,1,55.8,90.5,2023-03-11T15:21:35.282Z,2023-03-14T10:47:17Z,,,,,,,,,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
