id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/10/value,keyPass,qualifier/15/value,assist,qualifier/18/value
2501245113,227,3,1,27,22,2ezfenuwk3y65p8jdbj55xqt0,1,79.8,92.8,2023-01-28T12:59:39.458Z,2023-01-31T01:23:33Z,4004244817,464,,4004954203,178,,3998212441,233,258,3998212433,56,Left,3998212435,286,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245107,258,45,1,27,22,69t8imcdaqlgfbds2p58596my,0,20.2,7.2,2023-01-28T12:59:39.458Z,2023-01-31T01:23:34Z,3998212405,285,,3998212473,233,227,3998212403,56,Back,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245125,228,1,1,27,25,2ezfenuwk3y65p8jdbj55xqt0,0,80.4,94.2,2023-01-28T12:59:42.170Z,2023-01-31T01:23:37Z,3998212481,141,88.0,3998212477,56,Left,4004954223,178,,3998212483,212,6.3,3998212479,140,76.0,3998212485,213,3.9,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245133,259,8,1,27,25,69t8imcdaqlgfbds2p58596my,1,14.7,8.3,2023-01-28T12:59:42.614Z,2023-01-31T01:23:42Z,4004954245,178,,3998212503,56,Back,4004244903,384,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245141,229,3,1,27,27,2ezfenuwk3y65p8jdbj55xqt0,0,81.5,86.2,2023-01-28T12:59:44.016Z,2023-01-31T01:23:46Z,4004245009,465,,3998212523,56,Left,3998212629,233,260,3998212525,286,,4004954291,178,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245155,260,7,1,27,27,69t8imcdaqlgfbds2p58596my,1,18.5,13.8,2023-01-28T12:59:44.208Z,2023-01-31T01:23:51Z,3998212591,56,Back,3998212615,233,229,4004245135,384,,3998212593,285,,4004954325,178,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245165,261,1,1,27,29,69t8imcdaqlgfbds2p58596my,1,25.7,23.6,2023-01-28T12:59:46.058Z,2023-01-31T01:24:11Z,3998212651,212,11.6,3998212647,140,35.4,3998212645,56,Back,3998212653,213,0.5,4004954535,178,,3998212649,141,31.9,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245169,262,49,1,27,30,69t8imcdaqlgfbds2p58596my,1,35.4,31.9,2023-01-28T12:59:46.836Z,2023-01-31T01:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245191,263,1,1,27,31,69t8imcdaqlgfbds2p58596my,1,35.4,31.9,2023-01-28T12:59:48.225Z,2023-01-31T01:24:21Z,3998212745,213,6.0,3998212739,140,64.7,4004954655,178,,3998212747,1,,3998212737,56,Right,3998212741,141,17.4,3998212743,212,32.3,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245197,264,1,1,27,35,69t8imcdaqlgfbds2p58596my,0,59.1,4.1,2023-01-28T12:59:51.985Z,2023-01-31T01:24:37Z,3998212771,141,6.4,3998212773,212,4.5,3998212837,286,,3998212775,213,0.4,3998212769,140,63.1,4004954743,178,,3998212833,233,230,3998212767,56,Right,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,3998212831,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245203,230,74,1,27,35,2ezfenuwk3y65p8jdbj55xqt0,1,37.1,94.4,2023-01-28T12:59:52.131Z,2023-01-31T01:24:40Z,3998212853,233,264,3998212785,285,,3998212783,56,Back,4004954759,178,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245215,231,49,1,27,36,2ezfenuwk3y65p8jdbj55xqt0,1,37.1,94.4,2023-01-28T12:59:53.456Z,2023-01-31T01:24:45Z,,,,,,,,,,,,,,,,,,,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245233,232,1,1,27,36,2ezfenuwk3y65p8jdbj55xqt0,1,37,94.4,2023-01-28T12:59:53.536Z,2023-01-31T01:24:49Z,3998212981,213,5.5,3998212977,141,90.0,3998212975,140,40.1,4004954841,178,,3998212979,212,4.4,3998212973,56,Back,,,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245253,233,1,1,27,39,2ezfenuwk3y65p8jdbj55xqt0,1,43.8,89.1,2023-01-28T12:59:56.195Z,2023-01-31T01:24:53Z,3998213067,140,42.1,3998213065,56,Back,3998213069,141,69.9,4004954859,178,,3998213073,213,4.6,3998213071,212,13.2,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245283,234,1,1,27,41,2ezfenuwk3y65p8jdbj55xqt0,1,41.6,67.2,2023-01-28T12:59:58.474Z,2023-01-31T01:25:11Z,3998213219,141,36.0,3998213215,56,Back,3998213217,140,44.5,3998213223,213,4.9,4004954903,178,,3998213221,212,21.4,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245387,235,1,1,27,44,2ezfenuwk3y65p8jdbj55xqt0,1,46.8,29.8,2023-01-28T13:00:01.293Z,2023-01-31T01:25:24Z,3998213739,212,22.2,3998213737,141,6.5,3998213735,140,61.6,3998214193,210,15,3998213733,56,Right,3998213741,213,5.5,4004954929,178,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2502396489,777,3,1,27,55,2ezfenuwk3y65p8jdbj55xqt0,1,77.9,31.4,2023-01-28T13:00:12.143Z,2023-01-31T01:25:21Z,4004954981,178,,4004356221,233,851,4004245679,286,,4004245775,464,,4004245677,56,Center,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502396493,851,45,1,27,55,69t8imcdaqlgfbds2p58596my,0,22.1,68.6,2023-01-28T13:00:12.143Z,2023-01-31T01:25:21Z,4004245689,56,Back,4004356225,233,777,4004245691,285,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245391,236,15,1,27,56,2ezfenuwk3y65p8jdbj55xqt0,1,76.7,42.5,2023-01-28T13:00:13.644Z,2023-01-31T01:25:24Z,3998214205,103,9.5,3998214211,147,48.9,3998214199,55,235,3998214209,146,98.2,3998214195,76,,3998213957,233,265,4004955027,178,,3998214203,102,53.2,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,3998213771,22,3998214207,215,,,3998213773,18,3998214197,29,,3998213937,72,,3998213775,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2501245409,265,10,1,27,57,69t8imcdaqlgfbds2p58596my,1,1.4,48.8,2023-01-28T13:00:14.475Z,2023-01-31T01:25:30Z,3998213969,233,236,3998213863,56,Back,3998213859,179,,4004245979,376,,3998213857,173,,3998213861,182,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245397,237,6,1,27,59,2ezfenuwk3y65p8jdbj55xqt0,1,88.8,52.4,2023-01-28T13:00:16.064Z,2023-01-31T01:25:32Z,3998213809,73,,3998213807,56,Center,3998214005,233,266,,,,,,,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245439,266,6,1,27,59,69t8imcdaqlgfbds2p58596my,0,11.2,47.6,2023-01-28T13:00:16.064Z,2023-01-31T01:25:32Z,3998213977,56,Back,3998214031,233,237,3998213979,73,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245661,238,1,1,28,35,2ezfenuwk3y65p8jdbj55xqt0,0,99.5,99.5,2023-01-28T13:00:51.773Z,2023-01-31T01:26:00Z,3998215191,155,,4004955221,178,,3998215203,213,4.6,3998215193,223,,3998215201,212,37.7,3998215195,56,Center,3998215187,2,,3998215205,1,,effzy3ttltffcz92a3ro4woa,A. Morgan,3998215199,141,3998215197,140,95.3,44.5,3998215189,6,4004246427,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245681,267,12,1,28,36,69t8imcdaqlgfbds2p58596my,1,9.6,47.9,2023-01-28T13:00:53.369Z,2023-01-31T01:26:05Z,3998215289,212,26.8,4004955237,388,,3998215285,140,22.1,3998215287,141,82.3,3998215309,15,,3998215283,56,Back,3998215291,213,1.1,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245689,268,49,1,28,40,69t8imcdaqlgfbds2p58596my,1,22.1,82.3,2023-01-28T13:00:57.528Z,2023-01-31T01:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245713,269,1,1,28,43,69t8imcdaqlgfbds2p58596my,0,28.5,88.1,2023-01-28T13:01:00.058Z,2023-01-31T01:26:19Z,4004246707,155,,3998215429,140,43.3,3998215433,212,21.8,3998215427,56,Back,3998215435,213,5.5,4004955311,178,,3998215431,141,65.7,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245709,239,8,1,28,44,2ezfenuwk3y65p8jdbj55xqt0,1,55.6,34.9,2023-01-28T13:01:00.928Z,2023-01-31T01:26:25Z,4004246799,385,,3998215413,56,Center,4004955347,388,,3998215419,15,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245739,270,1,1,28,48,69t8imcdaqlgfbds2p58596my,0,39.3,70.5,2023-01-28T13:01:04.828Z,2023-01-31T01:26:31Z,3998215583,213,0.7,3998215579,141,100.0,3998215577,140,63.8,3998215581,212,33.1,3998215575,56,Left,3998215573,155,,4004955385,178,,3998215585,1,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245761,240,5,1,28,52,2ezfenuwk3y65p8jdbj55xqt0,1,31.8,-1.4,2023-01-28T13:01:09.566Z,2023-01-31T01:26:33Z,3998215671,233,271,3998215669,347,,3998215667,56,Back,,,,,,,,,,,,,,,,egfrwjjbl6fom2rwi5jpzzfmx,M. Penney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245741,271,5,1,28,52,69t8imcdaqlgfbds2p58596my,0,68.2,101.4,2023-01-28T13:01:09.566Z,2023-01-31T01:26:33Z,3998215589,56,Left,3998215591,347,,3998215685,233,240,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245881,241,1,1,29,12,2ezfenuwk3y65p8jdbj55xqt0,1,30,0,2023-01-28T13:01:29.014Z,2023-01-31T01:26:36Z,3998216291,140,31.1,3998216293,141,4.3,3998216295,212,4.4,3998216287,107,,3998216297,213,1.3,3998216289,56,Back,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245897,242,1,1,29,13,2ezfenuwk3y65p8jdbj55xqt0,1,31.1,4.3,2023-01-28T13:01:30.225Z,2023-01-31T01:26:40Z,3998216361,140,32.2,3998216363,141,1.7,3998216359,56,Back,4004955431,178,,3998216367,213,5.3,3998216365,212,2.1,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245903,243,1,1,29,15,2ezfenuwk3y65p8jdbj55xqt0,0,32.2,1.7,2023-01-28T13:01:31.913Z,2023-01-31T01:26:44Z,3998216521,155,,3998216403,56,Back,3998216427,286,,3998216423,233,272,3998216409,212,4.4,3998216407,141,1.9,4004955447,178,,3998216411,213,0.0,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,3998216421,236,3998216405,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245907,272,74,1,29,15,69t8imcdaqlgfbds2p58596my,1,53.9,94.1,2023-01-28T13:01:32.151Z,2023-01-31T01:26:48Z,3998216417,56,Left,4004955477,178,,3998216429,233,243,3998216419,285,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245925,244,5,1,29,16,2ezfenuwk3y65p8jdbj55xqt0,1,38.6,-1.7,2023-01-28T13:01:32.814Z,2023-01-31T01:26:50Z,3998216517,56,Back,3998216557,233,273,3998216519,347,,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501245921,273,5,1,29,16,69t8imcdaqlgfbds2p58596my,0,61.4,101.7,2023-01-28T13:01:32.814Z,2023-01-31T01:26:51Z,3998216509,347,,3998216563,233,244,3998216507,56,Left,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246005,245,1,1,29,29,2ezfenuwk3y65p8jdbj55xqt0,0,37.5,0,2023-01-28T13:01:45.890Z,2023-01-31T01:26:54Z,3998216951,56,Right,3998216949,107,,3998216953,140,59.4,3998216955,141,5.8,3998216957,212,23.6,3998216961,1,,3998216959,213,0.2,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246017,274,44,1,29,30,69t8imcdaqlgfbds2p58596my,1,34.8,92.2,2023-01-28T13:01:47.501Z,2023-01-31T05:04:13Z,3998217017,233,246,3998217013,285,,3998217011,56,Back,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246015,246,44,1,29,30,2ezfenuwk3y65p8jdbj55xqt0,0,65.2,7.8,2023-01-28T13:01:47.502Z,2023-01-31T01:26:58Z,3998217007,56,Right,3998217009,286,,3998217047,233,274,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246021,275,1,1,29,30,69t8imcdaqlgfbds2p58596my,0,29,90.3,2023-01-28T13:01:47.606Z,2023-01-31T05:04:13Z,3998217029,212,7.1,3998217027,141,90.3,3998217025,140,35.8,3998217031,213,0,3998217023,56,Back,4004955567,388,,3998217021,3,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246029,247,61,1,29,30,2ezfenuwk3y65p8jdbj55xqt0,1,58.6,8,2023-01-28T13:01:47.660Z,2023-01-31T01:27:13Z,4004955617,15,,3998217055,56,Right,4004955619,388,,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246041,248,61,1,29,33,2ezfenuwk3y65p8jdbj55xqt0,1,57.9,7.7,2023-01-28T13:01:49.931Z,2023-01-31T01:27:55Z,3998217131,56,Right,4004955807,178,,,,,,,,,,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246315,253,50,1,29,33,2ezfenuwk3y65p8jdbj55xqt0,1,57.8,13.8,2023-01-28T13:01:50.448Z,2023-01-31T01:29:23Z,3998218453,286,,3998218449,56,Right,3998222301,233,283,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246965,283,7,1,29,33,69t8imcdaqlgfbds2p58596my,0,42.2,86.2,2023-01-28T13:01:50.565Z,2023-01-31T01:29:21Z,4004956613,178,,3998221897,56,Back,3998221901,285,,3998222135,233,253,4004247711,385,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246051,249,1,1,29,35,2ezfenuwk3y65p8jdbj55xqt0,0,51.1,13.2,2023-01-28T13:01:52.085Z,2023-01-31T01:29:30Z,3998217183,140,50.7,4004956665,389,,3998217181,56,Right,3998217189,213,1.7,3998217185,141,19.2,3998217187,212,4.1,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246057,276,1,1,29,36,69t8imcdaqlgfbds2p58596my,0,44,71.7,2023-01-28T13:01:52.712Z,2023-01-31T01:29:39Z,3998218203,233,251,4004956707,178,,3998217217,213,0.0,3998218201,236,,3998217215,212,1.5,3998217209,56,Back,3998217213,141,71.8,3998218207,286,,8zcwhxcdh09wxdn29kzpox591,K. Lee,3998217211,140,,,,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246227,251,74,1,29,36,2ezfenuwk3y65p8jdbj55xqt0,1,50.6,26.8,2023-01-28T13:01:52.820Z,2023-01-31T01:29:42Z,3998218059,285,,4004956715,178,,3998218057,56,Center,3998218233,233,276,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246071,277,49,1,29,36,69t8imcdaqlgfbds2p58596my,1,44.4,76.4,2023-01-28T13:01:53.322Z,2023-01-31T01:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246117,278,1,1,29,37,69t8imcdaqlgfbds2p58596my,1,44.4,76.4,2023-01-28T13:01:53.975Z,2023-01-31T01:29:53Z,4004956775,178,,3998217541,140,54.9,3998217537,56,Center,3998217553,213,6.3,3998217549,212,11.0,3998217545,141,75.9,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246127,279,4,1,29,40,69t8imcdaqlgfbds2p58596my,1,60.8,78.6,2023-01-28T13:01:56.710Z,2023-01-31T01:29:59Z,3998217615,233,250,3998217591,56,Center,3998217599,286,,3998217587,295,,3998217595,152,,3998217585,13,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246123,250,4,1,29,40,2ezfenuwk3y65p8jdbj55xqt0,0,39.2,21.4,2023-01-28T13:01:56.711Z,2023-01-31T01:29:58Z,4004956827,178,,3998217573,13,,3998217579,152,,3998217575,295,,3998217627,233,279,3998217581,285,,3998217577,56,Back,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246295,252,43,1,30,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-28T13:02:17.460Z,2023-01-28T13:02:20Z,3998218495,144,49,,,,,,,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246741,280,1,1,30,22,69t8imcdaqlgfbds2p58596my,0,64.9,80.3,2023-01-28T13:02:39.443Z,2023-01-31T01:07:15Z,4004248139,223,,3998220651,56,Center,3998220645,5,,3998220653,140,87.6,4004248111,2,,3998220649,152,,4004947591,178,,3998220655,141,49.7,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3998220659,213,3998220647,155,,5.6,3998220657,212,4004248141,20,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,,
2501246643,254,44,1,30,24,2ezfenuwk3y65p8jdbj55xqt0,1,11.8,57,2023-01-28T13:02:41.457Z,2023-01-31T05:04:14Z,3998221095,233,282,3998220081,56,Back,3998220083,285,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246757,282,44,1,30,24,69t8imcdaqlgfbds2p58596my,0,88.2,43,2023-01-28T13:02:41.458Z,2023-01-31T01:07:19Z,3998220735,286,,3998220733,56,Center,3998221103,233,254,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246711,255,11,1,30,24,2ezfenuwk3y65p8jdbj55xqt0,0,12,54.5,2023-01-28T13:02:41.645Z,2023-01-31T05:04:14Z,3998220479,56,Back,3998221347,88,,4004947619,388,,4004248247,378,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246717,256,4,1,30,26,2ezfenuwk3y65p8jdbj55xqt0,1,14,60.6,2023-01-28T13:02:42.965Z,2023-01-31T01:07:34Z,3998220515,13,,3998220517,56,Back,3998221321,233,281,3998220519,152,,3998220521,265,,3998220523,285,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501246743,281,4,1,30,26,69t8imcdaqlgfbds2p58596my,0,86,39.4,2023-01-28T13:02:42.966Z,2023-01-31T01:07:34Z,3998220671,286,,3998220663,13,,4004947655,178,,3998220665,56,Center,3998220667,152,,3998220669,265,,3998221337,233,256,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501247487,257,27,1,30,30,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-28T13:02:47.316Z,2023-01-31T01:07:52Z,3998224579,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501247331,284,27,1,30,30,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-28T13:02:47.316Z,2023-01-31T01:07:53Z,3998224425,53,do0vklx8voqfr05b3j04ilex,3998224423,41,Injury,3998224615,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249547,258,28,1,34,17,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-28T13:06:34.315Z,2023-01-31T01:07:56Z,3998235019,233,285,3998235015,55,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249539,285,28,1,34,17,69t8imcdaqlgfbds2p58596my,1,0,0,2023-01-28T13:06:34.315Z,2023-01-31T01:07:56Z,3998234975,55,284,3998235059,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249795,259,1,1,34,33,2ezfenuwk3y65p8jdbj55xqt0,1,13.9,60.2,2023-01-28T13:06:50.156Z,2023-01-31T01:08:03Z,3998236437,213,0.1,3998236423,155,,3998236425,152,,3998236429,56,Center,3998238709,189,,4004947751,178,,3998236435,212,59.7,3998236439,1,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,3998236431,140,3998236433,141,70.0,70.4,3998236419,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249807,260,44,1,34,35,2ezfenuwk3y65p8jdbj55xqt0,1,75.4,62,2023-01-28T13:06:52.019Z,2023-01-31T05:04:15Z,3998236519,233,286,3998236499,286,,3998236497,56,Center,,,,,,,,,,,,,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249789,286,44,1,34,35,69t8imcdaqlgfbds2p58596my,0,24.6,38,2023-01-28T13:06:52.020Z,2023-01-31T01:08:08Z,3998236617,233,260,3998236397,285,,3998236395,56,Back,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501249833,261,1,1,34,35,2ezfenuwk3y65p8jdbj55xqt0,0,70.4,70,2023-01-28T13:06:52.071Z,2023-01-31T05:04:15Z,4004947809,388,,3998236643,56,Center,3998236639,3,,3998236651,212,6.1,3998236647,140,75.5,3998236649,141,65.8,3998236653,213,5.8,,,,cvxq0jdcg97tafit6s7s447v9,M. Bonne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
