id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/17/value
2531765417,168,3,1,21,55,b3vbyitzi3nrw9ehj1eoko219,0,73.7,25,2023-04-10T14:22:14.746Z,2023-04-12T18:19:53Z,4183059567,465,,4180350433,211,,4184837123,178,,4180350375,56,Center,4180350377,286,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532613641,1183,67,1,21,56,5g1fnexeromjl0lvnxp8hpnhi,1,24.5,74.9,2023-04-10T14:22:15.863Z,2023-04-12T18:57:52Z,4184883293,233,861,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532613639,861,67,1,21,56,b3vbyitzi3nrw9ehj1eoko219,0,75.5,25.1,2023-04-10T14:22:15.864Z,2023-04-12T18:52:48Z,4184883297,233,1183,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765461,218,1,1,21,56,5g1fnexeromjl0lvnxp8hpnhi,0,23.8,74.5,2023-04-10T14:22:15.943Z,2023-04-12T18:57:53Z,4180350599,157,,4180350601,56,Center,4180350605,141,69.3,4180350611,213,6.2,4180350615,1,,4180350607,212,38.0,4184837235,178,,4180350603,140,59.8,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765699,170,1,1,22,0,b3vbyitzi3nrw9ehj1eoko219,1,41.6,28,2023-04-10T14:22:20.085Z,2023-04-12T18:20:03Z,4180351937,56,Back,4180351941,141,58.2,4180351945,213,2.1,4180351939,140,29.3,4180351943,212,24.3,4184837373,178,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765547,169,43,1,22,3,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-04-10T14:22:22.979Z,2023-04-11T14:22:34Z,4183059883,144,49,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765813,171,1,1,22,8,b3vbyitzi3nrw9ehj1eoko219,0,31.3,70,2023-04-10T14:22:28.045Z,2023-04-12T18:20:07Z,4180352649,141,16.2,4180352651,212,68.3,4180352655,1,,4180352643,155,,4184837457,178,,4180352647,140,86.2,4180352645,56,Right,4180352653,213,5.7,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765823,219,8,1,22,12,5g1fnexeromjl0lvnxp8hpnhi,1,15.2,86.9,2023-04-10T14:22:31.989Z,2023-04-12T18:20:15Z,4180352727,15,,4180352691,56,Back,4184837553,178,,4183060253,384,,,,,,,,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765903,220,49,1,22,14,5g1fnexeromjl0lvnxp8hpnhi,1,27.4,92,2023-04-10T14:22:34.186Z,2023-04-12T18:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531765955,221,1,1,22,16,5g1fnexeromjl0lvnxp8hpnhi,1,27.4,92,2023-04-10T14:22:35.730Z,2023-04-12T18:20:37Z,4180353477,212,11.1,4180353473,140,16.8,4180353479,213,3.2,4180353471,56,Back,4180353475,141,91.8,4184837995,178,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766045,222,1,1,22,18,5g1fnexeromjl0lvnxp8hpnhi,1,13.8,89.9,2023-04-10T14:22:38.387Z,2023-04-12T18:20:40Z,4180353887,56,Back,4180353895,213,3.7,4180353889,140,5.0,4180353891,141,81.1,4184838045,178,,4180353893,212,11.0,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766143,223,1,1,22,21,5g1fnexeromjl0lvnxp8hpnhi,0,5.6,76,2023-04-10T14:22:40.735Z,2023-04-12T18:20:43Z,4180354419,212,59.2,4180354413,56,Center,4184838107,178,,4180354421,213,6.1,4180354417,141,60.8,4180354415,140,61.1,4180354411,155,,4180354423,1,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766263,172,1,1,22,24,b3vbyitzi3nrw9ehj1eoko219,0,36,34.9,2023-04-10T14:22:43.862Z,2023-04-12T18:21:04Z,4180355123,141,50.4,4180355129,212,21.2,4184838491,388,,4180355117,3,,4180355121,140,53.5,4180355119,56,Center,4180355135,213,0.5,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766445,224,1,1,22,28,5g1fnexeromjl0lvnxp8hpnhi,1,49.6,55.5,2023-04-10T14:22:48.093Z,2023-04-12T18:21:28Z,4180356145,3,,4180356153,212,9.3,4180356149,140,50.7,4184839005,178,,4180356151,141,41.9,4180356155,213,4.8,4180356147,56,Center,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614131,1201,43,1,22,30,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-04-10T14:22:50.001Z,2023-04-12T18:54:44Z,4184886095,144,67,4184885965,233,872,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614169,1204,67,1,22,30,5g1fnexeromjl0lvnxp8hpnhi,1,50.2,27.1,2023-04-10T14:22:50.001Z,2023-04-12T18:57:53Z,4184886153,233,873,,,,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614129,872,43,1,22,30,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-04-10T14:22:50.002Z,2023-04-12T18:54:43Z,4184886091,144,67,4184885987,233,1201,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614167,873,67,1,22,30,b3vbyitzi3nrw9ehj1eoko219,0,49.8,72.9,2023-04-10T14:22:50.002Z,2023-04-12T18:54:49Z,4184886161,233,1204,,,,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766623,225,1,1,22,33,5g1fnexeromjl0lvnxp8hpnhi,1,56.3,27,2023-04-10T14:22:53.320Z,2023-04-12T18:21:42Z,4180357077,56,Right,4180357079,140,73.5,4180357083,212,20.4,4180357085,213,5.8,4180357081,141,13.1,4184839341,178,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766659,226,1,1,22,38,5g1fnexeromjl0lvnxp8hpnhi,0,89.1,10.3,2023-04-10T14:22:58.298Z,2023-04-12T18:21:51Z,4180357271,140,88.9,4180357269,56,Center,4180357275,212,15.2,4184839543,178,,4180357277,213,1.6,4180357273,141,32.7,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766653,173,49,1,22,39,b3vbyitzi3nrw9ehj1eoko219,1,10.3,72,2023-04-10T14:22:59.482Z,2023-04-12T18:21:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766787,174,4,1,22,41,b3vbyitzi3nrw9ehj1eoko219,1,10,71.2,2023-04-10T14:23:00.702Z,2023-04-12T18:21:59Z,4180358627,233,227,4180357959,285,,4180357957,265,,4180357947,56,Back,4180357951,152,,4180357943,13,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531766889,227,4,1,22,41,5g1fnexeromjl0lvnxp8hpnhi,0,90,28.8,2023-04-10T14:23:00.703Z,2023-04-12T18:21:58Z,4180358671,233,174,4180358523,265,,4180358519,56,Center,4180358525,286,,4180358521,152,,4184839679,178,,4180358517,13,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768201,175,1,1,23,31,b3vbyitzi3nrw9ehj1eoko219,0,13.2,73.3,2023-04-10T14:23:51.072Z,2023-04-12T18:22:11Z,4180365979,141,86.6,4180365971,56,Left,4180365985,213,0.2,4180365981,212,55.6,4180365975,140,65.4,4180365967,152,,4180365987,1,,4180365965,155,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,4180365963,5,4184839951,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768281,228,1,1,23,35,5g1fnexeromjl0lvnxp8hpnhi,1,30.4,22.7,2023-04-10T14:23:54.740Z,2023-04-12T18:22:24Z,4180366333,3,,4180366341,212,28.9,4180366339,141,20.7,4180366337,140,57.9,4184840201,178,,4180366343,213,6.2,4180366335,56,Right,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614583,1224,67,1,23,36,5g1fnexeromjl0lvnxp8hpnhi,1,47.6,18.3,2023-04-10T14:23:55.846Z,2023-04-12T18:57:54Z,4184888237,233,881,,,,,,,,,,,,,,,,,,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532614581,881,67,1,23,36,b3vbyitzi3nrw9ehj1eoko219,0,52.4,81.7,2023-04-10T14:23:55.847Z,2023-04-12T18:56:20Z,4184888265,233,1224,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768323,229,1,1,23,36,5g1fnexeromjl0lvnxp8hpnhi,1,57.9,20.7,2023-04-10T14:23:55.882Z,2023-04-12T18:57:54Z,4183063083,156,,4180366547,56,Center,4184840297,178,,4180366555,141,38.5,4180366551,140,50.7,4180366559,212,14.3,4180366563,213,2.1,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768339,230,49,1,23,37,5g1fnexeromjl0lvnxp8hpnhi,1,46.2,39.7,2023-04-10T14:23:57.196Z,2023-04-12T18:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768417,231,1,1,23,38,5g1fnexeromjl0lvnxp8hpnhi,0,42.6,41.6,2023-04-10T14:23:57.915Z,2023-04-12T18:22:38Z,4184840443,178,,4180367131,141,100.0,4180367135,213,1.5,4180367133,212,40.6,4180367129,140,46.3,4180367137,1,,4180367127,56,Back,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768817,176,5,1,23,40,b3vbyitzi3nrw9ehj1eoko219,1,55.6,-1.4,2023-04-10T14:24:00.495Z,2023-04-12T18:22:41Z,4180369265,347,,4180369293,233,232,4180369263,56,Right,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768423,232,5,1,23,40,5g1fnexeromjl0lvnxp8hpnhi,0,44.4,101.4,2023-04-10T14:24:00.495Z,2023-04-12T18:22:42Z,4180367165,347,,4180367163,56,Back,4180369343,233,176,,,,,,,,,,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768853,177,1,1,23,53,b3vbyitzi3nrw9ehj1eoko219,1,57.1,0,2023-04-10T14:24:12.712Z,2023-04-12T18:22:46Z,4180369497,212,8.5,4180369485,140,56.1,4180369475,107,,4180369491,141,11.0,4180369503,213,1.7,4180369479,56,Right,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768929,178,1,1,23,53,b3vbyitzi3nrw9ehj1eoko219,1,56.1,11,2023-04-10T14:24:13.530Z,2023-04-12T18:22:51Z,4180369871,56,Right,4184840777,178,,4180369875,141,5.6,4180369873,140,57.6,4180369879,213,5.1,4180369877,212,4.0,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768957,179,1,1,23,57,b3vbyitzi3nrw9ehj1eoko219,0,57.6,5.5,2023-04-10T14:24:16.680Z,2023-04-12T18:22:55Z,4180370041,140,72.1,4180370045,212,20.2,4180370039,56,Center,4180370043,141,25.0,4184840879,178,,4180370047,213,0.7,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768963,233,8,1,23,58,5g1fnexeromjl0lvnxp8hpnhi,1,24.1,68.5,2023-04-10T14:24:17.742Z,2023-04-12T18:23:00Z,4183063807,383,,4180370075,56,Back,4184841047,178,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531768999,234,49,1,23,59,5g1fnexeromjl0lvnxp8hpnhi,1,33.6,58.5,2023-04-10T14:24:19.070Z,2023-04-12T18:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769037,235,1,1,23,59,5g1fnexeromjl0lvnxp8hpnhi,0,33.6,58.5,2023-04-10T14:24:19.321Z,2023-04-12T18:23:06Z,4180370499,56,Back,4180370501,140,48.8,4180370505,212,16.0,4180370507,213,0.0,4180370503,141,59.4,4184841189,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769049,180,1,1,24,0,b3vbyitzi3nrw9ehj1eoko219,0,53,35.1,2023-04-10T14:24:20.071Z,2023-04-12T18:23:15Z,4180370569,56,Center,4183064043,212,6.9,4184841369,178,,4183064041,141,29.5,4183064039,140,58.5,4183064045,213,5.7,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769233,236,1,1,24,4,5g1fnexeromjl0lvnxp8hpnhi,1,39.8,53.6,2023-04-10T14:24:24.522Z,2023-04-12T18:23:19Z,4180371535,140,24.1,4180371543,213,4.1,4180371531,56,Back,4184841393,178,,4180371539,141,20.1,4180371541,212,28.1,,,,,,,alhqwxs7t2pxxxuztmvy1ibpx,D. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769295,237,1,1,24,7,5g1fnexeromjl0lvnxp8hpnhi,1,27.6,21.8,2023-04-10T14:24:26.778Z,2023-04-12T18:23:22Z,4180371923,56,Back,4180371929,212,14.4,4180371927,141,4.9,4184841435,178,,4180371931,213,5.4,4180371925,140,35.8,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769389,238,1,1,24,10,5g1fnexeromjl0lvnxp8hpnhi,1,33.6,12.3,2023-04-10T14:24:29.818Z,2023-04-12T18:23:25Z,4180372471,213,2.4,4180372463,56,Back,4180372469,212,28.7,4180372467,141,39.4,4184841459,178,,4180372465,140,12.7,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769513,239,1,1,24,12,5g1fnexeromjl0lvnxp8hpnhi,1,13,43.3,2023-04-10T14:24:32.550Z,2023-04-12T18:23:29Z,4180373129,140,23.1,4180373133,212,28.2,4180373127,56,Back,4184841509,178,,4180373135,213,1.2,4180373131,141,81.8,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769587,240,1,1,24,17,5g1fnexeromjl0lvnxp8hpnhi,1,23.8,89.6,2023-04-10T14:24:36.684Z,2023-04-12T18:23:33Z,4180373537,140,31.0,4180373539,141,69.9,4180373541,212,15.4,4180373535,56,Back,4180373543,213,5.2,4184841613,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769617,241,1,1,24,18,5g1fnexeromjl0lvnxp8hpnhi,0,29.5,75.1,2023-04-10T14:24:38.115Z,2023-04-12T18:23:36Z,4180373701,56,Center,4180373705,141,73.6,4184841649,178,,4180373711,1,,4180373707,212,43.7,4180373703,140,71.1,4180373709,213,6.3,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769625,181,49,1,24,21,b3vbyitzi3nrw9ehj1eoko219,1,43.1,18.2,2023-04-10T14:24:41.086Z,2023-04-12T18:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769721,182,1,1,24,22,b3vbyitzi3nrw9ehj1eoko219,1,42,17.7,2023-04-10T14:24:41.681Z,2023-04-12T18:23:43Z,4180374343,212,19.7,4184841729,178,,4180374339,140,31.4,4180374345,213,2.2,4180374341,141,41.6,4180374333,56,Back,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531769889,183,1,1,24,25,b3vbyitzi3nrw9ehj1eoko219,1,31.8,42.5,2023-04-10T14:24:45.234Z,2023-04-12T18:23:49Z,4180375285,56,Back,4180375293,213,2.2,4180375287,140,21.5,4184841805,178,,4180375289,141,63.3,4180375291,212,17.8,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770005,184,1,1,24,30,b3vbyitzi3nrw9ehj1eoko219,1,27.4,64,2023-04-10T14:24:50.228Z,2023-04-12T18:23:53Z,4180375861,155,,4180375873,212,42.3,4180375877,1,,4180375867,140,42.2,4184841889,178,,4180375875,213,5.1,4180375863,56,Back,4180375871,141,6.1,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770325,185,1,1,24,38,b3vbyitzi3nrw9ehj1eoko219,1,37.1,21,2023-04-10T14:24:58.347Z,2023-04-12T18:24:07Z,4180377571,212,23.6,4184842135,178,,4180377567,141,17.0,4180377561,56,Back,4180377573,213,3.3,4180377565,140,14.8,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770419,186,1,1,24,42,b3vbyitzi3nrw9ehj1eoko219,1,15,14.4,2023-04-10T14:25:02.399Z,2023-04-12T18:24:10Z,4180378105,155,,4180378115,213,6.0,4180378111,141,4.7,4180378107,56,Back,4180378113,212,21.6,4180378109,140,34.6,4184842165,178,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770497,187,1,1,24,44,b3vbyitzi3nrw9ehj1eoko219,0,34.6,4.7,2023-04-10T14:25:04.234Z,2023-04-12T18:24:18Z,4184842321,178,,4180378561,157,,4180378573,212,45.6,4180378579,213,0.4,4180378565,56,Center,4180378585,1,,4180378571,141,27.9,4180378569,140,75.3,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770457,242,49,1,24,48,5g1fnexeromjl0lvnxp8hpnhi,1,31.7,85.9,2023-04-10T14:25:08.308Z,2023-04-12T18:24:21Z,,,,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770719,243,1,1,24,48,5g1fnexeromjl0lvnxp8hpnhi,1,29.7,86.6,2023-04-10T14:25:08.559Z,2023-04-12T18:24:36Z,4180379743,213,4.0,4180379731,56,Back,4180379735,141,53.0,4180379737,212,30.3,4184842615,178,,4180379733,140,10.8,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770813,244,1,1,24,55,5g1fnexeromjl0lvnxp8hpnhi,0,14.2,37,2023-04-10T14:25:14.840Z,2023-04-12T18:24:41Z,4180380257,140,59.3,4180380269,213,6.1,4180380253,56,Center,4184842703,178,,4180380251,155,,4180380273,1,,4180380261,141,23.1,4180380265,212,48.3,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770865,188,1,1,24,57,b3vbyitzi3nrw9ehj1eoko219,0,36,83.1,2023-04-10T14:25:17.232Z,2023-04-12T18:25:08Z,4180380553,140,48.9,4180380559,213,6.2,4184843251,178,,4180380557,212,13.6,4180380551,56,Back,4180380549,3,,4180380555,141,82.0,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532271813,904,61,1,24,58,5g1fnexeromjl0lvnxp8hpnhi,0,50.8,23.1,2023-04-10T14:25:17.953Z,2023-04-12T18:25:23Z,4183066491,56,Center,4184843535,178,,,,,,,,,,,,,,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770923,190,49,1,25,0,b3vbyitzi3nrw9ehj1eoko219,1,45.1,51.2,2023-04-10T14:25:19.789Z,2023-04-12T18:25:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771009,191,1,1,25,0,b3vbyitzi3nrw9ehj1eoko219,1,45.1,51.2,2023-04-10T14:25:19.868Z,2023-04-12T18:25:33Z,4180381331,140,58.6,4180381335,212,22.0,4184843745,178,,4180381337,213,5.4,4180381333,141,26.5,4180381329,56,Center,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531770915,189,43,1,25,1,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-04-10T14:25:20.929Z,2023-04-11T14:27:33Z,4180380813,212,17.3,4180380807,56,Back,4180380809,140,45.1,4180380817,213,5.1,4180380811,141,51.2,4183066319,144,1,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771119,192,1,1,25,4,b3vbyitzi3nrw9ehj1eoko219,1,69.2,23.7,2023-04-10T14:25:24.477Z,2023-04-12T18:25:39Z,4180381935,213,0.2,4180381931,141,28.9,4184843829,178,,4180381927,56,Center,4180381929,140,88.3,4180381933,212,20.4,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771131,193,3,1,25,7,b3vbyitzi3nrw9ehj1eoko219,0,88,30.4,2023-04-10T14:25:27.124Z,2023-04-12T18:25:57Z,4183067005,465,,4180382489,233,245,4180382039,286,,4184844133,178,,4180381997,56,Center,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531771197,245,7,1,25,7,5g1fnexeromjl0lvnxp8hpnhi,0,12,69.6,2023-04-10T14:25:27.256Z,2023-04-12T18:26:14Z,4180382369,56,Back,4180382371,285,,4183067057,385,,4180382459,233,193,4184844517,178,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532615319,910,67,1,25,8,b3vbyitzi3nrw9ehj1eoko219,1,87.3,39.3,2023-04-10T14:25:28.552Z,2023-04-12T19:08:45Z,4184892011,233,1275,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532615317,1275,67,1,25,8,5g1fnexeromjl0lvnxp8hpnhi,0,12.7,60.7,2023-04-10T14:25:28.553Z,2023-04-12T18:59:02Z,4184892015,233,910,,,,,,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
