id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/9/value,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2521693071,422,1,2,50,18,5qwskbjpa17fvmtuu5qijy7cz,1,63.8,81.4,2023-03-18T16:09:50.071Z,2023-03-18T16:09:59Z,4106080831,140,64.1,4106080833,141,83.6,4106082217,156,,4106080829,56,Left,4106080835,212,1.5,4106080837,213,1.4,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693075,423,61,2,50,19,5qwskbjpa17fvmtuu5qijy7cz,0,65.4,85,2023-03-18T16:09:50.734Z,2023-03-18T16:11:04Z,4106080867,56,Left,,,,,,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695569,411,49,2,50,20,8w89tsles26jm12aoelwvlttt,1,16.8,9.2,2023-03-18T16:09:52.122Z,2023-03-18T16:11:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693287,397,1,2,50,21,8w89tsles26jm12aoelwvlttt,0,17.7,15.2,2023-03-18T16:09:52.236Z,2023-03-18T16:11:01Z,4106081949,56,Back,4106081953,140,32.5,4106081943,157,,4106081971,141,0.0,4106081977,213,5.7,4106081979,1,,4106081975,212,19.2,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693315,398,5,2,50,22,8w89tsles26jm12aoelwvlttt,0,40.2,-1.2,2023-03-18T16:09:54.015Z,2023-03-18T16:46:56Z,4106082093,347,,4106082335,233,424,4106082091,56,Back,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693307,424,5,2,50,22,5qwskbjpa17fvmtuu5qijy7cz,1,59.8,101.2,2023-03-18T16:09:54.015Z,2023-03-18T16:09:59Z,4106082303,233,398,4106082045,56,Left,4106082047,347,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693745,425,1,2,50,38,5qwskbjpa17fvmtuu5qijy7cz,1,52.2,100,2023-03-18T16:10:09.854Z,2023-03-18T16:10:12Z,4106084393,140,77.3,4106084389,107,,4106084399,213,5.8,4106084391,56,Center,4106084401,1,,4106084395,141,78.7,4106084397,212,30.4,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693775,426,1,2,50,41,5qwskbjpa17fvmtuu5qijy7cz,0,80.3,86.5,2023-03-18T16:10:12.854Z,2023-03-18T16:10:13Z,4106084541,141,65.7,4106084539,140,75.8,4106084543,212,14.9,4106084535,3,,4106084537,56,Center,4106084545,213,4.4,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693837,399,49,2,50,43,8w89tsles26jm12aoelwvlttt,1,19.6,33.4,2023-03-18T16:10:14.796Z,2023-03-18T16:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521693929,400,1,2,50,44,8w89tsles26jm12aoelwvlttt,1,19.6,33.4,2023-03-18T16:10:15.282Z,2023-03-18T16:10:18Z,4106085319,56,Back,4106085323,140,18.8,4106085329,212,28.6,4106085327,141,75.4,4106085333,213,1.6,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694143,401,1,2,50,47,8w89tsles26jm12aoelwvlttt,1,21.2,89.9,2023-03-18T16:10:18.282Z,2023-03-18T16:10:27Z,4106086471,140,55.6,4106086469,56,Left,4106086473,141,90.2,4106086479,1,,4106086475,212,36.1,4106086477,213,0.0,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694267,402,1,2,50,55,8w89tsles26jm12aoelwvlttt,1,55.3,62.7,2023-03-18T16:10:26.962Z,2023-03-18T16:10:31Z,4106087161,213,2.4,4106087149,56,Back,4106087153,140,38.4,4106087155,141,86.9,4106087157,212,24.2,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694375,403,1,2,50,59,8w89tsles26jm12aoelwvlttt,1,38.4,86.9,2023-03-18T16:10:31.010Z,2023-03-18T16:10:35Z,4106087679,212,8.3,4106087681,213,1.0,4106087677,141,96.9,4106087673,56,Back,4106087675,140,43.0,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694435,404,1,2,51,3,8w89tsles26jm12aoelwvlttt,1,43,96.9,2023-03-18T16:10:35.026Z,2023-03-18T16:10:37Z,4106087975,212,25.1,4106087973,141,69.7,4106087977,213,4.0,4106087971,140,26.8,4106087969,56,Back,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694503,405,1,2,51,5,8w89tsles26jm12aoelwvlttt,1,26.8,69.7,2023-03-18T16:10:37.074Z,2023-03-18T16:10:39Z,4106088377,212,16.8,4106088381,213,3.7,4106088373,141,55.7,4106088369,140,13.6,4106088363,56,Back,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694593,406,1,2,51,8,8w89tsles26jm12aoelwvlttt,1,13.6,55.7,2023-03-18T16:10:39.466Z,2023-03-18T16:10:42Z,4106088837,141,16.2,4106088839,212,27.4,4106088841,213,4.9,4106088835,140,18.8,4106088833,56,Back,,,,,,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694721,407,1,2,51,10,8w89tsles26jm12aoelwvlttt,1,18.8,16.2,2023-03-18T16:10:41.946Z,2023-03-18T16:10:45Z,4106089447,212,18.9,4106089449,213,0.3,4106089443,140,36.2,4106089445,141,23.4,4106089441,56,Back,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694831,408,3,2,51,13,8w89tsles26jm12aoelwvlttt,1,45.3,41.8,2023-03-18T16:10:45.090Z,2023-03-20T15:07:09Z,4106090061,56,Back,4113065485,465,,4106090065,286,,4106090123,233,427,,,,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694741,427,45,2,51,13,5qwskbjpa17fvmtuu5qijy7cz,0,54.7,58.2,2023-03-18T16:10:45.090Z,2023-03-18T16:10:53Z,4106089507,56,Center,4106090937,233,408,4106089511,285,,,,,,,,,,,,,,,,,djjkjjtiuwnbaau5lv6iqkwr9,M. Nottingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694919,409,1,2,51,17,8w89tsles26jm12aoelwvlttt,0,62.7,35.1,2023-03-18T16:10:48.306Z,2023-03-20T15:07:25Z,4106090541,141,29.1,4106090539,140,78.9,4106090537,56,Center,4106090545,213,6.0,4106090543,212,17.5,,,,,,,,,,9mgcugydtvdr5wk7qii9wpd2i,C. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695005,428,49,2,51,19,5qwskbjpa17fvmtuu5qijy7cz,1,20.1,71.4,2023-03-18T16:10:50.823Z,2023-03-20T15:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695059,429,1,2,51,20,5qwskbjpa17fvmtuu5qijy7cz,1,20.1,71.4,2023-03-18T16:10:52.118Z,2023-03-20T15:07:30Z,4106091271,213,3.8,4106091263,140,6.7,4106091259,56,Back,4106091269,212,18.0,4106091267,141,54.8,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695125,430,1,2,51,24,5qwskbjpa17fvmtuu5qijy7cz,1,6.7,54.8,2023-03-18T16:10:55.694Z,2023-03-18T16:10:58Z,4106091655,140,15.2,4106091661,212,20.4,4106091653,56,Back,4106091663,213,1.1,4106091659,141,81.8,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695133,431,4,2,51,25,5qwskbjpa17fvmtuu5qijy7cz,1,11.5,85.2,2023-03-18T16:10:57.018Z,2023-03-18T16:10:59Z,4106091775,233,410,4106091699,56,Back,4106091701,152,,4106091703,265,,4106091697,13,,4106091705,285,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695103,410,4,2,51,25,8w89tsles26jm12aoelwvlttt,0,88.5,14.8,2023-03-18T16:10:57.019Z,2023-03-18T16:10:59Z,4106091515,13,,4106091517,56,Right,4106091519,152,,4106091523,286,,4106091805,233,431,4106091521,265,,,,,,,,6evqqxq5e0y1uvigg6bss4frp,W. Grigg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695815,432,1,2,51,45,5qwskbjpa17fvmtuu5qijy7cz,0,12.1,86.6,2023-03-18T16:11:16.375Z,2023-03-18T16:11:41Z,4106095307,213,6.1,4106095295,56,Center,4106095305,212,59.9,4106095293,152,,4106095289,5,,4106095309,1,,4106095303,141,66.7,4106095299,140,67.7,1aq6osi0b0c580dlu9ugnjaei,T. Savin,4106095291,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695835,412,44,2,51,48,8w89tsles26jm12aoelwvlttt,1,30.3,30.8,2023-03-18T16:11:20.010Z,2023-03-18T16:11:23Z,4106095941,233,433,4106095429,56,Back,4106095431,285,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695857,433,44,2,51,48,5qwskbjpa17fvmtuu5qijy7cz,0,69.7,69.2,2023-03-18T16:11:20.011Z,2023-03-18T16:11:23Z,4106095551,286,,4106096065,233,412,4106095547,56,Center,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695907,413,1,2,51,49,8w89tsles26jm12aoelwvlttt,0,29.2,31.8,2023-03-18T16:11:20.537Z,2023-03-18T16:11:22Z,4106095791,141,46.1,4106095781,3,,4106095787,140,55.0,4106095793,212,28.8,4106095783,56,Center,4106095797,213,0.3,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696051,434,1,2,51,52,5qwskbjpa17fvmtuu5qijy7cz,1,45.7,53.9,2023-03-18T16:11:23.223Z,2023-03-18T16:11:26Z,4106096551,56,Center,4106096561,212,15.2,4106096559,141,36.3,4106096563,213,5.4,4106096555,140,54.7,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696157,435,1,2,51,54,5qwskbjpa17fvmtuu5qijy7cz,1,54.2,35.8,2023-03-18T16:11:26.063Z,2023-03-18T16:11:28Z,4106097091,140,85.0,4106097089,56,Center,4106097093,141,62.7,4106097099,1,,4106097087,155,,4106097095,212,37.2,4106097097,213,0.5,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696219,436,44,2,51,56,5qwskbjpa17fvmtuu5qijy7cz,1,88.2,65.4,2023-03-18T16:11:28.121Z,2023-03-18T16:11:30Z,4106097427,286,,4106097465,233,414,4106097425,56,Center,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696175,414,44,2,51,56,8w89tsles26jm12aoelwvlttt,0,11.8,34.6,2023-03-18T16:11:28.122Z,2023-03-18T16:11:30Z,4106097189,285,,4106097529,233,436,4106097183,56,Back,,,,,,,,,,,,,,,,4k2uxd5rl1u8ctyxh3d765fqh,T. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696463,437,1,2,51,58,5qwskbjpa17fvmtuu5qijy7cz,0,84.5,70.7,2023-03-18T16:11:29.879Z,2023-03-20T15:08:28Z,4106098697,212,7.7,4106098685,3,,4106098687,56,Center,4106098691,140,90.6,4106098701,213,5.7,4106098693,141,64.5,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696407,415,4,2,52,2,8w89tsles26jm12aoelwvlttt,1,10.2,39.4,2023-03-18T16:11:33.387Z,2023-03-18T16:11:37Z,4106098417,265,,4106098961,233,438,4106098415,152,,4106098411,13,,4106098419,285,,4106098413,56,Back,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521696489,438,4,2,52,2,5qwskbjpa17fvmtuu5qijy7cz,0,89.8,60.6,2023-03-18T16:11:33.388Z,2023-03-18T16:11:38Z,4106098855,265,,4106098829,56,Center,4106098857,286,,4106098827,13,,4106098851,152,,4106099085,233,415,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521697459,416,1,2,52,32,8w89tsles26jm12aoelwvlttt,1,10.9,37.6,2023-03-18T16:12:03.873Z,2023-03-18T16:12:06Z,4106104261,5,,4106104273,140,11.7,4106104269,56,Back,4106104285,213,1.5,4106104281,212,9.8,4106104277,141,51.9,4106104265,152,,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521697593,417,1,2,52,35,8w89tsles26jm12aoelwvlttt,0,11.7,51.9,2023-03-18T16:12:06.793Z,2023-03-20T15:09:05Z,4106104925,140,31.7,4106104923,56,Back,4106104929,141,100.0,4106104937,1,,4106104933,212,39.6,4106104935,213,1.0,4113068509,155,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521697599,418,5,2,52,38,8w89tsles26jm12aoelwvlttt,0,38.2,101.5,2023-03-18T16:12:09.263Z,2023-03-18T16:46:56Z,4106109565,233,439,4106104981,56,Back,4106104983,347,,,,,,,,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521698453,439,5,2,52,38,5qwskbjpa17fvmtuu5qijy7cz,1,61.8,-1.5,2023-03-18T16:12:09.263Z,2023-03-18T16:12:34Z,4106109455,233,418,4106109377,56,Right,4106109379,347,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521698587,440,1,2,53,2,5qwskbjpa17fvmtuu5qijy7cz,0,55.2,0,2023-03-18T16:12:33.438Z,2023-03-18T16:12:37Z,4106110063,212,44.8,4106110053,56,Center,4106110061,141,36.7,4106110065,213,0.6,4106110057,140,89.9,4106110067,1,,4106110049,107,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521698671,419,12,2,53,6,8w89tsles26jm12aoelwvlttt,1,7.1,71.1,2023-03-18T16:12:37.361Z,2023-03-20T15:09:44Z,4106110529,140,28.9,4106110531,141,100.0,4106110527,56,Back,4106110585,167,,4106110945,15,,4106110533,212,30.5,4106110535,213,0.7,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521698675,420,5,2,53,8,8w89tsles26jm12aoelwvlttt,0,32.6,101.4,2023-03-18T16:12:39.362Z,2023-03-18T16:12:51Z,4106112695,233,441,4106110551,56,Back,4106110553,347,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699051,441,5,2,53,8,5qwskbjpa17fvmtuu5qijy7cz,1,67.4,-1.4,2023-03-18T16:12:39.362Z,2023-03-18T16:46:56Z,4106112535,347,,4106112533,56,Right,4106112627,233,420,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699131,442,1,2,53,19,5qwskbjpa17fvmtuu5qijy7cz,0,63.7,0,2023-03-18T16:12:50.663Z,2023-03-18T16:12:52Z,4106112995,1,,4106112987,140,85.9,4106112985,56,Center,4106112991,212,33.5,4106112993,213,0.8,4106112989,141,33.3,4106112983,107,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699247,421,12,2,53,22,8w89tsles26jm12aoelwvlttt,1,11.2,65.5,2023-03-18T16:12:54.129Z,2023-03-20T15:10:08Z,4106113583,140,23.7,4106113647,15,,4106113581,56,Back,4106113591,213,6.1,4106113585,141,62.4,4106113587,212,13.3,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699323,443,1,2,53,24,5qwskbjpa17fvmtuu5qijy7cz,1,76.1,36.9,2023-03-18T16:12:55.318Z,2023-03-20T15:10:17Z,4106114059,212,9.7,4106114053,56,Center,4106114061,213,2.0,4106114051,3,,4106114057,141,49.7,4106114055,140,72.1,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699461,444,1,2,53,26,5qwskbjpa17fvmtuu5qijy7cz,1,65.1,50,2023-03-18T16:12:57.486Z,2023-03-18T16:13:01Z,4106114827,155,,4106114831,140,68.4,4106114829,56,Right,4106114833,141,5.5,4106114835,212,30.5,4106114837,213,4.8,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699561,445,1,2,53,30,5qwskbjpa17fvmtuu5qijy7cz,0,68.8,4.6,2023-03-18T16:13:01.646Z,2023-03-18T16:13:03Z,4106115295,140,100.0,4106115287,3,,4106115297,141,29.7,4106115301,213,0.5,4106115289,56,Center,4106115303,1,,4106115299,212,38.2,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699581,422,5,2,53,32,8w89tsles26jm12aoelwvlttt,1,-1.2,77.4,2023-03-18T16:13:03.499Z,2023-03-18T16:46:57Z,4106115429,233,446,4106115373,56,Back,4106115375,346,,,,,,,,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521699573,446,5,2,53,32,5qwskbjpa17fvmtuu5qijy7cz,0,101.2,22.6,2023-03-18T16:13:03.499Z,2023-03-18T16:13:04Z,4106115501,233,422,4106115325,56,Center,4106115329,346,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700385,423,1,2,53,51,8w89tsles26jm12aoelwvlttt,1,4.6,50.3,2023-03-18T16:13:22.185Z,2023-03-18T16:13:24Z,4106119643,237,,4106119631,56,Back,4106119633,140,5.6,4106119639,213,1.3,4106119629,124,,4106119635,141,56.3,4106119637,212,4.2,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700467,424,1,2,53,53,8w89tsles26jm12aoelwvlttt,1,5.6,56.3,2023-03-18T16:13:24.248Z,2023-03-18T16:13:27Z,4106120097,140,6.2,4106120093,56,Back,4106120103,212,11.6,4106120099,141,39.2,4106120109,213,4.8,,,,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700593,425,1,2,53,56,8w89tsles26jm12aoelwvlttt,0,6,37.7,2023-03-18T16:13:27.144Z,2023-03-20T15:10:44Z,4106120703,213,0.1,4106120689,56,Center,4106120693,140,51.5,4113071271,155,,4106120699,212,47.9,4106120707,1,,4106120697,141,43.6,,,,32sqctjujedqsab4xwy1pwlbd,J. Cumming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700641,447,1,2,53,59,5qwskbjpa17fvmtuu5qijy7cz,0,47.6,54.8,2023-03-18T16:13:30.902Z,2023-03-20T15:11:01Z,4113071751,157,,4106120933,56,Center,4113071761,1,,4113071753,140,79.1,4113071755,141,60.6,4113071759,213,0.1,4113071757,212,33.3,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700853,426,1,2,54,3,8w89tsles26jm12aoelwvlttt,1,19.9,42.8,2023-03-18T16:13:34.633Z,2023-03-18T16:13:36Z,4106122117,141,46.7,4106122115,140,32.7,4106122109,3,,4106122119,212,13.7,4106122113,56,Back,4106122121,213,0.2,,,,,,,1vfuzp09s9oj95ruav4ln9ch6,J. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521700963,427,1,2,54,5,8w89tsles26jm12aoelwvlttt,1,32.7,46.7,2023-03-18T16:13:36.496Z,2023-03-18T16:13:47Z,4106122687,212,9.4,4106122689,213,0.6,4106122685,141,54.8,4106122677,56,Back,4106122681,140,39.9,,,,,,,,,,8uch2zjj8vxmfi2l544j5ipxx,J. McEachran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521701259,428,1,2,54,10,8w89tsles26jm12aoelwvlttt,1,40.7,49.4,2023-03-18T16:13:41.840Z,2023-03-18T16:13:47Z,4106124239,140,83.2,4106124249,213,5.8,4106124243,141,13.7,4106124237,56,Right,4106124253,1,,4106124247,212,50.8,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521701507,429,1,2,54,17,8w89tsles26jm12aoelwvlttt,1,86.7,13.7,2023-03-18T16:13:48.552Z,2023-03-18T16:13:54Z,4106125519,213,3.0,4106125517,212,14.0,4106125515,141,17.4,4106125513,140,73.6,4106125509,56,Right,,,,,,,,,,s2phyy6eoysnxu96rw2ivnx1,S. Kaikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521701785,430,1,2,54,23,8w89tsles26jm12aoelwvlttt,1,75.3,48.5,2023-03-18T16:13:54.344Z,2023-03-18T16:14:01Z,4106127027,141,88.7,4106127031,213,1.5,4106127029,212,27.5,4106127025,140,77.8,4106127023,56,Left,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521701965,431,1,2,54,29,8w89tsles26jm12aoelwvlttt,1,72.5,94.2,2023-03-18T16:14:00.871Z,2023-03-18T16:14:05Z,4106127921,213,3.7,4106127919,212,17.0,4106127913,56,Left,4106127917,141,80.3,4106127915,140,59.0,,,,,,,,,,9j8icoctjp1icwle91r62q76x,D. Harvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521702053,432,1,2,54,34,8w89tsles26jm12aoelwvlttt,1,56.8,73,2023-03-18T16:14:05.240Z,2023-03-18T16:14:07Z,4106128395,56,Left,4106128407,212,10.9,4106128409,213,1.5,4106128405,141,89.0,4106128399,140,57.1,,,,,,,,,,3nwvlft28lt3fiirchylvwtm1,P. Maghoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521702143,433,1,2,54,36,8w89tsles26jm12aoelwvlttt,1,59.4,90,2023-03-18T16:14:07.719Z,2023-03-18T16:14:10Z,4106128923,212,19.9,4106128925,213,5.7,4106128919,140,75.1,4106128917,56,Center,4106128921,141,73.5,,,,,,,,,,5obqs1ezswoc3ns0c9k4qai8l,D. Lewington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521702153,434,61,2,54,38,8w89tsles26jm12aoelwvlttt,0,73.4,72.4,2023-03-18T16:14:09.208Z,2023-03-20T15:11:44Z,4106128961,56,Center,,,,,,,,,,,,,,,,,,,,,,2uids8ea8jv4r62psqj37x3e2,M. Eisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521702265,448,1,2,54,39,5qwskbjpa17fvmtuu5qijy7cz,1,28.8,29.7,2023-03-18T16:14:10.209Z,2023-03-20T15:11:49Z,4113072887,140,34.3,4106129609,56,Back,4113072889,141,46.0,4113072893,213,1.1,4113072891,212,12.5,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521702281,449,49,2,54,41,5qwskbjpa17fvmtuu5qijy7cz,1,30.6,45.8,2023-03-18T16:14:13.142Z,2023-03-18T16:14:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dzitwscdk6ogkf6bstbrik53p,S. McConville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
