id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2486732173,513,61,2,50,22,1musyruv2ufjrjnj6gvdbr8kt,0,65.9,41.8,2022-11-19T16:12:50.109Z,2022-11-22T06:27:56Z,3921619335,56,Center,3923828231,178,,,,,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732203,392,3,2,50,24,82kapkjwonlv9j1ui0ytv5sii,1,44.8,52.9,2022-11-19T16:12:51.899Z,2022-11-22T06:28:03Z,3923485669,464,,3921619451,286,,3921619679,233,515,3921619449,56,Back,3923828299,178,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732235,515,45,2,50,24,1musyruv2ufjrjnj6gvdbr8kt,0,55.2,47.1,2022-11-19T16:12:51.899Z,2022-11-22T06:28:03Z,3921619685,233,392,3921619607,285,,3921619605,56,Center,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732211,393,49,2,50,25,82kapkjwonlv9j1ui0ytv5sii,1,44.6,47.9,2022-11-19T16:12:52.880Z,2022-11-22T06:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732227,514,43,2,50,27,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-19T16:12:55.374Z,2022-11-19T16:12:58Z,3921619583,286,0,3921619581,56,Center,3921619915,144,50,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732295,394,1,2,50,29,82kapkjwonlv9j1ui0ytv5sii,1,57.7,70.9,2022-11-19T16:12:57.111Z,2022-11-22T06:28:17Z,3921619883,212,2.9,3921619873,140,55.3,3921619869,56,Center,3923828457,178,,3921619887,213,2.6,3921619879,141,73.0,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732317,395,1,2,50,30,82kapkjwonlv9j1ui0ytv5sii,1,55.3,73,2022-11-19T16:12:57.959Z,2022-11-22T06:28:24Z,3921619999,140,53.2,3921620009,213,4.4,3923828551,178,,3921620005,212,7.4,3921619997,56,Center,3921620001,141,62.6,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732333,396,1,2,50,31,82kapkjwonlv9j1ui0ytv5sii,1,53.2,62.6,2022-11-19T16:12:59.258Z,2022-11-22T06:28:27Z,3921620109,212,21.9,3921620115,213,1.9,3921620105,140,45.8,3921620107,141,92.7,3921620103,56,Back,3923828595,178,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732349,397,1,2,50,34,82kapkjwonlv9j1ui0ytv5sii,0,45.8,92.7,2022-11-19T16:13:01.621Z,2022-11-22T06:28:31Z,3921620219,213,6.2,3923828645,178,,3921620213,140,51.7,3921620211,56,Left,3921620215,141,91.5,3921620217,212,6.2,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732359,516,61,2,50,34,1musyruv2ufjrjnj6gvdbr8kt,1,45,8.6,2022-11-19T16:13:01.804Z,2022-11-22T06:28:38Z,3921620281,56,Back,3923828729,178,,,,,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732395,398,61,2,50,36,82kapkjwonlv9j1ui0ytv5sii,1,62.4,77.6,2022-11-19T16:13:03.556Z,2022-11-22T06:28:48Z,3923828819,21,,3923828821,178,,3921620479,56,Center,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732423,399,1,2,50,37,82kapkjwonlv9j1ui0ytv5sii,0,60.9,81.7,2022-11-19T16:13:04.650Z,2022-11-22T06:28:52Z,3921620613,141,76.3,3921620617,213,5.6,3921620611,140,64.9,3921620615,212,5.6,3923828863,178,,3921620609,56,Center,3923485887,155,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732439,517,1,2,50,38,1musyruv2ufjrjnj6gvdbr8kt,1,21.1,23.4,2022-11-19T16:13:06.138Z,2022-11-22T06:28:58Z,3923828927,178,,3921620697,56,Back,3921620703,212,18.6,3921620699,140,38.8,3921620705,213,6.3,3921620701,141,22.8,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732443,518,49,2,50,39,1musyruv2ufjrjnj6gvdbr8kt,1,39.4,22.2,2022-11-19T16:13:07.367Z,2022-11-22T06:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732503,519,1,2,50,41,1musyruv2ufjrjnj6gvdbr8kt,1,38.2,10.9,2022-11-19T16:13:09.505Z,2022-11-22T06:29:08Z,3921621113,212,5.2,3921621109,140,36.4,3921621107,56,Back,3921621111,141,18.0,3921621115,213,1.9,3923829033,178,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732517,520,1,2,50,43,1musyruv2ufjrjnj6gvdbr8kt,1,36.4,18,2022-11-19T16:13:10.693Z,2022-11-22T06:29:12Z,3923829077,178,,3921621173,56,Back,3921621175,140,28.1,3921621177,141,10.9,3921621179,212,10.0,3921621181,213,3.6,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732593,521,1,2,50,45,1musyruv2ufjrjnj6gvdbr8kt,1,28.1,10.9,2022-11-19T16:13:12.888Z,2022-11-22T06:29:16Z,3921621561,56,Back,3921621565,140,47.7,3921621569,141,1.9,3921621573,212,21.5,3923829109,178,,3921621575,213,6.0,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732619,522,1,2,50,47,1musyruv2ufjrjnj6gvdbr8kt,0,47.2,4,2022-11-19T16:13:15.070Z,2022-11-22T06:29:20Z,3921621719,212,32.5,3921621721,213,0.6,3921621717,141,32.2,3921621711,155,,3921621715,140,72.2,3921621713,56,Center,3921621723,1,,3923829159,178,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732639,400,1,2,50,50,82kapkjwonlv9j1ui0ytv5sii,0,27.5,62.3,2022-11-19T16:13:17.604Z,2022-11-22T06:29:24Z,3921621825,140,41.0,3921621827,141,73.3,3923829189,178,,3921621829,212,16.0,3921621831,213,0.5,3921621823,56,Back,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732767,524,1,2,50,53,1musyruv2ufjrjnj6gvdbr8kt,1,56.1,27,2022-11-19T16:13:20.895Z,2022-11-22T06:29:27Z,3921622467,56,Right,3921622473,212,16.1,3923829241,178,,3921622469,140,66.2,3921622475,213,5.4,3921622471,141,9.1,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732671,523,43,2,50,54,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-11-19T16:13:21.958Z,2022-11-19T16:13:36Z,3921623043,144,49,,,,,,,,,,,,,,,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487086545,768,45,2,50,57,82kapkjwonlv9j1ui0ytv5sii,0,21.3,85.2,2022-11-19T16:13:25.490Z,2022-11-22T06:29:31Z,3923486703,56,Back,3923518127,233,887,3923486705,285,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487086543,887,3,2,50,57,1musyruv2ufjrjnj6gvdbr8kt,1,78.7,14.8,2022-11-19T16:13:25.490Z,2022-11-22T06:29:30Z,3923829259,178,,3923486701,286,,3923518123,233,768,3923486707,464,,3923486699,56,Right,,,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732791,525,1,2,51,1,1musyruv2ufjrjnj6gvdbr8kt,1,66,17.9,2022-11-19T16:13:28.708Z,2022-11-22T06:29:34Z,3921622613,213,0.0,3923829295,178,,3921622609,141,19.1,3921622605,56,Right,3921622611,212,25.2,3921622607,140,90.0,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732809,526,1,2,51,3,1musyruv2ufjrjnj6gvdbr8kt,0,89.9,18.8,2022-11-19T16:13:30.749Z,2022-11-22T06:29:37Z,3923829331,178,,3921622707,213,1.4,3921622701,140,92.3,3921622705,212,17.3,3921622699,56,Center,3921622703,141,43.9,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732879,401,12,2,51,3,82kapkjwonlv9j1ui0ytv5sii,1,6.1,54.6,2022-11-19T16:13:31.475Z,2022-11-22T06:29:41Z,3921622999,141,100.0,3921623001,212,32.6,3921622995,56,Back,3923829373,178,,3921622997,140,13.3,3921623003,213,1.3,3921623065,167,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732885,402,5,2,51,6,82kapkjwonlv9j1ui0ytv5sii,0,13,101.4,2022-11-19T16:13:33.951Z,2022-11-22T06:29:45Z,3921623553,233,527,3921623021,56,Back,3921623023,347,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486732975,527,5,2,51,6,1musyruv2ufjrjnj6gvdbr8kt,1,87,-1.4,2022-11-19T16:13:33.951Z,2022-11-22T06:29:45Z,3921623507,56,Right,3921623535,233,402,3921623509,347,,,,,,,,,,,,,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733035,528,1,2,51,12,1musyruv2ufjrjnj6gvdbr8kt,1,78,0,2022-11-19T16:13:39.684Z,2022-11-22T06:29:48Z,3921623793,212,11.0,3921623785,107,,3921623791,141,12.3,3921623787,56,Right,3921623795,213,2.1,3921623789,140,72.8,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733101,529,1,2,51,14,1musyruv2ufjrjnj6gvdbr8kt,1,71.3,12.6,2022-11-19T16:13:41.756Z,2022-11-22T06:29:53Z,3921624113,213,5.2,3921624109,141,4.7,3923829473,178,,3921624105,56,Right,3921624111,212,6.1,3921624107,140,74.0,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733173,530,1,2,51,18,1musyruv2ufjrjnj6gvdbr8kt,1,73.5,6.5,2022-11-19T16:13:46.350Z,2022-11-22T06:29:57Z,3921624443,141,13.5,3923829515,178,,3921624439,56,Right,3921624447,213,2.8,3921624445,212,12.8,3921624441,140,62.2,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733211,531,1,2,51,20,1musyruv2ufjrjnj6gvdbr8kt,1,64,12.9,2022-11-19T16:13:48.483Z,2022-11-22T06:30:01Z,3921624693,212,8.7,3921624689,141,18.5,3921624685,140,56.5,3921624681,56,Right,3923829581,178,,3921624695,213,2.7,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733257,532,1,2,51,23,1musyruv2ufjrjnj6gvdbr8kt,1,56.4,18.3,2022-11-19T16:13:51.186Z,2022-11-22T06:30:04Z,3921624959,212,24.1,3923829613,178,,3921624955,140,44.8,3921624957,141,48.8,3921624961,213,2.1,3921624953,56,Back,,,,,,,e2b2wcox0ibhasr4zf5nphdqt,M. Ihiekwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733299,533,1,2,51,26,1musyruv2ufjrjnj6gvdbr8kt,1,44.1,53.9,2022-11-19T16:13:53.958Z,2022-11-22T06:30:07Z,3923829637,178,,3921625187,141,71.4,3921625191,212,16.2,3921625181,56,Center,3921625183,140,54.6,3921625193,213,0.8,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733339,534,1,2,51,30,1musyruv2ufjrjnj6gvdbr8kt,1,59.8,69.6,2022-11-19T16:13:57.813Z,2022-11-22T06:30:10Z,3921625369,141,79.0,3921625373,213,0.5,3921625367,140,71.1,3921625365,56,Left,3923829683,178,,3921625371,212,13.5,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733463,535,1,2,51,32,1musyruv2ufjrjnj6gvdbr8kt,1,70.3,75.6,2022-11-19T16:14:00.277Z,2022-11-22T06:30:19Z,3921628929,210,13,3921626033,140,78.0,3923829733,178,,3921626035,141,86.5,3921626031,56,Left,3921626037,212,11.0,3921626039,213,0.7,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2486733467,536,13,2,51,37,1musyruv2ufjrjnj6gvdbr8kt,1,77.3,70.9,2022-11-19T16:14:04.731Z,2022-11-22T06:30:20Z,3921628969,230,99.1,3921628965,103,83.3,3921628953,74,,3921628967,215,,3921628951,120,,3921626057,22,,3921626581,20,,3921626059,18,,4l7yeuoabotmlfo5n719msrmd,J. Windass,3921628955,29,,3921628963,102,3923829783,178,3921628959,55,3921628971,231,51.6,,3921626061,56,Center,,535,,,,,,,,,,44.2,,,,
2486733421,403,5,2,51,38,82kapkjwonlv9j1ui0ytv5sii,1,-1.3,55.6,2022-11-19T16:14:06.443Z,2022-11-22T06:30:25Z,3921625781,56,Back,3921626143,233,537,3921625783,346,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733477,537,5,2,51,38,1musyruv2ufjrjnj6gvdbr8kt,0,101.3,44.4,2022-11-19T16:14:06.443Z,2022-11-22T06:30:24Z,3921626159,233,403,3921626117,56,Center,3921626119,346,,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486733953,404,1,2,52,9,82kapkjwonlv9j1ui0ytv5sii,0,3.1,49.4,2022-11-19T16:14:37Z,2022-11-22T06:30:28Z,3921628903,155,,3921628913,140,42.3,3921628923,213,0.5,3921628897,124,,3921628927,74,,3921628925,1,,3921628921,212,48.3,3921628917,141,86.5,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3921628907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734021,538,1,2,52,12,1musyruv2ufjrjnj6gvdbr8kt,0,54.3,12.9,2022-11-19T16:14:39.712Z,2022-11-22T06:30:33Z,3921629313,213,0.4,3921629303,3,,3921629309,141,24.4,3923829957,388,,3921629305,56,Center,3921629311,212,21.8,3921629307,140,73.7,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734067,405,1,2,52,13,82kapkjwonlv9j1ui0ytv5sii,1,29.4,84.1,2022-11-19T16:14:41.389Z,2022-11-22T06:30:43Z,3921629535,140,29.5,3921629537,141,78.4,3921629539,212,3.9,3921629541,213,4.7,3923830077,178,,3921629533,56,Back,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734163,406,1,2,52,16,82kapkjwonlv9j1ui0ytv5sii,1,26.2,78.2,2022-11-19T16:14:44.105Z,2022-11-22T06:30:47Z,3921630045,141,70.5,3921630041,56,Back,3921630047,212,20.2,3923830127,178,,3921630049,213,3.4,3921630043,140,7.6,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734181,407,1,2,52,19,82kapkjwonlv9j1ui0ytv5sii,1,7.6,70.5,2022-11-19T16:14:47.395Z,2022-11-22T06:30:57Z,3921630139,155,,3921630147,212,27.3,3921630145,141,75.7,3921630141,56,Back,3923830239,178,,3921630149,213,0.1,3921630143,140,33.4,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734197,408,1,2,52,22,82kapkjwonlv9j1ui0ytv5sii,1,33.4,75.7,2022-11-19T16:14:50.137Z,2022-11-22T06:31:01Z,3921630253,56,Back,3921630261,213,1.2,3921630259,212,8.9,3921630257,141,88.0,3923830265,178,,3921630255,140,36.3,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734217,409,4,2,52,24,82kapkjwonlv9j1ui0ytv5sii,1,37.4,92,2022-11-19T16:14:52.296Z,2022-11-22T06:31:12Z,3921630371,56,Back,3921630923,152,,3921630925,265,,3921630921,13,,3921630927,286,,3921630929,233,539,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734243,539,4,2,52,24,1musyruv2ufjrjnj6gvdbr8kt,0,62.6,8,2022-11-19T16:14:52.297Z,2022-11-22T06:31:11Z,3921630951,233,409,3921630533,13,,3921630537,152,,3921630535,56,Right,3923830361,178,,3921630541,285,,3921630539,265,,,,,4mg6kr1jernr98unfp5p8shqt,D. Iorfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734831,410,1,2,53,1,82kapkjwonlv9j1ui0ytv5sii,1,43.3,89.4,2022-11-19T16:15:28.672Z,2022-11-22T06:31:15Z,3921633661,212,21.7,3921633653,152,,3921633651,5,,3921633655,56,Back,3923830385,178,,3921633657,140,35.8,3921633663,213,4.3,3921633659,141,59.6,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734885,411,1,2,53,4,82kapkjwonlv9j1ui0ytv5sii,1,34.3,54,2022-11-19T16:15:31.533Z,2022-11-22T06:31:18Z,3923830407,178,,3921633953,213,4.7,3921633947,140,34.1,3921633951,212,20.6,3921633945,56,Back,3921633949,141,23.7,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734935,412,1,2,53,7,82kapkjwonlv9j1ui0ytv5sii,1,41,13.2,2022-11-19T16:15:35.379Z,2022-11-22T06:31:20Z,3921634253,141,3.8,3921634251,140,55.6,3921634255,212,16.6,3921634257,213,5.9,3923830425,178,,3921634249,56,Right,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486734967,413,1,2,53,11,82kapkjwonlv9j1ui0ytv5sii,1,44.7,11.9,2022-11-19T16:15:38.953Z,2022-11-22T06:31:23Z,3923830451,178,,3921634439,141,12.0,3921634451,213,3.1,3921634445,212,17.0,3921634425,56,Back,3921634431,140,28.5,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735011,414,1,2,53,13,82kapkjwonlv9j1ui0ytv5sii,1,28.5,12,2022-11-19T16:15:40.842Z,2022-11-22T06:31:26Z,3923830483,178,,3921634677,213,1.9,3921634671,140,23.7,3921634675,212,13.9,3921634669,56,Back,3921634673,141,31.0,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735093,415,1,2,53,16,82kapkjwonlv9j1ui0ytv5sii,1,24.6,33.3,2022-11-19T16:15:43.545Z,2022-11-22T06:31:30Z,3923830533,178,,3921635073,155,,3921635083,212,53.5,3921635085,213,0.9,3921635081,141,95.3,3921635079,140,55.9,3921635087,1,,3921635077,56,Left,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,3921635075,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735127,416,1,2,53,21,82kapkjwonlv9j1ui0ytv5sii,1,47.7,92.1,2022-11-19T16:15:48.935Z,2022-11-22T06:31:34Z,3921635275,212,13.0,3921635271,140,56.7,3923830575,178,,3921635277,213,5.5,3921635273,141,79.0,3921635269,56,Left,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735209,417,1,2,53,24,82kapkjwonlv9j1ui0ytv5sii,1,60.7,85.7,2022-11-19T16:15:51.774Z,2022-11-22T06:31:39Z,3921635689,212,17.6,3921635685,140,76.5,3923830629,178,,3921635691,213,0.3,3921635687,141,94.2,3921635683,56,Left,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735225,418,1,2,53,26,82kapkjwonlv9j1ui0ytv5sii,0,79.2,95.1,2022-11-19T16:15:54.327Z,2022-11-22T06:31:43Z,3921635773,56,Center,3921635783,1,,3921635781,213,5.2,3921635771,155,,3921635769,2,,3923488751,72,,3921635995,233,540,3923488749,224,,bydla0otire1a58193o1buqjt,J. Shipley,3921635779,212,42.1,3921635777,141,3923830667,178,3921635775,140,,,,,,,,,97.6,,,,,,,,,,40.1,,,,
2486735263,540,11,2,53,29,1musyruv2ufjrjnj6gvdbr8kt,1,4.2,55.1,2022-11-19T16:15:56.628Z,2022-11-22T06:31:54Z,3921635955,88,,3921636013,233,418,3923488781,378,,3923830793,388,,3921635953,56,Back,,,,,,,,,,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735359,541,1,2,53,31,1musyruv2ufjrjnj6gvdbr8kt,1,8,57.2,2022-11-19T16:15:58.566Z,2022-11-22T06:31:59Z,3921636483,123,,3921636493,213,0.6,3923830845,178,,3921636489,141,86.6,3921636495,1,,3921636487,140,36.1,3921636491,212,35.6,3921636485,56,Back,24g3kj5853y2af5ncqhwlfbp,D. Stockdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735377,542,3,2,53,35,1musyruv2ufjrjnj6gvdbr8kt,0,40,89.8,2022-11-19T16:16:02.725Z,2022-11-22T06:32:04Z,3921636581,286,,3923488963,464,,3921636579,56,Back,3923518119,233,419,3923830921,178,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735367,419,7,2,53,35,82kapkjwonlv9j1ui0ytv5sii,1,60,10.2,2022-11-19T16:16:02.856Z,2022-11-22T06:32:09Z,3923830965,178,,3921636527,167,,3921636529,56,Right,3921636531,285,,3921636657,233,542,3923488843,385,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735383,420,5,2,53,38,82kapkjwonlv9j1ui0ytv5sii,0,59.8,-1.6,2022-11-19T16:16:05.654Z,2022-11-22T06:32:14Z,3921636599,56,Right,3921638293,233,543,3921636601,347,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735671,543,5,2,53,38,1musyruv2ufjrjnj6gvdbr8kt,1,40.2,101.6,2022-11-19T16:16:05.654Z,2022-11-22T06:32:14Z,3921638259,56,Back,3921638261,347,,3921638271,233,420,,,,,,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735689,544,1,2,53,52,1musyruv2ufjrjnj6gvdbr8kt,1,36.8,100,2022-11-19T16:16:19.784Z,2022-11-22T06:32:20Z,3921638365,141,89.1,3921638359,107,,3921638361,56,Back,3921638367,212,15.0,3921638369,213,3.7,3921638363,140,24.8,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735707,545,1,2,53,53,1musyruv2ufjrjnj6gvdbr8kt,1,24.7,89.1,2022-11-19T16:16:20.605Z,2022-11-22T06:32:34Z,3921638433,213,1.0,3923831243,178,,3921638425,56,Back,3921638427,140,27.7,3921638429,141,95.9,3921638431,212,5.6,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735725,546,1,2,53,54,1musyruv2ufjrjnj6gvdbr8kt,1,27.8,95.9,2022-11-19T16:16:21.524Z,2022-11-22T06:32:39Z,3921638517,56,Back,3921638521,141,88.3,3921638519,140,23.7,3921638525,213,4.0,3921638523,212,6.7,3923831307,178,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486735757,547,1,2,53,55,1musyruv2ufjrjnj6gvdbr8kt,1,23.8,88.3,2022-11-19T16:16:23.061Z,2022-11-22T06:32:43Z,3923831331,178,,3921638649,140,12.7,3921638653,212,11.9,3921638647,56,Back,3921638655,213,3.3,3921638651,141,84.7,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
