id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/11/value,qualifier/18/value,keyPass
2533651705,124,1,1,11,30,ejm092fnt9zoxbpuklzd52ji8,1,50.2,50.4,2023-04-15T14:12:00.887Z,2023-04-18T04:09:34Z,4190390513,213,3.1,4199457713,178,,4190390507,140,38.9,4190390505,56,Back,4190390515,279,G,4190390511,212,11.9,4190390509,141,51.2,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651737,125,1,1,11,32,ejm092fnt9zoxbpuklzd52ji8,1,38.9,51.2,2023-04-15T14:12:02.688Z,2023-04-18T04:09:39Z,4190390669,141,83.6,4190390665,140,35.7,4190390661,56,Back,4190390679,213,1.7,4199457761,178,,4190390675,212,22.3,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651949,126,1,1,11,33,ejm092fnt9zoxbpuklzd52ji8,1,35.7,83.6,2023-04-15T14:12:03.970Z,2023-04-18T04:10:08Z,4190391773,213,4.4,4190391769,141,52.5,4190391765,56,Back,4190391767,140,28.6,4199458037,178,,4190391771,212,22.4,,,,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651963,127,1,1,11,37,ejm092fnt9zoxbpuklzd52ji8,0,27,39.5,2023-04-15T14:12:08.162Z,2023-04-18T04:10:14Z,4190391833,155,,4190392161,286,,4190391843,213,6.2,4190391837,140,38.2,4190391835,56,Back,4190391841,212,11.8,4199458103,178,,4190391839,141,38.3,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,4190392155,233,96,4190392151,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652007,96,74,1,11,37,b3vbyitzi3nrw9ehj1eoko219,1,76.5,64.8,2023-04-15T14:12:08.204Z,2023-04-18T04:10:19Z,4199458139,178,,4190392047,285,,4190392045,56,Center,4190392213,233,127,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533652089,97,5,1,11,40,b3vbyitzi3nrw9ehj1eoko219,0,101.4,80.8,2023-04-15T14:12:11.053Z,2023-04-18T04:10:22Z,4190392453,346,,4190392451,56,Left,4190392543,233,128,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533651997,128,5,1,11,40,ejm092fnt9zoxbpuklzd52ji8,1,-1.4,19.2,2023-04-15T14:12:11.053Z,2023-04-18T04:10:23Z,4190392535,233,97,4190392017,346,,4190392015,56,Back,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653263,129,1,1,12,7,ejm092fnt9zoxbpuklzd52ji8,0,4.9,40.7,2023-04-15T14:12:37.910Z,2023-04-18T04:10:30Z,4190398403,140,66.1,4190398407,212,64.9,4190398405,141,27.7,4190398401,56,Center,4190398399,124,,4190398409,213,6.1,4190398415,74,,4190398411,1,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653389,98,1,1,12,10,b3vbyitzi3nrw9ehj1eoko219,0,36.9,71.8,2023-04-15T14:12:41.516Z,2023-04-18T04:10:34Z,4190399077,56,Center,4190399083,141,64.8,4190399087,212,45.6,4190399093,1,,4199458287,388,,4190399081,140,80.1,4190399089,213,6.2,4190399075,3,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653691,130,1,1,12,19,ejm092fnt9zoxbpuklzd52ji8,0,24.2,33.4,2023-04-15T14:12:49.655Z,2023-04-18T04:10:38Z,4190400665,212,50.6,4190400661,140,66.7,4190400669,1,,4198678271,155,,4190400659,56,Right,4190400667,213,5.8,4199458327,178,,4190400663,141,0.0,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654271,99,5,1,12,22,b3vbyitzi3nrw9ehj1eoko219,1,30.4,101.6,2023-04-15T14:12:52.607Z,2023-04-18T04:10:41Z,4190403649,56,Back,4190403745,233,131,4190403653,347,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533653697,131,5,1,12,22,ejm092fnt9zoxbpuklzd52ji8,0,69.6,-1.6,2023-04-15T14:12:52.607Z,2023-04-18T04:10:42Z,4190403769,233,99,4190400695,56,Right,4190400701,347,,,,,,,,,,,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654437,100,1,1,12,38,b3vbyitzi3nrw9ehj1eoko219,1,30.8,100,2023-04-15T14:13:09.239Z,2023-04-18T04:10:48Z,4190404455,141,77.0,4190404449,107,,4190404451,56,Back,4190404459,213,5.3,4190404453,140,42.3,4190404457,212,20.6,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654583,101,1,1,12,39,b3vbyitzi3nrw9ehj1eoko219,1,42.3,77,2023-04-15T14:13:10.333Z,2023-04-18T04:11:02Z,4190405237,56,Left,4199458511,178,,4190405233,155,,4190405243,212,11.9,4190405245,213,0.8,4190405241,141,89.6,4190405239,140,50.1,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654635,102,1,1,12,43,b3vbyitzi3nrw9ehj1eoko219,0,46.9,91.7,2023-04-15T14:13:13.686Z,2023-04-18T04:11:11Z,4198679167,286,,4190405499,141,90.3,4199164425,233,789,4190405505,213,5.7,4190405495,140,48.3,4190405491,155,,4198679165,236,,4190405503,212,1.8,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,4190405493,56,Back,4199458561,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535216619,789,74,1,12,43,ejm092fnt9zoxbpuklzd52ji8,1,50.6,10.7,2023-04-15T14:13:13.707Z,2023-04-18T04:11:29Z,4198678989,285,,4199458651,178,,4199164429,233,102,4198678987,56,Right,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654615,132,1,1,12,44,ejm092fnt9zoxbpuklzd52ji8,0,49,23.9,2023-04-15T14:13:15.444Z,2023-04-18T04:11:35Z,4190405367,56,Center,4190405371,141,24.3,4190405375,213,0.0,4190405373,212,11.4,4199458667,388,,4190405369,140,59.9,4190405365,3,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654713,103,1,1,12,46,b3vbyitzi3nrw9ehj1eoko219,1,50.3,80,2023-04-15T14:13:16.798Z,2023-04-18T04:11:39Z,4190405839,140,58.4,4199458691,388,,4190405845,213,0.3,4190405841,141,83.6,4190405835,3,,4190405837,56,Left,4190405843,212,8.9,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654731,104,61,1,12,48,b3vbyitzi3nrw9ehj1eoko219,0,58.4,83.6,2023-04-15T14:13:18.720Z,2023-04-18T04:11:47Z,4190405959,56,Left,4199458743,178,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654723,133,49,1,12,49,ejm092fnt9zoxbpuklzd52ji8,1,36.1,17.9,2023-04-15T14:13:19.872Z,2023-04-18T04:11:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533654767,134,1,1,12,49,ejm092fnt9zoxbpuklzd52ji8,1,36.1,17.9,2023-04-15T14:13:19.902Z,2023-04-18T04:11:55Z,4199458809,178,,4190406123,141,27.6,4190406127,213,0.8,4190406119,56,Back,4190406125,212,9.3,4190406121,140,42.4,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655133,135,1,1,12,50,ejm092fnt9zoxbpuklzd52ji8,1,43,28.5,2023-04-15T14:13:21.484Z,2023-04-18T04:12:00Z,4190408029,140,14.0,4190408033,212,31.1,4190408027,56,Back,4190408031,141,37.7,4190408035,213,2.9,4199458837,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655231,136,2,1,12,58,ejm092fnt9zoxbpuklzd52ji8,1,19.3,50.7,2023-04-15T14:13:29.417Z,2023-04-18T04:12:04Z,4190408547,141,62.3,4190408543,140,92.7,4190409073,1,,4190413007,7,5lngv6xyqc7xanqv8ytifc3px,4199458873,178,,4190408541,56,Center,,,,,,,41lv87i23sxmdyrs4xxh96m3u,A. Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533655519,105,55,1,12,58,b3vbyitzi3nrw9ehj1eoko219,1,18.7,42.2,2023-04-15T14:13:29.418Z,2023-04-18T04:12:04Z,4198679919,189,,,,,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656265,106,1,1,13,27,b3vbyitzi3nrw9ehj1eoko219,0,21.3,42.4,2023-04-15T14:13:58.342Z,2023-04-18T04:12:12Z,4190414055,141,41.0,4190414051,56,Center,4190414063,213,6.3,4190414041,5,,4190414045,157,,4190414047,241,,4190414065,1,,4199458907,178,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,4190414057,212,59.0,4190414053,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656337,137,1,1,13,31,ejm092fnt9zoxbpuklzd52ji8,0,24.7,61.2,2023-04-15T14:14:01.759Z,2023-04-18T04:12:18Z,4190414455,212,10.7,4190414439,3,,4190414451,141,72.1,4199458977,178,,4190414443,56,Back,4190414447,140,32.1,4190414457,213,0.8,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656379,107,8,1,13,32,b3vbyitzi3nrw9ehj1eoko219,1,72.4,36.1,2023-04-15T14:14:02.947Z,2023-04-18T04:12:27Z,4190414613,56,Center,4199459045,178,,4198680533,383,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656479,108,61,1,13,33,b3vbyitzi3nrw9ehj1eoko219,0,67,29.8,2023-04-15T14:14:03.745Z,2023-04-18T04:12:33Z,4190415087,56,Center,4199459089,178,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656425,138,49,1,13,35,ejm092fnt9zoxbpuklzd52ji8,1,25.1,82,2023-04-15T14:14:05.678Z,2023-04-18T04:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656529,139,61,1,13,35,ejm092fnt9zoxbpuklzd52ji8,0,24.6,86,2023-04-15T14:14:05.681Z,2023-04-18T04:12:54Z,4190415399,56,Back,4199459263,178,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656571,109,49,1,13,36,b3vbyitzi3nrw9ehj1eoko219,1,69.2,13.7,2023-04-15T14:14:06.971Z,2023-04-18T04:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535371251,967,67,1,13,36,b3vbyitzi3nrw9ehj1eoko219,1,72.6,16.5,2023-04-15T14:14:07.011Z,2023-04-18T09:25:14Z,4199514615,233,1129,,,,,,,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535371243,1129,67,1,13,36,ejm092fnt9zoxbpuklzd52ji8,0,27.4,83.5,2023-04-15T14:14:07.012Z,2023-04-18T05:55:14Z,4199514619,233,967,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656595,110,1,1,13,37,b3vbyitzi3nrw9ehj1eoko219,1,69.2,13.7,2023-04-15T14:14:08.046Z,2023-04-18T04:13:05Z,4190415713,56,Right,4190415721,212,13.9,4199459349,178,,4190415719,141,17.9,4190415723,213,2.9,4190415715,140,56.2,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656697,111,1,1,13,39,b3vbyitzi3nrw9ehj1eoko219,1,56.2,17.9,2023-04-15T14:14:09.641Z,2023-04-18T04:13:09Z,4190416265,213,1.7,4190416261,212,11.2,4190416257,141,34.3,4199459379,178,,4190416253,56,Center,4190416255,140,55.0,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656753,112,3,1,13,41,b3vbyitzi3nrw9ehj1eoko219,1,60.4,34,2023-04-15T14:14:11.634Z,2023-04-18T04:13:16Z,4190416607,233,140,4198680951,465,,4190416549,56,Center,4199459449,178,,4190416553,286,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656703,140,45,1,13,41,ejm092fnt9zoxbpuklzd52ji8,0,39.6,66,2023-04-15T14:14:11.634Z,2023-04-18T04:13:16Z,4190416285,285,,4190416283,56,Back,4190416617,233,112,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656939,113,1,1,13,44,b3vbyitzi3nrw9ehj1eoko219,1,63.3,52.2,2023-04-15T14:14:14.762Z,2023-04-18T04:13:22Z,4190417559,56,Left,4190417567,213,1.0,4190417563,141,80.9,4199459527,178,,4190417565,212,23.9,4190417561,140,76.5,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533656957,114,1,1,13,50,b3vbyitzi3nrw9ehj1eoko219,0,87.9,88.2,2023-04-15T14:14:20.689Z,2023-04-18T04:13:26Z,4190417699,140,96.9,4190417705,212,23.4,4190417701,141,56.7,4199459555,178,,4198681203,224,,4190417695,56,Center,4190417691,2,,4198681205,72,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,4190417707,213,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657021,141,12,1,13,51,ejm092fnt9zoxbpuklzd52ji8,1,4.4,43.7,2023-04-15T14:14:21.577Z,2023-04-18T04:13:31Z,4190417993,56,Back,4199459607,178,,4190418003,213,4.9,4190417997,140,11.2,4190418107,167,,4190417999,141,0.0,4190418001,212,31.9,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657241,115,5,1,13,53,b3vbyitzi3nrw9ehj1eoko219,1,88,101.8,2023-04-15T14:14:24.406Z,2023-04-18T04:13:34Z,4190418999,56,Left,4190419003,347,,4190419129,233,142,,,,,,,,,,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657035,142,5,1,13,53,ejm092fnt9zoxbpuklzd52ji8,0,12,-1.8,2023-04-15T14:14:24.406Z,2023-04-18T04:13:34Z,4190418049,56,Back,4190418051,347,,4190419161,233,115,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657507,116,1,1,14,4,b3vbyitzi3nrw9ehj1eoko219,1,87,100,2023-04-15T14:14:35.016Z,2023-04-18T04:13:44Z,4190420355,141,90.6,4190420351,140,79.7,4190420349,56,Left,4190420347,107,,4190420361,213,3.9,4190420357,212,10.9,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657587,117,1,1,14,6,b3vbyitzi3nrw9ehj1eoko219,1,79.7,90.6,2023-04-15T14:14:37.353Z,2023-04-18T04:13:50Z,4190420789,56,Left,4190420897,213,0.6,4190420849,141,93.5,4190420851,212,3.4,4199459755,178,,4190420847,140,82.3,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657641,118,1,1,14,7,b3vbyitzi3nrw9ehj1eoko219,1,82.3,93.5,2023-04-15T14:14:38.216Z,2023-04-18T04:14:01Z,4190421129,212,9.2,4199459815,178,,4190421131,213,3.6,4190421123,140,74.4,4190421127,141,87.7,4190421119,56,Left,,,,,,,91mshvbc4rk9cf0chhgukakiy,H. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657677,119,1,1,14,8,b3vbyitzi3nrw9ehj1eoko219,0,74.4,87.7,2023-04-15T14:14:39.077Z,2023-04-18T04:14:06Z,4190421329,141,76.6,4190421333,213,5.8,4199459875,178,,4190421325,56,Center,4190421327,140,88.8,4190421331,212,16.9,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657683,143,49,1,14,9,ejm092fnt9zoxbpuklzd52ji8,1,13.3,24.9,2023-04-15T14:14:40.254Z,2023-04-18T04:14:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657845,144,1,1,14,10,ejm092fnt9zoxbpuklzd52ji8,0,13.3,24.9,2023-04-15T14:14:41.408Z,2023-04-18T04:14:15Z,4190422221,213,0.3,4199459953,178,,4190422199,157,,4190422215,141,51.5,4190422211,140,66.1,4190422205,56,Center,4190422227,1,,4190422219,212,58.3,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533657829,120,49,1,14,15,b3vbyitzi3nrw9ehj1eoko219,1,30.3,41.9,2023-04-15T14:14:45.854Z,2023-04-18T04:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658011,121,1,1,14,17,b3vbyitzi3nrw9ehj1eoko219,0,32.6,35.2,2023-04-15T14:14:47.838Z,2023-04-18T04:14:46Z,4190423091,56,Right,4190423095,141,0.0,4190423099,213,5.7,4199460169,178,,4190423089,155,,4190423097,212,44.9,4190423101,1,,4190423093,140,68.3,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658019,122,5,1,14,20,b3vbyitzi3nrw9ehj1eoko219,0,73.4,-1.2,2023-04-15T14:14:50.608Z,2023-04-18T04:14:47Z,4190423137,347,,4190423135,56,Right,4190427543,233,145,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658861,145,5,1,14,20,ejm092fnt9zoxbpuklzd52ji8,1,26.6,101.2,2023-04-15T14:14:50.608Z,2023-04-18T04:14:47Z,4190427473,56,Back,4190427505,233,122,4190427475,347,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533658915,146,1,1,14,40,ejm092fnt9zoxbpuklzd52ji8,0,21.4,100,2023-04-15T14:15:11.090Z,2023-04-18T04:15:24Z,4190427771,1,,4190427765,141,79.3,4190427761,56,Left,4190427759,107,,4190427767,212,47.3,4190427769,213,6.0,4190427763,140,64.1,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659029,123,1,1,14,42,b3vbyitzi3nrw9ehj1eoko219,0,31.1,27.9,2023-04-15T14:15:13.146Z,2023-04-18T04:15:29Z,4190428311,3,,4190428323,212,29.9,4199460435,178,,4190428327,213,5.9,4190428321,141,12.3,4190428317,140,57.7,4190428313,56,Right,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659093,147,1,1,14,45,ejm092fnt9zoxbpuklzd52ji8,1,40.2,84.5,2023-04-15T14:15:15.647Z,2023-04-18T04:15:33Z,4190428701,141,86.3,4190428705,213,0.1,4199460485,388,,4190428695,56,Left,4190428693,3,,4190428697,140,57.0,4190428703,212,17.7,,,,89agv6797txmlw6m4nyhhsa2,A. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535371687,1169,67,1,14,46,ejm092fnt9zoxbpuklzd52ji8,1,56.6,86.7,2023-04-15T14:15:16.637Z,2023-04-18T09:25:15Z,4199516363,233,1006,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535371683,1006,67,1,14,46,b3vbyitzi3nrw9ehj1eoko219,0,43.4,13.3,2023-04-15T14:15:16.638Z,2023-04-18T05:59:05Z,4199516367,233,1169,,,,,,,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659179,148,1,1,14,46,ejm092fnt9zoxbpuklzd52ji8,0,57,86.3,2023-04-15T14:15:16.641Z,2023-04-18T09:25:15Z,4190429085,157,,4190429101,141,69.7,4190429105,213,5.9,4190429095,140,87.5,4190429091,56,Center,4190429103,212,34.0,4199460609,178,,4190429107,1,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659201,124,49,1,14,49,b3vbyitzi3nrw9ehj1eoko219,1,11.6,34.5,2023-04-15T14:15:20.373Z,2023-04-18T04:15:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659361,125,1,1,14,52,b3vbyitzi3nrw9ehj1eoko219,1,12.6,35.7,2023-04-15T14:15:22.812Z,2023-04-18T04:15:56Z,4190430073,140,22.8,4190430077,212,13.3,4199460653,178,,4190430079,213,5.6,4190430075,141,24.0,4190430071,56,Back,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659503,126,1,1,14,54,b3vbyitzi3nrw9ehj1eoko219,1,22.8,24,2023-04-15T14:15:25.119Z,2023-04-18T04:16:01Z,4190430797,141,49.7,4190430793,140,12.9,4190430801,212,20.3,4199460679,178,,4190430791,56,Back,4190430803,213,2.1,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659683,127,1,1,14,58,b3vbyitzi3nrw9ehj1eoko219,0,13.9,48.7,2023-04-15T14:15:28.547Z,2023-04-18T04:16:12Z,4190431707,212,61.6,4190431697,56,Right,4198692321,155,,4190431711,1,,4190431709,213,5.9,4199460707,178,,4190431705,141,12.6,4190431701,140,67.7,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659725,149,8,1,15,1,ejm092fnt9zoxbpuklzd52ji8,1,31.1,92.4,2023-04-15T14:15:31.865Z,2023-04-18T04:21:15Z,4199462857,388,,4190431957,56,Back,4198692563,385,,4190435065,15,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659793,128,5,1,15,4,b3vbyitzi3nrw9ehj1eoko219,1,66.6,-2,2023-04-15T14:15:34.858Z,2023-04-18T04:21:22Z,4190432235,56,Right,4190432383,233,150,4190432237,347,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533659755,150,5,1,15,4,ejm092fnt9zoxbpuklzd52ji8,0,33.4,102,2023-04-15T14:15:34.858Z,2023-04-18T04:21:22Z,4190432075,347,,4190432071,56,Back,4190432427,233,128,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
