id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,keyPass,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value
2501368025,80,1,1,9,53,82kapkjwonlv9j1ui0ytv5sii,0,59.8,32.8,2023-01-28T15:09:55.543Z,2023-01-31T11:23:33Z,4005358397,178,,3998841849,141,22.1,3998841841,56,Center,3998841859,213,5.4,3998841853,212,9.4,3998841845,140,65.5,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368111,69,1,1,9,54,17zuelixesst1z59fwcix2dil,1,34.4,76.3,2023-01-28T15:09:56.627Z,2023-01-31T11:23:38Z,3998842265,157,,3998842275,213,5.8,4005358471,178,,3998842273,212,32.2,3998842269,140,62.2,3998842271,141,56.3,3998842277,1,,3998842267,56,Center,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368165,70,1,1,9,56,17zuelixesst1z59fwcix2dil,1,62,56.4,2023-01-28T15:09:58.494Z,2023-01-31T11:23:43Z,4005358493,388,,3998842621,213,3.9,3998842617,141,31.2,3998842613,56,Back,3998842611,3,,3998842619,212,23.7,3998842615,140,46.4,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368213,71,1,1,9,58,17zuelixesst1z59fwcix2dil,1,46.4,31.2,2023-01-28T15:10:00.503Z,2023-01-31T11:23:46Z,3998842877,140,33.7,3998842887,213,3.2,4005358537,388,,3998842879,141,29.2,3998842883,212,13.4,3998842869,3,,3998842873,56,Back,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368229,72,49,1,9,59,17zuelixesst1z59fwcix2dil,1,33.7,29.2,2023-01-28T15:10:01.804Z,2023-01-31T11:23:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368607,73,1,1,10,6,17zuelixesst1z59fwcix2dil,1,63,21,2023-01-28T15:10:08.885Z,2023-01-31T11:24:11Z,4005358833,178,,3998844945,56,Center,3998844953,213,1.7,3998844951,212,22.5,3998844947,140,60.5,3998844949,141,53.9,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368685,74,1,1,10,11,17zuelixesst1z59fwcix2dil,1,67.1,70,2023-01-28T15:10:13.514Z,2023-01-31T11:24:18Z,3998845353,212,19.3,3998845351,141,93.9,3998845355,213,1.0,3998845349,140,77.1,4005358911,178,,3998845347,56,Left,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368697,75,61,1,10,12,17zuelixesst1z59fwcix2dil,0,77.1,94.8,2023-01-28T15:10:14.943Z,2023-01-31T11:24:22Z,4005358947,178,,3998845423,56,Left,,,,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368717,76,5,1,10,13,17zuelixesst1z59fwcix2dil,0,76.5,101.5,2023-01-28T15:10:15.766Z,2023-01-31T11:24:25Z,3998849331,233,81,3998845539,347,,3998845535,56,Left,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369433,81,5,1,10,13,82kapkjwonlv9j1ui0ytv5sii,1,23.5,-1.5,2023-01-28T15:10:15.766Z,2023-01-31T11:24:25Z,3998849217,56,Back,3998849237,233,76,3998849219,347,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369499,82,1,1,10,36,82kapkjwonlv9j1ui0ytv5sii,0,24.1,0,2023-01-28T15:10:39.353Z,2023-01-31T11:24:45Z,3998849557,213,0.2,3998849547,107,,3998849549,56,Back,3998849553,141,4.1,3998849551,140,42.0,3998849555,212,19.2,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369573,77,1,1,10,38,17zuelixesst1z59fwcix2dil,0,53.8,96,2023-01-28T15:10:41.067Z,2023-01-31T11:24:55Z,3998849929,3,,3998849935,140,70.3,3998849943,213,0.2,4005359361,388,,3998849941,212,17.6,3998849931,56,Left,3998849937,141,100.0,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369581,78,5,1,10,40,17zuelixesst1z59fwcix2dil,0,69.4,101,2023-01-28T15:10:43.035Z,2023-01-31T11:25:02Z,3998851699,233,83,3998849975,347,,3998849973,56,Left,,,,,,,,,,,,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369863,83,5,1,10,40,82kapkjwonlv9j1ui0ytv5sii,1,30.6,-1,2023-01-28T15:10:43.035Z,2023-01-31T11:25:01Z,3998851645,233,78,3998851625,56,Back,3998851627,347,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369969,84,1,1,10,50,82kapkjwonlv9j1ui0ytv5sii,0,31.6,0,2023-01-28T15:10:52.630Z,2023-01-31T11:25:10Z,3998852211,212,24.3,3998852213,213,0.1,3998852205,56,Right,3998852207,140,54.5,3998852215,1,,3998852203,107,,3998852209,141,3.4,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370033,79,44,1,10,51,17zuelixesst1z59fwcix2dil,1,45.2,92.3,2023-01-28T15:10:54.274Z,2023-01-31T13:56:05Z,3998852575,56,Back,3998852639,233,85,3998852577,285,,,,,,,,,,,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369985,85,44,1,10,51,82kapkjwonlv9j1ui0ytv5sii,0,54.8,7.7,2023-01-28T15:10:54.275Z,2023-01-31T11:25:52Z,3998852299,56,Right,3998852701,233,79,3998852301,286,,,,,,,,,,,,,,,,,6hkzb4vehsx4wwm9y98euwacq,R. Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370107,80,1,1,10,51,17zuelixesst1z59fwcix2dil,1,44.9,88,2023-01-28T15:10:54.335Z,2023-01-31T13:56:05Z,3998852955,3,,3998852963,212,10.8,3998852961,141,82.0,3998852959,140,54.4,3998852965,213,5.9,3998852957,56,Left,4005359911,388,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502429899,707,49,1,10,52,17zuelixesst1z59fwcix2dil,1,45.2,85.6,2023-01-28T15:10:55.439Z,2023-01-31T11:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370233,81,1,1,10,53,17zuelixesst1z59fwcix2dil,1,54.4,82,2023-01-28T15:10:55.487Z,2023-01-31T11:26:09Z,3998853611,140,69.8,4005360399,178,,3998853621,212,17.2,3998853615,141,90.5,3998853601,56,Left,3998853599,155,,3998853625,213,0.3,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371655,84,61,1,10,54,17zuelixesst1z59fwcix2dil,0,68.4,90.5,2023-01-28T15:10:56.792Z,2023-01-31T11:26:20Z,4005360583,178,,3998860995,56,Left,4005360581,15,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370261,86,4,1,10,55,82kapkjwonlv9j1ui0ytv5sii,1,33.3,7.6,2023-01-28T15:10:57.534Z,2023-01-31T11:26:25Z,3998860575,233,82,3998853761,152,,3998853763,265,,3998860583,285,,3998853759,56,Back,3998853757,13,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370249,82,4,1,10,55,17zuelixesst1z59fwcix2dil,0,66.7,92.4,2023-01-28T15:10:57.535Z,2023-01-31T11:26:25Z,3998853693,286,,3998853685,13,,3998853691,265,,3998853689,152,,3998853687,56,Left,3998860645,233,86,4005360695,178,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370925,83,17,1,11,26,17zuelixesst1z59fwcix2dil,1,0,0,2023-01-28T15:11:29.004Z,2023-01-31T11:26:38Z,3998857247,392,,3998857245,31,,3998857249,13,243,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372129,87,1,1,11,51,82kapkjwonlv9j1ui0ytv5sii,1,34.2,5.6,2023-01-28T15:11:53.774Z,2023-01-31T11:26:49Z,3998863585,152,,3998863597,1,,3998863595,213,1.1,3998863579,5,,3998863589,140,63.1,3998863587,56,Left,3998863591,141,92.0,3998863593,212,66.1,ezg39hlg3h14utboy2h3lijmd,M. Maroši,3998863581,155,,3998863583,196,,4005361029,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372323,88,1,1,11,58,82kapkjwonlv9j1ui0ytv5sii,1,73.2,88.6,2023-01-28T15:12:00.540Z,2023-01-31T11:26:53Z,3998864615,140,79.7,4005361121,178,,3998864621,213,5.3,3998864617,141,74.1,3998864613,56,Center,3998864619,212,12.0,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502614315,896,83,1,12,0,17zuelixesst1z59fwcix2dil,1,18.6,18.2,2023-01-28T15:12:02.761Z,2023-01-31T12:10:15Z,4005393921,399,461017,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372329,89,50,1,12,1,82kapkjwonlv9j1ui0ytv5sii,1,81.7,79.9,2023-01-28T15:12:03.477Z,2023-01-31T11:27:15Z,3998864845,233,85,3998864651,286,,3998864649,56,Left,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372337,85,7,1,12,1,17zuelixesst1z59fwcix2dil,0,18.3,20.1,2023-01-28T15:12:03.671Z,2023-01-31T11:27:28Z,4004416791,383,,4005361623,178,,3998864699,285,,3998864697,56,Back,3998864763,233,89,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502614463,902,83,1,12,3,17zuelixesst1z59fwcix2dil,1,21.3,27.6,2023-01-28T15:12:05.672Z,2023-01-31T12:10:50Z,4005394481,399,461017,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372431,90,61,1,12,3,82kapkjwonlv9j1ui0ytv5sii,0,76.3,75.4,2023-01-28T15:12:05.851Z,2023-01-31T11:28:11Z,3998865215,56,Center,4005362249,178,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372419,86,49,1,12,4,17zuelixesst1z59fwcix2dil,1,24.8,24.1,2023-01-28T15:12:06.618Z,2023-01-31T11:28:15Z,,,,,,,,,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372499,87,1,1,12,5,17zuelixesst1z59fwcix2dil,1,25.7,25.5,2023-01-28T15:12:07.894Z,2023-01-31T11:28:19Z,3998865551,213,1.4,3998865545,140,28.4,3998865547,141,45.7,3998865543,56,Back,4005362337,178,,3998865549,212,14.0,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372683,88,1,1,12,7,17zuelixesst1z59fwcix2dil,1,28.7,46.4,2023-01-28T15:12:09.859Z,2023-01-31T11:28:21Z,3998866569,140,8.8,3998866573,141,49.0,3998866579,213,3.1,3998866567,56,Back,4005362395,178,,3998866577,212,21.0,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372809,89,1,1,12,11,17zuelixesst1z59fwcix2dil,1,7.3,49.1,2023-01-28T15:12:14.047Z,2023-01-31T11:28:25Z,3998867211,1,,3998867205,141,36.1,3998867207,212,66.3,4005362451,178,,4004417241,155,,3998867209,213,6.1,3998867203,140,69.9,3998867201,56,Center,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372815,90,44,1,12,14,17zuelixesst1z59fwcix2dil,1,66.6,37.8,2023-01-28T15:12:17.038Z,2023-01-31T13:56:06Z,3998867251,233,91,3998867247,56,Center,3998867249,286,,,,,,,,,,,,,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372801,91,44,1,12,14,82kapkjwonlv9j1ui0ytv5sii,0,33.4,62.2,2023-01-28T15:12:17.039Z,2023-01-31T11:28:30Z,3998867167,285,,3998867165,56,Back,3998867319,233,90,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372913,91,1,1,12,14,17zuelixesst1z59fwcix2dil,0,60.1,36.7,2023-01-28T15:12:17.108Z,2023-01-31T13:56:06Z,3998867725,141,35.9,3998867723,140,61.0,3998867721,56,Center,3998867729,213,5.8,4005362543,388,,3998867727,212,1.1,3998867719,3,,,,,4luphb29oi2p9ftkag6xb69jp,A. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501375261,105,61,1,12,14,82kapkjwonlv9j1ui0ytv5sii,1,37.1,57,2023-01-28T15:12:17.167Z,2023-01-31T11:28:41Z,4005362599,15,,4005362601,388,,3998880317,56,Back,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502430343,903,49,1,12,18,82kapkjwonlv9j1ui0ytv5sii,1,26.7,96.5,2023-01-28T15:12:20.802Z,2023-01-31T11:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372989,92,1,1,12,18,82kapkjwonlv9j1ui0ytv5sii,0,26.5,97.2,2023-01-28T15:12:20.890Z,2023-01-31T11:28:54Z,3998868115,56,Back,3998868119,141,90.3,3998868117,140,43.6,4005362781,178,,3998868121,212,18.6,3998868123,213,6.0,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373023,92,49,1,12,19,17zuelixesst1z59fwcix2dil,1,53.3,7.6,2023-01-28T15:12:22.398Z,2023-01-31T11:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373063,93,1,1,12,20,17zuelixesst1z59fwcix2dil,0,53.3,7.6,2023-01-28T15:12:22.502Z,2023-01-31T11:29:08Z,3998868511,213,0.3,3998868505,140,63.2,4005362871,178,,3998868503,56,Right,3998868509,212,10.8,3998868507,141,12.0,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373129,94,50,1,12,21,17zuelixesst1z59fwcix2dil,1,58.3,18.3,2023-01-28T15:12:23.706Z,2023-01-31T12:11:53Z,3998868843,56,Right,3998868845,286,,3998869299,233,904,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502430669,904,7,1,12,21,82kapkjwonlv9j1ui0ytv5sii,1,41.7,81.7,2023-01-28T15:12:24.233Z,2023-01-31T11:29:28Z,4004419967,384,,4004419963,56,Back,4004488939,233,94,4005363119,178,,4004419965,285,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373189,93,1,1,12,22,82kapkjwonlv9j1ui0ytv5sii,1,41.6,72.6,2023-01-28T15:12:25.077Z,2023-01-31T11:29:36Z,4005363213,389,,4004419767,140,39.0,3998869127,56,Back,4004419771,212,3.3,4004419769,141,75.2,4004419773,213,2.6,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373207,94,49,1,12,23,82kapkjwonlv9j1ui0ytv5sii,1,38.4,85.7,2023-01-28T15:12:25.812Z,2023-01-31T11:29:46Z,,,,,,,,,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373257,95,1,1,12,25,82kapkjwonlv9j1ui0ytv5sii,1,39.4,85.6,2023-01-28T15:12:28.258Z,2023-01-31T11:29:49Z,4005363347,178,,3998869491,213,0.7,3998869485,140,45.8,3998869487,141,94.5,3998869483,56,Back,3998869489,212,9.0,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373429,96,1,1,12,27,82kapkjwonlv9j1ui0ytv5sii,1,47,94.8,2023-01-28T15:12:29.915Z,2023-01-31T11:29:57Z,3998870395,141,77.3,4005363429,178,,3998870397,212,26.5,3998870393,140,69.6,3998870391,56,Center,3998870399,213,5.8,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373451,97,1,1,12,33,82kapkjwonlv9j1ui0ytv5sii,0,96.3,90,2023-01-28T15:12:36.150Z,2023-01-31T11:30:16Z,3998870607,286,,4004420373,224,,3998870531,155,,3998870533,56,Left,3998870535,140,95.2,3998870529,2,,3998870603,233,95,3998870601,236,,7joniozhpy10veujjibxmbu2,T. Bayliss,3998870539,212,3.5,3998870541,213,4.4,3998870537,141,4005363633,178,4004420375,72,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373417,95,12,1,12,33,17zuelixesst1z59fwcix2dil,1,3.5,14.6,2023-01-28T15:12:36.269Z,2023-01-31T11:30:23Z,3998870627,233,97,3998870347,185,,4005363693,178,,3998870349,56,Back,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501375943,106,61,1,12,33,82kapkjwonlv9j1ui0ytv5sii,1,95.8,97.7,2023-01-28T15:12:36.340Z,2023-01-31T11:30:26Z,3998883791,56,Left,4005363719,178,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373463,96,5,1,12,35,17zuelixesst1z59fwcix2dil,1,4.4,-1.6,2023-01-28T15:12:37.623Z,2023-01-31T11:30:30Z,3998870589,347,,3998870587,56,Back,3998871907,233,98,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373673,98,5,1,12,35,82kapkjwonlv9j1ui0ytv5sii,0,95.6,101.6,2023-01-28T15:12:37.623Z,2023-01-31T11:30:29Z,3998871691,347,,3998871687,56,Left,3998871883,233,96,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374109,97,1,1,12,55,17zuelixesst1z59fwcix2dil,0,4.2,0,2023-01-28T15:12:57.864Z,2023-01-31T11:30:36Z,3998874131,213,0.2,3998884803,107,,3998874121,140,32.5,3998874123,141,5.6,3998884817,1,,3998874119,56,Back,3998874127,212,30.1,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374143,99,1,1,12,56,82kapkjwonlv9j1ui0ytv5sii,0,72.1,94.5,2023-01-28T15:12:59.437Z,2023-01-31T11:30:40Z,3998874291,140,79.4,3998874293,141,85.0,4005363867,388,,3998874297,213,5.6,3998874295,212,10.0,3998874289,56,Left,3998874287,3,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502430881,708,1,1,12,57,17zuelixesst1z59fwcix2dil,0,25.9,12.7,2023-01-28T15:13:00.264Z,2023-01-31T11:30:44Z,4004421047,140,34.7,4004421043,3,,4004421049,141,9.8,4004421053,213,6.1,4004421045,56,Back,4005363903,388,,4004421051,212,9.4,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374219,100,1,1,12,58,82kapkjwonlv9j1ui0ytv5sii,0,66.7,93.3,2023-01-28T15:13:00.961Z,2023-01-31T11:30:47Z,3998874633,157,,3998874649,1,,3998874643,141,67.9,3998874639,140,79.4,3998874647,213,5.4,3998874635,56,Center,3998874645,212,21.8,4005363919,178,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374309,98,1,1,13,0,17zuelixesst1z59fwcix2dil,0,20.1,31.2,2023-01-28T15:13:02.667Z,2023-01-31T11:30:52Z,3998875119,213,5.9,3998875111,141,22.2,3998875105,56,Back,3998875107,140,34.7,4005363947,178,,3998875103,3,,3998875115,212,16.5,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374407,101,61,1,13,2,82kapkjwonlv9j1ui0ytv5sii,1,67.8,78.8,2023-01-28T15:13:05.386Z,2023-01-31T11:31:04Z,4005364029,21,,4005364031,178,,3998875665,56,Center,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502430973,905,49,1,13,3,82kapkjwonlv9j1ui0ytv5sii,1,64.3,66.3,2023-01-28T15:13:06.448Z,2023-01-31T11:31:08Z,,,,,,,,,,,,,,,,,,,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374477,102,1,1,13,4,82kapkjwonlv9j1ui0ytv5sii,0,65.9,66.4,2023-01-28T15:13:06.507Z,2023-01-31T11:31:13Z,3998875995,56,Center,3998876005,1,,4005364161,178,,3998876001,212,7.5,3998876003,213,6.0,3998875993,157,,3998875999,141,63.3,3998875997,140,72.8,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374481,99,44,1,13,6,17zuelixesst1z59fwcix2dil,1,29.8,33.8,2023-01-28T15:13:08.840Z,2023-01-31T13:56:06Z,3998876013,56,Back,3998876087,233,103,3998876015,285,,,,,,,,,,,,,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374485,103,44,1,13,6,82kapkjwonlv9j1ui0ytv5sii,0,70.2,66.2,2023-01-28T15:13:08.841Z,2023-01-31T11:31:17Z,3998876029,286,,3998876275,233,99,3998876027,56,Center,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374513,100,1,1,13,6,17zuelixesst1z59fwcix2dil,1,34.9,31,2023-01-28T15:13:08.955Z,2023-01-31T13:56:07Z,3998876135,56,Back,3998876139,141,31.0,3998876141,212,2.8,3998876143,213,0,3998876137,140,37.6,4005364217,388,,3998876133,3,,,,,d41ua67591gafg6gb9iwg3p7u,T. Onyango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502431047,709,49,1,13,7,17zuelixesst1z59fwcix2dil,1,41.6,24.5,2023-01-28T15:13:10.320Z,2023-01-31T11:31:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
