id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist
2493954893,385,1,1,47,58,5qwskbjpa17fvmtuu5qijy7cz,1,33.9,7.6,2022-12-29T20:32:38.209Z,2023-01-01T19:19:18Z,3962977993,178,,3959915953,140,60.6,3959915957,212,28.1,3959915955,141,4.7,3959915959,213,6.2,3959915949,56,Right,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954907,386,4,1,47,59,5qwskbjpa17fvmtuu5qijy7cz,1,59,6,2022-12-29T20:32:39.516Z,2023-01-01T19:19:26Z,3959916005,286,,3959916011,233,346,3959915995,294,,3959915999,56,Right,3959915991,13,,3959916003,152,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493954881,346,4,1,47,59,8xeuwzxnm7hdlbjjuezgfkz3w,0,41,94,2022-12-29T20:32:39.517Z,2023-01-01T19:19:25Z,3962978035,178,,3959915891,285,,3959916047,233,386,3959915889,152,,3959915885,294,,3959915887,56,Back,3959915883,13,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493955089,387,1,1,48,13,5qwskbjpa17fvmtuu5qijy7cz,1,38.8,4.6,2022-12-29T20:32:53.407Z,2023-01-01T19:19:29Z,3962978055,178,,3959917007,152,,3959917017,212,40.9,3959917021,1,,3959917009,56,Back,3959917005,5,,3959917015,141,63.3,3959917019,213,1.8,23s9kwgzvgh27d393ymk0006h,R. Astley,3959917011,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493955131,388,1,1,48,16,5qwskbjpa17fvmtuu5qijy7cz,1,29.8,62.6,2022-12-29T20:32:56.811Z,2023-01-01T19:19:32Z,3959917255,213,0.6,3959917249,140,38.8,3959917251,141,71.4,3962978081,178,,3959917253,212,11.2,3959917247,56,Back,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493955125,347,30,1,48,18,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-29T20:32:58.240Z,2023-01-01T19:19:37Z,3959917223,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493955135,389,30,1,48,18,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:32:58.240Z,2023-01-01T19:19:36Z,3959917277,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960545,353,32,2,45,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-12-29T20:48:48.469Z,2022-12-31T18:36:34Z,3959946571,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960555,393,32,2,45,0,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:48:48.469Z,2022-12-29T20:48:51Z,3959946619,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960581,354,1,2,45,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,50.4,49.9,2022-12-29T20:48:48.530Z,2023-01-01T18:56:20Z,3959946745,212,18.7,3959946749,279,S,3959946737,56,Back,3962970763,178,,3959946741,140,32.7,3959946743,141,47.0,3959946747,213,3.2,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960613,355,1,2,45,2,8xeuwzxnm7hdlbjjuezgfkz3w,0,32.9,46.7,2022-12-29T20:48:50.706Z,2023-01-01T18:56:25Z,3962970805,178,,3959946945,213,5.7,3959946949,1,,3959946933,140,79.8,3959946937,141,0.0,3959946941,212,59.2,3959946929,155,,3959946931,56,Right,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960619,356,5,2,45,6,8xeuwzxnm7hdlbjjuezgfkz3w,0,81.2,-1.6,2022-12-29T20:48:55.380Z,2023-01-01T18:56:29Z,3959946957,347,,3959947297,233,394,3959946955,56,Right,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960683,394,5,2,45,6,5qwskbjpa17fvmtuu5qijy7cz,1,18.8,101.6,2022-12-29T20:48:55.380Z,2023-01-01T18:56:29Z,3959947251,347,,3959947247,56,Back,3959947277,233,356,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960725,395,1,2,45,15,5qwskbjpa17fvmtuu5qijy7cz,0,19.2,100,2022-12-29T20:49:04.360Z,2023-01-01T18:56:36Z,3959947481,56,Back,3959947485,141,91.8,3959947489,213,5.9,3959947479,107,,3959947483,140,37.1,3959947487,212,19.9,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960733,357,1,2,45,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,62.6,3.4,2022-12-29T20:49:06.461Z,2023-01-01T18:56:45Z,3959947523,3,,3959947527,140,69.6,3959947533,213,6.3,3959947529,141,3.1,3959947525,56,Right,3959947531,212,7.4,3962970939,388,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960739,396,1,2,45,20,5qwskbjpa17fvmtuu5qijy7cz,0,28.1,94.5,2022-12-29T20:49:08.634Z,2023-01-01T18:56:56Z,3959947557,3,,3959947565,212,4.7,3959947561,140,32.6,3962970983,178,,3959947559,56,Back,3959947567,213,6.3,3959947563,141,94.4,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960789,359,1,2,45,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,65.6,5.2,2022-12-29T20:49:10.148Z,2023-01-01T18:57:02Z,3962971021,178,,3959947813,212,28.8,3959947807,56,Center,3959947811,141,25.5,3959947815,213,0.5,3959947809,140,89.7,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960757,358,49,2,45,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,65.6,5.2,2022-12-29T20:49:12.815Z,2023-01-01T18:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960793,360,1,2,45,24,8xeuwzxnm7hdlbjjuezgfkz3w,0,93.6,28,2022-12-29T20:49:13.100Z,2023-01-01T18:57:29Z,3959947845,233,397,3959947849,286,,3959947841,213,2.0,3959947833,56,Center,3959947837,141,33.1,3959947835,140,91.9,3959947839,212,3.9,3962971111,178,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,3959947843,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960773,397,74,2,45,24,5qwskbjpa17fvmtuu5qijy7cz,1,8.7,66.7,2022-12-29T20:49:13.259Z,2023-01-01T18:57:35Z,3959947733,285,,3962971147,178,,3959947855,233,360,3959947731,56,Back,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960807,361,6,2,45,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,96.2,24.2,2022-12-29T20:49:15.671Z,2023-01-01T18:57:40Z,3959947903,56,Center,3959947907,75,,3959947909,233,398,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960779,398,6,2,45,27,5qwskbjpa17fvmtuu5qijy7cz,0,3.8,75.8,2022-12-29T20:49:15.671Z,2023-01-01T18:57:40Z,3959947745,56,Back,3959947761,73,,3959947913,233,361,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493960985,362,1,2,45,53,8xeuwzxnm7hdlbjjuezgfkz3w,0,99.5,0.5,2022-12-29T20:49:41.614Z,2023-01-01T18:57:45Z,3959948881,140,96.9,3962971193,178,,3959948877,223,,3959948875,155,,3959948883,141,42.2,3960703409,72,,3959948885,212,28.5,3959948873,6,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,3959948879,56,Center,3959948887,213,1.7,3959948871,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961017,399,12,2,45,54,5qwskbjpa17fvmtuu5qijy7cz,1,2.6,55.3,2022-12-29T20:49:43.037Z,2023-01-01T18:57:57Z,3959949039,56,Back,3959949043,141,12.8,3959949047,213,5.1,3959949087,15,,3962971243,388,,3959949045,212,30.7,3959949041,140,12.4,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961139,363,1,2,46,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,73.8,84.2,2022-12-29T20:49:54.910Z,2023-01-01T18:58:02Z,3959949663,56,Center,3959949667,141,27.0,3962971265,178,,3959949673,1,,3959949665,140,70.3,3959949669,212,39.1,3959949671,213,4.6,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961169,364,1,2,46,9,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.1,25.8,2022-12-29T20:49:58.457Z,2023-01-01T18:58:06Z,3959949881,141,54.8,3959949877,56,Center,3962971291,178,,3959949885,213,0.8,3959949883,212,28.0,3959949875,155,,3959949879,140,89.0,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961189,400,44,2,46,11,5qwskbjpa17fvmtuu5qijy7cz,1,10.7,42.4,2022-12-29T20:50:00.361Z,2023-01-02T04:58:41Z,3959949995,233,365,3959949989,285,,3959949987,56,Back,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961175,365,44,2,46,11,8xeuwzxnm7hdlbjjuezgfkz3w,0,89.3,57.6,2022-12-29T20:50:00.362Z,2023-01-01T18:58:10Z,3959949919,286,,3959950011,233,400,3959949917,56,Center,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961211,401,12,2,46,14,5qwskbjpa17fvmtuu5qijy7cz,1,10.4,39.5,2022-12-29T20:50:02.889Z,2023-01-01T19:30:34Z,3959950119,56,Back,3959950123,141,33.0,3959950127,213,5.8,3959950125,212,10.3,3959950129,15,,3959950121,140,19.3,3962980969,388,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961237,366,1,2,46,17,8xeuwzxnm7hdlbjjuezgfkz3w,1,74.4,63.9,2022-12-29T20:50:06.073Z,2023-01-01T18:58:38Z,3959950253,141,67.8,3959950257,213,2.8,3959950255,212,7.0,3962971445,388,,3959950249,56,Center,3959950251,140,68.2,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961269,367,1,2,46,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,67.1,64.7,2022-12-29T20:50:07.895Z,2023-01-01T18:58:44Z,3959950399,56,Left,3959950413,213,1.0,3962971475,178,,3959950409,212,13.9,3959950405,141,81.6,3959950401,140,74.5,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961285,368,1,2,46,21,8xeuwzxnm7hdlbjjuezgfkz3w,0,86,85.3,2022-12-29T20:50:10.424Z,2023-01-01T18:58:48Z,3959950653,233,402,3960705057,224,,3959950469,155,,3959950477,140,88.0,3959950481,141,79.3,3959950465,2,,3959950487,213,5.2,3959950485,212,4.6,8f5io2957l6ye5u7bsan0ecfe,J. Weir,3959950473,56,Left,3962971491,178,,3960705059,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961309,402,61,2,46,22,5qwskbjpa17fvmtuu5qijy7cz,1,14.6,16.4,2022-12-29T20:50:10.561Z,2023-01-01T18:58:56Z,3959950601,56,Back,3962971531,178,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961343,403,12,2,46,22,5qwskbjpa17fvmtuu5qijy7cz,1,8.5,43.7,2022-12-29T20:50:11.302Z,2023-01-01T18:59:06Z,3959950831,213,5.5,3962971573,178,,3959950829,212,17.7,3959950825,140,20.5,3959950827,141,25.4,3959950823,56,Back,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961319,369,15,2,46,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,78.9,64.7,2022-12-29T20:50:13.395Z,2023-01-01T18:59:10Z,3959959649,147,55.2,3959958913,82,,3959959641,103,19,3959950699,56,Center,3959959639,102,46.7,3959959643,215,,3962971589,178,,3959959645,458,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,3959958929,233,404,3959959637,80,,3959959651,230,98.8,,3959950697,18,,3959950695,22,,3959958909,20,,3959959647,146,90.3,3959959653,231,51.6,,,,,,,,,,,,
2493961347,404,10,2,46,25,5qwskbjpa17fvmtuu5qijy7cz,1,9.3,50,2022-12-29T20:50:13.917Z,2023-01-01T18:59:36Z,3959950839,56,Back,3962971691,178,,3959958975,233,369,3959950837,94,,3962971693,15,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961421,370,1,2,46,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,78,82.3,2022-12-29T20:50:20.030Z,2023-01-01T19:00:11Z,3959951131,140,82.1,3962971831,178,,3959951129,56,Left,3959951135,212,9.2,3959951137,213,1.1,3959951133,141,94.2,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961431,371,1,2,46,34,8xeuwzxnm7hdlbjjuezgfkz3w,0,74.9,93.6,2022-12-29T20:50:22.933Z,2023-01-01T19:00:16Z,3959951187,212,7.8,3959951179,155,,3959951185,141,83.1,3962971863,178,,3960706063,20,,3959951183,140,77.8,3960706061,223,,3959951177,2,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,3959951253,233,405,3959951189,213,5.1,3959951181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961441,405,61,2,46,34,5qwskbjpa17fvmtuu5qijy7cz,1,23,14.6,2022-12-29T20:50:23.122Z,2023-01-01T19:00:22Z,3962971893,15,,3962971895,178,,3959951245,56,Back,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961487,406,12,2,46,37,5qwskbjpa17fvmtuu5qijy7cz,1,10.2,32.7,2022-12-29T20:50:25.756Z,2023-01-01T19:00:30Z,3959951503,141,29.1,3959951507,213,6.1,3962971945,178,,3959951501,140,20.7,3959951525,15,,3959951499,56,Back,3959951505,212,11.3,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961519,372,3,2,46,42,8xeuwzxnm7hdlbjjuezgfkz3w,0,77,60.8,2022-12-29T20:50:31.424Z,2023-01-01T19:00:40Z,3959951797,233,407,3959951691,56,Center,3960707359,465,,3962971979,178,,3959951693,286,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961537,407,7,2,46,43,5qwskbjpa17fvmtuu5qijy7cz,0,23,39.2,2022-12-29T20:50:31.736Z,2023-01-01T19:00:46Z,3962971995,178,,3959951745,56,Back,3960707429,385,,3959951765,233,372,3959951747,285,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536817,903,67,2,46,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,69.3,60.9,2022-12-29T20:50:32.973Z,2023-01-02T04:58:41Z,3962981503,233,1097,,,,,,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494536815,1097,67,2,46,44,5qwskbjpa17fvmtuu5qijy7cz,0,30.7,39.1,2022-12-29T20:50:32.974Z,2023-01-01T19:33:05Z,3962981507,233,903,,,,,,,,,,,,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961627,373,1,2,46,44,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.3,62.3,2022-12-29T20:50:32.983Z,2023-01-02T04:58:42Z,3959952191,140,76.9,3959952195,212,11.4,3959952189,56,Center,3962972007,178,,3959952197,213,0.9,3959952193,141,75.6,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961617,408,1,2,46,47,5qwskbjpa17fvmtuu5qijy7cz,1,26.2,24.4,2022-12-29T20:50:35.506Z,2023-01-01T19:01:04Z,3959952123,212,5.6,3959952119,140,21.1,3962972075,178,,3959952121,141,27.0,3959952117,56,Back,3959952125,213,2.8,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494105833,867,49,2,46,48,5qwskbjpa17fvmtuu5qijy7cz,1,21.7,22.5,2022-12-29T20:50:36.799Z,2023-01-01T19:01:11Z,,,,,,,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961631,409,1,2,46,49,5qwskbjpa17fvmtuu5qijy7cz,0,21.3,23.1,2022-12-29T20:50:38.177Z,2023-01-01T19:01:15Z,3959952217,1,,3959952213,212,58.8,3962972141,178,,3959952203,157,,3959952207,56,Right,3959952211,141,0.0,3959952215,213,6.0,3959952209,140,75.0,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961677,374,5,2,46,53,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.8,101,2022-12-29T20:50:41.660Z,2023-01-01T19:01:18Z,3959952515,233,410,3959952459,56,Back,3959952461,347,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961635,410,5,2,46,53,5qwskbjpa17fvmtuu5qijy7cz,0,70.2,-1,2022-12-29T20:50:41.660Z,2023-01-01T19:01:19Z,3959952221,347,,3959952219,56,Right,3959952549,233,374,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961961,375,1,2,47,17,8xeuwzxnm7hdlbjjuezgfkz3w,0,29.5,100,2022-12-29T20:51:05.705Z,2023-01-02T06:52:16Z,3960707893,1,,3959954029,141,92.9,3959954025,56,Left,3959954031,212,32.2,3959954033,213,6.1,3959954023,107,,3959954027,140,59.7,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494105937,868,61,2,47,18,5qwskbjpa17fvmtuu5qijy7cz,1,41.2,6.9,2022-12-29T20:51:07.455Z,2023-01-02T04:54:44Z,3960708257,56,Back,3962972469,15,,3962972471,388,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961965,376,61,2,47,19,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.4,93.3,2022-12-29T20:51:07.747Z,2023-01-01T19:02:03Z,3962972371,178,,3959954057,56,Left,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494105991,869,61,2,47,19,5qwskbjpa17fvmtuu5qijy7cz,1,34.1,7.2,2022-12-29T20:51:08.099Z,2023-01-01T19:02:39Z,3960708623,56,Back,3962972535,178,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494106019,687,61,2,47,19,8xeuwzxnm7hdlbjjuezgfkz3w,1,65.9,92.8,2022-12-29T20:51:08.402Z,2023-01-01T19:02:50Z,3960708757,56,Left,3962972613,178,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961963,411,49,2,47,21,5qwskbjpa17fvmtuu5qijy7cz,1,30.3,14.1,2022-12-29T20:51:09.628Z,2023-01-01T19:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961973,412,1,2,47,21,5qwskbjpa17fvmtuu5qijy7cz,0,38.2,6.4,2022-12-29T20:51:09.848Z,2023-01-01T19:02:59Z,3962972659,178,,3959954095,212,28.2,3959954089,56,Right,3959954091,140,65.1,3959954087,155,,3959954097,213,6.3,3959954093,141,6.2,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962019,377,1,2,47,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,37.4,90.2,2022-12-29T20:51:11.232Z,2023-01-01T19:03:07Z,3959954331,212,23.1,3959954325,56,Left,3959954329,141,90.6,3959954333,213,0.0,3959954323,3,,3959954327,140,59.4,3962972669,178,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962023,378,49,2,47,24,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.2,90.6,2022-12-29T20:51:12.890Z,2023-01-01T19:03:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962075,379,1,2,47,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,59.2,90.6,2022-12-29T20:51:14.957Z,2023-01-01T19:03:22Z,3959954637,140,79.8,3959954633,196,,3959954641,212,57.2,3959954645,1,,3959954643,213,5.1,3959954631,155,,3959954639,141,12.8,3962972749,178,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,3959954635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962085,413,49,2,47,32,5qwskbjpa17fvmtuu5qijy7cz,1,14.3,92.7,2022-12-29T20:51:20.956Z,2023-01-01T19:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962209,415,1,2,47,33,5qwskbjpa17fvmtuu5qijy7cz,0,14.8,95,2022-12-29T20:51:22.259Z,2023-01-01T19:03:38Z,3959955417,213,6.2,3959955413,141,90.3,3960709835,1,,3959955415,212,30.5,3960709833,157,,3959955409,56,Back,3959955411,140,43.7,3962972831,178,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962127,414,43,2,47,35,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-29T20:51:23.491Z,2022-12-29T20:51:29Z,3959955201,144,1,3959954893,213,0,3959954887,140,14.8,3959954883,155,0,3959954881,2,0,3959954891,212,0,3959954885,56,Back,3959954889,141,95.0,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962137,380,49,2,47,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.7,22.1,2022-12-29T20:51:24.568Z,2023-01-01T19:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962185,381,1,2,47,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.3,5.5,2022-12-29T20:51:27.795Z,2023-01-01T19:03:53Z,3959955279,56,Right,3959955283,141,7.3,3959955287,213,0.1,3962972899,178,,3959955281,140,76.3,3959955285,212,15.8,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
