id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,qualifier/16/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2507763375,146,1,1,12,58,3ptd7zlc5isrongig0wij2id4,0,44.6,80.8,2023-02-14T19:57:21.683Z,2023-02-16T20:44:38Z,4032433437,212,48.4,4032433433,140,90.6,4032433429,155,,4032433441,1,,4032433431,56,Center,4032433439,213,6.2,4032433435,141,76.7,4036083545,178,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763373,91,49,1,13,3,b3vbyitzi3nrw9ehj1eoko219,1,3.7,24.9,2023-02-14T19:57:26.853Z,2023-02-16T20:44:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763447,92,1,1,13,3,b3vbyitzi3nrw9ehj1eoko219,1,3.7,24.9,2023-02-14T19:57:27.026Z,2023-02-16T20:44:44Z,4032433795,212,10.6,4032433789,56,Back,4032433791,140,12.2,4032433797,213,5.7,4032433793,141,16.4,4036083669,178,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763563,93,1,1,13,8,b3vbyitzi3nrw9ehj1eoko219,1,15.9,15.9,2023-02-14T19:57:31.219Z,2023-02-16T20:44:47Z,4032434337,56,Back,4032434343,212,22.7,4036083753,178,,4032434341,141,48.8,4032434345,213,1.7,4032434339,140,12.3,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763617,94,1,1,13,13,b3vbyitzi3nrw9ehj1eoko219,0,18.2,62.4,2023-02-14T19:57:36.357Z,2023-02-16T20:44:50Z,4032434607,140,65.9,4036083845,178,,4032434603,155,,4032434611,212,50.1,4032434615,213,6.3,4032434619,1,,4032434609,141,62.3,4032434605,56,Center,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763651,147,1,1,13,16,3ptd7zlc5isrongig0wij2id4,0,31.9,40,2023-02-14T19:57:39.101Z,2023-02-16T20:44:55Z,4032434747,140,54.2,4032434743,3,,4032434751,212,26.4,4032434755,213,0.5,4032434745,56,Center,4032434749,141,57.9,4036083981,388,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763699,95,1,1,13,17,b3vbyitzi3nrw9ehj1eoko219,0,47.5,42.4,2023-02-14T19:57:40.456Z,2023-02-16T20:45:16Z,4032434969,155,,4032434979,213,5.9,4032434975,141,31.3,4032434971,56,Center,4036084663,178,,4032434973,140,66.8,4032434977,212,21.6,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763749,148,1,1,13,19,3ptd7zlc5isrongig0wij2id4,1,31,67.5,2023-02-14T19:57:42.928Z,2023-02-16T20:45:20Z,4032435193,140,49.2,4032435197,212,21.8,4032435191,56,Back,4032435189,3,,4032435195,141,52.1,4032435199,213,5.8,4036084775,388,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763767,149,1,1,13,21,3ptd7zlc5isrongig0wij2id4,0,49.2,52.1,2023-02-14T19:57:44.605Z,2023-02-16T20:45:23Z,4032435299,141,43.1,4032435295,56,Center,4036084889,388,,4033879449,168,,4032435289,3,,4032435303,213,6.0,4032435301,212,20.3,4032435297,140,67.6,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763781,96,49,1,13,23,b3vbyitzi3nrw9ehj1eoko219,1,44.6,57.2,2023-02-14T19:57:46.311Z,2023-02-16T20:45:25Z,,,,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763841,97,1,1,13,24,b3vbyitzi3nrw9ehj1eoko219,0,45.5,56.9,2023-02-14T19:57:47.179Z,2023-02-16T20:45:28Z,4032435667,213,5.8,4032435657,155,,4032435663,141,35.7,4032435661,140,73.2,4032435665,212,32.5,4032435659,56,Center,4032435669,1,,4036085005,178,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763897,150,1,1,13,26,3ptd7zlc5isrongig0wij2id4,0,34.5,71.1,2023-02-14T19:57:49.843Z,2023-02-16T20:45:32Z,4032435901,140,48.9,4032435907,212,15.8,4032435903,141,64.3,4032435897,56,Back,4032435893,3,,4036085133,178,,4032435909,213,6.0,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763939,98,1,1,13,29,b3vbyitzi3nrw9ehj1eoko219,0,55.6,34.3,2023-02-14T19:57:52.333Z,2023-02-16T20:45:35Z,4032436111,140,66.8,4032436107,3,,4032436113,141,37.4,4032436117,213,0.2,4036085239,388,,4032436115,212,11.9,4032436109,56,Center,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507763979,151,1,1,13,30,3ptd7zlc5isrongig0wij2id4,0,30.3,64.3,2023-02-14T19:57:53.911Z,2023-02-16T20:45:41Z,4032436361,213,0.2,4032436351,3,,4032436357,141,76.3,4032436353,56,Center,4032436363,1,,4036085403,178,,4032436359,212,33.9,4032436355,140,61.6,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764091,99,1,1,13,34,b3vbyitzi3nrw9ehj1eoko219,1,36.2,29.2,2023-02-14T19:57:57.630Z,2023-02-16T20:45:51Z,4032436911,141,23.3,4032436907,56,Center,4032436913,212,23.0,4032436917,213,6.1,4036085671,178,,4032436909,140,57.8,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508453567,734,67,1,13,35,b3vbyitzi3nrw9ehj1eoko219,1,59.6,19.6,2023-02-14T19:57:58.448Z,2023-02-16T21:45:53Z,4036121965,233,1216,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508453559,1216,67,1,13,35,3ptd7zlc5isrongig0wij2id4,0,40.4,80.4,2023-02-14T19:57:58.449Z,2023-02-16T21:15:21Z,4036121987,233,734,,,,,,,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764097,100,61,1,13,35,b3vbyitzi3nrw9ehj1eoko219,0,57.8,23.3,2023-02-14T19:57:58.485Z,2023-02-16T21:45:53Z,4036085767,178,,4032436945,56,Center,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764133,152,49,1,13,36,3ptd7zlc5isrongig0wij2id4,1,52.5,91.5,2023-02-14T19:57:59.910Z,2023-02-16T20:46:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508453711,1218,67,1,13,36,3ptd7zlc5isrongig0wij2id4,1,48.4,78.8,2023-02-14T19:57:59.942Z,2023-02-16T21:45:53Z,4036122773,233,735,,,,,,,,,,,,,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508453701,735,67,1,13,36,b3vbyitzi3nrw9ehj1eoko219,0,51.6,21.2,2023-02-14T19:57:59.943Z,2023-02-16T21:15:36Z,4036122815,233,1218,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764155,153,3,1,13,39,3ptd7zlc5isrongig0wij2id4,0,65,87.2,2023-02-14T19:58:02.128Z,2023-02-16T20:46:13Z,4036086267,178,,4032437381,233,101,4033880103,465,,4032437227,286,,4032437225,56,Left,,,,,,,,,,6kxph7ulzz58v8tm3aaomy1ka,L. Dobbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764167,101,7,1,13,39,b3vbyitzi3nrw9ehj1eoko219,1,35,12.8,2023-02-14T19:58:02.225Z,2023-02-16T20:46:16Z,4033880167,384,,4032437357,233,153,4036086335,178,,4032437289,56,Back,4032437291,285,,,,,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764175,102,49,1,13,39,b3vbyitzi3nrw9ehj1eoko219,1,36.9,15.2,2023-02-14T19:58:02.796Z,2023-02-16T20:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764205,103,3,1,13,40,b3vbyitzi3nrw9ehj1eoko219,1,38.9,17.9,2023-02-14T19:58:03.922Z,2023-02-16T20:46:33Z,4033880253,464,,4032437479,56,Back,4036086963,178,,4032437525,233,154,4032437481,286,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764195,154,45,1,13,40,3ptd7zlc5isrongig0wij2id4,0,61.1,82.1,2023-02-14T19:58:03.922Z,2023-02-16T20:46:34Z,4032437557,233,103,4032437445,56,Left,4032437447,285,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764289,104,1,1,13,42,b3vbyitzi3nrw9ehj1eoko219,1,57.6,26.8,2023-02-14T19:58:05.892Z,2023-02-16T20:46:36Z,4036087049,178,,4032437959,140,69.4,4032437965,213,6.0,4032437961,141,20.7,4032437963,212,13.1,4032437957,56,Right,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508454219,1220,83,1,13,47,3ptd7zlc5isrongig0wij2id4,1,7.1,76.5,2023-02-14T19:58:10.845Z,2023-02-16T21:16:50Z,4036125703,399,235179,,,,,,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764439,105,1,1,13,47,b3vbyitzi3nrw9ehj1eoko219,1,95.2,23.6,2023-02-14T19:58:10.855Z,2023-02-16T20:46:47Z,4033880363,224,,4032438827,141,91.4,4032438823,56,Left,4032438819,2,,4032438829,212,47.5,4036087253,178,,4032438833,213,1.8,4032438835,1,,43dtg3eg858i3agncnpq3p1wp,B. House,4032438821,155,4033880365,20,4032438825,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764521,106,1,1,13,56,b3vbyitzi3nrw9ehj1eoko219,1,87.5,96,2023-02-14T19:58:19.429Z,2023-02-16T20:46:53Z,4032439303,56,Left,4032439313,212,19.1,4036087515,178,,4032439305,140,70.7,4032439309,141,85.1,4032439315,213,3.5,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508454595,748,67,1,13,57,b3vbyitzi3nrw9ehj1eoko219,1,70.9,84.8,2023-02-14T19:58:20.943Z,2023-02-16T21:45:54Z,4036127953,233,1221,,,,,,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508454587,1221,67,1,13,57,3ptd7zlc5isrongig0wij2id4,0,29.1,15.2,2023-02-14T19:58:20.944Z,2023-02-16T21:17:39Z,4036127979,233,748,,,,,,,,,,,,,,,,,,,,,,a64e8yqggr7fmtdlyr9v80yxh,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764539,107,1,1,13,57,b3vbyitzi3nrw9ehj1eoko219,0,71.9,84.2,2023-02-14T19:58:20.977Z,2023-02-16T21:45:54Z,4032439405,56,Center,4036087701,178,,4033880687,72,,4032439401,2,,4033880685,224,,4032439419,1,,4032439409,141,59.9,4032439407,140,100.0,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,4032439413,212,4032439417,213,4032439403,155,,,,,,,5.8,,,,,,,,,,,,,,,,,,,35.3,,,,,
2507764547,108,5,1,14,0,b3vbyitzi3nrw9ehj1eoko219,0,101.4,55,2023-02-14T19:58:23.288Z,2023-02-16T20:47:02Z,4032439555,233,155,4032439447,56,Center,4032439451,346,,,,,,,,,,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764529,155,5,1,14,0,3ptd7zlc5isrongig0wij2id4,1,-1.4,45,2023-02-14T19:58:23.288Z,2023-02-16T20:47:03Z,4032439347,56,Back,4032439471,233,108,4032439349,346,,,,,,,,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764799,156,1,1,14,10,3ptd7zlc5isrongig0wij2id4,1,5,45.5,2023-02-14T19:58:33.618Z,2023-02-16T20:47:06Z,4032440795,56,Back,4032440799,140,14.2,4032440803,141,66.3,4032440817,237,,4032440793,124,,4032440809,213,1.0,4032440805,212,17.1,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764829,157,1,1,14,13,3ptd7zlc5isrongig0wij2id4,1,19.5,71.1,2023-02-14T19:58:36.171Z,2023-02-16T20:47:09Z,4032440975,56,Back,4032440979,141,71.8,4036088109,178,,4032440983,213,0.0,4032440977,140,33.7,4032440981,212,14.9,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764913,158,1,1,14,15,3ptd7zlc5isrongig0wij2id4,1,34.7,72.1,2023-02-14T19:58:38.837Z,2023-02-16T20:47:12Z,4032441393,212,14.9,4032441391,141,93.9,4036088197,178,,4032441389,140,35.8,4032441395,213,1.5,4032441387,56,Back,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507764993,159,1,1,14,19,3ptd7zlc5isrongig0wij2id4,1,31.2,93.6,2023-02-14T19:58:42.691Z,2023-02-16T20:47:15Z,4032441785,141,70.0,4036088337,178,,4032441791,212,18.8,4032441775,56,Back,4032441793,213,4.2,4032441781,140,21.9,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765087,160,1,1,14,23,3ptd7zlc5isrongig0wij2id4,1,22.5,64,2023-02-14T19:58:46.400Z,2023-02-16T20:47:19Z,4036088449,178,,4032442287,140,30.8,4032442293,213,5.0,4032442289,141,21.3,4032442285,56,Back,4032442291,212,30.3,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765133,161,1,1,14,26,3ptd7zlc5isrongig0wij2id4,1,32.1,23.1,2023-02-14T19:58:49.477Z,2023-02-16T20:47:23Z,4032442555,213,0.5,4032442549,140,45.0,4036088485,178,,4032442547,56,Back,4032442553,212,15.8,4032442551,141,35.1,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765185,162,1,1,14,30,3ptd7zlc5isrongig0wij2id4,1,41.8,34.6,2023-02-14T19:58:53.078Z,2023-02-16T20:47:26Z,4036088639,178,,4032442835,140,41.7,4032442839,212,19.5,4032442841,213,1.6,4032442837,141,63.3,4032442833,56,Back,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765229,163,1,1,14,32,3ptd7zlc5isrongig0wij2id4,1,40.9,69,2023-02-14T19:58:55.981Z,2023-02-16T20:47:31Z,4032443075,213,4.6,4032443069,140,39.3,4036088775,178,,4032443073,212,25.9,4032443071,141,31.0,4032443067,56,Back,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765281,164,1,1,14,36,3ptd7zlc5isrongig0wij2id4,1,41.9,28.5,2023-02-14T19:58:59.422Z,2023-02-16T20:47:34Z,4032443387,212,22.6,4032443383,141,6.2,4036088835,178,,4032443377,56,Right,4032443379,140,57.8,4032443391,213,5.5,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765303,165,1,1,14,38,3ptd7zlc5isrongig0wij2id4,0,59.2,6.2,2023-02-14T19:59:01.976Z,2023-02-16T20:47:36Z,4032443489,56,Right,4032443491,140,77.1,4032443497,213,0.1,4032443493,141,8.6,4036088897,178,,4032443495,212,18.9,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765297,109,8,1,14,40,b3vbyitzi3nrw9ehj1eoko219,1,22.1,84.1,2023-02-14T19:59:03.150Z,2023-02-16T20:47:40Z,4033880933,385,,4032443447,56,Back,4036088963,389,,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765577,110,5,1,14,40,b3vbyitzi3nrw9ehj1eoko219,0,33.4,101.7,2023-02-14T19:59:03.862Z,2023-02-16T20:47:42Z,4032444951,347,,4032517359,233,166,4032444949,56,Back,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765415,166,5,1,14,40,3ptd7zlc5isrongig0wij2id4,1,66.6,-1.7,2023-02-14T19:59:03.862Z,2023-02-16T20:47:43Z,4032517323,233,110,4032444109,56,Right,4032444111,347,,,,,,,,,,,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765465,167,1,1,14,47,3ptd7zlc5isrongig0wij2id4,1,65.6,0,2023-02-14T19:59:10.368Z,2023-02-16T20:47:45Z,4032444369,213,2.8,4032444365,141,5.2,4032444359,107,,4032444361,56,Right,4032444363,140,52.1,4032444367,212,15.0,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765519,168,1,1,14,50,3ptd7zlc5isrongig0wij2id4,1,52,14,2023-02-14T19:59:13.792Z,2023-02-16T20:47:48Z,4036089153,178,,4032444691,141,54.6,4032444689,140,46.8,4032444693,212,28.1,4032444687,56,Back,4032444695,213,1.8,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765591,169,1,1,14,57,3ptd7zlc5isrongig0wij2id4,1,53.4,60.6,2023-02-14T19:59:20.369Z,2023-02-16T20:47:51Z,4032445001,213,1.1,4032444999,212,25.8,4032444995,140,65.1,4036089223,178,,4032444993,56,Left,4032444997,141,93.9,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508455547,749,83,1,14,59,b3vbyitzi3nrw9ehj1eoko219,1,37.1,6.8,2023-02-14T19:59:23.036Z,2023-02-16T21:19:34Z,4036132915,399,433589,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765587,111,43,1,15,0,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-02-14T19:59:24.037Z,2023-02-14T19:59:37Z,4032444987,285,0,4032444985,56,Back,4032446117,144,7,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765657,171,1,1,15,1,3ptd7zlc5isrongig0wij2id4,1,62.8,93,2023-02-14T19:59:24.552Z,2023-02-16T20:40:53Z,4036075825,178,,4032445363,141,61.2,4032445371,213,4.0,4032445359,140,43.4,4032445357,56,Back,4032445367,212,29.7,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765613,170,43,1,15,1,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-14T19:59:24.745Z,2023-02-14T19:59:40Z,4032445129,56,Left,4032446421,144,3,4032445131,286,0,,,,,,,,,,,,,,,,h4x8lz5ou8esdao80mvls9yi,H. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765691,172,1,1,15,3,3ptd7zlc5isrongig0wij2id4,1,41.4,66.9,2023-02-14T19:59:26.543Z,2023-02-16T20:40:57Z,4032445533,212,21.4,4036076419,178,,4032445529,140,22.7,4032445531,141,54.3,4032445535,213,3.6,4032445527,56,Back,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765795,173,1,1,15,7,3ptd7zlc5isrongig0wij2id4,1,22,53.6,2023-02-14T19:59:30.904Z,2023-02-16T20:41:02Z,4032446051,141,77.0,4032446047,56,Back,4032446053,212,20.6,4036076609,178,,4032446049,140,34.5,4032446055,213,0.9,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765853,174,1,1,15,12,3ptd7zlc5isrongig0wij2id4,1,38.9,79,2023-02-14T19:59:35.604Z,2023-02-16T20:41:08Z,4032446339,213,5.1,4032446335,141,50.1,4036076881,178,,4032446331,56,Back,4032446333,140,46.3,4032446337,212,21.1,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765929,175,1,1,15,15,3ptd7zlc5isrongig0wij2id4,1,38.2,42.7,2023-02-14T19:59:38.984Z,2023-02-16T20:41:13Z,4032446771,56,Back,4032446773,140,47.9,4032446777,212,26.6,4032446775,141,6.6,4032446779,213,5.1,4036077099,178,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507765993,176,1,1,15,19,3ptd7zlc5isrongig0wij2id4,1,54.2,8.2,2023-02-14T19:59:42.344Z,2023-02-16T20:41:18Z,4036077279,178,,4032447111,56,Back,4032447117,141,20.9,4032447121,213,2.7,4032447119,212,20.5,4032447115,140,36.5,,,,,,,8thtb5uqqv63f880cwhpc5zv9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507766049,177,1,1,15,22,3ptd7zlc5isrongig0wij2id4,1,36.9,24.9,2023-02-14T19:59:45.945Z,2023-02-16T20:41:23Z,4032447421,155,,4032447439,1,,4032447435,212,40.3,4036077399,178,,4032447437,213,5.9,4032447425,56,Right,4032447429,140,73.1,4032447431,141,5.3,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507766093,178,1,1,15,27,3ptd7zlc5isrongig0wij2id4,1,64.8,9.2,2023-02-14T19:59:50.815Z,2023-02-16T20:41:37Z,4032447673,213,2.8,4032447671,212,30.1,4036077987,178,,4032447667,140,38.2,4032447665,56,Back,4032447669,141,25.8,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507766137,179,1,1,15,30,3ptd7zlc5isrongig0wij2id4,1,38.2,25.8,2023-02-14T19:59:53.231Z,2023-02-16T20:41:43Z,4032447889,213,0.7,4032447885,141,46.7,4032447887,212,21.3,4032447883,140,53.3,4032447881,56,Center,4036078201,178,,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508463035,764,83,1,15,33,b3vbyitzi3nrw9ehj1eoko219,1,45.8,45.9,2023-02-14T19:59:56.456Z,2023-02-16T21:35:48Z,4036175509,399,431016,,,,,,,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507766167,180,1,1,15,33,3ptd7zlc5isrongig0wij2id4,1,53.8,51.5,2023-02-14T19:59:56.597Z,2023-02-16T20:41:59Z,4032448047,213,2.6,4032448043,141,63.9,4036078833,178,,4032448041,140,40.0,4032448045,212,16.8,4032448039,56,Back,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507766211,181,1,1,15,36,3ptd7zlc5isrongig0wij2id4,1,41.2,68.1,2023-02-14T19:59:59.192Z,2023-02-16T20:42:05Z,4032448265,213,0.7,4036078987,178,,4032448257,140,59.6,4032448253,56,Left,4032448263,212,26.2,4032448261,141,94.1,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
