id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/9/value,qualifier/12/value,assist
2509228213,353,1,1,47,44,3ptd7zlc5isrongig0wij2id4,1,67.1,6.2,2023-02-18T15:47:16.250Z,2023-02-21T05:44:50Z,4040181171,213,0.9,4047171465,178,,4040181159,2,,4045743283,224,,4040186893,210,15,4040181163,56,Center,4040181169,212,34.8,4040181165,140,87.6,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,4040186895,154,,4045743285,20,1,4040181167,141,4040181173,1,,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509228225,354,15,1,47,46,3ptd7zlc5isrongig0wij2id4,1,88,51.2,2023-02-18T15:47:18.570Z,2023-02-21T05:44:51Z,4040186959,147,50.4,4040181233,17,,4040186951,102,53.4,4040186947,55,353,4040182833,20,,4040186957,146,99.7,4040186955,214,,4047171501,178,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,4040186937,76,,4040186943,154,,4040181235,56,4040194401,233,386,Center,4040186953,103,4045743787,22,4040186939,29,,,,,,,,,,,,,,,,,,,,,,12.7,
2509228341,386,10,1,47,47,2ezfenuwk3y65p8jdbj55xqt0,1,2.3,48.5,2023-02-18T15:47:19.197Z,2023-02-21T05:44:55Z,4040194459,233,354,4045743889,377,,4040194337,179,,4040181841,56,Back,4045743887,173,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509228327,355,6,1,47,47,3ptd7zlc5isrongig0wij2id4,1,100,56.8,2023-02-18T15:47:19.860Z,2023-02-21T05:44:59Z,4040181785,56,Center,4040181787,73,,4040182333,233,387,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509228383,387,6,1,47,47,2ezfenuwk3y65p8jdbj55xqt0,0,0,43.2,2023-02-18T15:47:19.860Z,2023-02-21T05:44:59Z,4040182015,56,Back,4040182355,233,355,4040182169,73,,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229483,356,1,1,48,24,3ptd7zlc5isrongig0wij2id4,1,99.5,99.5,2023-02-18T15:47:56.302Z,2023-02-21T10:16:36Z,4040187981,56,Center,4040187973,2,,4045743999,72,,4040187989,213,4.5,4040230215,210,13,4040187985,141,35.8,4040230217,154,,4040187987,212,44.4,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,4040187977,155,,4040187975,6,1,4040187991,1,4047166433,178,,,4040187979,224,4040187983,140,,,,,,,90.1,,,,,,,,,,,,,,,,,,
2509229529,357,44,1,48,26,3ptd7zlc5isrongig0wij2id4,1,91.4,40.5,2023-02-18T15:47:58.463Z,2023-02-21T10:16:36Z,4040188175,286,,4040188173,56,Center,4040188317,233,388,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229487,388,44,1,48,26,2ezfenuwk3y65p8jdbj55xqt0,0,8.6,59.5,2023-02-18T15:47:58.464Z,2023-02-21T05:32:19Z,4040188355,233,357,4040188003,285,,4040187999,56,Back,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229543,358,13,1,48,26,3ptd7zlc5isrongig0wij2id4,1,90.1,35.8,2023-02-18T15:47:58.488Z,2023-02-21T10:16:37Z,4040188241,56,Center,4040230241,146,93.8,4040230227,154,,4040230225,29,,4040190961,328,,4040188239,63,,4040230223,73,,4040230229,55,356,69lg8jmug501h6biol5itk02y,E. Cashin,4040230247,231,48.6,4040230245,230,,4040230233,102,4047166539,388,,78.2,4040190963,153,4040230235,103,4040230243,147,54.3,4040190955,25,,1.4,4040190957,15,,,,,,,,,,,,,,98.9,,
2509229587,389,12,1,48,27,2ezfenuwk3y65p8jdbj55xqt0,1,10.8,36.4,2023-02-18T15:47:59.746Z,2023-02-21T05:32:30Z,4040188449,213,5.7,4047166619,178,,4040188441,140,16.0,4040188439,56,Back,4040188459,15,,4040188447,212,6.7,4040188445,141,30.6,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229851,390,1,1,48,29,2ezfenuwk3y65p8jdbj55xqt0,1,17,30.3,2023-02-18T15:48:00.976Z,2023-02-21T05:32:45Z,4040189879,140,34.8,4040189883,212,24.9,4040189887,213,5.6,4040189881,141,6.1,4047166757,178,,4040189877,56,Back,4040189875,157,,4040189891,1,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229861,359,4,1,48,34,3ptd7zlc5isrongig0wij2id4,1,66.2,91,2023-02-18T15:48:06.007Z,2023-02-21T05:45:19Z,4040189925,56,Left,4040190051,233,391,4040189927,152,,4040189923,294,,4040189921,13,,4040189929,286,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509229873,391,4,1,48,34,2ezfenuwk3y65p8jdbj55xqt0,0,33.8,9,2023-02-18T15:48:06.008Z,2023-02-21T05:45:18Z,4040189981,56,Back,4040189977,294,,4040189975,13,,4040190097,233,359,4047171759,389,,4040189983,152,,4040189985,285,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509230381,360,1,1,48,54,3ptd7zlc5isrongig0wij2id4,1,66.1,92.4,2023-02-18T15:48:26.872Z,2023-02-21T05:32:58Z,4040192603,152,,4040192607,140,61.1,4040192611,212,14.3,4040192605,56,Center,4040192609,141,72.9,4040192601,5,,4040192613,213,4.3,4047166905,178,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509230385,361,30,1,48,58,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-18T15:48:30.658Z,2023-02-21T05:33:07Z,4040192625,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509230377,392,30,1,48,58,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-02-18T15:48:30.658Z,2023-02-21T05:33:07Z,4040192573,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246397,364,32,2,45,0,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-18T16:04:32.745Z,2023-02-20T18:52:53Z,4040272563,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246413,394,32,2,45,0,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-02-18T16:04:32.745Z,2023-02-18T16:04:36Z,4040272637,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246517,365,1,2,45,0,3ptd7zlc5isrongig0wij2id4,1,49.9,50,2023-02-18T16:04:32.845Z,2023-02-21T05:17:12Z,4040273139,140,29.0,4040273149,213,2.7,4047157369,178,,4040273145,141,63.7,4040273147,212,23.8,4040273137,56,Back,4040273151,279,S,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246601,366,1,2,45,2,3ptd7zlc5isrongig0wij2id4,1,37.2,60.6,2023-02-18T16:04:35.405Z,2023-02-21T05:17:16Z,4047157395,178,,4040273619,212,27.5,4040273613,56,Left,4040273615,140,54.3,4040273617,141,91.3,4040273621,213,0.9,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246625,367,1,2,45,6,3ptd7zlc5isrongig0wij2id4,1,52.6,92.3,2023-02-18T16:04:39.005Z,2023-02-21T05:17:19Z,4040273755,212,12.6,4040273757,213,4.8,4040273749,56,Center,4040273753,141,73.9,4047157423,178,,4040273751,140,54.0,,,,,,,ddc712ebtmrrpvj4shekecus5,T. Barkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246681,368,1,2,45,7,3ptd7zlc5isrongig0wij2id4,1,54,73.9,2023-02-18T16:04:40.428Z,2023-02-21T05:17:23Z,4040274025,140,47.5,4040274037,213,3.8,4040274027,141,66.1,4040274033,212,8.6,4040274023,56,Back,4047157457,178,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246759,369,1,2,45,10,3ptd7zlc5isrongig0wij2id4,1,50.9,57.6,2023-02-18T16:04:43.165Z,2023-02-21T05:17:25Z,4040274417,140,40.0,4040274421,212,27.8,4040274415,56,Back,4040274423,213,4.3,4047157477,178,,4040274419,141,20.3,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246793,370,1,2,45,12,3ptd7zlc5isrongig0wij2id4,1,40,19.8,2023-02-18T16:04:45.410Z,2023-02-21T05:17:30Z,4040274581,141,48.1,4040274589,213,1.2,4040274577,56,Back,4040274579,140,47.9,4047157541,178,,4040274585,212,21.0,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246913,371,1,2,45,13,3ptd7zlc5isrongig0wij2id4,1,47.8,48.2,2023-02-18T16:04:46.216Z,2023-02-21T05:17:34Z,4040275179,56,Back,4047157589,178,,4040275183,141,68.5,4040275185,212,16.0,4040275187,213,2.1,4040275181,140,40.1,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509246997,372,1,2,45,16,3ptd7zlc5isrongig0wij2id4,0,43.7,72.4,2023-02-18T16:04:49.678Z,2023-02-21T05:17:38Z,4040275677,213,0.5,4047157623,178,,4040275675,212,25.0,4040275667,155,,4040275673,141,89.1,4040275669,56,Left,4040275671,140,64.9,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247025,395,1,2,45,18,2ezfenuwk3y65p8jdbj55xqt0,0,22.8,14.3,2023-02-18T16:04:51.346Z,2023-02-21T05:17:44Z,4040275813,141,0.0,4047157655,178,,4040275815,212,16.5,4040275817,213,5.6,4040275809,56,Back,4040275811,140,34.5,4040275807,157,,4040275819,1,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247503,373,5,2,45,20,3ptd7zlc5isrongig0wij2id4,1,59.6,102,2023-02-18T16:04:53.135Z,2023-02-21T05:17:52Z,4040278177,56,Left,4040278273,233,396,4040278181,347,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247035,396,5,2,45,20,2ezfenuwk3y65p8jdbj55xqt0,0,40.4,-2,2023-02-18T16:04:53.135Z,2023-02-21T05:17:53Z,4040275875,347,,4040275873,56,Back,4040278329,233,373,,,,,,,,,,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247753,374,1,2,45,36,3ptd7zlc5isrongig0wij2id4,1,53.8,100,2023-02-18T16:05:09.685Z,2023-02-21T05:18:00Z,4040279543,56,Left,4040279545,140,66.2,4040279553,212,15.5,4040279541,107,,4040279549,141,89.6,4040279555,213,5.7,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247765,375,4,2,45,39,3ptd7zlc5isrongig0wij2id4,1,71.6,79.5,2023-02-18T16:05:12.594Z,2023-02-21T05:18:07Z,4040279627,265,,4040279619,13,,4040279623,152,,4040448513,233,397,4040279629,286,,4040279621,56,Left,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509247683,397,4,2,45,39,2ezfenuwk3y65p8jdbj55xqt0,0,28.4,20.5,2023-02-18T16:05:12.595Z,2023-02-21T05:18:06Z,4040279201,265,,4040279197,56,Back,4040279195,13,,4040448553,233,375,4040279199,152,,4047157893,178,,4040279205,285,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249217,376,1,2,46,22,3ptd7zlc5isrongig0wij2id4,0,72.2,83.2,2023-02-18T16:05:55.084Z,2023-02-21T05:18:09Z,4040286841,56,Center,4045745049,72,,4040286849,213,5.6,4040286845,141,47.3,4040286833,2,,4040286847,212,37.0,4045745047,224,,4040286851,1,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,4040286839,152,,4047157917,178,,4040286837,155,4040286835,5,,,4040286843,140,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,
2509249229,398,12,2,46,23,2ezfenuwk3y65p8jdbj55xqt0,1,2,51.8,2023-02-18T16:05:56.708Z,2023-02-21T05:18:17Z,4040286915,141,69.9,4040286921,213,1.8,4040286909,56,Back,4047157959,388,,4047157961,21,,4040286911,140,0.0,4040286959,167,,4040286919,212,12.6,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249391,377,6,2,46,24,3ptd7zlc5isrongig0wij2id4,1,100,29.5,2023-02-18T16:05:57.072Z,2023-02-21T05:18:23Z,4040287777,233,399,4040287711,75,,4040287709,56,Center,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249231,399,6,2,46,24,2ezfenuwk3y65p8jdbj55xqt0,0,0,70.5,2023-02-18T16:05:57.072Z,2023-02-21T05:18:23Z,4040287811,233,377,4040286929,73,,4040286927,56,Back,,,,,,,,,,,,,,,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249665,378,1,2,46,39,3ptd7zlc5isrongig0wij2id4,1,99.5,0.5,2023-02-18T16:06:12.394Z,2023-02-21T05:18:28Z,4047158087,178,,4040289141,212,12.0,4040289139,141,4.1,4040289143,213,2.9,4040289135,56,Right,4040289137,140,88.3,4040289133,6,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249725,379,1,2,46,41,3ptd7zlc5isrongig0wij2id4,1,89.6,4,2023-02-18T16:06:14.549Z,2023-02-21T05:18:30Z,4040289475,212,10.2,4040289477,213,3.0,4047158123,178,,4040289473,141,5.8,4040289469,56,Right,4040289471,140,80.0,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249787,380,1,2,46,43,3ptd7zlc5isrongig0wij2id4,0,77.7,5.8,2023-02-18T16:06:16.382Z,2023-02-21T05:18:32Z,4047158143,178,,4040289793,155,,4040289805,1,,4040289797,140,90.8,4040289803,213,1.2,4040289795,56,Center,4040289799,141,52.2,4045745253,223,,6ge15340tp9n57m88z6rli6i2,H. White,4040289791,2,,4040289801,212,,4045745255,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,,
2509251655,407,44,2,46,45,2ezfenuwk3y65p8jdbj55xqt0,1,7.6,46,2023-02-18T16:06:18.102Z,2023-02-21T10:16:37Z,4040299089,233,381,4040299027,285,,4040299025,56,Back,,,,,,,,,,,,,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249835,381,44,2,46,45,3ptd7zlc5isrongig0wij2id4,0,92.4,54,2023-02-18T16:06:18.103Z,2023-02-21T05:18:38Z,4040290037,286,,4040290035,56,Center,4040299145,233,407,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249865,400,12,2,46,45,2ezfenuwk3y65p8jdbj55xqt0,1,6.3,42.1,2023-02-18T16:06:18.174Z,2023-02-21T10:16:37Z,4040290189,140,14.0,4040290191,141,25.9,4040290195,213,5.3,4040290187,56,Back,4047158235,388,,4040290229,15,,4040290193,212,13.7,,,,8xxeuttt1yy26qf8w73bqua51,M. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509249975,382,1,2,46,49,3ptd7zlc5isrongig0wij2id4,0,85.1,77.9,2023-02-18T16:06:22.097Z,2023-02-21T05:18:46Z,4040290813,155,,4040290817,140,91.6,4040290821,212,23.7,4047158281,178,,4040290815,56,Center,4040290819,141,44.5,4040290823,213,5.0,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250101,401,1,2,46,53,2ezfenuwk3y65p8jdbj55xqt0,0,6,57.6,2023-02-18T16:06:26.170Z,2023-02-21T05:18:49Z,4040291463,141,57.6,4047158319,178,,4040291465,212,3.6,4040291459,56,Back,4040291467,213,0,4040291461,140,9.4,4040291455,157,,4040291507,233,383,56g3fffeygobuei72gnkm9a09,S. Sessegnon,4040291469,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250093,383,61,2,46,53,3ptd7zlc5isrongig0wij2id4,1,90.3,45.8,2023-02-18T16:06:26.289Z,2023-02-21T05:18:57Z,4040291433,56,Center,4047158395,388,,4047158393,21,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250231,402,1,2,46,56,2ezfenuwk3y65p8jdbj55xqt0,0,12,73.2,2023-02-18T16:06:29.011Z,2023-02-21T05:19:00Z,4040292057,140,29.6,4040292061,212,18.5,4040292055,56,Back,4040292053,157,,4047158433,178,,4040292063,213,0.1,4040292059,141,74.8,4040292065,1,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250297,385,1,2,46,58,3ptd7zlc5isrongig0wij2id4,1,70.8,21.2,2023-02-18T16:06:31.190Z,2023-02-21T05:19:03Z,4040292405,212,8.7,4047158465,178,,4040292399,141,33.9,4040292407,213,1.5,4040292395,56,Center,4040292397,140,71.3,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250221,384,43,2,46,58,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-02-18T16:06:31.191Z,2023-02-20T05:04:57Z,4040292025,56,Center,4040292027,140,70.8,4040292035,213,3.1,4040292033,212,15.9,4045745531,144,1,4040292029,141,21.2,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250343,386,1,2,46,59,3ptd7zlc5isrongig0wij2id4,1,71.2,33.9,2023-02-18T16:06:32.692Z,2023-02-21T05:19:06Z,4040292653,56,Right,4040292661,141,13.7,4047158493,178,,4040292669,213,4.7,4040292657,140,70.8,4040292665,212,13.7,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250397,387,1,2,47,1,3ptd7zlc5isrongig0wij2id4,1,70.8,13.7,2023-02-18T16:06:34.620Z,2023-02-21T05:19:08Z,4040292913,140,80.5,4040292917,212,11.7,4040292915,141,5.3,4047158511,178,,4040292919,213,5.8,4040292911,56,Right,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250453,388,1,2,47,2,3ptd7zlc5isrongig0wij2id4,1,80.5,5.3,2023-02-18T16:06:35.508Z,2023-02-21T05:19:12Z,4040293199,141,13.7,4040293203,213,2.7,4047158535,178,,4040293201,212,13.3,4040293193,56,Right,4040293195,140,69.1,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250485,389,1,2,47,5,3ptd7zlc5isrongig0wij2id4,1,66.5,13.7,2023-02-18T16:06:38.239Z,2023-02-21T05:19:15Z,4040293383,140,76.7,4040293387,212,12.1,4047158571,178,,4040293385,141,5.5,4040293389,213,5.8,4040293381,56,Right,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250541,390,1,2,47,6,3ptd7zlc5isrongig0wij2id4,0,76.7,5.5,2023-02-18T16:06:39.330Z,2023-02-21T05:19:20Z,4045745605,72,,4040293653,212,26.8,4047158621,178,,4040293643,155,,4040293655,213,1.2,4045745603,223,,4040293641,2,,4040293647,140,86.9,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,4040293645,56,Center,4040293651,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,
2509250615,403,12,2,47,8,2ezfenuwk3y65p8jdbj55xqt0,1,18.5,55.7,2023-02-18T16:06:40.761Z,2023-02-21T05:19:30Z,4047158719,178,,4040293997,56,Back,4040294001,140,39.5,4040294061,15,,4040294005,212,22.2,4040294007,213,0.1,4040294003,141,59.3,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250753,405,50,2,47,9,2ezfenuwk3y65p8jdbj55xqt0,1,40.1,62.5,2023-02-18T16:06:42.739Z,2023-02-21T05:19:36Z,4040294665,56,Back,4040294667,286,,4040294955,233,391,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250657,391,7,2,47,10,3ptd7zlc5isrongig0wij2id4,0,59.9,37.5,2023-02-18T16:06:43.331Z,2023-02-21T05:19:41Z,4040294217,56,Center,4040294885,233,405,4040294219,285,,4045745863,385,,4047158819,178,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510281181,819,61,2,47,10,2ezfenuwk3y65p8jdbj55xqt0,1,35.3,64,2023-02-18T16:06:43.412Z,2023-02-21T05:19:47Z,4047158887,178,,4045745959,56,Back,,,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510281199,820,49,2,47,12,2ezfenuwk3y65p8jdbj55xqt0,1,35.1,72,2023-02-18T16:06:44.817Z,2023-02-21T05:19:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250687,404,50,2,47,12,2ezfenuwk3y65p8jdbj55xqt0,1,36.8,65,2023-02-18T16:06:45.627Z,2023-02-21T05:20:08Z,4040850639,286,,4040850637,56,Back,4040850675,233,392,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250775,392,7,2,47,13,3ptd7zlc5isrongig0wij2id4,0,63.2,35,2023-02-18T16:06:46.283Z,2023-02-21T05:20:12Z,4040294765,285,,4047159145,178,,4045746123,383,,4040850667,233,404,4040294763,56,Center,,,,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510281259,821,61,2,47,13,2ezfenuwk3y65p8jdbj55xqt0,1,33.7,74.9,2023-02-18T16:06:46.548Z,2023-02-21T05:20:19Z,4045746339,56,Back,4047159217,178,,,,,,,,,,,,,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250865,394,49,2,47,15,3ptd7zlc5isrongig0wij2id4,1,63.9,34.9,2023-02-18T16:06:47.934Z,2023-02-21T05:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509250859,393,1,2,47,16,3ptd7zlc5isrongig0wij2id4,1,66.1,34,2023-02-18T16:06:49.051Z,2023-02-21T05:20:37Z,4047159467,178,,4040295171,212,4.7,4040295169,141,33.2,4040295167,140,70.5,4040295165,56,Center,4040295173,213,6.2,,,,,,,6ge15340tp9n57m88z6rli6i2,H. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509251117,395,1,2,47,18,3ptd7zlc5isrongig0wij2id4,1,72,62,2023-02-18T16:06:51.184Z,2023-02-21T05:20:43Z,4047159529,178,,4040296381,141,87.7,4040296373,56,Left,4040296385,213,1.1,4040296383,212,19.2,4040296379,140,79.5,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
