id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2521667571,357,1,1,46,49,jv3jh5m5t7qy5t37vwwmnj16,0,25,44.5,2023-03-18T15:48:52.613Z,2023-03-21T14:44:58Z,4105950941,140,36.9,4105950943,141,63.6,4105950945,212,18.0,4105950947,213,0.8,4114557733,178,,4105950937,3,,4105950939,56,Back,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667705,308,1,1,46,51,9db4t34qy4owglhvvgwf5l22i,1,69.7,56.6,2023-03-18T15:48:54.840Z,2023-03-21T14:45:06Z,4105951683,56,Center,4105951685,140,67.8,4114558049,178,,4105951687,141,25.6,4105951689,212,21.2,4105951691,213,4.6,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667723,309,1,1,46,53,9db4t34qy4owglhvvgwf5l22i,0,68.5,23,2023-03-18T15:48:57.242Z,2023-03-21T14:45:09Z,4105951775,155,,4105951777,56,Center,4114558117,178,,4105951779,140,87.3,4105951785,213,0.9,4105951783,212,30.4,4105951781,141,57.0,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667713,358,44,1,46,56,jv3jh5m5t7qy5t37vwwmnj16,1,15.8,47.6,2023-03-18T15:48:59.418Z,2023-03-21T15:45:26Z,4106043513,233,332,4105951733,285,,4105951731,56,Back,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521685875,332,44,1,46,56,9db4t34qy4owglhvvgwf5l22i,0,84.2,52.4,2023-03-18T15:48:59.419Z,2023-03-21T14:45:13Z,4106043457,56,Center,4106043531,233,358,4106043459,286,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667727,359,12,1,46,56,jv3jh5m5t7qy5t37vwwmnj16,1,10.7,41.3,2023-03-18T15:48:59.467Z,2023-03-21T15:45:27Z,4114558387,388,,4105951871,15,,4105951817,213,0.3,4105951809,56,Back,4105951811,140,29.3,4105951813,141,50.0,4105951815,212,20.4,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667801,360,61,1,46,58,jv3jh5m5t7qy5t37vwwmnj16,0,29.3,55.2,2023-03-18T15:49:01.493Z,2023-03-21T14:45:19Z,4105952161,56,Back,4114558531,178,,,,,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667899,310,1,1,46,59,9db4t34qy4owglhvvgwf5l22i,0,75.3,52.8,2023-03-18T15:49:02.962Z,2023-03-21T14:45:22Z,4105952665,1,,4105952663,213,4.8,4105952661,212,37.3,4105952657,140,76.9,4114558627,178,,4105952659,141,0.0,4105952655,56,Right,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521667901,311,5,1,47,3,9db4t34qy4owglhvvgwf5l22i,0,75.6,-2,2023-03-18T15:49:06.436Z,2023-03-21T14:45:24Z,4105955819,233,361,4105952667,56,Right,4105952669,347,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668549,361,5,1,47,3,jv3jh5m5t7qy5t37vwwmnj16,1,24.4,102,2023-03-18T15:49:06.436Z,2023-03-21T14:45:24Z,4105955729,347,,4105955727,56,Back,4105955755,233,311,,,,,,,,,,,,,,,,cxfq8o3k68x1acwci3wx812w9,T. De Barr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668651,362,1,1,47,25,jv3jh5m5t7qy5t37vwwmnj16,0,25.7,100,2023-03-18T15:49:28.923Z,2023-03-21T14:45:35Z,4105956221,212,22.4,4105956223,213,6.0,4105956225,1,,4105956215,140,46.3,4105956211,56,Back,4105956209,107,,4105956219,141,93.2,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523012653,736,61,1,47,27,9db4t34qy4owglhvvgwf5l22i,1,64.7,14.4,2023-03-18T15:49:30.835Z,2023-03-21T14:45:40Z,4114559117,178,,4114559115,21,,4113108931,56,Right,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668667,312,49,1,47,28,9db4t34qy4owglhvvgwf5l22i,1,56.1,19.7,2023-03-18T15:49:31.389Z,2023-03-21T14:45:43Z,,,,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668659,363,43,1,47,29,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T15:49:32.985Z,2023-03-20T15:54:38Z,4105956297,168,0,4105956299,56,Back,4105956309,213,5.7,4105956301,140,48.2,4113108755,144,1,4105956303,141,90.5,4105956295,3,0,4105956305,212,3.0,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668795,313,1,1,47,29,9db4t34qy4owglhvvgwf5l22i,1,56.1,19.7,2023-03-18T15:49:33.131Z,2023-03-21T14:45:50Z,4114559371,178,,4105957003,212,19.1,4105956995,56,Back,4105956997,140,45.9,4105957007,213,2.2,4105956999,141,43.0,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668839,314,1,1,47,31,9db4t34qy4owglhvvgwf5l22i,0,45.7,46,2023-03-18T15:49:35.228Z,2023-03-21T14:45:54Z,4105957277,155,,4114559481,178,,4105957279,56,Right,4105957289,1,,4105957287,213,5.7,4105957285,212,55.3,4105957283,141,0.0,4105957281,140,88.3,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521668857,315,5,1,47,38,9db4t34qy4owglhvvgwf5l22i,0,92.6,-1.8,2023-03-18T15:49:41.322Z,2023-03-21T14:45:58Z,4105958767,233,364,4105957361,56,Right,4105957365,347,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669117,364,5,1,47,38,jv3jh5m5t7qy5t37vwwmnj16,1,7.4,101.8,2023-03-18T15:49:41.322Z,2023-03-21T14:45:58Z,4105958687,56,Back,4105958691,347,,4105958751,233,315,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669443,366,1,1,47,56,jv3jh5m5t7qy5t37vwwmnj16,0,5.7,100,2023-03-18T15:49:59.949Z,2023-03-21T14:46:01Z,4105960357,107,,4105960359,56,Back,4105960367,213,6.1,4105960365,212,17.4,4105960363,141,96.9,4105960361,140,21.9,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523012905,737,1,1,47,58,9db4t34qy4owglhvvgwf5l22i,1,63.1,12.7,2023-03-18T15:50:01.902Z,2023-03-21T14:46:17Z,4113109875,56,Center,4113109879,141,27.4,4114560353,178,,4113109877,140,70.1,4113109881,212,12.4,4113109883,213,0.9,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523012915,738,49,1,47,59,9db4t34qy4owglhvvgwf5l22i,1,68.3,25.4,2023-03-18T15:50:02.844Z,2023-03-21T14:46:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669517,316,1,1,47,59,9db4t34qy4owglhvvgwf5l22i,1,67.1,13.2,2023-03-18T15:50:02.964Z,2023-03-21T14:46:26Z,4105960785,141,19.5,4105960781,56,Right,4105960783,140,61.2,4113109887,156,,4105960789,213,2.5,4105960787,212,7.5,4114560665,178,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523012949,739,1,1,48,0,9db4t34qy4owglhvvgwf5l22i,0,65.3,28.5,2023-03-18T15:50:03.762Z,2023-03-21T14:46:29Z,4114560733,178,,4113110029,56,Center,4113110035,212,11.1,4113110031,140,75.3,4113110033,141,23.4,4113110037,213,6.0,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669559,367,1,1,48,1,jv3jh5m5t7qy5t37vwwmnj16,0,25.1,79.1,2023-03-18T15:50:04.489Z,2023-03-21T14:46:32Z,4105960977,157,,4105960979,56,Center,4105960989,1,,4105960987,213,6.1,4114560851,178,,4105960985,212,51.7,4105960983,141,65.2,4105960981,140,73.5,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669629,317,49,1,48,5,9db4t34qy4owglhvvgwf5l22i,1,43.4,31.9,2023-03-18T15:50:09.035Z,2023-03-21T14:46:36Z,,,,,,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521669715,318,1,1,48,7,9db4t34qy4owglhvvgwf5l22i,1,28.5,46.6,2023-03-18T15:50:11.211Z,2023-03-21T14:46:39Z,4105961717,56,Back,4105961725,213,5.1,4105961723,212,16.9,4105961719,140,35.1,4105961721,141,23.9,4114560987,178,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521670187,319,1,1,48,15,9db4t34qy4owglhvvgwf5l22i,1,36.6,24.3,2023-03-18T15:50:18.309Z,2023-03-21T14:46:42Z,4105963947,212,43.1,4114561145,178,,4105963949,213,6.1,4105963943,140,76.7,4105963941,56,Right,4105963945,141,11.1,4105963939,155,,4105963951,1,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521670053,368,4,1,48,17,jv3jh5m5t7qy5t37vwwmnj16,1,26,87.2,2023-03-18T15:50:21.067Z,2023-03-21T14:46:47Z,4105963353,56,Back,4105963351,13,,4105963355,152,,4105963357,265,,4105963359,285,,4106653295,233,320,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521670195,320,4,1,48,17,9db4t34qy4owglhvvgwf5l22i,0,74,12.8,2023-03-18T15:50:21.068Z,2023-03-21T14:46:46Z,4105963975,13,,4114561271,178,,4106653327,233,368,4105963983,286,,4105963979,152,,4105963981,265,,4105963977,56,Right,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521670969,369,1,1,49,2,jv3jh5m5t7qy5t37vwwmnj16,0,20.5,87.5,2023-03-18T15:51:06.146Z,2023-03-21T14:46:51Z,4105967969,213,5.6,4105967967,212,64.4,4114561489,178,,4105967965,141,31.0,4105967963,140,69.7,4105967961,56,Center,4105967971,1,,4106653363,152,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4106653361,5,,4105967959,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671065,321,1,1,49,6,9db4t34qy4owglhvvgwf5l22i,0,32.7,67,2023-03-18T15:51:10.009Z,2023-03-21T14:46:55Z,4114561697,178,,4105968389,3,,4105968391,56,Back,4105968393,140,45.5,4105968395,141,70.2,4105968397,212,13.6,4105968399,213,0.2,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671105,370,1,1,49,7,jv3jh5m5t7qy5t37vwwmnj16,0,64.2,30.7,2023-03-18T15:51:10.859Z,2023-03-21T14:47:03Z,4114561909,178,,4105968629,56,Center,4105968627,157,,4105968633,141,30.3,4105968631,140,73.8,4105968635,212,10.1,4105968637,213,6.3,4105968639,1,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671187,322,1,1,49,10,9db4t34qy4owglhvvgwf5l22i,1,30.5,73.2,2023-03-18T15:51:14.099Z,2023-03-21T14:47:09Z,4105969033,213,6.2,4105969031,212,24.1,4105969029,141,70.0,4114562011,388,,4105969027,140,53.4,4105969025,56,Center,4105969023,3,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671189,323,44,1,49,13,9db4t34qy4owglhvvgwf5l22i,1,53,68,2023-03-18T15:51:16.466Z,2023-03-21T15:45:27Z,4105969091,233,371,4105969039,56,Center,4105969041,286,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671171,371,44,1,49,13,jv3jh5m5t7qy5t37vwwmnj16,0,47,32,2023-03-18T15:51:16.467Z,2023-03-21T14:47:12Z,4105968963,56,Back,4105969115,233,323,4105968965,285,,,,,,,,,,,,,,,,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671267,324,1,1,49,13,9db4t34qy4owglhvvgwf5l22i,0,53.4,70,2023-03-18T15:51:16.555Z,2023-03-21T15:45:28Z,4105969405,3,,4105969413,141,50.1,4114562299,388,,4105969411,140,70.5,4105969409,56,Center,4105969417,212,22.5,4105969407,168,,4105969421,213,5.6,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671249,372,1,1,49,14,jv3jh5m5t7qy5t37vwwmnj16,0,41.5,45.8,2023-03-18T15:51:18.287Z,2023-03-21T14:47:29Z,4105969299,212,28.6,4105969297,141,65.7,4105969295,140,65.5,4105969291,3,,4105969293,56,Center,4105969301,213,0.5,4114562691,178,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523013115,740,1,1,49,16,9db4t34qy4owglhvvgwf5l22i,1,36.9,35.5,2023-03-18T15:51:20.223Z,2023-03-21T14:48:00Z,4114563753,388,,4113110859,212,22.0,4113110857,141,46.4,4113110855,140,56.6,4113110853,56,Center,4113110851,3,,4113110861,213,0.3,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523013129,741,61,1,49,18,9db4t34qy4owglhvvgwf5l22i,0,56.4,47,2023-03-18T15:51:22.226Z,2023-03-21T14:48:04Z,4113110927,56,Center,4114563839,178,,4114563837,21,,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671411,373,4,1,49,21,jv3jh5m5t7qy5t37vwwmnj16,1,35.2,65.2,2023-03-18T15:51:24.337Z,2023-03-21T14:48:15Z,4105970043,13,,4105970045,56,Back,4105971391,233,325,4105970047,152,,4105970049,265,,4105970051,286,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671497,325,4,1,49,21,9db4t34qy4owglhvvgwf5l22i,0,64.8,34.8,2023-03-18T15:51:24.338Z,2023-03-21T14:48:14Z,4105970451,285,,4105971429,233,373,4114564297,178,,4105970443,13,,4105970445,56,Center,4105970447,152,,4105970449,265,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521671563,326,17,1,49,27,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:51:30.390Z,2023-03-21T14:48:17Z,4105970749,13,243,4105970747,392,,4105970745,31,,,,,,,,,,,,,,,,,acvgu9prqaeucmvi9fx070i22,M. Watters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672713,376,1,1,50,37,jv3jh5m5t7qy5t37vwwmnj16,0,36.8,72,2023-03-18T15:52:41.070Z,2023-03-21T14:48:20Z,4105976549,5,,4105976563,212,38.2,4105976567,1,,4105976557,56,Center,4105976553,157,,4105976565,213,6.0,4105976561,141,55.4,4114564499,178,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,4105976559,140,71.6,4105976555,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672735,329,44,1,50,40,9db4t34qy4owglhvvgwf5l22i,1,30.4,38.1,2023-03-18T15:52:44.125Z,2023-03-21T15:45:28Z,4105976667,56,Back,4105976745,233,377,4105976671,285,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672717,377,44,1,50,40,jv3jh5m5t7qy5t37vwwmnj16,0,69.6,61.9,2023-03-18T15:52:44.126Z,2023-03-21T14:48:24Z,4105976573,286,,4105976749,233,329,4105976571,56,Center,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672817,330,1,1,50,40,9db4t34qy4owglhvvgwf5l22i,0,19.2,37.7,2023-03-18T15:52:44.198Z,2023-03-21T15:45:28Z,4105977113,56,Back,4105977111,3,,4114564719,388,,4105977115,140,20.8,4105977117,141,37.7,4105977119,212,1.7,4105977121,213,0,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672727,378,61,1,50,40,jv3jh5m5t7qy5t37vwwmnj16,1,74.4,63.1,2023-03-18T15:52:44.285Z,2023-03-21T14:48:33Z,4114564861,388,,4114564859,21,,4105976631,56,Center,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523013303,742,61,1,50,41,9db4t34qy4owglhvvgwf5l22i,1,23.3,32.3,2023-03-18T15:52:44.363Z,2023-03-21T14:48:40Z,4113111665,56,Back,4114565221,388,,4114565219,21,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523013367,743,1,1,50,41,9db4t34qy4owglhvvgwf5l22i,1,21.1,32.6,2023-03-18T15:52:44.930Z,2023-03-21T14:49:10Z,4113111887,141,33.1,4113111889,212,12.4,4113111881,157,,4113111883,56,Back,4113111885,140,32.9,4114565881,178,,4113111891,213,0.0,4113111893,1,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523292277,1064,67,1,50,43,9db4t34qy4owglhvvgwf5l22i,1,30.2,40.7,2023-03-18T15:52:46.988Z,2023-03-21T15:45:29Z,4114599161,233,1055,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523292273,1055,67,1,50,43,jv3jh5m5t7qy5t37vwwmnj16,0,69.8,59.3,2023-03-18T15:52:46.989Z,2023-03-21T15:20:51Z,4114599165,233,1064,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523013375,744,1,1,50,43,9db4t34qy4owglhvvgwf5l22i,0,30.9,40.6,2023-03-18T15:52:46.998Z,2023-03-21T15:45:29Z,4113111923,212,19.3,4113111927,1,,4113111917,56,Back,4113111925,213,0.6,4113111921,141,57.3,4114565589,388,,4113111919,140,45.8,4113111915,157,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672821,331,30,1,50,45,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T15:52:49.076Z,2023-03-21T14:49:17Z,4105977143,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521672811,379,30,1,50,45,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T15:52:49.076Z,2023-03-21T14:49:18Z,4105977093,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694141,336,32,2,45,0,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T16:10:25.943Z,2023-03-18T16:10:29Z,4106086463,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694103,380,32,2,45,0,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2023-03-18T16:10:25.943Z,2023-03-21T13:50:03Z,4106086279,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694259,381,1,2,45,0,jv3jh5m5t7qy5t37vwwmnj16,1,49.5,49.7,2023-03-18T16:10:25.985Z,2023-03-21T14:11:32Z,4106087115,279,S,4106087105,141,47.3,4106087099,140,42.2,4106087113,213,3.4,4114482061,178,,4106087109,212,7.8,4106087091,56,Back,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694287,382,1,2,45,1,jv3jh5m5t7qy5t37vwwmnj16,0,42.9,51.5,2023-03-18T16:10:27.195Z,2023-03-21T14:11:38Z,4106087239,56,Center,4106087257,213,5.8,4113114379,155,,4106087253,212,41.8,4106087261,1,,4106087249,141,21.3,4114482145,178,,4106087243,140,77.6,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694355,337,1,2,45,4,9db4t34qy4owglhvvgwf5l22i,0,16.9,53.9,2023-03-18T16:10:30.729Z,2023-03-21T14:11:49Z,4106087609,1,,4106087597,3,,4106087607,213,1.0,4106087599,56,Back,4106087605,212,37.6,4114482227,178,,4106087601,140,35.4,4106087603,141,100.0,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694371,338,5,2,45,9,9db4t34qy4owglhvvgwf5l22i,0,37,101.6,2023-03-18T16:10:35.391Z,2023-03-21T14:12:22Z,4106087685,347,,4106089225,233,383,4106087657,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694649,383,5,2,45,9,jv3jh5m5t7qy5t37vwwmnj16,1,63,-1.6,2023-03-18T16:10:35.391Z,2023-03-21T14:12:21Z,4106089123,56,Right,4106089159,233,338,4106089125,347,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694739,384,1,2,45,17,jv3jh5m5t7qy5t37vwwmnj16,0,62.2,0,2023-03-18T16:10:43.251Z,2023-03-21T14:12:34Z,4106089501,107,,4106089513,141,16.5,4106089515,212,26.1,4106089505,56,Right,4106089517,213,0.5,4106089519,1,,4106089509,140,84.1,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694869,339,1,2,45,19,9db4t34qy4owglhvvgwf5l22i,0,15.9,73.3,2023-03-18T16:10:45.244Z,2023-03-21T14:12:44Z,4106090287,3,,4106090289,56,Back,4106090293,141,66.1,4106090291,140,39.5,4106090295,212,25.3,4106090297,213,6.1,4114484073,178,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695055,341,4,2,45,22,9db4t34qy4owglhvvgwf5l22i,1,41.8,52.1,2023-03-18T16:10:48.704Z,2023-03-21T14:12:56Z,4106091239,56,Back,4106091237,294,,4106091235,13,,4106636741,286,,4106091453,233,385,4106091241,152,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521695017,385,4,2,45,22,jv3jh5m5t7qy5t37vwwmnj16,0,58.2,47.9,2023-03-18T16:10:48.705Z,2023-03-21T14:12:56Z,4106637123,285,,4106091069,13,,4106091073,294,,4106091415,233,341,4106091075,56,Center,4114484335,178,,4106091077,152,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521694965,340,43,2,45,26,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-03-18T16:10:52.366Z,2023-03-20T16:05:41Z,4113115579,144,42,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
