id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2484670775,192,7,1,29,20,9db4t34qy4owglhvvgwf5l22i,1,12.7,71.6,2022-11-12T15:33:24.909Z,2022-11-15T02:35:56Z,3910833135,233,197,3916859173,383,,3910833047,285,,3910833043,56,Back,3917260311,178,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484670781,193,49,1,29,21,9db4t34qy4owglhvvgwf5l22i,1,14.7,69,2022-11-12T15:33:26.115Z,2022-11-15T02:36:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484670933,194,3,1,29,23,9db4t34qy4owglhvvgwf5l22i,1,29.4,58.4,2022-11-12T15:33:27.875Z,2022-11-15T02:36:11Z,3910833961,285,,3916859471,465,,3917260431,178,,3910833997,233,198,3910833959,56,Back,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484670889,198,45,1,29,23,82kapkjwonlv9j1ui0ytv5sii,0,70.6,41.6,2022-11-12T15:33:27.875Z,2022-11-15T02:36:12Z,3910834061,233,194,3910833699,56,Center,3910833701,286,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671049,195,1,1,29,26,9db4t34qy4owglhvvgwf5l22i,0,36.6,41.6,2022-11-12T15:33:31.482Z,2022-11-15T02:36:14Z,3910834593,56,Right,3917260449,178,,3910834601,213,5.5,3910834599,212,34.6,3910834595,140,60.0,3910834597,141,5.8,3910834603,1,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671017,199,49,1,29,30,82kapkjwonlv9j1ui0ytv5sii,1,37.2,88.7,2022-11-12T15:33:34.558Z,2022-11-15T02:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671193,200,1,1,29,31,82kapkjwonlv9j1ui0ytv5sii,1,35.8,95.9,2022-11-12T15:33:35.983Z,2022-11-15T02:36:22Z,3917260501,178,,3910835461,212,30.5,3910835455,56,Back,3910835457,140,9.1,3910835459,141,78.2,3910835463,213,3.5,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671275,201,1,1,29,35,82kapkjwonlv9j1ui0ytv5sii,0,11.7,84.4,2022-11-12T15:33:40.200Z,2022-11-15T02:36:24Z,3910835949,1,,3910835937,157,,3917260509,178,,3910835943,141,76.3,3910835939,56,Center,3910835941,140,54.0,3910835945,212,44.8,3910835947,213,6.2,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671365,197,1,1,29,38,9db4t34qy4owglhvvgwf5l22i,1,46,22.7,2022-11-12T15:33:42.548Z,2022-11-15T02:37:02Z,3910836475,212,11.1,3910836471,140,55.7,3910836477,213,5.9,3910836469,56,Right,3917260529,388,,3910836467,3,,3910836473,141,16.1,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671375,198,49,1,29,38,9db4t34qy4owglhvvgwf5l22i,1,55.7,16.1,2022-11-12T15:33:43.194Z,2022-11-15T02:37:12Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671323,196,43,1,29,39,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-11-12T15:33:43.863Z,2022-11-14T16:11:47Z,3910836183,56,Back,3910836329,233,202,3910836185,285,0,3916860055,144,44,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671299,202,43,1,29,39,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-11-12T15:33:43.864Z,2022-11-14T16:11:49Z,3910836055,56,Center,3910836057,286,0,3916860089,144,44,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671443,199,1,1,29,40,9db4t34qy4owglhvvgwf5l22i,0,55.7,16.1,2022-11-12T15:33:44.957Z,2022-11-15T02:36:51Z,3910836865,56,Center,3910836873,213,0.2,3910836867,140,88.6,3917260579,178,,3910836869,141,26.7,3916860687,4,,3910836875,1,,3910836871,212,35.3,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671445,203,8,1,29,42,82kapkjwonlv9j1ui0ytv5sii,1,11.8,68.5,2022-11-12T15:33:47.461Z,2022-11-15T02:37:15Z,3917260753,178,,3910836881,56,Back,3916860861,385,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671801,200,5,1,29,44,9db4t34qy4owglhvvgwf5l22i,1,83.7,-1.4,2022-11-12T15:33:49.152Z,2022-11-15T02:37:26Z,3910839023,233,204,3910838865,56,Right,3910838867,347,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484671539,204,5,1,29,44,82kapkjwonlv9j1ui0ytv5sii,0,16.3,101.4,2022-11-12T15:33:49.152Z,2022-11-15T02:37:26Z,3910837393,347,,3910837391,56,Back,3910839157,233,200,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484672167,201,1,1,29,57,9db4t34qy4owglhvvgwf5l22i,1,84.2,0,2022-11-12T15:34:02.444Z,2022-11-15T02:29:59Z,3910840899,140,75.6,3910840905,212,9.9,3910840901,141,4.0,3910840893,107,,3910840895,56,Right,3910840909,213,2.7,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484672337,202,1,1,30,0,9db4t34qy4owglhvvgwf5l22i,0,75.6,4,2022-11-12T15:34:04.922Z,2022-11-15T02:30:03Z,3917258365,178,,3910841875,212,69.1,3910841869,56,Left,3916862053,20,,3910841865,2,,3910841873,141,100.0,3910841879,1,,3910841877,213,1.3,5r55bc61sgthojep749axb6y1,T. Edwards,3910841871,140,3910841867,155,3916862051,224,,,,,,,,,,,,,,,,,,,,,94.2,,,,,,
2484672357,203,5,1,30,6,9db4t34qy4owglhvvgwf5l22i,0,93.3,101.2,2022-11-12T15:34:11.194Z,2022-11-15T02:30:07Z,3910841977,347,,3910841973,56,Left,3910845541,233,205,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484672987,205,5,1,30,6,82kapkjwonlv9j1ui0ytv5sii,1,6.7,-1.2,2022-11-12T15:34:11.194Z,2022-11-15T02:30:06Z,3910845427,56,Back,3910845469,233,203,3910845429,347,,,,,,,,,,,,,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673117,206,1,1,30,24,82kapkjwonlv9j1ui0ytv5sii,1,7.6,0,2022-11-12T15:34:28.650Z,2022-11-15T02:30:09Z,3910846109,141,35.4,3910846113,213,1.8,3910846103,107,,3910846107,140,3.3,3910846115,1,,3910846111,212,25.2,3910846105,56,Back,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673297,207,1,1,30,28,82kapkjwonlv9j1ui0ytv5sii,1,4.9,36.4,2022-11-12T15:34:32.561Z,2022-11-15T02:30:15Z,3910847187,141,81.2,3910847193,213,0.9,3910847181,140,26.8,3910847177,56,Back,3917258447,178,,3910847195,1,,3910847191,212,38.2,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673567,208,1,1,30,33,82kapkjwonlv9j1ui0ytv5sii,0,34.6,93.2,2022-11-12T15:34:37.962Z,2022-11-15T02:30:19Z,3910848705,213,6.1,3910848701,141,78.1,3910848697,56,Center,3910848691,155,,3910848707,1,,3910848699,140,95.3,3910848703,212,64.6,3917258465,178,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484673581,204,52,1,30,39,9db4t34qy4owglhvvgwf5l22i,1,3.7,24.7,2022-11-12T15:34:44.166Z,2022-11-15T02:30:21Z,3917258491,178,,3916862323,376,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674045,205,1,1,30,47,9db4t34qy4owglhvvgwf5l22i,1,13.8,46.6,2022-11-12T15:34:52.244Z,2022-11-15T02:30:24Z,3910851125,123,,3910851137,213,5.7,3910851135,212,27.3,3910851131,140,35.7,3917258509,178,,3910851129,56,Back,3910851133,141,25.0,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674125,206,1,1,30,50,9db4t34qy4owglhvvgwf5l22i,1,38.9,23.3,2022-11-12T15:34:55.420Z,2022-11-15T02:30:29Z,3910851573,140,58.3,3910851579,213,0.0,3910851575,141,23.9,3910851571,56,Center,3910851577,212,20.4,3917258547,178,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674275,207,1,1,30,52,9db4t34qy4owglhvvgwf5l22i,1,58.3,23.9,2022-11-12T15:34:56.915Z,2022-11-15T02:30:32Z,3910852535,141,5.5,3910852531,56,Right,3910852543,213,5.0,3917258565,178,,3910852533,140,61.5,3910852539,212,13.0,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485899435,1253,83,1,30,54,82kapkjwonlv9j1ui0ytv5sii,1,41.7,90.8,2022-11-12T15:34:59.291Z,2022-11-15T06:22:26Z,3917347053,399,104532,,,,,,,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485813051,752,3,1,30,54,9db4t34qy4owglhvvgwf5l22i,0,67.9,8.7,2022-11-12T15:34:59.294Z,2022-11-15T02:30:40Z,3916863129,465,,3917258595,178,,3916863125,56,Right,3916863131,467,bydla0otire1a58193o1buqjt,3916863127,286,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674299,208,3,1,30,57,9db4t34qy4owglhvvgwf5l22i,0,63.6,4.8,2022-11-12T15:35:01.717Z,2022-11-15T02:31:20Z,3910853213,233,209,3910852681,286,,3910852679,56,Right,3916863543,465,,3917258763,178,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674371,209,7,1,30,57,82kapkjwonlv9j1ui0ytv5sii,0,36.4,95.2,2022-11-12T15:35:01.730Z,2022-11-15T02:31:24Z,3910853127,233,208,3910853023,285,,3917258775,178,,3910853021,56,Back,3916863643,385,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674357,209,61,1,30,57,9db4t34qy4owglhvvgwf5l22i,1,61.5,5.5,2022-11-12T15:35:01.949Z,2022-11-15T02:31:30Z,3917258799,178,,3910852959,56,Right,,,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674429,210,5,1,30,58,82kapkjwonlv9j1ui0ytv5sii,1,38,101.7,2022-11-12T15:35:03.311Z,2022-11-15T02:31:35Z,3910853385,347,,3910853383,56,Back,3910853425,233,210,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674385,210,5,1,30,58,9db4t34qy4owglhvvgwf5l22i,0,62,-1.7,2022-11-12T15:35:03.311Z,2022-11-15T02:31:35Z,3910853507,233,210,3910853085,56,Right,3910853087,347,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484674793,211,1,1,31,2,82kapkjwonlv9j1ui0ytv5sii,1,36.3,100,2022-11-12T15:35:07.071Z,2022-11-15T02:31:38Z,3910855239,107,,3910855245,141,96.2,3910855241,56,Back,3910855247,212,18.0,3910855249,213,3.3,3910855243,140,19.5,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675209,212,1,1,31,10,82kapkjwonlv9j1ui0ytv5sii,1,22,66.1,2022-11-12T15:35:15.346Z,2022-11-15T02:31:57Z,3917258943,178,,3910857409,212,20.8,3910857403,56,Back,3910857411,213,4.2,3910857405,140,12.0,3910857407,141,39.7,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675339,213,1,1,31,20,82kapkjwonlv9j1ui0ytv5sii,1,20.6,30.3,2022-11-12T15:35:25.349Z,2022-11-15T02:32:03Z,3910858217,140,62.3,3910858215,56,Left,3917259005,178,,3910858225,212,62.0,3910858221,141,94.8,3910858213,157,,3910858229,213,0.8,3910858233,1,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675367,214,44,1,31,24,82kapkjwonlv9j1ui0ytv5sii,1,61.2,95.9,2022-11-12T15:35:28.775Z,2022-11-15T07:01:07Z,3910858377,286,,3910858375,56,Left,3910858755,233,211,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675411,211,44,1,31,24,9db4t34qy4owglhvvgwf5l22i,0,38.8,4.1,2022-11-12T15:35:28.776Z,2022-11-15T02:32:09Z,3910858629,56,Back,3910858819,233,214,3910858633,285,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675457,215,1,1,31,24,82kapkjwonlv9j1ui0ytv5sii,0,62.3,94.8,2022-11-12T15:35:28.793Z,2022-11-15T07:01:08Z,3910858909,213,5.5,3910858903,140,73.0,3917259041,388,,3910858907,212,16.7,3910858905,141,76.7,3910858901,56,Center,3910858899,3,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675595,212,1,1,31,26,9db4t34qy4owglhvvgwf5l22i,1,29.8,23.3,2022-11-12T15:35:30.967Z,2022-11-15T02:32:17Z,3910859603,140,41.9,3910859613,213,5.5,3910859601,56,Back,3910859605,141,6.4,3917259097,178,,3910859615,1,,3910859599,157,,3910859607,212,17.1,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675605,213,44,1,31,29,9db4t34qy4owglhvvgwf5l22i,1,42.2,7.4,2022-11-12T15:35:33.684Z,2022-11-15T07:01:08Z,3910859691,285,,3910859689,56,Back,3910859757,233,216,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675601,216,44,1,31,29,82kapkjwonlv9j1ui0ytv5sii,0,57.8,92.6,2022-11-12T15:35:33.685Z,2022-11-15T02:32:22Z,3910859863,233,213,3910859651,286,,3910859649,56,Left,,,,,,,,,,,,,,,,bydla0otire1a58193o1buqjt,J. Shipley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675673,214,1,1,31,29,9db4t34qy4owglhvvgwf5l22i,1,41.9,6.4,2022-11-12T15:35:33.720Z,2022-11-15T07:01:08Z,3917259159,388,,3910860045,168,,3910860053,140,59.0,3910860041,3,,3910860061,213,0.3,3910860055,141,14.1,3910860057,212,18.7,3910860049,56,Right,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675685,215,49,1,31,30,9db4t34qy4owglhvvgwf5l22i,1,54,17.6,2022-11-12T15:35:35.401Z,2022-11-15T02:32:35Z,,,,,,,,,,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485887723,953,67,1,31,30,9db4t34qy4owglhvvgwf5l22i,1,55.7,10.7,2022-11-12T15:35:35.423Z,2022-11-15T07:01:09Z,3917268467,233,1010,,,,,,,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485887719,1010,67,1,31,30,82kapkjwonlv9j1ui0ytv5sii,0,44.3,89.3,2022-11-12T15:35:35.424Z,2022-11-15T03:45:40Z,3917268471,233,953,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675715,216,1,1,31,30,9db4t34qy4owglhvvgwf5l22i,0,54,17.6,2022-11-12T15:35:35.457Z,2022-11-15T07:01:09Z,3910860257,140,55.9,3910860255,56,Right,3910860325,286,,3910860261,212,3.1,3910860321,233,217,3910860259,141,14.1,3910860263,213,5.4,3910860319,236,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,3917259237,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675695,217,74,1,31,30,82kapkjwonlv9j1ui0ytv5sii,1,50.3,81.7,2022-11-12T15:35:35.506Z,2022-11-15T02:32:46Z,3910860403,233,216,3910860159,285,,3917259269,178,,3910860157,56,Left,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485887751,1022,67,1,31,32,82kapkjwonlv9j1ui0ytv5sii,1,51.9,80.7,2022-11-12T15:35:37.517Z,2022-11-15T07:01:10Z,3917268583,233,955,,,,,,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485887749,955,67,1,31,32,9db4t34qy4owglhvvgwf5l22i,0,48.1,19.3,2022-11-12T15:35:37.518Z,2022-11-15T03:46:42Z,3917268587,233,1022,,,,,,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675793,218,1,1,31,32,82kapkjwonlv9j1ui0ytv5sii,1,50.3,80,2022-11-12T15:35:37.526Z,2022-11-15T07:01:10Z,3910860761,213,0.2,3910860755,140,59.0,3910860757,141,83.3,3917259291,178,,3910860753,56,Left,3910860759,212,9.4,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675801,219,49,1,31,33,82kapkjwonlv9j1ui0ytv5sii,1,61.7,85.3,2022-11-12T15:35:38.137Z,2022-11-15T02:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485887767,956,83,1,31,34,9db4t34qy4owglhvvgwf5l22i,1,39.6,25.3,2022-11-12T15:35:39.301Z,2022-11-15T03:46:53Z,3917268625,399,246299,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484675923,220,1,1,31,35,82kapkjwonlv9j1ui0ytv5sii,1,58.3,75.2,2022-11-12T15:35:40.125Z,2022-11-15T02:33:02Z,3910861413,212,18.2,3910861409,140,47.0,3910861407,56,Back,3910861411,141,55.0,3917259363,178,,3910861415,213,4.0,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676021,221,1,1,31,37,82kapkjwonlv9j1ui0ytv5sii,1,46.8,52.2,2022-11-12T15:35:42.426Z,2022-11-15T02:33:05Z,3910861969,155,,3910861977,212,35.0,3917259389,178,,3910861975,141,12.0,3910861971,56,Right,3910861979,213,5.4,3910861981,1,,3910861973,140,67.6,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676153,222,1,1,31,40,82kapkjwonlv9j1ui0ytv5sii,1,69.8,10.1,2022-11-12T15:35:44.924Z,2022-11-15T02:33:17Z,3910862657,212,5.6,3910862651,56,Right,3910862655,141,8.5,3910862649,3,,3910862653,140,64.6,3910862659,213,3.3,3917259445,178,,,,,dovxfzsqb5e7by2q6kq0j2z1l,R. Pyke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676281,223,1,1,31,43,82kapkjwonlv9j1ui0ytv5sii,1,65.2,9.1,2022-11-12T15:35:48.336Z,2022-11-15T02:33:21Z,3910863421,140,55.8,3910863425,212,17.1,3910863427,213,2.2,3910863419,56,Center,3910863423,141,29.7,3917259463,178,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676401,224,1,1,31,47,82kapkjwonlv9j1ui0ytv5sii,1,55.4,23.7,2022-11-12T15:35:51.949Z,2022-11-15T02:33:25Z,3910864039,141,9.7,3917259491,178,,3910864041,212,13.9,3910864035,56,Right,3910864043,213,5.5,3910864037,140,65.0,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676549,225,1,1,31,49,82kapkjwonlv9j1ui0ytv5sii,1,65.6,11.4,2022-11-12T15:35:54.206Z,2022-11-15T02:33:29Z,3910864849,212,33.2,3910864835,155,,3910864859,1,,3910864841,56,Center,3910864853,213,0.3,3910864845,140,95.5,3910864847,141,27.4,3917259513,178,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676561,226,61,1,31,52,82kapkjwonlv9j1ui0ytv5sii,0,95.5,27.4,2022-11-12T15:35:57.040Z,2022-11-15T02:33:34Z,3917259555,178,,3910864891,56,Center,,,,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676585,217,5,1,31,53,9db4t34qy4owglhvvgwf5l22i,1,-0.6,64.8,2022-11-12T15:35:58.292Z,2022-11-15T02:33:38Z,3910864995,346,,3910865189,233,227,3910864993,56,Back,,,,,,,,,,,,,,,,ddjh4t18kk75bz9sgga2g2f3d,S. Tedić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484676611,227,5,1,31,53,82kapkjwonlv9j1ui0ytv5sii,0,100.6,35.2,2022-11-12T15:35:58.292Z,2022-11-15T02:33:37Z,3910865135,56,Center,3910865137,346,,3910865267,233,217,,,,,,,,,,,,,,,,79a7csp3rppvt5e5q02zmolhx,R. Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484677669,218,1,1,32,16,9db4t34qy4owglhvvgwf5l22i,1,3.8,55.5,2022-11-12T15:36:21.171Z,2022-11-15T02:33:41Z,3910870889,1,,3910870897,74,,3910870883,141,2.3,3910870875,124,,3910870877,155,,3910870879,56,Back,3910870887,213,5.3,3910870885,212,43.6,c3nbdw1440h1uwwmixrjxwclx,B. Collins,3910870881,140,,,,,,,,,,,,,,,,,,,,,,,,,26.9,,,,,,
2484677861,219,1,1,32,20,9db4t34qy4owglhvvgwf5l22i,1,29.7,2.8,2022-11-12T15:36:24.788Z,2022-11-15T02:33:45Z,3910871837,56,Back,3910871843,212,23.4,3917259607,178,,3910871839,140,10.7,3910871841,141,20.9,3910871847,213,2.6,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484678173,220,1,1,32,22,9db4t34qy4owglhvvgwf5l22i,1,10.7,21.8,2022-11-12T15:36:27.406Z,2022-11-15T02:33:51Z,3910873565,56,Back,3910873581,213,1.9,3910873573,141,45.5,3917259627,178,,3910873577,212,17.1,3910873569,140,5.3,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484678403,221,1,1,32,29,9db4t34qy4owglhvvgwf5l22i,1,11.4,43,2022-11-12T15:36:34.350Z,2022-11-15T02:33:55Z,3910874647,141,14.6,3917259663,178,,3910874641,140,13.0,3910874653,213,4.8,3910874651,212,19.4,3910874635,56,Back,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484678489,222,1,1,32,32,9db4t34qy4owglhvvgwf5l22i,0,16.8,13.7,2022-11-12T15:36:37.271Z,2022-11-15T02:34:00Z,3910875113,56,Right,3910875123,1,,3910875119,212,62.4,3910875115,140,76.2,3910875111,155,,3910875117,141,9.5,3917259685,178,,3910875121,213,6.2,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
