id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/8/value,assist
2547863237,95,1,1,11,28,69t8imcdaqlgfbds2p58596my,0,12.7,91.2,2023-05-13T14:13:00.204Z,2023-05-13T14:13:02Z,4273050521,213,0.1,4273050519,212,57.7,4273050523,1,,4273050517,141,100.0,4273050513,56,Left,4273050511,155,,4273050515,140,67.3,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863289,90,5,1,11,30,9db4t34qy4owglhvvgwf5l22i,1,39.4,-1.4,2023-05-13T14:13:02.518Z,2023-05-13T14:27:16Z,4273050791,233,96,4273050769,56,Back,4273050771,347,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863243,96,5,1,11,30,69t8imcdaqlgfbds2p58596my,0,60.6,101.4,2023-05-13T14:13:02.518Z,2023-05-13T14:13:05Z,4273050553,56,Left,4273050555,347,,4273050827,233,90,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863741,91,1,1,11,50,9db4t34qy4owglhvvgwf5l22i,1,35,0,2023-05-13T14:13:22.288Z,2023-05-13T14:14:30Z,4273052973,212,29.9,4273060877,1,,4273053423,189,,4273052969,140,63.1,4273052975,213,0.2,4273052971,141,5.4,4273052965,107,,4273052967,56,Right,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863771,92,1,1,11,51,9db4t34qy4owglhvvgwf5l22i,0,58.3,5.8,2023-05-13T14:13:24.024Z,2023-05-13T14:14:43Z,4273053085,155,,4273053095,141,23.9,4273053195,189,,4273053097,212,30.5,4273053093,140,84.9,4273053089,56,Center,4273053099,213,0.4,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547923399,391,1,1,11,54,69t8imcdaqlgfbds2p58596my,1,10.9,54,2023-05-13T14:13:26.028Z,2023-05-13T14:59:52Z,4273364573,212,5.9,4273364571,141,50.3,4273364575,213,3.6,4273364569,140,5.8,4273364565,189,,4273364567,56,Back,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863857,97,49,1,11,55,69t8imcdaqlgfbds2p58596my,1,11.4,25.8,2023-05-13T14:13:28.013Z,2023-05-13T14:13:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863937,98,1,1,11,56,69t8imcdaqlgfbds2p58596my,0,11.4,25.8,2023-05-13T14:13:28.174Z,2023-05-13T14:13:32Z,4273053991,56,Center,4273053995,141,27.9,4273053989,157,,4273053997,212,67.5,4273054001,1,,4273053993,140,75.7,4273053999,213,0.0,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863913,93,49,1,11,58,9db4t34qy4owglhvvgwf5l22i,1,28.9,76.1,2023-05-13T14:13:30.551Z,2023-05-13T14:13:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547863989,94,1,1,11,59,9db4t34qy4owglhvvgwf5l22i,1,27.7,76,2023-05-13T14:13:31.296Z,2023-05-13T14:13:33Z,4273054219,213,3.7,4273054215,141,60.6,4273054211,56,Back,4273054213,140,10.9,4273054217,212,20.5,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864073,95,1,1,12,0,9db4t34qy4owglhvvgwf5l22i,1,10.9,60.6,2023-05-13T14:13:33.023Z,2023-05-13T14:13:37Z,4273054539,212,38.1,4273054537,141,49.0,4273054533,56,Back,4273054541,213,6.1,4273054535,140,46.4,4273054543,1,,4273054531,155,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864095,96,44,1,12,4,9db4t34qy4owglhvvgwf5l22i,1,46.7,48.1,2023-05-13T14:13:36.819Z,2023-05-13T14:13:37Z,4273054601,56,Back,4273054647,233,99,4273054603,285,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864091,99,44,1,12,4,69t8imcdaqlgfbds2p58596my,0,53.3,51.9,2023-05-13T14:13:36.820Z,2023-05-13T14:13:38Z,4273054589,56,Center,4273054591,286,,4273054673,233,96,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864137,97,2,1,12,5,9db4t34qy4owglhvvgwf5l22i,1,46.4,49,2023-05-13T14:13:37.217Z,2023-05-13T14:14:10Z,4273054863,141,51.5,4273054855,7,32crcj18u4qnf8f07fbsopvpx,4273054857,3,,4273054861,140,62.0,4273054859,56,Center,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864185,100,55,1,12,5,69t8imcdaqlgfbds2p58596my,1,32.1,44.8,2023-05-13T14:13:37.218Z,2023-05-13T15:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864449,101,1,1,12,20,69t8imcdaqlgfbds2p58596my,1,33.5,50.3,2023-05-13T14:13:52.956Z,2023-05-13T14:13:54Z,4273056519,5,,4273056521,241,,4273056525,140,40.9,4273056523,56,Back,4273056527,141,74.1,4273056529,212,18.0,4273056531,213,1.1,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864521,102,1,1,12,22,69t8imcdaqlgfbds2p58596my,1,40.9,74.1,2023-05-13T14:13:54.500Z,2023-05-13T14:13:57Z,4273056887,140,32.0,4273056893,213,4.2,4273056889,141,51.6,4273056891,212,17.9,4273056885,56,Back,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864611,103,1,1,12,26,69t8imcdaqlgfbds2p58596my,1,32.3,47.5,2023-05-13T14:13:58.276Z,2023-05-13T14:14:01Z,4273057351,213,4.9,4273057349,212,23.9,4273057343,56,Back,4273057347,141,13.2,4273057345,140,37.1,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864769,104,1,1,12,29,69t8imcdaqlgfbds2p58596my,1,38.8,9.7,2023-05-13T14:14:01.443Z,2023-05-13T14:14:06Z,4273058099,140,31.9,4273058105,213,1.9,4273058101,141,46.7,4273058103,212,26.2,4273058097,56,Back,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864851,105,1,1,12,34,69t8imcdaqlgfbds2p58596my,1,33.9,46.6,2023-05-13T14:14:06.861Z,2023-05-13T14:14:10Z,4273058539,141,90.9,4273058541,212,56.3,4273058537,140,79.2,4273058533,155,,4273058547,1,,4273058543,213,0.6,4273058535,56,Left,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864869,106,44,1,12,37,69t8imcdaqlgfbds2p58596my,1,79.2,86.9,2023-05-13T14:14:09.591Z,2023-05-13T14:14:10Z,4273058621,286,,4273058619,56,Left,4273058647,233,98,,,,,,,,,,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864831,98,44,1,12,37,9db4t34qy4owglhvvgwf5l22i,0,20.8,13.1,2023-05-13T14:14:09.592Z,2023-05-13T14:14:11Z,4273058451,56,Back,4273058675,233,106,4273058453,285,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864897,107,1,1,12,38,69t8imcdaqlgfbds2p58596my,0,79.2,90.9,2023-05-13T14:14:10.492Z,2023-05-13T14:14:11Z,4273058727,3,,4273058735,212,9.2,4273058729,56,Left,4273058731,140,71.1,4273058733,141,85.6,4273058737,213,3.5,,,,,,,7edc89hg3r6ueacgnkde7fzvu,R. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864883,99,49,1,12,39,9db4t34qy4owglhvvgwf5l22i,1,30.2,20.1,2023-05-13T14:14:11.167Z,2023-05-13T14:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547864981,100,1,1,12,40,9db4t34qy4owglhvvgwf5l22i,1,29.8,24.1,2023-05-13T14:14:12.599Z,2023-05-13T14:14:15Z,4273059153,56,Back,4273059157,141,58.5,4273059161,213,2.0,4273059155,140,19.6,4273059159,212,25.7,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865057,101,1,1,12,43,9db4t34qy4owglhvvgwf5l22i,0,23.5,67,2023-05-13T14:14:15.703Z,2023-05-13T14:14:20Z,4273059575,155,,4273059577,56,Left,4273059581,141,83.2,4273059585,213,0.3,4273059583,212,44.0,4273059587,1,,4273059579,140,64.1,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865117,108,44,1,12,47,69t8imcdaqlgfbds2p58596my,1,34.6,12.1,2023-05-13T14:14:19.518Z,2023-05-13T14:14:22Z,4273059903,233,102,4273059887,56,Back,4273059889,285,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865065,102,44,1,12,47,9db4t34qy4owglhvvgwf5l22i,0,65.4,87.9,2023-05-13T14:14:19.519Z,2023-05-13T14:14:22Z,4273059625,286,,4273059911,233,108,4273059623,56,Left,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865135,109,1,1,12,48,69t8imcdaqlgfbds2p58596my,0,33.2,7.4,2023-05-13T14:14:20.292Z,2023-05-13T14:14:26Z,4273059991,212,10.0,4273059985,140,42.6,4273059981,3,,4273059987,141,5.5,4273059983,56,Back,4273059997,213,6.2,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865083,103,61,1,12,48,9db4t34qy4owglhvvgwf5l22i,0,59.6,87.7,2023-05-13T14:14:20.831Z,2023-05-13T14:14:20Z,4273059717,56,Left,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865093,104,5,1,12,49,9db4t34qy4owglhvvgwf5l22i,0,57.6,102,2023-05-13T14:14:21.543Z,2023-05-13T14:14:26Z,4273059747,347,,4273060467,233,110,4273059745,56,Left,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865209,110,5,1,12,49,69t8imcdaqlgfbds2p58596my,1,42.4,-2,2023-05-13T14:14:21.543Z,2023-05-13T14:27:16Z,4273060407,347,,4273060405,56,Back,4273060457,233,104,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865357,111,1,1,12,59,69t8imcdaqlgfbds2p58596my,1,41.9,0,2023-05-13T14:14:31.437Z,2023-05-13T14:14:33Z,4273061177,107,,4273061185,212,19.4,4273061181,140,25.2,4273061183,141,10.3,4273061187,213,2.7,4273061179,56,Back,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865399,112,1,1,13,1,69t8imcdaqlgfbds2p58596my,1,25.2,10.3,2023-05-13T14:14:33.300Z,2023-05-13T14:14:34Z,4273061373,213,1.8,4273061365,56,Back,4273061369,141,38.3,4273061371,212,19.4,4273061367,140,21.5,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865465,113,1,1,13,2,69t8imcdaqlgfbds2p58596my,1,21.5,38.3,2023-05-13T14:14:34.795Z,2023-05-13T14:14:37Z,4273061667,56,Back,4273061669,140,29.3,4273061675,213,1.3,4273061671,141,76.0,4273061673,212,26.9,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865583,114,1,1,13,5,69t8imcdaqlgfbds2p58596my,1,30.2,76.7,2023-05-13T14:14:37.620Z,2023-05-13T14:14:42Z,4273062211,56,Back,4273062215,141,95.0,4273062213,140,42.4,4273062217,212,17.9,4273062219,213,0.8,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865615,115,1,1,13,10,69t8imcdaqlgfbds2p58596my,1,40,89.4,2023-05-13T14:14:42.548Z,2023-05-13T14:14:44Z,4273062405,56,Back,4273062407,140,25.2,4273062413,213,3.6,4273062411,212,17.8,4273062409,141,76.7,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865757,116,1,1,13,12,69t8imcdaqlgfbds2p58596my,1,25.2,76.7,2023-05-13T14:14:44.043Z,2023-05-13T14:14:50Z,4273063165,212,26.5,4273063157,56,Back,4273063161,140,7.5,4273063167,213,3.9,4273063163,141,49.0,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865853,117,1,1,13,17,69t8imcdaqlgfbds2p58596my,0,8.4,46,2023-05-13T14:14:50.004Z,2023-05-13T14:14:55Z,4273063563,141,5.3,4273063555,56,Right,4273063567,212,62.4,4273063553,155,,4273063571,213,5.8,4273063559,140,61.7,4273063573,1,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865783,105,44,1,13,18,9db4t34qy4owglhvvgwf5l22i,1,38.3,90.2,2023-05-13T14:14:50.839Z,2023-05-13T14:14:55Z,4273063291,285,,4273063289,56,Back,4273063797,233,118,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865867,118,44,1,13,18,69t8imcdaqlgfbds2p58596my,0,61.7,9.8,2023-05-13T14:14:50.840Z,2023-05-13T14:14:55Z,4273063657,56,Right,4273063659,286,,4273063825,233,105,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865801,106,1,1,13,19,9db4t34qy4owglhvvgwf5l22i,0,39.5,86.9,2023-05-13T14:14:51.278Z,2023-05-13T14:14:51Z,4273063361,3,,4273063365,140,61.6,4273063367,141,90.8,4273063363,56,Left,4273063371,213,0.1,4273063369,212,23.4,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865925,119,1,1,13,23,69t8imcdaqlgfbds2p58596my,0,36.9,4.6,2023-05-13T14:14:55.940Z,2023-05-13T14:14:57Z,4273063959,141,10.6,4273063955,56,Right,4273063963,213,0.1,4273063961,212,50.7,4273063965,1,,4273063953,157,,4273063957,140,85.0,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865939,107,12,1,13,24,9db4t34qy4owglhvvgwf5l22i,1,18.8,80.6,2023-05-13T14:14:56.854Z,2023-05-13T14:14:58Z,4273064085,167,,4273064031,213,1.8,4273064029,212,14.8,4273064025,140,16.0,4273064027,141,100.0,4273064023,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547865945,108,5,1,13,25,9db4t34qy4owglhvvgwf5l22i,0,18.4,102,2023-05-13T14:14:57.583Z,2023-05-13T14:15:09Z,4273065121,233,120,4273064051,56,Back,4273064053,347,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866145,120,5,1,13,25,69t8imcdaqlgfbds2p58596my,1,81.6,-2,2023-05-13T14:14:57.583Z,2023-05-13T14:27:16Z,4273065117,233,108,4273065101,56,Right,4273065103,347,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866165,121,1,1,13,37,69t8imcdaqlgfbds2p58596my,1,77.6,0,2023-05-13T14:15:09.140Z,2023-05-13T14:15:10Z,4273065211,107,,4273065215,140,62.3,4273065213,56,Right,4273065217,141,9.2,4273065221,213,2.7,4273065219,212,17.8,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866197,122,1,1,13,38,69t8imcdaqlgfbds2p58596my,1,62.4,9.1,2023-05-13T14:15:10.851Z,2023-05-13T14:15:12Z,4273065395,141,5.2,4273065391,56,Right,4273065399,213,5.1,4273065397,212,2.9,4273065393,140,63.4,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866263,123,1,1,13,40,69t8imcdaqlgfbds2p58596my,1,63.4,5.2,2023-05-13T14:15:12.340Z,2023-05-13T14:15:14Z,4273065707,56,Right,4273065713,212,12.3,4273065711,141,8.5,4273065709,140,74.9,4273065715,213,0.2,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866267,124,61,1,13,42,69t8imcdaqlgfbds2p58596my,0,74.9,8,2023-05-13T14:15:14.460Z,2023-05-13T14:15:14Z,4273065723,56,Right,,,,,,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866325,109,56,1,13,42,9db4t34qy4owglhvvgwf5l22i,1,0,0,2023-05-13T14:15:14.862Z,2023-05-13T14:15:23Z,4273065995,56,Back,,,,,,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866447,110,5,1,13,43,9db4t34qy4owglhvvgwf5l22i,1,15.1,101.5,2023-05-13T14:15:15.652Z,2023-05-13T14:27:16Z,4273066605,56,Back,4273066629,233,125,4273066607,347,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866293,125,5,1,13,43,69t8imcdaqlgfbds2p58596my,0,84.9,-1.5,2023-05-13T14:15:15.652Z,2023-05-13T14:15:22Z,4273065879,56,Right,4273065881,347,,4273066655,233,110,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866815,111,1,1,13,59,9db4t34qy4owglhvvgwf5l22i,0,17.6,100,2023-05-13T14:15:31.302Z,2023-05-13T14:15:34Z,4273068287,1,,4273068283,212,23.1,4273068279,140,39.0,4273068285,213,6.1,4273068281,141,93.8,4273068277,56,Back,4273068275,107,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866923,126,1,1,14,3,69t8imcdaqlgfbds2p58596my,1,61,7,2023-05-13T14:15:35.099Z,2023-05-13T14:15:37Z,4273068841,56,Right,4273068845,141,8.6,4273068837,3,,4273068843,140,72.1,4273068847,212,11.7,4273068849,213,0.1,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866925,127,49,1,14,4,69t8imcdaqlgfbds2p58596my,1,72.1,8.6,2023-05-13T14:15:36.948Z,2023-05-13T14:15:37Z,,,,,,,,,,,,,,,,,,,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866939,112,45,1,14,6,9db4t34qy4owglhvvgwf5l22i,0,30.5,91,2023-05-13T14:15:38.292Z,2023-05-13T14:15:40Z,4273068915,56,Back,4273068917,285,,4273069205,233,128,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866975,128,3,1,14,6,69t8imcdaqlgfbds2p58596my,1,69.5,9,2023-05-13T14:15:38.292Z,2023-05-13T14:15:40Z,4273069087,286,,4273069147,233,112,4273069085,56,Right,,,,,,,,,,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547866983,129,50,1,14,7,69t8imcdaqlgfbds2p58596my,1,69.8,9.7,2023-05-13T14:15:39.621Z,2023-05-13T14:15:41Z,4273069123,286,,4273069121,56,Right,4273069321,233,113,,,,,,,,,,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867011,113,7,1,14,7,9db4t34qy4owglhvvgwf5l22i,1,30.2,90.3,2023-05-13T14:15:39.622Z,2023-05-13T14:15:41Z,4273069255,56,Back,4273069305,233,129,4273069257,285,,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867021,114,49,1,14,8,9db4t34qy4owglhvvgwf5l22i,1,31.6,88.6,2023-05-13T14:15:40.711Z,2023-05-13T14:15:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867033,115,1,1,14,8,9db4t34qy4owglhvvgwf5l22i,0,31.6,88.6,2023-05-13T14:15:40.958Z,2023-05-13T14:15:41Z,4273069337,212,6.9,4273069333,140,37.4,4273069339,213,5.8,4273069335,141,83.9,4273069331,56,Back,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867025,130,61,1,14,9,69t8imcdaqlgfbds2p58596my,1,63.1,10.6,2023-05-13T14:15:41.131Z,2023-05-13T14:15:41Z,4273069291,56,Right,,,,,,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867089,131,49,1,14,11,69t8imcdaqlgfbds2p58596my,1,44.1,30.6,2023-05-13T14:15:43.837Z,2023-05-13T14:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867157,132,1,1,14,12,69t8imcdaqlgfbds2p58596my,1,53.4,31.6,2023-05-13T14:15:44.373Z,2023-05-13T14:15:46Z,4273070039,141,28.5,4273070037,140,77.3,4273070033,157,,4273070041,212,25.2,4273070035,56,Center,4273070047,1,,4273070043,213,6.2,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867163,133,44,1,14,13,69t8imcdaqlgfbds2p58596my,1,76.9,29.2,2023-05-13T14:15:45.629Z,2023-05-13T14:15:47Z,4273070079,286,,4273070077,56,Center,4273070113,233,116,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867139,116,44,1,14,13,9db4t34qy4owglhvvgwf5l22i,0,23.1,70.8,2023-05-13T14:15:45.630Z,2023-05-13T14:15:47Z,4273069933,285,,4273070149,233,133,4273069931,56,Back,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867205,134,1,1,14,14,69t8imcdaqlgfbds2p58596my,0,77.3,28.5,2023-05-13T14:15:46.083Z,2023-05-13T14:17:32Z,4273070271,3,,4273070275,168,,4273070277,56,Center,4273070281,141,30.3,4273070285,213,0.1,4273070283,212,16.7,4273070279,140,93.2,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867219,117,52,1,14,16,9db4t34qy4owglhvvgwf5l22i,1,8,66,2023-05-13T14:15:48.830Z,2023-05-13T14:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867647,118,1,1,14,31,9db4t34qy4owglhvvgwf5l22i,1,11.7,56.3,2023-05-13T14:16:03.446Z,2023-05-13T14:16:05Z,4273072545,212,36.3,4273072537,123,,4273072541,140,38.3,4273072617,287,,4273072543,141,90.5,4273072547,213,0.7,4273072539,56,Back,4273072549,1,,eirc5i9gcpe0ap6gntxoomcix,H. Isted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547867733,119,1,1,14,35,9db4t34qy4owglhvvgwf5l22i,1,38.4,84.1,2023-05-13T14:16:07.270Z,2023-05-13T14:16:08Z,4273073013,213,4.2,4273073009,141,60.5,4273073011,212,19.0,4273073005,56,Back,4273073007,140,28.8,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
