id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2518338105,82,52,1,6,53,8b523ujgl21tbc01me65q0aoh,1,2.1,76.4,2023-03-11T15:08:08.885Z,2023-03-14T12:51:03Z,4097781157,178,,4095569109,376,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518338465,83,1,1,6,58,8b523ujgl21tbc01me65q0aoh,1,14.4,39.8,2023-03-11T15:08:14.409Z,2023-03-14T12:51:05Z,4088334031,140,12.6,4088334027,123,,4088334035,212,11.0,4097781175,178,,4088334033,141,23.9,4088334037,213,4.5,4088334029,56,Back,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518338503,84,1,1,7,0,8b523ujgl21tbc01me65q0aoh,1,12.5,23.7,2023-03-11T15:08:16.326Z,2023-03-14T12:51:13Z,4088334227,140,22.3,4088334225,56,Back,4088334229,141,41.5,4097781207,178,,4088334233,213,0.9,4088334231,212,15.9,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518338541,85,1,1,7,1,8b523ujgl21tbc01me65q0aoh,1,22.3,41.5,2023-03-11T15:08:17.422Z,2023-03-14T12:51:16Z,4088334431,141,4.1,4088334435,213,4.7,4097781247,178,,4088334427,56,Back,4088334429,140,21.6,4088334433,212,25.4,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518338679,86,1,1,7,3,8b523ujgl21tbc01me65q0aoh,1,21.6,4.1,2023-03-11T15:08:19.007Z,2023-03-14T12:51:20Z,4088335235,213,1.1,4088335227,56,Back,4088335229,140,31.3,4088335233,212,23.5,4097781273,178,,4088335231,141,35.2,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518338769,87,1,1,7,6,8b523ujgl21tbc01me65q0aoh,1,30.9,30.6,2023-03-11T15:08:22.381Z,2023-03-14T12:51:24Z,4088335685,212,11.1,4088335683,141,15.0,4088335687,213,5.0,4097781301,178,,4088335679,56,Back,4088335681,140,34.1,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518339003,88,1,1,7,7,8b523ujgl21tbc01me65q0aoh,1,34.1,15,2023-03-11T15:08:23.134Z,2023-03-14T12:51:41Z,4088336871,213,1.7,4088336861,56,Back,4088336859,155,,4088336867,212,33.3,4097781567,178,,4088336863,140,28.7,4088336865,141,63.3,4088336875,1,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518339219,89,1,1,7,14,8b523ujgl21tbc01me65q0aoh,0,31.4,71.1,2023-03-11T15:08:29.568Z,2023-03-14T12:51:45Z,4088337949,1,,4088337945,213,0.2,4088337935,56,Left,4088337939,141,96.3,4088337937,140,100.0,4088337933,155,,4097781641,178,,4088337941,212,75.3,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518339199,80,5,1,7,18,69t8imcdaqlgfbds2p58596my,1,-1.3,5.1,2023-03-11T15:08:34.185Z,2023-03-14T12:51:47Z,4088338051,233,90,4088337833,56,Back,4088337835,346,,,,,,,,,,,,,,,,,b1yok7nf3a2fu9voe0oy7o6ad,D. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518339227,90,5,1,7,18,8b523ujgl21tbc01me65q0aoh,0,101.3,94.9,2023-03-11T15:08:34.185Z,2023-03-14T12:51:46Z,4088338115,233,80,4088337987,346,,4088337985,56,Left,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518340379,81,1,1,7,47,69t8imcdaqlgfbds2p58596my,1,4.4,62.1,2023-03-11T15:09:02.766Z,2023-03-14T13:01:42Z,4088344059,141,53.0,4088344055,140,2.0,4088344063,213,4.3,4088344067,237,,4088344045,124,,4088344049,56,Back,4088344061,212,6.7,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518340557,82,1,1,7,50,69t8imcdaqlgfbds2p58596my,1,2.3,53.6,2023-03-11T15:09:06.143Z,2023-03-14T12:52:03Z,4088344957,212,21.7,4088344949,140,22.2,4088344959,213,6.0,4088344955,141,45.2,4088344947,56,Back,4097781865,178,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518340709,83,1,1,7,52,69t8imcdaqlgfbds2p58596my,1,21.5,44,2023-03-11T15:09:08.499Z,2023-03-14T12:52:05Z,4088345713,213,3.6,4088345705,141,30.1,4088345709,212,20.8,4088345703,140,3.9,4097781913,178,,4088345701,56,Back,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518340953,84,1,1,7,56,69t8imcdaqlgfbds2p58596my,0,3.6,16.1,2023-03-11T15:09:11.556Z,2023-03-14T12:52:10Z,4088346849,213,0.1,4088346845,141,22.8,4088346847,212,61.5,4088346843,140,62.0,4088346837,157,,4088346851,1,,4088346841,56,Center,4097781973,178,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518340929,91,61,1,8,0,8b523ujgl21tbc01me65q0aoh,1,41.1,71.1,2023-03-11T15:09:15.816Z,2023-03-14T12:52:23Z,4097782093,178,,4097782091,21,,4088346745,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341109,85,1,1,8,2,69t8imcdaqlgfbds2p58596my,1,56.6,17.4,2023-03-11T15:09:17.996Z,2023-03-14T12:53:28Z,4088347679,141,9.7,4088347675,56,Right,4097782641,178,,4088347677,140,53.4,4088347683,213,4.1,4088347681,212,6.2,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341127,86,3,1,8,4,69t8imcdaqlgfbds2p58596my,0,56.2,6.4,2023-03-11T15:09:20.065Z,2023-03-14T12:53:32Z,4097782675,178,,4095903833,233,92,4088347741,286,,4088347733,56,Right,4095571875,465,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341189,92,7,1,8,4,8b523ujgl21tbc01me65q0aoh,1,43.8,93.6,2023-03-11T15:09:20.137Z,2023-03-14T12:53:37Z,4088348065,285,,4095571953,385,,4088348063,56,Back,4097782779,178,,4088348061,167,,4088348249,233,86,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341317,88,5,1,8,5,69t8imcdaqlgfbds2p58596my,1,58,-0.9,2023-03-11T15:09:20.557Z,2023-03-14T12:53:39Z,4088348741,56,Right,4088349077,233,93,4088348743,347,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341209,93,5,1,8,5,8b523ujgl21tbc01me65q0aoh,0,42,100.9,2023-03-11T15:09:20.557Z,2023-03-14T12:53:39Z,4088348139,347,,4088349115,233,88,4088348137,56,Back,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341169,87,43,1,8,6,69t8imcdaqlgfbds2p58596my,1,0,0,2023-03-11T15:09:22.242Z,2023-03-11T15:09:25Z,4088347973,212,0,4088347959,168,0,4088347963,56,Right,4088347965,140,57.4,4088347969,141,0.0,4088347975,213,0,4088348593,144,1,4088347957,3,0,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342063,89,1,1,8,24,69t8imcdaqlgfbds2p58596my,0,56.3,0,2023-03-11T15:09:39.771Z,2023-03-14T12:53:41Z,4088352367,140,75.1,4088352363,107,,4088352377,141,19.2,4088352395,1,,4088352365,56,Right,4088352391,213,0.6,4088352383,212,24.3,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342083,94,44,1,8,25,8b523ujgl21tbc01me65q0aoh,1,25,80.4,2023-03-11T15:09:41.045Z,2023-03-14T14:24:03Z,4088352497,285,,4088352495,56,Back,4088352569,233,90,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342071,90,44,1,8,25,69t8imcdaqlgfbds2p58596my,0,75,19.6,2023-03-11T15:09:41.046Z,2023-03-14T12:53:46Z,4088352427,286,,4088352425,56,Right,4088352797,233,94,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342105,95,1,1,8,25,8b523ujgl21tbc01me65q0aoh,1,25,79.3,2023-03-11T15:09:41.125Z,2023-03-14T14:24:03Z,4097782945,388,,4088352593,141,62.4,4088352587,140,30.2,4088352601,213,5.2,4088352597,212,12.7,4088352585,56,Back,4088352583,3,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342191,96,1,1,8,27,8b523ujgl21tbc01me65q0aoh,1,30.2,62.3,2023-03-11T15:09:43.352Z,2023-03-14T12:54:06Z,4088353085,212,3.6,4097783201,178,,4088353087,213,6.2,4088353083,141,61.7,4088353079,56,Back,4088353081,140,33.6,4088353077,3,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342197,97,49,1,8,28,8b523ujgl21tbc01me65q0aoh,1,33.6,61.7,2023-03-11T15:09:44.348Z,2023-03-14T12:54:22Z,,,,,,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342277,98,1,1,8,28,8b523ujgl21tbc01me65q0aoh,0,33.6,61.7,2023-03-11T15:09:44.369Z,2023-03-14T12:54:20Z,4088353521,56,Center,4088353527,212,21.3,4088353523,140,53.8,4088353529,213,0.1,4088353525,141,64.3,4088353519,155,,4097783361,178,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342313,91,49,1,8,32,69t8imcdaqlgfbds2p58596my,1,40.6,36.4,2023-03-11T15:09:47.870Z,2023-03-14T12:54:31Z,,,,,,,,,,,,,,,,,,,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342377,92,1,1,8,32,69t8imcdaqlgfbds2p58596my,0,40.6,36.4,2023-03-11T15:09:47.945Z,2023-03-14T12:54:34Z,4088354093,141,27.1,4088354097,213,6.0,4088354099,1,,4088354095,212,26.9,4097783547,178,,4088354091,140,65.5,4088354087,157,,4088354089,56,Center,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342369,99,49,1,8,33,8b523ujgl21tbc01me65q0aoh,1,37.3,81.2,2023-03-11T15:09:48.974Z,2023-03-14T12:54:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342547,93,45,1,8,36,69t8imcdaqlgfbds2p58596my,0,47.4,28.2,2023-03-11T15:09:51.622Z,2023-03-14T12:54:43Z,4088358639,233,100,4088355061,56,Back,4088358485,285,,,,,,,,,,,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342491,100,3,1,8,36,8b523ujgl21tbc01me65q0aoh,1,52.6,71.8,2023-03-11T15:09:51.622Z,2023-03-14T12:54:43Z,4088354753,56,Center,4088354755,286,,4097783629,178,,4088358611,233,93,4095573379,465,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342535,101,1,1,8,37,8b523ujgl21tbc01me65q0aoh,0,55.8,72.7,2023-03-11T15:09:52.996Z,2023-03-14T12:54:47Z,4088354983,141,61.5,4088354981,140,70.0,4088354987,213,5.8,4088354985,212,16.7,4088354979,56,Center,4097783681,178,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342607,94,8,1,8,38,69t8imcdaqlgfbds2p58596my,1,35.7,47.5,2023-03-11T15:09:53.671Z,2023-03-14T12:54:52Z,4088355405,56,Back,4095573585,384,,4097783727,178,,,,,,,,,,,,,,,,,dndv2nbwzzvgrlgf6gmeqtryt,K. Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342717,102,1,1,8,41,8b523ujgl21tbc01me65q0aoh,1,72.5,73.9,2023-03-11T15:09:56.885Z,2023-03-14T12:54:57Z,4088355967,140,87.4,4088355973,213,0.5,4088355969,141,87.7,4088355965,56,Left,4088355971,212,18.2,4097783745,178,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518342783,103,2,1,8,43,8b523ujgl21tbc01me65q0aoh,1,87,90.9,2023-03-11T15:09:58.653Z,2023-03-14T12:55:02Z,4088356319,140,91.0,4097783793,178,,4088356321,141,72.3,4088356317,56,Center,4088359903,7,28izur14k14lcgegg8qede7yt,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518343263,95,55,1,8,43,69t8imcdaqlgfbds2p58596my,1,21.8,47.6,2023-03-11T15:09:58.654Z,2023-03-14T12:55:02Z,,,,,,,,,,,,,,,,,,,,,,,,,96hgdxqla3prs8zusk58lmdey,L. Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518343497,104,43,1,8,47,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-11T15:10:02.998Z,2023-03-11T15:10:33Z,4088359845,7,196411,4088359851,56,Center,4088359859,141,72.1,4088362107,144,2,4088359855,140,90.8,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518344237,96,1,1,9,19,69t8imcdaqlgfbds2p58596my,1,8.1,34,2023-03-11T15:10:34.608Z,2023-03-14T12:55:06Z,4088363703,140,12.9,4097783849,178,,4088363707,212,11.5,4088363705,141,18.8,4088363709,213,5.2,4088363697,5,,4088363701,56,Back,4088363699,241,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518344479,97,1,1,9,23,69t8imcdaqlgfbds2p58596my,1,24.2,14.6,2023-03-11T15:10:39.466Z,2023-03-14T12:55:12Z,4088365045,1,,4088365029,155,,4088365033,140,68.7,4088365043,213,6.3,4088365037,141,13.8,4097783897,178,,4088365041,212,46.7,4088365031,56,Right,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131325,918,67,1,9,27,69t8imcdaqlgfbds2p58596my,1,70.1,18,2023-03-11T15:10:42.592Z,2023-03-14T14:24:04Z,4097855135,233,874,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131319,874,67,1,9,27,8b523ujgl21tbc01me65q0aoh,0,29.9,82,2023-03-11T15:10:42.593Z,2023-03-14T13:40:22Z,4097855143,233,918,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518344487,98,61,1,9,29,69t8imcdaqlgfbds2p58596my,0,75.8,8.9,2023-03-11T15:10:44.747Z,2023-03-14T12:55:22Z,4097784029,178,,4088365091,56,Right,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518344509,99,5,1,9,33,69t8imcdaqlgfbds2p58596my,0,75.4,-1.4,2023-03-11T15:10:48.640Z,2023-03-14T12:55:25Z,4088369447,233,105,4088365193,56,Right,4088365195,347,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345317,105,5,1,9,33,8b523ujgl21tbc01me65q0aoh,1,24.6,101.4,2023-03-11T15:10:48.640Z,2023-03-14T12:55:25Z,4088369409,233,99,4088369331,56,Back,4088369335,347,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345835,100,57,1,9,57,69t8imcdaqlgfbds2p58596my,1,0,0,2023-03-11T15:11:12.734Z,2023-03-14T12:55:38Z,4088371833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345729,108,57,1,9,57,8b523ujgl21tbc01me65q0aoh,0,0,0,2023-03-11T15:11:12.734Z,2023-03-14T12:55:38Z,4088371275,56,Back,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345465,106,43,1,9,57,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-11T15:11:12.830Z,2023-03-11T15:54:04Z,4088370055,56,Back,4088370059,141,100.0,4088370063,213,0,4088370061,212,1.4,4088833449,144,1,4088370053,107,0,4088370057,140,29.1,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345471,107,43,1,10,0,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-03-11T15:11:16.462Z,2023-03-11T15:53:59Z,4088370075,56,Back,4088370079,347,0,4088833109,144,5,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345891,101,1,1,10,9,69t8imcdaqlgfbds2p58596my,1,72.7,0,2023-03-11T15:11:24.563Z,2023-03-14T12:55:42Z,4088372189,213,2.1,4088372185,141,12.3,4088372187,212,11.3,4088372183,140,67.3,4088372179,107,,4088372181,56,Right,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345915,102,1,1,10,9,69t8imcdaqlgfbds2p58596my,0,67.3,12.3,2023-03-11T15:11:25.497Z,2023-03-14T12:55:46Z,4088372331,141,0.0,4097784393,178,,4088372327,56,Right,4088372335,213,5.0,4088372333,212,9.6,4088372329,140,69.6,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518345925,103,5,1,10,11,69t8imcdaqlgfbds2p58596my,0,69,-1.5,2023-03-11T15:11:27.101Z,2023-03-14T12:55:48Z,4088372379,347,,4088374591,233,109,4088372377,56,Right,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346297,109,5,1,10,11,8b523ujgl21tbc01me65q0aoh,1,31,101.5,2023-03-11T15:11:27.101Z,2023-03-14T12:55:48Z,4088374489,56,Back,4088374553,233,103,4088374491,347,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346387,110,1,1,10,22,8b523ujgl21tbc01me65q0aoh,0,32.9,100,2023-03-11T15:11:38.222Z,2023-03-14T12:55:50Z,4088374931,56,Back,4088374935,141,89.6,4088374939,213,5.8,4088374937,212,16.6,4088374933,140,46.7,4088374929,107,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346535,104,1,1,10,24,69t8imcdaqlgfbds2p58596my,1,54.7,18.3,2023-03-11T15:11:40.055Z,2023-03-14T12:56:01Z,4088375701,140,34.9,4088375697,3,,4088375699,56,Back,4097784657,388,,4088375707,213,2.7,4088375703,141,32.1,4088375705,212,22.8,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346545,105,49,1,10,26,69t8imcdaqlgfbds2p58596my,1,34.9,32.1,2023-03-11T15:11:42.249Z,2023-03-14T12:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346933,106,1,1,10,26,69t8imcdaqlgfbds2p58596my,1,34.9,32.1,2023-03-11T15:11:42.314Z,2023-03-14T12:56:09Z,4088377699,212,27.5,4088377695,140,13.4,4088377693,56,Back,4088377701,213,2.5,4088377697,141,55.1,4097784863,178,,,,,,,,aqu903olqgqkljzwr658cogd1,Ricardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346993,107,1,1,10,34,69t8imcdaqlgfbds2p58596my,0,12,54,2023-03-11T15:11:50.490Z,2023-03-14T12:56:15Z,4088378011,1,,4088377995,155,,4088377999,140,69.5,4097784941,178,,4088378003,141,38.8,4088378007,212,61.3,4088378009,213,6.1,4088377997,56,Center,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131643,875,67,1,10,38,8b523ujgl21tbc01me65q0aoh,1,34.1,72.4,2023-03-11T15:11:54.296Z,2023-03-14T14:24:05Z,4097856637,233,922,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131639,922,67,1,10,38,69t8imcdaqlgfbds2p58596my,0,65.9,27.6,2023-03-11T15:11:54.297Z,2023-03-14T13:41:09Z,4097856641,233,875,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518346999,111,8,1,10,38,8b523ujgl21tbc01me65q0aoh,1,35.6,73.8,2023-03-11T15:11:54.340Z,2023-03-14T14:24:05Z,4097785033,178,,4088378039,56,Back,4095576811,384,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518348791,124,61,1,10,39,8b523ujgl21tbc01me65q0aoh,1,44.6,62.6,2023-03-11T15:11:54.631Z,2023-03-14T12:56:27Z,4088387477,56,Back,4097785119,178,,4097785117,21,,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347201,110,3,1,10,41,69t8imcdaqlgfbds2p58596my,1,58.2,35.8,2023-03-11T15:11:56.851Z,2023-03-14T12:56:36Z,4088379127,56,Center,4088379129,286,,4095577089,464,,4097785245,178,,4088379161,233,112,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347119,112,45,1,10,41,8b523ujgl21tbc01me65q0aoh,0,41.8,64.2,2023-03-11T15:11:56.851Z,2023-03-14T12:56:36Z,4088378693,56,Back,4088379237,233,110,4088378695,285,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347049,108,43,1,10,41,69t8imcdaqlgfbds2p58596my,1,0,0,2023-03-11T15:11:57.201Z,2023-03-11T15:12:39Z,4088378317,56,Center,4088386715,144,61,,,,,,,,,,,,,,,,,,,awsbedog2zaz7zpjucbcba82y,S. Shoretire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131807,925,67,1,10,41,69t8imcdaqlgfbds2p58596my,1,61.6,39.9,2023-03-11T15:11:57.373Z,2023-03-14T14:24:05Z,4097857335,233,876,,,,,,,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520131803,876,67,1,10,41,8b523ujgl21tbc01me65q0aoh,0,38.4,60.1,2023-03-11T15:11:57.374Z,2023-03-14T13:41:29Z,4097857339,233,925,,,,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518347153,109,43,1,10,42,69t8imcdaqlgfbds2p58596my,1,0,0,2023-03-11T15:11:58.329Z,2023-03-11T15:12:48Z,4088378883,56,Center,4088388843,144,50,4088378885,286,0,,,,,,,,,,,,,,,,d866x81xlp0h24rtpg9jbczbp,V. Adeboyejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
