id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/17/value,qualifier/16/value
2475427363,65,2,1,9,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,9.1,38.8,2022-10-22T14:09:37.520Z,2022-10-25T05:44:51Z,3862195299,56,Right,3870949289,178,,3862195293,5,,3862195295,152,,3862195283,7,3hjfotlalegyuxqoidz99f1ii,3862195303,141,18.0,3862195289,1,,3862195301,140,61.4,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475426937,93,55,1,9,14,9db4t34qy4owglhvvgwf5l22i,1,24,75.9,2022-10-22T14:09:37.521Z,2022-10-25T05:44:52Z,3862195779,189,,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475427339,94,43,1,9,18,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-22T14:09:41.891Z,2022-10-22T14:09:51Z,3862195181,141,76.6,3862195499,144,1,3862195175,3,0,3862195185,213,0.1,3862195179,140,27.6,3862195183,212,3.8,3862195177,56,Back,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428091,95,1,1,9,43,9db4t34qy4owglhvvgwf5l22i,1,28.9,86.9,2022-10-22T14:10:06.662Z,2022-10-25T05:44:56Z,3862199257,140,38.1,3862199261,141,84.8,3862199249,5,,3862199271,213,6.1,3862199255,56,Back,3870949359,178,,3862199265,212,9.8,3862199253,241,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428145,96,1,1,9,44,9db4t34qy4owglhvvgwf5l22i,1,38.1,84.8,2022-10-22T14:10:07.412Z,2022-10-25T05:45:01Z,3862199599,212,9.9,3862199595,140,28.8,3862199593,56,Back,3862199601,213,3.0,3870949397,178,,3862199597,141,86.8,3870253363,156,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428323,97,1,1,9,46,9db4t34qy4owglhvvgwf5l22i,1,27.6,86,2022-10-22T14:10:09.904Z,2022-10-25T05:45:05Z,3862200519,213,3.5,3862200517,212,27.7,3862200511,56,Back,3870949457,178,,3862200515,141,70.2,3862200513,140,3.3,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428431,98,1,1,9,50,9db4t34qy4owglhvvgwf5l22i,1,3.3,70.2,2022-10-22T14:10:13.721Z,2022-10-25T05:45:08Z,3862201113,140,22.5,3862201115,141,70.3,3862201111,56,Back,3862201119,213,0.0,3870949507,178,,3862201117,212,20.2,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428579,99,1,1,9,52,9db4t34qy4owglhvvgwf5l22i,1,15.7,69.7,2022-10-22T14:10:15.714Z,2022-10-25T05:45:22Z,3862201903,213,3.6,3870949665,178,,3862201901,212,15.8,3862201895,140,2.1,3862201899,141,59.6,3862201891,56,Back,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428629,100,1,1,9,53,9db4t34qy4owglhvvgwf5l22i,0,2.1,59.6,2022-10-22T14:10:17.164Z,2022-10-25T05:45:26Z,3870949711,178,,3862202147,140,43.9,3862202157,212,49.1,3862202137,157,,3862202159,213,0.5,3862202161,1,,3862202155,141,92.0,3862202143,56,Back,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428711,66,1,1,9,56,8xeuwzxnm7hdlbjjuezgfkz3w,0,59.3,10,2022-10-22T14:10:19.978Z,2022-10-25T05:45:28Z,3862202627,140,72.8,3862202631,212,14.4,3870949733,388,,3862202633,213,6.1,3862202629,141,6.4,3862202623,3,,3862202625,56,Right,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428773,101,1,1,9,58,9db4t34qy4owglhvvgwf5l22i,0,39.4,95.4,2022-10-22T14:10:22.127Z,2022-10-25T05:45:33Z,3862202899,141,92.6,3862202895,56,Left,3862202901,212,18.3,3870949817,178,,3862202897,140,56.7,3862202903,213,6.2,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475428925,67,49,1,10,0,8xeuwzxnm7hdlbjjuezgfkz3w,1,40,7,2022-10-22T14:10:23.310Z,2022-10-25T05:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429051,68,1,1,10,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,40,7,2022-10-22T14:10:24.520Z,2022-10-25T05:45:44Z,3862204241,140,37.0,3862204247,213,1.7,3870949947,178,,3862204245,212,28.0,3862204239,56,Back,3862204243,141,47.9,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429117,69,1,1,10,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,36.6,49.6,2022-10-22T14:10:27.909Z,2022-10-25T05:45:50Z,3862204605,213,1.7,3862204603,212,20.6,3862204601,141,79.6,3862204595,56,Back,3870950003,178,,3862204599,140,33.7,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429219,70,1,1,10,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,38.5,68.8,2022-10-22T14:10:31.328Z,2022-10-25T05:45:54Z,3870950051,178,,3862205123,212,18.8,3862205115,140,24.7,3862205111,56,Back,3862205119,141,51.3,3862205127,213,3.8,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429349,71,1,1,10,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,25.6,55.8,2022-10-22T14:10:33.410Z,2022-10-25T05:45:56Z,3862205827,213,0.9,3862205807,56,Back,3862205817,212,29.9,3870950077,178,,3862205809,140,42.5,3862205811,141,91.1,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429615,72,1,1,10,12,8xeuwzxnm7hdlbjjuezgfkz3w,0,42.5,91.1,2022-10-22T14:10:35.819Z,2022-10-25T05:46:00Z,3862207119,212,79.1,3862207121,213,5.4,3870950123,178,,3862207109,56,Right,3862207123,1,,3862207115,141,0.0,3862207113,140,87.7,3862207105,155,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,3862207107,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475429627,73,5,1,10,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,87.2,-2,2022-10-22T14:10:41.397Z,2022-10-25T05:46:22Z,3862212393,233,102,3862207191,347,,3862207189,56,Right,,,,,,,,,,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430599,102,5,1,10,18,9db4t34qy4owglhvvgwf5l22i,1,12.8,102,2022-10-22T14:10:41.397Z,2022-10-25T05:46:21Z,3862212233,347,,3862212337,233,73,3862212229,56,Back,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430695,103,1,1,10,45,9db4t34qy4owglhvvgwf5l22i,0,12.5,100,2022-10-22T14:11:08.369Z,2022-10-25T05:46:25Z,3862212777,140,35.9,3862212787,213,6.1,3862212785,212,25.1,3862212769,107,,3862212781,141,94.2,3862212773,56,Back,3862212789,1,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430873,74,1,1,10,47,8xeuwzxnm7hdlbjjuezgfkz3w,0,62.5,4.7,2022-10-22T14:11:10.432Z,2022-10-25T05:46:28Z,3870950395,388,,3862213731,212,15.0,3862213717,56,Right,3862213727,141,20.3,3862213733,213,0.8,3862213713,3,,3862213723,140,72.6,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430841,104,61,1,10,49,9db4t34qy4owglhvvgwf5l22i,0,26.7,75.1,2022-10-22T14:11:12.360Z,2022-10-25T05:46:57Z,3870950851,178,,3870950849,15,,3862213583,56,Back,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477115299,771,67,1,10,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,73.8,15.4,2022-10-22T14:11:12.821Z,2022-10-25T11:35:17Z,3871167245,233,1044,,,,,,,,,,,,,,,,,,,,,,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477115297,1044,67,1,10,49,9db4t34qy4owglhvvgwf5l22i,0,26.2,84.6,2022-10-22T14:11:12.822Z,2022-10-25T09:08:12Z,3871167257,233,771,,,,,,,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430939,75,1,1,10,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,72.7,20.9,2022-10-22T14:11:12.878Z,2022-10-25T11:35:17Z,3862214117,213,1.9,3870950661,178,,3862214115,212,6.6,3862214113,141,30.0,3862214109,56,Center,3862214111,140,70.5,,,,,,,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430955,76,49,1,10,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,70.5,30,2022-10-22T14:11:14.330Z,2022-10-25T05:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431085,77,3,1,10,52,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.3,30.4,2022-10-22T14:11:15.256Z,2022-10-25T05:47:10Z,3870255977,465,,3862214919,286,,3862214987,233,105,3862214917,56,Center,3870951105,178,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475430979,105,45,1,10,52,9db4t34qy4owglhvvgwf5l22i,0,28.7,69.6,2022-10-22T14:11:15.256Z,2022-10-25T05:47:11Z,3862215025,233,77,3862214313,285,,3862214311,56,Back,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431173,78,1,1,10,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,70.5,24.7,2022-10-22T14:11:18.145Z,2022-10-25T05:47:19Z,3862215353,56,Right,3862215355,140,64.2,3862215363,212,14.9,3862215369,213,4.3,3862215359,141,5.0,3870951193,178,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431427,79,1,1,10,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.2,4.9,2022-10-22T14:11:19.937Z,2022-10-25T05:47:23Z,3862216661,56,Right,3862216669,212,18.0,3870951231,178,,3862216663,140,81.3,3862216665,141,3.5,3862216673,213,6.2,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431473,80,1,1,11,2,8xeuwzxnm7hdlbjjuezgfkz3w,0,89.6,3.1,2022-10-22T14:11:25.242Z,2022-10-25T05:47:27Z,3870256491,20,,3862216917,141,37.4,3862216905,2,,3862216915,140,97.0,3862216909,155,,3870256489,224,,3862216919,212,24.6,3870951271,178,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,3862216913,56,3862216921,213,1.2,,,,,,,,,,,,,,,,,,,,,Center,,,,
2475431547,106,12,1,11,2,9db4t34qy4owglhvvgwf5l22i,1,2.7,59.3,2022-10-22T14:11:26.046Z,2022-10-25T05:47:33Z,3862217345,141,75.7,3862217343,140,8.3,3862217349,213,1.1,3862217341,56,Back,3870951351,178,,3862217347,212,12.6,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431591,81,15,1,11,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,90.3,27.6,2022-10-22T14:11:27.529Z,2022-10-25T05:47:39Z,3862236285,102,49.0,3870951415,178,,3862236289,328,,3862234847,20,,3862236291,458,,3862236287,103,19,3862236293,139,,3862217539,56,Center,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,3862236283,78,3862236303,231,48.7,3862236297,146,96.0,3862236301,230,3862217535,22,,3862236299,147,3862217537,63,,3862236295,100,,3862234851,82,,,,98.8,40.2,,
2476945089,694,61,1,11,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,93.6,45.2,2022-10-22T14:11:27.868Z,2022-10-25T05:47:48Z,3870260297,228,,3870260039,56,Center,3870951501,178,,3870951499,21,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431557,107,43,1,11,6,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-22T14:11:29.962Z,2022-10-22T14:12:17Z,3862227937,144,10,3862217393,94,0,3862217395,56,Back,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432627,108,12,1,11,6,9db4t34qy4owglhvvgwf5l22i,1,20,62.6,2022-10-22T14:11:30.144Z,2022-10-25T05:49:09Z,3870952305,178,,3862223241,141,85.7,3862223243,212,40.4,3862223237,56,Left,3862223245,213,0.4,3862223239,140,55.5,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475431863,82,1,1,11,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,40.7,6.1,2022-10-22T14:11:33.934Z,2022-10-25T05:49:13Z,3862219067,1,,3870952355,178,,3862219057,140,8.7,3862219063,213,2.7,3862219055,56,Back,3862219059,141,31.0,3862219061,212,37.6,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432187,83,1,1,11,14,8xeuwzxnm7hdlbjjuezgfkz3w,1,8.7,31,2022-10-22T14:11:37.754Z,2022-10-25T05:49:15Z,3862220825,212,16.3,3862220815,140,10.4,3862220809,56,Back,3862220821,141,7.1,3870952379,178,,3862220827,213,4.8,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432369,84,1,1,11,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,17.8,9.4,2022-10-22T14:11:45.752Z,2022-10-25T05:49:17Z,3862221877,213,1.4,3862221873,141,44.5,3862221875,212,24.1,3862221869,56,Back,3862221871,140,21.1,3870952401,178,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432571,85,1,1,11,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,23.1,52.8,2022-10-22T14:11:49.337Z,2022-10-25T05:49:20Z,3870952433,178,,3862222947,56,Left,3862222957,1,,3862222949,140,89.3,3862222951,141,84.7,3862222945,155,,3862222955,213,0.3,3862222953,212,72.8,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432651,109,49,1,11,31,9db4t34qy4owglhvvgwf5l22i,1,11.4,18.8,2022-10-22T14:11:55.042Z,2022-10-25T05:49:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432763,110,1,1,11,31,9db4t34qy4owglhvvgwf5l22i,1,11.4,18.8,2022-10-22T14:11:55.053Z,2022-10-25T05:49:33Z,3862223971,140,51.1,3862223969,56,Center,3862223979,1,,3862223973,141,46.4,3862223975,212,45.7,3862223977,213,0.4,3870952649,178,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475432945,111,1,1,11,34,9db4t34qy4owglhvvgwf5l22i,1,51.1,46.4,2022-10-22T14:11:57.261Z,2022-10-25T05:49:41Z,3862224967,56,Back,3862224975,212,7.7,3870952765,178,,3862224979,213,3.2,3862224969,140,43.8,3862224971,141,45.7,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433063,112,1,1,11,38,9db4t34qy4owglhvvgwf5l22i,1,47.1,54.9,2022-10-22T14:12:01.596Z,2022-10-25T05:49:53Z,3862225577,212,23.7,3862225575,141,89.7,3862225573,140,45.5,3862225579,213,1.6,3870952901,178,,3862225571,56,Back,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433123,113,1,1,11,40,9db4t34qy4owglhvvgwf5l22i,0,45.5,89.7,2022-10-22T14:12:04.072Z,2022-10-25T05:49:57Z,3862225899,140,68.1,3870952961,178,,3862225901,141,84.5,3862225897,56,Left,3862225903,212,24.0,3862225905,213,6.1,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433161,86,49,1,11,43,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.5,17.4,2022-10-22T14:12:06.819Z,2022-10-25T05:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433241,87,1,1,11,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,19.5,17.4,2022-10-22T14:12:08.197Z,2022-10-25T05:50:07Z,3862226521,213,6.2,3862226519,212,7.4,3870953097,178,,3862226515,140,26.5,3862226513,56,Back,3862226517,141,16.1,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433399,88,1,1,11,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.5,16.1,2022-10-22T14:12:08.789Z,2022-10-25T05:50:11Z,3862227377,213,3.7,3862227371,141,11.6,3862227369,140,22.2,3862227367,56,Back,3862227373,212,5.5,3870953139,178,,,,,,,,5zmy857tqaz6h9g3hqyank82d,O. Fané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433599,89,1,1,11,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,24.3,18.3,2022-10-22T14:12:14.454Z,2022-10-25T05:50:13Z,3870953161,178,,3862228365,140,23.8,3862228361,56,Back,3862228371,213,1.6,3862228369,212,24.8,3862228367,141,54.8,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433825,90,1,1,11,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,25.1,62.7,2022-10-22T14:12:18.622Z,2022-10-25T05:50:18Z,3862229547,141,31.5,3862229545,140,25.3,3870953225,178,,3862229543,56,Back,3862229549,212,21.2,3862229551,213,4.7,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475433935,91,1,1,12,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,27.6,30.1,2022-10-22T14:12:24.763Z,2022-10-25T05:50:21Z,3870953243,178,,3862230117,140,29.1,3862230119,141,59.3,3862230121,212,19.9,3862230123,213,1.5,3862230115,56,Back,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434049,92,1,1,12,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,29.1,59.3,2022-10-22T14:12:27.367Z,2022-10-25T05:50:23Z,3862230685,213,0.9,3862230677,56,Back,3870953293,178,,3862230679,140,42.9,3862230683,212,23.9,3862230681,141,87.2,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434163,93,1,1,12,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,40.8,88.9,2022-10-22T14:12:29.400Z,2022-10-25T05:50:27Z,3862231141,56,Back,3862231149,213,3.3,3862231143,140,21.3,3862231145,141,84.4,3870953343,178,,3862231147,212,20.7,,,,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434299,94,1,1,12,7,8xeuwzxnm7hdlbjjuezgfkz3w,0,21.3,84.4,2022-10-22T14:12:30.760Z,2022-10-25T05:50:30Z,3862231901,213,0.2,3862231897,141,100.0,3862231903,1,,3862231899,212,72.4,3870953393,178,,3862231891,155,,3862231895,140,89.4,3862231893,56,Left,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434305,95,5,1,12,11,8xeuwzxnm7hdlbjjuezgfkz3w,0,87.4,100.8,2022-10-22T14:12:34.549Z,2022-10-25T05:50:37Z,3862231941,56,Left,3862233715,233,114,3862231943,347,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475434615,114,5,1,12,11,9db4t34qy4owglhvvgwf5l22i,1,12.6,-0.8,2022-10-22T14:12:34.549Z,2022-10-25T05:50:36Z,3862233573,56,Back,3862233671,233,95,3862233575,347,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435655,115,1,1,12,43,9db4t34qy4owglhvvgwf5l22i,0,17.1,0,2022-10-22T14:13:06.664Z,2022-10-25T05:50:39Z,3862238937,107,,3862238947,213,0.2,3862238953,1,,3862238943,141,4.7,3862238939,56,Back,3862238945,212,23.3,3862238941,140,38.9,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435723,96,44,1,12,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,59.4,92.4,2022-10-22T14:13:08.257Z,2022-10-25T11:35:18Z,3862239287,286,,3862239305,233,116,3862239285,56,Left,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435669,116,44,1,12,45,9db4t34qy4owglhvvgwf5l22i,0,40.6,7.6,2022-10-22T14:13:08.258Z,2022-10-25T05:50:43Z,3862239017,285,,3862239343,233,96,3862239015,56,Back,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435755,97,1,1,12,45,8xeuwzxnm7hdlbjjuezgfkz3w,0,57.7,89.6,2022-10-22T14:13:08.320Z,2022-10-25T11:35:18Z,3862239419,212,30.8,3870953617,388,,3862239421,213,6.1,3862239413,56,Left,3862239415,140,86.4,3870953619,21,,3862239417,141,80.2,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435797,117,1,1,12,46,9db4t34qy4owglhvvgwf5l22i,0,25.9,9.2,2022-10-22T14:13:09.303Z,2022-10-25T05:51:05Z,3862239647,140,46.1,3870953843,178,,3862239653,213,0.3,3862239643,157,,3862239645,56,Back,3862239655,1,,3862239651,212,22.3,3862239649,141,19.1,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435909,98,1,1,12,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.9,81.4,2022-10-22T14:13:11.420Z,2022-10-25T05:51:08Z,3870953897,178,,3862240157,140,67.7,3862240163,213,0.5,3862240155,56,Left,3862240159,141,92.9,3862240161,212,16.5,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435915,99,49,1,12,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,67.7,92.9,2022-10-22T14:13:12.383Z,2022-10-25T05:51:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435993,100,1,1,12,50,8xeuwzxnm7hdlbjjuezgfkz3w,0,67.7,92.9,2022-10-22T14:13:13.622Z,2022-10-25T05:51:20Z,3862240623,212,20.2,3862240625,213,3.1,3862240619,140,48.5,3862240621,141,94.2,3870954047,178,,3862240617,56,Back,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475435945,118,3,1,12,51,9db4t34qy4owglhvvgwf5l22i,0,49.2,5.2,2022-10-22T14:13:15.028Z,2022-10-25T05:51:25Z,3862240347,286,,3870264033,465,,3870954103,178,,3862241205,233,101,3862240343,56,Back,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475436061,101,7,1,12,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,50.8,94.8,2022-10-22T14:13:15.144Z,2022-10-25T05:51:29Z,3870954169,178,,3862240957,56,Left,3862240959,285,,3870264187,385,,3862240955,167,,3862241165,233,118,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
