id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2501429345,325,1,1,41,50,ahm0t06rup1bkd9z0mxl2lmph,1,9.4,39.2,2023-01-28T15:42:56.683Z,2023-01-31T05:23:18Z,4005043691,178,,3999167837,212,29.3,3999167827,56,Back,3999167825,123,,3999167839,213,5.5,3999167835,141,8.5,3999167831,140,29.0,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501429445,326,1,1,41,54,ahm0t06rup1bkd9z0mxl2lmph,0,30,5.6,2023-01-28T15:43:00.597Z,2023-01-31T05:23:24Z,3999168351,212,32.8,3999168347,140,61.2,3999168359,1,,3999168355,213,0.0,4005043747,178,,3999168349,141,6.7,3999168345,56,Right,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502433999,780,49,1,41,56,8mbtyq0has0uu0565fm9t5cdo,1,35.9,91.1,2023-01-28T15:43:03.323Z,2023-01-31T05:23:29Z,,,,,,,,,,,,,,,,,,,,,,,,,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501429563,317,1,1,41,56,8mbtyq0has0uu0565fm9t5cdo,1,43.4,90.9,2023-01-28T15:43:03.346Z,2023-01-31T05:23:36Z,3999168991,141,80.3,4005043869,178,,3999168993,212,30.8,3999168997,1,,3999168987,56,Left,3999168985,157,,3999168989,140,71.9,3999168995,213,6.0,18loyx03olyhtkt6scybwr8q1,J. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501429565,318,61,1,41,58,8mbtyq0has0uu0565fm9t5cdo,0,71.9,80.3,2023-01-28T15:43:05.040Z,2023-01-31T05:23:44Z,3999169003,56,Left,4005043951,388,,,,,,,,,,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434047,863,3,1,41,59,ahm0t06rup1bkd9z0mxl2lmph,0,32.1,7.2,2023-01-28T15:43:06.316Z,2023-01-31T05:24:03Z,4005044065,178,,4004438461,464,,4004438397,285,,4004571969,233,781,4004438395,56,Back,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434053,781,7,1,41,59,8mbtyq0has0uu0565fm9t5cdo,0,67.9,92.8,2023-01-28T15:43:06.325Z,2023-01-31T05:24:01Z,4004438441,56,Left,4005044151,178,,4004571965,233,863,4004438443,286,,4004438479,383,,,,,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501429719,327,1,1,41,59,ahm0t06rup1bkd9z0mxl2lmph,1,38.5,4.7,2023-01-28T15:43:06.383Z,2023-01-31T05:24:15Z,3999169909,56,Back,3999169911,140,40.6,3999169915,212,4.6,3999169913,141,10.6,4005044303,178,,3999169917,213,1.1,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434067,864,49,1,42,1,ahm0t06rup1bkd9z0mxl2lmph,1,33.3,33.1,2023-01-28T15:43:08.155Z,2023-01-31T05:24:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501429747,328,1,1,42,3,ahm0t06rup1bkd9z0mxl2lmph,0,37.5,18.6,2023-01-28T15:43:10.410Z,2023-01-31T05:24:28Z,3999170073,56,Back,3999170075,140,42.8,3999170079,212,5.6,3999170081,213,0.2,4004438583,236,,4004438585,286,,3999170077,141,20.0,4004438559,155,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,4004571903,233,4005044417,178,,,,,,,,,,,319,,,,,,,,,,,,,,,,,
2501429763,319,74,1,42,4,8mbtyq0has0uu0565fm9t5cdo,1,68.3,77.2,2023-01-28T15:43:10.511Z,2023-01-31T05:24:36Z,3999170325,233,328,3999170163,56,Center,4005044469,178,,3999170165,285,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434079,782,49,1,42,6,8mbtyq0has0uu0565fm9t5cdo,1,70.1,46.7,2023-01-28T15:43:12.879Z,2023-01-31T05:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501430131,320,1,1,42,8,8mbtyq0has0uu0565fm9t5cdo,1,75.5,39.4,2023-01-28T15:43:14.861Z,2023-01-31T05:24:59Z,4005044677,178,,3999172093,213,5.8,3999172087,140,97.6,3999172089,141,22.3,3999172085,56,Center,3999172091,212,26.0,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501430161,321,1,1,42,17,8mbtyq0has0uu0565fm9t5cdo,0,95.2,27.9,2023-01-28T15:43:23.529Z,2023-01-31T05:25:03Z,4004438823,224,,3999172239,140,95.7,3999172235,155,,4005044737,178,,3999172237,56,Left,4004438825,20,,3999172253,1,,3999172249,213,1.6,5djouum2kdazpcjf79gbk2ju1,J. Smith,3999172233,2,3999172245,212,3999172241,141,100.0,,,,,,,,,50.4,,,,,,,,,,,,,,,,
2501430211,329,43,1,42,20,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2023-01-28T15:43:27.302Z,2023-01-28T15:44:08Z,3999172459,56,Back,3999172505,233,322,3999179271,144,5,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501430181,322,5,1,42,20,8mbtyq0has0uu0565fm9t5cdo,0,91.2,101.4,2023-01-28T15:43:27.442Z,2023-01-31T05:25:10Z,3999172323,56,Left,3999211151,347,,3999184175,233,330,,,,,,,,,,,,,,,,5djouum2kdazpcjf79gbk2ju1,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431549,330,5,1,42,20,ahm0t06rup1bkd9z0mxl2lmph,1,8.8,-1.4,2023-01-28T15:43:27.442Z,2023-01-31T05:25:10Z,3999184117,233,322,3999211159,347,,3999179453,56,Back,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431607,331,1,1,43,1,ahm0t06rup1bkd9z0mxl2lmph,0,9.6,0,2023-01-28T15:44:08.219Z,2023-01-31T05:25:15Z,3999179739,140,30.3,3999179743,212,22.7,3999179745,213,0.3,3999179737,56,Back,3999180159,107,,3999180161,1,,3999179741,141,7.9,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431643,323,1,1,43,3,8mbtyq0has0uu0565fm9t5cdo,1,72.8,92.9,2023-01-28T15:44:10.098Z,2023-01-31T11:02:31Z,3999179877,56,Center,4005044965,388,,3999179881,141,75.4,3999188109,210,15,3999179875,3,,3999179879,140,79.8,3999179885,213,5.3,3999179883,212,14.0,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2501431651,324,49,1,43,4,8mbtyq0has0uu0565fm9t5cdo,1,73.5,73.4,2023-01-28T15:44:11.178Z,2023-01-31T08:59:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434225,783,3,1,43,5,8mbtyq0has0uu0565fm9t5cdo,1,74.3,74.3,2023-01-28T15:44:12.483Z,2023-01-31T05:25:29Z,4004439479,464,,4004439417,286,,4005045045,178,,4004572089,233,865,4004439415,56,Center,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434227,865,45,1,43,5,ahm0t06rup1bkd9z0mxl2lmph,0,25.7,25.7,2023-01-28T15:44:12.483Z,2023-01-31T05:25:30Z,4004439423,56,Back,4004439425,285,,4004572093,233,783,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431885,325,3,1,43,7,8mbtyq0has0uu0565fm9t5cdo,1,75.6,62.6,2023-01-28T15:44:13.864Z,2023-01-31T05:25:35Z,4005045107,178,,3999181201,233,332,4004439071,464,,3999181137,286,,3999181135,56,Center,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431751,332,45,1,43,7,ahm0t06rup1bkd9z0mxl2lmph,0,24.4,37.4,2023-01-28T15:44:13.864Z,2023-01-31T05:25:35Z,3999180461,285,,3999180459,56,Back,3999181235,233,325,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501431891,326,15,1,43,9,8mbtyq0has0uu0565fm9t5cdo,1,81.6,45.2,2023-01-28T15:44:16.344Z,2023-01-31T11:02:32Z,3999184341,20,,3999188187,103,4.4,3999181167,56,Center,3999188181,55,323,3999184459,233,333,3999188179,29,,3999188191,147,50,4005045169,178,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,3999188189,146,3999188185,102,3999181163,22,,4004439801,215,3999188177,76,3999181165,18,,96.9,53.9,,,,,,,,,,,,,,,,
2501431989,333,10,1,43,10,ahm0t06rup1bkd9z0mxl2lmph,1,2.2,48.8,2023-01-28T15:44:17.046Z,2023-01-31T05:25:45Z,3999181661,56,Back,3999184505,233,326,3999181653,179,,3999181657,182,,4004439949,174,,4004439869,376,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501432029,327,13,1,43,12,8mbtyq0has0uu0565fm9t5cdo,1,96.5,61,2023-01-28T15:44:18.598Z,2023-01-31T05:25:57Z,4005045329,178,,3999192707,83,,3999192721,458,,3999192731,231,54.2,3999191155,72,,3999191159,61,,3999192713,214,,3999181843,22,,h4g0ji8lk43f7zcpl79henai,M. Helm,3999192727,230,3999192711,103,3999192709,102,56.8,3999181847,56,4004440185,328,,,,97.6,19.4,,,,,Center,,,,,,,,,,,
2501432035,334,5,1,43,12,ahm0t06rup1bkd9z0mxl2lmph,1,-0.7,40.2,2023-01-28T15:44:18.883Z,2023-01-31T05:26:08Z,3999181883,56,Back,3999209303,233,343,3999181885,346,,,,,,,,,,,,,,,,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437213,343,5,1,43,12,8mbtyq0has0uu0565fm9t5cdo,0,100.7,59.8,2023-01-28T15:44:18.883Z,2023-01-31T05:26:08Z,3999208829,346,,3999209337,233,334,3999208827,56,Center,,,,,,,,,,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501432803,335,1,1,43,37,ahm0t06rup1bkd9z0mxl2lmph,0,4.7,55.8,2023-01-28T15:44:43.974Z,2023-01-31T05:26:12Z,3999185883,56,Center,3999185887,141,74.2,3999185893,1,,3999185895,74,,3999185885,140,58.2,3999185889,212,57.6,3999185891,213,0.2,3999185881,124,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501454535,371,44,1,43,41,8mbtyq0has0uu0565fm9t5cdo,1,39.6,28.8,2023-01-28T15:44:47.815Z,2023-01-31T10:56:06Z,3999294515,233,336,3999292317,56,Back,3999292323,285,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501432857,336,44,1,43,41,ahm0t06rup1bkd9z0mxl2lmph,0,60.4,71.2,2023-01-28T15:44:47.816Z,2023-01-31T05:26:19Z,3999186185,56,Center,3999186187,286,,3999294621,233,371,,,,,,,,,,,,,,,,dq21r0ge09ug4d2crb9j6q6dx,B. Bodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501456273,373,61,1,43,41,8mbtyq0has0uu0565fm9t5cdo,1,38.5,34,2023-01-28T15:44:47.881Z,2023-01-31T10:56:06Z,4005045755,388,,4005045753,15,,3999300649,56,Back,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434409,784,49,1,43,42,8mbtyq0has0uu0565fm9t5cdo,1,34.7,29.7,2023-01-28T15:44:49.363Z,2023-01-31T05:26:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434437,785,1,1,43,42,8mbtyq0has0uu0565fm9t5cdo,0,34.3,29.7,2023-01-28T15:44:49.391Z,2023-01-31T05:26:45Z,4005045875,178,,4004440491,141,11.2,4004440489,140,100.0,4004440485,157,,4004440495,213,6.1,4004440493,212,71.2,4004440497,1,,4004440487,56,Right,8nudzikxeestbjz4yww8r13v9,J. Brayford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501433083,337,5,1,43,51,ahm0t06rup1bkd9z0mxl2lmph,1,-0.9,78.6,2023-01-28T15:44:57.841Z,2023-01-31T05:26:50Z,3999187411,346,,3999296325,233,372,3999187409,56,Back,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501455341,372,5,1,43,51,8mbtyq0has0uu0565fm9t5cdo,0,100.9,21.4,2023-01-28T15:44:57.841Z,2023-01-31T05:26:50Z,3999296251,346,,3999296353,233,337,3999296249,56,Center,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501433697,338,1,1,44,5,ahm0t06rup1bkd9z0mxl2lmph,1,5.3,60.2,2023-01-28T15:45:12.428Z,2023-01-31T05:26:55Z,3999190597,56,Center,3999190601,141,69.9,3999190599,140,59.9,3999190595,124,,3999190607,213,0.1,3999190603,212,57.7,3999190621,74,,3999190611,1,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434523,866,44,1,44,9,ahm0t06rup1bkd9z0mxl2lmph,1,59.6,70.3,2023-01-28T15:45:16.243Z,2023-01-31T10:56:07Z,4004440947,56,Center,4004572641,233,786,4004440949,286,,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434511,786,44,1,44,9,8mbtyq0has0uu0565fm9t5cdo,0,40.4,29.7,2023-01-28T15:45:16.244Z,2023-01-31T05:27:00Z,4004572649,233,866,4004440889,56,Back,4004440891,285,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501433761,339,1,1,44,9,ahm0t06rup1bkd9z0mxl2lmph,0,59.9,69.9,2023-01-28T15:45:16.268Z,2023-01-31T10:56:07Z,3999190973,213,5.1,3999190957,56,Center,3999190959,140,65.3,3999190955,3,,3999190969,212,16.1,4005046055,388,,3999190963,141,47.8,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434599,787,1,1,44,12,8mbtyq0has0uu0565fm9t5cdo,0,33.5,55.3,2023-01-28T15:45:18.573Z,2023-01-31T05:27:09Z,4004441335,56,Center,4004441339,141,23.9,4004441343,213,5.6,4004441337,140,57.8,4004441333,3,,4004441345,1,,4005046101,388,,4004441341,212,33.3,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501433955,340,1,1,44,14,ahm0t06rup1bkd9z0mxl2lmph,1,46.4,69.9,2023-01-28T15:45:20.612Z,2023-01-31T05:27:13Z,3999192025,140,56.7,3999192027,141,50.6,3999192033,213,5.4,4005046135,388,,4004441479,155,,3999192021,56,Center,3999192031,212,17.0,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434037,341,1,1,44,18,ahm0t06rup1bkd9z0mxl2lmph,1,55,72,2023-01-28T15:45:25.086Z,2023-01-31T05:27:20Z,3999192459,56,Back,3999192461,140,39.2,4005046199,178,,3999192467,213,3.1,3999192463,141,73.3,3999192465,212,16.6,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434135,342,1,1,44,21,ahm0t06rup1bkd9z0mxl2lmph,0,39.2,73.3,2023-01-28T15:45:27.906Z,2023-01-31T05:27:23Z,3999192989,213,5.5,3999192985,141,26.4,4005046225,178,,3999192987,212,47.2,3999192983,140,72.3,3999192981,56,Center,3999192991,1,,3999192979,155,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434673,788,49,1,44,24,8mbtyq0has0uu0565fm9t5cdo,1,31.3,69.7,2023-01-28T15:45:31.026Z,2023-01-31T05:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434201,328,1,1,44,24,8mbtyq0has0uu0565fm9t5cdo,1,32,68.2,2023-01-28T15:45:31.098Z,2023-01-31T05:27:37Z,3999193317,141,50.3,4005046399,178,,3999193315,140,47.4,3999193323,213,5.6,3999193311,56,Back,3999193321,212,20.2,,,,,,,dkzos23k1n5ufrdg886p2dxt6,Z. Ashworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434215,329,1,1,44,25,8mbtyq0has0uu0565fm9t5cdo,1,48.7,49.9,2023-01-28T15:45:32.354Z,2023-01-31T05:27:43Z,4005046473,178,,3999193457,141,53.6,3999193453,56,Back,3999193459,212,6.1,3999193455,140,43.4,3999193461,213,2.7,,,,,,,h4g0ji8lk43f7zcpl79henai,M. Helm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434237,330,1,1,44,26,8mbtyq0has0uu0565fm9t5cdo,0,44.9,53,2023-01-28T15:45:33.388Z,2023-01-31T05:27:48Z,4005046533,178,,3999193531,212,3.3,3999193529,141,54.0,3999193525,56,Back,3999193527,140,48.0,3999193533,213,0.2,,,,,,,b0hjaqg0on2lrpfcjxfyz7uqy,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502434751,867,49,1,44,28,ahm0t06rup1bkd9z0mxl2lmph,1,53.4,44.1,2023-01-28T15:45:34.535Z,2023-01-31T05:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434283,343,1,1,44,28,ahm0t06rup1bkd9z0mxl2lmph,1,55.2,44.2,2023-01-28T15:45:35.098Z,2023-01-31T05:28:03Z,4005046683,178,,3999193807,141,54.5,3999193803,56,Center,3999193809,212,7.1,3999193805,140,56.0,3999193811,213,1.5,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434349,344,1,1,44,29,ahm0t06rup1bkd9z0mxl2lmph,1,56,54.5,2023-01-28T15:45:36.078Z,2023-01-31T05:28:09Z,3999194179,56,Center,3999194181,140,60.2,3999194187,213,5.2,3999194183,141,43.3,4005046761,178,,3999194185,212,8.8,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434519,345,1,1,44,31,ahm0t06rup1bkd9z0mxl2lmph,1,56.1,45,2023-01-28T15:45:38.482Z,2023-01-31T05:28:15Z,3999195051,140,53.8,4005046819,178,,3999195057,213,4.6,3999195049,56,Right,3999195053,141,12.6,3999195055,212,22.2,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434543,346,1,1,44,37,ahm0t06rup1bkd9z0mxl2lmph,0,58.2,5.3,2023-01-28T15:45:43.763Z,2023-01-31T05:28:20Z,3999195451,236,,3999195465,286,,3999195191,213,0.2,4005046881,178,,3999195175,157,,3999195181,56,Right,3999195187,212,4.3,3999195195,1,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,3999195185,141,3999195183,140,3999195455,233,331,,,,,,,,6.7,62.2,,,,,,,,,,,,,,,,
2501434567,331,74,1,44,37,8mbtyq0has0uu0565fm9t5cdo,1,47,96,2023-01-28T15:45:43.829Z,2023-01-31T05:28:23Z,3999195325,285,,4005046903,178,,3999195519,233,346,3999195323,56,Back,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501434645,332,5,1,44,39,8mbtyq0has0uu0565fm9t5cdo,0,37.8,101.5,2023-01-28T15:45:46.401Z,2023-01-31T05:28:30Z,3999199351,233,347,3999195763,56,Back,3999195767,347,,,,,,,,,,,,,,,,,4eg87cdkpgishec2gc9stm8oa,D. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435341,347,5,1,44,39,ahm0t06rup1bkd9z0mxl2lmph,1,62.2,-1.5,2023-01-28T15:45:46.401Z,2023-01-31T05:28:29Z,3999199285,233,332,3999199245,56,Right,3999199247,347,,,,,,,,,,,,,,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435237,333,70,1,44,59,8mbtyq0has0uu0565fm9t5cdo,1,0,0,2023-01-28T15:46:06.135Z,2023-01-28T15:46:11Z,3999198763,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435467,348,1,1,45,1,ahm0t06rup1bkd9z0mxl2lmph,1,73.2,0,2023-01-28T15:46:08.045Z,2023-01-31T05:28:49Z,3999199893,141,15.8,3999199897,213,2.8,3999199887,107,,3999199889,56,Back,3999199895,212,35.8,3999199899,1,,3999199891,140,41.1,,,,50c2v0l2cmkh82vso5tnjv3yt,S. Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435557,349,1,1,45,6,ahm0t06rup1bkd9z0mxl2lmph,1,41.1,17.7,2023-01-28T15:46:12.612Z,2023-01-31T05:28:53Z,3999200321,213,1.7,4005047219,178,,3999200323,1,,3999200319,212,35.6,3999200315,140,35.1,3999200317,141,69.3,3999200313,56,Back,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435607,350,1,1,45,9,ahm0t06rup1bkd9z0mxl2lmph,1,35.4,71.2,2023-01-28T15:46:16.261Z,2023-01-31T05:28:57Z,3999200599,1,,3999200595,213,0.1,3999200587,140,66.8,3999200583,56,Center,4005047259,178,,3999200593,212,33.0,3999200591,141,74.2,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435659,351,1,1,45,11,ahm0t06rup1bkd9z0mxl2lmph,0,66.8,74.2,2023-01-28T15:46:17.506Z,2023-01-31T05:29:05Z,3999200841,141,61.1,3999200831,3,,4005047341,178,,3999200835,56,Center,3999200843,212,13.8,3999200839,140,76.9,3999200845,213,5.6,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435735,334,1,1,45,12,8mbtyq0has0uu0565fm9t5cdo,1,22.2,30.1,2023-01-28T15:46:19.282Z,2023-01-31T05:29:09Z,3999201221,212,18.3,3999201209,56,Back,3999201205,157,,3999201223,213,5.2,3999201225,1,,3999201213,140,29.6,4005047373,178,,3999201217,141,5.8,2di9tk08yuqcb4wn9dvmwh97t,S. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435741,335,44,1,45,15,8mbtyq0has0uu0565fm9t5cdo,1,29.9,10,2023-01-28T15:46:22.253Z,2023-01-31T10:56:07Z,3999201279,56,Back,3999201281,285,,3999201551,233,352,,,,,,,,,,,,,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435775,352,44,1,45,15,ahm0t06rup1bkd9z0mxl2lmph,0,70.1,90,2023-01-28T15:46:22.254Z,2023-01-31T05:29:13Z,3999201495,286,,3999201585,233,335,3999201493,56,Left,,,,,,,,,,,,,,,,33ci88veciqvd4w5y145dyooa,K. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435831,336,1,1,45,15,8mbtyq0has0uu0565fm9t5cdo,1,33.2,4.7,2023-01-28T15:46:22.306Z,2023-01-31T10:56:08Z,3999201757,140,38.2,3999201753,3,,4005047439,388,,3999201761,212,12.6,3999201759,141,21.5,3999201755,56,Back,3999201763,213,1.1,,,,a6sikfu3j1pp7mlfcdte2inoq,T. Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435845,337,49,1,45,17,8mbtyq0has0uu0565fm9t5cdo,1,35.7,22.1,2023-01-28T15:46:24.065Z,2023-01-31T05:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4yyffs5f8b7exry819c4xxx,A. Oshilaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502564287,1330,83,1,45,18,ahm0t06rup1bkd9z0mxl2lmph,1,68.6,76.5,2023-01-28T15:46:25.223Z,2023-01-31T09:04:18Z,4005136685,399,104074,,,,,,,,,,,,,,,,,,,,,,7cznyew8xg3fxfqeexid7pxt6,B. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
