id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value
2506338507,221,61,1,26,37,5pfqedkme2kabtqhkln35pf3l,0,66.2,20.4,2023-02-11T15:29:08.557Z,2023-02-14T08:48:34Z,4031882225,21,,4031882227,178,,4024947231,56,Right,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338567,250,1,1,26,38,b3vbyitzi3nrw9ehj1eoko219,0,28.7,77.6,2023-02-11T15:29:09.837Z,2023-02-14T08:48:38Z,4024947661,236,,4024947589,1,,4024947571,56,Back,4024947569,157,,4024947575,141,73.0,4024947677,286,,4024947573,140,36.4,4024947577,212,8.7,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,4024947665,233,222,4024947579,213,4031882247,178,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,
2506338531,222,74,1,26,38,5pfqedkme2kabtqhkln35pf3l,1,66.2,20.4,2023-02-11T15:29:09.969Z,2023-02-14T08:48:48Z,4031882293,21,,4031882295,388,,4024947381,56,Right,4024947383,285,,4024947719,233,250,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338643,223,5,1,26,40,5pfqedkme2kabtqhkln35pf3l,0,69,-1.1,2023-02-11T15:29:11.820Z,2023-02-14T08:48:51Z,4024947955,56,Right,4024947957,347,,4024948571,233,251,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338619,251,5,1,26,40,b3vbyitzi3nrw9ehj1eoko219,1,31,101.1,2023-02-11T15:29:11.820Z,2023-02-14T08:48:52Z,4024948515,233,223,4024947893,56,Back,4024947895,347,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339317,252,1,1,26,57,b3vbyitzi3nrw9ehj1eoko219,0,27.5,100,2023-02-11T15:29:28.650Z,2023-02-14T08:48:56Z,4024951759,107,,4024951769,213,5.9,4024951761,56,Back,4024951765,141,92.6,4024951763,140,41.0,4024951767,212,15.1,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507666521,820,67,1,26,58,5pfqedkme2kabtqhkln35pf3l,1,58.2,10.5,2023-02-11T15:29:29.829Z,2023-02-14T11:51:15Z,4031901539,233,908,,,,,,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507666519,908,67,1,26,58,b3vbyitzi3nrw9ehj1eoko219,0,41.8,89.5,2023-02-11T15:29:29.830Z,2023-02-14T09:17:26Z,4031901547,233,820,,,,,,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339347,224,8,1,26,58,5pfqedkme2kabtqhkln35pf3l,1,56.8,10.4,2023-02-11T15:29:29.849Z,2023-02-14T11:51:15Z,4024951935,56,Right,4031882499,178,,4030517339,384,,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507404353,776,49,1,26,59,5pfqedkme2kabtqhkln35pf3l,1,70.1,15,2023-02-11T15:29:30.589Z,2023-02-14T08:49:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339461,225,1,1,27,0,5pfqedkme2kabtqhkln35pf3l,1,60.4,13.2,2023-02-11T15:29:31.500Z,2023-02-14T08:49:17Z,4024952551,140,56.3,4024952549,56,Right,4031882555,178,,4024952555,212,6.2,4024952553,141,6.7,4024952557,213,3.9,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339471,226,43,1,27,3,5pfqedkme2kabtqhkln35pf3l,1,0,0,2023-02-11T15:29:34.676Z,2023-02-13T08:24:03Z,4030517403,144,49,,,,,,,,,,,,,,,,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339609,227,4,1,27,3,5pfqedkme2kabtqhkln35pf3l,1,61.9,10.9,2023-02-11T15:29:35.169Z,2023-02-14T08:49:22Z,4024953231,13,,4024953239,286,,4024953237,265,,4024953233,56,Right,4024953235,152,,4024954035,233,253,,,,,,,3pxdg41xbkbajeuxovusa2v9x,G. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339725,253,4,1,27,3,b3vbyitzi3nrw9ehj1eoko219,0,38.1,89.1,2023-02-11T15:29:35.170Z,2023-02-14T08:49:21Z,4024953903,56,Back,4024954075,233,227,4024953905,152,,4024953901,13,,4024953913,285,,4024953909,265,,4031882587,178,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340967,228,1,1,27,45,5pfqedkme2kabtqhkln35pf3l,0,62.3,11.3,2023-02-11T15:30:16.934Z,2023-02-14T08:49:27Z,4030517847,20,,4030517845,224,,4024960665,155,,4024960655,2,,4024960679,140,90.3,4024960669,152,,4024960879,233,254,4024960659,5,,4n37rih2qtphgtjxzo2id5f55,A. Evans,4024960675,56,Center,4031882635,178,4024960691,1,4024960687,213,4024960683,141,56.7,,,,0.8,4024960685,212,42.6,,,,,,,,,,,,,,,
2506340983,254,11,1,27,47,b3vbyitzi3nrw9ehj1eoko219,1,9.6,40.3,2023-02-11T15:30:19.336Z,2023-02-14T08:49:40Z,4030517887,378,,4031882709,388,,4024960781,56,Back,4024960923,233,228,4024960783,88,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341321,255,1,1,27,57,b3vbyitzi3nrw9ehj1eoko219,1,12.9,39.8,2023-02-11T15:30:28.914Z,2023-02-14T08:49:44Z,4024962661,213,1.2,4024962659,212,31.6,4024962651,123,,4024962655,140,23.7,4024962653,56,Back,4024962657,141,83.2,4031882735,178,,4024962763,287,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341477,256,1,1,28,1,b3vbyitzi3nrw9ehj1eoko219,1,32.8,85.4,2023-02-11T15:30:33.265Z,2023-02-14T08:49:47Z,4024963525,141,92.0,4024963529,213,1.1,4024963523,140,35.1,4024963521,56,Back,4024963527,212,5.1,4031882767,178,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341513,257,1,1,28,3,b3vbyitzi3nrw9ehj1eoko219,0,35.4,93.6,2023-02-11T15:30:35.325Z,2023-02-14T08:49:50Z,4024963705,141,95.6,4024963703,140,42.9,4024963707,212,8.0,4031882789,178,,4024963709,213,0.2,4024963795,233,229,4024963793,236,,4024963799,286,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,4024963701,56,Back,4024963699,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341507,229,74,1,28,4,5pfqedkme2kabtqhkln35pf3l,1,62.3,5.6,2023-02-11T15:30:35.504Z,2023-02-14T08:50:03Z,4024963677,285,,4024963675,56,Right,4024963871,233,257,4031882897,388,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341799,258,1,1,28,7,b3vbyitzi3nrw9ehj1eoko219,1,28,90.8,2023-02-11T15:30:39.014Z,2023-02-14T08:50:09Z,4024965219,212,28.5,4024965221,213,4.1,4031882941,178,,4024965215,140,13.1,4024965217,141,55.7,4024965213,56,Back,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506341965,259,1,1,28,13,b3vbyitzi3nrw9ehj1eoko219,0,21.9,54.2,2023-02-11T15:30:44.466Z,2023-02-14T08:50:16Z,4024965977,141,16.7,4024965973,56,Right,4024965983,1,,4031883017,178,,4024965975,140,75.5,4024965981,213,5.9,4024965971,155,,4024965979,212,61.8,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342041,230,1,1,28,16,5pfqedkme2kabtqhkln35pf3l,1,25.4,79.4,2023-02-11T15:30:47.895Z,2023-02-14T08:50:23Z,4024966425,213,1.0,4024966415,3,,4024966423,212,11.0,4024966417,56,Back,4031883083,388,,4024966419,140,31.1,4024966421,141,93.0,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342045,231,49,1,28,19,5pfqedkme2kabtqhkln35pf3l,1,32.1,89.3,2023-02-11T15:30:50.675Z,2023-02-14T08:50:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342141,232,1,1,28,19,5pfqedkme2kabtqhkln35pf3l,0,32.1,89.3,2023-02-11T15:30:50.747Z,2023-02-14T08:50:33Z,4024966941,140,43.6,4031883173,178,,4030518165,157,,4030518167,1,,4024966953,212,12.2,4024966939,56,Back,4024966947,141,87.2,4024966959,213,6.2,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342243,260,1,1,28,20,b3vbyitzi3nrw9ehj1eoko219,1,57.4,10.1,2023-02-11T15:30:52.356Z,2023-02-14T08:50:38Z,4024967483,56,Back,4024967487,141,22.7,4024967485,140,49.0,4031883215,178,,4024967479,3,,4024967489,212,12.3,4024967491,213,2.4,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342251,261,49,1,28,23,b3vbyitzi3nrw9ehj1eoko219,1,49,22.7,2023-02-11T15:30:54.757Z,2023-02-14T08:50:51Z,,,,,,,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342361,262,1,1,28,26,b3vbyitzi3nrw9ehj1eoko219,1,56.9,20.7,2023-02-11T15:30:58.026Z,2023-02-14T08:50:55Z,4024968177,140,61.8,4031883339,178,,4024968183,213,5.2,4024968175,56,Right,4024968181,212,10.4,4024968179,141,7.4,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342417,263,1,1,28,28,b3vbyitzi3nrw9ehj1eoko219,1,61.8,7.4,2023-02-11T15:30:59.477Z,2023-02-14T08:50:59Z,4024968469,212,20.2,4024968465,140,42.6,4024968463,56,Back,4024968467,141,9.8,4024968471,213,3.1,4031883411,178,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342553,264,1,1,28,29,b3vbyitzi3nrw9ehj1eoko219,1,41.7,10.6,2023-02-11T15:31:01.307Z,2023-02-14T08:51:38Z,4024969257,141,39.1,4024969253,56,Back,4031883875,178,,4024969255,140,21.2,4024969259,212,29.0,4024969261,213,2.4,,,,,,,8q4vt9778kxds17wm6e9hdoiy,L. Montsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342915,265,1,1,28,39,b3vbyitzi3nrw9ehj1eoko219,0,23,47,2023-02-11T15:31:10.978Z,2023-02-14T08:51:42Z,4031883953,178,,4024971281,155,,4024971289,212,54.1,4024971291,213,6.0,4024971283,56,Center,4024971287,141,21.2,4024971285,140,71.7,4024971293,1,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342949,233,1,1,28,42,5pfqedkme2kabtqhkln35pf3l,0,28.7,80.5,2023-02-11T15:31:14.349Z,2023-02-14T08:51:46Z,4031884039,388,,4024971501,56,Back,4024971509,213,1.4,4024971503,140,30.6,4024971507,212,14.3,4024971499,3,,4024971505,141,100.0,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506342961,234,5,1,28,44,5pfqedkme2kabtqhkln35pf3l,0,31.2,101.6,2023-02-11T15:31:16.040Z,2023-02-14T08:51:50Z,4024971545,347,,4024971543,56,Back,4024972455,233,266,,,,,,,,,,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343101,266,5,1,28,44,b3vbyitzi3nrw9ehj1eoko219,1,68.8,-1.6,2023-02-11T15:31:16.040Z,2023-02-14T08:51:50Z,4024972333,347,,4024972331,56,Right,4024972405,233,234,,,,,,,,,,,,,,,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343677,267,1,1,29,4,b3vbyitzi3nrw9ehj1eoko219,1,70.1,0,2023-02-11T15:31:35.590Z,2023-02-14T08:52:09Z,4024975463,56,Right,4024975465,140,69.0,4024975461,107,,4024975469,141,14.1,4024975473,212,10.4,4024975475,213,1.7,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343727,268,1,1,29,5,b3vbyitzi3nrw9ehj1eoko219,1,69,14.1,2023-02-11T15:31:36.469Z,2023-02-14T08:52:14Z,4030518543,156,,4024975741,141,7.6,4024975737,56,Right,4031884283,388,,4024975745,213,4.7,4024975739,140,69.0,4024975743,212,4.4,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343915,269,1,1,29,6,b3vbyitzi3nrw9ehj1eoko219,1,69,7.6,2023-02-11T15:31:38.121Z,2023-02-14T08:52:25Z,4024976821,141,14.1,4024976819,140,64.7,4024976823,212,6.3,4024976817,56,Right,4024976825,213,2.4,4031884385,178,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507404529,858,3,1,29,7,b3vbyitzi3nrw9ehj1eoko219,0,64.7,15.9,2023-02-11T15:31:39.391Z,2023-02-14T08:52:31Z,4030518643,56,Right,4030518647,465,,4030518645,286,,4030518649,467,bdquc37ytagmw19zgrehnryz9,4031884469,178,,,,,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343939,270,4,1,29,8,b3vbyitzi3nrw9ehj1eoko219,1,68,13.8,2023-02-11T15:31:39.558Z,2023-02-14T08:52:44Z,4024976947,152,,4024976951,265,,4024976941,56,Right,4024976933,13,,4024976955,286,,4024977007,233,235,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343905,235,4,1,29,8,5pfqedkme2kabtqhkln35pf3l,0,32,86.2,2023-02-11T15:31:39.559Z,2023-02-14T08:52:44Z,4031884595,178,,4024976781,152,,4024976779,56,Back,4024976783,265,,4024976777,13,,4024977061,233,270,4024976785,285,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506344951,271,1,1,29,41,b3vbyitzi3nrw9ehj1eoko219,0,66.7,14.6,2023-02-11T15:32:12.552Z,2023-02-14T08:52:48Z,4030518849,20,,4024982209,213,0.8,4030518847,224,,4024982205,212,34.6,4024982189,2,,4024982191,5,,4024982213,1,,4024982195,152,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,4024982201,141,50.4,4024982193,155,4024982197,56,4024982199,140,4031884637,178,,,,Center,90.1,,,,,,,,,,,,,,,,,,
2506344971,236,44,1,29,42,5pfqedkme2kabtqhkln35pf3l,1,10.8,55.2,2023-02-11T15:32:13.822Z,2023-02-14T11:51:15Z,4024989433,233,279,4024982293,285,,4024982291,56,Back,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346097,279,44,1,29,42,b3vbyitzi3nrw9ehj1eoko219,0,89.2,44.8,2023-02-11T15:32:13.823Z,2023-02-14T08:52:57Z,4024988633,286,,4024988631,56,Center,4024989517,233,236,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506344991,237,12,1,29,42,5pfqedkme2kabtqhkln35pf3l,1,10.6,53.1,2023-02-11T15:32:13.913Z,2023-02-14T11:51:16Z,4024982449,140,23.2,4024982455,213,5.5,4024982453,212,18.8,4031884781,388,,4024982447,56,Back,4024982993,15,,4024982451,141,33.4,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345055,272,1,1,29,45,b3vbyitzi3nrw9ehj1eoko219,1,77.3,67,2023-02-11T15:32:16.485Z,2023-02-14T08:53:07Z,4024982839,140,69.1,4024982845,213,4.1,4024982843,212,15.3,4024982841,141,48.4,4024982837,56,Center,4031884817,178,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345161,273,1,1,29,47,b3vbyitzi3nrw9ehj1eoko219,1,69.1,48.4,2023-02-11T15:32:18.633Z,2023-02-14T08:53:11Z,4024983407,213,4.6,4024983397,56,Right,4024983403,141,12.3,4031884847,178,,4024983405,212,24.7,4024983401,140,66.1,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345343,274,1,1,29,49,b3vbyitzi3nrw9ehj1eoko219,1,66.1,12.3,2023-02-11T15:32:21.313Z,2023-02-14T08:53:15Z,4024984361,56,Right,4024984365,140,81.3,4024984369,141,7.9,4031884889,178,,4024984371,212,16.2,4024984373,213,6.1,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345475,275,1,1,29,55,b3vbyitzi3nrw9ehj1eoko219,1,79.2,11.1,2023-02-11T15:32:27.314Z,2023-02-14T08:53:19Z,4024985071,56,Right,4024985079,213,3.4,4031884937,178,,4024985073,140,68.3,4024985077,212,12.0,4024985075,141,5.8,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345641,276,1,1,30,0,b3vbyitzi3nrw9ehj1eoko219,1,63.6,10.4,2023-02-11T15:32:31.696Z,2023-02-14T08:53:24Z,4024986045,140,44.1,4024986043,56,Back,4024986047,141,58.2,4024986051,213,2.1,4024986049,212,38.4,4031884985,178,,4024986053,1,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345711,277,1,1,30,4,b3vbyitzi3nrw9ehj1eoko219,0,45.8,56.6,2023-02-11T15:32:36.027Z,2023-02-14T08:49:45Z,4024986459,141,0.0,4024986461,212,53.9,4024986469,1,,4031882743,178,,4024986455,56,Right,4024986457,140,80.4,4024986453,155,,4024986465,213,5.5,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346667,238,5,1,30,8,5pfqedkme2kabtqhkln35pf3l,1,21.2,101.2,2023-02-11T15:32:39.495Z,2023-02-14T08:49:49Z,4024991589,347,,4024991587,56,Back,4024991625,233,278,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345721,278,5,1,30,8,b3vbyitzi3nrw9ehj1eoko219,0,78.8,-1.2,2023-02-11T15:32:39.495Z,2023-02-14T08:49:49Z,4024986509,56,Right,4024991667,233,238,4024986511,347,,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346733,239,1,1,30,34,5pfqedkme2kabtqhkln35pf3l,1,25.5,100,2023-02-11T15:33:06.039Z,2023-02-14T08:50:26Z,4024991983,56,Back,4024991987,141,92.9,4024991985,140,39.5,4024991981,107,,4024991989,212,15.7,4024991991,213,5.9,,,,,,,f0sa0skucdf742t06hsmi8ne2,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346765,240,1,1,30,36,5pfqedkme2kabtqhkln35pf3l,0,39.5,92.9,2023-02-11T15:33:07.605Z,2023-02-14T08:50:32Z,4030519171,168,,4024992183,140,45.7,4024992187,212,7.0,4024992185,141,89.3,4031883165,388,,4024992181,56,Back,4024992179,3,,4024992189,213,5.9,bgly2zwf7qro0phmd6hkry6ll,R. Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346813,280,1,1,30,37,b3vbyitzi3nrw9ehj1eoko219,0,54.3,17.3,2023-02-11T15:33:08.941Z,2023-02-14T08:50:38Z,4024992453,56,Center,4024992451,3,,4024992457,141,30.7,4024992459,212,12.9,4024992455,140,63.0,4024992461,213,0.8,4031883219,178,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346819,241,8,1,30,39,5pfqedkme2kabtqhkln35pf3l,1,35.4,71.7,2023-02-11T15:33:10.427Z,2023-02-14T08:50:47Z,4031883289,178,,4030519217,384,,4024992491,56,Back,,,,,,,,,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346871,281,49,1,30,39,b3vbyitzi3nrw9ehj1eoko219,1,61.4,21.5,2023-02-11T15:33:11.211Z,2023-02-14T08:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346931,282,1,1,30,40,b3vbyitzi3nrw9ehj1eoko219,1,61.4,21.5,2023-02-11T15:33:11.941Z,2023-02-14T08:50:55Z,4024992999,212,10.9,4031883335,178,,4024992995,140,53.6,4024992993,56,Center,4024993001,213,2.4,4024992997,141,32.1,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347075,283,1,1,30,42,b3vbyitzi3nrw9ehj1eoko219,1,53.6,32.1,2023-02-11T15:33:13.845Z,2023-02-14T08:50:59Z,4024993813,141,73.0,4024993817,212,28.7,4024993821,213,1.3,4024993807,140,60.5,4024993803,56,Center,4031883393,178,,,,,,,,cz9jf3ozld7o0hns2xmn54b56,E. Erhahon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347149,284,1,1,30,47,b3vbyitzi3nrw9ehj1eoko219,0,71.1,91.1,2023-02-11T15:33:18.518Z,2023-02-14T08:51:02Z,4024994235,213,5.4,4024994233,212,25.0,4024994221,2,,4024994227,140,87.0,4024994223,155,,4024994225,56,Center,4031883445,178,,4030519305,72,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,4030519303,224,,4024994229,141,,,,,,,,,63.7,,,,,,,,,,,,,,,,,,,,
2506347473,242,12,1,30,48,5pfqedkme2kabtqhkln35pf3l,1,17.2,32.8,2023-02-11T15:33:19.559Z,2023-02-14T08:51:15Z,4024996007,140,51.0,4031883585,178,,4024996011,212,39.1,4024996005,56,Center,4024996009,141,57.0,4024996013,213,0.4,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347351,285,1,1,30,50,b3vbyitzi3nrw9ehj1eoko219,1,49.7,46.1,2023-02-11T15:33:22.350Z,2023-02-14T08:51:19Z,4024995275,141,88.1,4024995277,212,43.1,4024995273,140,80.4,4024995269,155,,4031883655,178,,4024995279,213,0.7,4024995281,1,,4024995271,56,Left,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347501,286,1,1,30,55,b3vbyitzi3nrw9ehj1eoko219,0,85.7,84.5,2023-02-11T15:33:26.811Z,2023-02-14T08:51:23Z,4031883693,178,,4024996197,1,,4024996193,213,5.2,4030519407,386,,4024996185,141,36.1,4024996177,56,Center,4030519405,225,,4024996173,2,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,4024996189,212,36.6,4024996181,140,4030519409,72,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,
2506347483,243,5,1,30,58,5pfqedkme2kabtqhkln35pf3l,1,-1,66.8,2023-02-11T15:33:29.801Z,2023-02-14T08:51:27Z,4024996051,56,Back,4024996055,346,,4024996283,233,287,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347515,287,5,1,30,58,b3vbyitzi3nrw9ehj1eoko219,0,101,33.2,2023-02-11T15:33:29.801Z,2023-02-14T08:51:27Z,4024996303,233,243,4024996231,346,,4024996229,56,Center,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506348491,244,1,1,31,23,5pfqedkme2kabtqhkln35pf3l,1,3.7,58.4,2023-02-11T15:33:54.862Z,2023-02-14T08:51:30Z,4025001239,212,64.8,4025001247,74,,4025001231,124,,4025001243,1,,4025001235,140,61.0,4025001241,213,0.4,4025001237,141,93.8,4025001233,56,Left,6axta520v9f4z56hctbq3a4mh,E. Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
