id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/value
2531827417,404,1,2,48,59,jv3jh5m5t7qy5t37vwwmnj16,0,61.6,100,2023-04-10T15:09:32.987Z,2023-04-12T13:20:17Z,4180688557,212,30.7,4180688553,140,66.5,4180688555,141,57.2,4180688563,1,,4180688551,56,Center,4180688559,213,4.9,4180688549,107,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827469,394,1,2,49,2,17zuelixesst1z59fwcix2dil,1,35.8,51.6,2023-04-10T15:09:35.656Z,2023-04-12T13:20:22Z,4180688851,213,5.6,4184594997,178,,4180688849,212,9.4,4180688841,3,,4180688845,140,42.8,4180688843,56,Back,4180688847,141,43.0,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827479,395,49,2,49,3,17zuelixesst1z59fwcix2dil,1,42.8,43,2023-04-10T15:09:37.190Z,2023-04-12T13:20:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1oxfxpbvol3526lbe42wxxze2,T. Omotoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827513,396,1,2,49,4,17zuelixesst1z59fwcix2dil,0,42.8,43,2023-04-10T15:09:37.992Z,2023-04-12T13:20:29Z,4180689033,141,35.4,4180689029,56,Back,4180689037,213,3.8,4180689035,212,8.1,4180689031,140,36.8,4184595221,178,,,,,,,,1oxfxpbvol3526lbe42wxxze2,T. Omotoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827527,405,49,2,49,5,jv3jh5m5t7qy5t37vwwmnj16,1,61.4,57.2,2023-04-10T15:09:38.918Z,2023-04-12T13:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827641,406,1,2,49,7,jv3jh5m5t7qy5t37vwwmnj16,1,62,54.3,2023-04-10T15:09:40.621Z,2023-04-12T13:20:39Z,4180689655,56,Center,4184595433,178,,4180689657,140,63.9,4180689659,141,27.1,4180689663,213,4.8,4180689661,212,18.6,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827697,407,1,2,49,10,jv3jh5m5t7qy5t37vwwmnj16,1,67,17,2023-04-10T15:09:43.727Z,2023-04-12T13:20:43Z,4180689943,56,Right,4180689947,141,7.9,4184595515,178,,4180689945,140,76.4,4180689949,212,11.6,4180689951,213,5.7,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827781,408,1,2,49,12,jv3jh5m5t7qy5t37vwwmnj16,1,76.5,7.9,2023-04-10T15:09:46.222Z,2023-04-12T13:20:46Z,4180690471,213,0.1,4184595599,178,,4180690469,212,12.9,4180690465,140,88.8,4180690463,56,Right,4180690467,141,8.9,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827829,409,1,2,49,15,jv3jh5m5t7qy5t37vwwmnj16,0,97.5,14.1,2023-04-10T15:09:48.742Z,2023-04-12T13:20:51Z,4183635539,225,,4180690703,2,,4180690711,56,Center,4183635541,386,,4180690715,141,24.4,4184595667,178,,4180692659,233,397,4180692663,286,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,4183635543,20,,4180690719,213,2.1,4180692657,236,4180690713,140,4180690717,212,,,8.2,,,,,,,,,,,,,,,,93.4,,,
2531827847,397,12,2,49,15,17zuelixesst1z59fwcix2dil,1,4.7,74.4,2023-04-10T15:09:48.906Z,2023-04-12T13:20:54Z,4180692571,185,,4180690813,56,Back,4184595741,178,,4180692681,233,409,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827871,398,6,2,49,16,17zuelixesst1z59fwcix2dil,0,2.7,77.3,2023-04-10T15:09:49.812Z,2023-04-12T13:21:00Z,4180690961,56,Back,4180690985,73,,4180691253,233,410,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531827899,410,6,2,49,16,jv3jh5m5t7qy5t37vwwmnj16,1,97.3,22.7,2023-04-10T15:09:49.812Z,2023-04-12T13:21:00Z,4180691143,75,,4180691141,56,Center,4180691171,233,398,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828647,411,1,2,49,51,jv3jh5m5t7qy5t37vwwmnj16,1,99.5,0.5,2023-04-10T15:10:24.238Z,2023-04-13T00:23:50Z,4180708831,154,,4180695299,213,1.6,4180695281,2,,4180695293,141,59.0,4184596023,178,,4180708829,210,13,4180695285,155,,4180695291,140,96.5,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4180695289,56,Center,4183635569,72,,4180695303,1,4180695287,223,4180695283,6,,,,4180695295,212,,,,,,,,,,,,,1,,39.9,,
2531828669,412,44,2,49,53,jv3jh5m5t7qy5t37vwwmnj16,1,95.6,59.8,2023-04-10T15:10:26.702Z,2023-04-13T00:23:50Z,4180695411,56,Center,4180695541,233,399,4180695413,286,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828685,399,44,2,49,53,17zuelixesst1z59fwcix2dil,0,4.4,40.2,2023-04-10T15:10:26.703Z,2023-04-12T13:21:11Z,4180695513,56,Back,4180695613,233,412,4180695515,285,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828681,413,13,2,49,53,jv3jh5m5t7qy5t37vwwmnj16,1,96.7,60.2,2023-04-10T15:10:26.728Z,2023-04-13T00:23:50Z,4180708879,55,411,4180695481,56,Center,4180708297,25,,4180707715,61,,4180708877,154,,4180708873,73,,4180708891,231,52.9,4180708875,29,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,4184596589,388,,4180708885,103,22.2,4180708305,328,4180708301,15,4180708883,102,,,61.8,4180708887,230,,,,,,,,,,,,,,,99.5,,
2531828699,400,5,2,49,53,17zuelixesst1z59fwcix2dil,1,-0.8,38.8,2023-04-10T15:10:27.174Z,2023-04-12T13:21:42Z,4180695581,346,,4180695647,233,414,4180695579,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531828691,414,5,2,49,53,jv3jh5m5t7qy5t37vwwmnj16,0,100.8,61.2,2023-04-10T15:10:27.174Z,2023-04-12T13:21:41Z,4180695537,346,,4180695687,233,400,4180695535,56,Center,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531829443,401,1,2,50,22,17zuelixesst1z59fwcix2dil,1,4.7,46.3,2023-04-10T15:10:55.237Z,2023-04-12T13:21:52Z,4180699675,213,5.0,4180699665,124,,4180699673,212,14.6,4180699667,56,Back,4180699679,237,,4180699671,141,25.6,4180699669,140,8.4,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531829501,402,1,2,50,24,17zuelixesst1z59fwcix2dil,0,9,18.5,2023-04-10T15:10:57.843Z,2023-04-12T13:21:55Z,4180699971,141,24.9,4180699969,140,36.5,4184597287,178,,4180699973,212,29.2,4180699967,56,Back,4180699975,213,0.1,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532576873,851,67,2,50,26,jv3jh5m5t7qy5t37vwwmnj16,1,62.7,86.6,2023-04-10T15:10:59.459Z,2023-04-13T00:23:51Z,4184666649,233,849,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532576871,849,67,2,50,26,17zuelixesst1z59fwcix2dil,0,37.3,13.4,2023-04-10T15:10:59.460Z,2023-04-12T14:06:31Z,4184666653,233,851,,,,,,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531835185,434,8,2,50,26,jv3jh5m5t7qy5t37vwwmnj16,1,63.2,88.9,2023-04-10T15:10:59.497Z,2023-04-13T00:23:51Z,4184598087,178,,4180730147,56,Left,4183636055,384,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531829565,404,61,2,50,26,17zuelixesst1z59fwcix2dil,1,29.6,16.8,2023-04-10T15:10:59.544Z,2023-04-12T13:22:29Z,4180700295,56,Back,4184598213,178,,,,,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531829521,403,43,2,50,27,17zuelixesst1z59fwcix2dil,1,0,0,2023-04-10T15:11:00.857Z,2023-04-10T15:14:51Z,4180700099,212,2.7,4180700101,213,3.9,4180700097,141,22.2,4180700093,56,Back,4180700095,140,34.6,4180730827,144,1,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531829583,405,5,2,50,28,17zuelixesst1z59fwcix2dil,0,27.4,-1.4,2023-04-10T15:11:02.213Z,2023-04-12T13:22:34Z,4180700377,347,,4180703159,233,415,4180700375,56,Back,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830085,415,5,2,50,28,jv3jh5m5t7qy5t37vwwmnj16,1,72.6,101.4,2023-04-10T15:11:02.213Z,2023-04-12T13:22:33Z,4180703111,56,Left,4180703113,347,,4180703125,233,405,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830139,416,1,2,50,53,jv3jh5m5t7qy5t37vwwmnj16,1,76.4,100,2023-04-10T15:11:26.884Z,2023-04-12T13:22:38Z,4180703373,107,,4180703377,140,89.7,4180703381,212,27.1,4180703375,56,Center,4180703385,1,,4180703379,141,67.8,4180703383,213,5.3,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830167,417,44,2,50,55,jv3jh5m5t7qy5t37vwwmnj16,1,89.5,68.1,2023-04-10T15:11:28.455Z,2023-04-13T00:23:51Z,4180703503,56,Center,4180703505,286,,4180703547,233,406,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830135,406,44,2,50,55,17zuelixesst1z59fwcix2dil,0,10.5,31.9,2023-04-10T15:11:28.456Z,2023-04-12T13:22:41Z,4180703359,56,Back,4180703361,285,,4180703571,233,417,,,,,,,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830237,418,1,2,50,55,jv3jh5m5t7qy5t37vwwmnj16,1,90.2,66.4,2023-04-10T15:11:28.503Z,2023-04-13T00:23:52Z,4180703905,3,,4180703913,212,2.3,4180703907,56,Center,4184598463,388,,4180703911,141,69.1,4180703909,140,88.9,4180703915,213,2.2,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532377935,753,3,2,51,0,jv3jh5m5t7qy5t37vwwmnj16,0,89.4,79.8,2023-04-10T15:11:33.535Z,2023-04-12T13:24:21Z,4183636541,467,3dy32ujo7srhl6rq7vb9e97xm,4183636537,286,,4183636539,464,,4184600565,178,,4183636535,56,Left,,,,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830295,419,1,2,51,0,jv3jh5m5t7qy5t37vwwmnj16,1,91.2,85.1,2023-04-10T15:11:33.911Z,2023-04-12T13:24:28Z,4180704229,212,10.6,4180704221,140,82.1,4180704217,56,Left,4180704225,141,91.7,4184600711,178,,4180704231,213,2.7,,,,,,,dez3rm7q89xk157fwnc3tgqcq,C. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830331,420,1,2,51,2,jv3jh5m5t7qy5t37vwwmnj16,0,81.3,91.8,2023-04-10T15:11:35.540Z,2023-04-12T13:24:31Z,4180704443,1,,4180704431,155,,4180704429,2,,4183636415,72,,4180704435,140,92.6,4180704439,212,33.3,4180704433,56,Center,4180704437,141,46.0,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4180704441,213,5.1,4184600769,178,,4183636413,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830371,407,12,2,51,4,17zuelixesst1z59fwcix2dil,1,7.7,51.2,2023-04-10T15:11:37.487Z,2023-04-12T13:24:36Z,4180704663,212,18.0,4180704699,15,,4180704659,140,23.7,4180704665,213,5.9,4180704657,56,Back,4180704661,141,41.6,4184600871,388,,,,,5j1eftktnca9eso1vvhu2hf55,J. Robson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830485,408,12,2,51,5,17zuelixesst1z59fwcix2dil,1,23.7,41.6,2023-04-10T15:11:38.890Z,2023-04-12T13:24:47Z,4184600985,178,,4180705171,56,Back,4180705185,213,2.8,4180705295,167,,4180705177,141,56.3,4180705175,140,0.0,4180705181,212,27.2,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830501,409,6,2,51,9,17zuelixesst1z59fwcix2dil,0,8.8,53.8,2023-04-10T15:11:42.451Z,2023-04-12T13:24:50Z,4180705251,73,,4180705421,233,421,4180705247,56,Back,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531830525,421,6,2,51,9,jv3jh5m5t7qy5t37vwwmnj16,1,91.2,46.2,2023-04-10T15:11:42.451Z,2023-04-12T13:24:50Z,4180705387,75,,4180705383,56,Center,4180705395,233,409,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531831397,422,1,2,51,42,jv3jh5m5t7qy5t37vwwmnj16,0,99.5,0.5,2023-04-10T15:12:16.228Z,2023-04-12T13:24:52Z,4180710035,141,40.1,4180710027,56,Center,4180710023,223,,4180710031,140,96.2,4180710015,6,,4180710041,212,27.2,4180710019,155,,4183636771,72,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,4184601031,178,,4180710013,2,,4180710045,213,,,,,,1.7,,,,,,,,,,,,,,,,,,,,
2531831443,410,16,2,51,45,17zuelixesst1z59fwcix2dil,1,1.6,58.9,2023-04-10T15:12:18.273Z,2023-04-12T13:25:17Z,4180710291,56,Center,4180715667,231,47.8,4180713237,375,51:44.165,4180710289,28,,4180715663,103,14.6,4180715659,76,,4180713225,25,,4180715669,280,OWN_GOAL,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,4180710287,60,,4180715671,281,5bkjye9thnohmdgzwsrsy1n9,4180715665,230,4183637141,396,4183637137,395,,99.3,0.7,4180715673,282,4184601673,388,4180713231,374,4180715661,102,52.5,4180713227,15,,,,,54.5,112,,2023-04-10 16:12:17.394
2531832655,411,1,2,52,34,17zuelixesst1z59fwcix2dil,1,49.9,50.3,2023-04-10T15:13:07.875Z,2023-04-12T13:25:20Z,4180716611,212,11.6,4180716605,56,Back,4180716607,140,38.9,4184601743,178,,4180716613,213,3.1,4180716615,279,G,4180716609,141,50.4,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531832739,412,1,2,52,37,17zuelixesst1z59fwcix2dil,1,37.8,49.9,2023-04-10T15:13:10.789Z,2023-04-12T13:25:22Z,4180717027,56,Back,4180717031,140,35.7,4184601809,178,,4180717035,212,11.2,4180717033,141,66.1,4180717037,213,1.8,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531832823,413,1,2,52,39,17zuelixesst1z59fwcix2dil,1,36.6,65.5,2023-04-10T15:13:13.141Z,2023-04-12T13:25:25Z,4180717431,212,23.8,4184601897,178,,4180717427,140,58.9,4180717425,56,Center,4180717433,213,0.2,4180717429,141,71.5,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531832935,414,1,2,52,43,17zuelixesst1z59fwcix2dil,1,58.3,84.1,2023-04-10T15:13:16.596Z,2023-04-12T13:25:29Z,4184602059,178,,4180718011,212,29.3,4180718005,56,Back,4180718007,140,32.1,4180718013,213,3.5,4180718009,141,69.4,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531832975,415,1,2,52,45,17zuelixesst1z59fwcix2dil,1,32.6,70.6,2023-04-10T15:13:19.139Z,2023-04-12T13:25:34Z,4180718259,213,3.6,4184602167,178,,4180718251,56,Back,4180718255,141,54.9,4180718257,212,22.1,4180718253,140,14.2,,,,,,,9e0t58fp461sn2pele7we3fu1,B. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833007,416,1,2,52,49,17zuelixesst1z59fwcix2dil,1,14.6,54.9,2023-04-10T15:13:22.576Z,2023-04-12T13:25:39Z,4180718429,141,28.5,4180718433,213,5.1,4180718427,140,21.9,4184602213,178,,4180718431,212,19.5,4180718425,56,Back,,,,,,,dgcocw72ey734nwc3omi02sid,R. Doohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833037,417,1,2,52,51,17zuelixesst1z59fwcix2dil,1,22.5,28.5,2023-04-10T15:13:24.932Z,2023-04-12T13:25:42Z,4180718599,212,18.8,4180718595,140,30.6,4180718593,56,Back,4184602267,178,,4180718601,213,5.2,4180718597,141,3.8,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833097,418,1,2,52,52,17zuelixesst1z59fwcix2dil,1,30.6,3.8,2023-04-10T15:13:25.992Z,2023-04-12T13:25:46Z,4180718917,56,Back,4184602395,178,,4180718925,212,15.1,4180718927,213,0.2,4180718919,140,44.7,4180718921,141,8.5,,,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833145,419,1,2,52,54,17zuelixesst1z59fwcix2dil,1,44.7,8.5,2023-04-10T15:13:27.320Z,2023-04-12T13:25:49Z,4180719175,212,12.6,4180719173,141,12.5,4180719177,213,2.9,4184602455,178,,4180719169,56,Back,4180719171,140,33.0,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833213,420,1,2,52,54,17zuelixesst1z59fwcix2dil,0,33,12.5,2023-04-10T15:13:28.026Z,2023-04-12T13:25:54Z,4180719487,212,35.2,4180719483,140,57.7,4180719485,141,47.5,4184602583,178,,4180719489,213,0.7,4180719481,56,Center,4180719491,1,,,,,3x8j3d4oygoxsu75ipz0idt6,D. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833233,423,49,2,52,59,jv3jh5m5t7qy5t37vwwmnj16,1,36.7,32.2,2023-04-10T15:13:32.605Z,2023-04-12T13:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833493,424,1,2,53,4,jv3jh5m5t7qy5t37vwwmnj16,1,46.1,6.8,2023-04-10T15:13:37.356Z,2023-04-12T13:26:09Z,4180721021,141,29.1,4180721019,140,32.5,4180721023,212,20.8,4184603011,178,,4180721017,56,Back,4180721025,213,2.3,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833611,425,2,2,53,8,jv3jh5m5t7qy5t37vwwmnj16,1,21.9,36.9,2023-04-10T15:13:41.699Z,2023-04-12T13:26:12Z,4180721693,7,93kxb8ch3auv9li22mh1aidey,4180721697,56,Center,4180721695,1,,4180721701,141,67.3,4184603119,178,,4180721699,140,74.9,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833615,421,55,2,53,8,17zuelixesst1z59fwcix2dil,1,27.3,33.4,2023-04-10T15:13:41.700Z,2023-04-12T13:26:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833747,422,1,2,53,15,17zuelixesst1z59fwcix2dil,1,27.3,33.4,2023-04-10T15:13:48.540Z,2023-04-12T13:26:20Z,4180722511,140,45.9,4180722505,241,,4180722503,5,,4180722507,56,Back,4180722521,212,19.6,4180722515,141,30.6,4184603377,178,,4180722523,213,6.2,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833787,423,1,2,53,18,17zuelixesst1z59fwcix2dil,1,46,29.5,2023-04-10T15:13:51.539Z,2023-04-12T13:26:26Z,4180722709,212,15.8,4184603527,178,,4180722703,56,Center,4180722707,141,26.1,4180722711,213,6.1,4180722705,140,60.9,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833803,424,1,2,53,20,17zuelixesst1z59fwcix2dil,0,61.7,21.6,2023-04-10T15:13:53.611Z,2023-04-12T13:26:31Z,4180722779,212,7.2,4180722775,140,68.5,4180722781,213,0.1,4180722777,141,22.4,4180722773,56,Center,4184603663,178,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833777,426,61,2,53,20,jv3jh5m5t7qy5t37vwwmnj16,1,35.7,87.7,2023-04-10T15:13:53.988Z,2023-04-12T13:26:44Z,4184604035,21,,4180722669,56,Back,4184604037,178,,,,,,,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531833825,427,49,2,53,24,jv3jh5m5t7qy5t37vwwmnj16,1,37.8,68.8,2023-04-10T15:13:57.262Z,2023-04-12T13:26:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834065,428,1,2,53,25,jv3jh5m5t7qy5t37vwwmnj16,1,36.4,67.8,2023-04-10T15:13:58.231Z,2023-04-12T13:27:01Z,4184604617,178,,4180724191,212,28.3,4180724189,141,56.1,4180724193,213,3.4,4180724185,56,Back,4180724187,140,10.5,,,,,,,7pia2vfewavgyc8d7pvgr7owl,J. Scowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834215,429,1,2,53,32,jv3jh5m5t7qy5t37vwwmnj16,1,14.4,47.6,2023-04-10T15:14:06.066Z,2023-04-12T13:27:05Z,4184604769,178,,4180725063,140,25.9,4180725067,212,26.9,4180725065,141,12.2,4180725061,56,Back,4180725069,213,5.2,,,,,,,1sw0ywyl0cgn97mu65tnzv0t1,M. Stryjek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834401,430,1,2,53,38,jv3jh5m5t7qy5t37vwwmnj16,1,33.2,9.1,2023-04-10T15:14:11.550Z,2023-04-12T13:27:09Z,4180726115,213,0.7,4180726109,212,71.9,4180726101,196,,4180726099,155,,4180726103,56,Center,4180726107,141,73.3,4180726119,1,,4184604923,178,,f5zei3x0mg1i5q3soziuy579,J. Grimmer,4180726105,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834505,431,1,2,53,46,jv3jh5m5t7qy5t37vwwmnj16,1,91.4,83.5,2023-04-10T15:14:19.628Z,2023-04-12T13:27:15Z,4180726649,56,Center,4180726651,140,77.0,4180726655,212,17.5,4184605083,178,,4180726653,141,70.5,4180726657,213,3.7,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834517,432,3,2,53,47,jv3jh5m5t7qy5t37vwwmnj16,0,82.8,68.2,2023-04-10T15:14:20.695Z,2023-04-12T13:27:23Z,4180726991,233,425,4180726721,286,,4180726719,56,Center,4184605305,178,,4183638605,465,,,,,,,,,,,5bkjye9thnohmdgzwsrsy1n9,J. Jacobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834545,425,7,2,53,48,17zuelixesst1z59fwcix2dil,1,17.2,31.8,2023-04-10T15:14:21.761Z,2023-04-12T13:27:29Z,4183638607,384,,4180726959,233,432,4184605551,389,,4180726883,285,,4180726881,56,Back,,,,,,,,,,67xd8llko9zszuwg63ffopje2,H. Bunker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531834549,426,49,2,53,50,17zuelixesst1z59fwcix2dil,1,15.7,35.7,2023-04-10T15:14:23.438Z,2023-04-12T13:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,a90bv7xfjlfi8s3kvbpyjvn8q,C. Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
