id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2488620399,129,1,1,13,31,5g1fnexeromjl0lvnxp8hpnhi,0,26.5,63.1,2022-12-02T19:58:21.802Z,2022-12-05T04:31:24Z,3931592233,56,Center,3934871317,178,,3931592241,141,59.0,3931592245,212,27.9,3931592251,213,6.2,3931592229,3,,3931592237,140,52.9,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620423,141,2,1,13,34,ejm092fnt9zoxbpuklzd52ji8,1,56.4,38.2,2022-12-02T19:58:24.039Z,2022-12-05T04:31:29Z,3931592639,7,1yzyn48jb8yd8bc0xywrhg0r9,3931592359,56,Center,3931592361,140,72.4,3934871353,178,,3931592363,141,34.8,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620449,130,55,1,13,34,5g1fnexeromjl0lvnxp8hpnhi,1,24,67.6,2022-12-02T19:58:24.040Z,2022-12-05T04:31:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620429,142,43,1,13,38,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-02T19:58:28.192Z,2022-12-02T19:58:32Z,3931592503,144,44,3931592395,56,Center,3931592397,286,0,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620499,131,1,1,13,50,5g1fnexeromjl0lvnxp8hpnhi,1,23.7,79.3,2022-12-02T19:58:39.908Z,2022-12-05T04:31:33Z,3931592769,241,,3931592771,56,Back,3931592777,212,18.6,3931592779,213,0.4,3931592773,140,39.7,3934871385,178,,3931592775,141,91.1,3931592767,5,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620535,132,1,1,13,53,5g1fnexeromjl0lvnxp8hpnhi,1,38.8,91.1,2022-12-02T19:58:43.590Z,2022-12-05T04:31:36Z,3931592947,212,22.0,3931592941,56,Back,3934871399,178,,3931592943,140,28.8,3931592945,141,62.7,3931592949,213,4.2,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620539,133,4,1,13,55,5g1fnexeromjl0lvnxp8hpnhi,1,31.2,63.2,2022-12-02T19:58:45.247Z,2022-12-05T04:31:41Z,3931592969,56,Back,3931592993,233,143,3931592965,13,,3931592971,152,,3931592973,285,,3931592967,295,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620543,143,4,1,13,55,ejm092fnt9zoxbpuklzd52ji8,0,68.8,36.8,2022-12-02T19:58:45.248Z,2022-12-05T04:31:41Z,3931592983,56,Center,3931592985,152,,3931592979,13,,3931592987,286,,3931592981,295,,3931593001,233,133,3934871423,178,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620551,134,1,1,14,1,5g1fnexeromjl0lvnxp8hpnhi,1,29.7,62.3,2022-12-02T19:58:51Z,2022-12-05T04:31:44Z,3931593053,152,,3931593055,56,Back,3931593059,141,42.1,3931593063,212,15.6,3931593065,213,4.2,3931593057,140,22.6,3934871447,178,,3931593051,5,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620559,135,1,1,14,3,5g1fnexeromjl0lvnxp8hpnhi,1,22.6,42.1,2022-12-02T19:58:53.840Z,2022-12-05T04:31:46Z,3931593121,140,28.1,3931593127,213,5.0,3934871461,178,,3931593125,212,24.4,3931593119,56,Back,3931593123,141,7.3,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620569,136,1,1,14,6,5g1fnexeromjl0lvnxp8hpnhi,1,29.3,15.9,2022-12-02T19:58:56.406Z,2022-12-05T04:31:49Z,3931593179,140,26.9,3931593183,212,13.4,3931593185,213,1.8,3934871477,178,,3931593181,141,35.2,3931593177,56,Back,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620587,137,1,1,14,9,5g1fnexeromjl0lvnxp8hpnhi,1,29.4,30,2022-12-02T19:58:59.016Z,2022-12-05T04:31:52Z,3931593331,141,18.0,3931593329,140,44.4,3934871489,178,,3931593333,212,17.7,3931593327,56,Back,3931593335,213,5.8,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489240857,1388,67,1,14,10,5g1fnexeromjl0lvnxp8hpnhi,1,45.6,16.7,2022-12-02T19:59:00.196Z,2022-12-05T06:47:20Z,3934887633,233,1021,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489240855,1021,67,1,14,10,ejm092fnt9zoxbpuklzd52ji8,0,54.4,83.3,2022-12-02T19:59:00.197Z,2022-12-05T05:05:48Z,3934887641,233,1388,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620595,138,1,1,14,10,5g1fnexeromjl0lvnxp8hpnhi,1,44.4,18,2022-12-02T19:59:00.236Z,2022-12-05T06:47:20Z,3934667421,156,,3931593373,56,Back,3931593375,140,32.6,3931593379,212,14.3,3931593377,141,28.5,3934871513,178,,3931593381,213,2.6,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620601,139,1,1,14,11,5g1fnexeromjl0lvnxp8hpnhi,0,32.6,28.5,2022-12-02T19:59:00.964Z,2022-12-05T04:32:08Z,3931593409,56,Back,3931593411,140,35.7,3931593417,213,5.1,3931593413,141,16.5,3934871559,178,,3931593415,212,8.8,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620603,144,49,1,14,12,ejm092fnt9zoxbpuklzd52ji8,1,60.8,84.5,2022-12-02T19:59:02.171Z,2022-12-05T04:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620621,145,1,1,14,12,ejm092fnt9zoxbpuklzd52ji8,1,60.8,84.5,2022-12-02T19:59:02.206Z,2022-12-05T04:32:56Z,3931593513,141,72.3,3931593515,212,8.7,3931593517,213,4.4,3931593511,140,58.3,3934871827,178,,3931593509,56,Center,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620627,146,1,1,14,13,ejm092fnt9zoxbpuklzd52ji8,1,58.3,72.3,2022-12-02T19:59:03.466Z,2022-12-05T04:34:02Z,3931593533,140,52.8,3931593535,141,90.3,3931593539,213,2.0,3934872261,178,,3931593537,212,13.5,3931593531,56,Left,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620635,147,1,1,14,15,ejm092fnt9zoxbpuklzd52ji8,1,52.8,90.3,2022-12-02T19:59:05.146Z,2022-12-05T04:34:09Z,3931593629,213,0.2,3931593623,140,64.3,3931593625,141,94.5,3934872331,178,,3931593621,56,Left,3931593627,212,12.4,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620667,148,1,1,14,18,ejm092fnt9zoxbpuklzd52ji8,1,60.6,92.4,2022-12-02T19:59:08.338Z,2022-12-05T04:34:12Z,3931593767,141,80.2,3931593771,213,4.1,3934872347,178,,3931593769,212,9.8,3931593763,56,Left,3931593765,140,55.6,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620673,149,1,1,14,21,ejm092fnt9zoxbpuklzd52ji8,1,54.4,78.2,2022-12-02T19:59:11.737Z,2022-12-05T04:34:16Z,3931593807,141,83.8,3934872379,178,,3931593809,212,8.3,3931593811,213,0.5,3931593805,140,61.4,3931593803,56,Left,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620683,150,1,1,14,23,ejm092fnt9zoxbpuklzd52ji8,1,61.4,83.8,2022-12-02T19:59:13.267Z,2022-12-05T04:34:22Z,3931593855,213,0.8,3931593853,212,9.8,3931593847,56,Left,3934872425,178,,3931593849,140,67.7,3931593851,141,94.4,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620695,151,1,1,14,25,ejm092fnt9zoxbpuklzd52ji8,1,67.2,94.5,2022-12-02T19:59:15.060Z,2022-12-05T04:34:27Z,3931593925,56,Back,3931593929,141,95.1,3934872459,178,,3931593931,212,20.1,3931593927,140,48.1,3931593933,213,3.1,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620709,152,1,1,14,27,ejm092fnt9zoxbpuklzd52ji8,0,45.3,89.3,2022-12-02T19:59:17.522Z,2022-12-05T04:34:36Z,3931593979,212,59.2,3931593975,140,91.6,3931593973,56,Center,3931593983,1,,3931593981,213,5.7,3931593977,141,39.5,3934872523,178,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620715,140,49,1,14,31,5g1fnexeromjl0lvnxp8hpnhi,1,9.5,61.2,2022-12-02T19:59:21.193Z,2022-12-05T04:34:42Z,,,,,,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620763,141,1,1,14,37,5g1fnexeromjl0lvnxp8hpnhi,1,12.2,57.9,2022-12-02T19:59:27.500Z,2022-12-05T04:34:48Z,3931594293,212,14.4,3931594295,213,5.3,3934872625,178,,3931594287,56,Back,3931594289,140,19.3,3931594291,141,39.7,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620789,142,1,1,14,40,5g1fnexeromjl0lvnxp8hpnhi,1,20.7,40.1,2022-12-02T19:59:30.628Z,2022-12-05T04:34:52Z,3931594417,141,8.9,3934872655,178,,3931594421,213,4.8,3931594419,212,21.3,3931594413,56,Back,3931594415,140,22.6,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620799,143,1,1,14,44,5g1fnexeromjl0lvnxp8hpnhi,1,23.6,11.9,2022-12-02T19:59:34.146Z,2022-12-05T04:34:56Z,3931594457,56,Back,3931594463,212,13.8,3931594465,213,0.6,3931594461,141,24.1,3934872695,178,,3931594459,140,34.1,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620821,144,1,1,14,46,5g1fnexeromjl0lvnxp8hpnhi,1,34.5,27,2022-12-02T19:59:36.279Z,2022-12-05T04:35:07Z,3931594625,141,18.0,3934872761,178,,3931594623,140,24.8,3931594629,213,3.7,3931594627,212,11.9,3931594621,56,Back,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620859,145,1,1,14,51,5g1fnexeromjl0lvnxp8hpnhi,1,27.8,14.4,2022-12-02T19:59:41.688Z,2022-12-05T04:35:11Z,3931594817,212,20.1,3931594811,56,Back,3934872809,178,,3931594813,140,21.9,3931594815,141,42.5,3931594819,213,1.9,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620875,146,1,1,14,57,5g1fnexeromjl0lvnxp8hpnhi,1,22.2,48.1,2022-12-02T19:59:47.687Z,2022-12-05T03:31:34Z,3931594921,141,18.0,3931594919,140,22.7,3934855983,178,,3931594917,56,Back,3931594923,212,20.5,3931594925,213,4.7,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620881,147,1,1,14,59,5g1fnexeromjl0lvnxp8hpnhi,1,21.7,16.2,2022-12-02T19:59:49.518Z,2022-12-05T03:31:38Z,3931594967,140,8.0,3934855987,178,,3931594973,213,2.2,3931594971,212,23.7,3931594969,141,43.9,3931594965,56,Back,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620911,148,1,1,15,1,5g1fnexeromjl0lvnxp8hpnhi,1,8,43.9,2022-12-02T19:59:51.522Z,2022-12-05T03:31:42Z,3931595149,213,1.6,3931595145,141,84.2,3931595143,140,7.7,3934855991,178,,3931595141,56,Back,3931595147,212,27.4,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620927,149,1,1,15,6,5g1fnexeromjl0lvnxp8hpnhi,0,10.9,93.3,2022-12-02T19:59:56.441Z,2022-12-05T03:31:45Z,3931595243,1,,3931595231,157,,3931595237,141,100.0,3931595239,212,41.2,3934855995,178,,3931595233,56,Back,3931595235,140,49.8,3931595241,213,0.1,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488620929,150,5,1,15,9,5g1fnexeromjl0lvnxp8hpnhi,0,52,101.4,2022-12-02T19:59:59.707Z,2022-12-05T03:31:51Z,3931595245,56,Left,3931595955,233,153,3931595247,347,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621053,153,5,1,15,9,ejm092fnt9zoxbpuklzd52ji8,1,48,-1.4,2022-12-02T19:59:59.707Z,2022-12-05T03:31:50Z,3931595929,347,,3931595927,56,Back,3931595933,233,150,,,,,,,,,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621071,154,1,1,15,31,ejm092fnt9zoxbpuklzd52ji8,0,45.8,0,2022-12-02T20:00:21.783Z,2022-12-05T03:31:53Z,3931596057,213,0.2,3931596049,56,Right,3931596051,140,77.7,3931596055,212,34.2,3931596047,107,,3931596053,141,8.3,3931596059,1,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621089,151,1,1,15,33,5g1fnexeromjl0lvnxp8hpnhi,0,27.2,91.9,2022-12-02T20:00:23.588Z,2022-12-05T03:32:05Z,3934856005,388,,3934669433,213,0.3,3934669427,140,44.4,3934669435,1,,3931596169,56,Back,3934669431,212,19.2,3934669429,141,100.0,3934669425,157,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621091,152,5,1,15,35,5g1fnexeromjl0lvnxp8hpnhi,0,36.8,100.8,2022-12-02T20:00:25.383Z,2022-12-05T03:32:16Z,3931596189,56,Back,3931596385,233,155,3931596191,347,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621121,155,5,1,15,35,ejm092fnt9zoxbpuklzd52ji8,1,63.2,-0.8,2022-12-02T20:00:25.383Z,2022-12-05T03:32:16Z,3931596381,233,152,3931596361,56,Right,3931596363,347,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621193,156,1,1,15,56,ejm092fnt9zoxbpuklzd52ji8,1,65.8,0,2022-12-02T20:00:46.671Z,2022-12-05T03:32:19Z,3931596789,212,11.6,3931596783,56,Right,3931596785,140,69.5,3931596791,213,1.2,3931596781,107,,3931596787,141,15.3,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621201,157,1,1,15,58,ejm092fnt9zoxbpuklzd52ji8,1,69.5,15.3,2022-12-02T20:00:47.966Z,2022-12-05T03:32:24Z,3931596821,141,7.1,3931596819,140,68.8,3934856015,178,,3931596817,56,Right,3931596823,212,5.6,3931596825,213,4.6,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621211,158,1,1,15,59,ejm092fnt9zoxbpuklzd52ji8,1,68.8,7.1,2022-12-02T20:00:49.255Z,2022-12-05T03:32:27Z,3934856019,178,,3931596879,212,4.8,3931596875,140,69.7,3931596873,56,Right,3931596881,213,1.4,3931596877,141,14.0,,,,,,,6ln898p7stih8l7ikzloet0b9,D. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621219,159,1,1,16,0,ejm092fnt9zoxbpuklzd52ji8,1,68.6,13.5,2022-12-02T20:00:50.542Z,2022-12-05T03:32:30Z,3931596921,213,2.4,3931596919,212,15.5,3931596915,140,57.6,3931596913,56,Center,3931596917,141,28.6,3934856023,178,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621225,160,1,1,16,1,ejm092fnt9zoxbpuklzd52ji8,0,57.5,28.3,2022-12-02T20:00:51.279Z,2022-12-05T03:32:34Z,3931596937,56,Center,3931596941,141,28.2,3934856029,178,,3931596945,213,6.3,3931596943,212,7.6,3931596939,140,64.7,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621241,153,8,1,16,1,5g1fnexeromjl0lvnxp8hpnhi,1,40.2,69.9,2022-12-02T20:00:51.511Z,2022-12-05T03:32:42Z,3931597033,56,Back,3934670213,385,,3934856033,178,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621249,161,1,1,16,4,ejm092fnt9zoxbpuklzd52ji8,0,37.6,21.3,2022-12-02T20:00:54.453Z,2022-12-05T03:32:47Z,3931597081,213,0.1,3931597071,140,73.5,3931597075,141,26.7,3931597083,1,,3931597079,212,37.9,3934856037,178,,3931597067,56,Center,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621255,154,49,1,16,6,5g1fnexeromjl0lvnxp8hpnhi,1,29.1,67.5,2022-12-02T20:00:55.921Z,2022-12-05T03:32:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621289,155,1,1,16,7,5g1fnexeromjl0lvnxp8hpnhi,1,29.1,67.5,2022-12-02T20:00:57.404Z,2022-12-05T03:32:59Z,3931597251,56,Back,3934856043,178,,3931597257,212,26.6,3931597259,213,3.6,3931597255,141,50.3,3931597253,140,6.3,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621311,156,1,1,16,12,5g1fnexeromjl0lvnxp8hpnhi,0,5.6,46.4,2022-12-02T20:01:01.913Z,2022-12-05T03:33:06Z,3931597341,140,45.5,3931597347,213,5.8,3934856047,178,,3931597339,56,Back,3931597337,155,,3931597349,1,,3931597345,212,46.2,3931597343,141,17.7,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621313,162,8,1,16,14,ejm092fnt9zoxbpuklzd52ji8,1,57.9,82,2022-12-02T20:01:04.242Z,2022-12-05T07:12:21Z,3934673745,383,,3931597355,56,Left,3934856057,388,,3934856055,21,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621315,163,49,1,16,14,ejm092fnt9zoxbpuklzd52ji8,1,62.5,80.8,2022-12-02T20:01:04.277Z,2022-12-05T07:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621321,164,1,1,16,14,ejm092fnt9zoxbpuklzd52ji8,1,62.5,80.8,2022-12-02T20:01:04.334Z,2022-12-05T07:12:32Z,3931597375,213,6.0,3931597373,212,5.2,3931597367,56,Center,3934856071,178,,3931597369,140,67.3,3931597371,141,78.8,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621333,165,1,1,16,18,ejm092fnt9zoxbpuklzd52ji8,1,67.4,78.8,2022-12-02T20:01:08.407Z,2022-12-05T03:34:41Z,3931597435,140,85.3,3934856109,178,,3931597433,56,Left,3931597439,212,18.9,3931597441,213,0.1,3931597437,141,81.5,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621337,166,1,1,16,19,ejm092fnt9zoxbpuklzd52ji8,0,85.3,81.5,2022-12-02T20:01:09.599Z,2022-12-05T03:37:26Z,3931597489,233,157,3934856195,178,,3931597455,212,8.5,3934674089,225,,3934674091,386,,3931597449,56,Center,3931597451,140,89.5,3931597487,236,,5ozfcga88glwzazkg65ahwa8l,M. Benning,3931597453,141,3931597459,213,5.3,3934674093,72,,3931597493,286,3931597445,2,,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621343,157,12,1,16,19,5g1fnexeromjl0lvnxp8hpnhi,1,8.3,22.2,2022-12-02T20:01:09.745Z,2022-12-05T03:37:31Z,3934856199,178,,3931597485,56,Back,3931597483,185,,3931597495,233,166,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621359,167,50,1,16,25,ejm092fnt9zoxbpuklzd52ji8,1,90.5,95.9,2022-12-02T20:01:15.056Z,2022-12-05T03:38:17Z,3931597581,56,Left,3931597583,286,,3931597675,233,158,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621369,158,7,1,16,25,5g1fnexeromjl0lvnxp8hpnhi,1,9.5,4.1,2022-12-02T20:01:15.171Z,2022-12-05T03:38:10Z,3931597653,233,167,3934856225,178,,3931597633,56,Back,3931597635,285,,3931597631,167,,3934679579,385,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621371,159,5,1,16,25,5g1fnexeromjl0lvnxp8hpnhi,0,8.4,-2,2022-12-02T20:01:15.767Z,2022-12-05T03:38:01Z,3931597637,56,Back,3931598251,233,168,3931597639,347,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621473,168,5,1,16,25,ejm092fnt9zoxbpuklzd52ji8,1,91.6,102,2022-12-02T20:01:15.767Z,2022-12-05T03:38:00Z,3931598179,56,Left,3931598181,347,,3931598201,233,159,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621577,169,1,1,16,52,ejm092fnt9zoxbpuklzd52ji8,0,92.8,100,2022-12-02T20:01:42.224Z,2022-12-05T03:38:21Z,3931598671,107,,3931598681,213,4.6,3931598677,141,54.9,3931598679,212,32.2,3931598683,1,,3931598673,56,Center,3931598675,140,89.8,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488621591,160,61,1,16,54,5g1fnexeromjl0lvnxp8hpnhi,1,10,44.9,2022-12-02T20:01:44.423Z,2022-12-05T03:38:38Z,3934856255,21,,3934856257,178,,3931598755,56,Back,,,,,,,,,,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
