id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2492100621,234,49,1,28,57,dv9l02o316cd9hbkxaho2u12f,1,40.2,64.2,2022-12-17T15:29:54.436Z,2022-12-20T03:25:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100633,235,1,1,28,57,dv9l02o316cd9hbkxaho2u12f,0,40.2,64.2,2022-12-17T15:29:54.443Z,2022-12-20T03:25:58Z,3950056793,56,Back,3950056795,140,44.2,3950056799,212,5.4,3950056801,213,5.6,3952025705,388,,3950056797,141,59.3,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492471069,1321,67,1,28,57,69t8imcdaqlgfbds2p58596my,1,49.8,42.7,2022-12-17T15:29:55.334Z,2022-12-20T04:40:28Z,3952036521,233,1346,,,,,,,,,,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492471067,1346,67,1,28,57,dv9l02o316cd9hbkxaho2u12f,0,50.2,57.3,2022-12-17T15:29:55.335Z,2022-12-20T04:34:06Z,3952036525,233,1321,,,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100647,253,8,1,28,57,69t8imcdaqlgfbds2p58596my,1,64.3,46.6,2022-12-17T15:29:55.341Z,2022-12-20T04:40:28Z,3951529717,384,,3950056913,56,Center,3952025733,178,,,,,,,,,,,,,,,,,7iruezvsore21eboc96g7oqtx,J. Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100671,254,49,1,28,59,69t8imcdaqlgfbds2p58596my,1,69,46.1,2022-12-17T15:29:57.215Z,2022-12-20T03:26:16Z,,,,,,,,,,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100743,255,4,1,29,2,69t8imcdaqlgfbds2p58596my,1,63.6,47.1,2022-12-17T15:30:00.194Z,2022-12-20T03:26:23Z,3950057425,152,,3950057421,13,,3950057423,56,Center,3950057427,265,,3950057429,286,,3950057455,233,236,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492100719,236,4,1,29,2,dv9l02o316cd9hbkxaho2u12f,0,36.4,52.9,2022-12-17T15:30:00.195Z,2022-12-20T03:26:23Z,3950057297,13,,3950057299,56,Back,3950057305,285,,3950057301,152,,3952025805,178,,3950057481,233,255,3950057303,265,,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101165,256,1,1,29,32,69t8imcdaqlgfbds2p58596my,0,62,47.8,2022-12-17T15:30:30.341Z,2022-12-20T03:26:31Z,3950059793,140,86.9,3950059795,141,70.0,3950059785,5,,3950059791,56,Center,3952025831,178,,3950059799,213,0.5,3950059789,152,,3950059797,212,30.2,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3950059787,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101213,237,12,1,29,35,dv9l02o316cd9hbkxaho2u12f,1,9.8,30.4,2022-12-17T15:30:32.522Z,2022-12-20T03:26:45Z,3950060059,212,26.6,3950060061,213,5.6,3952025853,178,,3950060057,141,4.6,3950060049,56,Back,3950060053,140,28.9,3950060085,15,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101243,238,49,1,29,38,dv9l02o316cd9hbkxaho2u12f,1,28.9,4.6,2022-12-17T15:30:35.471Z,2022-12-20T03:28:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101293,239,1,1,29,40,dv9l02o316cd9hbkxaho2u12f,0,28.9,4.6,2022-12-17T15:30:37.439Z,2022-12-20T03:28:33Z,3950060503,56,Right,3952026209,178,,3950060501,157,,3950060505,140,63.2,3950060509,212,36.3,3950060511,213,6.2,3950060513,1,,3950060507,141,0.0,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101297,240,5,1,29,42,dv9l02o316cd9hbkxaho2u12f,0,59.4,-2,2022-12-17T15:30:39.566Z,2022-12-20T03:28:41Z,3950060531,56,Right,3950060535,347,,3950060821,233,257,,,,,,,,,,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101333,257,5,1,29,42,69t8imcdaqlgfbds2p58596my,1,40.6,102,2022-12-17T15:30:39.566Z,2022-12-20T03:28:40Z,3950060729,56,Back,3950060799,233,240,3950060731,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101635,259,1,1,29,58,69t8imcdaqlgfbds2p58596my,1,57.1,100,2022-12-17T15:30:55.659Z,2022-12-20T02:51:11Z,3950062237,1,,3950062225,107,,3950062235,213,6.1,3950062231,141,92.4,3950062227,56,Left,3950062229,140,86.2,3950062233,212,31.2,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101643,260,50,1,30,1,69t8imcdaqlgfbds2p58596my,1,89.2,94.6,2022-12-17T15:30:59.345Z,2022-12-20T02:51:39Z,3950063189,233,241,3950063139,286,,3950062257,56,Left,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101689,241,7,1,30,2,dv9l02o316cd9hbkxaho2u12f,1,10.8,5.4,2022-12-17T15:31:00.275Z,2022-12-20T02:51:44Z,3951530343,385,,3950062515,167,,3950062521,285,,3952020891,178,,3950063185,233,260,3950062517,56,Back,,,,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101695,242,6,1,30,4,dv9l02o316cd9hbkxaho2u12f,0,0,5.1,2022-12-17T15:31:01.534Z,2022-12-20T02:51:49Z,3950062773,233,261,3950062547,56,Back,3950062565,73,,,,,,,,,,,,,,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492101733,261,6,1,30,4,69t8imcdaqlgfbds2p58596my,1,100,94.9,2022-12-17T15:31:01.534Z,2022-12-20T02:51:48Z,3950062707,56,Left,3950062709,73,,3950062755,233,242,,,,,,,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102239,262,1,1,30,40,69t8imcdaqlgfbds2p58596my,0,99.6,99.5,2022-12-17T15:31:38.025Z,2022-12-20T02:51:52Z,3950065269,213,4.6,3950065255,6,,3950065271,1,,3950065267,212,32.8,3950065253,2,,3950065263,140,95.2,3951530645,20,,3950065257,155,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3950065261,56,Center,3950065265,141,51.8,,3952020905,178,,3951530643,223,,,,,,,,,,,,,,,,,,,
2492102253,243,12,1,30,42,dv9l02o316cd9hbkxaho2u12f,1,6.4,47.6,2022-12-17T15:31:39.538Z,2022-12-20T02:52:28Z,3950065351,212,24.4,3950065349,141,24.8,3952020933,178,,3950065353,213,5.6,3950065345,56,Back,3950065347,140,24.4,3950065391,15,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102279,263,1,1,30,43,69t8imcdaqlgfbds2p58596my,1,77.3,68.2,2022-12-17T15:31:40.879Z,2022-12-20T02:52:53Z,3950065505,212,13.9,3950065501,140,83.4,3952020971,178,,3950065503,141,86.3,3950065507,213,1.1,3950065499,56,Left,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102303,264,1,1,30,46,69t8imcdaqlgfbds2p58596my,0,82.3,93.1,2022-12-17T15:31:43.778Z,2022-12-20T02:53:07Z,3950065621,155,,3950065619,2,,3950065625,140,91.3,3952021013,178,,3950065623,56,Center,3951531003,20,,3950065631,213,5.1,3950065627,141,60.0,6q06inb8ukzfsrxy0arxl78q1,A. Morley,3951531001,223,,3950065629,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,
2492102325,244,12,1,30,47,dv9l02o316cd9hbkxaho2u12f,1,10.2,32.7,2022-12-17T15:31:44.828Z,2022-12-20T02:53:14Z,3950065779,15,,3952021027,388,,3950065777,213,5.3,3950065769,56,Back,3950065773,141,15.2,3950065771,140,17.5,3950065775,212,14.2,,,,f4p7kokn0a6epac4icy01l9lh,J. Grounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102335,245,49,1,30,49,dv9l02o316cd9hbkxaho2u12f,1,17.5,15.2,2022-12-17T15:31:46.896Z,2022-12-20T02:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102355,246,1,1,30,50,dv9l02o316cd9hbkxaho2u12f,0,17.2,15,2022-12-17T15:31:48.062Z,2022-12-20T02:53:23Z,3950065939,140,25.7,3950065937,56,Back,3950065943,212,14.6,3952021051,178,,3950065941,141,0.0,3950065945,213,5.4,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102361,247,5,1,30,52,dv9l02o316cd9hbkxaho2u12f,0,23.9,-1.7,2022-12-17T15:31:50.028Z,2022-12-20T02:53:25Z,3950065967,56,Back,3950065969,347,,3950066395,233,265,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102423,265,5,1,30,52,69t8imcdaqlgfbds2p58596my,1,76.1,101.7,2022-12-17T15:31:50.028Z,2022-12-20T02:53:25Z,3950066299,56,Left,3950066379,233,247,3950066301,347,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102461,266,1,1,30,55,69t8imcdaqlgfbds2p58596my,1,77.9,100,2022-12-17T15:31:53.137Z,2022-12-20T02:53:43Z,3950066487,213,3.6,3950066463,107,,3950066481,141,91.1,3950066471,140,65.5,3950066467,56,Left,3950066485,212,14.8,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102493,267,1,1,30,58,69t8imcdaqlgfbds2p58596my,1,67,92.1,2022-12-17T15:31:55.654Z,2022-12-20T02:53:48Z,3950066661,56,Left,3950066665,141,93.0,3950066663,140,76.8,3952021083,178,,3950066667,212,10.3,3950066669,213,0.1,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102597,268,1,1,30,59,69t8imcdaqlgfbds2p58596my,0,76.8,93,2022-12-17T15:31:56.985Z,2022-12-20T02:53:53Z,3950067141,56,Left,3950067145,141,96.0,3950067143,140,77.4,3952021091,178,,3950067147,212,2.1,3950067149,213,1.3,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492480499,1415,67,1,31,0,dv9l02o316cd9hbkxaho2u12f,1,21.5,3.7,2022-12-17T15:31:58Z,2022-12-20T07:56:56Z,3952087853,233,1373,,,,,,,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492480497,1373,67,1,31,0,69t8imcdaqlgfbds2p58596my,0,78.5,96.3,2022-12-17T15:31:58.001Z,2022-12-20T06:27:56Z,3952087863,233,1415,,,,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102567,248,8,1,31,0,dv9l02o316cd9hbkxaho2u12f,1,16.7,4.9,2022-12-17T15:31:58.010Z,2022-12-20T07:56:56Z,3952021137,178,,3951531251,383,,3950067003,56,Back,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102623,269,61,1,31,0,69t8imcdaqlgfbds2p58596my,1,74.1,96.5,2022-12-17T15:31:58.045Z,2022-12-20T06:27:17Z,3952021153,178,,3952087499,21,,3950067245,56,Left,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492468459,933,43,1,31,0,69t8imcdaqlgfbds2p58596my,1,0,0,2022-12-17T15:31:58.090Z,2022-12-20T06:27:34Z,3952026507,233,882,3952087673,144,67,,,,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492468457,882,43,1,31,0,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-12-17T15:31:58.091Z,2022-12-20T06:27:34Z,3952026517,233,933,3952087663,144,67,,,,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102851,249,5,1,31,5,dv9l02o316cd9hbkxaho2u12f,1,20.4,-2,2022-12-17T15:32:02.678Z,2022-12-20T02:54:39Z,3950068463,56,Back,3950068489,233,270,3950068465,347,,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102673,270,5,1,31,5,69t8imcdaqlgfbds2p58596my,0,79.6,102,2022-12-17T15:32:02.678Z,2022-12-20T02:54:39Z,3950067447,347,,3950067443,56,Left,3950068493,233,249,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102891,250,1,1,31,23,dv9l02o316cd9hbkxaho2u12f,0,17.5,0,2022-12-17T15:32:20.646Z,2022-12-20T02:54:43Z,3950068635,141,3.4,3950068631,56,Back,3950068641,1,,3950068633,140,39.6,3950068629,107,,3950068637,212,23.4,3950068639,213,0.1,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102917,271,1,1,31,24,69t8imcdaqlgfbds2p58596my,0,63.9,92.3,2022-12-17T15:32:22.348Z,2022-12-20T02:54:48Z,3950068803,141,100.0,3950068799,56,Left,3950068805,212,16.3,3950068801,140,78.1,3952021177,178,,3950068807,213,0.4,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103233,251,5,1,31,26,dv9l02o316cd9hbkxaho2u12f,1,25.5,-1.8,2022-12-17T15:32:23.678Z,2022-12-20T02:54:50Z,3950070489,56,Back,3950070491,347,,3950070519,233,272,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492102921,272,5,1,31,26,69t8imcdaqlgfbds2p58596my,0,74.5,101.8,2022-12-17T15:32:23.678Z,2022-12-20T02:54:50Z,3950070565,233,251,3950068825,56,Left,3950068827,347,,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103345,252,1,1,31,51,dv9l02o316cd9hbkxaho2u12f,1,32.7,0,2022-12-17T15:32:48.628Z,2022-12-20T02:54:54Z,3950071057,56,Right,3950071063,212,24.9,3950071059,140,56.0,3950071065,213,0.2,3950071061,141,4.9,3950071055,107,,3950071067,1,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103349,253,44,1,31,52,dv9l02o316cd9hbkxaho2u12f,1,55.1,5.4,2022-12-17T15:32:50.352Z,2022-12-20T04:10:02Z,3950071121,233,273,3950071083,56,Right,3950071085,286,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103341,273,44,1,31,52,69t8imcdaqlgfbds2p58596my,0,44.9,94.6,2022-12-17T15:32:50.353Z,2022-12-20T02:54:59Z,3950071053,285,,3950071143,233,253,3950071051,56,Back,,,,,,,,,,,,,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103373,254,1,1,31,52,dv9l02o316cd9hbkxaho2u12f,0,56,4.9,2022-12-17T15:32:50.390Z,2022-12-20T04:10:02Z,3950071159,212,2.5,3950071149,3,,3950071153,56,Right,3950071151,168,,3950071155,140,58.2,3952021227,388,,3950071161,213,0.4,3950071157,141,6.4,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103377,274,8,1,31,53,69t8imcdaqlgfbds2p58596my,1,39.2,95.6,2022-12-17T15:32:51.362Z,2022-12-20T06:28:53Z,3951531627,15,,3950071177,56,Back,3951531677,385,,3952088207,178,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103533,255,5,1,31,55,dv9l02o316cd9hbkxaho2u12f,1,57.6,-1.6,2022-12-17T15:32:52.727Z,2022-12-20T02:55:17Z,3950072015,347,,3950072013,56,Right,3950072019,233,275,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103417,275,5,1,31,55,69t8imcdaqlgfbds2p58596my,0,42.4,101.6,2022-12-17T15:32:52.727Z,2022-12-20T02:55:18Z,3950072023,233,255,3950071393,56,Back,3950071395,347,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103579,256,1,1,32,4,dv9l02o316cd9hbkxaho2u12f,0,58.3,0,2022-12-17T15:33:02.377Z,2022-12-20T02:55:26Z,3950072231,212,12.3,3950072227,140,69.4,3950072225,56,Right,3950072229,141,4.0,3950072233,213,0.3,3950072223,107,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103605,276,1,1,32,6,69t8imcdaqlgfbds2p58596my,1,31.6,92.9,2022-12-17T15:33:04.281Z,2022-12-20T02:55:30Z,3950072395,140,39.0,3950072391,3,,3952021259,388,,3950072393,56,Back,3950072401,213,5.6,3950072397,141,82.7,3950072399,212,10.4,,,,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103607,277,49,1,32,8,69t8imcdaqlgfbds2p58596my,1,39,82.7,2022-12-17T15:33:05.861Z,2022-12-20T02:56:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103635,278,1,1,32,9,69t8imcdaqlgfbds2p58596my,0,36.6,88,2022-12-17T15:33:06.578Z,2022-12-20T02:56:43Z,3951531827,1,,3950072561,212,9.9,3950072559,141,93.5,3950072563,213,0.4,3950072557,140,45.3,3952021387,178,,3951531825,157,,3950072555,56,Back,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103637,257,49,1,32,10,dv9l02o316cd9hbkxaho2u12f,1,55.6,5.5,2022-12-17T15:33:08.295Z,2022-12-20T02:56:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103639,258,50,1,32,10,dv9l02o316cd9hbkxaho2u12f,1,55.2,6,2022-12-17T15:33:08.375Z,2022-12-20T02:56:54Z,3950072565,56,Right,3950072567,286,,3950072745,233,279,,,,,,,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103661,279,7,1,32,11,69t8imcdaqlgfbds2p58596my,0,44.8,94,2022-12-17T15:33:09.009Z,2022-12-20T02:56:57Z,3951531981,384,,3950072687,285,,3952021413,178,,3950072685,56,Back,3950072709,233,258,,,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103675,259,3,1,32,12,dv9l02o316cd9hbkxaho2u12f,1,55.1,5.4,2022-12-17T15:33:09.857Z,2022-12-20T02:57:05Z,3950072907,233,280,3951532077,464,,3950072783,286,,3952021429,178,,3950072781,56,Right,,,,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103685,280,45,1,32,12,69t8imcdaqlgfbds2p58596my,0,44.9,94.6,2022-12-17T15:33:09.857Z,2022-12-20T02:57:05Z,3950072855,285,,3950072929,233,259,3950072853,56,Back,,,,,,,,,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103691,260,1,1,32,15,dv9l02o316cd9hbkxaho2u12f,1,59.1,6.4,2022-12-17T15:33:12.587Z,2022-12-20T02:57:27Z,3950072885,213,2.3,3950072881,141,10.7,3952021485,178,,3950072883,212,4.0,3950072877,56,Right,3950072879,140,56.5,,,,,,,1dzmlop3jwm8aeqxkmihjl7xm,C. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103711,261,1,1,32,15,dv9l02o316cd9hbkxaho2u12f,1,59.1,11.8,2022-12-17T15:33:13.138Z,2022-12-20T02:57:52Z,3952021541,178,,3950072993,141,1.9,3950072991,140,61.0,3950072995,212,7.0,3950072989,56,Right,3950072997,213,5.0,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103755,262,1,1,32,17,dv9l02o316cd9hbkxaho2u12f,0,60.4,2.2,2022-12-17T15:33:15.010Z,2022-12-20T02:57:56Z,3950073215,155,,3950073227,1,,3950073217,56,Center,3952021553,178,,3950073223,212,38.2,3950073221,141,24.4,3950073225,213,0.4,3950073219,140,93.8,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103775,281,52,1,32,20,69t8imcdaqlgfbds2p58596my,1,10.5,72.6,2022-12-17T15:33:17.966Z,2022-12-20T02:57:59Z,3951532391,377,,3952021563,178,,,,,,,,,,,,,,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103829,282,1,1,32,23,69t8imcdaqlgfbds2p58596my,1,10.5,72.6,2022-12-17T15:33:20.708Z,2022-12-20T02:58:03Z,3950073615,140,19.8,3950073609,123,,3950073613,56,Back,3950073627,213,5.1,3952021575,178,,3950073623,212,25.0,3950073619,141,38.8,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103957,283,1,1,32,25,69t8imcdaqlgfbds2p58596my,1,19.8,38.8,2022-12-17T15:33:22.529Z,2022-12-20T02:58:07Z,3950074309,212,16.0,3950074311,213,2.5,3950074307,141,53.6,3950074303,56,Back,3952021587,178,,3950074305,140,8.0,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492103993,284,1,1,32,33,69t8imcdaqlgfbds2p58596my,1,11.4,54.5,2022-12-17T15:33:31.013Z,2022-12-20T02:58:32Z,3950074497,141,62.6,3950074499,212,21.6,3950074501,213,0.3,3950074495,140,31.3,3952021611,178,,3950074493,56,Back,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492104041,285,1,1,32,34,69t8imcdaqlgfbds2p58596my,1,31.3,62.6,2022-12-17T15:33:32.165Z,2022-12-20T02:58:36Z,3950074765,140,22.6,3952021623,178,,3950074763,56,Back,3950074767,141,47.9,3950074769,212,13.5,3950074773,213,4.0,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492104087,286,1,1,32,40,69t8imcdaqlgfbds2p58596my,1,23.3,48.2,2022-12-17T15:33:37.992Z,2022-12-20T02:59:25Z,3950074989,212,15.5,3950074983,56,Back,3950074991,213,2.5,3950074987,141,62.6,3950074985,140,11.9,3952021701,178,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492104117,287,1,1,32,43,69t8imcdaqlgfbds2p58596my,1,12.4,62.4,2022-12-17T15:33:41.114Z,2022-12-20T02:59:29Z,3950075155,56,Back,3952021705,178,,3950075163,213,6.3,3950075157,140,26.4,3950075161,212,14.7,3950075159,141,61.8,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492104175,288,1,1,32,45,69t8imcdaqlgfbds2p58596my,1,26.3,61.7,2022-12-17T15:33:43.040Z,2022-12-20T02:59:33Z,3950075465,212,16.8,3950075459,56,Back,3950075461,140,10.3,3950075463,141,59.9,3950075467,213,3.2,3952021723,178,,,,,,,,8zcwhxcdh09wxdn29kzpox591,K. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
