id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2477317383,409,49,1,47,55,b3vbyitzi3nrw9ehj1eoko219,1,27.3,93.2,2022-10-25T19:34:59.030Z,2022-10-27T09:34:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317411,410,1,1,47,57,b3vbyitzi3nrw9ehj1eoko219,1,26.1,90.6,2022-10-25T19:35:01.686Z,2022-10-27T09:34:22Z,3872275943,140,21.3,3874909145,178,,3872275951,212,5.1,3872275953,213,3.3,3872275947,141,89.4,3872275937,56,Back,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317427,411,1,1,47,59,b3vbyitzi3nrw9ehj1eoko219,1,21.3,89.4,2022-10-25T19:35:03.604Z,2022-10-27T09:34:26Z,3872276043,212,7.2,3872276045,213,0.7,3874909311,178,,3872276039,140,26.7,3872276037,56,Back,3872276041,141,96.0,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317473,412,1,1,48,0,b3vbyitzi3nrw9ehj1eoko219,1,26.7,96,2022-10-25T19:35:04.777Z,2022-10-27T09:34:31Z,3872276245,56,Back,3872276251,212,5.0,3872276253,213,5.1,3872276247,140,28.6,3872276249,141,89.3,3874909569,178,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317493,413,3,1,48,3,b3vbyitzi3nrw9ehj1eoko219,1,35.4,81.2,2022-10-25T19:35:07.682Z,2022-10-27T09:34:36Z,3872276319,56,Back,3872276345,286,,3874909843,178,,3873797871,465,,3872276341,233,491,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317475,491,45,1,48,3,9db4t34qy4owglhvvgwf5l22i,0,64.6,18.8,2022-10-25T19:35:07.682Z,2022-10-27T09:34:37Z,3872276259,285,,3872276347,233,413,3872276257,56,Right,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477317585,414,1,1,48,5,b3vbyitzi3nrw9ehj1eoko219,1,34.8,73.6,2022-10-25T19:35:09.080Z,2022-10-27T09:34:49Z,3872276829,212,44.4,3872279477,210,16,3872276825,140,72.7,3872279481,22,,3872276821,155,,3872276827,141,44.5,3872279479,154,,3872276833,1,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,3872276831,213,3872276823,56,Center,3874910015,178,,,,,,,,,,,,,,,,5.8,,,,,,,,1,,,,
2477317589,415,16,1,48,11,b3vbyitzi3nrw9ehj1eoko219,1,85.3,56.7,2022-10-25T19:35:15.027Z,2022-10-27T09:34:50Z,3874910361,178,,3873800813,214,,3872279531,29,,3873800821,396,52.0,3872279535,55,414,3872276857,56,Center,3872279553,231,53.1,3873800819,395,97.1,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,3872276853,22,3872277583,375,48:10.441,3872279541,103,4.4,3872279533,154,3872276855,17,,3872279549,230,97.1,3872277567,72,,3872279543,215,,,,,3872279529,80,,3872277575,374,,2022-10-25 20:35:14.381,3872279539,102,46.2
2477318135,492,1,1,49,7,9db4t34qy4owglhvvgwf5l22i,1,49.9,49.6,2022-10-25T19:36:11.281Z,2022-10-27T09:34:53Z,3874910493,178,,3872279727,212,11.6,3872279729,213,2.4,3872279721,56,Back,3872279723,140,41.4,3872279731,279,G,3872279725,141,60.6,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318153,493,1,1,49,10,9db4t34qy4owglhvvgwf5l22i,0,41.4,60.6,2022-10-25T19:36:14.121Z,2022-10-27T09:34:57Z,3872279833,140,45.1,3874910751,178,,3872279835,141,31.8,3872279839,213,4.9,3872279837,212,20.0,3872279831,56,Back,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318171,416,49,1,49,12,b3vbyitzi3nrw9ehj1eoko219,1,53.9,70.9,2022-10-25T19:36:16.128Z,2022-10-27T09:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318213,417,1,1,49,15,b3vbyitzi3nrw9ehj1eoko219,1,45.5,76.7,2022-10-25T19:36:19.178Z,2022-10-27T09:35:06Z,3872280233,212,14.2,3872280229,140,32.2,3872280235,213,3.3,3874911045,178,,3872280225,56,Back,3872280231,141,72.6,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318261,418,1,1,49,16,b3vbyitzi3nrw9ehj1eoko219,0,32.2,72.6,2022-10-25T19:36:20.453Z,2022-10-27T09:35:09Z,3872280445,213,0.4,3872280435,155,,3872280443,212,49.8,3872280441,141,100.0,3874911177,178,,3872280437,56,Left,3872280439,140,75.8,3872280447,1,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318263,419,5,1,49,19,b3vbyitzi3nrw9ehj1eoko219,0,74.2,101.4,2022-10-25T19:36:23.730Z,2022-10-27T09:35:14Z,3872280459,56,Left,3872283423,233,495,3872280461,347,,,,,,,,,,,,,,,,,292fas4iqplshrbyvtj5ins9h,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318789,495,5,1,49,19,9db4t34qy4owglhvvgwf5l22i,1,25.8,-1.4,2022-10-25T19:36:23.730Z,2022-10-27T09:35:14Z,3872283399,347,,3872283397,56,Back,3872283407,233,419,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318289,420,30,1,49,21,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:36:24.956Z,2022-10-27T09:35:17Z,3872280613,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477318295,494,30,1,49,21,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-25T19:36:24.956Z,2022-10-27T09:35:17Z,3872280639,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325785,422,32,2,45,0,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:52:50.103Z,2022-10-25T19:52:52Z,3872323117,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325775,496,32,2,45,0,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-10-25T19:52:50.103Z,2022-10-27T05:06:25Z,3872323089,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325825,497,1,2,45,0,9db4t34qy4owglhvvgwf5l22i,1,49.8,50.1,2022-10-25T19:52:50.117Z,2022-10-27T09:03:58Z,3872323335,141,36.6,3872323333,140,26.7,3872323331,56,Back,3874821081,178,,3872323341,279,S,3872323337,212,25.9,3872323339,213,3.5,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325849,498,1,2,45,2,9db4t34qy4owglhvvgwf5l22i,0,26.7,36.6,2022-10-25T19:52:52.848Z,2022-10-27T09:04:03Z,3874821997,178,,3872323441,140,75.7,3872323439,56,Center,3872323437,155,,3872323447,213,0.4,3872323449,1,,3872323445,212,57.0,3872323443,141,72.6,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325891,423,1,2,45,5,b3vbyitzi3nrw9ehj1eoko219,0,23.1,26.1,2022-10-25T19:52:55.958Z,2022-10-27T09:04:09Z,3872323671,212,18.1,3872323657,56,Back,3874822285,388,,3872323667,141,41.5,3872323655,3,,3872323675,213,0.6,3872323661,140,37.2,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325901,499,61,2,45,8,9db4t34qy4owglhvvgwf5l22i,0,68.7,58.8,2022-10-25T19:52:58.307Z,2022-10-27T09:04:18Z,3874822631,178,,3872323719,56,Center,,,,,,,,,,,,,,,,,,,4nph9aqyr2kz1gmdh7v9n3w89,J. Benson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325919,424,1,2,45,9,b3vbyitzi3nrw9ehj1eoko219,0,27.4,38.6,2022-10-25T19:52:59.444Z,2022-10-27T09:04:26Z,3872323811,56,Back,3872323817,212,25.4,3872323819,213,0.7,3872323815,141,62.7,3874823039,178,,3872323813,140,45.9,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325959,500,1,2,45,12,9db4t34qy4owglhvvgwf5l22i,1,53.3,30.9,2022-10-25T19:53:02.205Z,2022-10-27T09:04:30Z,3872324021,213,5.5,3872324017,141,13.1,3872324019,212,17.2,3874823317,178,,3872324015,140,65.0,3872324013,56,Right,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325975,501,1,2,45,14,9db4t34qy4owglhvvgwf5l22i,1,65,13.1,2022-10-25T19:53:04.853Z,2022-10-27T09:04:35Z,3872324107,213,2.9,3872324101,140,43.7,3872324103,141,21.5,3874823587,178,,3872324105,212,23.1,3872324099,56,Back,,,,,,,5r55bc61sgthojep749axb6y1,T. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477325999,502,1,2,45,18,9db4t34qy4owglhvvgwf5l22i,1,44.6,22.7,2022-10-25T19:53:08.445Z,2022-10-27T09:04:38Z,3872324221,141,50.4,3872324219,140,28.3,3872324217,56,Back,3872324223,212,25.5,3874823755,178,,3872324225,213,2.3,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326045,503,1,2,45,22,9db4t34qy4owglhvvgwf5l22i,1,28.5,51.2,2022-10-25T19:53:12.677Z,2022-10-27T09:04:41Z,3872324473,140,10.1,3874823871,178,,3872324475,141,38.9,3872324477,212,21.1,3872324479,213,3.6,3872324471,56,Back,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326087,504,1,2,45,26,9db4t34qy4owglhvvgwf5l22i,0,11.6,33,2022-10-25T19:53:16.182Z,2022-10-27T09:04:44Z,3874824029,178,,3872324707,1,,3872324695,155,,3872324701,141,36.4,3872324703,212,54.8,3872324697,56,Center,3872324699,140,63.7,3872324705,213,0.0,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326101,425,44,2,45,28,b3vbyitzi3nrw9ehj1eoko219,1,36.6,65.8,2022-10-25T19:53:18.706Z,2022-10-27T09:53:28Z,3872324777,233,505,3872324759,285,,3872324757,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326095,505,44,2,45,28,9db4t34qy4owglhvvgwf5l22i,0,63.4,34.2,2022-10-25T19:53:18.707Z,2022-10-27T09:04:47Z,3872324733,286,,3872324791,233,425,3872324731,56,Center,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326125,426,1,2,45,28,b3vbyitzi3nrw9ehj1eoko219,0,36.9,67.8,2022-10-25T19:53:18.784Z,2022-10-27T09:53:28Z,3872324901,3,,3872324911,213,6.3,3872324909,212,34.6,3872324907,141,66.9,3874824393,388,,3872324905,140,69.8,3872324903,56,Center,3872324913,1,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326169,506,1,2,45,31,9db4t34qy4owglhvvgwf5l22i,1,25.4,39.7,2022-10-25T19:53:21.403Z,2022-10-27T09:04:55Z,3872325115,140,28.6,3872325113,56,Back,3872325111,3,,3874824671,178,,3872325121,213,5.1,3872325119,212,10.0,3872325117,141,25.8,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326173,507,50,2,45,34,9db4t34qy4owglhvvgwf5l22i,1,34.9,21.3,2022-10-25T19:53:24.562Z,2022-10-27T09:05:03Z,3872325127,56,Back,3872325257,286,,3872325253,233,427,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326193,427,7,2,45,34,b3vbyitzi3nrw9ehj1eoko219,1,65.1,78.7,2022-10-25T19:53:24.671Z,2022-10-27T09:05:07Z,3872325213,56,Center,3873813035,383,,3872325241,233,507,3872325215,285,,3874825233,178,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326197,428,49,2,45,35,b3vbyitzi3nrw9ehj1eoko219,1,62.2,70.8,2022-10-25T19:53:25.970Z,2022-10-27T09:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326257,429,1,2,45,35,b3vbyitzi3nrw9ehj1eoko219,1,68.8,66.6,2022-10-25T19:53:26.054Z,2022-10-27T09:05:23Z,3872325485,56,Center,3872325491,212,9.7,3872342149,154,,3872342147,210,15,3874825493,178,,3872325493,213,0.4,3872325487,140,77.2,3872325489,141,72.4,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2477326261,430,15,2,45,39,b3vbyitzi3nrw9ehj1eoko219,1,90.1,67.3,2022-10-25T19:53:29.577Z,2022-10-27T09:05:23Z,3872342175,231,53.2,3872342169,146,91.5,3872342159,55,429,3872326457,233,508,3872342167,215,,3872342153,78,,3872325515,64,,3874825887,178,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,3872342171,147,3872342163,102,49.5,3872342157,154,,3872325513,22,3872342155,29,,3872325517,56,Center,3872326405,72,,3872342165,103,19,64.8,,,3872342173,230,99.9,3872326415,82,,,,,
2477326251,508,10,2,45,39,9db4t34qy4owglhvvgwf5l22i,1,7.4,33,2022-10-25T19:53:29.694Z,2022-10-27T09:05:27Z,3874825999,389,,3872325467,56,Back,3872325465,94,,3872326491,233,430,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326295,431,6,2,45,40,b3vbyitzi3nrw9ehj1eoko219,1,100,75.2,2022-10-25T19:53:30.811Z,2022-10-27T09:05:31Z,3872325687,56,Center,3872326053,73,,3872326059,233,509,,,,,,,,,,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326289,509,6,2,45,40,9db4t34qy4owglhvvgwf5l22i,0,0,24.8,2022-10-25T19:53:30.811Z,2022-10-27T09:05:31Z,3873813551,394,,3872326075,233,431,3872325669,73,,3872325667,56,Back,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326593,432,1,2,46,3,b3vbyitzi3nrw9ehj1eoko219,1,99.8,99.5,2022-10-25T19:53:53.956Z,2022-10-27T09:05:38Z,3872327179,140,93.4,3872327177,56,Left,3874826385,178,,3872327181,141,87.8,3872327183,212,10.4,3872327175,6,,3872327185,213,4.0,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326611,433,1,2,46,5,b3vbyitzi3nrw9ehj1eoko219,1,93.4,87.8,2022-10-25T19:53:55.698Z,2022-10-27T09:05:44Z,3872327253,140,91.2,3874826665,178,,3872327255,141,93.5,3872327259,213,2.1,3872327257,212,4.5,3872327251,56,Left,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326627,434,1,2,46,7,b3vbyitzi3nrw9ehj1eoko219,0,91.2,93.5,2022-10-25T19:53:57.264Z,2022-10-27T09:05:48Z,3873853997,223,,3872327315,141,56.6,3872327307,2,,3872327319,213,5.0,3874826839,178,,3873853999,20,,3872327313,140,99.2,3872327309,155,,76j19abwcie5w5hptkewlh0bt,M. Sanders,3872327317,212,3872327311,56,Center,,,,,,,,,,,,,,,,,,26.5,,,,,,,,,,,,
2477326647,510,52,2,46,8,9db4t34qy4owglhvvgwf5l22i,1,1.7,45.8,2022-10-25T19:53:58.651Z,2022-10-27T09:06:00Z,3873854057,377,,3874827141,178,,,,,,,,,,,,,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326709,511,1,2,46,11,9db4t34qy4owglhvvgwf5l22i,0,1.7,45.8,2022-10-25T19:54:01.916Z,2022-10-27T09:05:56Z,3872327693,140,43.5,3872327689,123,,3872327709,287,,3872327695,141,88.0,3872327701,1,,3872327699,213,0.6,3872327697,212,52.4,3874827293,178,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,3872327691,56,,,,,,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,
2477826053,906,67,2,46,14,b3vbyitzi3nrw9ehj1eoko219,1,62.8,11.6,2022-10-25T19:54:04.583Z,2022-10-27T09:53:29Z,3874907819,233,1151,,,,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477826049,1151,67,2,46,14,9db4t34qy4owglhvvgwf5l22i,0,37.2,88.4,2022-10-25T19:54:04.584Z,2022-10-27T09:33:48Z,3874907861,233,906,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326721,435,8,2,46,14,b3vbyitzi3nrw9ehj1eoko219,1,63.4,6.5,2022-10-25T19:54:04.626Z,2022-10-27T09:53:29Z,3873855279,385,,3874827941,178,,3872327745,56,Right,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326767,512,1,2,46,18,9db4t34qy4owglhvvgwf5l22i,1,19.7,83.6,2022-10-25T19:54:08.817Z,2022-10-27T09:06:17Z,3874828511,388,,3872327979,3,,3872327989,213,1.3,3872327987,212,10.2,3872327981,56,Back,3872327983,140,22.4,3872327985,141,98.0,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326735,436,43,2,46,19,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-25T19:54:09.546Z,2022-10-25T19:54:22Z,3872328751,144,61,3872327825,56,Right,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477826213,1152,67,2,46,20,9db4t34qy4owglhvvgwf5l22i,1,21.6,95,2022-10-25T19:54:10.703Z,2022-10-27T09:53:29Z,3874908689,233,907,,,,,,,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477826207,907,67,2,46,20,b3vbyitzi3nrw9ehj1eoko219,0,78.4,5,2022-10-25T19:54:10.704Z,2022-10-27T09:34:10Z,3874908697,233,1152,,,,,,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326775,513,1,2,46,21,9db4t34qy4owglhvvgwf5l22i,0,22.4,98,2022-10-25T19:54:11.613Z,2022-10-27T09:06:23Z,3872328037,141,97.8,3874036835,233,437,3872328033,56,Back,3872328041,213,6.2,3872328039,212,3.0,3873855381,286,,3874828825,178,,3873855379,236,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,3872328035,140,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,
2477326781,437,74,2,46,21,b3vbyitzi3nrw9ehj1eoko219,1,65.1,3.8,2022-10-25T19:54:11.699Z,2022-10-27T09:06:27Z,3874829061,178,,3872328063,285,,3872328101,233,513,3872328061,56,Right,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326819,438,5,2,46,22,b3vbyitzi3nrw9ehj1eoko219,0,71,-2,2022-10-25T19:54:12.931Z,2022-10-27T09:06:30Z,3872328257,347,,3872328729,233,514,3872328255,56,Right,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326899,514,5,2,46,22,9db4t34qy4owglhvvgwf5l22i,1,29,102,2022-10-25T19:54:12.931Z,2022-10-27T09:06:30Z,3872328675,56,Back,3872328677,347,,3872328679,233,438,,,,,,,,,,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326923,515,1,2,46,29,9db4t34qy4owglhvvgwf5l22i,1,24.3,100,2022-10-25T19:54:19.901Z,2022-10-27T09:06:33Z,3872328813,141,85.7,3872328815,212,34.5,3872328809,56,Left,3872328807,107,,3872328817,213,6.0,3872328819,1,,3872328811,140,55.4,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326927,516,44,2,46,31,9db4t34qy4owglhvvgwf5l22i,1,55.4,91.2,2022-10-25T19:54:21.816Z,2022-10-27T09:53:30Z,3872328919,233,439,3872328843,56,Left,3872328847,286,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326943,439,44,2,46,31,b3vbyitzi3nrw9ehj1eoko219,0,44.6,8.8,2022-10-25T19:54:21.817Z,2022-10-27T09:06:37Z,3872328901,285,,3872328941,233,516,3872328899,56,Back,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326963,517,1,2,46,31,9db4t34qy4owglhvvgwf5l22i,0,55.4,85.7,2022-10-25T19:54:21.984Z,2022-10-27T09:53:31Z,3872329023,212,17.0,3872329015,168,,3872329013,3,,3872329025,213,5.8,3872329017,56,Center,3872329019,140,69.6,3872329021,141,73.8,3874829611,388,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477326999,440,49,2,46,33,b3vbyitzi3nrw9ehj1eoko219,1,26.2,23.6,2022-10-25T19:54:24.009Z,2022-10-27T09:06:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477327031,441,1,2,46,35,b3vbyitzi3nrw9ehj1eoko219,1,26.2,23.6,2022-10-25T19:54:25.973Z,2022-10-27T09:06:50Z,3872329393,56,Back,3872329395,140,14.3,3874829973,178,,3872329397,141,40.1,3872329399,212,16.8,3872329401,213,2.4,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477327099,442,1,2,46,40,b3vbyitzi3nrw9ehj1eoko219,1,15.3,46.1,2022-10-25T19:54:30.695Z,2022-10-27T09:07:00Z,3872329793,1,,3872329789,212,56.5,3872329787,141,2.6,3873855907,155,,3872329783,56,Right,3872329791,213,5.7,3872329785,140,61.2,3874830537,178,,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477327105,443,1,2,46,43,b3vbyitzi3nrw9ehj1eoko219,0,61.2,2.6,2022-10-25T19:54:34.036Z,2022-10-27T09:07:07Z,3872329823,141,10.3,3874830937,388,,3872329825,212,7.3,3872329827,213,0.8,3872329819,56,Right,3872329817,3,,3872329821,140,66.1,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477327153,518,1,2,46,45,9db4t34qy4owglhvvgwf5l22i,0,26.8,90.5,2022-10-25T19:54:35.703Z,2022-10-27T09:07:11Z,3872330065,140,39.3,3874831119,178,,3872330063,56,Back,3872330071,213,5.9,3872330061,3,,3872330069,212,14.3,3872330067,141,82.0,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477327161,444,44,2,46,47,b3vbyitzi3nrw9ehj1eoko219,1,59.2,15.4,2022-10-25T19:54:37.267Z,2022-10-27T09:53:31Z,3872330119,56,Right,3872330121,286,,3872330167,233,519,,,,,,,,,,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
