id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/9/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/17/value
2488616373,5,1,1,0,31,69t8imcdaqlgfbds2p58596my,0,34.6,25.8,2022-12-02T19:47:32.292Z,2022-12-04T17:34:38Z,3931568783,212,10.9,3931568777,56,Back,3931568785,213,0.2,3934586517,178,,3931568781,141,28.3,3931568779,140,44.9,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616365,11,8,1,0,31,5pfqedkme2kabtqhkln35pf3l,1,55.3,78.8,2022-12-02T19:47:32.514Z,2022-12-04T17:34:46Z,3934586695,178,,3933678393,383,,3931568737,56,Center,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616419,6,1,1,0,33,69t8imcdaqlgfbds2p58596my,0,58.1,8.5,2022-12-02T19:47:34.438Z,2022-12-04T17:34:49Z,3931569017,212,32.7,3931569025,1,,3931569011,56,Center,3931569015,141,30.3,3931569021,213,0.5,3931569013,140,85.9,3934586729,178,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616411,12,52,1,0,37,5pfqedkme2kabtqhkln35pf3l,1,13,73.2,2022-12-02T19:47:38.027Z,2022-12-04T17:34:51Z,3933678639,376,,3934586749,178,,,,,,,,,,,,,,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616477,13,1,1,0,43,5pfqedkme2kabtqhkln35pf3l,1,10.9,61.1,2022-12-02T19:47:44.180Z,2022-12-04T17:34:56Z,3931569343,56,Back,3931569349,212,11.8,3931569351,213,5.8,3931569345,140,21.1,3934586827,178,,3931569347,141,53.7,3931569341,123,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616507,14,1,1,0,46,5pfqedkme2kabtqhkln35pf3l,1,23.2,44,2022-12-02T19:47:47.460Z,2022-12-04T17:34:59Z,3931569495,140,37.5,3934586833,178,,3931569499,212,26.3,3931569493,56,Back,3931569497,141,12.2,3931569501,213,5.3,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616533,15,1,1,0,50,5pfqedkme2kabtqhkln35pf3l,1,39.7,8,2022-12-02T19:47:51.599Z,2022-12-04T17:35:02Z,3931569635,141,6.4,3931569633,140,31.2,3931569639,213,3.3,3931569637,212,9.0,3934586837,178,,3931569631,56,Back,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616549,16,1,1,0,51,5pfqedkme2kabtqhkln35pf3l,0,25.9,7,2022-12-02T19:47:52.429Z,2022-12-04T17:35:05Z,3931569737,212,44.3,3934586869,178,,3931569731,56,Right,3931569741,1,,3931569735,141,3.4,3931569739,213,6.2,3931569733,140,68.0,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616555,7,49,1,0,53,69t8imcdaqlgfbds2p58596my,1,40.8,91.2,2022-12-02T19:47:54.488Z,2022-12-04T17:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616583,8,1,1,0,55,69t8imcdaqlgfbds2p58596my,0,37.2,93.6,2022-12-02T19:47:55.890Z,2022-12-04T17:35:17Z,3931569867,141,90.2,3931569861,155,,3931569865,140,65.1,3931569871,213,6.2,3931569863,56,Left,3934587121,178,,3931569869,212,29.4,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489188251,768,67,1,0,57,5pfqedkme2kabtqhkln35pf3l,1,33.7,8.7,2022-12-02T19:47:57.688Z,2022-12-04T18:19:51Z,3934609265,233,859,,,,,,,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489188249,859,67,1,0,57,69t8imcdaqlgfbds2p58596my,0,66.3,91.3,2022-12-02T19:47:57.689Z,2022-12-04T17:56:56Z,3934609295,233,768,,,,,,,,,,,,,,,,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616587,17,8,1,0,57,5pfqedkme2kabtqhkln35pf3l,1,32.6,9.1,2022-12-02T19:47:57.711Z,2022-12-04T18:19:52Z,3934587187,178,,3933679127,384,,3931569877,56,Back,,,,,,,,,,,,,,,,5raent8a0bdt01n7769n3dw16,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616595,18,49,1,0,57,5pfqedkme2kabtqhkln35pf3l,1,35.8,5.5,2022-12-02T19:47:58.355Z,2022-12-04T17:35:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616623,19,1,1,0,59,5pfqedkme2kabtqhkln35pf3l,1,39.2,3.2,2022-12-02T19:48:00.137Z,2022-12-04T17:35:29Z,3934587321,178,,3931570055,213,0.3,3931570047,141,9.4,3931570043,140,51.6,3931570039,56,Right,3931570051,212,13.7,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616691,20,1,1,1,1,5pfqedkme2kabtqhkln35pf3l,1,52.2,8.3,2022-12-02T19:48:02.384Z,2022-12-04T17:35:33Z,3934587417,178,,3931570405,56,Right,3931570409,141,5.2,3931570407,140,65.0,3931570415,213,6.1,3931570413,212,13.6,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616703,21,1,1,1,6,5pfqedkme2kabtqhkln35pf3l,1,88.4,18.6,2022-12-02T19:48:07.386Z,2022-12-04T17:35:52Z,3931570475,56,Center,3931570483,213,1.3,3931575187,210,16,3931570479,141,50.1,3931570481,212,22.4,3931570477,140,94.8,3934587477,178,,3931575189,154,,4n37rih2qtphgtjxzo2id5f55,A. Evans,1,3931575191,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488616709,22,16,1,1,7,5pfqedkme2kabtqhkln35pf3l,1,95.3,50.9,2022-12-02T19:48:08.609Z,2022-12-04T17:35:53Z,3931570525,16,,3931575235,214,,3931575221,78,,3931575241,230,96.4,3934587875,178,,3933680423,396,50.4,3931575231,102,48.7,3931575225,154,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,3931575251,375,01:07.681,3931570523,22,3931575233,103,4.4,3933680421,395,2.7,3931575227,55,21,3931575247,374,2022-12-02 19:48:08.305,3931575219,20,3931575239,328,3931575243,231,48.6,3931575223,29,3931570527,56,Center,,,,,,,,,,
2488617095,9,1,1,2,6,69t8imcdaqlgfbds2p58596my,1,49.9,50.1,2022-12-02T19:49:06.920Z,2022-12-04T17:35:56Z,3934587879,178,,3931572695,212,10.6,3931581041,279,G,3931572693,141,47.0,3931572697,213,3.3,3931572689,56,Back,3931572691,140,40.0,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617119,10,1,1,2,8,69t8imcdaqlgfbds2p58596my,1,40,47,2022-12-02T19:49:08.685Z,2022-12-04T17:35:59Z,3934587927,178,,3931572827,141,15.8,3931572823,56,Back,3931572829,212,22.0,3931572831,213,5.0,3931572825,140,45.7,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617125,11,1,1,2,11,69t8imcdaqlgfbds2p58596my,1,53.8,16.2,2022-12-02T19:49:12.162Z,2022-12-04T17:36:01Z,3931572879,213,1.2,3931572873,140,59.1,3931572875,141,35.1,3931572877,212,14.0,3934587963,178,,3931572871,56,Center,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617131,12,1,1,2,12,69t8imcdaqlgfbds2p58596my,1,59.1,35.1,2022-12-02T19:49:13.214Z,2022-12-04T17:36:05Z,3931572919,212,13.8,3931572913,56,Right,3931572921,213,4.4,3931572915,140,55.6,3931572917,141,15.5,3934588055,178,,,,,,,,16rur8pbshrs9xypsq7mnxzhl,O. Afolayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617145,13,1,1,2,13,69t8imcdaqlgfbds2p58596my,1,55.6,15.5,2022-12-02T19:49:14.291Z,2022-12-04T17:36:08Z,3931573011,213,2.7,3931573005,140,33.9,3934588119,178,,3931573009,212,25.2,3931573003,56,Back,3931573007,141,31.3,,,,,,,9eaozqsxv2347nryh9pkmg251,G. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617161,14,1,1,2,16,69t8imcdaqlgfbds2p58596my,1,36.8,27.7,2022-12-02T19:49:16.954Z,2022-12-04T17:36:11Z,3931573103,213,0.8,3931573093,56,Back,3931573099,141,39.5,3931573095,140,43.8,3934588159,178,,3931573101,212,10.9,,,,,,,74vpeqcguo2sb2qgpt3b6zq3t,E. Toal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617175,15,1,1,2,17,69t8imcdaqlgfbds2p58596my,1,44.7,39.2,2022-12-02T19:49:17.712Z,2022-12-04T17:36:13Z,3931573173,141,53.4,3931573175,212,27.2,3931573169,56,Back,3934588201,178,,3931573177,213,2.8,3931573171,140,20.5,,,,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617201,16,1,1,2,19,69t8imcdaqlgfbds2p58596my,1,20.5,53.4,2022-12-02T19:49:19.804Z,2022-12-04T17:36:16Z,3931573317,141,75.7,3931573313,56,Back,3931573319,212,20.6,3934588255,178,,3931573315,140,33.8,3931573321,213,0.8,,,,,,,1c4nu9s3t3p83pufjf3n3xqay,J. Trafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617227,17,1,1,2,23,69t8imcdaqlgfbds2p58596my,1,35.1,76.9,2022-12-02T19:49:23.855Z,2022-12-04T17:36:18Z,3931573473,141,75.6,3934588345,178,,3931573475,212,26.4,3931573469,56,Center,3931573471,140,60.2,3931573477,213,6.2,,,,,,,do0vklx8voqfr05b3j04ilex,G. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617239,18,1,1,2,25,69t8imcdaqlgfbds2p58596my,1,60,80.6,2022-12-02T19:49:26.032Z,2022-12-04T17:36:23Z,3931573539,56,Left,3931573545,212,7.5,3934588411,178,,3931573543,141,90.3,3931573541,140,63.4,3931573547,213,1.1,,,,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617255,19,1,1,2,26,69t8imcdaqlgfbds2p58596my,1,63.4,90.3,2022-12-02T19:49:26.921Z,2022-12-04T17:36:29Z,3931573667,56,Left,3931573675,213,5.7,3931573673,212,7.7,3931573671,141,84.2,3934588527,178,,3931573669,140,69.6,,,,,,,dlek4e9wgzy10smm0ph933nu2,O. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617273,20,1,1,2,30,69t8imcdaqlgfbds2p58596my,1,64.7,71.5,2022-12-02T19:49:31.354Z,2022-12-04T17:36:34Z,3931573773,56,Center,3931573781,213,4.5,3931573779,212,11.5,3931573775,140,62.9,3934588665,178,,3931573777,141,54.8,,,,,,,7h6eazahfe5epf6zgx1b1urpx,J. Böðvarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617293,21,1,1,2,32,69t8imcdaqlgfbds2p58596my,1,64.8,47.9,2022-12-02T19:49:33.400Z,2022-12-04T17:36:37Z,3934588755,178,,3931573911,212,25.2,3931573905,56,Right,3931573909,141,17.6,3931573907,140,78.7,3931573913,213,5.3,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617311,22,1,1,2,35,69t8imcdaqlgfbds2p58596my,1,82,14.9,2022-12-02T19:49:36.172Z,2022-12-04T17:36:40Z,3934588819,178,,3931573999,213,0.1,3931573993,140,94.9,3931573995,141,17.4,3931573991,56,Right,3931573997,212,13.7,,,,,,,5tbz2hexz7vind39ot6govqzu,C. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617337,23,1,1,2,37,69t8imcdaqlgfbds2p58596my,1,94.9,17.4,2022-12-02T19:49:37.694Z,2022-12-04T17:36:47Z,3931574179,212,28.6,3931574181,213,1.4,3933682039,387,,3931574169,2,,3933682037,225,,3931574177,141,59.1,3931574171,155,,3931574173,56,Center,9eaozqsxv2347nryh9pkmg251,G. Jones,,3931574175,140,98.6,3934588937,178,3931583973,210,13,3931583975,154,,3933682041,20,,,,,,,,,,,,,,,,,1,,,,,,,,,
2488617341,24,13,1,2,39,69t8imcdaqlgfbds2p58596my,1,98.6,59.1,2022-12-02T19:49:40.042Z,2022-12-04T17:36:47Z,3934589017,388,,3931583977,83,,3931583747,328,,3931583991,230,99.7,3931583989,103,31.9,3931583981,154,,3931574205,56,Center,3931583979,29,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,3931583987,102,57.3,3931574203,61,3931574201,22,,3931583983,55,23,3931583993,231,54.5,3931583743,15,,,,,,,,,,,,,,,,,,,,,,,
2488639505,370,5,1,2,39,5pfqedkme2kabtqhkln35pf3l,1,-1.2,46.2,2022-12-02T19:49:40.542Z,2022-12-04T17:36:50Z,3931692411,233,376,3931692389,56,Back,3931692391,346,,,,,,,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488639225,376,5,1,2,39,69t8imcdaqlgfbds2p58596my,0,101.2,53.8,2022-12-02T19:49:40.542Z,2022-12-04T17:36:50Z,3931691175,56,Center,3931691177,346,,3931692415,233,370,,,,,,,,,,,,,,,,6q06inb8ukzfsrxy0arxl78q1,A. Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488639637,371,1,1,3,3,5pfqedkme2kabtqhkln35pf3l,1,4.1,49.7,2022-12-02T19:50:03.755Z,2022-12-04T17:36:54Z,3931692957,56,Back,3931692969,237,,3931692963,212,8.2,3931692965,213,5.6,3931692955,124,,3931692959,140,10.1,3931692961,141,41.9,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488639913,372,1,1,3,6,5pfqedkme2kabtqhkln35pf3l,0,10.6,38.5,2022-12-02T19:50:07.262Z,2022-12-04T17:36:57Z,3931694203,56,Back,3931694209,212,37.2,3931694205,140,44.8,3931694211,213,6.0,3931694213,1,,3934589323,178,,3931694207,141,24.3,3931694201,157,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617513,25,1,1,3,8,69t8imcdaqlgfbds2p58596my,1,54.1,72.7,2022-12-02T19:50:09.405Z,2022-12-04T17:37:01Z,3931575149,56,Center,3931575151,140,62.6,3931575157,213,5.8,3931575153,141,65.7,3934589455,388,,3931575147,3,,3931575155,212,10.1,,,,7ybjr8x5s8j4zj17p544h6rmy,G. Thomason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488617541,26,1,1,3,10,69t8imcdaqlgfbds2p58596my,1,62.6,65.7,2022-12-02T19:50:11.380Z,2022-12-04T17:37:06Z,3934589567,388,,3931575319,140,56.5,3931575321,141,69.0,3931575327,212,6.8,3931575315,56,Center,3931575309,3,,3931575329,213,2.8,,,,az767vfe6ig8vwir9uu2eu3th,E. Kachunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
