id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2493924735,112,3,1,11,1,8rfydplrc9ki0sirqi0drcybk,1,62.8,12.9,2022-12-29T20:00:23.807Z,2022-12-31T14:29:23Z,3959750769,56,Right,3959750821,233,112,3961960757,178,,3959750771,286,,3960682075,465,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924695,112,45,1,11,1,9db4t34qy4owglhvvgwf5l22i,0,37.2,87.1,2022-12-29T20:00:23.807Z,2022-12-31T14:29:23Z,3959750541,56,Back,3959750543,285,,3959750837,233,112,,,,,,,,,,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494344021,851,83,1,11,3,9db4t34qy4owglhvvgwf5l22i,1,35.7,92.4,2022-12-29T20:00:25.836Z,2022-12-31T14:37:44Z,3961965771,399,229971,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924761,113,1,1,11,6,8rfydplrc9ki0sirqi0drcybk,1,66.2,4.1,2022-12-29T20:00:28.803Z,2022-12-31T14:29:29Z,3959750889,56,Center,3959750897,213,2.0,3961960851,178,,3959750891,140,60.4,3959750895,212,15.2,3959750893,141,24.6,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924835,114,1,1,11,9,8rfydplrc9ki0sirqi0drcybk,1,59.5,28,2022-12-29T20:00:31.689Z,2022-12-31T14:23:18Z,3959751279,140,60.7,3959751283,212,32.2,3959751277,56,Center,3959751285,213,1.5,3961955303,178,,3959751281,141,75.3,3959751287,1,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924917,115,1,1,11,12,8rfydplrc9ki0sirqi0drcybk,1,58.7,73.2,2022-12-29T20:00:34.869Z,2022-12-31T14:23:27Z,3959751747,212,15.1,3959751741,56,Back,3959751749,213,3.9,3961955401,178,,3959751745,141,57.8,3959751743,140,48.3,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924975,116,1,1,11,19,8rfydplrc9ki0sirqi0drcybk,1,48.3,57.8,2022-12-29T20:00:41.083Z,2022-12-31T14:23:31Z,3959752067,140,53.7,3959752071,212,11.8,3961955429,178,,3959752069,141,73.0,3959752065,56,Center,3959752073,213,1.1,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925011,117,1,1,11,22,8rfydplrc9ki0sirqi0drcybk,1,53.1,79.3,2022-12-29T20:00:44.025Z,2022-12-31T14:23:34Z,3959752261,213,0.6,3959752247,56,Left,3959752257,212,17.6,3961955457,178,,3959752251,140,67.2,3959752253,141,93.2,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925045,118,1,1,11,23,8rfydplrc9ki0sirqi0drcybk,1,64.4,97.7,2022-12-29T20:00:45.931Z,2022-12-31T14:23:38Z,3959752473,56,Left,3959752481,213,3.4,3959752475,140,52.1,3959752479,212,13.3,3961955507,178,,3959752477,141,93.3,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925075,119,1,1,11,26,8rfydplrc9ki0sirqi0drcybk,1,50.8,91.8,2022-12-29T20:00:48.875Z,2022-12-31T14:23:42Z,3959752663,140,36.4,3961955591,178,,3959752667,212,23.0,3959752661,56,Back,3959752669,213,4.0,3959752665,141,66.3,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925187,120,1,1,11,29,8rfydplrc9ki0sirqi0drcybk,1,32.9,71.2,2022-12-29T20:00:51.569Z,2022-12-31T14:23:46Z,3959753311,213,3.8,3959753307,141,48.4,3961955667,178,,3959753305,140,12.8,3959753309,212,26.2,3959753303,56,Back,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925199,121,1,1,11,35,8rfydplrc9ki0sirqi0drcybk,0,12.8,48.4,2022-12-29T20:00:57.879Z,2022-12-31T14:23:51Z,3959753413,213,0.0,3961955703,178,,3959753403,157,,3959753411,212,58.5,3959753407,140,68.5,3959753415,1,,3959753405,56,Center,3959753409,141,52.1,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925207,113,1,1,11,38,9db4t34qy4owglhvvgwf5l22i,1,30.5,57,2022-12-29T20:01:00.797Z,2022-12-31T14:23:58Z,3959753463,141,52.2,3959753465,212,14.3,3961955821,178,,3959753457,3,,3959753461,140,43.8,3959753459,56,Back,3959753467,213,6.1,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925217,114,1,1,11,39,9db4t34qy4owglhvvgwf5l22i,1,43.8,52.2,2022-12-29T20:01:01.766Z,2022-12-31T14:24:03Z,3961955899,178,,3959753507,3,,3959753517,141,73.2,3959753511,56,Center,3959753519,212,18.3,3959753521,213,0.9,3959753515,140,54.7,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925223,115,49,1,11,43,9db4t34qy4owglhvvgwf5l22i,1,54.7,73.2,2022-12-29T20:01:05.156Z,2022-12-31T14:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925283,116,1,1,11,44,9db4t34qy4owglhvvgwf5l22i,1,59.9,67.9,2022-12-29T20:01:06.287Z,2022-12-31T14:24:19Z,3959753911,212,25.3,3959753907,140,75.5,3959753905,56,Center,3959753909,141,39.5,3961956261,178,,3959753913,213,5.4,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925291,117,61,1,11,45,9db4t34qy4owglhvvgwf5l22i,0,75.5,39.5,2022-12-29T20:01:07.238Z,2022-12-31T14:24:30Z,3961956459,178,,3959753945,56,Center,,,,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925321,122,52,1,11,48,8rfydplrc9ki0sirqi0drcybk,1,8.1,57.8,2022-12-29T20:01:09.946Z,2022-12-31T14:24:38Z,3961956551,178,,3960682685,376,,,,,,,,,,,,,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925579,123,1,1,12,2,8rfydplrc9ki0sirqi0drcybk,1,5.6,44.2,2022-12-29T20:01:24.498Z,2022-12-31T14:24:44Z,3959755373,56,Back,3961956649,178,,3959755381,213,0.6,3959755379,212,22.3,3959755375,140,23.0,3959755377,141,63.1,3959755371,123,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925631,124,1,1,12,7,8rfydplrc9ki0sirqi0drcybk,1,23,63.1,2022-12-29T20:01:29.339Z,2022-12-31T14:24:47Z,3959755653,212,12.9,3959755649,140,34.0,3959755651,141,71.5,3959755655,213,0.5,3959755647,56,Back,3961956683,178,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925667,125,1,1,12,10,8rfydplrc9ki0sirqi0drcybk,1,34.5,72.9,2022-12-29T20:01:32.107Z,2022-12-31T14:24:49Z,3959755853,140,41.6,3959755855,141,95.3,3959755859,213,1.1,3959755851,56,Back,3961956717,178,,3959755857,212,17.0,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925701,126,1,1,12,13,8rfydplrc9ki0sirqi0drcybk,1,41.6,95.3,2022-12-29T20:01:35.209Z,2022-12-31T14:24:52Z,3959756055,212,12.3,3959756051,140,29.9,3959756049,56,Back,3959756057,213,3.1,3961956773,178,,3959756053,141,95.6,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925739,127,1,1,12,14,8rfydplrc9ki0sirqi0drcybk,1,29.9,95.6,2022-12-29T20:01:36.715Z,2022-12-31T14:24:57Z,3959756243,140,26.5,3959756247,212,10.4,3959756241,56,Back,3961956827,178,,3959756249,213,4.4,3959756245,141,81.2,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925783,128,1,1,12,17,8rfydplrc9ki0sirqi0drcybk,0,23.7,83.8,2022-12-29T20:01:39.485Z,2022-12-31T14:25:03Z,3959756493,141,80.2,3959756487,140,56.6,3959756505,1,,3959756497,212,34.6,3959756483,56,Left,3959756501,213,6.2,3961956889,178,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925777,118,49,1,12,20,9db4t34qy4owglhvvgwf5l22i,1,41.8,23.1,2022-12-29T20:01:41.970Z,2022-12-31T14:25:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925803,119,1,1,12,20,9db4t34qy4owglhvvgwf5l22i,1,41.8,23.1,2022-12-29T20:01:41.997Z,2022-12-31T14:25:14Z,3959756581,141,25.9,3959756577,56,Center,3961957067,178,,3959756583,212,15.3,3959756579,140,56.3,3959756585,213,0.1,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925855,120,1,1,12,21,9db4t34qy4owglhvvgwf5l22i,1,56.3,25.9,2022-12-29T20:01:43.230Z,2022-12-31T14:25:20Z,3959756819,212,14.8,3959756821,213,5.8,3959756815,140,69.1,3961957161,178,,3959756817,141,16.7,3959756813,56,Right,,,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925863,121,50,1,12,22,9db4t34qy4owglhvvgwf5l22i,1,68.8,21.8,2022-12-29T20:01:44.542Z,2022-12-31T14:25:30Z,3959756845,56,Center,3959757533,233,129,3959757485,286,,,,,,,,,,,,,,,,,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925889,129,7,1,12,22,8rfydplrc9ki0sirqi0drcybk,1,31.2,78.2,2022-12-29T20:01:44.770Z,2022-12-31T14:25:38Z,3961957365,178,,3959757507,233,121,3959756975,285,,3960683657,385,,3959756973,56,Back,,,,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925909,130,1,1,12,24,8rfydplrc9ki0sirqi0drcybk,1,37.4,79.6,2022-12-29T20:01:46.481Z,2022-12-31T14:25:44Z,3959757109,141,93.5,3959757105,56,Back,3959757107,140,25.4,3961957473,178,,3959757111,212,15.8,3959757113,213,2.5,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925913,131,49,1,12,25,8rfydplrc9ki0sirqi0drcybk,1,25.4,93.5,2022-12-29T20:01:47.519Z,2022-12-31T14:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493925929,132,1,1,12,25,8rfydplrc9ki0sirqi0drcybk,0,25.4,93.5,2022-12-29T20:01:47.565Z,2022-12-31T14:25:59Z,3959757235,1,,3959757223,157,,3959757231,212,33.7,3959757225,56,Left,3959757229,141,95.7,3961957757,178,,3959757233,213,0.0,3959757227,140,57.5,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926003,122,12,1,12,29,9db4t34qy4owglhvvgwf5l22i,1,37.7,4.9,2022-12-29T20:01:51.273Z,2022-12-31T14:26:07Z,3959757623,212,4.6,3959757625,213,5.0,3959757617,56,Back,3959757641,15,,3961957915,388,,3959757693,167,,3959757619,140,38.8,3959757621,141,0.0,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926015,123,5,1,12,30,9db4t34qy4owglhvvgwf5l22i,0,42.6,-1.8,2022-12-29T20:01:52.664Z,2022-12-31T14:26:11Z,3959757673,56,Back,3959758201,233,133,3959757675,347,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926101,133,5,1,12,30,8rfydplrc9ki0sirqi0drcybk,1,57.4,101.8,2022-12-29T20:01:52.664Z,2022-12-31T14:26:11Z,3959758171,56,Left,3959758173,347,,3959758197,233,123,,,,,,,,,,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926373,135,1,1,12,59,8rfydplrc9ki0sirqi0drcybk,1,51.8,100,2022-12-29T20:02:21.724Z,2022-12-31T14:26:19Z,3959759699,107,,3959759709,141,92.9,3959759715,213,4.1,3959759705,140,47.7,3959759711,212,7.5,3959759703,56,Back,,,,,,,czwcateaukr5r9yibdem642qd,D. Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926409,136,1,1,13,1,8rfydplrc9ki0sirqi0drcybk,1,45.9,92,2022-12-29T20:02:23.496Z,2022-12-31T14:26:22Z,3959759913,213,3.4,3961958159,178,,3959759907,140,34.0,3959759911,212,12.8,3959759909,141,88.1,3959759905,56,Back,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926419,137,1,1,13,3,8rfydplrc9ki0sirqi0drcybk,1,34,88.1,2022-12-29T20:02:25.309Z,2022-12-31T14:26:26Z,3959759979,212,14.2,3959759975,140,44.2,3959759977,141,74.5,3961958223,178,,3959759973,56,Back,3959759981,213,5.6,,,,,,,2eu3cz65piv0j91gi396p9ega,J. Earl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926481,138,1,1,13,5,8rfydplrc9ki0sirqi0drcybk,1,45.3,72.3,2022-12-29T20:02:27.917Z,2022-12-31T14:26:39Z,3959760307,140,53.8,3959760311,212,44.6,3959760309,141,8.0,3959760305,56,Right,3959760315,1,,3961958491,178,,3959760303,196,,3959760313,213,4.9,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926519,139,1,1,13,10,8rfydplrc9ki0sirqi0drcybk,1,54.7,7.6,2022-12-29T20:02:32.237Z,2022-12-31T14:26:44Z,3959760493,56,Center,3959760507,213,1.0,3961958577,178,,3959760501,212,22.8,3959760495,140,67.3,3959760497,141,34.9,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575719,1366,67,1,13,11,8rfydplrc9ki0sirqi0drcybk,1,59.2,30.7,2022-12-29T20:02:33.012Z,2023-01-02T07:14:37Z,3963214391,233,1204,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494575717,1204,67,1,13,11,9db4t34qy4owglhvvgwf5l22i,0,40.8,69.3,2022-12-29T20:02:33.013Z,2023-01-02T05:10:48Z,3963214399,233,1366,,,,,,,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926525,140,1,1,13,11,8rfydplrc9ki0sirqi0drcybk,0,63.9,31.8,2022-12-29T20:02:33.021Z,2023-01-02T07:14:37Z,3959760551,141,31.2,3959760547,56,Center,3959760555,213,6.1,3959760611,233,124,3959760615,286,,3961958679,178,,3959760609,236,,3959760553,212,2.6,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,3959760549,140,,,,,,,,66.3,,,,,,,,,,,,,,,,,,,,,,,,
2493926535,124,74,1,13,11,9db4t34qy4owglhvvgwf5l22i,1,28,83.9,2022-12-29T20:02:33.076Z,2022-12-31T14:27:02Z,3959760599,56,Back,3959760601,285,,3961958709,178,,3959760635,233,140,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926553,125,5,1,13,12,9db4t34qy4owglhvvgwf5l22i,0,25.3,101.6,2022-12-29T20:02:34.909Z,2022-12-31T14:27:05Z,3959760671,347,,3959760669,56,Back,3959761505,233,141,,,,,,,,,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926701,141,5,1,13,12,8rfydplrc9ki0sirqi0drcybk,1,74.7,-1.6,2022-12-29T20:02:34.909Z,2022-12-31T14:27:05Z,3959761493,56,Right,3959761495,347,,3959761501,233,125,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926735,142,1,1,13,26,8rfydplrc9ki0sirqi0drcybk,0,72.8,0,2022-12-29T20:02:48.451Z,2022-12-31T14:27:11Z,3959761679,212,17.0,3959761675,141,22.7,3959761683,213,1.3,3959761661,107,,3959761671,140,76.5,3959761667,56,Center,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494345031,883,67,1,13,27,9db4t34qy4owglhvvgwf5l22i,1,29.1,78,2022-12-29T20:02:49.250Z,2023-01-02T07:14:38Z,3961970463,233,944,,,,,,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494345029,944,67,1,13,27,8rfydplrc9ki0sirqi0drcybk,0,70.9,22,2022-12-29T20:02:49.251Z,2022-12-31T14:43:22Z,3961970487,233,883,,,,,,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926715,126,8,1,13,27,9db4t34qy4owglhvvgwf5l22i,1,22.5,84.8,2022-12-29T20:02:49.282Z,2023-01-02T07:14:38Z,3961959893,178,,3959761583,56,Back,3960684463,384,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926741,127,49,1,13,28,9db4t34qy4owglhvvgwf5l22i,1,31.8,82.7,2022-12-29T20:02:50.355Z,2022-12-31T14:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926821,128,1,1,13,29,9db4t34qy4owglhvvgwf5l22i,1,31.8,82.7,2022-12-29T20:02:51.355Z,2022-12-31T14:28:37Z,3959762163,212,8.5,3959762165,213,2.9,3961960025,178,,3959762157,140,23.9,3959762155,56,Back,3959762159,141,85.1,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926835,129,1,1,13,31,9db4t34qy4owglhvvgwf5l22i,0,22.3,86.5,2022-12-29T20:02:52.985Z,2022-12-31T14:28:40Z,3959762885,157,,3959762887,1,,3959762921,236,,3959762231,213,0.0,3959762927,286,,3961960055,178,,3959762229,212,2.9,3959762923,233,143,dwrnys3htjlb3asfou6425g16,L. Kitching,3959762223,56,3959762225,140,3959762227,141,86.5,,,Back,25.1,,,,,,,,,,,,,,,,,,,,,,,
2493926805,143,74,1,13,31,8rfydplrc9ki0sirqi0drcybk,1,76.2,28.3,2022-12-29T20:02:53.119Z,2022-12-31T14:28:44Z,3961960127,178,,3959762051,285,,3959762049,56,Center,3959762305,233,129,3961960125,21,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926959,130,5,1,13,32,9db4t34qy4owglhvvgwf5l22i,1,15.6,101.6,2022-12-29T20:02:54.704Z,2022-12-31T14:28:47Z,3959762993,233,144,3959762871,347,,3959762869,56,Back,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493926815,144,5,1,13,32,8rfydplrc9ki0sirqi0drcybk,0,84.4,-1.6,2022-12-29T20:02:54.704Z,2022-12-31T14:28:47Z,3959762127,56,Right,3959763025,233,130,3959762129,347,,,,,,,,,,,,,,,,,7ht3grz484ru1bcgp9gn7d2i1,C. Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927187,131,1,1,13,47,9db4t34qy4owglhvvgwf5l22i,0,20.4,100,2022-12-29T20:03:09.934Z,2022-12-31T14:28:51Z,3959764159,140,56.9,3959764161,141,92.7,3959764155,107,,3959764157,56,Left,3959764169,213,6.1,3959764165,212,38.8,3959764173,1,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927217,145,1,1,13,49,8rfydplrc9ki0sirqi0drcybk,0,45.3,11.9,2022-12-29T20:03:11.891Z,2022-12-31T14:28:57Z,3959764297,140,51.6,3959764299,141,0.0,3959764303,213,5.3,3959764295,56,Right,3959764301,212,11.2,3959764293,3,,3961960289,178,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927261,132,5,1,13,51,9db4t34qy4owglhvvgwf5l22i,1,47.5,101.4,2022-12-29T20:03:13.903Z,2022-12-31T14:29:01Z,3959764537,347,,3959764535,56,Back,3959764563,233,146,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927227,146,5,1,13,51,8rfydplrc9ki0sirqi0drcybk,0,52.5,-1.4,2022-12-29T20:03:13.903Z,2022-12-31T14:29:01Z,3959764353,56,Right,3959764579,233,132,3959764355,347,,,,,,,,,,,,,,,,,937mkgz0gstvxyjiwfe9xiuzu,C. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927403,133,1,1,14,0,9db4t34qy4owglhvvgwf5l22i,1,46.6,100,2022-12-29T20:03:22.241Z,2022-12-31T14:29:03Z,3959765369,56,Left,3959765375,212,30.8,3959765379,1,,3959765371,140,74.3,3959765367,107,,3959765377,213,5.9,3959765373,141,86.5,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927425,134,1,1,14,2,9db4t34qy4owglhvvgwf5l22i,1,74.3,86.5,2022-12-29T20:03:24.836Z,2022-12-31T14:29:21Z,3961960747,388,,3959765491,212,10.8,3959765485,56,Left,3959765489,141,88.4,3959765487,140,84.5,3959765479,168,,3959765477,3,,3959765493,213,0.1,32crcj18u4qnf8f07fbsopvpx,D. Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927469,135,1,1,14,5,9db4t34qy4owglhvvgwf5l22i,1,84.5,88.4,2022-12-29T20:03:27.105Z,2022-12-31T14:29:31Z,3959767887,210,15,3959765745,213,5.1,3959767889,154,,3959765741,141,69.7,3959765739,140,89.0,3959765743,212,13.6,3959765737,56,Center,3961960775,178,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2493927475,136,15,1,14,7,9db4t34qy4owglhvvgwf5l22i,1,91.7,67.6,2022-12-29T20:03:29.401Z,2022-12-31T14:29:31Z,3959767507,233,147,3959767931,147,56.1,3961960893,178,,3959765769,64,,3959779915,214,,3959767917,29,,3960686357,80,,3959767929,146,97.1,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,3959767921,55,3959767919,154,3959767927,103,5.1,3959765771,56,135,,,Center,3959767925,102,46.8,3959765767,22,3959767495,72,,,,,,,,,,,,,,
2493927491,147,10,1,14,7,8rfydplrc9ki0sirqi0drcybk,1,3.4,40.9,2022-12-29T20:03:29.759Z,2022-12-31T14:29:36Z,3960686677,376,,3959765873,56,Back,3959766873,174,,3959767515,233,136,3960686675,180,,3959766875,183,,,,,,,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493927515,137,15,1,14,9,9db4t34qy4owglhvvgwf5l22i,1,89.2,55.3,2022-12-29T20:03:31.455Z,2022-12-31T14:29:48Z,3959766007,56,Center,3959771149,78,,3959771153,103,19,3959771161,146,95.1,3961961183,178,,3959771155,214,,3959771167,231,51.3,3959766005,17,,32crcj18u4qnf8f07fbsopvpx,D. Cole,3960687211,100,3959768535,233,3959771159,458,,3959766003,22,,148,,,3959768479,20,,3959768505,82,3959771163,147,52.0,3959771151,102,3959771165,230,49.3,98.0,3959771157,328,,,,,
2493927541,148,10,1,14,9,8rfydplrc9ki0sirqi0drcybk,1,2.5,45.2,2022-12-29T20:03:31.852Z,2022-12-31T14:29:53Z,3961961231,178,,3959768541,233,137,3959766167,56,Back,3959766165,94,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
