id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2478831409,399,44,1,46,50,ejm092fnt9zoxbpuklzd52ji8,1,93.6,62,2022-10-29T14:48:40.211Z,2022-11-01T08:44:43Z,3880254321,233,336,3880254259,56,Center,3880254261,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831415,336,44,1,46,50,b3vbyitzi3nrw9ehj1eoko219,0,6.4,38,2022-10-29T14:48:40.212Z,2022-11-01T03:30:22Z,3880254355,233,399,3880254297,56,Back,3880254299,285,,,,,,,,,,,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831433,400,1,1,46,50,ejm092fnt9zoxbpuklzd52ji8,0,94.1,62.9,2022-10-29T14:48:40.275Z,2022-11-01T08:44:44Z,3880254397,212,5.1,3880254389,140,92.6,3880254385,56,Center,3880254393,141,55.8,3880254381,3,,3880254399,213,4.4,3887385929,388,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831509,337,12,1,46,52,b3vbyitzi3nrw9ehj1eoko219,1,12.6,49.9,2022-10-29T14:48:42.115Z,2022-11-01T03:30:23Z,3880254791,56,Back,3880254797,212,16.0,3887385933,178,,3880254793,140,27.3,3880254829,15,,3880254799,213,6.0,3880254795,141,43.7,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831605,401,1,1,46,54,ejm092fnt9zoxbpuklzd52ji8,1,73.8,59.3,2022-10-29T14:48:44.311Z,2022-11-01T03:30:23Z,3880255275,212,12.9,3880255267,3,,3880255273,141,78.2,3880255269,56,Center,3887385937,178,,3880255271,140,73.6,3880255277,213,1.6,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831631,402,1,1,46,57,ejm092fnt9zoxbpuklzd52ji8,0,75.2,75.6,2022-10-29T14:48:47.001Z,2022-11-01T03:30:24Z,3887129897,72,,3887385941,178,,3880255425,155,,3880255429,140,91.9,3880255433,212,29.8,3887129967,224,,3880255427,56,Center,3880255431,141,40.1,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,3880255423,2,3880255435,213,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831951,338,12,1,46,58,b3vbyitzi3nrw9ehj1eoko219,1,8.1,57.2,2022-10-29T14:48:48.791Z,2022-11-01T03:33:28Z,3880257067,140,25.5,3880257071,212,26.9,3880257065,56,Back,3880257069,141,86.2,3887386289,178,,3880257073,213,0.8,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831893,403,1,1,47,3,ejm092fnt9zoxbpuklzd52ji8,1,72.2,12.8,2022-10-29T14:48:53.670Z,2022-11-01T03:33:35Z,3887386311,178,,3880256743,212,7.0,3880256731,56,Center,3880256739,141,23.1,3880256745,213,1.5,3880256735,140,72.8,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831955,404,1,1,47,4,ejm092fnt9zoxbpuklzd52ji8,0,74.1,25.6,2022-10-29T14:48:54.631Z,2022-11-01T03:33:39Z,3880257119,212,4.4,3880257121,213,5.4,3880257117,141,20.7,3887386319,178,,3880257115,140,76.8,3880257113,56,Right,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478831963,339,61,1,47,5,b3vbyitzi3nrw9ehj1eoko219,1,18.9,81.2,2022-10-29T14:48:55.296Z,2022-11-01T03:33:45Z,3887386327,178,,3880257173,56,Back,,,,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832019,405,1,1,47,7,ejm092fnt9zoxbpuklzd52ji8,0,86.8,10.3,2022-10-29T14:48:57.311Z,2022-11-01T03:33:52Z,3880257455,1,,3880257451,212,34.3,3880257443,155,,3880257449,141,59.6,3887386335,178,,3880257445,56,Center,3880257447,140,93.7,3880257441,2,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,3887131469,224,3887131417,20,,,3880257453,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832129,340,12,1,47,8,b3vbyitzi3nrw9ehj1eoko219,1,4.1,45.7,2022-10-29T14:48:58.726Z,2022-11-01T03:34:00Z,3880258053,56,Back,3880258057,141,2.9,3880258061,213,5.0,3880258055,140,12.3,3887386353,388,,3880258105,15,,3880258059,212,30.4,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832193,341,49,1,47,14,b3vbyitzi3nrw9ehj1eoko219,1,12.3,2.9,2022-10-29T14:49:03.934Z,2022-11-01T03:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832325,342,1,1,47,16,b3vbyitzi3nrw9ehj1eoko219,1,15.2,3.7,2022-10-29T14:49:06.220Z,2022-11-01T03:34:13Z,3880259097,56,Back,3880259103,212,15.2,3880259101,141,20.6,3887386375,178,,3880259099,140,24.7,3880259105,213,0.9,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832549,343,1,1,47,19,b3vbyitzi3nrw9ehj1eoko219,1,27.6,18.6,2022-10-29T14:49:08.960Z,2022-11-01T03:34:16Z,3880260275,141,87.5,3887386379,178,,3880260267,155,,3880260281,1,,3880260279,213,0.9,3880260273,140,59.6,3880260269,196,,3880260271,56,Left,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,3880260277,212,,,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832733,344,1,1,47,26,b3vbyitzi3nrw9ehj1eoko219,1,56.1,82.3,2022-10-29T14:49:16.650Z,2022-11-01T03:34:22Z,3880261217,140,66.3,3887386385,178,,3880261221,212,13.8,3880261219,141,95.0,3880261223,213,0.7,3880261215,56,Left,,,,,,,6dhwu4p5uu6oiada4q13g5tk9,J. Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832819,345,1,1,47,33,b3vbyitzi3nrw9ehj1eoko219,1,76,88.3,2022-10-29T14:49:23.310Z,2022-11-01T03:34:27Z,3880261637,56,Left,3887386397,178,,3880261643,212,12.3,3880261641,141,95.0,3880261639,140,65.1,3880261645,213,2.8,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832929,346,1,1,47,36,b3vbyitzi3nrw9ehj1eoko219,0,67.3,95,2022-10-29T14:49:26.500Z,2022-11-01T03:34:31Z,3880262237,155,,3887132579,72,,3880262243,141,47.2,3880262241,140,89.6,3887132701,224,,3880262247,213,5.3,3887386409,178,,3880262245,212,40.1,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,3880262239,56,3880262235,2,Center,,3880262249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832983,407,44,1,47,38,ejm092fnt9zoxbpuklzd52ji8,1,17.5,58.5,2022-10-29T14:49:28.500Z,2022-11-01T08:44:44Z,3880262515,56,Back,3880262517,285,,3880262573,233,347,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832941,347,44,1,47,38,b3vbyitzi3nrw9ehj1eoko219,0,82.5,41.5,2022-10-29T14:49:28.501Z,2022-11-01T03:34:39Z,3880262589,233,407,3880262271,286,,3880262269,56,Center,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478832919,406,12,1,47,38,ejm092fnt9zoxbpuklzd52ji8,1,10.2,56.6,2022-10-29T14:49:28.612Z,2022-11-01T08:44:44Z,3880263571,15,,3880262199,141,64.2,3880262195,56,Back,3880262197,140,24.6,3880262201,212,16.0,3880262203,213,0.3,3887386423,388,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833029,348,1,1,47,43,b3vbyitzi3nrw9ehj1eoko219,1,76.1,36,2022-10-29T14:49:33.279Z,2022-11-01T03:34:48Z,3887386439,178,,3880262825,212,9.0,3880262823,141,46.1,3880262819,56,Center,3880262827,213,2.3,3880262821,140,70.6,,,,,,,94pt7ikxi5cdjhbqf7vi9xg4p,T. Eyoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833083,349,1,1,47,45,b3vbyitzi3nrw9ehj1eoko219,1,69.9,48.5,2022-10-29T14:49:35.149Z,2022-11-01T03:34:54Z,3880263053,56,Center,3880263057,141,72.4,3887386451,178,,3880263061,213,2.1,3880263055,140,60.6,3880263059,212,19.0,,,,,,,5dsht0mnmpm2asallpju46ms5,M. Virtue-Thick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833163,350,1,1,47,47,b3vbyitzi3nrw9ehj1eoko219,1,60.5,72.6,2022-10-29T14:49:36.911Z,2022-11-01T03:34:59Z,3880263475,212,14.4,3880263473,141,93.3,3880263469,56,Left,3887386463,178,,3880263477,213,1.4,3880263471,140,63.4,,,,,,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833291,351,1,1,47,50,b3vbyitzi3nrw9ehj1eoko219,1,63.3,93.5,2022-10-29T14:49:39.951Z,2022-11-01T03:35:02Z,3880264109,56,Center,3880264117,213,3.8,3880264111,140,50.9,3880264113,141,78.5,3887386471,178,,3880264115,212,16.5,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833369,352,1,1,47,54,b3vbyitzi3nrw9ehj1eoko219,0,53.7,72.9,2022-10-29T14:49:44.734Z,2022-11-01T03:35:09Z,3880264551,1,,3880264541,56,Center,3880264547,212,39.8,3880264543,140,84.3,3880264549,213,5.7,3887386491,178,,3880264539,155,,3880264545,141,38.3,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833355,408,44,1,47,56,ejm092fnt9zoxbpuklzd52ji8,1,14.2,64,2022-10-29T14:49:46.641Z,2022-11-01T08:44:45Z,3880264963,233,353,3880264457,285,,3880264449,56,Back,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833419,353,44,1,47,56,b3vbyitzi3nrw9ehj1eoko219,0,85.8,36,2022-10-29T14:49:46.642Z,2022-11-01T03:35:15Z,3880264791,56,Center,3880264967,233,408,3880264795,286,,,,,,,,,,,,,,,,,41ntkkxxtjznfdz7966j64161,J. Garrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833429,409,12,1,47,56,ejm092fnt9zoxbpuklzd52ji8,1,12.8,66.4,2022-10-29T14:49:46.748Z,2022-11-01T08:44:45Z,3880264847,141,77.6,3880264853,213,0.3,3880264843,56,Back,3880264849,212,24.5,3887386519,388,,3880265049,15,,3880264845,140,35.0,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833445,410,49,1,47,59,ejm092fnt9zoxbpuklzd52ji8,1,35,78.2,2022-10-29T14:49:49.721Z,2022-11-01T03:35:30Z,,,,,,,,,,,,,,,,,,,,,,,,,ef2y32lrxfsagikwuhjrovy3u,M. Odubeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833601,411,1,1,48,3,ejm092fnt9zoxbpuklzd52ji8,1,44.7,50.6,2022-10-29T14:49:53.310Z,2022-11-01T03:35:35Z,3880265807,213,5.6,3880265795,56,Center,3880265799,141,23.6,3880265803,212,28.9,3887386551,178,,3880265797,140,66.0,,,,,,,ef2y32lrxfsagikwuhjrovy3u,M. Odubeko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212513,1580,67,1,48,5,ejm092fnt9zoxbpuklzd52ji8,1,63.2,22.7,2022-10-29T14:49:55.202Z,2022-11-01T08:44:45Z,3887606847,233,1268,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212509,1268,67,1,48,5,b3vbyitzi3nrw9ehj1eoko219,0,36.8,77.3,2022-10-29T14:49:55.203Z,2022-11-01T08:26:19Z,3887606853,233,1580,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833633,413,3,1,48,5,ejm092fnt9zoxbpuklzd52ji8,0,69.8,22.5,2022-10-29T14:49:55.211Z,2022-11-01T03:35:42Z,3887135541,465,,3887148913,233,354,3880265953,56,Center,3880265955,286,,3887386569,178,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833677,354,7,1,48,5,b3vbyitzi3nrw9ehj1eoko219,1,30.2,77.5,2022-10-29T14:49:55.370Z,2022-11-01T03:35:47Z,3880266187,285,,3887386585,389,,3887135373,383,,3880266303,233,413,3880266185,56,Back,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833687,355,49,1,48,6,b3vbyitzi3nrw9ehj1eoko219,1,27.7,80.9,2022-10-29T14:49:56.483Z,2022-11-01T03:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833625,412,43,1,48,6,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:49:56.767Z,2022-10-29T14:49:59Z,3880266267,144,49,,,,,,,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833727,356,1,1,48,7,b3vbyitzi3nrw9ehj1eoko219,1,27.7,80.9,2022-10-29T14:49:57.610Z,2022-11-01T03:35:57Z,3887386605,178,,3880266459,56,Back,3880266463,140,36.8,3880266467,212,10.8,3880266465,141,88.3,3880266469,213,0.5,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833793,357,1,1,48,10,b3vbyitzi3nrw9ehj1eoko219,1,37.2,87.7,2022-10-29T14:50:00.590Z,2022-11-01T03:36:02Z,3880266787,141,82.0,3887386621,178,,3880266783,56,Back,3880266789,212,9.8,3880266791,213,3.5,3880266785,140,28.6,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478833903,358,1,1,48,12,b3vbyitzi3nrw9ehj1eoko219,1,28.3,80.5,2022-10-29T14:50:02.370Z,2022-11-01T03:36:05Z,3880267253,213,5.3,3887386629,178,,3880267247,140,33.2,3880267251,212,9.2,3880267245,56,Back,3880267249,141,69.3,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834041,359,1,1,48,15,b3vbyitzi3nrw9ehj1eoko219,1,35.4,67.3,2022-10-29T14:50:05.750Z,2022-11-01T03:36:10Z,3887386645,178,,3880267973,141,83.3,3880267977,213,0.3,3880267971,140,75.6,3880267967,56,Left,3880267975,212,43.6,3880267963,155,,3880267979,1,,76j19abwcie5w5hptkewlh0bt,M. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834053,360,3,1,48,23,b3vbyitzi3nrw9ehj1eoko219,0,88.8,77.4,2022-10-29T14:50:12.909Z,2022-11-01T03:36:20Z,3887386669,178,,3880268061,286,,3887136169,464,,3880268165,233,414,3880268059,56,Center,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834047,414,7,1,48,23,ejm092fnt9zoxbpuklzd52ji8,1,11.2,22.6,2022-10-29T14:50:13.211Z,2022-11-01T03:36:27Z,3880268023,56,Back,3887386689,178,,3880268025,285,,3880268139,233,360,3887136073,383,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834077,415,43,1,48,24,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:50:14.583Z,2022-10-31T20:09:56Z,3880268221,213,1.2,3880268219,212,8.3,3880268215,140,14.6,3880268217,141,37.6,3887136545,144,1,3880268213,56,Back,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834085,416,49,1,48,24,ejm092fnt9zoxbpuklzd52ji8,1,9.5,32,2022-10-29T14:50:14.780Z,2022-11-01T03:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834113,417,1,1,48,25,ejm092fnt9zoxbpuklzd52ji8,1,8.5,34.9,2022-10-29T14:50:15.033Z,2022-11-01T03:36:37Z,3880268381,56,Back,3880268401,140,13.7,3880268423,212,6.7,3887386735,178,,3880268429,213,5.7,3880268413,141,29.3,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834187,418,1,1,48,26,ejm092fnt9zoxbpuklzd52ji8,1,15.9,29.2,2022-10-29T14:50:16.530Z,2022-11-01T03:36:41Z,3880268791,56,Back,3880268797,212,12.7,3880268793,140,24.4,3880268799,213,0.8,3887386751,178,,3880268795,141,42.4,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834257,419,1,1,48,30,ejm092fnt9zoxbpuklzd52ji8,1,24.4,42.4,2022-10-29T14:50:20.758Z,2022-11-01T03:37:00Z,3880269171,212,28.1,3880269167,141,78.7,3880269175,213,1.1,3887386785,178,,3880269163,140,37.1,3880269159,56,Back,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834331,420,1,1,48,36,ejm092fnt9zoxbpuklzd52ji8,1,43.2,84.4,2022-10-29T14:50:26.310Z,2022-11-01T03:37:05Z,3880269617,212,18.6,3880269611,56,Center,3880269613,140,54.9,3887386797,178,,3880269619,213,5.4,3880269615,141,63.9,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834357,421,1,1,48,38,ejm092fnt9zoxbpuklzd52ji8,1,54.9,64,2022-10-29T14:50:28.150Z,2022-11-01T03:37:11Z,3880269729,140,46.8,3880269733,212,8.6,3887386801,178,,3880269731,141,66.3,3880269735,213,3.0,3880269727,56,Back,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834393,422,1,1,48,39,ejm092fnt9zoxbpuklzd52ji8,1,46.7,66.4,2022-10-29T14:50:29.800Z,2022-11-01T03:37:16Z,3880269909,213,4.7,3880269905,141,46.7,3887386815,178,,3880269901,56,Back,3880269907,212,13.4,3880269903,140,46.5,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834455,423,1,1,48,41,ejm092fnt9zoxbpuklzd52ji8,1,46.5,46.7,2022-10-29T14:50:31.710Z,2022-11-01T03:37:20Z,3880270271,140,45.4,3880270277,213,4.7,3880270273,141,11.1,3880270269,56,Back,3887386827,178,,3880270275,212,24.2,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834515,424,1,1,48,44,ejm092fnt9zoxbpuklzd52ji8,1,51.4,7.3,2022-10-29T14:50:34.760Z,2022-11-01T03:37:23Z,3880270629,140,63.3,3880270633,212,12.8,3887386835,178,,3880270631,141,2.9,3880270627,56,Right,3880270635,213,6.0,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834543,425,1,1,48,46,ejm092fnt9zoxbpuklzd52ji8,1,63.3,2.9,2022-10-29T14:50:36.380Z,2022-11-01T03:37:27Z,3880270795,56,Back,3880270801,141,8.2,3880270797,140,46.1,3887386851,178,,3880270805,212,18.4,3880270809,213,2.9,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834641,426,1,1,48,48,ejm092fnt9zoxbpuklzd52ji8,1,46.1,8.2,2022-10-29T14:50:38.060Z,2022-11-01T03:37:32Z,3880271277,140,40.6,3880271285,212,20.6,3880271273,56,Back,3880271281,141,37.3,3880271287,213,1.9,3887386869,178,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834681,427,1,1,48,51,ejm092fnt9zoxbpuklzd52ji8,1,44.4,46.3,2022-10-29T14:50:41.809Z,2022-11-01T03:37:36Z,3880271477,140,41.6,3887386883,178,,3880271479,141,88.0,3880271481,212,28.5,3880271475,56,Back,3880271483,213,1.7,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834747,428,1,1,48,53,ejm092fnt9zoxbpuklzd52ji8,1,41.6,88,2022-10-29T14:50:43.483Z,2022-11-01T03:37:41Z,3880271855,212,15.4,3887386895,178,,3880271843,56,Back,3880271853,141,66.1,3880271847,140,45.5,3880271857,213,5.0,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834833,429,1,1,48,56,ejm092fnt9zoxbpuklzd52ji8,1,45.5,66.1,2022-10-29T14:50:46.370Z,2022-11-01T03:37:47Z,3887386905,178,,3880272327,140,41.5,3880272331,212,21.4,3880272325,56,Back,3880272329,141,35.2,3880272333,213,4.5,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834947,430,1,1,49,0,ejm092fnt9zoxbpuklzd52ji8,1,44.7,32.4,2022-10-29T14:50:50.650Z,2022-11-01T03:37:52Z,3880272903,141,48.8,3880272905,212,11.2,3880272899,56,Back,3887386929,178,,3880272901,140,44.4,3880272907,213,1.6,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478834987,431,1,1,49,3,ejm092fnt9zoxbpuklzd52ji8,1,45.9,52.7,2022-10-29T14:50:53.390Z,2022-11-01T03:37:56Z,3880273119,56,Center,3880273127,213,0.6,3880273121,140,65.1,3880273123,141,71.2,3880273125,212,23.8,3887386949,178,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480172689,1470,43,1,49,4,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:50:54.533Z,2022-11-01T08:27:06Z,3887607479,144,82,3887398133,178,0,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212667,1581,43,1,49,4,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-10-29T14:50:54.533Z,2022-11-01T08:27:39Z,3887607839,144,67,3887607549,233,1269,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212665,1269,43,1,49,4,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2022-10-29T14:50:54.534Z,2022-11-01T08:27:38Z,3887607833,144,67,3887607553,233,1581,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212747,1582,67,1,49,4,ejm092fnt9zoxbpuklzd52ji8,1,65.8,67.2,2022-10-29T14:50:54.534Z,2022-11-01T08:44:46Z,3887607901,233,1270,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480212743,1270,67,1,49,4,b3vbyitzi3nrw9ehj1eoko219,0,34.2,32.8,2022-10-29T14:50:54.535Z,2022-11-01T08:27:44Z,3887607909,233,1582,,,,,,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
