id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/12/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2493961875,424,1,2,45,46,82kapkjwonlv9j1ui0ytv5sii,0,47,58.1,2022-12-29T20:50:57.941Z,2023-01-02T02:11:20Z,3959953489,140,44.2,3959953491,141,100.0,3959953487,56,Back,3959953495,213,1.7,3963126171,388,,3959953493,212,29.7,3959953485,3,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961879,349,43,2,45,50,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-29T20:51:02.554Z,2022-12-29T20:51:42Z,3959956077,144,49,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961935,351,5,2,45,51,fvr504m6gaxsfmtx4fwm7iq1,1,57.2,-1.5,2022-12-29T20:51:03.010Z,2023-01-02T02:11:27Z,3959953871,347,,3959953903,233,425,3959953869,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961921,425,5,2,45,51,82kapkjwonlv9j1ui0ytv5sii,0,42.8,101.5,2022-12-29T20:51:03.010Z,2023-01-02T02:11:28Z,3959953925,233,351,3959953767,347,,3959953765,56,Back,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493961901,350,43,2,45,51,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-29T20:51:03.162Z,2022-12-29T20:51:28Z,3959953611,140,60.1,3959955091,144,1,3959953617,213,6.1,3959953609,56,Right,3959953613,141,4.0,3959953615,212,2.9,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962275,352,1,2,46,18,fvr504m6gaxsfmtx4fwm7iq1,1,58,0,2022-12-29T20:51:30.271Z,2023-01-02T02:11:32Z,3959955793,141,5.0,3959955795,212,33.1,3959955787,107,,3959955791,140,89.3,3959955799,1,,3959955789,56,Right,3959955797,213,0.1,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962289,353,1,2,46,24,fvr504m6gaxsfmtx4fwm7iq1,0,96.2,2.6,2022-12-29T20:51:35.748Z,2023-01-02T02:11:42Z,3961822923,236,,3959955853,140,96.7,3959955855,141,4.4,3961822925,286,,3959955851,56,Right,3959955859,213,1.2,3963126393,178,,3959955901,233,426,7617zihboc2wywyoyou6nhuqd,A. May,3959955857,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962293,426,74,2,46,24,82kapkjwonlv9j1ui0ytv5sii,1,4.1,97.5,2022-12-29T20:51:35.788Z,2023-01-02T02:11:46Z,3961882913,233,353,3963126423,178,,3961822913,285,,3959955879,56,Back,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962561,354,5,2,46,24,fvr504m6gaxsfmtx4fwm7iq1,1,90,-1.8,2022-12-29T20:51:36.553Z,2023-01-02T02:13:03Z,3959957379,233,427,3959957353,347,,3959957351,56,Right,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962301,427,5,2,46,24,82kapkjwonlv9j1ui0ytv5sii,0,10,101.8,2022-12-29T20:51:36.553Z,2023-01-02T02:13:03Z,3959957383,233,354,3959955941,56,Back,3959955943,347,,,,,,,,,,,,,,,,,1tkhk7k78uqvkegtn5i9r132t,C. Dunkley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962601,355,1,2,46,47,fvr504m6gaxsfmtx4fwm7iq1,0,89.6,0,2022-12-29T20:51:58.676Z,2023-01-02T02:13:08Z,3959957583,141,41.3,3959957585,212,29.3,3959957581,140,92.2,3959957589,1,,3959957579,56,Center,3959957577,107,,3959957587,213,1.5,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962629,429,12,2,46,49,82kapkjwonlv9j1ui0ytv5sii,1,4.4,62,2022-12-29T20:52:00.817Z,2023-01-02T02:13:24Z,3959957773,212,26.6,3959957775,213,1.5,3963127695,178,,3959957769,140,5.4,3959957771,141,100.0,3959957849,167,,3959957767,56,Back,3959957917,15,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962987,356,5,2,46,51,fvr504m6gaxsfmtx4fwm7iq1,1,96.9,-1.2,2022-12-29T20:52:03.294Z,2023-01-02T02:13:28Z,3959959725,347,,3959959741,233,430,3959959723,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493962633,430,5,2,46,51,82kapkjwonlv9j1ui0ytv5sii,0,3.1,101.2,2022-12-29T20:52:03.294Z,2023-01-02T02:13:29Z,3959957795,56,Back,3959959763,233,356,3959957797,347,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963035,357,1,2,47,21,fvr504m6gaxsfmtx4fwm7iq1,0,92.7,0,2022-12-29T20:52:32.966Z,2023-01-02T02:13:35Z,3959959995,213,1.6,3959959993,212,26.1,3959959985,107,,3959959989,140,92.6,3959959997,1,,3959959991,141,36.7,3959959987,56,Center,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963065,431,44,2,47,23,82kapkjwonlv9j1ui0ytv5sii,1,7.7,60,2022-12-29T20:52:35.133Z,2023-01-02T07:02:02Z,3959960197,233,358,3959960189,285,,3959960187,56,Back,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963039,358,44,2,47,23,fvr504m6gaxsfmtx4fwm7iq1,0,92.3,40,2022-12-29T20:52:35.134Z,2023-01-02T02:14:15Z,3959960021,56,Center,3959960023,286,,3959960245,233,431,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963077,432,12,2,47,23,82kapkjwonlv9j1ui0ytv5sii,1,8,56.7,2022-12-29T20:52:35.164Z,2023-01-02T07:02:02Z,3959960281,141,85.1,3959960287,213,2.0,3959960273,56,Back,3959960285,212,21.6,3959960335,167,,3959960469,15,,3959960277,140,0.0,3963127965,388,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963105,359,6,2,47,25,fvr504m6gaxsfmtx4fwm7iq1,1,100,20.6,2022-12-29T20:52:36.757Z,2023-01-02T02:14:23Z,3959963907,75,,3959960441,233,433,3959960407,56,Right,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963089,433,6,2,47,25,82kapkjwonlv9j1ui0ytv5sii,0,0,79.4,2022-12-29T20:52:36.757Z,2023-01-02T02:14:23Z,3959960323,73,,3959960321,56,Back,3959960449,233,359,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963575,360,1,2,48,3,fvr504m6gaxsfmtx4fwm7iq1,0,99.7,0.4,2022-12-29T20:53:14.822Z,2023-01-02T02:14:29Z,3959962979,140,99.0,3959962981,141,51.3,3959962987,1,,3959962973,155,,3959962985,213,1.6,3959962969,2,,3959962971,6,,3959962977,56,Center,7617zihboc2wywyoyou6nhuqd,A. May,3961823131,20,,3959962983,212,34.6,3963128469,178,,,3959962975,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963597,434,12,2,48,5,82kapkjwonlv9j1ui0ytv5sii,1,0.8,44.9,2022-12-29T20:53:16.880Z,2023-01-02T02:14:38Z,3959963095,167,,3963128551,388,,3959963073,213,4.6,3959963065,56,Back,3963128553,21,,3959963069,141,23.4,3959963071,212,14.8,3959963067,140,0.0,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963665,361,6,2,48,6,fvr504m6gaxsfmtx4fwm7iq1,1,100,72.1,2022-12-29T20:53:17.737Z,2023-01-02T02:14:47Z,3959963487,56,Center,3959963523,233,435,3959963489,73,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493963601,435,6,2,48,6,82kapkjwonlv9j1ui0ytv5sii,0,0,27.9,2022-12-29T20:53:17.737Z,2023-01-02T02:14:48Z,3959963093,73,,3959963533,233,361,3959963091,56,Back,,,,,,,,,,,,,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964287,362,1,2,48,49,fvr504m6gaxsfmtx4fwm7iq1,0,99.7,99.6,2022-12-29T20:54:01.468Z,2023-01-02T02:14:52Z,3959966875,141,60.0,3959966863,2,,3959966877,212,27.0,3959966869,223,,3959966871,56,Center,3959966865,6,,3963128651,178,,3959966873,140,97.5,7617zihboc2wywyoyou6nhuqd,A. May,3961823237,20,,3959966879,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964381,436,12,2,48,51,82kapkjwonlv9j1ui0ytv5sii,1,2.6,42.2,2022-12-29T20:54:02.611Z,2023-01-02T02:15:13Z,3959967409,213,5.9,3959967401,56,Back,3959967407,212,36.1,3963128863,388,,3959967403,140,34.3,3959967405,141,21.5,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964373,363,1,2,48,54,fvr504m6gaxsfmtx4fwm7iq1,0,63.1,71.2,2022-12-29T20:54:06.388Z,2023-01-02T02:15:18Z,3959967361,213,0.4,3959967355,140,84.4,3959967353,56,Left,3959967357,141,85.6,3963128919,178,,3959967359,212,24.4,3959967351,155,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964403,437,1,2,48,56,82kapkjwonlv9j1ui0ytv5sii,1,22.4,7,2022-12-29T20:54:08.562Z,2023-01-02T02:15:24Z,3959967475,212,14.6,3963128999,178,,3959967473,141,4.4,3959967477,213,6.2,3959967467,3,,3959967469,56,Back,3959967471,140,36.2,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964411,438,49,2,48,58,82kapkjwonlv9j1ui0ytv5sii,1,36.2,4.4,2022-12-29T20:54:09.743Z,2023-01-02T06:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964437,439,1,2,48,58,82kapkjwonlv9j1ui0ytv5sii,0,36.2,4.4,2022-12-29T20:54:10.575Z,2023-01-02T02:16:00Z,3963129327,178,,3959967707,212,12.4,3959967705,141,13.8,3959967699,157,,3959967711,1,,3959967709,213,0.5,3959967703,140,46.3,3959967701,56,Back,7joniozhpy10veujjibxmbu2,T. Bayliss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964721,368,49,2,49,0,fvr504m6gaxsfmtx4fwm7iq1,1,41.2,64.2,2022-12-29T20:54:12.423Z,2023-01-02T02:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964495,364,1,2,49,0,fvr504m6gaxsfmtx4fwm7iq1,1,59.5,75.4,2022-12-29T20:54:12.442Z,2023-01-02T02:16:38Z,3959968017,213,0.6,3959968011,140,75.1,3959968015,212,20.5,3959968007,3,,3963129495,388,,3959968013,141,93.6,3959968009,56,Left,,,,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964499,365,61,2,49,3,fvr504m6gaxsfmtx4fwm7iq1,0,75.1,93.6,2022-12-29T20:54:14.754Z,2023-01-02T02:17:33Z,3963130023,178,,3959968025,56,Left,,,,,,,,,,,,,,,,,,,7617zihboc2wywyoyou6nhuqd,A. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964501,440,49,2,49,4,82kapkjwonlv9j1ui0ytv5sii,1,26.1,15,2022-12-29T20:54:15.888Z,2023-01-02T02:17:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964515,441,1,2,49,4,82kapkjwonlv9j1ui0ytv5sii,1,26.1,15,2022-12-29T20:54:15.954Z,2023-01-02T02:17:47Z,3959968101,140,32.0,3959968111,213,5.6,3959968103,141,8.2,3963130197,178,,3959968105,212,7.7,3959968099,56,Back,,,,,,,cjroc2z4lnw58m804ihu8tm1h,M. Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964587,442,1,2,49,5,82kapkjwonlv9j1ui0ytv5sii,1,32,8.2,2022-12-29T20:54:17.308Z,2023-01-02T02:17:52Z,3959968483,56,Center,3959968493,1,,3963130255,178,,3959968485,140,62.7,3959968489,212,35.7,3959968481,157,,3959968487,141,30.6,3959968491,213,0.4,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964589,443,4,2,49,7,82kapkjwonlv9j1ui0ytv5sii,1,59.3,27.5,2022-12-29T20:54:19.318Z,2023-01-02T02:18:02Z,3959968499,56,Center,3959968497,13,,3959968939,233,367,3959968501,152,,3959968505,286,,3959968503,265,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964619,367,4,2,49,7,fvr504m6gaxsfmtx4fwm7iq1,0,40.7,72.5,2022-12-29T20:54:19.319Z,2023-01-02T02:18:01Z,3959968921,285,,3959968623,13,,3959968631,265,,3959968943,233,443,3959968625,56,Back,3963130359,178,,3959968627,152,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493964577,366,43,2,49,11,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-29T20:54:23.089Z,2022-12-29T20:54:28Z,3959968811,144,42,,,,,,,,,,,,,,,,,,,,,,ab7t8dk9884hrwa88o41wq8dl,L. Freestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965149,444,1,2,49,44,82kapkjwonlv9j1ui0ytv5sii,0,58.7,19.1,2022-12-29T20:54:55.872Z,2023-01-02T02:18:08Z,3959971483,56,Center,3959971475,2,,3961823757,223,,3959971489,212,42.0,3961823725,72,,3959971477,5,,3959971491,213,0.6,3959971485,140,91.7,62azuux8vuk6956cuyjjtped,L. Leahy,3959971493,1,,3959971481,152,,3963130447,178,,,3959971479,155,,3959971499,233,3959971487,141,,,,,,,,,,,,54.0,,369,,,,,,,
2493965145,369,11,2,49,47,fvr504m6gaxsfmtx4fwm7iq1,1,6.9,44.5,2022-12-29T20:54:58.674Z,2023-01-02T02:18:12Z,3961823791,378,,3963130501,388,,3959971461,88,,3959971537,233,444,3959971459,56,Back,,,,,,,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965615,370,1,2,50,17,fvr504m6gaxsfmtx4fwm7iq1,0,13.2,42.4,2022-12-29T20:55:28.685Z,2023-01-02T02:18:17Z,3959974125,140,62.9,3959974131,213,6.1,3959974123,56,Center,3959974127,141,28.8,3959974133,1,,3959974121,199,,3959974129,212,53.0,,,,dtl2jirk97xct4idsoj2vxbs9,L. Southwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965631,445,44,2,50,21,82kapkjwonlv9j1ui0ytv5sii,1,34.5,73.9,2022-12-29T20:55:32.750Z,2023-01-02T07:02:03Z,3959974217,285,,3959974215,56,Back,3959974223,233,371,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965625,371,44,2,50,21,fvr504m6gaxsfmtx4fwm7iq1,0,65.5,26.1,2022-12-29T20:55:32.751Z,2023-01-02T02:18:22Z,3959974183,286,,3959974181,56,Center,3959974235,233,445,,,,,,,,,,,,,,,,cqcwoymcrgf7wdi6091zplecp,D. N'Lundulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965641,446,1,2,50,21,82kapkjwonlv9j1ui0ytv5sii,0,31.9,76.6,2022-12-29T20:55:32.759Z,2023-01-02T07:02:03Z,3959974267,213,5.1,3963130653,388,,3959974261,140,36.2,3959974265,212,10.8,3959974259,56,Back,3959974263,141,62.1,3959974257,3,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965669,372,1,2,50,23,fvr504m6gaxsfmtx4fwm7iq1,0,63,46.7,2022-12-29T20:55:35.038Z,2023-01-02T02:18:33Z,3959974427,141,30.0,3963130733,388,,3959974429,212,14.0,3959974425,140,70.8,3959974431,213,5.3,3961823913,155,,3959974423,56,Center,,,,cjwflve6ukph4h2az1irm099l,R. Broom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965705,447,1,2,50,25,82kapkjwonlv9j1ui0ytv5sii,1,27.1,69.6,2022-12-29T20:55:36.890Z,2023-01-02T02:18:39Z,3959974639,213,4.9,3959974631,56,Back,3959974641,1,,3959974637,212,36.6,3963130795,388,,3959974633,140,34.1,3959974635,141,16.8,3959974629,3,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965707,448,49,2,50,29,82kapkjwonlv9j1ui0ytv5sii,1,34.1,16.8,2022-12-29T20:55:41.190Z,2023-01-02T02:18:50Z,,,,,,,,,,,,,,,,,,,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965771,449,1,2,50,30,82kapkjwonlv9j1ui0ytv5sii,1,28.3,14.6,2022-12-29T20:55:42.460Z,2023-01-02T02:18:55Z,3959974991,212,10.2,3963130959,178,,3959974989,141,29.2,3959974985,140,30.6,3959974993,213,1.3,3959974983,56,Back,,,,,,,diw7je3i5mkvwf0kj898yi0gl,T. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965873,450,1,2,50,33,82kapkjwonlv9j1ui0ytv5sii,1,29.7,40,2022-12-29T20:55:45.363Z,2023-01-02T02:18:59Z,3959975545,212,22.4,3963130987,178,,3959975543,141,49.1,3959975547,213,2.9,3959975539,56,Back,3959975541,140,9.2,,,,,,,ap3mja91coq7mbr6xkqvbss7p,C. Winchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965931,451,1,2,50,39,82kapkjwonlv9j1ui0ytv5sii,1,12.8,52.2,2022-12-29T20:55:50.879Z,2023-01-02T02:19:05Z,3959975847,141,94.7,3959975849,212,42.8,3959975853,1,,3959975845,140,42.9,3963131013,178,,3959975851,213,0.7,3959975843,56,Back,,,,ezg39hlg3h14utboy2h3lijmd,M. Maroši,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965949,452,1,2,50,44,82kapkjwonlv9j1ui0ytv5sii,1,39.6,98.3,2022-12-29T20:55:56.048Z,2023-01-02T02:19:11Z,3959975929,141,95.6,3959975927,140,45.3,3959975933,213,6.0,3963131051,178,,3959975931,212,6.3,3959975925,56,Back,,,,,,,dbe9gwg6ggyqh9fvdruelz8wl,T. Flanagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965953,453,1,2,50,47,82kapkjwonlv9j1ui0ytv5sii,0,45.3,95.6,2022-12-29T20:55:58.603Z,2023-01-02T09:52:14Z,3959975949,213,5.7,3959975943,140,46.7,3959975941,56,Back,3959976081,233,373,3959975947,212,1.8,3959976079,236,,3959976085,286,,3963131123,178,,62azuux8vuk6956cuyjjtped,L. Leahy,3959975945,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965971,373,74,2,50,47,fvr504m6gaxsfmtx4fwm7iq1,1,55,5.4,2022-12-29T20:55:58.810Z,2023-01-02T09:52:42Z,3959976103,233,453,3959976045,56,Right,3959976047,285,,3963131193,178,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493965989,374,49,2,50,47,fvr504m6gaxsfmtx4fwm7iq1,1,58,4,2022-12-29T20:55:59.104Z,2023-01-02T09:52:32Z,,,,,,,,,,,,,,,,,,,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966023,375,1,2,50,48,fvr504m6gaxsfmtx4fwm7iq1,1,42,12,2022-12-29T20:56:00.156Z,2023-01-02T09:53:10Z,3959976289,212,4.5,3963131643,178,,3959976287,141,17.7,3959976291,213,2.1,3959976283,56,Back,3959976285,140,39.8,,,,,,,61allnul4qlvl9s6wf0nehped,L. Sercombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494602865,909,1,2,50,49,fvr504m6gaxsfmtx4fwm7iq1,1,64.9,10.4,2022-12-29T20:56:01.220Z,2023-01-02T09:53:08Z,3963370959,178,,3963370951,141,18.5,3963370949,140,54.2,3963370953,212,12.5,3963370947,56,Right,3963370955,213,2.7,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966029,376,1,2,50,50,fvr504m6gaxsfmtx4fwm7iq1,0,39.8,17.7,2022-12-29T20:56:01.851Z,2023-01-02T02:20:33Z,3959976339,233,454,3959976325,140,43.1,3959976331,213,5.7,3959976337,236,,3959976323,56,Back,3959976327,141,14.6,3959976343,286,,3963131695,178,,btlomqnhw2ft72iwg7xbaoh2i,E. Bonds,3959976329,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966025,454,74,2,50,50,82kapkjwonlv9j1ui0ytv5sii,1,45.8,77.9,2022-12-29T20:56:01.875Z,2023-01-02T02:20:45Z,3963131809,178,,3959976305,285,,3959976347,233,376,3959976303,56,Back,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966045,455,50,2,50,51,82kapkjwonlv9j1ui0ytv5sii,1,62,88.8,2022-12-29T20:56:03.495Z,2023-01-02T02:21:25Z,3959976721,233,377,3959976427,56,Left,3959976431,286,,,,,,,,,,,,,,,,,62azuux8vuk6956cuyjjtped,L. Leahy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966067,377,7,2,50,51,fvr504m6gaxsfmtx4fwm7iq1,1,38,11.2,2022-12-29T20:56:03.594Z,2023-01-02T02:21:37Z,3963132241,178,,3959976547,285,,3961824819,383,,3959976543,56,Back,3959976713,233,455,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494581941,861,43,2,50,52,fvr504m6gaxsfmtx4fwm7iq1,1,0,0,2022-12-29T20:56:03.604Z,2023-01-02T06:46:37Z,3963262207,144,67,3963262147,233,1372,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494581937,1372,43,2,50,52,82kapkjwonlv9j1ui0ytv5sii,1,0,0,2022-12-29T20:56:03.605Z,2023-01-02T06:46:38Z,3963262217,144,67,3963262155,233,861,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494581969,862,67,2,50,52,fvr504m6gaxsfmtx4fwm7iq1,1,40.3,9.5,2022-12-29T20:56:04.569Z,2023-01-02T07:02:03Z,3963262343,233,1377,,,,,,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494581967,1377,67,2,50,52,82kapkjwonlv9j1ui0ytv5sii,0,59.7,90.5,2022-12-29T20:56:04.570Z,2023-01-02T06:46:54Z,3963262351,233,862,,,,,,,,,,,,,,,,,,,,,,cmq9t6wadet4rrj3cvkjst7ca,C. Saydee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493966089,379,50,2,50,52,fvr504m6gaxsfmtx4fwm7iq1,1,40.4,6.8,2022-12-29T20:56:04.590Z,2023-01-02T07:02:04Z,3959976681,56,Back,3959976867,233,456,3959976683,286,,,,,,,,,,,,,,,,,9em8141j1bdvykowhmoyeob85,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
