id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist,qualifier/18/value,qualifier/17/value
2488843265,113,1,1,11,14,ahm0t06rup1bkd9z0mxl2lmph,1,32.6,77.8,2022-12-03T15:12:44.448Z,2022-12-06T04:19:41Z,3932768037,213,5.4,3935679157,388,,3932768029,56,Back,3932768033,141,69.9,3932768027,3,,3932768035,212,7.1,3932768031,140,37.0,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843271,114,49,1,11,15,ahm0t06rup1bkd9z0mxl2lmph,1,35.8,71.1,2022-12-03T15:12:45.449Z,2022-12-06T04:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843307,115,1,1,11,15,ahm0t06rup1bkd9z0mxl2lmph,1,35.8,71.1,2022-12-03T15:12:45.946Z,2022-12-06T04:19:53Z,3932768263,56,Back,3932768269,141,92.0,3935679287,178,,3932768267,140,31.4,3932768275,213,1.9,3932768273,212,14.9,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843347,116,1,1,11,18,ahm0t06rup1bkd9z0mxl2lmph,0,27.3,94.1,2022-12-03T15:12:48.568Z,2022-12-06T04:19:56Z,3932768467,213,6.2,3932768459,56,Left,3932768463,141,87.7,3932768469,1,,3932768465,212,43.3,3932768457,155,,3935679311,178,,3932768461,140,68.3,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843355,104,49,1,11,23,5qwskbjpa17fvmtuu5qijy7cz,1,32.4,9.5,2022-12-03T15:12:53.408Z,2022-12-06T04:20:09Z,,,,,,,,,,,,,,,,,,,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843447,105,1,1,11,23,5qwskbjpa17fvmtuu5qijy7cz,1,33.9,25.6,2022-12-03T15:12:53.452Z,2022-12-06T04:20:12Z,3932769005,213,2.3,3932769001,141,56.1,3932769003,212,28.1,3935679489,178,,3932768997,56,Back,3932768999,140,15.9,,,,,,,74x5iaolqfr7r3on2uuriooyy,D. Tharme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843479,106,1,1,11,29,5qwskbjpa17fvmtuu5qijy7cz,0,20.1,55.5,2022-12-03T15:12:59.499Z,2022-12-06T04:20:16Z,3932769187,155,,3932769197,213,0.3,3935679531,178,,3932769199,1,,3932769189,56,Center,3932769193,141,78.4,3932769191,140,63.2,3932769195,212,47.9,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489334717,816,61,1,11,32,ahm0t06rup1bkd9z0mxl2lmph,1,30.7,8.7,2022-12-03T15:13:02.416Z,2022-12-06T04:21:23Z,3935680307,178,,3935372199,189,,3935372137,56,Back,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843563,107,4,1,11,36,5qwskbjpa17fvmtuu5qijy7cz,1,69.6,54.2,2022-12-03T15:13:06.663Z,2022-12-06T04:21:29Z,3932769771,233,117,3932769669,13,,3932769677,286,,3932769671,56,Center,3932769675,265,,3932769673,152,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488843575,117,4,1,11,36,ahm0t06rup1bkd9z0mxl2lmph,0,30.4,45.8,2022-12-03T15:13:06.664Z,2022-12-06T04:21:29Z,3935680421,178,,3932769743,265,,3932769775,233,107,3932769741,152,,3932769739,56,Back,3932769745,285,,3932769737,13,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488844391,108,15,1,12,51,5qwskbjpa17fvmtuu5qijy7cz,1,70.4,52.4,2022-12-03T15:14:21.418Z,2022-12-06T04:21:33Z,3935680503,178,,3932774263,18,,3932777697,231,50.7,3932777687,103,19,3932774265,56,Center,3932777683,78,,3932777693,147,51.4,3932775469,72,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,3932777695,230,98.2,3932777685,102,49.4,,3932774261,26,,3932775475,82,3932775477,233,3932777689,458,3932777691,146,79.9,,,118,,,,,,,,,,,,,
2488844399,118,10,1,12,51,ahm0t06rup1bkd9z0mxl2lmph,1,24.1,36.9,2022-12-03T15:14:21.639Z,2022-12-06T04:21:40Z,3935680639,21,,3932775101,239,,3932774301,94,,3935680637,388,,3932775505,233,108,3932774303,56,Back,,,,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489395761,937,67,1,12,52,5qwskbjpa17fvmtuu5qijy7cz,1,74.9,44.2,2022-12-03T15:14:23.067Z,2022-12-06T06:40:09Z,3935705051,233,1051,,,,,,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489395757,1051,67,1,12,52,ahm0t06rup1bkd9z0mxl2lmph,0,25.1,55.8,2022-12-03T15:14:23.068Z,2022-12-06T05:15:28Z,3935705055,233,937,,,,,,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488844439,109,13,1,12,52,5qwskbjpa17fvmtuu5qijy7cz,1,75.8,43.7,2022-12-03T15:14:23.115Z,2022-12-06T06:40:09Z,3932774575,56,Center,3932778431,458,,3932774573,18,,3932777299,20,,3932778429,328,,3932778421,81,,3932778433,230,98.0,3932777295,24,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,3932778427,215,,3932778435,231,49.6,,3935680771,178,,3932778423,102,3932778425,103,,,,,,,,70.8,40.5,,,,,,,,,,,,
2488844457,110,5,1,12,54,5qwskbjpa17fvmtuu5qijy7cz,0,101.2,41.2,2022-12-03T15:14:24.390Z,2022-12-06T04:21:53Z,3932774741,233,119,3932774659,56,Center,3932774661,346,,,,,,,,,,,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488844447,119,5,1,12,54,ahm0t06rup1bkd9z0mxl2lmph,1,-1.2,58.8,2022-12-03T15:14:24.390Z,2022-12-06T04:21:53Z,3932774623,346,,3932774621,56,Back,3932774713,233,110,,,,,,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488844779,111,27,1,13,11,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-03T15:14:41.879Z,2022-12-06T04:22:06Z,3932776467,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488844799,120,27,1,13,11,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-03T15:14:41.879Z,2022-12-06T04:22:06Z,3932776461,41,Injury,3932776517,233,111,3932776463,53,3jzhwh7lq7xzcz7clm28h0mvp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488845877,112,28,1,14,29,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-03T15:15:59.435Z,2022-12-06T04:22:20Z,3932782367,233,121,3932782333,55,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488845873,121,28,1,14,29,ahm0t06rup1bkd9z0mxl2lmph,1,0,0,2022-12-03T15:15:59.435Z,2022-12-06T04:22:20Z,3932782315,55,120,3932782371,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488845989,122,1,1,14,37,ahm0t06rup1bkd9z0mxl2lmph,0,4.1,57.6,2022-12-03T15:16:07.229Z,2022-12-06T04:22:23Z,3932782963,212,55.1,3932782961,141,85.7,3932782957,56,Left,3932782965,213,0.4,3932782971,74,,3932782967,1,,3932782955,124,,3932782959,140,53.3,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488845993,113,44,1,14,40,5qwskbjpa17fvmtuu5qijy7cz,1,46.2,15.7,2022-12-03T15:16:10.630Z,2022-12-06T06:40:09Z,3932782987,285,,3932783043,233,123,3932782985,56,Back,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488845999,123,44,1,14,40,ahm0t06rup1bkd9z0mxl2lmph,0,53.8,84.3,2022-12-03T15:16:10.631Z,2022-12-06T04:22:31Z,3932782999,286,,3932783077,233,113,3932782997,56,Left,,,,,,,,,,,,,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846011,114,1,1,14,40,5qwskbjpa17fvmtuu5qijy7cz,1,45.6,17.1,2022-12-03T15:16:10.668Z,2022-12-06T06:40:10Z,3932783061,212,6.0,3932783057,140,41.7,3932783063,213,2.3,3932783059,141,23.6,3932783053,3,,3935681259,388,,3932783055,56,Back,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846017,115,49,1,14,42,5qwskbjpa17fvmtuu5qijy7cz,1,37.8,22.8,2022-12-03T15:16:12.688Z,2022-12-06T04:22:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846037,116,1,1,14,42,5qwskbjpa17fvmtuu5qijy7cz,0,37.8,22.8,2022-12-03T15:16:12.710Z,2022-12-06T04:22:46Z,3932783207,213,0.1,3932783205,212,26.6,3932783201,140,63.0,3932783199,56,Center,3935681371,388,,3932783203,141,26.7,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846047,124,61,1,14,43,ahm0t06rup1bkd9z0mxl2lmph,1,38.2,78.2,2022-12-03T15:16:14.071Z,2022-12-06T04:22:55Z,3935681491,178,,3935681489,21,,3932783249,56,Back,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846063,117,61,1,14,44,5qwskbjpa17fvmtuu5qijy7cz,0,56.6,31.6,2022-12-03T15:16:14.856Z,2022-12-06T04:23:14Z,3935681681,178,,3932783355,56,Center,,,,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846073,125,49,1,14,46,ahm0t06rup1bkd9z0mxl2lmph,1,46.7,52.7,2022-12-03T15:16:16.516Z,2022-12-06T04:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846087,126,3,1,14,48,ahm0t06rup1bkd9z0mxl2lmph,0,54.4,45.2,2022-12-03T15:16:18.134Z,2022-12-06T04:23:28Z,3935681781,178,,3935373199,464,,3932783455,286,,3932783637,233,118,3932783453,56,Center,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846117,118,7,1,14,48,5qwskbjpa17fvmtuu5qijy7cz,1,45.6,54.8,2022-12-03T15:16:18.203Z,2022-12-06T04:23:33Z,3932783593,167,,3932783595,56,Back,3932783597,285,,3932783615,233,126,3935373121,385,,3935681825,178,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846119,119,5,1,14,50,5qwskbjpa17fvmtuu5qijy7cz,0,58.3,100.8,2022-12-03T15:16:20.424Z,2022-12-06T04:23:38Z,3932784165,233,127,3932783601,347,,3932783599,56,Left,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846195,127,5,1,14,50,ahm0t06rup1bkd9z0mxl2lmph,1,41.7,-0.8,2022-12-03T15:16:20.424Z,2022-12-06T04:23:38Z,3932784065,56,Back,3932784121,233,119,3932784067,347,,,,,,,,,,,,,,,,,cqfbp8me2n00cve66v797omvp,S. Findlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846381,128,1,1,15,9,ahm0t06rup1bkd9z0mxl2lmph,1,32.8,0,2022-12-03T15:16:39.148Z,2022-12-06T03:50:56Z,3932785127,56,Back,3932785133,212,11.3,3932785131,141,12.9,3932785135,213,1.1,3932785129,140,38.1,3932785125,107,,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846401,129,1,1,15,9,ahm0t06rup1bkd9z0mxl2lmph,1,38.1,12.9,2022-12-03T15:16:39.999Z,2022-12-06T03:51:02Z,3932785219,141,3.5,3935668367,178,,3932785215,56,Back,3932785217,140,27.7,3932785221,212,12.7,3932785223,213,3.7,,,,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846433,130,1,1,15,12,ahm0t06rup1bkd9z0mxl2lmph,1,29.8,13.1,2022-12-03T15:16:42.361Z,2022-12-06T03:51:08Z,3932785437,140,14.1,3932785443,213,3.1,3932785435,56,Back,3935668403,178,,3932785439,141,13.8,3932785441,212,16.5,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846523,131,1,1,15,13,ahm0t06rup1bkd9z0mxl2lmph,1,14.1,13.8,2022-12-03T15:16:43.881Z,2022-12-06T03:51:12Z,3932785975,56,Back,3932785979,141,45.4,3932785983,213,2.1,3932785977,140,3.4,3932785981,212,24.2,3935668429,178,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846557,132,1,1,15,19,ahm0t06rup1bkd9z0mxl2lmph,0,9.9,42.5,2022-12-03T15:16:49.483Z,2022-12-06T03:51:25Z,3932786183,213,0.5,3935668475,178,,3932786181,212,55.8,3932786177,140,57.5,3932786185,1,,3932786175,56,Left,3932786179,141,79.0,3932786173,157,,3oyhjrd1ohnwf1x3d65997xzp,S. Eastwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846561,120,44,1,15,22,5qwskbjpa17fvmtuu5qijy7cz,1,37.6,25.8,2022-12-03T15:16:53.114Z,2022-12-06T06:40:10Z,3932786293,233,133,3932786203,285,,3932786201,56,Back,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846565,133,44,1,15,22,ahm0t06rup1bkd9z0mxl2lmph,0,62.4,74.2,2022-12-03T15:16:53.115Z,2022-12-06T03:51:49Z,3932786217,56,Center,3932786329,233,120,3932786219,286,,,,,,,,,,,,,,,,,8g19rw3eni5p8jt5v1j9skwdl,M. Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846571,121,1,1,15,23,5qwskbjpa17fvmtuu5qijy7cz,0,32.7,30.7,2022-12-03T15:16:53.163Z,2022-12-06T06:40:11Z,3932786237,3,,3932786247,213,6.0,3932786245,212,11.8,3932786239,56,Back,3932786241,140,43.6,3932786243,141,26.5,3935668523,388,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846623,134,1,1,15,24,ahm0t06rup1bkd9z0mxl2lmph,1,54.1,83.6,2022-12-03T15:16:54.824Z,2022-12-06T03:52:10Z,3932786483,141,89.6,3932786481,140,59.0,3932786477,3,,3932786485,212,6.6,3935668577,178,,3932786487,213,0.7,3932786479,56,Left,,,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846647,135,1,1,15,25,ahm0t06rup1bkd9z0mxl2lmph,1,59,89.6,2022-12-03T15:16:55.618Z,2022-12-06T03:52:16Z,3932786637,212,19.1,3932786633,140,67.6,3932786639,213,5.2,3932786635,141,64.8,3935373559,155,,3935668611,178,,3932786631,56,Center,,,,987r1vdgx95x30elzrisjrzs9,C. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846665,136,1,1,15,28,ahm0t06rup1bkd9z0mxl2lmph,1,66.6,70.5,2022-12-03T15:16:58.483Z,2022-12-06T03:52:26Z,3932786759,140,63.8,3935668661,178,,3932786765,213,4.2,3932786757,56,Center,3932786761,141,62.1,3932786763,212,6.4,,,,,,,5lngv6xyqc7xanqv8ytifc3px,M. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846675,137,1,1,15,29,ahm0t06rup1bkd9z0mxl2lmph,0,63.8,62.1,2022-12-03T15:16:59.473Z,2022-12-06T03:52:46Z,3935668717,178,,3932786837,236,,3932786807,140,68.7,3932786811,141,52.5,3932786839,233,122,3932786803,56,Center,3932786819,213,5.4,3932786843,286,,3jzhwh7lq7xzcz7clm28h0mvp,C. Brannagan,3932786813,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846671,122,74,1,15,29,5qwskbjpa17fvmtuu5qijy7cz,1,30.3,42.5,2022-12-03T15:16:59.519Z,2022-12-06T03:52:41Z,3935668753,178,,3932786797,285,,3932786877,233,137,3932786795,56,Back,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846711,138,61,1,15,30,ahm0t06rup1bkd9z0mxl2lmph,0,64.8,55.7,2022-12-03T15:17:01.051Z,2022-12-06T03:53:08Z,3932786999,56,Center,3935668879,178,,,,,,,,,,,,,,,,,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846717,123,49,1,15,31,5qwskbjpa17fvmtuu5qijy7cz,1,36.1,34.8,2022-12-03T15:17:01.591Z,2022-12-06T03:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846759,124,4,1,15,31,5qwskbjpa17fvmtuu5qijy7cz,1,36.8,37.1,2022-12-03T15:17:01.613Z,2022-12-06T03:54:05Z,3932787253,152,,3932787245,13,,3932787255,286,,3932787249,295,,3932787251,56,Back,3932787451,233,139,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488846789,139,4,1,15,31,ahm0t06rup1bkd9z0mxl2lmph,0,63.2,62.9,2022-12-03T15:17:01.614Z,2022-12-06T03:54:04Z,3932787407,152,,3932787469,233,124,3932787409,285,,3932787403,295,,3935669173,178,,3932787401,13,,3932787405,56,Center,,,,50flg4aoq4l0glnh61yzngc7p,M. McGuane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847087,125,1,1,15,54,5qwskbjpa17fvmtuu5qijy7cz,0,36.7,34.5,2022-12-03T15:17:24.255Z,2022-12-06T03:54:34Z,3932788989,56,Left,3932788999,1,,3932788991,140,70.8,3935669349,178,,3932788993,141,83.2,3932788983,5,,3932788995,212,48.8,3932788985,155,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,3932788987,152,,3932788997,213,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847101,140,1,1,15,57,ahm0t06rup1bkd9z0mxl2lmph,0,18.4,6.1,2022-12-03T15:17:27.614Z,2022-12-06T03:54:39Z,3932789089,56,Back,3932789093,141,8.2,3932789091,140,38.3,3935669383,388,,3932789085,3,,3932789095,212,20.9,3932789097,213,0.1,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847121,126,1,1,16,0,5qwskbjpa17fvmtuu5qijy7cz,1,59.3,87.1,2022-12-03T15:17:30.185Z,2022-12-06T03:54:50Z,3935669459,178,,3932789205,212,9.7,3932789201,140,65.3,3932789199,56,Center,3932789203,141,76.3,3932789197,3,,3932789207,213,5.4,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847139,127,1,1,16,1,5qwskbjpa17fvmtuu5qijy7cz,1,65.3,76.3,2022-12-03T15:17:31.316Z,2022-12-06T03:55:08Z,3932789273,56,Left,3932789279,212,9.7,3932789275,140,71.9,3932789271,3,,3932789277,141,86.3,3932789281,213,0.8,3935669553,178,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847165,128,1,1,16,2,5qwskbjpa17fvmtuu5qijy7cz,1,73.1,88.4,2022-12-03T15:17:32.917Z,2022-12-06T03:55:21Z,3932789429,3,,3932789437,212,7.0,3932789439,213,4.6,3932789433,140,72.4,3932789431,56,Center,3935669625,388,,3932789435,141,78.1,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847169,129,50,1,16,3,5qwskbjpa17fvmtuu5qijy7cz,1,74.2,79.1,2022-12-03T15:17:33.638Z,2022-12-06T03:55:32Z,3932789449,286,,3932789549,233,141,3932789447,56,Left,,,,,,,,,,,,,,,,8i4qnoil4877e0wpwx3fj5b10,T. Leigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847173,141,7,1,16,4,ahm0t06rup1bkd9z0mxl2lmph,1,25.8,20.9,2022-12-03T15:17:34.496Z,2022-12-06T03:55:36Z,3932789467,233,129,3932789461,285,,3932789459,56,Back,3935374547,384,,3935669715,178,,,,,,,,,,,bsrhtxhpnlxho2o4zvli5qmeh,E. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847197,142,1,1,16,5,ahm0t06rup1bkd9z0mxl2lmph,1,25,10.1,2022-12-03T15:17:35.228Z,2022-12-06T03:55:48Z,3932789631,56,Back,3935669739,178,,3932789635,141,21.5,3932789629,3,,3932789639,213,1.4,3932789637,212,7.8,3932789633,140,26.0,,,,6fphke4c1tsj6xvvp7aki65sl,J. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847199,143,49,1,16,6,ahm0t06rup1bkd9z0mxl2lmph,1,26,21.5,2022-12-03T15:17:36.958Z,2022-12-06T03:55:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847217,144,1,1,16,7,ahm0t06rup1bkd9z0mxl2lmph,1,27.4,16.2,2022-12-03T15:17:38.036Z,2022-12-06T03:56:03Z,3932789723,213,3.5,3932789715,56,Back,3935669801,178,,3932789717,140,10.8,3932789721,212,18.3,3932789719,141,7.9,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847231,145,1,1,16,10,ahm0t06rup1bkd9z0mxl2lmph,0,8.1,10.4,2022-12-03T15:17:41.112Z,2022-12-06T03:56:09Z,3935669839,178,,3932789787,56,Back,3932789793,212,22.1,3932789789,140,29.1,3932789795,213,6.3,3932789791,141,10.1,,,,,,,cz30ywnq6p6dig7x3hu6h7cnp,D. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847271,131,61,1,16,11,5qwskbjpa17fvmtuu5qijy7cz,0,67.3,83.6,2022-12-03T15:17:41.957Z,2022-12-06T03:56:18Z,3935669887,178,,3932790011,56,Left,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847239,130,43,1,16,12,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-03T15:17:42.959Z,2022-12-05T15:32:25Z,3935374753,144,49,,,,,,,,,,,,,,,,,,,,,,8w9kh0cuund2pw8wzs0rjrbah,R. Longelo-Mbule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847275,146,1,1,16,13,ahm0t06rup1bkd9z0mxl2lmph,0,21.2,14.4,2022-12-03T15:17:43.207Z,2022-12-06T03:56:25Z,3932790037,140,29.5,3935669923,178,,3932790039,141,20.3,3932790041,212,9.6,3932790043,213,0.4,3932790035,56,Back,,,,,,,8olbkp9lqy3em5s9h7a4aod4a,L. Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847305,132,1,1,16,15,5qwskbjpa17fvmtuu5qijy7cz,1,68,82,2022-12-03T15:17:45.261Z,2022-12-06T03:56:31Z,3932790187,56,Left,3932790195,213,0.7,3932790191,141,93.6,3935669959,178,,3932790193,212,12.6,3932790189,140,77.4,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488847351,133,1,1,16,15,5qwskbjpa17fvmtuu5qijy7cz,1,77.9,93.8,2022-12-03T15:17:45.916Z,2022-12-06T03:56:35Z,3932790507,141,89.1,3935669975,178,,3932790505,140,76.5,3932790503,56,Left,3932790509,212,3.5,3932790511,213,4.3,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
