id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2484624709,88,1,1,11,56,8xeuwzxnm7hdlbjjuezgfkz3w,0,10,38.3,2022-11-12T15:13:13.088Z,2022-11-15T04:15:38Z,3910583531,141,24.9,3910583537,213,6.1,3910583533,212,58.6,3910583529,140,65.1,3910583525,155,,3910583527,56,Center,3910583541,1,,3917274883,178,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624789,120,1,1,11,59,80jtkz2echk6yyyb9e2595cxr,1,33.3,64.5,2022-11-12T15:13:16.195Z,2022-11-15T04:15:54Z,3910583959,56,Back,3917274967,178,,3910583969,141,55.8,3910583955,3,,3910583963,140,49.0,3910583979,213,5.9,3910583975,212,17.5,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485798071,936,49,1,12,1,80jtkz2echk6yyyb9e2595cxr,1,45.8,69.4,2022-11-12T15:13:17.687Z,2022-11-15T04:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624815,121,1,1,12,1,80jtkz2echk6yyyb9e2595cxr,1,49,55.8,2022-11-12T15:13:17.806Z,2022-11-15T04:16:10Z,3910584251,156,,3917275039,178,,3910584115,213,1.9,3910584105,56,Back,3910584113,212,11.9,3910584111,141,72.6,3910584109,140,45.7,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891381,1483,67,1,12,3,80jtkz2echk6yyyb9e2595cxr,1,47,70.6,2022-11-12T15:13:19.374Z,2022-11-15T09:45:28Z,3917294697,233,986,,,,,,,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891377,986,67,1,12,3,8xeuwzxnm7hdlbjjuezgfkz3w,0,53,29.4,2022-11-12T15:13:19.375Z,2022-11-15T05:00:12Z,3917294709,233,1483,,,,,,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624971,122,1,1,12,3,80jtkz2echk6yyyb9e2595cxr,0,45.7,72.6,2022-11-12T15:13:19.377Z,2022-11-15T09:45:29Z,3910584865,141,100.0,3917275071,178,,3910584863,140,61.2,3910584867,212,25.4,3910584859,56,Left,3910584869,213,0.9,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484625739,89,5,1,12,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.2,-1.5,2022-11-12T15:13:21.005Z,2022-11-15T04:16:21Z,3910589015,347,,3910589013,56,Back,3910589069,233,123,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484624985,123,5,1,12,4,80jtkz2echk6yyyb9e2595cxr,0,60.8,101.5,2022-11-12T15:13:21.005Z,2022-11-15T04:16:21Z,3910584937,56,Left,3910584939,347,,3910589137,233,89,,,,,,,,,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484625957,90,1,1,12,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.8,0,2022-11-12T15:13:42.759Z,2022-11-15T04:16:28Z,3910590171,1,,3910590159,140,75.1,3910590169,213,0.5,3910590165,212,44.9,3910590153,107,,3910590163,141,27.9,3910590155,56,Center,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484625979,124,49,1,12,30,80jtkz2echk6yyyb9e2595cxr,1,22.5,61.1,2022-11-12T15:13:46.641Z,2022-11-15T04:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626075,125,1,1,12,30,80jtkz2echk6yyyb9e2595cxr,1,22.5,61.1,2022-11-12T15:13:46.670Z,2022-11-15T04:16:43Z,3910590767,140,9.4,3910590763,56,Back,3910590777,213,3.4,3910590771,141,56.1,3910590775,212,14.2,3917275215,178,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626197,126,1,1,12,34,80jtkz2echk6yyyb9e2595cxr,1,9.4,56.1,2022-11-12T15:13:51.030Z,2022-11-15T04:16:47Z,3910591357,140,21.7,3910591355,56,Back,3910591363,213,0.9,3910591361,212,21.7,3910591359,141,81.8,3917275225,178,,,,,,,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626343,127,1,1,12,37,80jtkz2echk6yyyb9e2595cxr,1,23.8,83.3,2022-11-12T15:13:53.942Z,2022-11-15T04:17:25Z,3910592159,56,Center,3917275359,178,,3910592169,1,,3910592165,212,36.5,3910592161,140,55.6,3910592167,213,5.9,3910592163,141,61.7,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628117,133,1,1,12,40,80jtkz2echk6yyyb9e2595cxr,1,44.3,76.1,2022-11-12T15:13:56.485Z,2022-11-15T04:17:44Z,3910601429,212,19.6,3910601433,213,0.1,3910601421,56,Center,3910601423,140,62.9,3910601425,141,78.2,3917275417,178,,,,,,,,f4l762ob8j0izfocnmofytcyd,R. Tunnicliffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626353,128,1,1,12,41,80jtkz2echk6yyyb9e2595cxr,1,55.8,61.6,2022-11-12T15:13:57.332Z,2022-11-15T04:17:37Z,3910598191,140,44.0,3910598197,212,19.4,3910598195,141,83.5,3917275395,178,,3910598199,213,2.3,3910592237,56,Back,3910601897,156,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626439,129,1,1,12,41,80jtkz2echk6yyyb9e2595cxr,0,60.2,82.9,2022-11-12T15:13:57.348Z,2022-11-15T04:17:53Z,3910592695,213,1.2,3910592691,141,100.0,3910592693,212,13.9,3910592687,56,Left,3917275467,178,,3910592689,140,64.8,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626669,91,5,1,12,42,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.9,-2,2022-11-12T15:13:58.754Z,2022-11-15T04:18:03Z,3910593911,56,Back,3910593913,347,,3910594011,233,130,,,,,,,,,,,,,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626445,130,5,1,12,42,80jtkz2echk6yyyb9e2595cxr,0,65.1,102,2022-11-12T15:13:58.754Z,2022-11-15T04:18:03Z,3910592725,56,Left,3910592727,347,,3910594051,233,91,,,,,,,,,,,,,,,,6d9maq3oecwobp2t2220vf4r9,C. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626819,92,1,1,12,49,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.6,0,2022-11-12T15:14:05.729Z,2022-11-15T04:18:16Z,3910594775,1,,3910594771,212,23.6,3910594773,213,1.9,3910594751,107,,3910594765,141,30.6,3910594761,140,26.9,3910594755,56,Back,,,,b1or5u4dfuf4pvg7cgqnp3nxl,R. Cooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484626971,93,1,1,12,53,8xeuwzxnm7hdlbjjuezgfkz3w,1,26.6,32.1,2022-11-12T15:14:09.618Z,2022-11-15T04:18:24Z,3910595619,140,28.0,3910595617,56,Back,3910595621,141,84.4,3910595623,212,35.6,3910595629,213,1.5,3910595631,1,,3917275595,178,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627109,94,1,1,12,56,8xeuwzxnm7hdlbjjuezgfkz3w,1,31.6,95.7,2022-11-12T15:14:12.807Z,2022-11-15T04:18:30Z,3917275619,178,,3910596259,212,18.8,3910596255,140,21.8,3910596261,213,4.1,3910596253,56,Back,3910596257,141,72.6,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627377,95,1,1,12,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,20.3,92,2022-11-12T15:14:15.511Z,2022-11-15T04:18:34Z,3910597589,140,49.1,3910597587,56,Back,3917275645,178,,3910597593,212,30.4,3910597591,141,96.0,3910597595,213,0.1,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891521,990,67,1,13,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.2,91.1,2022-11-12T15:14:17.577Z,2022-11-15T09:45:29Z,3917296847,233,1495,,,,,,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891519,1495,67,1,13,1,80jtkz2echk6yyyb9e2595cxr,0,35.8,8.9,2022-11-12T15:14:17.578Z,2022-11-15T05:01:57Z,3917296851,233,990,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485798683,709,61,1,13,1,8xeuwzxnm7hdlbjjuezgfkz3w,0,69.1,89.9,2022-11-12T15:14:17.603Z,2022-11-15T09:45:30Z,3917275727,178,,3916771223,56,Left,,,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485798759,937,1,1,13,1,80jtkz2echk6yyyb9e2595cxr,0,44,22.1,2022-11-12T15:14:18.164Z,2022-11-15T04:19:05Z,3916771645,213,5.0,3916771639,140,47.9,3916771643,212,16.6,3916771641,141,0.0,3916771637,56,Back,3917275791,178,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627695,96,5,1,13,2,8xeuwzxnm7hdlbjjuezgfkz3w,1,34.2,101.5,2022-11-12T15:14:19.157Z,2022-11-15T04:19:12Z,3910599229,347,,3910599293,233,132,3910599227,56,Back,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627563,132,5,1,13,2,80jtkz2echk6yyyb9e2595cxr,0,65.8,-1.5,2022-11-12T15:14:19.157Z,2022-11-15T04:19:12Z,3910599451,233,96,3910598547,347,,3910598543,56,Right,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627519,131,43,1,13,6,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-11-12T15:14:22.625Z,2022-11-14T13:36:05Z,3916771043,144,8,3910598353,56,Back,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484627823,97,1,1,13,13,8xeuwzxnm7hdlbjjuezgfkz3w,1,28.3,100,2022-11-12T15:14:29.655Z,2022-11-15T04:19:17Z,3910599915,56,Back,3910599907,107,,3910599933,213,5.1,3910599935,1,,3910599929,212,22.3,3910599925,141,70.8,3910599921,140,35.9,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628065,98,1,1,13,16,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.9,70.8,2022-11-12T15:14:32.247Z,2022-11-15T04:19:24Z,3917275883,178,,3910601143,141,26.2,3910601141,140,17.5,3910601145,212,36.0,3910601153,1,,3910601139,56,Back,3910601149,213,4.1,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628159,99,1,1,13,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,17.5,26.2,2022-11-12T15:14:36.470Z,2022-11-15T04:19:32Z,3917275927,178,,3910601635,212,15.8,3910601631,141,31.6,3910601627,140,2.9,3910601639,213,2.9,3910601625,56,Back,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628273,100,1,1,13,22,8xeuwzxnm7hdlbjjuezgfkz3w,0,2.9,31.6,2022-11-12T15:14:38.318Z,2022-11-15T04:19:35Z,3917275949,178,,3910602249,212,56.5,3910602251,213,0.3,3910602245,140,54.4,3910602253,1,,3910602243,56,Center,3910602241,157,,3910602247,141,55.8,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628317,134,1,1,13,25,80jtkz2echk6yyyb9e2595cxr,0,44.6,42.4,2022-11-12T15:14:41.397Z,2022-11-15T09:02:46Z,3910602521,141,41.8,3910602523,212,19.6,3910602525,213,6.3,3917275981,388,,3910602517,56,Center,3910602515,3,,3910602519,140,63.3,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628417,101,1,1,13,25,8xeuwzxnm7hdlbjjuezgfkz3w,0,35.6,60.2,2022-11-12T15:14:42.077Z,2022-11-15T09:03:37Z,3910603017,3,,3910603019,56,Center,3917276231,388,,3910603023,141,56.6,3910603021,140,53.7,3910603027,213,6.2,3910603025,212,19.2,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628459,135,1,1,13,27,80jtkz2echk6yyyb9e2595cxr,0,44.3,46.7,2022-11-12T15:14:43.938Z,2022-11-15T09:03:09Z,3910603215,3,,3917276559,388,,3910603217,56,Center,3910603225,213,0.1,3910603219,140,58.8,3910603221,141,49.1,3910603223,212,15.3,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628465,102,44,1,13,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,42.4,53.2,2022-11-12T15:14:45.774Z,2022-11-15T09:45:30Z,3910603255,56,Back,3910603257,285,,3910603429,233,136,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628471,136,44,1,13,29,80jtkz2echk6yyyb9e2595cxr,0,57.6,46.8,2022-11-12T15:14:45.775Z,2022-11-15T04:21:45Z,3910603293,286,,3910603291,56,Center,3910603459,233,102,,,,,,,,,,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628535,103,1,1,13,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,43.6,55.5,2022-11-12T15:14:45.777Z,2022-11-15T09:45:30Z,3917277085,388,,3910603621,212,12.6,3910603623,213,0.2,3910603613,140,55.4,3910603611,56,Center,3910603619,141,58.8,3910603609,3,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628629,104,1,1,13,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.4,58.8,2022-11-12T15:14:47.216Z,2022-11-15T04:23:43Z,3917277205,178,,3910604109,141,75.7,3910604103,56,Center,3910604117,213,1.3,3910604113,212,12.1,3910604107,140,58.9,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628649,105,43,1,13,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2022-11-12T15:14:50.745Z,2022-11-14T13:37:46Z,3916773253,144,49,,,,,,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628891,106,1,1,13,35,8xeuwzxnm7hdlbjjuezgfkz3w,0,71.3,67.6,2022-11-12T15:14:52.007Z,2022-11-15T04:23:52Z,3917277255,178,,3910605331,56,Center,3910605337,141,66.9,3910605333,140,95.2,3910605341,213,6.3,3910605339,212,25.1,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891631,1501,67,1,13,37,80jtkz2echk6yyyb9e2595cxr,1,5.8,29.8,2022-11-12T15:14:53.961Z,2022-11-15T09:45:31Z,3917297697,233,998,,,,,,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485891625,998,67,1,13,37,8xeuwzxnm7hdlbjjuezgfkz3w,0,94.2,70.2,2022-11-12T15:14:53.962Z,2022-11-15T05:03:06Z,3917297713,233,1501,,,,,,,,,,,,,,,,,,,,,,3hjfotlalegyuxqoidz99f1ii,K. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484628883,137,8,1,13,37,80jtkz2echk6yyyb9e2595cxr,1,3.9,27.9,2022-11-12T15:14:53.967Z,2022-11-15T09:45:32Z,3910605307,56,Back,3916773491,385,,3917277305,178,,,,,,,,,,,,,,,,,f1g68yocf85lxkf17pt2j7v85,C. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485799187,710,1,1,13,41,8xeuwzxnm7hdlbjjuezgfkz3w,1,92.4,85.3,2022-11-12T15:14:57.935Z,2022-11-15T04:24:12Z,3916774043,141,85.3,3916774047,213,3.1,3916774041,140,85.7,3916774045,212,7.0,3916774039,56,Left,3917277377,178,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629193,107,1,1,13,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,87.2,90.3,2022-11-12T15:15:00.572Z,2022-11-15T04:24:16Z,3910606895,213,3.5,3910606891,212,19.1,3910606889,141,80.5,3910606887,140,70.2,3917277391,178,,3910606883,56,Left,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629307,108,1,1,13,45,8xeuwzxnm7hdlbjjuezgfkz3w,1,70.2,80.5,2022-11-12T15:15:01.411Z,2022-11-15T04:24:22Z,3910607523,213,0.3,3917277417,178,,3910607509,140,89.9,3910607519,212,21.4,3910607513,141,88.6,3910607505,56,Left,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629379,109,1,1,13,47,8xeuwzxnm7hdlbjjuezgfkz3w,0,89.9,88.6,2022-11-12T15:15:03.879Z,2022-11-15T04:24:26Z,3910607937,212,24.6,3910607933,141,52.4,3910607927,155,,3910607941,213,4.7,3910607925,2,,3916774063,72,,3910607929,56,Center,3910607931,140,89.8,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,3917277441,178,,3916774061,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629457,138,12,1,13,48,80jtkz2echk6yyyb9e2595cxr,1,7.8,43.5,2022-11-12T15:15:05.112Z,2022-11-15T04:24:34Z,3910608349,56,Back,3917277481,388,,3910608401,15,,3910608359,212,8.8,3910608361,213,0.6,3910608357,141,51.3,3910608353,140,14.5,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629517,110,44,1,13,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,73.8,45.2,2022-11-12T15:15:06.997Z,2022-11-15T09:45:32Z,3910608703,286,,3910608699,56,Center,3910609023,233,139,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629561,139,44,1,13,50,80jtkz2echk6yyyb9e2595cxr,0,26.2,54.8,2022-11-12T15:15:06.998Z,2022-11-15T04:24:41Z,3910608995,233,110,3910608931,56,Back,3910608933,285,,,,,,,,,,,,,,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484630797,112,1,1,13,50,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.9,53.3,2022-11-12T15:15:07.036Z,2022-11-15T09:45:33Z,3910615761,141,56.0,3910615755,3,,3910615763,212,8.5,3910615757,56,Center,3910615765,213,0.2,3910615759,140,78.8,3917277569,388,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629619,141,61,1,13,52,80jtkz2echk6yyyb9e2595cxr,0,21.9,47.6,2022-11-12T15:15:09.156Z,2022-11-15T04:25:00Z,3917277633,178,,3910609277,56,Back,,,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629699,111,4,1,13,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,77,55.4,2022-11-12T15:15:10.256Z,2022-11-15T04:25:10Z,3910609773,13,,3910609777,56,Center,3910610003,233,142,3910609779,152,,3910609783,286,,3910609781,265,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629727,142,4,1,13,54,80jtkz2echk6yyyb9e2595cxr,0,23,44.6,2022-11-12T15:15:10.257Z,2022-11-15T04:25:09Z,3910609889,56,Back,3910610059,233,111,3910609887,13,,3910609895,285,,3910609891,152,,3910609893,265,,3917277675,178,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629613,140,43,1,13,54,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-11-12T15:15:10.384Z,2022-11-12T15:15:39Z,3910614429,144,1,3910609245,141,46.9,3910609239,3,0,3910609243,140,21.2,3910609247,212,8.9,3910609241,56,Back,3910609249,213,4.1,,,,307tfvtl56s1rf61x8kjevjzd,J. Koroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484629893,143,17,1,14,3,80jtkz2echk6yyyb9e2595cxr,1,0,0,2022-11-12T15:15:19.226Z,2022-11-15T04:25:21Z,3910610973,31,,3910610977,13,243,3910610975,392,,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484632361,113,15,1,15,8,8xeuwzxnm7hdlbjjuezgfkz3w,1,74.7,54.5,2022-11-12T15:16:24.945Z,2022-11-15T03:49:02Z,3911082763,215,,3910627039,231,47.5,3910626353,233,144,3910626287,20,,3910627029,103,19,3910627031,458,,3910626295,82,,3910623911,18,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,3911082761,78,,3910627027,102,3910627035,147,52.0,,3910627033,146,85.9,3910627037,230,3910623909,26,,3910623913,56,3917269081,178,,,,48.8,99.0,Center,,,,,,,,,,
2484632425,144,10,1,15,9,80jtkz2echk6yyyb9e2595cxr,1,18.2,48.5,2022-11-12T15:16:25.340Z,2022-11-15T03:49:17Z,3910630053,239,,3910626441,233,113,3910624247,56,Back,3917269165,15,,3917269163,388,,3910624245,94,,,,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484632563,114,15,1,15,10,8xeuwzxnm7hdlbjjuezgfkz3w,1,75.9,35.1,2022-11-12T15:16:27.207Z,2022-11-15T03:49:23Z,3910629695,328,,3910629693,103,19,3910629697,458,,3910629711,230,98.6,3910624951,18,,3911088007,20,,3910629717,231,50.2,3910629691,102,49.9,5h89f4rz70l545xkozdp99ck5,A. O'Connor,3910624955,56,Center,3910628081,82,3916775623,78,,,3910628073,24,,3910629707,147,3910629701,146,86.9,3917269193,178,3910628239,233,145,,,,41.9,,,,,,,,,,,
2484632541,145,10,1,15,11,80jtkz2echk6yyyb9e2595cxr,1,11.4,52.8,2022-11-12T15:16:27.570Z,2022-11-15T03:49:34Z,3917269241,178,,3910624847,94,,3910624849,56,Back,3910628285,233,114,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484632651,115,6,1,15,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,90.2,38,2022-11-12T15:16:29.062Z,2022-11-15T03:49:41Z,3910625589,233,146,3910625499,75,,3910625497,56,Center,,,,,,,,,,,,,,,,5h89f4rz70l545xkozdp99ck5,A. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484632581,146,6,1,15,12,80jtkz2echk6yyyb9e2595cxr,0,9.8,62,2022-11-12T15:16:29.062Z,2022-11-15T03:49:40Z,3910625635,233,115,3910625043,56,Back,3910625121,73,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
