id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2494497829,482,1,2,55,56,17zuelixesst1z59fwcix2dil,1,46,27.3,2023-01-01T16:17:48.265Z,2023-01-03T05:20:28Z,3964282273,178,,3962770997,141,41.0,3962771001,212,9.6,3962770989,56,Back,3962770993,140,48.2,3962771005,213,1.3,,,,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497845,483,1,2,55,58,17zuelixesst1z59fwcix2dil,0,48.8,49.3,2023-01-01T16:17:50.506Z,2023-01-03T05:20:31Z,3962771087,140,53.9,3964282289,178,,3962771085,56,Center,3962771093,213,1.3,3962771091,212,19.3,3962771089,141,76.6,,,,,,,cwimbfv671qph6cxdcl32elzp,D. McGeouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497859,600,49,2,55,59,ejm092fnt9zoxbpuklzd52ji8,1,58.8,20.9,2023-01-01T16:17:52.148Z,2023-01-03T05:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497869,601,1,2,56,1,ejm092fnt9zoxbpuklzd52ji8,1,58.8,20.9,2023-01-01T16:17:53.506Z,2023-01-03T05:20:40Z,3964282339,178,,3962771245,213,0.5,3962771243,212,14.8,3962771237,56,Center,3962771241,141,32.1,3962771239,140,70.9,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497873,602,50,2,56,3,ejm092fnt9zoxbpuklzd52ji8,1,72.1,29.5,2023-01-01T16:17:56.032Z,2023-01-03T05:20:51Z,3962771263,56,Center,3962771265,286,,3962771477,233,484,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497887,484,7,2,56,4,17zuelixesst1z59fwcix2dil,1,27.9,70.5,2023-01-01T16:17:56.423Z,2023-01-03T05:20:54Z,3962771349,56,Back,3964282417,178,,3964038731,384,,3962771405,233,602,3962771355,285,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497891,485,61,2,56,4,17zuelixesst1z59fwcix2dil,1,26.6,72.6,2023-01-01T16:17:56.507Z,2023-01-03T05:20:58Z,3964282439,178,,3962771365,56,Back,,,,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497913,486,1,2,56,5,17zuelixesst1z59fwcix2dil,0,23.3,82.1,2023-01-01T16:17:57.969Z,2023-01-03T05:21:05Z,3964282467,389,,3962771555,141,100.0,3962771551,56,Back,3962771553,140,32.4,3962771559,213,1.0,3962771549,157,,3962771557,212,16.6,3962771561,1,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497917,487,5,2,56,7,17zuelixesst1z59fwcix2dil,0,33.4,102,2023-01-01T16:17:59.641Z,2023-01-03T05:21:42Z,3962771579,56,Back,3962771787,233,603,3962771581,347,,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494497953,603,5,2,56,7,ejm092fnt9zoxbpuklzd52ji8,1,66.6,-2,2023-01-01T16:17:59.641Z,2023-01-03T05:21:42Z,3962771771,233,487,3962771753,347,,3962771751,56,Right,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498029,604,1,2,56,21,ejm092fnt9zoxbpuklzd52ji8,1,71,0,2023-01-01T16:18:13.940Z,2023-01-03T05:21:44Z,3962772187,107,,3962772197,213,2.4,3962772191,140,63.7,3962772189,56,Right,3962772193,141,8.2,3962772195,212,10.3,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498039,605,1,2,56,23,ejm092fnt9zoxbpuklzd52ji8,1,73.5,6.5,2023-01-01T16:18:15.889Z,2023-01-03T05:58:15Z,3962772271,213,3.5,3962772267,141,3.4,3962772269,212,5.4,3962772263,56,Right,3964282677,178,,3962772265,140,68.8,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498075,606,1,2,56,25,ejm092fnt9zoxbpuklzd52ji8,1,68.3,5.3,2023-01-01T16:18:18.011Z,2023-01-03T05:21:53Z,3962772445,213,2.0,3962772441,141,22.8,3962772437,56,Center,3962772443,212,12.8,3964282701,178,,3962772439,140,63.7,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498129,607,1,2,56,28,ejm092fnt9zoxbpuklzd52ji8,1,64.3,27.4,2023-01-01T16:18:20.956Z,2023-01-03T05:21:56Z,3962772811,213,1.5,3962772803,56,Center,3962772805,140,66.6,3962772809,212,22.9,3964282707,178,,3962772807,141,60.9,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498155,608,1,2,56,32,ejm092fnt9zoxbpuklzd52ji8,1,68.1,67.9,2023-01-01T16:18:25.054Z,2023-01-03T05:22:05Z,3962772945,213,5.7,3962772941,141,62.3,3962772937,56,Center,3964282745,178,,3962772943,212,7.4,3962772939,140,74.1,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498199,609,1,2,56,36,ejm092fnt9zoxbpuklzd52ji8,1,75.5,65.7,2023-01-01T16:18:28.964Z,2023-01-03T05:22:11Z,3962773197,213,0.7,3962773193,141,89.6,3962773191,140,92.7,3962773189,56,Left,3964282779,178,,3962773195,212,24.3,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498225,610,1,2,56,40,ejm092fnt9zoxbpuklzd52ji8,0,91.7,95.7,2023-01-01T16:18:32.879Z,2023-01-03T05:22:13Z,3962773345,140,91.2,3962773343,56,Center,3964039321,224,,3962773341,155,,3964039323,72,,3962773349,212,29.4,3964282799,178,,3962773347,141,52.4,5ozfcga88glwzazkg65ahwa8l,M. Benning,3962773339,2,,3962773351,213,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498233,488,44,2,56,42,17zuelixesst1z59fwcix2dil,1,8.4,47.4,2023-01-01T16:18:34.757Z,2023-01-04T06:48:28Z,3962773403,233,611,3962773385,285,,3962773383,56,Back,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498229,611,44,2,56,42,ejm092fnt9zoxbpuklzd52ji8,0,91.6,52.6,2023-01-01T16:18:34.758Z,2023-01-03T05:22:23Z,3962773375,286,,3962773373,56,Center,3962773415,233,488,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498241,489,12,2,56,42,17zuelixesst1z59fwcix2dil,1,8,47.3,2023-01-01T16:18:34.790Z,2023-01-04T06:48:28Z,3962773421,140,9.4,3962773423,141,51.0,3964282837,388,,3962773425,212,2.9,3962773455,15,,3962773419,56,Back,3962773427,213,1.0,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498263,490,12,2,56,44,17zuelixesst1z59fwcix2dil,1,10.8,53.4,2023-01-01T16:18:36.720Z,2023-01-03T05:22:27Z,3962773545,212,25.9,3962773543,141,71.8,3962773541,140,32.4,3964282875,388,,3962773547,213,0.5,3962773567,15,,3962773539,56,Back,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498325,612,1,2,56,47,ejm092fnt9zoxbpuklzd52ji8,1,66.1,23.3,2023-01-01T16:18:39.940Z,2023-01-03T05:22:32Z,3962773893,213,0.1,3962773891,212,10.5,3962773889,141,25.2,3962773885,56,Center,3964282915,178,,3962773887,140,76.0,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498335,613,1,2,56,51,ejm092fnt9zoxbpuklzd52ji8,1,77.8,26.2,2023-01-01T16:18:43.723Z,2023-01-03T05:22:37Z,3962773943,212,13.4,3962773937,56,Right,3962773941,141,15.0,3962773945,213,5.7,3964282959,178,,3962773939,140,88.3,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498351,614,1,2,56,53,ejm092fnt9zoxbpuklzd52ji8,0,92.6,13.8,2023-01-01T16:18:45.204Z,2023-01-03T05:22:41Z,3962774023,2,,3964282987,178,,3962774035,213,1.5,3962774031,141,55.2,3962774025,155,,3962774033,212,28.3,3962774029,140,95.4,3964039923,224,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,3964039925,20,,3962774027,56,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498357,491,12,2,56,54,17zuelixesst1z59fwcix2dil,1,5.7,55.8,2023-01-01T16:18:46.626Z,2023-01-03T05:22:43Z,3962774057,141,49.3,3962774061,213,4.9,3964282999,388,,3962774065,15,,3962774055,140,6.3,3962774053,56,Back,3962774059,212,4.5,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498367,615,15,2,56,55,ejm092fnt9zoxbpuklzd52ji8,1,95.5,59,2023-01-01T16:18:47.427Z,2023-01-03T05:22:46Z,3962777235,146,98.4,3964040333,78,,3962777225,102,51.7,3962776515,82,,3962777241,231,49.8,3962777237,147,54.3,3962777227,103,19,3962774131,61,,5ozfcga88glwzazkg65ahwa8l,M. Benning,3962774133,56,Center,3964040335,214,,,3962777233,100,,3962777231,328,3962776511,20,,3962777239,230,99.9,3962781229,458,3962774129,22,,3964283023,178,,,,,3962776545,233,492,,,,,,,,,,
2494498363,492,10,2,56,55,17zuelixesst1z59fwcix2dil,1,6.4,44.3,2023-01-01T16:18:47.701Z,2023-01-03T05:22:49Z,3962774097,56,Back,3964283039,178,,3962774093,94,,3962776563,233,615,,,,,,,,,,,,,5kg7eu8b1wktru5ohpid8e9qt,C. O'Keeffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498483,616,1,2,57,1,ejm092fnt9zoxbpuklzd52ji8,1,85.3,82.7,2023-01-01T16:18:53.250Z,2023-01-03T05:22:57Z,3962774619,56,Center,3964283087,178,,3962774627,141,78.8,3962774629,212,3.5,3962774623,140,83.1,3962774631,213,4.0,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498465,493,45,2,57,2,17zuelixesst1z59fwcix2dil,0,14,16.8,2023-01-01T16:18:55.122Z,2023-01-03T05:23:02Z,3962774549,285,,3962774909,233,617,3962774547,56,Back,,,,,,,,,,,,,,,,c3a6jpeg16b9zn02uf1yf9cyx,B. Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498527,617,3,2,57,2,ejm092fnt9zoxbpuklzd52ji8,1,86,83.2,2023-01-01T16:18:55.122Z,2023-01-03T05:23:01Z,3962774889,233,493,3964040451,464,,3964283125,178,,3962774883,286,,3962774881,56,Left,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498555,618,1,2,57,7,ejm092fnt9zoxbpuklzd52ji8,0,92,87.7,2023-01-01T16:18:59.689Z,2023-01-03T05:23:05Z,3964283147,178,,3962774999,2,,3964040555,20,,3962775007,141,44.5,3964040553,223,,3962775009,212,29.5,3962775001,155,,3962775011,213,4.8,4y3hm9ljv62c5jswanl0gk5,T. Pett,3962775003,56,Center,3962775005,140,,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498569,494,44,2,57,9,17zuelixesst1z59fwcix2dil,1,5.8,54.4,2023-01-01T16:19:01.377Z,2023-01-04T06:48:28Z,3962775083,285,,3962775081,56,Back,3962775101,233,619,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498561,619,44,2,57,9,ejm092fnt9zoxbpuklzd52ji8,0,94.2,45.6,2023-01-01T16:19:01.378Z,2023-01-03T05:23:09Z,3962775037,56,Center,3962775039,286,,3962775107,233,494,,,,,,,,,,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498577,495,12,2,57,9,17zuelixesst1z59fwcix2dil,1,6.3,53.4,2023-01-01T16:19:01.408Z,2023-01-04T06:48:29Z,3962775185,15,,3962775137,213,5.5,3964283215,388,,3962775135,212,27.3,3962775133,141,25.3,3962775131,140,24.9,3962775129,56,Back,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498657,620,1,2,57,12,ejm092fnt9zoxbpuklzd52ji8,1,65.7,81.4,2023-01-01T16:19:04.823Z,2023-01-03T05:23:16Z,3964283241,178,,3962775541,213,4.1,3962775537,141,54.0,3962775539,212,22.4,3962775535,140,53.9,3962775533,56,Center,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498677,621,1,2,57,15,ejm092fnt9zoxbpuklzd52ji8,1,52.7,49.6,2023-01-01T16:19:07.542Z,2023-01-03T05:23:21Z,3962775643,56,Center,3962775645,140,67.6,3962775649,212,21.9,3962775647,141,27.1,3962775651,213,5.5,3964283259,178,,,,,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498757,622,1,2,57,17,ejm092fnt9zoxbpuklzd52ji8,1,67.6,27.1,2023-01-01T16:19:10.123Z,2023-01-03T05:23:25Z,3962776031,141,26.7,3962776033,212,8.7,3962776035,213,6.3,3962776029,140,75.9,3962776027,56,Center,3964283275,178,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498763,623,4,2,57,19,ejm092fnt9zoxbpuklzd52ji8,1,74.8,23.1,2023-01-01T16:19:11.499Z,2023-01-03T05:23:31Z,3962776067,286,,3962776073,233,496,3962776059,13,,3962776065,152,,3962776061,294,,3962776063,56,Center,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494498727,496,4,2,57,19,17zuelixesst1z59fwcix2dil,0,25.2,76.9,2023-01-01T16:19:11.500Z,2023-01-03T05:23:30Z,3962775903,294,,3962775901,13,,3962775905,56,Back,3962775909,285,,3962775907,152,,3964283287,178,,3962776093,233,623,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499197,624,1,2,58,10,ejm092fnt9zoxbpuklzd52ji8,0,73.1,14.3,2023-01-01T16:20:02.437Z,2023-01-03T05:23:33Z,3962778541,213,0.9,3964042207,72,,3962778533,56,Center,3962778525,2,,3962778531,152,,3962778535,140,90.4,3964042205,223,,3962778527,5,,bybpo6v76mntngcl9xwpil7u1,R. Holden,3962778537,141,47.9,3964283311,178,,,3962778529,155,,3962778539,212,,,,,,,,,,,,,,29.2,,,,,,,,,,,,,,,,
2494499211,497,12,2,58,11,17zuelixesst1z59fwcix2dil,1,10.3,46.3,2023-01-01T16:20:03.625Z,2023-01-03T05:23:36Z,3962778693,15,,3962778641,212,7.4,3962778643,213,5.3,3962778637,140,14.3,3964283315,388,,3962778639,141,37.3,3962778635,56,Back,,,,bn65q0jh5fmyit8g8y4k9wsq2,U. Godwin-Malife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499317,498,12,2,58,13,17zuelixesst1z59fwcix2dil,1,13.3,36.9,2023-01-01T16:20:05.464Z,2023-01-03T05:23:41Z,3962779255,212,27.1,3962779251,140,36.6,3962779253,141,54.0,3964283347,178,,3962779257,213,0.4,3962779249,56,Back,,,,,,,43knl3z17afypz27sz4qzkxnu,M. Peart-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499253,625,1,2,58,15,ejm092fnt9zoxbpuklzd52ji8,1,65.7,42.4,2023-01-01T16:20:07.381Z,2023-01-03T05:23:44Z,3964283363,178,,3962778897,213,0.3,3962778893,141,47.3,3962778891,140,75.8,3962778889,56,Center,3962778895,212,11.1,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499281,627,1,2,58,15,ejm092fnt9zoxbpuklzd52ji8,1,70.1,44.7,2023-01-01T16:20:08.089Z,2023-01-03T05:23:46Z,3962779033,56,Right,3962779035,140,64.8,3962779039,212,22.0,3962779037,141,13.4,3962779041,213,4.5,3964283383,178,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499257,626,43,2,58,17,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2023-01-01T16:20:09.624Z,2023-01-02T18:20:08Z,3964042401,144,49,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499309,628,1,2,58,19,ejm092fnt9zoxbpuklzd52ji8,1,71.1,10,2023-01-01T16:20:11.202Z,2023-01-03T05:23:51Z,3962779201,56,Center,3962779211,1,,3962779203,140,87.0,3962779199,155,,3962779205,141,63.4,3964283423,178,,3962779209,213,1.1,3962779207,212,40.0,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499315,629,1,2,58,21,ejm092fnt9zoxbpuklzd52ji8,0,87,63.4,2023-01-01T16:20:13.327Z,2023-01-03T05:23:56Z,3962779245,212,12.4,3962779243,141,45.2,3962779237,3,,3962779241,140,87.8,3962779247,213,4.8,3962779239,56,Center,3964283457,388,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499349,499,12,2,58,22,17zuelixesst1z59fwcix2dil,1,10.9,52.2,2023-01-01T16:20:14.412Z,2023-01-03T05:24:00Z,3962779413,56,Back,3962779415,140,26.5,3962779419,212,24.1,3962779417,141,78.1,3964283485,388,,3962779421,213,0.8,3962779467,15,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499385,630,44,2,58,24,ejm092fnt9zoxbpuklzd52ji8,1,72,28.7,2023-01-01T16:20:17.189Z,2023-01-04T06:48:29Z,3962779559,286,,3962779587,233,500,3962779557,56,Center,,,,,,,,,,,,,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499377,500,44,2,58,24,17zuelixesst1z59fwcix2dil,0,28,71.3,2023-01-01T16:20:17.190Z,2023-01-03T05:24:03Z,3962779541,285,,3962779591,233,630,3962779539,56,Back,,,,,,,,,,,,,,,,cqgg8fu39fn7k9blog2zjpk2x,K. McAllister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499397,631,1,2,58,25,ejm092fnt9zoxbpuklzd52ji8,0,70.4,35.5,2023-01-01T16:20:17.250Z,2023-01-04T06:48:30Z,3962779619,3,,3962779627,212,10.0,3964283531,388,,3962779623,140,79.4,3962779621,56,Center,3962779625,141,30.7,3962779629,213,6.0,,,,bybpo6v76mntngcl9xwpil7u1,R. Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499445,501,1,2,58,26,17zuelixesst1z59fwcix2dil,0,18.4,71.7,2023-01-01T16:20:18.667Z,2023-01-03T05:24:11Z,3964283553,178,,3962779865,1,,3962779861,213,4.8,3962779857,141,51.5,3962779859,212,13.8,3962779851,157,,3962779853,56,Back,3962779855,140,19.5,2r64ekro7ydonu8jg7s12xyei,J. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499441,632,44,2,58,29,ejm092fnt9zoxbpuklzd52ji8,1,79.6,39.2,2023-01-01T16:20:22.001Z,2023-01-04T06:48:30Z,3962779837,56,Center,3962779917,233,502,3962779839,286,,,,,,,,,,,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499455,502,44,2,58,29,17zuelixesst1z59fwcix2dil,0,20.4,60.8,2023-01-01T16:20:22.002Z,2023-01-03T05:24:19Z,3962779899,285,,3962779975,233,632,3962779897,56,Back,,,,,,,,,,,,,,,,5vi8t2fffmk5kjfukazcmyo5x,B. Cargill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499461,633,1,2,58,29,ejm092fnt9zoxbpuklzd52ji8,1,78.5,28.3,2023-01-01T16:20:22.063Z,2023-01-04T06:48:31Z,3962779939,141,18.6,3962779937,140,94.3,3962779949,213,5.9,3962779935,56,Right,3962779931,3,,3962779933,168,,3962779943,212,17.9,3964283633,388,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499481,634,1,2,58,32,ejm092fnt9zoxbpuklzd52ji8,0,94.9,15.8,2023-01-01T16:20:24.881Z,2023-01-03T05:24:26Z,3962780053,141,43.4,3962780051,140,99.2,3962780055,212,19.3,3962780057,213,1.3,3962780049,56,Center,3964283665,178,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499491,503,12,2,58,33,17zuelixesst1z59fwcix2dil,1,4.3,54,2023-01-01T16:20:25.833Z,2023-01-03T05:24:31Z,3962780083,140,0.0,3962780081,56,Back,3964283687,178,,3962780085,141,77.2,3962780103,167,,3962780089,213,1.9,3962780087,212,16.9,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499493,504,6,2,58,34,17zuelixesst1z59fwcix2dil,0,0,85.6,2023-01-01T16:20:26.853Z,2023-01-03T05:24:37Z,3962780095,56,Back,3962780097,73,,3962780233,233,635,,,,,,,,,,,,,,,,3dy32ujo7srhl6rq7vb9e97xm,O. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499509,635,6,2,58,34,ejm092fnt9zoxbpuklzd52ji8,1,100,14.4,2023-01-01T16:20:26.853Z,2023-01-03T05:24:37Z,3962780195,75,,3962780193,56,Right,3962780201,233,504,,,,,,,,,,,,,,,,4m9vn1q30f1c8ksiyxtei63ft,D. Butterworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499855,636,1,2,59,8,ejm092fnt9zoxbpuklzd52ji8,0,99.5,0.5,2023-01-01T16:21:00.301Z,2023-01-03T05:24:41Z,3962782165,213,1.6,3962782163,212,35.0,3962782161,141,51.9,3964283753,178,,3962782149,2,,3962782391,233,505,3962782153,155,,3962782151,6,,5ozfcga88glwzazkg65ahwa8l,M. Benning,3962782155,223,,3962782157,56,,Center,3962782167,1,,3964043223,72,3962782159,140,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499879,505,41,2,59,10,17zuelixesst1z59fwcix2dil,1,3.3,44.8,2023-01-01T16:21:02.232Z,2023-01-03T05:24:45Z,3964043339,378,,3964283771,388,,3962782289,140,7.4,3962782291,141,25.5,3962782293,212,13.8,3962782403,233,636,3962782295,213,5.0,,,,535ecbyyd28elesvxtvbxurpx,L. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494499917,637,1,2,59,12,ejm092fnt9zoxbpuklzd52ji8,0,98.1,74.4,2023-01-01T16:21:04.399Z,2023-01-03T05:24:50Z,3962782579,140,97.7,3964043399,155,,3964283815,388,,3962782577,56,Center,3962782585,213,4.7,3962782583,212,29.6,3962782581,141,30.9,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
