id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2506336627,205,1,1,24,34,1musyruv2ufjrjnj6gvdbr8kt,1,59.5,38.3,2023-02-11T15:28:17.415Z,2023-02-14T08:07:24Z,4031864881,178,,4024937249,140,55.8,4024937255,213,2.7,4024937251,141,41.2,4024937253,212,4.4,4024937247,56,Center,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336673,206,1,1,24,35,1musyruv2ufjrjnj6gvdbr8kt,1,55.9,41.2,2023-02-11T15:28:18.656Z,2023-02-14T08:08:26Z,4024937505,141,31.9,4024937509,212,6.8,4024937515,213,4.3,4024937501,140,53.5,4024937499,56,Center,4031864963,178,,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336697,207,1,1,24,36,1musyruv2ufjrjnj6gvdbr8kt,1,53.5,31.9,2023-02-11T15:28:19.556Z,2023-02-14T08:08:09Z,4024937665,56,Back,4024937669,140,47.2,4031865379,178,,4024937679,213,2.0,4024937675,212,16.2,4024937671,141,53.6,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336859,208,1,1,24,38,1musyruv2ufjrjnj6gvdbr8kt,1,47.2,53.6,2023-02-11T15:28:21.680Z,2023-02-14T08:07:01Z,4024938571,56,Back,4024938583,212,16.0,4024938577,141,73.8,4024938587,213,2.1,4024938573,140,39.4,4031865429,178,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336925,209,1,1,24,41,1musyruv2ufjrjnj6gvdbr8kt,0,41.7,75.9,2023-02-11T15:28:24.172Z,2023-02-14T08:08:44Z,4031866079,178,,4024938969,1,,4024938955,155,,4024938965,212,48.6,4024938959,56,Center,4024938961,140,86.5,4024938963,141,58.2,4024938967,213,6.0,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337075,198,52,1,24,45,8b523ujgl21tbc01me65q0aoh,1,4.1,33.4,2023-02-11T15:28:28.896Z,2023-02-14T08:08:48Z,4031866115,178,,4030992049,377,,,,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337253,199,1,1,24,47,8b523ujgl21tbc01me65q0aoh,1,4.1,33.4,2023-02-11T15:28:30.455Z,2023-02-14T08:08:51Z,4024940567,213,6.0,4024940557,123,,4024940563,141,25.6,4031866151,178,,4024940561,140,23.6,4024940565,212,21.2,4024940559,56,Back,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337483,200,1,1,24,52,8b523ujgl21tbc01me65q0aoh,1,25.3,24.7,2023-02-11T15:28:35.019Z,2023-02-14T08:08:54Z,4031866185,178,,4024941771,213,1.7,4024941763,56,Back,4024941767,141,66.3,4024941765,140,20.8,4024941769,212,28.7,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337875,201,1,1,24,59,8b523ujgl21tbc01me65q0aoh,1,25.2,76.1,2023-02-11T15:28:41.959Z,2023-02-14T08:09:02Z,4024943811,140,9.2,4031866241,178,,4024943817,212,21.5,4024943821,213,3.8,4024943815,141,56.3,4024943809,56,Back,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337985,202,1,1,25,8,8b523ujgl21tbc01me65q0aoh,1,17.3,55.2,2023-02-11T15:28:51.925Z,2023-02-14T08:09:08Z,4031866283,178,,4024944429,155,,4024944441,1,,4024944431,56,Back,4024944437,212,43.8,4024944433,140,42.4,4024944439,213,5.4,4024944435,141,3.7,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338053,203,1,1,25,11,8b523ujgl21tbc01me65q0aoh,1,42.4,3.7,2023-02-11T15:28:54.326Z,2023-02-14T08:09:12Z,4031866315,388,,4024944791,56,Back,4024944795,140,49.7,4024944807,213,0.8,4024944799,141,16.2,4024944803,212,11.4,4024944787,3,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338063,204,50,1,25,13,8b523ujgl21tbc01me65q0aoh,1,51.4,13.4,2023-02-11T15:28:56.882Z,2023-02-14T08:09:16Z,4024944859,286,,4024945291,233,210,4024944855,56,Right,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338119,210,7,1,25,13,1musyruv2ufjrjnj6gvdbr8kt,1,48.6,86.6,2023-02-11T15:28:56.925Z,2023-02-14T08:09:19Z,4024945149,285,,4024945145,167,,4030992667,385,,4024945259,233,204,4031866359,178,,4024945147,56,Back,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338101,205,5,1,25,15,8b523ujgl21tbc01me65q0aoh,1,49.2,-1,2023-02-11T15:28:58.907Z,2023-02-14T08:09:22Z,4024945065,56,Back,4024945067,347,,4024945537,233,211,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338131,211,5,1,25,15,1musyruv2ufjrjnj6gvdbr8kt,0,50.8,101,2023-02-11T15:28:58.907Z,2023-02-14T08:09:22Z,4024945197,56,Left,4024945583,233,205,4024945199,347,,,,,,,,,,,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338769,206,1,1,25,27,8b523ujgl21tbc01me65q0aoh,1,52,0,2023-02-11T15:29:10.551Z,2023-02-14T08:06:30Z,4024948669,107,,4024948679,213,0.5,4024948675,141,20.9,4024948671,56,Right,4024948681,1,,4024948673,140,76.7,4024948677,212,30.2,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338777,207,3,1,25,29,8b523ujgl21tbc01me65q0aoh,0,67.3,2.9,2023-02-11T15:29:12.596Z,2023-02-14T08:06:38Z,4024950775,286,,4024948713,56,Right,4024951291,211,,4030992897,464,,4031865225,178,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338825,208,5,1,25,30,8b523ujgl21tbc01me65q0aoh,0,63.7,-1.8,2023-02-11T15:29:13.870Z,2023-02-14T08:06:44Z,4024948989,56,Right,4024951929,233,212,4024948991,347,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339327,212,5,1,25,30,1musyruv2ufjrjnj6gvdbr8kt,1,36.3,101.8,2023-02-11T15:29:13.870Z,2023-02-14T08:06:43Z,4024951849,233,208,4024951829,347,,4024951827,56,Back,,,,,,,,,,,,,,,,2gf1wld07zyiuvq7iikfrvoid,W. Vaulks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339375,213,1,1,25,45,1musyruv2ufjrjnj6gvdbr8kt,1,38.7,100,2023-02-11T15:29:28.477Z,2023-02-14T08:06:50Z,4024952093,212,14.0,4024952085,107,,4024952089,140,26.4,4024952091,141,93.8,4024952095,213,3.5,4024952087,56,Back,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339429,214,1,1,25,48,1musyruv2ufjrjnj6gvdbr8kt,1,26.4,93.8,2023-02-11T15:29:31.484Z,2023-02-14T08:06:54Z,4031865371,178,,4024952385,213,5.9,4024952381,212,16.5,4024952367,56,Back,4024952371,140,40.7,4024952377,141,83.6,,,,,,,76tis9hdvmec3jcvgnsf6cdex,A. Famewo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339457,215,1,1,25,49,1musyruv2ufjrjnj6gvdbr8kt,0,39.3,82.9,2023-02-11T15:29:32.502Z,2023-02-14T08:06:59Z,4024952531,213,0.3,4024952525,140,59.3,4024952529,212,21.8,4024952527,141,91.4,4031865425,178,,4024952523,56,Left,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339499,209,49,1,25,51,8b523ujgl21tbc01me65q0aoh,1,39.9,16.4,2023-02-11T15:29:34.342Z,2023-02-14T08:07:05Z,,,,,,,,,,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339617,210,1,1,25,53,8b523ujgl21tbc01me65q0aoh,1,39.7,15.6,2023-02-11T15:29:36.244Z,2023-02-14T08:07:11Z,4024953281,140,26.1,4024953283,141,25.8,4024953287,213,2.7,4031865485,178,,4024953285,212,15.9,4024953279,56,Back,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339647,211,1,1,25,55,8b523ujgl21tbc01me65q0aoh,1,26.1,25.8,2023-02-11T15:29:38.500Z,2023-02-14T08:07:17Z,4024953489,141,24.7,4024953485,140,37.2,4024953493,212,11.7,4024953481,56,Back,4024953495,213,6.2,4031865523,178,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339801,212,1,1,25,56,8b523ujgl21tbc01me65q0aoh,1,37.2,24.7,2023-02-11T15:29:39.451Z,2023-02-14T08:07:23Z,4031865551,178,,4024954317,56,Back,4024954325,213,4.7,4024954321,141,4.1,4024954319,140,37.7,4024954323,212,14.0,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339839,213,3,1,25,58,8b523ujgl21tbc01me65q0aoh,0,37.7,4.1,2023-02-11T15:29:41.144Z,2023-02-14T08:07:28Z,4031865571,178,,4030994551,464,,4024954495,56,Back,4024954527,211,,4024954497,286,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339881,216,4,1,25,59,1musyruv2ufjrjnj6gvdbr8kt,1,58,81,2023-02-11T15:29:42.891Z,2023-02-14T08:07:43Z,4024954675,286,,4024954949,233,214,4024954669,56,Left,4024954673,265,,4024954671,152,,4024954667,13,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339917,214,4,1,25,59,8b523ujgl21tbc01me65q0aoh,0,42,19,2023-02-11T15:29:42.892Z,2023-02-14T08:07:43Z,4024954865,152,,4024954869,285,,4031865691,389,,4024954861,13,,4024954863,56,Back,4024954867,265,,4024954977,233,216,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340531,217,1,1,26,20,1musyruv2ufjrjnj6gvdbr8kt,1,59.2,77.2,2023-02-11T15:30:03.442Z,2023-02-14T08:03:29Z,4024958287,5,,4024958305,213,0.7,4024958299,140,71.4,4024958295,56,Left,4024958291,152,,4024958303,212,16.8,4031863853,178,,4024958301,141,93.2,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340603,218,1,1,26,22,1musyruv2ufjrjnj6gvdbr8kt,1,70.5,93.8,2023-02-11T15:30:05.496Z,2023-02-14T08:03:33Z,4024958617,140,84.8,4031863877,178,,4024958615,56,Left,4024958623,213,6.2,4024958619,141,90.9,4024958621,212,15.1,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340699,219,1,1,26,25,1musyruv2ufjrjnj6gvdbr8kt,1,87.9,88,2023-02-11T15:30:08.206Z,2023-02-14T11:40:20Z,4024959195,212,22.5,4024959187,140,90.1,4024975075,154,,4024959173,2,,4024959177,155,,4030995069,224,,4024959191,141,55.1,4031863909,178,,4l7yeuoabotmlfo5n719msrmd,J. Windass,4024959181,56,Center,4030995011,72,,4024959197,213,4.8,4024975073,210,16,4024975077,22,,,,,,,,,,,1,,,,,,,,,,
2506341157,221,44,1,26,26,1musyruv2ufjrjnj6gvdbr8kt,1,90.2,55.4,2023-02-11T15:30:09.141Z,2023-02-14T11:39:43Z,4024961827,233,215,4024961781,286,,4024961777,56,Center,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340681,215,44,1,26,26,8b523ujgl21tbc01me65q0aoh,0,9.8,44.6,2023-02-11T15:30:09.142Z,2023-02-14T08:03:44Z,4024961845,233,221,4024959079,285,,4024959077,56,Back,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340709,220,16,1,26,27,1musyruv2ufjrjnj6gvdbr8kt,1,91.2,55.1,2023-02-11T15:30:10.100Z,2023-02-14T11:40:21Z,4024959249,22,,4024975193,81,,4024963933,328,,4024975203,102,46.7,4024963929,15,,4024975195,29,,4024975205,103,25.9,4031864041,388,,1szy525fae134zxfbt7vyw991,M. Smith,4024963935,374,2023-02-11 15:30:09.142,4030995339,395,,4024975199,55,219,4024963939,375,26:26.201,4024975209,231,52.9,4024975207,230,4024959251,17,,4024975197,154,2.0,98.2,,4030995341,396,50,4024959253,56,Center,,,,
2506343333,216,1,1,27,39,8b523ujgl21tbc01me65q0aoh,1,50.1,49.7,2023-02-11T15:31:22.272Z,2023-02-14T08:04:03Z,4024973497,140,25.2,4024973505,279,G,4024973495,56,Back,4031864107,178,,4024973499,141,51.6,4024973501,212,26.2,4024973503,213,3.1,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343445,217,1,1,27,41,8b523ujgl21tbc01me65q0aoh,1,25.2,51.6,2023-02-11T15:31:24.620Z,2023-02-14T08:04:08Z,4024974141,212,20.8,4031864135,178,,4024974143,213,1.2,4024974137,140,32.6,4024974135,56,Back,4024974139,141,80.0,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343471,218,1,1,27,44,8b523ujgl21tbc01me65q0aoh,0,32.4,79,2023-02-11T15:31:27.760Z,2023-02-14T08:04:13Z,4024974329,213,0.0,4024974313,141,79.3,4024974309,56,Left,4031864189,178,,4024974311,140,63.7,4024974321,212,32.9,4024974335,1,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343765,222,1,1,27,45,1musyruv2ufjrjnj6gvdbr8kt,0,41.3,20.4,2023-02-11T15:31:28.786Z,2023-02-14T08:04:19Z,4024975951,141,20.6,4031864227,178,,4024975953,212,16.6,4024975947,56,Right,4024975955,213,0.0,4024975949,140,57.1,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343671,219,1,1,27,47,8b523ujgl21tbc01me65q0aoh,1,42.9,71.5,2023-02-11T15:31:30.305Z,2023-02-14T08:04:25Z,4024975421,140,49.1,4024975423,141,61.1,4024975419,56,Back,4031864269,178,,4024975427,213,5.5,4024975425,212,9.6,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343921,223,4,1,27,47,1musyruv2ufjrjnj6gvdbr8kt,1,54.7,35.8,2023-02-11T15:31:30.929Z,2023-02-14T08:04:35Z,4024976859,56,Center,4024976865,286,,4024976857,10,,4025210421,233,220,4024976861,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506343687,220,4,1,27,47,8b523ujgl21tbc01me65q0aoh,0,45.3,64.2,2023-02-11T15:31:30.930Z,2023-02-14T08:04:35Z,4024975497,10,,4024975511,285,,4024975501,56,Back,4024975507,152,,4031864335,178,,4025210433,233,223,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506344531,224,1,1,28,13,1musyruv2ufjrjnj6gvdbr8kt,1,57.7,33.4,2023-02-11T15:31:56.726Z,2023-02-14T08:04:46Z,4024984145,210,13,4024980089,152,,4024980091,56,Center,4024980095,141,30.1,4024980087,155,,4024980101,1,,4024980097,212,33.7,4024980093,140,89.7,ekbsso6hq913ss7jerbusyled,B. Bannan,4024980085,5,,4024980099,213,1,4031864377,178,,4024984147,154,,,,,,,,,,,,6.2,,,,,,,,,,,,
2506344539,225,13,1,28,17,1musyruv2ufjrjnj6gvdbr8kt,1,90.2,30.3,2023-02-11T15:32:00.367Z,2023-02-14T08:04:47Z,4024982939,24,,4024984223,29,,4024984255,103,93.1,4024982943,63,,4024984225,154,,4024980137,56,Center,4024984253,102,48.2,4024984257,230,99.0,4l7yeuoabotmlfo5n719msrmd,J. Windass,4031864427,178,,4024982941,20,,4024984259,231,48.2,4024984235,55,224,4024984221,74,,,,,,,,,,,,,,,,,,,,,
2506344549,221,5,1,28,18,8b523ujgl21tbc01me65q0aoh,1,-1.3,58.5,2023-02-11T15:32:01.101Z,2023-02-14T08:04:52Z,4024980179,346,,4024980177,56,Back,4024980491,233,226,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506344575,226,5,1,28,18,1musyruv2ufjrjnj6gvdbr8kt,0,101.3,41.5,2023-02-11T15:32:01.101Z,2023-02-14T08:04:52Z,4024980539,233,221,4024980263,346,,4024980261,56,Center,,,,,,,,,,,,,,,,4l7yeuoabotmlfo5n719msrmd,J. Windass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345353,222,1,1,28,41,8b523ujgl21tbc01me65q0aoh,1,4.8,50,2023-02-11T15:32:24.652Z,2023-02-14T08:04:57Z,4024984429,213,5.4,4024984419,155,,4024984423,140,27.8,4024984427,212,38.5,4024984439,74,,4024984425,141,5.9,4024984431,1,,4024984415,124,,4905drgcc9husos98ppdup4gl,C. Walton,4024984421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345483,223,1,1,28,43,8b523ujgl21tbc01me65q0aoh,1,27.8,5.9,2023-02-11T15:32:26.873Z,2023-02-14T08:05:05Z,4024985131,141,17.7,4024985125,56,Back,4024985129,140,8.2,4031864551,178,,4024985139,213,2.8,4024985135,212,22.1,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345633,224,1,1,28,47,8b523ujgl21tbc01me65q0aoh,1,5.6,17.1,2023-02-11T15:32:30.305Z,2023-02-14T08:05:08Z,4024986005,1,,4024985995,56,Right,4024985999,141,12.5,4031864567,178,,4024986003,213,6.2,4024985997,140,56.0,4024986001,212,53.0,4024985993,157,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345643,225,1,1,28,52,8b523ujgl21tbc01me65q0aoh,0,40.8,7.1,2023-02-11T15:32:35.300Z,2023-02-14T08:05:20Z,4031864665,178,,4024986065,140,41.3,4024986069,212,11.7,4024986071,213,1.5,4024986063,56,Back,4024986067,141,24.3,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345671,227,49,1,28,53,1musyruv2ufjrjnj6gvdbr8kt,1,60.8,72.4,2023-02-11T15:32:36.542Z,2023-02-14T08:05:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345709,228,1,1,28,53,1musyruv2ufjrjnj6gvdbr8kt,1,60.8,72.4,2023-02-11T15:32:36.565Z,2023-02-14T08:05:28Z,4031864747,178,,4024986445,141,67.9,4024986439,56,Center,4024986449,213,6.0,4024986443,140,73.0,4024986447,212,13.2,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345735,229,1,1,28,54,1musyruv2ufjrjnj6gvdbr8kt,1,71.9,72.6,2023-02-11T15:32:37.507Z,2023-02-14T08:05:34Z,4024986597,56,Left,4024986601,141,97.1,4024986603,212,19.7,4031864805,178,,4024986595,168,,4024986599,140,81.9,4024986605,213,1.0,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345859,230,1,1,28,58,1musyruv2ufjrjnj6gvdbr8kt,0,83.8,93.8,2023-02-11T15:32:41.741Z,2023-02-14T08:05:40Z,4024987317,56,Left,4024987313,155,,4024987307,2,,4024987327,213,4.9,4024987323,141,86.3,4031864843,178,,4024987325,212,5.2,4030996947,20,,1szy525fae134zxfbt7vyw991,M. Smith,4030996997,223,,4024987321,140,,,,,,,,,,,,,,,,,,84.6,,,,,,,,,,,,
2507496583,817,61,1,28,58,8b523ujgl21tbc01me65q0aoh,1,16.3,11,2023-02-11T15:32:41.798Z,2023-02-14T08:05:47Z,4030996921,56,Back,4031864895,178,,,,,,,,,,,,,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345983,226,12,1,29,0,8b523ujgl21tbc01me65q0aoh,1,11.6,44.8,2023-02-11T15:32:43.541Z,2023-02-14T08:05:53Z,4024988041,56,Back,4024988043,140,0.0,4024988047,212,24.1,4024988155,167,,4031864935,178,,4024988045,141,14.7,4024988049,213,4.2,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506345995,227,6,1,29,2,8b523ujgl21tbc01me65q0aoh,0,0,12.3,2023-02-11T15:32:45.525Z,2023-02-14T08:05:59Z,4024990267,233,231,4024988093,73,,4024988091,56,Back,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506346085,231,6,1,29,2,1musyruv2ufjrjnj6gvdbr8kt,1,100,87.7,2023-02-11T15:32:45.525Z,2023-02-14T08:05:59Z,4024990213,233,227,4024988609,56,Left,4024990179,73,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347425,232,1,1,29,41,1musyruv2ufjrjnj6gvdbr8kt,1,99.7,99.3,2023-02-11T15:33:24.879Z,2023-02-14T08:06:05Z,4030997481,20,,4024995749,56,Center,4024995759,1,,4024995745,155,,4024995755,212,40.0,4024995747,223,,4024995757,213,4.4,4024995753,141,43.1,4l7yeuoabotmlfo5n719msrmd,J. Windass,4024995743,6,,4031865033,178,,4024995751,140,88.3,4024995741,2,,,,,,,,,,,,,,,,,,,,,,,,
2506347753,228,4,1,29,45,8b523ujgl21tbc01me65q0aoh,1,7.8,62.7,2023-02-11T15:33:28.130Z,2023-02-14T08:06:14Z,4024997315,56,Back,4025029981,295,,4024997387,233,233,4024997311,13,,4024997319,152,,4024997327,285,,4024997585,189,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347621,233,4,1,29,45,1musyruv2ufjrjnj6gvdbr8kt,0,92.2,37.3,2023-02-11T15:33:28.131Z,2023-02-14T08:06:13Z,4025020257,189,,4024997415,233,228,4024996749,295,,4024996755,152,,4024996751,56,Center,4031865093,178,,4024996747,13,,4024996759,286,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506348459,229,1,1,30,12,8b523ujgl21tbc01me65q0aoh,0,9.8,62.3,2023-02-11T15:33:55.007Z,2023-02-14T08:11:11Z,4025001077,5,,4025001083,56,Center,4025001095,1,,4025001081,152,,4025001079,157,,4025001091,212,54.7,4025001085,140,61.9,4025001089,141,59.7,4905drgcc9husos98ppdup4gl,C. Walton,4025001093,213,6.3,4031867033,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506348511,234,44,1,30,15,1musyruv2ufjrjnj6gvdbr8kt,1,38.8,39.8,2023-02-11T15:33:58.709Z,2023-02-14T11:39:45Z,4025001343,56,Back,4025001399,233,230,4025001351,285,,,,,,,,,,,,,,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506348479,230,44,1,30,15,8b523ujgl21tbc01me65q0aoh,0,61.2,60.2,2023-02-11T15:33:58.710Z,2023-02-14T08:11:30Z,4025001191,286,,4025001443,233,234,4025001189,56,Center,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506348553,235,1,1,30,15,1musyruv2ufjrjnj6gvdbr8kt,0,39.4,39.4,2023-02-11T15:33:58.720Z,2023-02-14T11:39:45Z,4025001577,212,20.7,4025001573,141,59.0,4031867105,178,,4025001581,213,0.7,4025001563,3,,4025001569,140,54.5,4025001565,56,Center,,,,77yt60bz6k3rqv316v9qxxyad,A. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
