id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,assist,qualifier/20/value
2497239071,116,1,1,14,23,5pfqedkme2kabtqhkln35pf3l,1,37,5.9,2023-01-14T15:16:12.696Z,2023-01-16T09:56:38Z,3977175159,212,20.3,3977175155,140,24.3,3981126705,178,,3977175161,213,2.3,3977175157,141,28.5,3977175153,56,Back,,,,,,,ct9ifm9mk702lkhhmlf12nlxx,L. McCormick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239131,117,1,1,14,25,5pfqedkme2kabtqhkln35pf3l,0,28.6,13.7,2023-01-14T15:16:15.035Z,2023-01-16T09:56:42Z,3981126741,178,,3977175469,213,6.3,3977175471,1,,3977175465,141,12.0,3977175461,56,Right,3977175467,212,49.7,3977175463,140,75.9,3977175459,155,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239201,103,1,1,14,27,5qwskbjpa17fvmtuu5qijy7cz,0,22,88.4,2023-01-14T15:16:17.096Z,2023-01-16T09:57:20Z,3977175795,56,Back,3977175805,213,3.4,3977175799,141,82.4,3981126811,178,,3977175793,3,,3977175801,212,15.1,3977175797,140,8.2,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239293,118,3,1,14,30,5pfqedkme2kabtqhkln35pf3l,0,85,14.9,2023-01-14T15:16:19.828Z,2023-01-16T09:57:23Z,3977176255,56,Right,3980353323,464,,3977176323,211,,3981126995,178,,3977176257,286,,,,,,,,,,,bdquc37ytagmw19zgrehnryz9,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239351,104,49,1,14,33,5qwskbjpa17fvmtuu5qijy7cz,1,25.9,76.3,2023-01-14T15:16:22.697Z,2023-01-16T09:57:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239401,105,1,1,14,33,5qwskbjpa17fvmtuu5qijy7cz,1,25.9,76.3,2023-01-14T15:16:22.738Z,2023-01-16T09:57:33Z,3977176815,141,73.8,3977176819,213,3.3,3977176813,140,15.2,3981127075,178,,3977176817,212,11.4,3977176811,56,Back,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239501,106,1,1,14,35,5qwskbjpa17fvmtuu5qijy7cz,1,15.2,73.8,2023-01-14T15:16:24.877Z,2023-01-16T09:57:36Z,3977177429,141,58.7,3977177425,56,Back,3981127091,178,,3977177433,213,4.2,3977177427,140,10.2,3977177431,212,11.5,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239595,107,1,1,14,37,5qwskbjpa17fvmtuu5qijy7cz,1,4.5,58.2,2023-01-14T15:16:26.448Z,2023-01-16T09:57:40Z,3977177885,1,,3977177865,157,,3977177873,140,46.8,3977177881,212,44.7,3977177883,213,6.2,3981127119,178,,3977177877,141,51.2,3977177869,56,Back,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239655,108,1,1,14,40,5qwskbjpa17fvmtuu5qijy7cz,1,47.3,50.6,2023-01-14T15:16:29.297Z,2023-01-16T09:57:47Z,3977178195,141,60.0,3977178199,212,7.3,3981127181,178,,3977178189,56,Back,3977178201,213,2.1,3977178191,140,44.0,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239689,109,1,1,14,42,5qwskbjpa17fvmtuu5qijy7cz,0,44,60,2023-01-14T15:16:31.287Z,2023-01-16T09:58:04Z,3977178423,213,6.0,3977178411,3,,3977178417,140,53.4,3977178421,212,10.2,3977178413,56,Center,3977178419,141,56.4,3981127291,178,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239645,119,49,1,14,42,5pfqedkme2kabtqhkln35pf3l,1,55.8,33.9,2023-01-14T15:16:32.128Z,2023-01-16T09:58:12Z,,,,,,,,,,,,,,,,,,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239751,120,1,1,14,43,5pfqedkme2kabtqhkln35pf3l,1,55.8,33.9,2023-01-14T15:16:32.618Z,2023-01-16T09:58:24Z,3977178785,141,58.7,3977178789,213,2.4,3977178783,140,39.3,3977178781,56,Back,3977178787,212,24.2,3981127387,178,,,,,,,,fjnzx6b57qsj6o7hdm6r0mhh,P. Coutts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239811,121,1,1,14,46,5pfqedkme2kabtqhkln35pf3l,1,39.3,58.8,2023-01-14T15:16:35.417Z,2023-01-16T09:58:27Z,3977179109,212,11.6,3981127407,178,,3977179111,213,1.6,3977179105,140,39.3,3977179107,141,75.9,3977179103,56,Back,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239901,122,1,1,14,48,5pfqedkme2kabtqhkln35pf3l,1,40.6,77,2023-01-14T15:16:38.068Z,2023-01-16T09:58:30Z,3977179593,213,0.6,3981127437,178,,3977179587,140,57.1,3977179591,212,21.3,3977179585,56,Left,3977179589,141,95.3,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497239991,123,1,1,14,51,5pfqedkme2kabtqhkln35pf3l,1,48.8,95.3,2023-01-14T15:16:40.757Z,2023-01-16T09:58:33Z,3981127455,178,,3977180075,212,11.2,3977180073,141,95.4,3977180077,213,3.1,3977180069,56,Back,3977180071,140,38.1,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240097,124,1,1,14,54,5pfqedkme2kabtqhkln35pf3l,1,35.4,95,2023-01-14T15:16:43.358Z,2023-01-16T09:58:50Z,3981127523,178,,3977180643,212,19.4,3977180639,140,23.9,3977180645,213,4.0,3977180637,56,Back,3977180641,141,72.6,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240197,125,1,1,14,57,5pfqedkme2kabtqhkln35pf3l,1,23.2,75.3,2023-01-14T15:16:46.380Z,2023-01-16T09:58:54Z,3977181203,56,Back,3977181207,141,56.7,3981127559,178,,3977181205,140,8.5,3977181211,213,3.8,3977181209,212,20.0,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240281,126,1,1,15,0,5pfqedkme2kabtqhkln35pf3l,1,8.4,51.6,2023-01-14T15:16:49.729Z,2023-01-16T09:58:59Z,3977181567,140,25.5,3977181559,56,Back,3977181575,212,20.3,3981127619,178,,3977181577,213,5.8,3977181573,141,37.6,,,,,,,byo7r7emgxz5oiauh2z75vpp1,J. Belshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240423,127,1,1,15,2,5pfqedkme2kabtqhkln35pf3l,1,25.6,36.9,2023-01-14T15:16:51.908Z,2023-01-16T09:59:03Z,3977182353,141,7.4,3977182357,213,4.9,3977182349,56,Back,3977182351,140,29.7,3977182355,212,20.5,3981127637,178,,,,,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240569,128,1,1,15,7,5pfqedkme2kabtqhkln35pf3l,1,41.2,5.2,2023-01-14T15:16:56.459Z,2023-01-16T10:51:38Z,3977183103,212,50.4,3977183093,56,Center,3977183107,1,,3977183097,140,87.3,3977183101,141,25.6,3977183105,213,0.3,3981127663,178,,,,,ejmi6qqszz1509excckyj3n1m,L. Hoole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240579,129,61,1,15,9,5pfqedkme2kabtqhkln35pf3l,0,87.3,25.6,2023-01-14T15:16:59.120Z,2023-01-16T10:51:51Z,3977183153,56,Center,3981185317,178,,,,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497240655,110,52,1,15,11,5qwskbjpa17fvmtuu5qijy7cz,1,8.2,71.1,2023-01-14T15:17:01.087Z,2023-01-16T10:52:04Z,3980354895,376,,3981185579,178,,,,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241013,111,80,1,15,27,5qwskbjpa17fvmtuu5qijy7cz,0,11.5,59.7,2023-01-14T15:17:16.417Z,2023-01-16T10:52:15Z,3981185787,178,,,,,,,,,,,,,,,,,,,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241185,112,1,1,15,29,5qwskbjpa17fvmtuu5qijy7cz,1,16,46.3,2023-01-14T15:17:19.064Z,2023-01-16T10:52:21Z,3977186391,56,Center,3977186397,212,53.5,3977186393,140,66.0,3977186389,155,,3977186399,213,6.1,3981185871,178,,3977186395,141,30.9,3977186401,1,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241205,113,44,1,15,33,5qwskbjpa17fvmtuu5qijy7cz,1,68.7,28.7,2023-01-14T15:17:22.639Z,2023-01-17T05:15:46Z,3977186533,56,Center,3977186535,286,,3977186537,233,130,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241165,130,44,1,15,33,5pfqedkme2kabtqhkln35pf3l,0,31.3,71.3,2023-01-14T15:17:22.640Z,2023-01-16T10:52:29Z,3977186575,233,113,3977186305,56,Back,3977186307,285,,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241223,114,1,1,15,33,5qwskbjpa17fvmtuu5qijy7cz,0,66.8,30.7,2023-01-14T15:17:22.674Z,2023-01-17T05:15:46Z,3977186643,56,Center,3977186647,141,44.0,3977186641,3,,3977186645,140,75.9,3977186651,213,0.8,3977186649,212,13.2,3981186123,388,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241213,131,8,1,15,34,5pfqedkme2kabtqhkln35pf3l,1,25.9,68.1,2023-01-14T15:17:24.088Z,2023-01-16T10:53:00Z,3981186431,178,,3977186579,56,Back,3980355965,383,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241233,132,49,1,15,37,5pfqedkme2kabtqhkln35pf3l,1,25.9,68.1,2023-01-14T15:17:26.389Z,2023-01-16T10:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241361,133,1,1,15,38,5pfqedkme2kabtqhkln35pf3l,1,35.6,70.3,2023-01-14T15:17:27.822Z,2023-01-16T10:53:22Z,3977187449,213,5.4,3977187445,141,57.6,3977187447,212,11.1,3977187437,56,Back,3977187443,140,42.2,3981186711,178,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241403,134,1,1,15,39,5pfqedkme2kabtqhkln35pf3l,0,42.2,57.6,2023-01-14T15:17:28.965Z,2023-01-16T10:53:30Z,3977187655,56,Center,3977187661,212,15.2,3977187653,155,,3981186781,178,,3977187659,141,64.8,3977187657,140,55.9,3977187663,213,0.3,,,,4n37rih2qtphgtjxzo2id5f55,A. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241489,115,1,1,15,42,5qwskbjpa17fvmtuu5qijy7cz,1,37.3,37.4,2023-01-14T15:17:31.241Z,2023-01-16T10:53:39Z,3977188131,3,,3977188137,141,48.1,3977188141,213,0.4,3977188133,56,Center,3981186901,388,,3977188139,212,16.8,3977188135,140,51.7,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241515,116,1,1,15,43,5qwskbjpa17fvmtuu5qijy7cz,0,50.3,47,2023-01-14T15:17:32.473Z,2023-01-16T10:53:54Z,3977188307,141,11.7,3977188301,56,Right,3981187083,178,,3977188297,3,,3977188309,212,25.2,3977188311,213,5.0,3977188305,140,57.6,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241669,135,1,1,15,47,5pfqedkme2kabtqhkln35pf3l,1,43,95.6,2023-01-14T15:17:36.404Z,2023-01-16T10:54:12Z,3977189155,213,4.2,3977189147,56,Back,3977189153,212,6.2,3981187389,178,,3977189151,141,87.7,3977189149,140,40.0,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241679,136,50,1,15,48,5pfqedkme2kabtqhkln35pf3l,1,42.4,86.6,2023-01-14T15:17:38.023Z,2023-01-16T10:55:46Z,3977189215,286,,3977189633,233,117,3977189213,56,Back,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241729,117,7,1,15,49,5qwskbjpa17fvmtuu5qijy7cz,0,57.6,13.4,2023-01-14T15:17:38.568Z,2023-01-16T10:55:56Z,3977189581,233,136,3977189515,285,,3980357143,385,,3977189513,56,Right,3981188935,178,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497831661,875,1,1,15,49,5pfqedkme2kabtqhkln35pf3l,1,43.6,95.7,2023-01-14T15:17:39.102Z,2023-01-16T10:56:04Z,3981189013,178,,3980358303,213,3.2,3980358299,141,95.1,3980358297,140,38.2,3980358295,56,Back,3980358301,212,5.7,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241753,137,50,1,15,50,5pfqedkme2kabtqhkln35pf3l,1,39,90.9,2023-01-14T15:17:39.578Z,2023-01-16T10:56:20Z,3977189739,233,118,3977189613,56,Back,3977189615,286,,,,,,,,,,,,,,,,,9s6ec1a12gozqwjlsyo7y8gr9,S. Sinclair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241759,118,7,1,15,50,5qwskbjpa17fvmtuu5qijy7cz,0,61,9.1,2023-01-14T15:17:40.115Z,2023-01-16T10:56:27Z,3981189253,178,,3977189679,233,137,3980358329,383,,3977189651,285,,3977189649,56,Right,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241895,138,1,1,15,53,5pfqedkme2kabtqhkln35pf3l,1,38.8,95.6,2023-01-14T15:17:42.251Z,2023-01-16T10:56:42Z,3977190395,213,5.9,3977190389,140,41.5,3977190393,212,3.0,3981189451,178,,3977190391,141,94.1,3977190387,56,Back,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241901,139,61,1,15,53,5pfqedkme2kabtqhkln35pf3l,0,40,95.1,2023-01-14T15:17:43.014Z,2023-01-16T10:56:51Z,3977190423,56,Back,3981189505,178,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241943,119,5,1,15,54,5qwskbjpa17fvmtuu5qijy7cz,1,58,-1.6,2023-01-14T15:17:43.981Z,2023-01-16T10:56:58Z,3977190681,347,,3977190769,233,140,3977190679,56,Right,,,,,,,,,,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497241923,140,5,1,15,54,5pfqedkme2kabtqhkln35pf3l,0,42,101.6,2023-01-14T15:17:43.981Z,2023-01-16T10:56:59Z,3977190561,56,Back,3977190563,347,,3977190817,233,119,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242363,120,1,1,16,11,5qwskbjpa17fvmtuu5qijy7cz,1,56.5,0,2023-01-14T15:18:00.236Z,2023-01-16T10:57:29Z,3977192943,140,72.9,3977192947,212,20.5,3977192945,141,14.4,3977192939,56,Right,3977192935,107,,3977192949,213,0.6,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497832061,694,44,1,16,12,5qwskbjpa17fvmtuu5qijy7cz,1,76.7,14.7,2023-01-14T15:18:01.857Z,2023-01-17T05:15:47Z,3980500573,233,876,3980360561,56,Right,3980360563,286,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497832023,876,44,1,16,12,5pfqedkme2kabtqhkln35pf3l,0,23.3,85.3,2023-01-14T15:18:01.858Z,2023-01-16T10:57:58Z,3980360361,285,,3980500591,233,694,3980360359,56,Back,,,,,,,,,,,,,,,,c651trgr0pihuppxxd31z6go9,J. Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242405,121,1,1,16,12,5qwskbjpa17fvmtuu5qijy7cz,1,73,14.4,2023-01-14T15:18:01.904Z,2023-01-17T05:15:47Z,3980359307,156,,3977193189,141,11.9,3981190267,21,,3977193185,56,Right,3977193187,140,66.6,3977193191,212,6.9,3981190265,388,,3977193193,213,3.4,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497996477,935,67,1,16,14,5qwskbjpa17fvmtuu5qijy7cz,1,71.6,13.8,2023-01-14T15:18:03.235Z,2023-01-17T05:15:48Z,3981223175,233,1388,,,,,,,,,,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497996475,1388,67,1,16,14,5pfqedkme2kabtqhkln35pf3l,0,28.4,86.2,2023-01-14T15:18:03.236Z,2023-01-16T11:37:59Z,3981223195,233,935,,,,,,,,,,,,,,,,,,,,,,6q5iqhaxdzqhj3jt0eptjvbv9,S. Finley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497244165,130,1,1,16,14,5qwskbjpa17fvmtuu5qijy7cz,1,69.1,15.3,2023-01-14T15:18:03.248Z,2023-01-17T05:15:48Z,3977202653,56,Right,3977202657,141,16.1,3981190391,178,,3977202661,213,3.0,3977202655,140,65.9,3977202659,212,3.4,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242445,122,1,1,16,16,5qwskbjpa17fvmtuu5qijy7cz,1,66.6,11.9,2023-01-14T15:18:05.420Z,2023-01-16T10:58:36Z,3977193409,213,4.1,3981190565,178,,3977193401,140,63.7,3977193407,212,5.3,3977193399,56,Right,3977193403,141,5.5,,,,,,,a5cmnj0nhdbux68291ipqcei2,D. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242661,123,1,1,16,17,5qwskbjpa17fvmtuu5qijy7cz,0,62.9,5,2023-01-14T15:18:07.025Z,2023-01-16T10:58:45Z,3977194583,155,,3977194591,140,90.0,3977194587,56,Center,3977194595,141,21.5,3977194603,213,0.4,3977194599,212,30.6,3981190629,178,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242583,141,12,1,16,21,5pfqedkme2kabtqhkln35pf3l,1,4.8,75.8,2023-01-14T15:18:10.292Z,2023-01-16T10:58:58Z,3981190691,178,,3980362661,141,88.6,3980362659,140,4.4,3977194159,56,Back,3980362663,212,8.7,3980362665,213,1.6,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497996609,1389,83,1,16,25,5pfqedkme2kabtqhkln35pf3l,1,5.7,95.7,2023-01-14T15:18:15.113Z,2023-01-16T11:38:50Z,3981223891,399,248520,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242759,124,50,1,16,27,5qwskbjpa17fvmtuu5qijy7cz,1,92.8,6.5,2023-01-14T15:18:16.453Z,2023-01-16T11:00:26Z,3977195139,286,,3977195501,233,142,3977195137,56,Right,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242793,142,7,1,16,27,5pfqedkme2kabtqhkln35pf3l,0,7.2,93.5,2023-01-14T15:18:16.634Z,2023-01-16T11:00:33Z,3977195475,233,124,3977195321,56,Back,3980363451,383,,3981191335,178,,3977195323,285,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497832639,695,61,1,16,28,5qwskbjpa17fvmtuu5qijy7cz,1,95.8,9.2,2023-01-14T15:18:17.191Z,2023-01-16T11:00:41Z,3981191371,178,,3980363751,56,Right,,,,,,,,,,,,,,,,,,,f4ef7in4fxoylsy29anhgqep5,A. Pressley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242797,143,49,1,16,28,5pfqedkme2kabtqhkln35pf3l,1,6,96.9,2023-01-14T15:18:17.746Z,2023-01-16T11:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242899,144,12,1,16,28,5pfqedkme2kabtqhkln35pf3l,1,6,96.9,2023-01-14T15:18:17.792Z,2023-01-16T11:00:58Z,3977195883,213,6.2,3977195879,141,95.4,3977195877,140,30.1,3977195875,56,Back,3977195881,212,25.3,3981191473,389,,,,,,,,6wax1hh875vpvfi1fbetwmtey,J. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242869,125,49,1,16,31,5qwskbjpa17fvmtuu5qijy7cz,1,69.8,8.3,2023-01-14T15:18:20.445Z,2023-01-16T11:01:10Z,,,,,,,,,,,,,,,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242933,126,3,1,16,32,5qwskbjpa17fvmtuu5qijy7cz,1,69.2,6.1,2023-01-14T15:18:21.740Z,2023-01-16T11:01:37Z,3977196117,286,,3981191713,178,,3977196115,56,Right,3977196165,233,145,3980366109,464,,,,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242919,145,45,1,16,32,5pfqedkme2kabtqhkln35pf3l,0,30.8,93.9,2023-01-14T15:18:21.740Z,2023-01-16T11:01:37Z,3977196023,56,Back,3977196177,233,126,3977196025,285,,,,,,,,,,,,,,,,,5pafzbbuucga9ut20l6ckj7u2,J. Coburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497242965,127,1,1,16,33,5qwskbjpa17fvmtuu5qijy7cz,1,67.9,8.2,2023-01-14T15:18:22.769Z,2023-01-16T11:01:47Z,3977196281,141,9.4,3977196283,212,8.4,3977196277,56,Right,3977196279,140,59.9,3977196285,213,3.0,3981191777,178,,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497243029,128,1,1,16,35,5qwskbjpa17fvmtuu5qijy7cz,1,59.9,9.4,2023-01-14T15:18:24.291Z,2023-01-16T11:01:54Z,3977196655,141,20.1,3977196653,140,68.6,3981191825,178,,3977196651,56,Right,3977196659,213,0.7,3977196657,212,11.7,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
