id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2493921915,108,1,1,8,44,1musyruv2ufjrjnj6gvdbr8kt,1,45.5,70.3,2022-12-29T19:56:57.529Z,2022-12-31T13:14:24Z,3959735291,212,20.2,3959735293,213,3.7,3961873855,178,,3959735285,56,Back,3959735287,140,28.9,3959735289,141,55.4,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493921979,109,1,1,8,47,1musyruv2ufjrjnj6gvdbr8kt,1,31.1,53.7,2022-12-29T19:57:00.621Z,2022-12-31T13:14:38Z,3959735649,141,11.7,3959735647,140,38.7,3959735645,56,Back,3959735653,213,5.0,3961874233,178,,3959735651,212,29.7,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922017,110,1,1,8,54,1musyruv2ufjrjnj6gvdbr8kt,1,67.5,10.9,2022-12-29T19:57:07.191Z,2022-12-31T13:14:42Z,3959735841,141,4.0,3961874333,178,,3959735843,212,10.2,3959735839,140,76.1,3959735837,56,Right,3959735845,213,5.8,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922081,111,1,1,8,57,1musyruv2ufjrjnj6gvdbr8kt,1,70.3,8.5,2022-12-29T19:57:10.199Z,2022-12-31T13:14:45Z,3959736205,141,12.8,3959736209,213,2.9,3959736207,212,13.0,3961874401,178,,3959736203,140,58.2,3959736201,56,Right,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922129,112,1,1,9,0,1musyruv2ufjrjnj6gvdbr8kt,1,64,17,2022-12-29T19:57:13.509Z,2022-12-31T13:14:50Z,3959736449,140,52.6,3959736455,213,2.0,3959736445,56,Center,3959736453,212,30.0,3959736451,141,57.5,3961874509,178,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922175,113,1,1,9,5,1musyruv2ufjrjnj6gvdbr8kt,1,52.6,57.5,2022-12-29T19:57:18.232Z,2022-12-31T13:14:52Z,3959736681,56,Center,3961874567,178,,3959736683,140,58.7,3959736687,212,18.2,3959736689,213,5.1,3959736685,141,32.4,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922227,114,1,1,9,8,1musyruv2ufjrjnj6gvdbr8kt,1,57,56.6,2022-12-29T19:57:20.988Z,2022-12-31T13:14:57Z,3959736939,212,46.7,3959736937,141,11.9,3959736935,140,90.8,3961874647,178,,3959736931,155,,3959736943,1,,3959736933,56,Right,3959736941,213,5.6,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922217,67,45,1,9,10,ejm092fnt9zoxbpuklzd52ji8,0,14,77.9,2022-12-29T19:57:23.668Z,2022-12-31T13:15:09Z,3959736997,233,115,3959736899,56,Back,3959736901,285,,,,,,,,,,,,,,,,,5yfb390wjjfdjhdf0jzaf1kgl,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922231,115,3,1,9,10,1musyruv2ufjrjnj6gvdbr8kt,1,86,22.1,2022-12-29T19:57:23.668Z,2022-12-31T13:15:09Z,3959736963,286,,3959736961,56,Center,3961874911,178,,3959736973,233,67,3960633731,465,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922259,116,1,1,9,12,1musyruv2ufjrjnj6gvdbr8kt,1,90,26.2,2022-12-29T19:57:25.260Z,2022-12-31T13:15:12Z,3959737113,212,8.8,3961875027,178,,3959737111,141,34.8,3959737109,140,83.7,3959737115,213,2.4,3959737107,56,Center,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922263,117,61,1,9,13,1musyruv2ufjrjnj6gvdbr8kt,0,83.7,34.8,2022-12-29T19:57:25.828Z,2022-12-31T13:15:30Z,3961875353,178,,3959737133,56,Center,,,,,,,,,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922285,69,49,1,9,14,ejm092fnt9zoxbpuklzd52ji8,1,15,54.2,2022-12-29T19:57:27.056Z,2022-12-31T13:15:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922295,70,1,1,9,15,ejm092fnt9zoxbpuklzd52ji8,0,17.7,56,2022-12-29T19:57:28.101Z,2022-12-31T13:15:39Z,3959737283,56,Back,3959737291,213,0.4,3961875489,178,,3959737285,140,41.4,3959737287,141,70.8,3959737289,212,26.8,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922283,68,43,1,9,15,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T19:57:28.177Z,2022-12-29T19:57:50Z,3959738765,144,7,3959737233,56,Back,3959737235,285,0,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922305,118,49,1,9,17,1musyruv2ufjrjnj6gvdbr8kt,1,63.5,20.9,2022-12-29T19:57:29.727Z,2022-12-31T13:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922347,119,1,1,9,19,1musyruv2ufjrjnj6gvdbr8kt,1,70.9,14.6,2022-12-29T19:57:31.935Z,2022-12-31T13:16:31Z,3959737605,213,1.0,3961876147,178,,3959737607,1,,3959737593,140,90.5,3959737585,2,,3960633947,224,,3959737597,141,59.7,3960633949,20,,c211o2dh2p85auu0008zjxgix,M. McGuinness,3959737587,155,3959737589,56,3959737603,212,,36.9,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2493922351,120,44,1,9,21,1musyruv2ufjrjnj6gvdbr8kt,1,88.8,61.2,2022-12-29T19:57:34.062Z,2023-01-02T07:28:24Z,3959737615,286,,3959737657,233,71,3959737613,56,Center,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922345,71,44,1,9,21,ejm092fnt9zoxbpuklzd52ji8,0,11.2,38.8,2022-12-29T19:57:34.063Z,2022-12-31T13:16:36Z,3959737581,285,,3959737579,56,Back,3959737677,233,120,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922355,121,61,1,9,21,1musyruv2ufjrjnj6gvdbr8kt,1,90.5,59.7,2022-12-29T19:57:34.227Z,2023-01-02T07:28:25Z,3959737629,56,Center,3961876471,15,,3961876473,388,,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922435,72,12,1,9,22,ejm092fnt9zoxbpuklzd52ji8,1,14,37.9,2022-12-29T19:57:35.438Z,2022-12-31T13:16:54Z,3959738085,213,5.6,3961876587,178,,3959738263,167,,3959738083,212,45.2,3959738079,140,48.4,3959738077,56,Back,3959738081,141,0.0,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922441,73,5,1,9,28,ejm092fnt9zoxbpuklzd52ji8,0,44.6,-2,2022-12-29T19:57:41.352Z,2022-12-31T13:17:03Z,3959738107,347,,3959738355,233,122,3959738105,56,Back,,,,,,,,,,,,,,,,aclrl318d420oqe1fjgl1m3xm,B. Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922477,122,5,1,9,28,1musyruv2ufjrjnj6gvdbr8kt,1,55.4,102,2022-12-29T19:57:41.352Z,2022-12-31T13:17:02Z,3959738297,56,Left,3959738299,347,,3959738335,233,73,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922543,123,1,1,9,30,1musyruv2ufjrjnj6gvdbr8kt,1,58.9,100,2022-12-29T19:57:42.816Z,2022-12-31T13:17:05Z,3959738681,141,85.0,3959738683,212,21.0,3959738675,107,,3959738685,213,3.7,3959738677,56,Back,3959738679,140,42.2,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922555,124,1,1,9,36,1musyruv2ufjrjnj6gvdbr8kt,1,52.3,82.7,2022-12-29T19:57:49.286Z,2022-12-31T13:17:09Z,3959738781,141,57.8,3959738783,212,17.5,3961876919,178,,3959738779,140,56.5,3959738777,56,Center,3959738785,213,5.0,,,,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922591,125,1,1,9,38,1musyruv2ufjrjnj6gvdbr8kt,1,56.5,57.8,2022-12-29T19:57:51.153Z,2022-12-31T13:17:14Z,3959738991,141,31.8,3959738993,212,23.4,3959738987,56,Back,3959738989,140,41.9,3959738995,213,4.0,3961876985,178,,,,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922609,126,1,1,9,41,1musyruv2ufjrjnj6gvdbr8kt,1,41.9,31.8,2022-12-29T19:57:54.144Z,2022-12-31T13:17:18Z,3959739061,140,59.2,3959739069,213,5.5,3959739067,212,25.3,3961877085,178,,3959739065,141,5.8,3959739059,56,Right,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922631,127,1,1,9,43,1musyruv2ufjrjnj6gvdbr8kt,1,58.5,8.5,2022-12-29T19:57:56.526Z,2022-12-31T13:17:21Z,3961877211,178,,3959739183,140,43.9,3959739181,56,Back,3959739193,213,2.7,3959739185,141,18.8,3959739189,212,16.9,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922683,128,1,1,9,46,1musyruv2ufjrjnj6gvdbr8kt,1,43.8,19.1,2022-12-29T19:57:58.846Z,2022-12-31T13:17:25Z,3959739465,56,Back,3961877321,178,,3959739473,213,1.5,3959739469,141,51.5,3959739467,140,45.3,3959739471,212,22.1,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922711,129,1,1,9,49,1musyruv2ufjrjnj6gvdbr8kt,0,45.3,57,2022-12-29T19:58:01.783Z,2022-12-31T13:17:29Z,3959739619,1,,3959739617,213,6.1,3959739615,212,42.1,3959739607,155,,3959739609,56,Center,3959739611,140,84.6,3961877385,178,,3959739613,141,44.8,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922809,130,61,1,9,51,1musyruv2ufjrjnj6gvdbr8kt,0,66.4,49.9,2022-12-29T19:58:04.049Z,2022-12-31T13:17:44Z,3961877665,15,,3961877667,388,,3959740153,56,Center,,,,,,,,,,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922769,74,1,1,9,53,ejm092fnt9zoxbpuklzd52ji8,1,19.5,49.4,2022-12-29T19:58:06.281Z,2022-12-31T13:17:49Z,3959739947,141,46.6,3959739949,212,13.8,3961877717,388,,3959739945,140,32.5,3959739941,3,,3959739943,56,Back,3959739951,213,6.1,,,,6xjftfuwhkbs39xfc3phdbyl1,N. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922775,75,43,1,9,54,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-12-29T19:58:06.825Z,2022-12-29T19:58:40Z,3959742841,144,61,3959739993,56,Back,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922805,76,49,1,9,55,ejm092fnt9zoxbpuklzd52ji8,1,27.3,69.1,2022-12-29T19:58:08.167Z,2022-12-31T13:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922823,77,1,1,9,57,ejm092fnt9zoxbpuklzd52ji8,0,26.9,79.3,2022-12-29T19:58:10.039Z,2022-12-31T13:18:25Z,3959740221,140,37.2,3959740219,56,Back,3959740305,233,131,3959740309,286,,3961878249,178,,3959740227,213,6.0,3959740225,212,11.2,3959740223,141,74.8,2uyrcl2hf5xunxm8zm98kh1at,C. Hall,3959740303,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922835,131,74,1,9,57,1musyruv2ufjrjnj6gvdbr8kt,1,66,24.6,2022-12-29T19:58:10.190Z,2022-12-31T13:18:30Z,3959740281,285,,3961878273,178,,3959740279,56,Center,3959740319,233,77,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922865,132,49,1,9,59,1musyruv2ufjrjnj6gvdbr8kt,1,73.4,6.8,2022-12-29T19:58:12.359Z,2022-12-31T13:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493922893,133,1,1,10,1,1musyruv2ufjrjnj6gvdbr8kt,1,71.9,7.3,2022-12-29T19:58:14.143Z,2022-12-31T13:18:39Z,3959740657,140,65.8,3959740671,213,2.1,3961878425,178,,3959740647,56,Center,3959740667,212,13.5,3959740661,141,24.7,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923003,134,1,1,10,3,1musyruv2ufjrjnj6gvdbr8kt,1,70.3,25.9,2022-12-29T19:58:16.141Z,2022-12-31T13:18:43Z,3959741263,56,Center,3961878457,178,,3959741271,213,2.4,3959741269,212,9.3,3959741267,141,34.6,3959741265,140,63.5,,,,,,,1szy525fae134zxfbt7vyw991,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923013,135,1,1,10,8,1musyruv2ufjrjnj6gvdbr8kt,0,67.6,23.9,2022-12-29T19:58:21.455Z,2022-12-31T13:19:29Z,3959741321,141,53.4,3959741317,56,Center,3959741319,140,86.9,3959741315,155,,3959741323,212,28.5,3961879131,178,,3959741325,213,0.8,,,,ekbsso6hq913ss7jerbusyled,B. Bannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923047,78,12,1,10,10,ejm092fnt9zoxbpuklzd52ji8,1,15.4,42.7,2022-12-29T19:58:22.872Z,2022-12-31T13:19:33Z,3959741515,213,5.9,3959741507,56,Back,3959741509,140,29.2,3961879205,178,,3959741517,15,,3959741513,212,15.8,3959741511,141,33.4,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923073,79,49,1,10,11,ejm092fnt9zoxbpuklzd52ji8,1,30,39.8,2022-12-29T19:58:23.930Z,2022-12-31T13:19:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923129,80,1,1,10,12,ejm092fnt9zoxbpuklzd52ji8,0,30,39.8,2022-12-29T19:58:25.709Z,2022-12-31T13:19:41Z,3959741943,212,50.8,3959741941,141,41.0,3959741945,213,0.0,3959741937,56,Center,3959741939,140,78.4,3959741935,157,,3961879291,178,,3959741947,1,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494093065,878,59,1,10,17,1musyruv2ufjrjnj6gvdbr8kt,1,0,0,2022-12-29T19:58:30.062Z,2022-12-31T13:19:51Z,3960636763,56,Center,,,,,,,,,,,,,,,,,,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923183,136,1,1,10,17,1musyruv2ufjrjnj6gvdbr8kt,1,23.3,51.9,2022-12-29T19:58:30.232Z,2023-01-02T04:59:59Z,3959742255,212,30.8,3959742249,56,Back,3959742247,3,,3959742257,213,0.8,3959742253,141,84.8,3959742251,140,43.4,3963208687,178,,,,,4c56c2zanbiv8q28f54i5rp3p,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923217,137,49,1,10,20,1musyruv2ufjrjnj6gvdbr8kt,1,43.4,88.3,2022-12-29T19:58:33.303Z,2022-12-31T13:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923337,138,1,1,10,25,1musyruv2ufjrjnj6gvdbr8kt,1,53.1,84.7,2022-12-29T19:58:37.793Z,2022-12-31T13:20:03Z,3959743013,140,78.0,3959743011,56,Left,3959743015,141,88.0,3961879579,178,,3959743017,212,26.2,3959743019,213,0.1,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923355,139,1,1,10,29,1musyruv2ufjrjnj6gvdbr8kt,0,78.6,90.6,2022-12-29T19:58:42.253Z,2022-12-31T13:20:09Z,3959743165,286,,3959743113,56,Left,3959743161,233,81,3959743159,236,,3961879649,178,,3959743115,140,69.4,3959743121,213,3.0,3959743119,212,9.8,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,3959743117,141,,,,,,,,,,,,,,,,,92.6,,,,,,,,,,,,,,,,,,,,,
2493923361,81,74,1,10,29,ejm092fnt9zoxbpuklzd52ji8,1,40.5,9.8,2022-12-29T19:58:42.346Z,2022-12-31T13:20:13Z,3959743135,56,Back,3959743139,285,,3961879695,178,,3959743173,233,139,,,,,,,,,,,,,1yzyn48jb8yd8bc0xywrhg0r9,G. Massey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923435,140,1,1,10,31,1musyruv2ufjrjnj6gvdbr8kt,1,72.7,97.8,2022-12-29T19:58:44.009Z,2022-12-31T13:20:18Z,3959743535,140,40.8,3959743539,212,33.5,3959743537,141,95.4,3959743541,213,3.2,3959743533,56,Back,3961879781,178,,3959743543,1,,,,,7f87a26gzayk0bfzbm42huuw9,F. Dele-Bashiru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923515,141,1,1,10,36,1musyruv2ufjrjnj6gvdbr8kt,1,40.1,95.3,2022-12-29T19:58:48.873Z,2022-12-31T13:20:21Z,3959743971,212,25.2,3959743967,140,37.0,3959743969,141,58.5,3959743965,56,Back,3959743973,213,4.6,3961879883,178,,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923549,142,1,1,10,42,1musyruv2ufjrjnj6gvdbr8kt,1,34.7,53.6,2022-12-29T19:58:55.382Z,2022-12-31T13:20:25Z,3961879929,178,,3959744161,56,Back,3959744177,213,4.7,3959744173,212,22.7,3959744165,140,34.2,3959744169,141,20.3,,,,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923599,143,1,1,10,45,1musyruv2ufjrjnj6gvdbr8kt,1,34.2,20.3,2022-12-29T19:58:57.832Z,2022-12-31T13:20:27Z,3961879979,178,,3959744407,140,52.9,3959744409,141,6.1,3959744403,56,Right,3959744411,212,21.9,3959744413,213,5.8,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923661,144,1,1,10,48,1musyruv2ufjrjnj6gvdbr8kt,1,44.7,15.6,2022-12-29T19:59:01.442Z,2022-12-31T13:20:32Z,3959744761,212,16.5,3961880083,178,,3959744763,213,3.5,3959744755,56,Back,3959744757,140,30.2,3959744759,141,6.4,,,,,,,mpzi06x1j85ahwkrbsa20kmi,A. Mighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923675,145,3,1,10,51,1musyruv2ufjrjnj6gvdbr8kt,0,39.4,5.2,2022-12-29T19:59:04.294Z,2022-12-31T13:20:37Z,3959744931,233,82,3960637857,464,,3959744835,56,Back,3959744837,286,,3961880185,178,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923681,82,7,1,10,51,ejm092fnt9zoxbpuklzd52ji8,1,60.6,94.8,2022-12-29T19:59:04.388Z,2022-12-31T13:20:42Z,3959744855,167,,3959744857,56,Left,3961880293,178,,3959744861,285,,3959744885,233,145,3960637881,385,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923697,83,5,1,10,51,ejm092fnt9zoxbpuklzd52ji8,0,58.8,101.4,2022-12-29T19:59:04.677Z,2022-12-31T13:20:45Z,3959744963,56,Left,3959745273,233,146,3959744965,347,,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923747,146,5,1,10,51,1musyruv2ufjrjnj6gvdbr8kt,1,41.2,-1.4,2022-12-29T19:59:04.677Z,2022-12-31T13:20:44Z,3959745239,233,83,3959745223,56,Back,3959745225,347,,,,,,,,,,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923819,147,1,1,10,56,1musyruv2ufjrjnj6gvdbr8kt,1,42.8,0,2022-12-29T19:59:09.392Z,2022-12-31T13:20:49Z,3959745615,140,31.0,3959745619,212,15.7,3959745617,141,12.8,3959745621,213,2.5,3959745613,56,Back,3959745611,107,,,,,,,,cyrr9517kjkt2l5tuqe966zth,L. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923887,148,1,1,11,2,1musyruv2ufjrjnj6gvdbr8kt,1,38,18,2022-12-29T19:59:15.048Z,2022-12-31T13:20:53Z,3959745975,141,77.9,3961880433,178,,3959745979,213,1.4,3959745977,212,41.6,3959745973,140,46.2,3959745981,1,,3959745971,56,Back,,,,c211o2dh2p85auu0008zjxgix,M. McGuinness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923907,149,1,1,11,9,1musyruv2ufjrjnj6gvdbr8kt,1,57.7,82.6,2022-12-29T19:59:22.353Z,2022-12-31T13:20:56Z,3959746119,56,Left,3961880491,178,,3959746121,140,78.8,3959746123,141,95.3,3959746127,213,0.4,3959746125,212,23.8,,,,,,,3hq7q7p30s923cbbvw1070lp1,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923925,150,2,1,11,10,1musyruv2ufjrjnj6gvdbr8kt,1,78.9,95.3,2022-12-29T19:59:23.554Z,2022-12-31T13:21:35Z,3959746825,7,7f87a26gzayk0bfzbm42huuw9,3959746267,140,85.9,3959746269,141,90.6,3961880925,178,,3959746265,56,Left,,,,,,,,,,3fjobcho19bkofw9h042i2v9x,M. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493923931,84,55,1,11,10,ejm092fnt9zoxbpuklzd52ji8,1,26.8,11,2022-12-29T19:59:23.555Z,2022-12-31T13:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5n4s7vdp0dx0ndkph7oyg7v1l,W. Forrester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924413,85,1,1,11,53,ejm092fnt9zoxbpuklzd52ji8,0,25.1,25.8,2022-12-29T20:00:06.424Z,2022-12-31T13:21:39Z,3959748935,1,,3959748927,140,68.4,3959748929,141,35.9,3959748925,56,Center,3961880995,178,,3959748919,5,,3959748933,213,0.1,3959748921,157,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3959748923,241,3959748931,212,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,
2493924449,151,44,1,11,56,1musyruv2ufjrjnj6gvdbr8kt,1,33.4,31.8,2022-12-29T20:00:09.575Z,2023-01-02T07:28:25Z,3959749183,56,Back,3959749235,233,86,3959749185,285,,,,,,,,,,,,,,,,,6hrtxdf59nba5ietwyfe3b2t,G. Byers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493924455,86,44,1,11,56,ejm092fnt9zoxbpuklzd52ji8,0,66.6,68.2,2022-12-29T20:00:09.576Z,2022-12-31T13:21:43Z,3959749203,56,Center,3959749205,286,,3959749393,233,151,,,,,,,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
