id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/16/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2480124607,123,5,1,13,21,dv9l02o316cd9hbkxaho2u12f,1,46.6,101.8,2022-10-31T20:13:35.092Z,2022-11-02T20:27:51Z,3887144051,347,,3887144049,56,Back,3887144053,233,142,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124531,142,5,1,13,21,5g1fnexeromjl0lvnxp8hpnhi,0,53.4,-1.8,2022-10-31T20:13:35.092Z,2022-11-02T20:27:51Z,3887144057,233,123,3887143547,347,,3887143545,56,Right,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124615,124,1,1,13,46,dv9l02o316cd9hbkxaho2u12f,0,46.5,100,2022-10-31T20:13:59.518Z,2022-11-02T20:27:54Z,3887144101,56,Left,3887144109,213,5.9,3887144105,141,91.7,3887144099,107,,3887144103,140,62.4,3887144107,212,18.1,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124631,143,1,1,13,48,5g1fnexeromjl0lvnxp8hpnhi,0,35.1,12.6,2022-10-31T20:14:01.290Z,2022-11-02T20:27:57Z,3889903571,388,,3887144167,140,53.9,3887144173,212,20.1,3887144163,3,,3887144165,56,Right,3887144175,213,6.1,3887144169,141,7.4,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124627,125,1,1,13,49,dv9l02o316cd9hbkxaho2u12f,0,52.7,93.8,2022-10-31T20:14:02.577Z,2022-11-02T20:28:06Z,3887144153,212,6.7,3887144155,213,5.1,3887144147,56,Left,3889904231,178,,3887144149,140,55.3,3887144151,141,84.8,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124639,144,49,1,13,50,5g1fnexeromjl0lvnxp8hpnhi,1,60.9,17.9,2022-10-31T20:14:04.148Z,2022-11-02T20:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124647,145,4,1,13,52,5g1fnexeromjl0lvnxp8hpnhi,1,64.2,21.3,2022-10-31T20:14:06.244Z,2022-11-02T20:28:17Z,3887144255,13,,3887144257,294,,3887144313,233,126,3887144261,152,,3887144263,286,,3887144259,56,Center,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124655,126,4,1,13,52,dv9l02o316cd9hbkxaho2u12f,0,35.8,78.7,2022-10-31T20:14:06.245Z,2022-11-02T20:28:16Z,3889905067,178,,3887144317,233,145,3887144291,294,,3887144293,56,Back,3887144295,152,,3887144289,13,,3887144297,285,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124775,146,1,1,14,33,5g1fnexeromjl0lvnxp8hpnhi,0,60.8,22.7,2022-10-31T20:14:46.374Z,2022-11-02T20:28:20Z,3887144925,56,Center,3887144923,152,,3887144919,5,,3887144931,212,36.7,3887144927,140,89.3,3887144935,1,,3887144933,213,0.6,3887144929,141,54.0,2q6bsyszm27v5uvs30j5ty311,J. Houghton,3887144921,155,,3889905419,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124781,127,12,1,14,35,dv9l02o316cd9hbkxaho2u12f,1,9.8,47.2,2022-10-31T20:14:48.324Z,2022-11-02T20:28:25Z,3887144965,140,3.3,3887144973,15,,3887144963,56,Back,3887144967,141,15.1,3889905773,388,,3887144971,213,4.4,3887144969,212,22.9,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124787,128,49,1,14,38,dv9l02o316cd9hbkxaho2u12f,1,2.2,14,2022-10-31T20:14:52.004Z,2022-11-02T20:28:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124815,129,1,1,14,41,dv9l02o316cd9hbkxaho2u12f,1,4.9,11.7,2022-10-31T20:14:54.498Z,2022-11-02T20:28:32Z,3887145147,141,4.1,3887145153,1,,3887145143,56,Back,3887145145,140,37.5,3887145149,212,34.6,3889906417,178,,3887145151,213,6.1,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124821,130,61,1,14,42,dv9l02o316cd9hbkxaho2u12f,1,37,7.3,2022-10-31T20:14:56.240Z,2022-11-02T20:28:38Z,3887145167,56,Back,3889906915,178,,,,,,,,,,,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124833,131,1,1,14,44,dv9l02o316cd9hbkxaho2u12f,1,35.9,14.9,2022-10-31T20:14:58.038Z,2022-11-02T20:28:43Z,3887145259,212,3.8,3889907311,178,,3887145261,213,2.2,3887145257,141,19.4,3887145255,140,33.8,3887145253,56,Back,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124851,132,3,1,14,47,dv9l02o316cd9hbkxaho2u12f,1,39.6,30.4,2022-10-31T20:15:00.265Z,2022-11-02T20:28:58Z,3887145327,286,,3887145341,233,147,3889908613,178,,3889432731,465,,3887145325,56,Back,,,,,,,,,,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124839,147,45,1,14,47,5g1fnexeromjl0lvnxp8hpnhi,0,60.4,69.6,2022-10-31T20:15:00.265Z,2022-11-02T20:28:59Z,3887145283,285,,3887145397,233,132,3887145281,56,Center,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124881,133,1,1,14,48,dv9l02o316cd9hbkxaho2u12f,1,51.2,39.1,2022-10-31T20:15:01.868Z,2022-11-02T20:29:09Z,3887145545,213,1.0,3889909359,178,,3887145543,212,35.2,3887145539,140,68.4,3887145547,1,,3887145535,155,,3887145541,141,83.5,3887145537,56,Left,81d38h08s97e8kl7kxew6si5l,S. Nombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124883,134,61,1,14,52,dv9l02o316cd9hbkxaho2u12f,0,75.2,92.6,2022-10-31T20:15:06.058Z,2022-11-02T20:29:15Z,3887145551,56,Left,3889909769,178,,,,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124889,148,49,1,14,55,5g1fnexeromjl0lvnxp8hpnhi,1,24.3,17,2022-10-31T20:15:08.731Z,2022-11-02T20:29:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124899,149,1,1,14,57,5g1fnexeromjl0lvnxp8hpnhi,0,25.9,7.9,2022-10-31T20:15:10.934Z,2022-11-02T20:29:23Z,3889910423,178,,3887145621,155,,3887145635,213,0.1,3887145627,141,16.1,3887145639,1,,3887145631,212,43.8,3887145623,56,Right,3887145625,140,67.3,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124915,135,1,1,14,59,dv9l02o316cd9hbkxaho2u12f,1,34.6,79.4,2022-10-31T20:15:13.020Z,2022-11-02T20:27:03Z,3889899453,388,,3887145705,3,,3887145713,212,11.2,3887145715,213,5.8,3887145709,140,44.1,3887145707,56,Back,3887145711,141,71.8,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124917,136,49,1,15,2,dv9l02o316cd9hbkxaho2u12f,1,44.1,71.8,2022-10-31T20:15:15.530Z,2022-11-02T20:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124933,137,1,1,15,2,dv9l02o316cd9hbkxaho2u12f,1,44.1,71.8,2022-10-31T20:15:16.054Z,2022-11-02T20:27:13Z,3887145795,56,Back,3889899977,178,,3887145801,212,17.2,3887145797,140,49.6,3887145803,213,1.2,3887145799,141,95.7,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124939,138,3,1,15,4,dv9l02o316cd9hbkxaho2u12f,0,54.2,94.1,2022-10-31T20:15:17.988Z,2022-11-02T20:27:19Z,3887145827,211,,3887145821,286,,3889433283,464,,3887145819,56,Left,3889900569,178,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480677501,872,43,1,15,6,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-10-31T20:15:19.400Z,2022-11-03T03:23:45Z,3889974819,233,688,3890346461,144,67,,,,,,,,,,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480677499,688,43,1,15,6,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-10-31T20:15:19.401Z,2022-11-03T03:23:45Z,3890346459,144,67,3889974827,233,872,,,,,,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124953,150,1,1,15,6,5g1fnexeromjl0lvnxp8hpnhi,0,39.2,17.1,2022-10-31T20:15:19.410Z,2022-11-02T20:27:25Z,3887145897,212,3.0,3887145895,141,15.8,3887145893,140,41.9,3887145921,286,,3887145899,213,6.0,3887145891,56,Back,3889900979,389,,3887145915,236,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,3887145917,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124945,139,74,1,15,6,dv9l02o316cd9hbkxaho2u12f,1,57.4,93,2022-10-31T20:15:19.519Z,2022-11-02T20:27:31Z,3887145853,285,,3887145923,233,150,3887145849,56,Left,3889901551,178,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124947,140,43,1,15,9,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-10-31T20:15:22.822Z,2022-10-31T20:15:30Z,3887145863,56,Left,3887146057,144,61,,,,,,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124959,141,1,1,15,10,dv9l02o316cd9hbkxaho2u12f,0,59.9,92.7,2022-10-31T20:15:23.971Z,2022-11-02T20:27:41Z,3887145943,140,89.4,3887145945,141,73.0,3889902335,178,,3887145947,212,33.7,3887145951,1,,3887145941,56,Center,3887145949,213,5.9,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124975,151,12,1,15,11,5g1fnexeromjl0lvnxp8hpnhi,1,18.2,23,2022-10-31T20:15:25.056Z,2022-11-02T20:27:45Z,3889902605,178,,3887146039,141,0.0,3887146043,213,5.5,3887146041,212,24.2,3887146037,140,34.7,3887146065,167,,3887146035,56,Back,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125069,142,5,1,15,13,dv9l02o316cd9hbkxaho2u12f,1,65.8,101.5,2022-10-31T20:15:27.147Z,2022-11-02T20:27:48Z,3887146631,56,Left,3887146633,347,,3887146635,233,152,,,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480124979,152,5,1,15,13,5g1fnexeromjl0lvnxp8hpnhi,0,34.2,-1.5,2022-10-31T20:15:27.147Z,2022-11-02T20:27:49Z,3887146061,56,Back,3887146639,233,142,3887146063,347,,,,,,,,,,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125079,143,1,1,15,31,dv9l02o316cd9hbkxaho2u12f,0,66.2,100,2022-10-31T20:15:44.574Z,2022-11-02T20:28:50Z,3887146693,1,,3887146689,212,26.2,3887146681,107,,3887146687,141,93.2,3887146683,56,Left,3887146691,213,6.1,3887146685,140,90.6,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125081,153,8,1,15,33,5g1fnexeromjl0lvnxp8hpnhi,1,16,8,2022-10-31T20:15:47.036Z,2022-11-02T20:28:56Z,3889908355,178,,3889433643,383,,3887146703,56,Back,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125083,154,49,1,15,34,5g1fnexeromjl0lvnxp8hpnhi,1,16.6,8.2,2022-10-31T20:15:47.809Z,2022-11-02T20:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125095,155,1,1,15,34,5g1fnexeromjl0lvnxp8hpnhi,0,16.6,8.2,2022-10-31T20:15:47.881Z,2022-11-02T20:29:05Z,3887146801,140,39.4,3889909031,178,,3887146805,212,26.2,3887146803,141,24.0,3887146799,56,Back,3887146807,213,0.4,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480677795,691,43,1,15,36,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-10-31T20:15:49.479Z,2022-11-03T03:24:47Z,3889976393,233,878,3890346813,144,67,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480677791,878,43,1,15,36,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2022-10-31T20:15:49.480Z,2022-11-03T03:24:46Z,3890346803,144,67,3889976405,233,691,,,,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125099,144,8,1,15,36,dv9l02o316cd9hbkxaho2u12f,1,61.5,86.5,2022-10-31T20:15:49.508Z,2022-11-02T20:29:16Z,3889433719,384,,3887146829,56,Left,3889909867,178,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125105,145,49,1,15,36,dv9l02o316cd9hbkxaho2u12f,1,60.1,93.5,2022-10-31T20:15:50.182Z,2022-11-02T20:29:24Z,,,,,,,,,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125113,146,1,1,15,36,dv9l02o316cd9hbkxaho2u12f,1,60.1,93.5,2022-10-31T20:15:50.254Z,2022-11-02T20:46:39Z,3887146901,140,38.8,3887146899,56,Back,3887146907,213,3.5,3887146903,141,82.6,3887146905,212,23.6,3889969795,178,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125139,147,1,1,15,39,dv9l02o316cd9hbkxaho2u12f,1,38.8,82.6,2022-10-31T20:15:52.886Z,2022-11-02T20:46:43Z,3887147095,141,46.4,3887147093,140,22.1,3887147097,212,30.2,3889969911,178,,3887147099,213,4.1,3887147091,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125143,148,1,1,15,45,dv9l02o316cd9hbkxaho2u12f,1,21.9,46.1,2022-10-31T20:15:58.488Z,2022-11-02T20:46:46Z,3887147111,56,Right,3887147119,213,5.8,3889970027,178,,3887147109,155,,3887147117,212,49.7,3887147129,189,,3887147113,140,63.9,3887147121,1,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,3887147115,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125157,149,1,1,15,48,dv9l02o316cd9hbkxaho2u12f,1,63.9,12.9,2022-10-31T20:16:02.062Z,2022-11-02T20:46:53Z,3889970245,178,,3887147189,213,2.1,3887147181,56,Right,3887147183,140,63.5,3887147185,141,14.0,3887147187,212,0.9,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125161,150,1,1,15,52,dv9l02o316cd9hbkxaho2u12f,0,80.2,11.1,2022-10-31T20:16:06.141Z,2022-11-02T20:46:57Z,3889970429,178,,3887147203,155,,3887147211,212,32.8,3887147213,213,1.1,3887147201,2,,3887147205,56,Center,3889434009,20,,3887147207,140,95.7,enfxh6b65c9hx1rs0scszi2y2,H. Kite,3887147249,233,156,3887147215,1,,3887147209,141,53.0,,3889434007,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125165,156,52,1,15,54,5g1fnexeromjl0lvnxp8hpnhi,1,5.6,50.4,2022-10-31T20:16:08.095Z,2022-11-02T20:47:00Z,3889434049,378,,3889970507,178,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125221,157,1,1,16,4,5g1fnexeromjl0lvnxp8hpnhi,1,10.7,40.6,2022-10-31T20:16:17.587Z,2022-11-02T20:47:01Z,3887147607,141,3.1,3887147611,213,5.3,3889970547,178,,3887147603,56,Back,3887147605,140,25.5,3887147609,212,29.9,3887147601,123,,3887147615,189,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480578885,800,1,1,16,4,5g1fnexeromjl0lvnxp8hpnhi,1,26.7,7.2,2022-10-31T20:16:18.036Z,2022-11-02T20:47:03Z,3889434613,213,1.9,3889970595,178,,3889434609,141,21.0,3889434603,189,,3889434605,56,Back,3889434611,212,9.8,3889434607,140,24.1,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125233,158,1,1,16,8,5g1fnexeromjl0lvnxp8hpnhi,1,21.3,24,2022-10-31T20:16:21.350Z,2022-11-02T20:47:08Z,3887147697,140,60.2,3887147703,213,0.8,3887147695,56,Left,3889970731,178,,3887147705,1,,3887147693,196,,3887147691,155,,3887147699,141,89.3,oe0lbxtc4qftnd886dzfm385,J. Wilson,3887147701,212,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125239,159,3,1,16,11,5g1fnexeromjl0lvnxp8hpnhi,0,60.2,85.8,2022-10-31T20:16:25.148Z,2022-11-02T20:47:13Z,3887147719,286,,3887148055,233,151,3887147717,56,Left,3889434763,464,,3889970969,178,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125237,151,7,1,16,12,dv9l02o316cd9hbkxaho2u12f,1,39.8,14.2,2022-10-31T20:16:25.368Z,2022-11-02T20:47:18Z,3887147715,285,,3889434767,383,,3889971093,178,,3889971095,15,,3887147713,56,Back,3887147721,233,159,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125241,152,49,1,16,14,dv9l02o316cd9hbkxaho2u12f,1,54.3,18.8,2022-10-31T20:16:27.905Z,2022-11-02T20:47:24Z,,,,,,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480748351,1391,83,1,16,20,5g1fnexeromjl0lvnxp8hpnhi,1,18.4,91,2022-10-31T20:16:34.023Z,2022-11-03T03:26:19Z,3890347365,399,434128,,,,,,,,,,,,,,,,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480578951,648,3,1,16,20,dv9l02o316cd9hbkxaho2u12f,0,80.5,4,2022-10-31T20:16:34.052Z,2022-11-03T03:26:02Z,3889435043,56,Right,3889971559,178,,3889435045,286,,3889435047,464,,3889435049,467,ab9z3kubalp5l33vbi4a8n0iy,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125301,153,1,1,16,23,dv9l02o316cd9hbkxaho2u12f,1,85.5,4.6,2022-10-31T20:16:36.267Z,2022-11-02T20:47:36Z,3887148109,213,2.1,3887148101,56,Center,3887148103,140,76.3,3887148105,141,26.4,3887148107,212,17.7,3889971665,178,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125337,154,1,1,16,26,dv9l02o316cd9hbkxaho2u12f,1,78.8,24,2022-10-31T20:16:39.632Z,2022-11-02T20:47:40Z,3887148257,56,Right,3887148261,141,11.4,3889971785,178,,3887148259,140,90.0,3887148263,212,14.6,3887148265,213,5.7,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125349,155,1,1,16,32,dv9l02o316cd9hbkxaho2u12f,0,82.5,11.7,2022-10-31T20:16:45.949Z,2022-11-02T20:47:43Z,3887148351,1,,3887148335,56,Center,3887148337,140,89.3,3887148341,141,64.0,3887148333,155,,3887148349,213,1.4,3889971835,178,,3887148345,212,36.3,56zd7s72x7izgeiybmmgc8acq,J. Key,3889435247,72,,3889435245,223,,3887148331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125359,160,44,1,16,34,5g1fnexeromjl0lvnxp8hpnhi,1,12.2,37,2022-10-31T20:16:47.612Z,2022-11-03T04:12:33Z,3887148401,233,156,3887148387,285,,3887148385,56,Back,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125355,156,44,1,16,34,dv9l02o316cd9hbkxaho2u12f,0,87.8,63,2022-10-31T20:16:47.613Z,2022-11-02T20:47:47Z,3887148443,233,160,3887148371,286,,3887148367,56,Center,,,,,,,,,,,,,,,,a993483h57leyjrkw3q0th905,T. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125363,161,1,1,16,34,5g1fnexeromjl0lvnxp8hpnhi,1,12.8,38.8,2022-10-31T20:16:47.921Z,2022-11-03T04:12:34Z,3887148405,3,,3887148407,56,Back,3887148411,141,40.0,3887148413,212,12.3,3887148415,213,0.1,3887148409,140,24.5,3889972079,178,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125387,162,49,1,16,36,5g1fnexeromjl0lvnxp8hpnhi,1,30.6,32.7,2022-10-31T20:16:49.473Z,2022-11-02T20:47:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125389,163,50,1,16,37,5g1fnexeromjl0lvnxp8hpnhi,1,32.5,29.7,2022-10-31T20:16:50.923Z,2022-11-02T20:48:09Z,3887148665,233,157,3887148561,285,,3887148557,56,Back,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125405,157,7,1,16,37,dv9l02o316cd9hbkxaho2u12f,1,67.5,70.3,2022-10-31T20:16:50.990Z,2022-11-02T20:48:16Z,3887148635,56,Center,3887148659,286,,3887148633,167,,3889972747,178,,3887148655,233,163,3889435791,385,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125409,158,5,1,16,40,dv9l02o316cd9hbkxaho2u12f,0,65.4,101.5,2022-10-31T20:16:53.730Z,2022-11-02T20:48:19Z,3887148643,56,Left,3887148887,233,164,3887148645,347,,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480125463,164,5,1,16,40,5g1fnexeromjl0lvnxp8hpnhi,1,34.6,-1.5,2022-10-31T20:16:53.730Z,2022-11-02T20:48:19Z,3887148865,56,Back,3887148867,347,,3887148879,233,158,,,,,,,,,,,,,,,,ady374prjuht3fs9va8n303jd,M. Whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
