id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2535645591,417,43,2,46,25,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-04-18T19:48:36.150Z,2023-04-19T15:20:29Z,4201005739,25,0,4201005771,230,98.2,4201005753,102,21.5,4201005743,29,0,4200982195,328,0,4201005769,147,51.8,4201005747,55,415,4201005757,103,9.7,69lg8jmug501h6biol5itk02y,E. Cashin,,4201005745,154,0,4200978915,56,Center,4200982191,15,4202563851,144,13,4201005765,153,0,4200978913,17,4201005767,146,4201005741,75,4201005773,231,,,0,0,90.8,0,50.4,,,,,,,,
2535645911,407,12,2,46,27,dv9l02o316cd9hbkxaho2u12f,1,9.4,57.5,2023-04-18T19:48:38.375Z,2023-04-20T12:28:36Z,4200980523,212,53.8,4204214165,178,,4200980511,56,Left,4200980527,213,0.3,4200980515,140,57.9,4200980519,141,83.2,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645751,418,1,2,46,38,3ptd7zlc5isrongig0wij2id4,1,41.7,32.1,2023-04-18T19:48:49.607Z,2023-04-20T12:32:25Z,4200979767,212,13.8,4200979765,141,14.1,4204222427,178,,4200979769,213,5.2,4200979761,56,Back,4200979763,140,47.8,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645781,419,1,2,46,40,3ptd7zlc5isrongig0wij2id4,1,47.8,14.1,2023-04-18T19:48:51.527Z,2023-04-20T12:32:30Z,4200979913,56,Back,4204222613,178,,4200979919,212,12.8,4200979915,140,38.0,4200979921,213,2.5,4200979917,141,25.2,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645791,420,1,2,46,43,3ptd7zlc5isrongig0wij2id4,1,34.9,31.2,2023-04-18T19:48:54.077Z,2023-04-20T12:32:34Z,4200979969,141,77.6,4200979965,56,Back,4200979967,140,30.5,4204222763,178,,4200979973,213,1.7,4200979971,212,31.9,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645835,421,1,2,46,44,3ptd7zlc5isrongig0wij2id4,1,30.5,77.6,2023-04-18T19:48:55.487Z,2023-04-20T12:32:36Z,4200980165,140,18.3,4200980169,212,21.5,4200980167,141,52.2,4204222863,178,,4200980163,56,Back,4200980171,213,4.1,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645915,422,1,2,46,50,3ptd7zlc5isrongig0wij2id4,1,21.2,51.9,2023-04-18T19:49:01.703Z,2023-04-20T12:32:40Z,4200980535,56,Back,4200980539,141,13.4,4200980537,140,44.5,4200980543,213,5.5,4200980541,212,35.8,4200980545,1,,4204222929,178,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535645967,423,1,2,46,53,3ptd7zlc5isrongig0wij2id4,1,44.5,13.4,2023-04-18T19:49:04.028Z,2023-04-20T12:32:46Z,4200980793,140,27.2,4204223189,178,,4200980797,141,18.8,4200980799,212,18.5,4200980803,213,2.9,4200980791,56,Back,,,,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646051,424,1,2,46,55,3ptd7zlc5isrongig0wij2id4,1,25.2,19.2,2023-04-18T19:49:06.798Z,2023-04-20T12:32:49Z,4200981227,56,Back,4200981231,141,46.3,4200981229,140,13.4,4204223307,178,,4200981233,212,22.2,4200981235,213,2.2,,,,,,,ebsspe8jslej9a253w4xpf55h,C. Forsyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646053,425,1,2,47,3,3ptd7zlc5isrongig0wij2id4,0,24.4,49.1,2023-04-18T19:49:14.095Z,2023-04-20T12:32:51Z,4200981249,141,100.0,4200981245,56,Left,4200981247,140,57.0,4200981427,1,,4200981251,212,49.7,4200981243,155,,4200981253,213,0.8,4204223339,178,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646253,408,5,2,47,5,dv9l02o316cd9hbkxaho2u12f,1,37.6,-1.2,2023-04-18T19:49:16.728Z,2023-04-20T12:32:53Z,4200982259,233,426,4200982239,347,,4200982237,56,Back,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646093,426,5,2,47,5,3ptd7zlc5isrongig0wij2id4,0,62.4,101.2,2023-04-18T19:49:16.728Z,2023-04-20T12:32:53Z,4200981429,56,Left,4200982293,233,408,4200981431,347,,,,,,,,,,,,,,,,,2xd9g0s3888o99iq0eb5j6ead,J. Wildsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646269,409,1,2,47,20,dv9l02o316cd9hbkxaho2u12f,1,31.7,0,2023-04-18T19:49:31.520Z,2023-04-20T12:32:56Z,4200982351,212,19.2,4200982347,140,37.6,4200982345,56,Back,4200982349,141,25.8,4200982353,213,1.2,4200982343,107,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646287,410,1,2,47,21,dv9l02o316cd9hbkxaho2u12f,1,37.6,25.8,2023-04-18T19:49:32.601Z,2023-04-20T12:33:00Z,4200982433,140,35.1,4204223715,178,,4200982437,212,11.4,4200982435,141,9.5,4200982439,213,4.5,4200982431,56,Back,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646311,411,1,2,47,22,dv9l02o316cd9hbkxaho2u12f,0,35.1,9.5,2023-04-18T19:49:33.519Z,2023-04-20T12:33:04Z,4200982597,141,5.6,4200982595,140,61.5,4204223919,178,,4200982599,212,27.8,4200982591,155,,4200982601,213,6.2,4200982593,56,Right,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646303,427,44,2,47,24,3ptd7zlc5isrongig0wij2id4,1,39.4,94.1,2023-04-18T19:49:35.670Z,2023-04-21T06:49:56Z,4200982621,233,412,4200982545,56,Back,4200982547,285,,,,,,,,,,,,,,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646317,412,44,2,47,24,dv9l02o316cd9hbkxaho2u12f,0,60.6,5.9,2023-04-18T19:49:35.671Z,2023-04-20T12:33:11Z,4200982617,286,,4200982615,56,Right,4200982629,233,427,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646323,428,1,2,47,24,3ptd7zlc5isrongig0wij2id4,1,40.2,93.8,2023-04-18T19:49:35.749Z,2023-04-21T06:49:56Z,4200982633,3,,4200982641,212,16.3,4200982637,140,54.9,4200982635,56,Left,4204224329,388,,4200982643,213,6.0,4200982639,141,86.2,,,,69lg8jmug501h6biol5itk02y,E. Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646327,429,1,2,47,26,3ptd7zlc5isrongig0wij2id4,0,54.9,86.2,2023-04-18T19:49:37.030Z,2023-04-20T12:33:25Z,4200982663,56,Left,4200982715,233,413,4200983249,155,,4200982671,213,6.1,4200982665,140,61.0,4200982669,212,6.6,4200982667,141,84.1,4204224737,178,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646331,413,61,2,47,26,dv9l02o316cd9hbkxaho2u12f,1,44.3,11.4,2023-04-18T19:49:37.161Z,2023-04-20T12:33:35Z,4204225141,21,,4204225145,388,,4200982685,56,Back,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646345,430,1,2,47,27,3ptd7zlc5isrongig0wij2id4,0,56,80.9,2023-04-18T19:49:38.690Z,2023-04-20T12:33:40Z,4204225425,178,,4200982771,212,24.7,4200982763,155,,4200982767,140,75.3,4200982765,56,Center,4200982769,141,60.2,4200982773,213,5.7,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646351,414,1,2,47,29,dv9l02o316cd9hbkxaho2u12f,0,28,48.5,2023-04-18T19:49:40.382Z,2023-04-20T12:33:46Z,4200982823,140,36.8,4200982819,3,,4204225633,178,,4200982821,56,Back,4200982827,212,9.9,4200982825,141,43.1,4200982829,213,5.9,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646367,432,1,2,47,31,3ptd7zlc5isrongig0wij2id4,1,60.8,69.9,2023-04-18T19:49:42.400Z,2023-04-20T12:33:55Z,4204225931,388,,4200982907,141,68.5,4200982909,212,12.5,4200982905,140,72.7,4200982911,213,6.2,4200982901,3,,4200982903,56,Center,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646359,431,43,2,47,32,3ptd7zlc5isrongig0wij2id4,1,0,0,2023-04-18T19:49:43.222Z,2023-04-18T19:49:48Z,4200982871,286,0,4200983053,144,44,4200982869,56,Center,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646371,433,1,2,47,33,3ptd7zlc5isrongig0wij2id4,0,72.6,68.5,2023-04-18T19:49:43.890Z,2023-04-20T12:33:59Z,4200982923,56,Center,4200982921,3,,4204226083,388,,4200982925,140,78.3,4200982931,213,0.7,4200982929,212,8.1,4200982927,141,76.6,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646373,416,49,2,47,33,dv9l02o316cd9hbkxaho2u12f,1,29.3,33.7,2023-04-18T19:49:44.671Z,2023-04-20T12:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646369,415,43,2,47,34,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-18T19:49:45.182Z,2023-04-19T15:23:57Z,4200982915,56,Back,4202572759,144,8,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646393,417,1,2,47,35,dv9l02o316cd9hbkxaho2u12f,1,29.3,33.7,2023-04-18T19:49:45.881Z,2023-04-20T12:34:09Z,4200983085,141,62.7,4200983089,213,1.8,4200983087,212,20.4,4200983081,56,Back,4204226447,178,,4200983083,140,24.4,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646415,418,1,2,47,37,dv9l02o316cd9hbkxaho2u12f,0,26.3,65.4,2023-04-18T19:49:48.680Z,2023-04-20T12:34:14Z,4200983245,1,,4200983241,212,40.9,4200983233,155,,4200983243,213,0.3,4204226637,178,,4200983239,141,84.2,4200983235,56,Left,4200983237,140,63.3,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646447,434,1,2,47,40,3ptd7zlc5isrongig0wij2id4,1,43.7,10.7,2023-04-18T19:49:51.742Z,2023-04-20T12:34:23Z,4200983391,212,21.8,4204226899,388,,4200983383,3,,4200983397,213,0.2,4200983387,140,64.1,4200983389,141,16.8,4200983385,56,Right,,,,1la1hsnuheliwojwmcbxroy96,J. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646457,435,49,2,47,43,3ptd7zlc5isrongig0wij2id4,1,63.4,16.5,2023-04-18T19:49:53.813Z,2023-04-20T12:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646495,436,1,2,47,43,3ptd7zlc5isrongig0wij2id4,1,63.4,16.5,2023-04-18T19:49:54.272Z,2023-04-20T12:34:35Z,4200983581,212,11.0,4200983583,213,6.0,4204227265,178,,4200983579,141,12.0,4200983575,56,Right,4200983577,140,73.5,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646505,437,1,2,47,46,3ptd7zlc5isrongig0wij2id4,1,73.6,13.1,2023-04-18T19:49:57.572Z,2023-04-20T12:34:39Z,4200983643,212,12.0,4200983639,140,76.0,4200983637,56,Center,4200983645,213,1.4,4200983641,141,30.4,4204227399,178,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646531,438,1,2,47,48,3ptd7zlc5isrongig0wij2id4,0,76,30.3,2023-04-18T19:49:59.102Z,2023-04-20T12:34:48Z,4200983743,140,86.6,4200983741,56,Center,4200983749,213,0.1,4200983745,141,32.7,4204227691,178,,4200983747,212,11.2,,,,,,,e2sj7bhk2s9du1bs1vza1b4k5,N. Mendez-Laing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646549,439,61,2,47,48,3ptd7zlc5isrongig0wij2id4,1,86.5,33.4,2023-04-18T19:49:59.603Z,2023-04-20T12:34:53Z,4204227867,178,,4200983819,56,Center,,,,,,,,,,,,,,,,,,,85vh43wsin67z2dj0iod12fop,L. Sibley,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646587,440,15,2,47,49,3ptd7zlc5isrongig0wij2id4,1,85.3,32.8,2023-04-18T19:50:00.602Z,2023-04-20T12:35:03Z,4200984053,56,Center,4200987897,102,49.0,4200987903,146,98.6,4200987893,55,439,4200987905,147,48.6,4204228109,178,,4202575519,79,,4200987899,103,24.1,1la1hsnuheliwojwmcbxroy96,J. Knight,,4200987193,233,419,4200987187,72,,4200987891,29,4200987901,328,,4200984049,22,,4200984051,63,,,,,,,,,,,,,,,,,,,,,
2535646573,419,10,2,47,50,dv9l02o316cd9hbkxaho2u12f,1,3.4,55.5,2023-04-18T19:50:01.622Z,2023-04-20T12:35:07Z,4200983963,178,,4200987213,233,440,4200983971,56,Back,4202575803,378,,4200984239,177,,4200983967,182,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646751,420,1,2,48,0,dv9l02o316cd9hbkxaho2u12f,1,12.7,48.5,2023-04-18T19:50:11.314Z,2023-04-20T12:35:13Z,4200984897,56,Back,4200984899,140,14.4,4200984895,123,,4200984903,212,13.9,4204228265,178,,4200984901,141,68.8,4200984905,213,1.4,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646799,421,1,2,48,5,dv9l02o316cd9hbkxaho2u12f,1,15.4,73.8,2023-04-18T19:50:16.278Z,2023-04-20T12:35:15Z,4204228319,178,,4200985141,212,24.5,4200985143,213,4.5,4200985137,140,10.7,4200985135,56,Back,4200985139,141,38.5,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646815,422,1,2,48,7,dv9l02o316cd9hbkxaho2u12f,1,10.7,38.5,2023-04-18T19:50:18.155Z,2023-04-20T12:35:18Z,4200985233,141,48.1,4200985231,140,8.3,4200985229,56,Back,4204228405,178,,4200985237,213,1.9,4200985235,212,7.0,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646821,423,43,2,48,9,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-18T19:50:20.262Z,2023-04-19T15:25:12Z,4202576291,144,49,,,,,,,,,,,,,,,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646847,424,1,2,48,9,dv9l02o316cd9hbkxaho2u12f,1,8.5,48.5,2023-04-18T19:50:20.344Z,2023-04-20T12:35:21Z,4200985399,213,5.6,4200985395,141,29.2,4200985393,140,24.2,4200985389,56,Back,4200985397,212,21.1,4204228547,178,,,,,,,,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646891,425,1,2,48,11,dv9l02o316cd9hbkxaho2u12f,1,24.2,29.2,2023-04-18T19:50:21.942Z,2023-04-20T12:35:23Z,4204228615,178,,4200985693,212,22.5,4200985687,56,Back,4200985689,140,6.8,4200985691,141,9.8,4200985695,213,3.8,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646921,426,1,2,48,15,dv9l02o316cd9hbkxaho2u12f,1,12.2,7.7,2023-04-18T19:50:25.874Z,2023-04-20T12:35:34Z,4200985851,56,Back,4200985859,213,1.9,4204228959,178,,4200985855,141,44.3,4200985857,212,26.5,4200985853,140,3.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646981,427,1,2,48,16,dv9l02o316cd9hbkxaho2u12f,0,3.5,44.3,2023-04-18T19:50:27.413Z,2023-04-20T12:35:38Z,4204229141,178,,4200986155,141,35.1,4200986161,1,,4200986159,213,6.1,4200986157,212,45.5,4200986149,157,,4200986151,56,Back,4200986153,140,46.4,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535646987,441,8,2,48,19,3ptd7zlc5isrongig0wij2id4,1,64,61.1,2023-04-18T19:50:30.435Z,2023-04-20T12:35:45Z,4200986177,56,Center,4204229323,178,,4202577163,384,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535949491,788,49,2,48,22,3ptd7zlc5isrongig0wij2id4,1,63.1,60.8,2023-04-18T19:50:32.832Z,2023-04-20T12:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647085,442,2,2,48,22,3ptd7zlc5isrongig0wij2id4,1,65.9,64.8,2023-04-18T19:50:32.862Z,2023-04-20T12:35:54Z,4200986773,7,f2d0i9t2qeyppfqrdv6xzc3px,4200986777,140,84.6,4200986779,141,71.7,4200986775,56,Center,4204229625,178,,,,,,,,,,,bwu80wn3lca4x2txuelku0a21,M. Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647063,428,55,2,48,22,dv9l02o316cd9hbkxaho2u12f,1,20.9,38.4,2023-04-18T19:50:32.863Z,2023-04-20T12:35:55Z,4202577883,189,,,,,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647405,429,1,2,48,45,dv9l02o316cd9hbkxaho2u12f,1,15.8,35.2,2023-04-18T19:50:55.837Z,2023-04-20T12:36:00Z,4200988533,241,,4200988541,212,15.5,4200988537,140,17.8,4200988535,56,Back,4200988539,141,12.6,4204229855,178,,4200988529,5,,4200988543,213,4.8,3swij7ntrn9x9voc9clilgmvp,J. Blackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647435,430,1,2,48,48,dv9l02o316cd9hbkxaho2u12f,0,19.3,10.7,2023-04-18T19:50:59.654Z,2023-04-20T12:36:02Z,4200988705,213,6.3,4200988697,56,Right,4200988699,140,72.4,4200988707,1,,4200988701,141,10.4,4200988703,212,55.8,4204229915,178,,4200989217,155,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647475,443,1,2,48,51,3ptd7zlc5isrongig0wij2id4,0,32.4,88.1,2023-04-18T19:51:02.057Z,2023-04-20T12:36:07Z,4200988923,141,100.0,4200988921,140,59.9,4200988917,157,,4200988919,56,Left,4200988925,212,30.2,4200988929,1,,4204230141,178,,4200988927,213,0.3,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647533,431,5,2,48,53,dv9l02o316cd9hbkxaho2u12f,1,40.6,-1.5,2023-04-18T19:51:03.987Z,2023-04-20T12:36:10Z,4200989149,56,Back,4200989243,233,444,4200989151,347,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647479,444,5,2,48,53,3ptd7zlc5isrongig0wij2id4,0,59.4,101.5,2023-04-18T19:51:03.987Z,2023-04-20T12:36:10Z,4200989255,233,431,4200988943,56,Left,4200988945,347,,,,,,,,,,,,,,,,,6kz7c7i4wzph7qlzi9nzt266t,C. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647649,432,1,2,48,58,dv9l02o316cd9hbkxaho2u12f,1,41.1,0,2023-04-18T19:51:09.719Z,2023-04-20T12:36:12Z,4200989757,213,0.5,4200989749,56,Right,4200989747,107,,4200989755,212,23.9,4200989759,1,,4200989751,140,61.1,4200989753,141,15.2,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647651,433,61,2,49,2,dv9l02o316cd9hbkxaho2u12f,0,61.1,10.4,2023-04-18T19:51:13.788Z,2023-04-20T12:36:36Z,4200989763,56,Right,4204231371,178,,,,,,,,,,,,,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647681,445,49,2,49,4,3ptd7zlc5isrongig0wij2id4,1,47.1,91.7,2023-04-18T19:51:15.357Z,2023-04-20T12:36:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647781,446,1,2,49,4,3ptd7zlc5isrongig0wij2id4,1,47.1,91.7,2023-04-18T19:51:15.364Z,2023-04-20T12:36:48Z,4200990383,140,73.2,4200990381,56,Center,4200990387,212,31.5,4200990389,213,5.8,4204231695,178,,4200990385,141,69.0,,,,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647787,447,3,2,49,9,3ptd7zlc5isrongig0wij2id4,0,66.4,66.9,2023-04-18T19:51:20.619Z,2023-04-20T12:36:53Z,4200990405,56,Center,4200990407,286,,4204231891,178,,4200990923,233,434,4202579093,464,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647879,434,7,2,49,9,dv9l02o316cd9hbkxaho2u12f,0,33.6,33.1,2023-04-18T19:51:20.659Z,2023-04-20T12:36:57Z,4200990869,56,Back,4204232079,178,,4200990871,285,,4202579401,385,,4200990913,233,447,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647967,448,1,2,49,12,3ptd7zlc5isrongig0wij2id4,1,69.6,73.3,2023-04-18T19:51:22.920Z,2023-04-20T12:37:07Z,4204232289,178,,4200991343,212,8.7,4200991339,140,68.8,4200991337,56,Center,4200993121,210,13,4200991345,213,4.6,4200991341,141,60.6,,,,8y3obwxpwckjfl7hkrrg97sgl,C. Hourihane,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535647975,449,13,2,49,16,3ptd7zlc5isrongig0wij2id4,1,71.4,43.9,2023-04-18T19:51:27.168Z,2023-04-20T12:37:07Z,4200993153,55,448,4200991389,56,Center,4204232527,178,,4200993147,83,,4200993161,103,9.7,4200992155,20,,4200993163,215,,4200993165,230,98.0,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,4200991387,18,,4200991385,22,,4200993167,231,4200993159,102,58.0,4200993149,29,,,,,,,,,,,,,49.5,,,,,,,,,,,
2535647981,435,5,2,49,18,dv9l02o316cd9hbkxaho2u12f,1,-1.3,39.2,2023-04-18T19:51:29.040Z,2023-04-20T12:37:09Z,4200991641,233,450,4200991415,346,,4200991413,56,Back,,,,,,,,,,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535648017,450,5,2,49,18,3ptd7zlc5isrongig0wij2id4,0,101.3,60.8,2023-04-18T19:51:29.040Z,2023-04-20T12:37:09Z,4200991563,56,Center,4200991565,346,,4200991663,233,435,,,,,,,,,,,,,,,,f2d0i9t2qeyppfqrdv6xzc3px,D. McGoldrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
