id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2529715279,123,1,1,16,13,8xeuwzxnm7hdlbjjuezgfkz3w,0,57.1,55.5,2023-04-07T14:16:06.821Z,2023-04-10T09:35:49Z,4179306633,178,,4169466861,141,100.0,4169466873,1,,4169466869,213,1.0,4169466865,212,36.7,4169466855,56,Left,4169466857,140,76.1,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715285,124,5,1,16,15,8xeuwzxnm7hdlbjjuezgfkz3w,0,77.5,101.4,2023-04-07T14:16:08.413Z,2023-04-10T09:35:51Z,4169466893,56,Left,4169467415,233,129,4169466895,347,,,,,,,,,,,,,,,,,a69q0jj7tjwzxpo6b4i1ed3h1,R. Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715363,129,5,1,16,15,5g1fnexeromjl0lvnxp8hpnhi,1,22.5,-1.4,2023-04-07T14:16:08.413Z,2023-04-10T09:35:50Z,4169467293,56,Back,4169467341,233,124,4169467295,347,,,,,,,,,,,,,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715445,130,1,1,16,17,5g1fnexeromjl0lvnxp8hpnhi,0,21.2,0,2023-04-07T14:16:11.067Z,2023-04-10T09:35:54Z,4169467777,213,0.3,4169467779,1,,4169467771,140,60.9,4169467775,212,43.7,4169467773,141,17.3,4169467769,56,Right,4169467767,107,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715587,125,4,1,16,20,8xeuwzxnm7hdlbjjuezgfkz3w,1,37.7,82.9,2023-04-07T14:16:13.465Z,2023-04-10T09:36:00Z,4169468645,286,,4169468643,152,,4169468639,294,,4169468641,56,Back,4169468637,13,,4169468661,233,131,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529715559,131,4,1,16,20,5g1fnexeromjl0lvnxp8hpnhi,0,62.3,17.1,2023-04-07T14:16:13.466Z,2023-04-10T09:36:00Z,4169468383,56,Right,4169468379,13,,4169468381,294,,4169468387,285,,4169468693,233,125,4169468385,152,,4179306931,178,,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716489,126,1,1,16,53,8xeuwzxnm7hdlbjjuezgfkz3w,0,36.3,83.2,2023-04-07T14:16:46.357Z,2023-04-10T09:36:04Z,4169473679,141,44.3,4169473671,155,,4169473677,140,90.5,4169473675,56,Center,4169473683,213,5.8,4179307031,178,,4169473673,152,,4169473669,5,,af0te77bq4mgr7rkkqateiswl,C. Ripley,4169473687,1,4169473681,212,,,,,,,,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716481,132,52,1,16,57,5g1fnexeromjl0lvnxp8hpnhi,1,8.2,56.7,2023-04-07T14:16:50.690Z,2023-04-10T09:36:08Z,4179307155,178,,4176998195,378,,,,,,,,,,,,,,,,,,,,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716569,133,1,1,16,58,5g1fnexeromjl0lvnxp8hpnhi,1,8.2,56.7,2023-04-07T14:16:51.865Z,2023-04-10T09:36:12Z,4179307299,178,,4169474137,56,Back,4169474143,141,21.5,4169474189,287,,4169474145,212,27.3,4169474141,140,20.8,4169474133,123,,4169474147,213,5.2,82h98ebusz83rox95oi9kafh1,C. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716779,134,1,1,17,3,5g1fnexeromjl0lvnxp8hpnhi,0,27.2,11.9,2023-04-07T14:16:57.179Z,2023-04-10T09:36:16Z,4169475301,213,0.3,4169475295,140,88.9,4169475289,155,,4169475299,212,68.7,4169475291,56,Center,4179307413,178,,4169475297,141,45.5,4169475303,1,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529716797,127,52,1,17,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,10.1,54.8,2023-04-07T14:17:04.733Z,2023-04-10T09:36:22Z,4179307653,178,,4176998755,376,,,,,,,,,,,,,,,,,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717385,128,1,1,17,26,8xeuwzxnm7hdlbjjuezgfkz3w,0,11.9,51.5,2023-04-07T14:17:19.297Z,2023-04-10T09:36:26Z,4169478503,199,,4169478513,213,6.1,4169478509,141,29.7,4169478507,140,93.6,4169478515,1,,4169478511,212,87.1,4169478505,56,Center,,,,af0te77bq4mgr7rkkqateiswl,C. Ripley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717495,135,12,1,17,32,5g1fnexeromjl0lvnxp8hpnhi,1,4.6,82.1,2023-04-07T14:17:25.909Z,2023-04-10T09:36:34Z,4169479127,141,89.0,4169479129,212,27.1,4169479125,140,30.0,4169479131,213,0.2,4169479123,56,Back,4179307941,178,,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717505,129,1,1,17,35,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.4,20,2023-04-07T14:17:28.737Z,2023-04-10T09:36:49Z,4169479181,141,21.0,4169479187,213,0.0,4169479173,3,,4179308357,178,,4169479175,56,Right,4169479183,212,14.3,4169479177,140,74.0,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717501,136,49,1,17,36,5g1fnexeromjl0lvnxp8hpnhi,1,27.2,89.1,2023-04-07T14:17:29.497Z,2023-04-10T09:37:00Z,,,,,,,,,,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717719,137,1,1,17,38,5g1fnexeromjl0lvnxp8hpnhi,0,27.2,90.3,2023-04-07T14:17:31.470Z,2023-04-10T09:37:06Z,4169480251,212,6.1,4169480243,155,,4179308915,178,,4169480245,56,Back,4169480253,213,0.3,4169480247,140,32.7,4169480249,141,93.2,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718525,132,61,1,17,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,57.3,1.9,2023-04-07T14:17:31.530Z,2023-04-10T09:37:11Z,4179309167,178,,4169484627,56,Right,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717835,130,5,1,17,41,8xeuwzxnm7hdlbjjuezgfkz3w,0,60,-1.6,2023-04-07T14:17:34.641Z,2023-04-10T09:37:14Z,4169480849,56,Right,4169481453,233,138,4169480851,347,,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717929,138,5,1,17,41,5g1fnexeromjl0lvnxp8hpnhi,1,40,101.6,2023-04-07T14:17:34.641Z,2023-04-10T09:37:14Z,4169481369,56,Back,4169481371,347,,4169481429,233,130,,,,,,,,,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529717975,139,1,1,17,52,5g1fnexeromjl0lvnxp8hpnhi,1,33.8,100,2023-04-07T14:17:45.569Z,2023-04-10T09:37:18Z,4169481579,213,5.0,4169481571,140,38.3,4169481575,212,15.2,4169481567,107,,4169481573,141,80.5,4169481569,56,Back,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718089,140,1,1,17,53,5g1fnexeromjl0lvnxp8hpnhi,1,37.1,79.7,2023-04-07T14:17:46.520Z,2023-04-10T09:37:21Z,4169482223,212,9.2,4169482217,56,Back,4169482219,140,34.1,4169482225,213,1.9,4169482221,141,92.4,4179309447,178,,,,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718113,141,3,1,17,56,5g1fnexeromjl0lvnxp8hpnhi,0,34.1,95.1,2023-04-07T14:17:49.329Z,2023-04-10T09:37:26Z,4169482353,56,Back,4177001253,465,,4179309613,178,,4169482355,286,,4169482403,211,,,,,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718519,131,5,1,17,57,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.4,-1.8,2023-04-07T14:17:50.610Z,2023-04-10T09:37:30Z,4169484601,347,,4169484599,56,Right,4169484669,233,142,,,,,,,,,,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718171,142,5,1,17,57,5g1fnexeromjl0lvnxp8hpnhi,0,41.6,101.8,2023-04-07T14:17:50.610Z,2023-04-10T09:37:30Z,4169482665,347,,4169482663,56,Back,4169484717,233,131,,,,,,,,,,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718797,133,1,1,18,17,8xeuwzxnm7hdlbjjuezgfkz3w,1,59,0,2023-04-07T14:18:10.341Z,2023-04-10T09:37:33Z,4169486085,141,7.5,4169486087,212,21.6,4169486089,213,0.3,4169486081,56,Right,4170158691,107,,4170158885,1,,4169486083,140,78.9,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531146871,704,1,1,18,18,8xeuwzxnm7hdlbjjuezgfkz3w,0,70.3,8.1,2023-04-07T14:18:12.168Z,2023-04-10T09:38:26Z,4177003149,3,,4177003161,213,0.2,4179310497,178,,4177003153,56,Right,4177003155,140,76.9,4177003157,141,10.1,4177003151,168,,4177003159,212,7.1,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718775,143,1,1,18,19,5g1fnexeromjl0lvnxp8hpnhi,1,20.2,87.6,2023-04-07T14:18:12.970Z,2023-04-10T09:38:30Z,4177005603,212,5.7,4179311195,178,,4177005599,140,23.8,4177005601,141,93.8,4177005597,3,,4169485963,56,Back,4177005605,213,0.8,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718803,134,43,1,18,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-04-07T14:18:14.998Z,2023-04-09T15:05:53Z,4177003929,3,0,4177003935,212,7.3,4177003931,140,76.4,4177003937,213,4.1,4177004991,144,1,4177003933,141,4.0,4169486115,56,Right,,,,3ft5brlvxvw8otiyjppxkk6ad,C. Stockton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147441,799,49,1,18,21,5g1fnexeromjl0lvnxp8hpnhi,1,22.9,94.5,2023-04-07T14:18:15.113Z,2023-04-10T09:38:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718887,144,1,1,18,24,5g1fnexeromjl0lvnxp8hpnhi,1,11.7,96,2023-04-07T14:18:17.581Z,2023-04-10T09:38:42Z,4169486591,140,21.7,4169486599,212,10.5,4169486601,213,6.2,4169486589,56,Back,4169486595,141,95.4,4179311481,178,,,,,,,,8dcdul1txdibvq7liaagnc9ka,M. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718911,145,1,1,18,26,5g1fnexeromjl0lvnxp8hpnhi,1,21.8,94.7,2023-04-07T14:18:20.021Z,2023-04-10T09:38:47Z,4179311575,178,,4169486757,56,Back,4169486759,140,13.9,4169486763,212,9.7,4169486765,213,3.7,4169486761,141,87.2,,,,,,,38tea2leeefxjnkk8g2orjyll,T. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529718925,146,1,1,18,27,5g1fnexeromjl0lvnxp8hpnhi,0,14.2,86.5,2023-04-07T14:18:21.132Z,2023-04-10T09:38:55Z,4169486859,56,Back,4169486857,155,,4169486863,141,90.6,4169486865,212,20.5,4179311779,178,,4169486867,213,0.1,4169486861,140,33.5,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719149,135,1,1,18,29,8xeuwzxnm7hdlbjjuezgfkz3w,1,58.7,5,2023-04-07T14:18:22.991Z,2023-04-10T09:39:03Z,4169488093,140,74.1,4169488689,3,,4169488095,141,4.7,4179311973,388,,4169488091,56,Right,4169488099,213,6.3,4169488097,212,16.2,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531147917,705,49,1,18,30,8xeuwzxnm7hdlbjjuezgfkz3w,1,77.1,5.5,2023-04-07T14:18:23.742Z,2023-04-10T09:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719169,136,1,1,18,31,8xeuwzxnm7hdlbjjuezgfkz3w,0,67.9,5,2023-04-07T14:18:24.511Z,2023-04-10T09:39:12Z,4179312239,178,,4169488203,212,37.5,4177008833,157,,4169488199,140,100.0,4169488197,56,Center,4169488201,141,24.7,4169488207,1,,4169488205,213,0.4,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719175,137,5,1,18,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,100.9,17.4,2023-04-07T14:18:29.387Z,2023-04-10T09:39:14Z,4169488231,346,,4169488291,233,147,4169488227,56,Right,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719059,147,5,1,18,36,5g1fnexeromjl0lvnxp8hpnhi,1,-0.9,82.6,2023-04-07T14:18:29.387Z,2023-04-10T09:39:14Z,4169488277,233,137,4169487607,56,Back,4170137385,346,,,,,,,,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720115,139,43,1,18,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-04-07T14:18:33.220Z,2023-04-07T16:05:14Z,4169493415,56,Right,4169508373,233,147,4170136957,144,5,,,,,,,,,,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719767,148,1,1,18,58,5g1fnexeromjl0lvnxp8hpnhi,1,5,63,2023-04-07T14:18:51.793Z,2023-04-10T09:39:17Z,4169491431,56,Left,4169491439,213,0.2,4169491437,212,57.9,4169491429,155,,4169491427,124,,4169491435,141,80.0,4169491447,74,,4169491441,1,,82h98ebusz83rox95oi9kafh1,C. Burton,4169491433,140,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719925,149,1,1,19,2,5g1fnexeromjl0lvnxp8hpnhi,1,59,80,2023-04-07T14:18:55.741Z,2023-04-10T09:39:28Z,4169492351,212,12.9,4177010387,156,,4179312675,178,,4169492349,141,76.7,4169492347,140,46.9,4169492353,213,3.3,4169492345,56,Back,,,,4xxoasz03erxlyonu2t8y5fqh,S. Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531148585,800,3,1,19,5,5g1fnexeromjl0lvnxp8hpnhi,0,42.2,94.5,2023-04-07T14:18:58.223Z,2023-04-10T09:39:34Z,4177011397,56,Back,4177011399,286,,4179312833,178,,4177011401,465,,4177011403,467,1225w9qp3uzp1fkblmyidsfhm,,,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719931,150,4,1,19,5,5g1fnexeromjl0lvnxp8hpnhi,1,41.1,92.6,2023-04-07T14:18:58.837Z,2023-04-10T09:39:41Z,4169492393,286,,4169492375,13,,4169492383,152,,4169492379,56,Back,4169492975,233,138,4169492389,265,,,,,,,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720033,138,4,1,19,5,8xeuwzxnm7hdlbjjuezgfkz3w,0,58.9,7.4,2023-04-07T14:18:58.838Z,2023-04-10T09:39:41Z,4169492915,152,,4179312937,178,,4169492917,265,,4169492911,13,,4169492919,285,,4169493057,233,150,4169492913,56,Right,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529719987,151,1,1,19,10,5g1fnexeromjl0lvnxp8hpnhi,1,39.6,92.7,2023-04-07T14:19:03.795Z,2023-04-10T09:39:45Z,4169492685,213,3.4,4169492673,5,,4169492681,141,86.8,4179313033,178,,4169492677,56,Back,4169492679,140,26.3,4169492683,212,14.5,4169492675,152,,48pxorkarv5aq03l6179bes45,B. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720081,152,1,1,19,12,5g1fnexeromjl0lvnxp8hpnhi,1,26.2,87.4,2023-04-07T14:19:05.307Z,2023-04-10T09:39:49Z,4169493241,213,4.6,4169493233,141,63.9,4169493237,212,16.2,4169493227,56,Back,4169493229,140,23.8,4179313143,178,,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720141,153,1,1,19,16,5g1fnexeromjl0lvnxp8hpnhi,1,23.8,63.9,2023-04-07T14:19:09.264Z,2023-04-10T09:39:54Z,4169493521,141,27.0,4169493519,140,27.1,4179313273,178,,4169493517,56,Back,4169493525,213,4.8,4169493523,212,25.3,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720387,154,1,1,19,17,5g1fnexeromjl0lvnxp8hpnhi,1,26.4,21.9,2023-04-07T14:19:11.059Z,2023-04-10T09:39:57Z,4169494713,212,13.7,4169494715,213,2.0,4169494707,56,Back,4169494709,140,21.3,4179313363,178,,4169494711,141,40.4,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720489,155,1,1,19,25,5g1fnexeromjl0lvnxp8hpnhi,1,39.2,27.2,2023-04-07T14:19:18.265Z,2023-04-10T09:40:01Z,4169495321,56,Right,4169495327,141,5.2,4179313451,178,,4169495331,212,20.1,4169495323,140,52.0,4169495333,213,5.4,,,,,,,wuidadmmyp6xcztp1lxdxg4p,D. Scarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720511,156,1,1,19,28,5g1fnexeromjl0lvnxp8hpnhi,0,55.7,15.6,2023-04-07T14:19:21.939Z,2023-04-10T09:40:04Z,4169495485,233,140,4169495433,213,0.6,4169495481,236,,4169495489,286,,4169495431,212,6.8,4169495425,56,Center,4179313535,178,,4169495429,141,21.2,oe0lbxtc4qftnd886dzfm385,J. Wilson,4169495427,140,,,,,,,,,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720501,140,74,1,19,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,42.4,81.1,2023-04-07T14:19:22.028Z,2023-04-10T09:40:10Z,4169495361,56,Back,4169495529,233,156,4169495363,285,,4179313741,178,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720557,157,1,1,19,30,5g1fnexeromjl0lvnxp8hpnhi,1,55.6,20.4,2023-04-07T14:19:23.311Z,2023-04-10T09:40:17Z,4179313967,178,,4169495693,140,65.6,4169495695,141,28.9,4169495699,213,0.5,4169495691,56,Center,4169495697,212,12.0,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720561,158,61,1,19,30,5g1fnexeromjl0lvnxp8hpnhi,0,65.6,28.9,2023-04-07T14:19:24.145Z,2023-04-10T09:40:23Z,4179314143,178,,4169495707,56,Center,,,,,,,,,,,,,,,,,,,5udpap0himq2ggsw4f0o5hqdx,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720575,141,49,1,19,31,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,78.7,2023-04-07T14:19:24.951Z,2023-04-10T09:40:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720641,142,1,1,19,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,78.7,2023-04-07T14:19:25.561Z,2023-04-10T09:40:32Z,4169496099,213,4.8,4169496089,141,58.7,4169496079,56,Back,4169496093,212,13.7,4179314453,178,,4169496083,140,33.4,,,,,,,bydqclpl0ph9brgu0esubx0ph,P. Souaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720753,143,1,1,19,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,33.3,52.2,2023-04-07T14:19:28.569Z,2023-04-10T09:40:40Z,4169496737,212,17.2,4169496739,213,1.0,4169496731,56,Back,4169496735,141,73.0,4169496733,140,42.7,4179314665,178,,,,,,,,1225w9qp3uzp1fkblmyidsfhm,J. Austerfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720817,145,50,1,19,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,55.4,61.8,2023-04-07T14:19:32.451Z,2023-04-10T09:40:46Z,4169497051,56,Center,4169497053,286,,4169497153,233,159,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720791,159,7,1,19,39,5g1fnexeromjl0lvnxp8hpnhi,1,44.6,38.2,2023-04-07T14:19:32.565Z,2023-04-10T09:40:51Z,4177016987,384,,4179315093,178,,4169496921,56,Back,4169496923,285,,4169497119,233,145,,,,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720849,160,1,1,19,40,5g1fnexeromjl0lvnxp8hpnhi,1,35.6,51.3,2023-04-07T14:19:33.480Z,2023-04-10T09:40:55Z,4169497213,141,39.1,4169497215,212,11.3,4169497209,140,28.3,4179315187,178,,4169497205,56,Back,4169497219,213,4.0,,,,,,,9llmzvk9nw1kwy73o8z9f8usp,M. Butcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720813,144,43,1,19,40,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-04-07T14:19:33.660Z,2023-04-09T15:13:27Z,4169497031,213,0.6,4169497025,140,52.2,4177025729,144,1,4169497023,56,Center,4169497027,141,60.3,4169497029,212,22.0,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720853,161,49,1,19,40,5g1fnexeromjl0lvnxp8hpnhi,1,28.6,37.3,2023-04-07T14:19:34.098Z,2023-04-10T09:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720881,162,1,1,19,41,5g1fnexeromjl0lvnxp8hpnhi,1,28.6,37.3,2023-04-07T14:19:34.232Z,2023-04-10T09:41:04Z,4169497393,140,33.5,4169497395,141,28.5,4179315447,178,,4169497397,212,7.9,4169497391,56,Back,4169497399,213,5.4,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529720949,163,1,1,19,42,5g1fnexeromjl0lvnxp8hpnhi,1,33.5,28.5,2023-04-07T14:19:35.800Z,2023-04-10T09:41:08Z,4169497803,56,Center,4179315561,178,,4169497809,212,31.2,4169497807,141,54.3,4169497811,213,0.6,4169497805,140,58.1,,,,,,,2q6bsyszm27v5uvs30j5ty311,J. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
