id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value
2501369071,100,61,1,9,14,b3vbyitzi3nrw9ehj1eoko219,1,53.4,2.3,2023-01-28T15:09:47.685Z,2023-01-31T10:15:55Z,4005239493,178,,3998847361,56,Right,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501367755,78,5,1,9,15,dmz37633qbsvl7gncq5s51yjw,1,56.1,101.4,2023-01-28T15:09:49.133Z,2023-01-31T10:15:59Z,3998840421,347,,3998842353,233,97,3998840419,56,Left,,,,,,,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368099,97,5,1,9,15,b3vbyitzi3nrw9ehj1eoko219,0,43.9,-1.4,2023-01-28T15:09:49.133Z,2023-01-31T10:15:59Z,3998842189,347,,3998842281,233,78,3998842187,56,Back,,,,,,,,,,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368541,79,1,1,9,31,dmz37633qbsvl7gncq5s51yjw,1,53.7,100,2023-01-28T15:10:05.477Z,2023-01-31T10:16:06Z,3998844611,56,Back,3998844613,140,33.4,3998844617,212,23.2,3998844621,1,,3998844619,213,3.5,3998844615,141,88.0,3998844609,107,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368611,80,1,1,9,37,dmz37633qbsvl7gncq5s51yjw,0,32.2,87.4,2023-01-28T15:10:10.576Z,2023-01-31T10:16:11Z,4005239911,178,,3998844969,212,52.7,3998844965,140,80.3,3998846097,157,,3998844973,1,,3998844967,141,65.1,3998844963,56,Center,3998844971,213,6.0,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368695,98,1,1,9,39,b3vbyitzi3nrw9ehj1eoko219,0,25.1,39.1,2023-01-28T15:10:13.377Z,2023-01-31T10:16:17Z,3998845413,140,33.4,4005240049,388,,3998845419,212,29.2,3998845415,141,0.0,3998845405,3,,3998845409,56,Back,3998845421,213,5.0,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368823,81,5,1,9,43,dmz37633qbsvl7gncq5s51yjw,1,65,102,2023-01-28T15:10:17.088Z,2023-01-31T10:16:24Z,3998846053,56,Left,3998846055,347,,3998846155,233,99,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501368701,99,5,1,9,43,b3vbyitzi3nrw9ehj1eoko219,0,35,-2,2023-01-28T15:10:17.088Z,2023-01-31T10:16:25Z,3998846201,233,81,3998845433,56,Back,3998845435,347,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369083,82,1,1,9,52,dmz37633qbsvl7gncq5s51yjw,1,59.3,100,2023-01-28T15:10:25.717Z,2023-01-31T10:16:33Z,3998847437,56,Center,3998847447,213,4.8,3998847441,141,77.2,3998847435,107,,3998847439,140,60.7,3998847445,212,16.3,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369123,83,1,1,9,53,dmz37633qbsvl7gncq5s51yjw,1,60.7,77.2,2023-01-28T15:10:26.813Z,2023-01-31T10:16:38Z,3998847663,212,11.8,3998847657,56,Left,3998847661,141,94.4,3998847659,140,62.0,3998847665,213,1.5,4005240581,178,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369321,84,2,1,9,54,dmz37633qbsvl7gncq5s51yjw,1,63.4,94.6,2023-01-28T15:10:27.711Z,2023-02-15T14:12:16Z,3998850531,7,aral6zvx8qxkfqkqwb7ldfk5x,4005240713,178,,3998848703,56,Left,3998848707,141,79.8,3998848705,140,77.6,,,,,,,,,,2oqi7v6d676hbe9i9agdl9ckp,J. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369333,101,55,1,9,54,b3vbyitzi3nrw9ehj1eoko219,1,23.4,24.8,2023-01-28T15:10:27.712Z,2023-02-15T14:12:26Z,4033748465,189,,,,,,,,,,,,,,,,,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501369341,85,43,1,9,59,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-01-28T15:10:32.612Z,2023-01-28T15:10:41Z,3998848787,13,0,3998848871,233,101,3998848795,286,0,3998849659,144,4,3998848791,56,Center,3998848789,295,0,3998848793,152,0,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370683,102,1,1,10,33,b3vbyitzi3nrw9ehj1eoko219,1,18.8,28.7,2023-01-28T15:11:07.099Z,2023-01-31T10:17:27Z,3998855975,241,,3998855985,212,9.8,4005241765,178,,3998855971,5,,3998855981,140,27.9,3998855987,213,0.2,3998855983,141,31.8,3998855977,56,Back,9tlowuu89l3fnv5iowela1ca2,C. Rushworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502429359,909,1,1,10,34,b3vbyitzi3nrw9ehj1eoko219,1,31.9,25.4,2023-01-28T15:11:07.888Z,2023-01-31T10:17:57Z,4004412061,212,8.4,4005242479,178,,4004412063,213,4.1,4004412057,140,27.1,4004412059,141,15.6,4004412055,56,Back,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370715,103,1,1,10,35,b3vbyitzi3nrw9ehj1eoko219,1,35,24.8,2023-01-28T15:11:08.824Z,2023-01-31T10:18:04Z,3998856159,56,Back,3998856165,212,16.3,4005242669,178,,3998856163,141,46.8,3998856167,213,2.0,3998856161,140,28.9,,,,,,,e9zi7fb2t4akk1pzjpuhe4bf9,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501448039,454,1,1,10,37,b3vbyitzi3nrw9ehj1eoko219,1,24.1,31.3,2023-01-28T15:11:10.750Z,2023-01-31T10:18:10Z,3999261139,140,26.9,3999261145,213,1.5,4005242803,178,,3999261143,212,31.6,3999261137,56,Back,3999261141,141,77.6,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370759,104,1,1,10,41,b3vbyitzi3nrw9ehj1eoko219,1,42.4,80.6,2023-01-28T15:11:15.255Z,2023-01-31T10:18:21Z,3998856417,56,Left,3998856425,212,17.2,3998856427,213,0.6,3998856423,141,94.1,3998856421,140,56.3,4005243131,178,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370841,105,1,1,10,43,b3vbyitzi3nrw9ehj1eoko219,1,56.3,94.1,2023-01-28T15:11:17.244Z,2023-01-31T10:18:25Z,3998856773,140,35.6,3998856781,213,3.8,3998856779,212,27.3,3998856775,141,69.9,4005243217,178,,3998856769,56,Back,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501370939,106,1,1,10,47,b3vbyitzi3nrw9ehj1eoko219,1,46.6,52.7,2023-01-28T15:11:21.094Z,2023-01-31T10:18:30Z,3998857345,212,15.6,3998857339,140,55.2,4005243375,178,,3998857341,141,34.0,3998857333,56,Center,3998857347,213,5.3,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371087,107,1,1,10,49,b3vbyitzi3nrw9ehj1eoko219,1,56.4,29.1,2023-01-28T15:11:23.249Z,2023-01-31T10:18:37Z,4005243511,178,,3998858005,56,Right,3998858009,140,68.3,3998858019,213,5.5,3998858017,212,16.8,3998858013,141,12.5,,,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371115,108,1,1,10,53,b3vbyitzi3nrw9ehj1eoko219,0,77.5,8,2023-01-28T15:11:26.563Z,2023-01-31T10:18:44Z,3998858179,141,38.9,3998858175,56,Center,4005243653,178,,4004412593,224,,4004412549,20,,3998858187,213,1.3,3998858173,155,,3998858183,212,21.8,5mx96hmn7ophhuvmybmf1esid,R. Poole,3998858177,140,82.9,3998858171,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371129,86,8,1,10,53,dmz37633qbsvl7gncq5s51yjw,1,17,65.4,2023-01-28T15:11:27.138Z,2023-01-31T10:18:50Z,3998858247,56,Back,4004412633,385,,4005243741,178,,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371287,109,1,1,10,57,b3vbyitzi3nrw9ehj1eoko219,0,66.7,8.3,2023-01-28T15:11:31.319Z,2023-01-31T10:18:55Z,3998859103,140,81.9,3998859101,56,Center,4005243807,178,,3998859105,141,48.5,3998859109,212,31.7,3998859115,213,1.0,3998859099,155,,,,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371341,87,12,1,11,0,dmz37633qbsvl7gncq5s51yjw,1,19.2,48.7,2023-01-28T15:11:33.723Z,2023-01-31T10:19:01Z,3998859411,141,56.0,3998859407,56,Back,3998859413,212,19.5,3998859479,15,,3998859409,140,37.2,4005243921,388,,3998859415,213,0.3,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371423,110,1,1,11,1,b3vbyitzi3nrw9ehj1eoko219,0,70.4,40.7,2023-01-28T15:11:35.448Z,2023-01-31T10:19:13Z,3998859845,141,69.0,3998859839,3,,3998859843,140,73.0,4005244345,178,,3998859847,212,19.4,3998859851,213,1.4,3998859841,56,Center,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502429565,755,49,1,11,4,dmz37633qbsvl7gncq5s51yjw,1,33.1,27.4,2023-01-28T15:11:37.691Z,2023-01-31T10:19:21Z,,,,,,,,,,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371583,88,1,1,11,4,dmz37633qbsvl7gncq5s51yjw,0,23.1,31.6,2023-01-28T15:11:37.701Z,2023-01-31T10:19:25Z,4005244779,178,,3998860639,212,47.5,3998860635,140,62.9,3998860641,213,5.8,3998860631,157,,3998860633,56,Right,3998860643,1,,3998860637,141,0.0,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371593,89,5,1,11,8,dmz37633qbsvl7gncq5s51yjw,0,68.3,-1.8,2023-01-28T15:11:42.097Z,2023-01-31T10:19:35Z,3998860689,347,,3998862391,233,111,3998860685,56,Right,,,,,,,,,,,,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371901,111,5,1,11,8,b3vbyitzi3nrw9ehj1eoko219,1,31.7,101.8,2023-01-28T15:11:42.097Z,2023-01-31T10:19:34Z,3998862357,233,89,3998862307,347,,3998862305,56,Back,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371925,112,1,1,11,17,b3vbyitzi3nrw9ehj1eoko219,1,26.3,100,2023-01-28T15:11:50.776Z,2023-01-31T10:19:39Z,3998862457,141,89.4,3998862453,56,Back,3998862463,213,4.6,3998862451,107,,3998862459,212,8.7,3998862455,140,25.1,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371971,113,1,1,11,18,b3vbyitzi3nrw9ehj1eoko219,1,25.1,89.4,2023-01-28T15:11:51.678Z,2023-01-31T10:19:54Z,3998862705,141,93.8,3998862713,213,1.1,3998862695,56,Back,4005245505,178,,3998862711,212,3.4,3998862701,140,26.7,,,,,,,2sqsqi4h0d982a171bfuqnd91,E. Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501371985,114,1,1,11,19,b3vbyitzi3nrw9ehj1eoko219,0,24.6,97.3,2023-01-28T15:11:53.051Z,2023-02-15T14:17:20Z,3998862817,56,Back,3998862825,213,5.9,4005245829,178,,3998862821,141,93.8,3998862823,212,6.2,3998862819,140,30.1,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372081,90,1,1,11,20,dmz37633qbsvl7gncq5s51yjw,1,66.4,6,2023-01-28T15:11:54.197Z,2023-02-15T14:16:34Z,3998863339,212,13.9,3998863335,141,21.7,3998863341,213,0.9,3998863331,56,Center,3998863329,3,,3998863333,140,74.9,4005246145,388,,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372089,91,49,1,11,22,dmz37633qbsvl7gncq5s51yjw,1,63.4,23.3,2023-01-28T15:11:55.874Z,2023-01-31T10:20:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372195,92,1,1,11,23,dmz37633qbsvl7gncq5s51yjw,0,74.6,27.9,2023-01-28T15:11:57.305Z,2023-02-15T14:17:05Z,3998863947,56,Center,4005246973,178,,3998863955,213,1.9,3998863953,212,10.7,3998863949,140,71.4,3998863951,141,42.9,,,,,,,5kyyaapya2gv5awlfgckmwpux,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372249,116,49,1,11,25,b3vbyitzi3nrw9ehj1eoko219,1,25.2,40.6,2023-01-28T15:11:58.927Z,2023-02-15T14:17:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502609527,1439,67,1,11,25,b3vbyitzi3nrw9ehj1eoko219,1,33,50.2,2023-01-28T15:11:58.962Z,2023-01-31T15:07:17Z,4005372381,233,1056,,,,,,,,,,,,,,,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502609525,1056,67,1,11,25,dmz37633qbsvl7gncq5s51yjw,0,67,49.8,2023-01-28T15:11:58.963Z,2023-01-31T11:43:29Z,4005372401,233,1439,,,,,,,,,,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372199,93,43,1,11,28,dmz37633qbsvl7gncq5s51yjw,1,0,0,2023-01-28T15:12:02.071Z,2023-01-30T15:20:59Z,4004413907,144,50,3998864365,233,115,3998863979,286,0,3998863977,56,Center,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372239,115,43,1,11,28,b3vbyitzi3nrw9ehj1eoko219,1,0,0,2023-01-28T15:12:02.072Z,2023-01-30T15:21:02Z,4004413975,144,7,3998864175,56,Back,3998864179,285,0,,,,,,,,,,,,,,,,1y7e8a23pc4xlc6ori1o1b8tm,S. Roughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372417,117,1,1,11,31,b3vbyitzi3nrw9ehj1eoko219,1,22.2,13.5,2023-01-28T15:12:04.925Z,2023-01-31T10:21:25Z,3998865147,141,5.9,3998865143,56,Back,3998865151,213,5.4,3998865149,212,6.7,3998865145,140,26.3,4005248167,178,,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372517,94,45,1,11,32,dmz37633qbsvl7gncq5s51yjw,0,73.2,93.2,2023-01-28T15:12:06.200Z,2023-02-15T17:06:19Z,3998865653,56,Left,3998865655,286,,4033924915,233,118,,,,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372433,118,3,1,11,32,b3vbyitzi3nrw9ehj1eoko219,1,26.8,6.8,2023-01-28T15:12:06.200Z,2023-02-15T14:38:36Z,4005248529,178,,4004414705,464,,3998865755,233,94,3998865219,285,,3998865217,56,Back,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372481,119,3,1,11,34,b3vbyitzi3nrw9ehj1eoko219,0,23.2,4.7,2023-01-28T15:12:08.261Z,2023-01-31T10:22:16Z,4004653699,233,95,3998865481,56,Back,4004414863,464,,3998865483,285,,4005249773,178,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372631,95,7,1,11,34,dmz37633qbsvl7gncq5s51yjw,1,76.8,95.3,2023-01-28T15:12:08.338Z,2023-02-15T14:31:41Z,3998866341,56,Left,4005249941,178,,4004414869,385,,3998866397,233,119,3998866345,286,,3998866339,167,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372699,96,5,1,11,35,dmz37633qbsvl7gncq5s51yjw,0,76.6,101.8,2023-01-28T15:12:08.972Z,2023-01-31T10:22:36Z,3998867125,233,120,3998866671,347,,3998866669,56,Left,,,,,,,,,,,,,,,,2u4m2ja4yhgtqjgwns2om5y7e,B. Worman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372757,120,5,1,11,35,b3vbyitzi3nrw9ehj1eoko219,1,23.4,-1.8,2023-01-28T15:12:08.972Z,2023-01-31T10:22:36Z,3998867043,233,96,3998866959,347,,3998866955,56,Back,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372851,121,1,1,11,42,b3vbyitzi3nrw9ehj1eoko219,1,19,0,2023-01-28T15:12:16.452Z,2023-01-31T10:22:53Z,3998867381,107,,3998867395,213,0.5,3998867393,212,17.7,3998867389,141,10.1,3998867383,56,Back,3998867387,140,34.0,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501372943,122,1,1,11,46,b3vbyitzi3nrw9ehj1eoko219,1,30,7.1,2023-01-28T15:12:19.836Z,2023-01-31T10:23:31Z,3998867871,56,Back,4005251837,178,,3998867881,212,7.2,3998867879,141,5.9,3998867873,140,23.2,3998867883,213,3.3,,,,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373085,123,1,1,11,47,b3vbyitzi3nrw9ehj1eoko219,0,23.2,5.9,2023-01-28T15:12:21.419Z,2023-01-31T10:23:37Z,3998868635,1,,3998868621,56,Center,3998868627,141,42.8,3998868619,155,,3998868623,140,65.4,3998868633,213,0.5,3998868631,212,50.9,4005251937,178,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373079,97,44,1,11,49,dmz37633qbsvl7gncq5s51yjw,1,31.6,66.6,2023-01-28T15:12:23.379Z,2023-01-31T15:07:18Z,3998868587,285,,3998868585,56,Back,3998868763,233,124,,,,,,,,,,,,,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373097,124,44,1,11,49,b3vbyitzi3nrw9ehj1eoko219,0,68.4,33.4,2023-01-28T15:12:23.380Z,2023-01-31T10:23:42Z,3998868795,233,97,3998868687,286,,3998868681,56,Center,,,,,,,,,,,,,,,,43dtg3eg858i3agncnpq3p1wp,B. House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373133,98,1,1,11,49,dmz37633qbsvl7gncq5s51yjw,1,28.8,70.9,2023-01-28T15:12:23.479Z,2023-01-31T15:07:18Z,3998868869,141,57.7,3998868865,56,Back,3998868875,212,11.7,3998868863,3,,3998868867,140,36.0,4005252261,388,,3998868877,213,5.4,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502429987,756,1,1,11,51,dmz37633qbsvl7gncq5s51yjw,0,36.3,56.3,2023-01-28T15:12:25.054Z,2023-02-15T14:32:16Z,4004415817,3,,4004415825,212,15.6,4004415821,140,45.7,4004415827,213,0.9,4005254443,178,,4004415819,56,Back,4004415823,141,74.0,,,,58yhuku61yc06xpc55v5cdtec,L. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373287,125,1,1,11,54,b3vbyitzi3nrw9ehj1eoko219,0,55,31,2023-01-28T15:12:27.983Z,2023-02-15T14:32:42Z,3998869651,212,39.5,4005255421,178,,3998869647,140,92.6,3998869643,56,Center,3998869653,213,0.0,3998869655,1,,3998869649,141,32.5,4033788601,4,,6g8w8yuvkuayxcegsvzcjmmzt,L. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373615,99,12,1,11,57,dmz37633qbsvl7gncq5s51yjw,1,13.5,69.1,2023-01-28T15:12:30.926Z,2023-01-31T10:25:58Z,4005255605,178,,3998871375,141,73.9,3998871379,212,3.6,3998871367,56,Back,3998871371,140,12.0,3998871383,213,2.0,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373325,126,61,1,11,57,b3vbyitzi3nrw9ehj1eoko219,1,93,30,2023-01-28T15:12:30.961Z,2023-01-31T10:26:10Z,3998869907,56,Center,4005256001,178,,,,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373625,100,5,1,11,58,dmz37633qbsvl7gncq5s51yjw,1,-0.8,68.8,2023-01-28T15:12:32.241Z,2023-01-31T10:26:37Z,3998871421,346,,3998872317,233,127,3998871419,56,Back,,,,,,,,,,,,,,,,9c3iyi7y3hdraso115kxmd87p,L. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501373373,127,5,1,11,58,b3vbyitzi3nrw9ehj1eoko219,0,100.8,31.2,2023-01-28T15:12:32.241Z,2023-01-31T10:26:37Z,3998870121,56,Center,3998872385,233,100,3998870123,346,,,,,,,,,,,,,,,,,33eqc4ye34v5r0ix9cqg9fo4p,O. Shodipo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374547,101,1,1,12,31,dmz37633qbsvl7gncq5s51yjw,0,4.6,60.8,2023-01-28T15:13:05.218Z,2023-01-31T10:26:44Z,3998876351,141,74.7,3998876361,74,,3998876357,1,,3998876347,56,Center,3998876353,212,60.8,3998876345,124,,3998876355,213,0.2,3998876349,140,61.8,3j589r3jhjkgpxxopsfit7aad,D. Mitov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374535,128,44,1,12,35,b3vbyitzi3nrw9ehj1eoko219,1,36.2,30.8,2023-01-28T15:13:09.002Z,2023-01-31T15:07:19Z,3998876283,56,Back,3999258051,233,102,3998876285,285,,,,,,,,,,,,,,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374551,102,44,1,12,35,dmz37633qbsvl7gncq5s51yjw,0,63.8,69.2,2023-01-28T15:13:09.003Z,2023-01-31T10:26:49Z,3998876381,286,,3998876379,56,Center,3999258055,233,128,,,,,,,,,,,,,,,,aral6zvx8qxkfqkqwb7ldfk5x,J. Ironside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501447559,453,1,1,12,35,b3vbyitzi3nrw9ehj1eoko219,1,43.5,26.2,2023-01-28T15:13:09.058Z,2023-01-31T15:07:19Z,3999258791,3,,3999258793,56,Back,3999258797,141,16.8,4005257311,388,,3999258801,213,3.6,3999258795,140,30.5,3999258799,212,15.1,,,,dwp8bqc4rdleti92n0s6q9rdh,P. O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502430171,910,49,1,12,37,b3vbyitzi3nrw9ehj1eoko219,1,31.3,26.2,2023-01-28T15:13:10.709Z,2023-01-31T10:27:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374675,129,1,1,12,37,b3vbyitzi3nrw9ehj1eoko219,0,31.4,25.9,2023-01-28T15:13:10.741Z,2023-01-31T10:27:06Z,3998877003,157,,3998877017,213,0.3,4005257643,178,,3998877013,141,45.4,3998877007,56,Center,3998877009,140,73.3,3998877019,1,,3998877015,212,45.9,5mx96hmn7ophhuvmybmf1esid,R. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374743,103,1,1,12,40,dmz37633qbsvl7gncq5s51yjw,0,22.1,72.4,2023-01-28T15:13:14.223Z,2023-01-31T10:27:23Z,4005258247,178,,3998877393,141,75.6,3998877389,140,29.7,3998877385,56,Back,3998877381,3,,3998877395,212,8.3,3998877399,213,0.3,,,,6s4sb4st1ploeraxawlckr4r9,R. Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501374887,130,1,1,12,42,b3vbyitzi3nrw9ehj1eoko219,1,64.3,38,2023-01-28T15:13:15.892Z,2023-01-31T10:27:35Z,3998878211,56,Right,3998878207,3,,3998878225,213,4.6,4005258635,388,,3998878219,141,14.0,3998878223,212,16.5,3998878215,140,62.0,,,,4wzaq9gqohygfo22tjibldfjd,D. Mândroiu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
