id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2493265013,149,44,1,20,28,5qwskbjpa17fvmtuu5qijy7cz,0,60.3,78.8,2022-12-26T15:21:34.011Z,2022-12-28T07:25:43Z,3956250605,286,,3956250603,56,Center,3956250689,233,159,,,,,,,,,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265021,160,1,1,20,28,9db4t34qy4owglhvvgwf5l22i,0,38.7,20,2022-12-26T15:21:34.083Z,2022-12-28T10:45:20Z,3956250647,212,2.2,3956250645,141,19.4,3956250639,3,,3956250649,213,6.1,3958234831,178,,3956250643,140,40.8,3956250641,56,Back,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265061,150,1,1,20,30,5qwskbjpa17fvmtuu5qijy7cz,0,59.1,75.6,2022-12-26T15:21:35.658Z,2022-12-28T07:26:00Z,3956250879,141,82.9,3956250875,56,Left,3958235019,178,,3956250877,140,64.7,3956250873,3,,3956250881,212,7.7,3956250883,213,0.7,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493265753,151,27,1,20,46,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-26T15:21:51.775Z,2022-12-28T07:26:11Z,3956254661,53,6ipjgy0ewyx7mnmolu0pp0mw9,3956254659,41,Injury,3956270525,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266617,161,27,1,20,46,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-26T15:21:51.775Z,2022-12-28T07:26:11Z,3956270577,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266633,152,28,1,21,26,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-26T15:22:32.049Z,2022-12-28T07:26:27Z,3956259199,55,151,3956259359,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266653,162,28,1,21,26,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-26T15:22:32.049Z,2022-12-28T07:26:26Z,3956259411,233,152,3956259299,55,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266657,153,68,1,21,34,5qwskbjpa17fvmtuu5qijy7cz,0,0,0,2022-12-26T15:22:40.210Z,2022-12-28T07:26:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266723,163,68,1,21,35,9db4t34qy4owglhvvgwf5l22i,1,0,0,2022-12-26T15:22:40.542Z,2022-12-28T07:26:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266767,164,49,1,21,35,9db4t34qy4owglhvvgwf5l22i,1,27.7,17.6,2022-12-26T15:22:41.493Z,2022-12-28T07:26:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266799,165,1,1,21,36,9db4t34qy4owglhvvgwf5l22i,1,27.7,17.6,2022-12-26T15:22:41.574Z,2022-12-28T07:26:50Z,3956260101,212,27.4,3956260103,213,2.3,3956260099,141,47.6,3956260095,56,Back,3958235769,178,,3956260097,140,10.3,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266921,166,1,1,21,40,9db4t34qy4owglhvvgwf5l22i,1,10.3,47.6,2022-12-26T15:22:45.546Z,2022-12-28T07:26:57Z,3956260691,56,Back,3956260693,140,21.2,3956260699,213,0.6,3956260695,141,59.4,3958235899,178,,3956260697,212,14.0,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493266971,167,1,1,21,46,9db4t34qy4owglhvvgwf5l22i,1,32.8,63.9,2022-12-26T15:22:51.781Z,2022-12-28T07:27:02Z,3958236043,178,,3956260961,212,20.7,3956260963,213,0.8,3956260959,141,86.5,3956260955,56,Back,3956260957,140,46.0,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267107,168,1,1,21,47,9db4t34qy4owglhvvgwf5l22i,1,46,86.5,2022-12-26T15:22:52.980Z,2022-12-28T07:27:06Z,3956261689,56,Back,3956261693,141,92.7,3956261691,140,40.7,3958236111,178,,3956261697,213,2.5,3956261695,212,7.0,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267169,169,1,1,21,49,9db4t34qy4owglhvvgwf5l22i,0,40.7,92.7,2022-12-26T15:22:54.663Z,2022-12-28T07:27:11Z,3956262047,1,,3956262035,155,,3956262045,213,6.0,3956262037,56,Center,3956262039,140,95.3,3958236165,178,,3956262041,141,71.4,3956262043,212,59.1,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267239,154,12,1,21,54,5qwskbjpa17fvmtuu5qijy7cz,1,4.3,28.6,2022-12-26T15:22:59.631Z,2022-12-28T07:27:18Z,3958236285,178,,3956262477,167,,3956262425,141,0.0,3956262435,213,4.6,3956262421,56,Back,3956262429,212,20.2,3956262423,140,2.4,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267243,155,5,1,21,56,5qwskbjpa17fvmtuu5qijy7cz,0,4.1,-1.3,2022-12-26T15:23:02.086Z,2022-12-28T07:27:21Z,3956264343,233,170,3956262449,56,Back,3956262451,347,,,,,,,,,,,,,,,,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267573,170,5,1,21,56,9db4t34qy4owglhvvgwf5l22i,1,95.9,101.3,2022-12-26T15:23:02.086Z,2022-12-28T07:27:21Z,3956264251,347,,3956264249,56,Left,3956264293,233,155,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267645,171,1,1,22,11,9db4t34qy4owglhvvgwf5l22i,1,94.2,100,2022-12-26T15:23:17.456Z,2022-12-28T07:27:38Z,3956264659,1,,3956264657,213,4.5,3956264655,212,21.9,3956264647,107,,3956264651,140,90.1,3956264653,141,70.0,3956264649,56,Center,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267691,172,1,1,22,14,9db4t34qy4owglhvvgwf5l22i,1,91.5,73.2,2022-12-26T15:23:20.365Z,2022-12-28T07:27:45Z,3958236955,178,,3956264903,141,85.1,3956264901,140,88.9,3956264899,56,Left,3956264905,212,8.5,3956264907,213,1.9,,,,,,,1r9aj50371x6f0xf7mmvldz9x,J. Norwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267755,173,1,1,22,16,9db4t34qy4owglhvvgwf5l22i,1,88.9,85.1,2022-12-26T15:23:21.525Z,2022-12-28T07:27:48Z,3956265285,213,0.0,3956265279,140,95.2,3956265275,56,Left,3958237049,178,,3956265281,141,85.4,3956265283,212,6.6,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267789,174,1,1,22,19,9db4t34qy4owglhvvgwf5l22i,1,96.8,87.1,2022-12-26T15:23:24.565Z,2022-12-28T07:45:52Z,3956265509,56,Left,3956265521,213,2.6,3956265517,212,4.1,3958253749,178,,3956265513,141,90.0,3956265511,140,93.4,,,,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267807,175,1,1,22,20,9db4t34qy4owglhvvgwf5l22i,0,93.4,90,2022-12-26T15:23:25.591Z,2022-12-28T07:45:56Z,3956265603,141,88.3,3956265601,140,93.3,3956265607,213,4.6,3956265605,212,1.2,3958253783,178,,3956265735,236,,3956265737,233,156,3956265597,56,Left,dwrnys3htjlb3asfou6425g16,L. Kitching,3956265741,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267819,156,74,1,22,20,5qwskbjpa17fvmtuu5qijy7cz,1,10.4,15,2022-12-26T15:23:25.650Z,2022-12-28T07:46:02Z,3956265649,56,Back,3958253909,178,,3956265651,285,,3956265781,233,175,,,,,,,,,,,,,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267867,157,1,1,22,21,5qwskbjpa17fvmtuu5qijy7cz,0,9,15.6,2022-12-26T15:23:26.526Z,2022-12-28T07:46:08Z,3958253993,178,,3956265885,56,Back,3956265887,140,10.8,3956265889,141,13.2,3956265893,213,5.6,3956265891,212,2.5,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267871,176,61,1,22,21,9db4t34qy4owglhvvgwf5l22i,1,91.9,89.4,2022-12-26T15:23:26.833Z,2022-12-28T07:46:17Z,3956265907,56,Left,3958254109,178,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493267975,177,1,1,22,24,9db4t34qy4owglhvvgwf5l22i,0,98.3,86.5,2022-12-26T15:23:30.502Z,2022-12-28T07:46:23Z,3956266721,286,,3956266717,233,158,3956266519,213,4.1,3956266713,236,,3956266513,140,97.5,3956266511,56,Left,3958254171,178,,3956266517,212,1.4,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,3956266515,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268003,158,74,1,22,25,5qwskbjpa17fvmtuu5qijy7cz,1,6.1,12.8,2022-12-26T15:23:30.575Z,2022-12-28T07:46:34Z,3958254301,389,,3956266673,285,,3956266669,56,Back,3956266769,233,177,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268035,159,5,1,22,26,5qwskbjpa17fvmtuu5qijy7cz,0,7.8,-1.6,2022-12-26T15:23:32.481Z,2022-12-28T07:46:43Z,3956266847,56,Back,3956266849,347,,3956267275,233,178,,,,,,,,,,,,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268113,178,5,1,22,26,9db4t34qy4owglhvvgwf5l22i,1,92.2,101.6,2022-12-26T15:23:32.481Z,2022-12-28T07:46:42Z,3956267199,56,Left,3956267245,233,159,3956267201,347,,,,,,,,,,,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268283,179,1,1,22,30,9db4t34qy4owglhvvgwf5l22i,1,89.9,100,2022-12-26T15:23:36.190Z,2022-12-28T07:46:46Z,3956268109,140,75.3,3956268105,107,,3956268107,56,Center,3956268115,213,4.1,3956268117,1,,3956268113,212,25.6,3956268111,141,71.7,,,,3k9tjd5wgpufcbq4od8jpo89h,N. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268287,180,4,1,22,33,9db4t34qy4owglhvvgwf5l22i,1,77.4,69,2022-12-26T15:23:39.010Z,2022-12-28T07:46:56Z,3956268129,152,,3956268131,265,,3956268133,286,,3956268127,56,Center,3956268125,13,,3956268139,233,160,,,,,,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493268279,160,4,1,22,33,5qwskbjpa17fvmtuu5qijy7cz,0,22.6,31,2022-12-26T15:23:39.011Z,2022-12-28T07:46:56Z,3956268085,265,,3956268079,13,,3956268087,285,,3956268155,233,180,3956268081,56,Back,3956268083,152,,3958254567,178,,,,,2asjeedy6igcuixqktdmk5k2x,M. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493269951,181,15,1,23,53,9db4t34qy4owglhvvgwf5l22i,1,76.5,66.4,2022-12-26T15:24:58.737Z,2022-12-28T07:47:00Z,3956280077,230,99.5,3956280075,147,60.3,3956279657,82,,3956280109,233,161,3956280067,102,50.9,3956280065,78,,3956279653,20,,3956280071,458,,1iy0goeaf5btyw09tr2ywbe8l,H. Kane,3956280073,146,85.8,3956280079,231,49.5,3958254601,178,3956277151,18,3956277153,56,3956280069,103,,,,Center,19,3956277149,26,,,,,,,,,,,,,,,,,,,
2493270023,161,10,1,23,53,5qwskbjpa17fvmtuu5qijy7cz,1,16,34.5,2022-12-26T15:24:59.110Z,2022-12-28T07:47:07Z,3956279685,233,181,3956277647,239,,3956277567,56,Back,3956277565,94,,3958254677,21,,3958254675,178,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270027,182,15,1,23,54,9db4t34qy4owglhvvgwf5l22i,1,76.2,63.9,2022-12-26T15:25:00.249Z,2022-12-28T07:47:56Z,3958255161,178,,3957938527,78,,3956283367,233,162,3956285831,103,19,3956285833,328,,3957938531,108,,3956285841,146,82.8,3956285835,458,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,3956285847,147,60.3,3956283277,20,,3956283275,24,3956285857,231,3956285853,230,3956283281,82,,,52.7,99.3,,3957938529,215,3956277585,56,Center,3956285829,102,,50.9,3956277581,18,,,,,,,,,,
2493270165,162,10,1,23,55,5qwskbjpa17fvmtuu5qijy7cz,1,11.9,33.4,2022-12-26T15:25:00.648Z,2022-12-28T07:48:05Z,3956283411,233,182,3956278311,56,Back,3956278303,94,,3958255269,21,,3958255267,178,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270153,183,13,1,23,57,9db4t34qy4owglhvvgwf5l22i,1,88.6,72.1,2022-12-26T15:25:02.752Z,2022-12-28T07:48:10Z,3956279017,24,,3958255345,178,,3956278265,64,,3956279349,103,54.2,3956279353,458,,3956279351,108,,3957938841,87,,3956279355,230,99.1,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,3956279357,231,52.7,3956278269,56,Center,3956279019,72,3956279347,102,,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,
2493270203,163,5,1,23,59,5qwskbjpa17fvmtuu5qijy7cz,1,-0.6,62.8,2022-12-26T15:25:04.704Z,2022-12-28T07:48:16Z,3956278505,56,Back,3956278507,346,,3956278599,233,184,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270195,184,5,1,23,59,9db4t34qy4owglhvvgwf5l22i,0,100.6,37.2,2022-12-26T15:25:04.704Z,2022-12-28T07:48:17Z,3956278647,233,163,3956278491,346,,3956278489,56,Center,,,,,,,,,,,,,,,,cruhiz25b3bbd4unocpu9bvf9,A. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270635,164,1,1,24,18,5qwskbjpa17fvmtuu5qijy7cz,1,5,63,2022-12-26T15:25:24.494Z,2022-12-28T07:48:21Z,3956280831,237,,3956280827,213,4.9,3956280825,212,28.8,3956280821,140,10.3,3956280823,141,21.5,3956280819,56,Back,3956280817,124,,,,,1aq6osi0b0c580dlu9ugnjaei,T. Savin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270741,165,1,1,24,22,5qwskbjpa17fvmtuu5qijy7cz,0,12.7,14.4,2022-12-26T15:25:28.038Z,2022-12-28T07:48:25Z,3956281417,140,46.5,3956281415,56,Back,3956281419,141,40.4,3956281421,212,39.6,3956281423,213,0.5,3956281411,155,,3958255491,178,,3956281425,1,,ag8f1ksvfel1a0y49d0iypuui,Baba Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270743,185,44,1,24,24,9db4t34qy4owglhvvgwf5l22i,1,53.2,55.9,2022-12-26T15:25:30.206Z,2022-12-28T10:45:21Z,3956281431,286,,3956281429,56,Center,3956281495,233,166,,,,,,,,,,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270747,166,44,1,24,24,5qwskbjpa17fvmtuu5qijy7cz,0,46.8,44.1,2022-12-26T15:25:30.207Z,2022-12-28T07:48:28Z,3956281487,233,185,3956281451,56,Back,3956281453,285,,,,,,,,,,,,,,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270751,186,1,1,24,24,9db4t34qy4owglhvvgwf5l22i,1,54.1,57.3,2022-12-26T15:25:30.346Z,2022-12-28T10:45:21Z,3957939303,141,90.9,3957939301,140,48.1,3957939299,3,,3958255525,388,,3957939307,213,1.8,3956281457,56,Back,3957939305,212,23.7,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270767,167,43,1,24,26,5qwskbjpa17fvmtuu5qijy7cz,1,0,0,2022-12-26T15:25:31.856Z,2022-12-27T18:29:19Z,3956281549,213,5.4,3956281539,3,0,3956281545,141,38.9,3956281547,212,1.3,3957939171,144,1,3956281541,56,Back,3956281543,140,47.3,,,,7uhajc3suc68vemamuc3dyvp,S. Whalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270775,187,49,1,24,28,9db4t34qy4owglhvvgwf5l22i,1,47.2,92.3,2022-12-26T15:25:33.537Z,2022-12-28T07:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270849,188,1,1,24,29,9db4t34qy4owglhvvgwf5l22i,0,67.9,91.4,2022-12-26T15:25:34.900Z,2022-12-28T07:48:38Z,3956281955,213,5.2,3958255625,178,,3956281949,141,54.9,3957939463,155,,3956281947,140,81.9,3956281951,212,28.8,3956281945,56,Center,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270893,168,1,1,24,31,5qwskbjpa17fvmtuu5qijy7cz,0,19.3,49.4,2022-12-26T15:25:37.035Z,2022-12-28T07:48:45Z,3956282199,213,6.1,3956282195,212,31.2,3958255705,178,,3956282191,141,41.5,3956282189,140,48.6,3956282187,56,Back,3956282185,3,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493583907,798,1,1,24,33,9db4t34qy4owglhvvgwf5l22i,1,62.4,57.6,2022-12-26T15:25:38.626Z,2022-12-28T07:48:53Z,3957939663,56,Back,3957939661,3,,3957939665,140,45.8,3957939667,141,55.9,3957939671,213,3.2,3957939669,212,17.5,3958255779,388,,,,,canpue729cozt0cw6a1dpi7ai,L. Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270951,189,1,1,24,35,9db4t34qy4owglhvvgwf5l22i,1,44.4,50.7,2022-12-26T15:25:40.600Z,2022-12-28T07:49:15Z,3956282483,140,47.8,3956282481,56,Back,3956282487,212,6.5,3956282485,141,42.7,3956282489,213,5.3,3958256011,388,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493270977,190,1,1,24,36,9db4t34qy4owglhvvgwf5l22i,1,47.8,42.7,2022-12-26T15:25:41.600Z,2022-12-28T07:49:19Z,3956282653,141,42.4,3956282651,140,33.3,3956282649,56,Back,3958256045,178,,3956282655,212,15.2,3956282657,213,3.2,,,,,,,d25ilw75uqbnk15v383e1kxrd,R. Cundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271083,191,1,1,24,38,9db4t34qy4owglhvvgwf5l22i,1,33.3,42.4,2022-12-26T15:25:43.935Z,2022-12-28T07:49:25Z,3956283259,213,3.1,3956283257,212,22.5,3956283255,141,43.9,3956283251,56,Back,3956283253,140,11.9,3958256095,178,,,,,,,,49ca952ot1c3ytut2s281ds6h,M. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271141,192,1,1,24,40,9db4t34qy4owglhvvgwf5l22i,1,10.1,49.6,2022-12-26T15:25:46.044Z,2022-12-28T07:49:29Z,3956283597,213,1.1,3956283595,212,27.3,3956283589,56,Back,3956283591,140,22.3,3956283593,141,85.0,3958256143,178,,,,,,,,c3nbdw1440h1uwwmixrjxwclx,B. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271219,193,1,1,24,44,9db4t34qy4owglhvvgwf5l22i,0,22.3,85,2022-12-26T15:25:49.745Z,2022-12-28T07:49:31Z,3956284001,141,51.6,3956284005,212,55.8,3956284009,213,5.9,3956283997,56,Center,3958256159,178,,3956283999,140,70.8,3956284015,1,,,,,dwrnys3htjlb3asfou6425g16,L. Kitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271243,169,49,1,24,47,5qwskbjpa17fvmtuu5qijy7cz,1,41.7,49.3,2022-12-26T15:25:52.599Z,2022-12-28T07:49:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271295,170,1,1,24,48,5qwskbjpa17fvmtuu5qijy7cz,1,41.7,49.3,2022-12-26T15:25:53.624Z,2022-12-28T07:49:42Z,3956284409,56,Back,3956284417,213,4.1,3956284415,212,13.1,3958256239,178,,3956284413,141,33.0,3956284411,140,35.0,,,,,,,a2g77lv071rnz76ujh30364tl,H. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271387,171,1,1,24,49,5qwskbjpa17fvmtuu5qijy7cz,1,33.8,30.1,2022-12-26T15:25:55.095Z,2022-12-28T07:49:47Z,3956284957,56,Back,3956284961,140,38.3,3956284963,141,33.9,3958256303,178,,3956284965,212,5.4,3956284967,213,0.5,,,,,,,23s9kwgzvgh27d393ymk0006h,R. Astley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271415,172,1,1,24,52,5qwskbjpa17fvmtuu5qijy7cz,1,37.8,37.1,2022-12-26T15:25:58.155Z,2022-12-28T07:49:52Z,3958256347,178,,3956285099,140,34.9,3956285097,56,Back,3956285109,213,1.9,3956285105,212,9.9,3956285101,141,50.9,,,,,,,ex0gkrnzj98vrwpk9tpcfw91x,S. Conneely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271509,173,1,1,24,54,5qwskbjpa17fvmtuu5qijy7cz,1,34.9,50.9,2022-12-26T15:25:59.660Z,2022-12-28T07:49:56Z,3956285605,212,21.9,3956285607,213,1.4,3956285599,56,Back,3956285603,141,82.9,3956285601,140,37.5,3958256371,178,,,,,,,,6ipjgy0ewyx7mnmolu0pp0mw9,L. Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271525,174,3,1,24,56,5qwskbjpa17fvmtuu5qijy7cz,0,42.8,91.1,2022-12-26T15:26:02.083Z,2022-12-28T07:50:01Z,3956286283,233,194,3956285665,56,Back,3956285667,286,,3958256419,178,,3957939935,464,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271631,194,7,1,24,56,9db4t34qy4owglhvvgwf5l22i,0,57.2,8.9,2022-12-26T15:26:02.295Z,2022-12-28T07:50:08Z,3956286191,285,,3957939961,383,,3956286187,56,Right,3956286255,233,174,3958256499,178,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493583961,723,61,1,24,56,5qwskbjpa17fvmtuu5qijy7cz,1,46.2,84.4,2022-12-26T15:26:02.458Z,2022-12-28T07:50:15Z,3958256565,178,,3957940111,56,Back,,,,,,,,,,,,,,,,,,,4i9u8cvqi0326gzqouf7uqju1,J. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271635,195,49,1,24,58,9db4t34qy4owglhvvgwf5l22i,1,56.6,11.1,2022-12-26T15:26:04.137Z,2022-12-28T07:50:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493271669,196,1,1,24,59,9db4t34qy4owglhvvgwf5l22i,1,56.6,11.1,2022-12-26T15:26:04.878Z,2022-12-28T07:50:47Z,3956286395,140,58.4,3956286397,141,27.6,3956286399,212,11.4,3956286401,213,1.4,3956286391,56,Center,3958256801,178,,,,,,,,4nm1tx8buxym4bf9f2pti2fhl,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
