id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2512011655,96,1,1,14,23,8xeuwzxnm7hdlbjjuezgfkz3w,1,76.3,82,2023-02-25T15:15:02.092Z,2023-02-28T17:51:42Z,4054848823,140,68.0,4054848825,141,82.7,4054848827,212,8.7,4063877973,178,,4054848821,56,Left,4054848829,213,3.1,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011901,97,1,1,14,25,8xeuwzxnm7hdlbjjuezgfkz3w,1,68,82.7,2023-02-25T15:15:04.043Z,2023-02-28T17:51:46Z,4054850091,213,0.3,4054850079,140,85.5,4054850083,141,90.0,4063878103,178,,4054850075,56,Left,4054850089,212,19.0,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512011989,98,1,1,14,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,79.1,84.5,2023-02-25T15:15:11.006Z,2023-02-28T17:51:53Z,4063878533,178,,4054850547,141,91.4,4054850545,140,89.6,4054850543,56,Left,4054850549,212,12.0,4054850553,213,0.4,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012119,99,1,1,14,34,8xeuwzxnm7hdlbjjuezgfkz3w,1,89.6,91.4,2023-02-25T15:15:13.184Z,2023-02-28T17:51:56Z,4063878613,178,,4054851221,56,Left,4054851231,212,6.3,4054851223,140,94.3,4054851235,213,5.6,4054851227,141,85.7,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012149,100,1,1,14,36,8xeuwzxnm7hdlbjjuezgfkz3w,0,94.3,85.7,2023-02-25T15:15:15.006Z,2023-02-28T17:51:59Z,4054851397,2,,4054851401,56,Center,4061963403,72,,4063878727,178,,4054851415,141,62.3,4054851407,140,88.9,4061963401,386,,4054851423,212,16.9,dhty303ilcb4cocqv68324xk9,L. Gibson,4061963399,225,,4054851429,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012199,132,12,1,14,36,8rfydplrc9ki0sirqi0drcybk,1,11.1,37.6,2023-02-25T15:15:15.961Z,2023-02-28T17:52:04Z,4054851615,56,Back,4054851621,212,26.8,4054851617,140,15.0,4054851749,167,,4054851619,141,0.0,4054851623,213,4.9,4063879021,178,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012889,101,5,1,14,39,8xeuwzxnm7hdlbjjuezgfkz3w,1,85.4,101.4,2023-02-25T15:15:18.261Z,2023-02-28T17:52:07Z,4054855105,56,Left,4054855173,233,133,4054855107,347,,,,,,,,,,,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012215,133,5,1,14,39,8rfydplrc9ki0sirqi0drcybk,0,14.6,-1.4,2023-02-25T15:15:18.261Z,2023-02-28T17:52:07Z,4054855309,233,101,4054851723,56,Back,4054851725,347,,,,,,,,,,,,,,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512012983,102,1,1,14,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,85.8,100,2023-02-25T15:15:34.052Z,2023-02-28T17:52:12Z,4054855527,141,81.7,4054855523,56,Left,4054855525,140,89.5,4054855531,213,5.0,4054855521,107,,4054855529,212,13.9,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013103,103,1,1,14,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,89.5,81.7,2023-02-25T15:15:34.872Z,2023-02-28T17:52:21Z,4054856193,140,84.8,4063879627,388,,4054856197,141,94.1,4054856189,56,Left,4061963553,156,,4054856199,212,9.8,4054856201,213,2.1,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013167,104,1,1,14,57,8xeuwzxnm7hdlbjjuezgfkz3w,0,84.8,94.1,2023-02-25T15:15:36.186Z,2023-02-28T17:52:30Z,4054856529,212,13.2,4054856531,213,0.0,4054856519,56,Left,4063880009,178,,4054856523,140,97.4,4054856527,141,94.7,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013225,135,1,1,14,58,8rfydplrc9ki0sirqi0drcybk,0,17.2,13.2,2023-02-25T15:15:37.047Z,2023-02-28T17:52:39Z,4054856803,141,14.0,4054856811,213,0.2,4063880339,21,,4054856805,212,2.8,4063880337,178,,4054856799,56,Back,4054856801,140,19.8,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013137,134,8,1,14,58,8rfydplrc9ki0sirqi0drcybk,1,16,16.7,2023-02-25T15:15:37.817Z,2023-02-28T17:52:51Z,4061963727,384,,4063880719,388,,4054856347,56,Back,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513723903,1107,67,1,14,59,8rfydplrc9ki0sirqi0drcybk,1,10.4,10.8,2023-02-25T15:15:38.718Z,2023-02-28T18:42:20Z,4063931205,233,1185,,,,,,,,,,,,,,,,,,,,,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513723901,1185,67,1,14,59,8xeuwzxnm7hdlbjjuezgfkz3w,0,89.6,89.2,2023-02-25T15:15:38.719Z,2023-02-28T18:25:37Z,4063931209,233,1107,,,,,,,,,,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513356059,820,1,1,14,59,8rfydplrc9ki0sirqi0drcybk,0,9.2,10.1,2023-02-25T15:15:38.727Z,2023-02-28T18:42:20Z,4061964375,56,Back,4061964381,212,4.1,4063880997,178,,4062060349,233,780,4061964889,236,,4061964377,140,13.1,4061964379,141,9.8,4061964891,286,,5q6s3r5ychv1d3r1tch4sot05,S. Rooney,4061964383,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513356067,780,74,1,14,59,8xeuwzxnm7hdlbjjuezgfkz3w,1,86.9,90.2,2023-02-25T15:15:38.763Z,2023-02-28T17:53:11Z,4063881195,178,,4061964419,285,,4062060353,233,820,4061964417,56,Left,,,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013355,106,1,1,15,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,82.9,90.1,2023-02-25T15:15:40.147Z,2023-02-28T17:30:11Z,4054857457,56,Left,4054857465,213,2.6,4054857463,212,6.8,4054857461,141,95.0,4063827715,178,,4054857459,140,77.2,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013243,105,43,1,15,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-25T15:15:40.174Z,2023-02-27T16:09:13Z,4054856889,141,87.2,4054856881,56,Left,4054856897,213,3.6,4054856893,212,11.4,4054856883,140,87.7,4061965051,144,1,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013551,107,1,1,15,4,8xeuwzxnm7hdlbjjuezgfkz3w,1,76.3,86.8,2023-02-25T15:15:43.843Z,2023-02-28T17:30:17Z,4054858403,213,0.6,4054858399,141,92.9,4054858401,212,7.8,4054858395,56,Left,4063827967,178,,4054858397,140,82.6,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013761,108,1,1,15,6,8xeuwzxnm7hdlbjjuezgfkz3w,1,83,92.7,2023-02-25T15:15:45.833Z,2023-02-28T17:30:20Z,4054859439,213,6.0,4054859429,56,Left,4063828123,178,,4054859431,140,90.3,4054859435,212,8.0,4054859433,141,89.4,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013977,109,1,1,15,11,8xeuwzxnm7hdlbjjuezgfkz3w,1,80.3,85.4,2023-02-25T15:15:50.855Z,2023-02-28T17:32:19Z,4054860439,141,56.7,4054860441,212,19.5,4054860437,140,81.1,4063832519,178,,4054860445,213,4.8,4054860435,56,Center,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513720943,940,83,1,15,13,8rfydplrc9ki0sirqi0drcybk,1,26,47.1,2023-02-25T15:15:52.335Z,2023-02-28T18:12:20Z,4063915973,399,505458,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013983,110,50,1,15,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.2,53.5,2023-02-25T15:15:54.188Z,2023-02-28T17:32:30Z,4054860471,286,,4054860469,56,Center,4054860757,233,136,,,,,,,,,,,,,,,,epb1j3o8uv7qo4yu31eoquicq,M. Mellon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512013999,136,7,1,15,15,8rfydplrc9ki0sirqi0drcybk,1,28.8,46.5,2023-02-25T15:15:54.243Z,2023-02-28T17:32:36Z,4054860537,285,,4054860707,233,110,4054860535,56,Back,4061965163,385,,4063833029,178,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014019,137,49,1,15,16,8rfydplrc9ki0sirqi0drcybk,1,36,45.4,2023-02-25T15:15:55.843Z,2023-02-28T17:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014217,138,1,1,15,19,8rfydplrc9ki0sirqi0drcybk,1,35.4,61.8,2023-02-25T15:15:58.006Z,2023-02-28T17:32:47Z,4063833395,178,,4054861627,56,Back,4054861637,213,3.2,4054861635,212,25.7,4054861629,140,11.0,4054861631,141,58.7,,,,,,,71or1ne6d9zuo038qdt6vcvoq,L. Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014423,139,1,1,15,22,8rfydplrc9ki0sirqi0drcybk,0,7.5,62.3,2023-02-25T15:16:01.482Z,2023-02-28T17:32:53Z,4054862643,141,55.4,4054862645,212,59.5,4054862647,213,6.2,4054862637,157,,4054862641,140,64.0,4054862649,1,,4054862639,56,Center,4063833669,178,,4e1c6yk50fl8hnwv6u1132j85,J. Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014461,111,44,1,15,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,39.6,40.8,2023-02-25T15:16:05.199Z,2023-02-28T18:42:21Z,4054862867,56,Back,4054862869,285,,4054862927,233,140,,,,,,,,,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014439,140,44,1,15,26,8rfydplrc9ki0sirqi0drcybk,0,60.4,59.2,2023-02-25T15:16:05.200Z,2023-02-28T17:33:08Z,4054862745,56,Center,4054862749,286,,4054863005,233,111,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014539,112,1,1,15,26,8xeuwzxnm7hdlbjjuezgfkz3w,1,43.1,36.9,2023-02-25T15:16:05.217Z,2023-02-28T18:42:21Z,4063834721,388,,4054863295,3,,4054863303,212,22.1,4054863299,140,61.6,4054863301,141,21.5,4054863297,56,Center,4054863305,213,5.8,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014549,113,49,1,15,27,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.6,21.5,2023-02-25T15:16:06.110Z,2023-02-28T17:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014617,114,1,1,15,28,8xeuwzxnm7hdlbjjuezgfkz3w,1,61.6,21.5,2023-02-25T15:16:07.686Z,2023-02-28T17:33:49Z,4054863717,56,Back,4054863739,1,,4054863721,140,32.2,4054863731,212,37.3,4054863737,213,2.5,4054863725,141,52.2,4063835907,178,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014717,115,1,1,15,32,8xeuwzxnm7hdlbjjuezgfkz3w,1,32.2,52.5,2023-02-25T15:16:11.540Z,2023-02-28T17:33:52Z,4054864275,212,26.7,4063836097,178,,4054864273,141,89.7,4054864277,213,1.3,4054864271,140,40.2,4054864269,56,Back,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014777,116,1,1,15,35,8xeuwzxnm7hdlbjjuezgfkz3w,1,42.1,88.9,2023-02-25T15:16:13.979Z,2023-02-28T17:33:56Z,4054864619,212,19.5,4063836211,178,,4054864617,141,60.6,4054864615,140,44.8,4054864621,213,4.9,4054864613,56,Back,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014821,117,1,1,15,36,8xeuwzxnm7hdlbjjuezgfkz3w,1,44.8,60.6,2023-02-25T15:16:15.635Z,2023-02-28T17:34:00Z,4054864877,56,Back,4054864895,213,2.0,4063836435,178,,4054864893,212,25.2,4054864879,140,35.2,4054864891,141,94.5,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512014907,118,1,1,15,38,8xeuwzxnm7hdlbjjuezgfkz3w,1,35.2,94.5,2023-02-25T15:16:17.636Z,2023-02-28T17:34:06Z,4054865331,140,52.5,4054865329,56,Center,4054865333,141,59.3,4063836589,178,,4054865335,212,30.0,4054865337,213,5.4,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015059,119,1,1,15,42,8xeuwzxnm7hdlbjjuezgfkz3w,1,52.5,59.3,2023-02-25T15:16:21.156Z,2023-02-28T17:34:11Z,4054866057,1,,4054866049,140,80.9,4054866055,213,5.4,4054866053,212,48.1,4054876821,155,,4063836723,178,,4054866045,56,Right,4054866051,141,3.8,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015159,120,1,1,15,44,8xeuwzxnm7hdlbjjuezgfkz3w,1,80.9,3.8,2023-02-25T15:16:23.642Z,2023-02-28T17:34:25Z,4054866561,212,12.0,4054866551,3,,4063837177,388,,4054866555,140,84.8,4054866553,56,Right,4054866567,213,1.2,4054866557,141,20.4,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015239,121,1,1,15,48,8xeuwzxnm7hdlbjjuezgfkz3w,1,80.8,15.2,2023-02-25T15:16:27.405Z,2023-02-28T17:34:36Z,4054866947,141,4.7,4054866951,213,3.6,4054866943,56,Right,4054866945,140,68.4,4063837717,178,,4054866949,212,14.8,,,,,,,5pf4sma6x95qcuhx6wmqqzu1h,A. Gnahoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015305,122,1,1,15,50,8xeuwzxnm7hdlbjjuezgfkz3w,1,68.4,4.7,2023-02-25T15:16:29.382Z,2023-02-28T17:34:40Z,4054867371,212,10.6,4054867369,141,19.7,4054867373,213,1.3,4054867367,140,71.1,4063837963,178,,4054867365,56,Right,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015511,123,1,1,15,51,8xeuwzxnm7hdlbjjuezgfkz3w,1,71.1,20,2023-02-25T15:16:30.933Z,2023-02-28T17:34:44Z,4054868419,141,6.4,4054868423,213,5.6,4063838225,178,,4054868415,140,82.5,4054868421,212,15.1,4054868413,56,Right,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015575,124,1,1,15,56,8xeuwzxnm7hdlbjjuezgfkz3w,0,85.6,9.8,2023-02-25T15:16:35.582Z,2023-02-28T17:34:48Z,4061967567,223,,4054868729,141,40.0,4054868731,212,20.9,4054868721,2,,4063838373,178,,4054868727,140,89.1,4054868725,56,Center,4054868723,155,,5pf4sma6x95qcuhx6wmqqzu1h,A. Gnahoua,4061967569,72,,4054868733,213,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015617,141,12,1,15,57,8rfydplrc9ki0sirqi0drcybk,1,10.6,65.7,2023-02-25T15:16:36.541Z,2023-02-28T17:34:54Z,4063838559,178,,4054868913,213,0.3,4054868909,141,76.7,4054868907,140,31.3,4054868947,15,,4054868911,212,23.0,4054868905,56,Back,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512015809,125,1,1,16,1,8xeuwzxnm7hdlbjjuezgfkz3w,1,66.6,20.1,2023-02-25T15:16:40.149Z,2023-02-28T17:34:58Z,4054869859,213,4.3,4054869851,56,Right,4054869857,212,6.7,4054869855,141,11.1,4054869853,140,64.1,4063838721,178,,,,,,,,3nxrsmys3v8ci6xeqsx8yaac5,F. Rawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016031,126,1,1,16,2,8xeuwzxnm7hdlbjjuezgfkz3w,1,64.1,11.1,2023-02-25T15:16:41.412Z,2023-02-28T17:35:02Z,4063838985,178,,4054871029,56,Back,4054871031,140,46.1,4054871037,213,2.3,4054871035,212,27.3,4054871033,141,40.1,,,,,,,dqgptypyedqzff38kn24en3s9,D. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016163,127,1,1,16,9,8xeuwzxnm7hdlbjjuezgfkz3w,1,53.5,53.7,2023-02-25T15:16:48.036Z,2023-02-28T17:35:06Z,4054871653,212,24.3,4054871649,140,68.1,4054871655,213,0.9,4054871651,141,81.4,4063839097,178,,4054871647,56,Left,,,,,,,cqbxzfg7eb97z1rx01kms6ay1,J. Bedeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016305,128,1,1,16,12,8xeuwzxnm7hdlbjjuezgfkz3w,1,67.6,79.3,2023-02-25T15:16:51.330Z,2023-02-28T17:35:09Z,4054872309,141,51.5,4054872313,213,4.1,4063839171,178,,4054872307,140,54.3,4054872305,56,Center,4054872311,212,23.5,,,,,,,dhty303ilcb4cocqv68324xk9,L. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016429,129,1,1,16,15,8xeuwzxnm7hdlbjjuezgfkz3w,1,54.3,51.5,2023-02-25T15:16:54.674Z,2023-02-28T17:35:30Z,4054872933,212,17.2,4054872935,213,0.3,4054872927,56,Center,4063840015,178,,4054872931,141,58.8,4054872929,140,70.0,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016443,130,3,1,16,16,8xeuwzxnm7hdlbjjuezgfkz3w,0,68.9,62.3,2023-02-25T15:16:55.703Z,2023-02-28T17:35:37Z,4054872999,56,Center,4063840159,178,,4062083515,465,,4062059983,233,142,4054873001,286,,,,,,,,,,,b9apqidquztaojf6e3my6v7bp,D. Crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016473,142,7,1,16,16,8rfydplrc9ki0sirqi0drcybk,1,31.1,37.7,2023-02-25T15:16:55.722Z,2023-02-28T17:35:41Z,4054873253,233,130,4054873161,56,Back,4063840317,178,,4061968093,383,,4054873163,285,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016487,143,49,1,16,17,8rfydplrc9ki0sirqi0drcybk,1,34.5,37.6,2023-02-25T15:16:56.520Z,2023-02-28T17:35:52Z,,,,,,,,,,,,,,,,,,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016575,144,1,1,16,17,8rfydplrc9ki0sirqi0drcybk,1,34.5,37.6,2023-02-25T15:16:56.949Z,2023-02-28T17:36:14Z,4054873647,141,49.9,4054873645,140,38.2,4054873651,213,1.1,4054873643,56,Back,4054873649,212,9.2,4063841219,178,,,,,,,,f1rmwe24zg4697bqpc3z0y40l,J. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016601,145,61,1,16,20,8rfydplrc9ki0sirqi0drcybk,0,42.3,54.5,2023-02-25T15:16:59.814Z,2023-02-28T17:36:20Z,4054873733,56,Back,4063841457,178,,,,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016695,132,49,1,16,21,8xeuwzxnm7hdlbjjuezgfkz3w,1,60.1,48.4,2023-02-25T15:17:00.965Z,2023-02-28T17:36:25Z,,,,,,,,,,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016689,131,43,1,16,22,8xeuwzxnm7hdlbjjuezgfkz3w,1,0,0,2023-02-25T15:17:01.535Z,2023-02-27T16:12:14Z,4054874157,56,Center,4061968551,144,7,4054874267,233,145,4054874159,285,0,,,,,,,,,,,,,8f5io2957l6ye5u7bsan0ecfe,J. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016877,133,1,1,16,25,8xeuwzxnm7hdlbjjuezgfkz3w,0,60.1,48.4,2023-02-25T15:17:04.743Z,2023-02-28T17:36:29Z,4054875213,213,0.9,4054875191,56,Left,4054875217,1,,4063841823,178,,4054875203,141,100.0,4054875207,212,45.0,4054875197,140,86.9,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512016881,134,5,1,16,30,8xeuwzxnm7hdlbjjuezgfkz3w,0,89,100.9,2023-02-25T15:17:09.131Z,2023-02-28T17:36:35Z,4054875241,56,Left,4054875243,347,,4054880225,233,146,,,,,,,,,,,,,,,,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512017793,146,5,1,16,30,8rfydplrc9ki0sirqi0drcybk,1,11,-0.9,2023-02-25T15:17:09.131Z,2023-02-28T17:36:35Z,4054880193,233,134,4054880091,56,Back,4054880093,347,,,,,,,,,,,,,,,,,3je74tc5emuou6ckwdbscsbu,Carlos Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512017995,147,1,1,16,52,8rfydplrc9ki0sirqi0drcybk,0,9,0,2023-02-25T15:17:31.384Z,2023-02-28T17:36:42Z,4054881059,1,,4054881051,140,42.1,4054881047,107,,4054881049,56,Back,4054881055,212,35.4,4054881053,141,8.2,4054881057,213,0.2,,,,emuuuhvah1jtq2fqs9ybfovvu,H. Holgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018013,135,44,1,16,54,8xeuwzxnm7hdlbjjuezgfkz3w,1,63.2,92.6,2023-02-25T15:17:33.389Z,2023-02-28T18:42:21Z,4054881157,56,Left,4054881189,233,148,4054881159,286,,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018009,148,44,1,16,54,8rfydplrc9ki0sirqi0drcybk,0,36.8,7.4,2023-02-25T15:17:33.390Z,2023-02-28T17:37:28Z,4054881131,56,Back,4054881305,233,135,4054881133,285,,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018025,136,1,1,16,54,8xeuwzxnm7hdlbjjuezgfkz3w,0,68.7,93.6,2023-02-25T15:17:33.444Z,2023-02-28T18:42:22Z,4054881249,140,62.1,4054881255,213,3.2,4054881253,212,6.9,4063842693,388,,4054881245,3,,4054881251,141,92.9,4054881247,56,Left,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018491,150,61,1,16,54,8rfydplrc9ki0sirqi0drcybk,1,42.1,4.4,2023-02-25T15:17:33.463Z,2023-02-28T17:37:00Z,4063843043,15,,4063843045,388,,4054883529,56,Back,,,,,,,,,,,,,,,,74p53a79q1tlis3a3gladqor9,J. Stockley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512018679,137,5,1,16,55,8xeuwzxnm7hdlbjjuezgfkz3w,1,56.4,102,2023-02-25T15:17:34.972Z,2023-02-28T17:37:32Z,4054884443,347,,4054884441,56,Left,4055170061,233,149,,,,,,,,,,,,,,,,a06js9xdgcoqq2mjjp9bbozu2,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
