id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2537091261,162,44,1,16,17,8b523ujgl21tbc01me65q0aoh,0,83.4,63.5,2023-04-22T14:17:14.010Z,2023-04-25T07:51:01Z,4208631175,286,,4208631383,233,143,4208631173,56,Center,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091227,144,12,1,16,17,5jjqm8h6qm1w4s5f93uubhdrj,1,14.8,35.1,2023-04-22T14:17:14.032Z,2023-04-25T08:34:31Z,4208631023,141,8.0,4208631025,212,19.1,4208631089,15,,4208631021,140,10.0,4208631019,56,Back,4218914603,388,,4208631027,213,4.4,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091487,147,49,1,16,19,5jjqm8h6qm1w4s5f93uubhdrj,1,8.6,10.3,2023-04-22T14:17:16.903Z,2023-04-25T07:51:12Z,,,,,,,,,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091319,145,1,1,16,19,5jjqm8h6qm1w4s5f93uubhdrj,0,6.7,8.2,2023-04-22T14:17:16.934Z,2023-04-25T07:51:16Z,4208631495,212,11.1,4208631487,157,,4208631491,140,15.0,4208631497,213,5.6,4218914831,178,,4208631493,141,0.0,4208631501,1,,4208631489,56,Back,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537091333,146,5,1,16,20,5jjqm8h6qm1w4s5f93uubhdrj,0,16,-1.7,2023-04-22T14:17:17.755Z,2023-04-25T07:51:21Z,4208635795,233,163,4208631537,56,Back,4208631539,347,,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092103,163,5,1,16,20,8b523ujgl21tbc01me65q0aoh,1,84,101.7,2023-04-22T14:17:17.755Z,2023-04-25T07:51:20Z,4208635609,56,Left,4208635615,347,,4208635709,233,146,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092245,164,1,1,16,42,8b523ujgl21tbc01me65q0aoh,1,83.1,100,2023-04-22T14:17:39.608Z,2023-04-25T07:51:25Z,4208636359,212,21.9,4208636353,140,94.2,4208636361,213,5.3,4208636347,56,Center,4208636363,1,,4208636341,107,,4208636357,141,74.1,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092371,165,1,1,16,44,8b523ujgl21tbc01me65q0aoh,1,94.2,74.1,2023-04-22T14:17:41.387Z,2023-04-25T07:51:44Z,4208637019,3,,4208654041,154,,4208637027,212,8.4,4208654039,210,15,4208637025,141,75.3,4208637021,56,Center,4208637029,213,3.0,4218915023,178,,1uyg5c61jzqickqaegb07yk15,G. Hirst,4208637023,140,,,,,,,1,,,,,,,,,,,,,,86.2,,,,,,,,,,,,,,
2537092375,166,15,1,16,45,8b523ujgl21tbc01me65q0aoh,1,86.3,66.6,2023-04-22T14:17:42.733Z,2023-04-25T07:51:45Z,4209055165,78,,4208652601,20,,4217366673,160,,4208654185,146,99.3,4208654183,103,13.3,4208654177,55,165,4208637047,64,,4208637049,56,Center,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,4208654187,147,4209055167,328,4218915123,178,4208654181,102,,,4208654169,154,,51.0,4208654165,29,,4208652757,233,4208654173,133,,51.1,,148,,,,,,,,,,,,
2537092961,148,10,1,16,46,5jjqm8h6qm1w4s5f93uubhdrj,1,2.2,46.4,2023-04-22T14:17:43.132Z,2023-04-25T07:51:59Z,4208641621,174,,4217367489,377,,4208640129,182,,4217367487,180,,4208652785,233,166,4208640131,56,Back,,,,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537092469,167,16,1,16,48,8b523ujgl21tbc01me65q0aoh,1,94.6,38.4,2023-04-22T14:17:45.219Z,2023-04-25T07:52:09Z,4208651243,280,ATTEMPT_SAVED,4208651215,102,51.6,4208651237,230,98.8,4217368657,395,0.1,4208651213,78,,4208651245,281,7fpcipp26a9fqes841ad7lh3p,4218915831,178,,4208637545,56,Center,6v9kb953ugi8odu4tdly7v3yt,W. Burns,4208651219,214,4209866407,60,4208651217,103,4208651233,458,,13.9,4208651247,282,40,,4217368643,160,,4208642179,374,4208642169,20,,,,2023-04-22 15:17:44.558,4208651239,231,48.4,4217368659,396,53.4,4208642187,375,16:47.564,4208651225,328,
2537094991,150,1,1,17,57,5jjqm8h6qm1w4s5f93uubhdrj,1,49.1,50.1,2023-04-22T14:18:54.032Z,2023-04-25T07:52:12Z,4208650359,279,G,4208650353,141,62.1,4208650349,56,Back,4218915885,178,,4208650355,212,20.9,4208650351,140,30.8,4208650357,213,2.7,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095121,151,1,1,17,59,5jjqm8h6qm1w4s5f93uubhdrj,1,29.4,66,2023-04-22T14:18:56.325Z,2023-04-25T07:52:17Z,4208651031,212,23.3,4208651029,141,32.1,4208651027,140,32.4,4218915969,178,,4208651033,213,4.8,4208651025,56,Back,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095185,152,1,1,18,2,5jjqm8h6qm1w4s5f93uubhdrj,1,32,28.5,2023-04-22T14:18:59.401Z,2023-04-25T07:52:21Z,4218916017,178,,4208651385,56,Back,4208651387,140,42.8,4208651391,212,11.4,4208651389,141,30.7,4208651393,213,0.1,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095229,153,1,1,18,3,5jjqm8h6qm1w4s5f93uubhdrj,1,42.8,30.7,2023-04-22T14:19:00.130Z,2023-04-25T07:53:14Z,4208651591,212,10.1,4218916695,178,,4208651583,56,Back,4208651597,213,3.5,4208651589,141,26.1,4208651585,140,33.7,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095301,154,1,1,18,5,5jjqm8h6qm1w4s5f93uubhdrj,1,34,25.6,2023-04-22T14:19:02.348Z,2023-04-25T07:53:17Z,4208651943,56,Back,4208651945,140,30.4,4208651949,212,11.1,4218916727,178,,4208651947,141,41.0,4208651951,213,1.9,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095451,155,1,1,18,7,5jjqm8h6qm1w4s5f93uubhdrj,1,30.1,45.1,2023-04-22T14:19:04.267Z,2023-04-25T07:53:20Z,4208652845,56,Back,4208652851,212,23.5,4208652847,140,33.6,4208652849,141,79.3,4218916777,178,,4208652853,213,1.4,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095559,156,1,1,18,11,5jjqm8h6qm1w4s5f93uubhdrj,1,34.5,88.9,2023-04-22T14:19:08.633Z,2023-04-25T07:53:23Z,4218916845,178,,4208653467,141,73.2,4208653459,56,Back,4208653477,213,5.6,4208653463,140,46.0,4208653473,212,16.1,,,,,,,2k02tiy3x2a7o11h0kxw33fmd,D. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095567,157,61,1,18,12,5jjqm8h6qm1w4s5f93uubhdrj,0,45.6,72.3,2023-04-22T14:19:09.411Z,2023-04-25T08:14:33Z,4208653517,56,Back,4218938301,178,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539013585,793,67,1,18,13,8b523ujgl21tbc01me65q0aoh,1,46.8,27.6,2023-04-22T14:19:10.882Z,2023-04-25T08:34:31Z,4218938513,233,864,,,,,,,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539013581,864,67,1,18,13,5jjqm8h6qm1w4s5f93uubhdrj,0,53.2,72.4,2023-04-22T14:19:10.883Z,2023-04-25T08:14:45Z,4218938521,233,793,,,,,,,,,,,,,,,,,,,,,,4y9ghbncgfgpv4qd604g8jw15,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095801,169,1,1,18,13,8b523ujgl21tbc01me65q0aoh,1,61.4,36.7,2023-04-22T14:19:10.906Z,2023-04-25T08:34:32Z,4208654801,141,46.7,4208654797,56,Center,4208654805,213,0.5,4208654799,140,73.3,4218916977,178,,4208654803,212,14.2,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095725,168,49,1,18,15,8b523ujgl21tbc01me65q0aoh,1,61.4,36.7,2023-04-22T14:19:12.256Z,2023-04-25T07:53:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095841,170,1,1,18,18,8b523ujgl21tbc01me65q0aoh,0,76.2,58.5,2023-04-22T14:19:15.540Z,2023-04-25T07:53:44Z,4218917069,178,,4208654993,212,9.8,4208654981,56,Center,4208654997,213,0.2,4208654987,140,85.3,4208654991,141,61.5,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095733,158,12,1,18,19,5jjqm8h6qm1w4s5f93uubhdrj,1,8.4,33.1,2023-04-22T14:19:16.910Z,2023-04-25T07:54:16Z,4208654419,56,Back,4208654427,141,0.0,4208654573,167,,4218917581,389,,4208654431,212,24.0,4208654435,213,4.5,4208654423,140,4.6,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537095745,159,5,1,18,21,5jjqm8h6qm1w4s5f93uubhdrj,0,10.2,-1.8,2023-04-22T14:19:18.878Z,2023-04-25T07:54:22Z,4208654493,56,Back,4208654495,347,,4208701485,233,171,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096305,171,5,1,18,21,8b523ujgl21tbc01me65q0aoh,1,89.8,101.8,2023-04-22T14:19:18.878Z,2023-04-25T07:54:21Z,4208701417,233,159,4208657327,56,Left,4208657329,347,,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096833,172,1,1,18,49,8b523ujgl21tbc01me65q0aoh,0,84.2,100,2023-04-22T14:19:46.464Z,2023-04-25T07:54:25Z,4208660283,212,27.2,4208660269,107,,4208660273,56,Center,4208660279,141,63.9,4208660287,213,5.0,4208660291,1,,4208660275,140,92.1,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096875,160,44,1,18,51,5jjqm8h6qm1w4s5f93uubhdrj,1,8.8,44.6,2023-04-22T14:19:48.557Z,2023-04-25T08:34:32Z,4208660561,233,173,4208660511,56,Back,4208660513,285,,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096841,173,44,1,18,51,8b523ujgl21tbc01me65q0aoh,0,91.2,55.4,2023-04-22T14:19:48.558Z,2023-04-25T07:54:29Z,4208660575,233,160,4208660323,56,Center,4208660325,286,,,,,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537096907,161,12,1,18,51,5jjqm8h6qm1w4s5f93uubhdrj,1,9.6,53.1,2023-04-22T14:19:48.610Z,2023-04-25T08:34:32Z,4208660735,15,,4208660677,212,14.1,4208660675,141,64.3,4208660671,56,Back,4208660679,213,0.6,4218917785,388,,4208660673,140,20.9,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097065,174,1,1,18,54,8b523ujgl21tbc01me65q0aoh,1,69.7,41.5,2023-04-22T14:19:51.739Z,2023-04-25T07:54:42Z,4208661607,141,58.1,4208661605,140,51.7,4218917879,178,,4208661603,56,Center,4208661611,213,2.6,4208661609,212,22.0,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097185,175,1,1,18,58,8b523ujgl21tbc01me65q0aoh,1,48.3,59.6,2023-04-22T14:19:55.269Z,2023-04-25T07:54:46Z,4208662221,56,Left,4218917939,178,,4208662229,141,80.8,4208662225,140,55.3,4208662235,212,16.2,4208662239,213,1.1,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097475,176,1,1,19,1,8b523ujgl21tbc01me65q0aoh,1,54.1,86.3,2023-04-22T14:19:58.356Z,2023-04-25T07:54:49Z,4208663779,213,0.1,4208663769,155,,4208663773,140,90.3,4208663783,1,,4208663775,141,91.4,4208663771,56,Left,4218918019,178,,4208663777,212,38.2,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097481,177,50,1,19,4,8b523ujgl21tbc01me65q0aoh,1,97.8,94.6,2023-04-22T14:20:01.127Z,2023-04-25T07:55:03Z,4208663819,56,Left,4208675477,286,,4208675613,233,162,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097419,162,7,1,19,6,5jjqm8h6qm1w4s5f93uubhdrj,1,2.2,5.4,2023-04-22T14:20:03.293Z,2023-04-25T07:55:08Z,4208673009,285,,4208675573,233,177,4208663495,56,Back,4218918307,178,,4217373509,385,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537097433,163,5,1,19,7,5jjqm8h6qm1w4s5f93uubhdrj,0,2.4,-1.2,2023-04-22T14:20:04.366Z,2023-04-25T07:55:12Z,4208663565,56,Back,4208663567,347,,4208667375,233,178,,,,,,,,,,,,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098107,178,5,1,19,7,8b523ujgl21tbc01me65q0aoh,1,97.6,101.2,2023-04-22T14:20:04.366Z,2023-04-25T07:55:11Z,4208667341,233,163,4208667279,347,,4208667275,56,Left,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098225,179,1,1,19,30,8b523ujgl21tbc01me65q0aoh,0,95.7,100,2023-04-22T14:20:27.877Z,2023-04-25T07:55:16Z,4208667925,213,4.5,4208667921,212,23.1,4208667913,56,Center,4208667927,1,,4208667917,141,67.8,4208667915,140,91.5,4208667911,107,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100323,191,43,1,19,32,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-04-22T14:20:29.874Z,2023-04-24T12:45:21Z,4208689277,233,176,4217374993,144,44,4208679485,56,Center,4208679489,286,0,,,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537101981,176,43,1,19,32,5jjqm8h6qm1w4s5f93uubhdrj,1,0,0,2023-04-22T14:20:29.875Z,2023-04-24T12:45:22Z,4208688473,56,Back,4208688475,285,0,4217375003,144,44,,,,,,,,,,,,,,,,dxndu5lwom3srja7xhiadmdw5,J. Clarke-Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100363,192,43,1,19,32,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-04-22T14:20:29.986Z,2023-04-24T12:45:23Z,4208679685,212,3.2,4217375051,144,1,4208679677,168,0,4208679681,140,94.2,4208679683,141,60.8,4208679679,56,Center,4208679675,3,0,4208679687,213,4.5,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098873,164,12,1,19,34,5jjqm8h6qm1w4s5f93uubhdrj,1,3.2,37.6,2023-04-22T14:20:31.540Z,2023-04-25T07:55:39Z,4208671603,141,17.9,4218918777,178,,4208671601,140,54.4,4208671605,212,55.4,4208671599,56,Right,4208671607,213,6.0,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098237,180,43,1,19,34,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-04-22T14:20:31.952Z,2023-04-22T14:58:16Z,4208667943,56,Center,4209028911,144,61,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098569,181,1,1,19,41,8b523ujgl21tbc01me65q0aoh,1,46.8,76.1,2023-04-22T14:20:38.574Z,2023-04-25T07:55:41Z,4208669903,56,Left,4208669909,212,14.0,4208669911,213,0.4,4218918833,178,,4208669905,140,58.9,4208669907,141,84.8,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098619,182,1,1,19,44,8b523ujgl21tbc01me65q0aoh,1,58.7,95.4,2023-04-22T14:20:41.054Z,2023-04-25T07:56:10Z,4208670157,56,Left,4208670169,213,5.8,4218919241,178,,4208670167,212,16.8,4208670165,141,84.1,4208670161,140,72.9,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098635,183,1,1,19,45,8b523ujgl21tbc01me65q0aoh,1,72.9,84.1,2023-04-22T14:20:42.319Z,2023-04-25T07:56:15Z,4208670297,56,Left,4208670301,141,95.9,4208670305,213,1.1,4218919329,178,,4208670303,212,9.0,4208670299,140,76.7,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098771,184,1,1,19,48,8b523ujgl21tbc01me65q0aoh,1,76.7,95.9,2023-04-22T14:20:45.496Z,2023-04-25T07:56:18Z,4208671043,141,78.2,4218919379,178,,4208671053,213,4.2,4208671037,140,69.8,4208671033,56,Center,4208671047,212,14.0,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098813,185,1,1,19,52,8b523ujgl21tbc01me65q0aoh,1,78.9,73.3,2023-04-22T14:20:49.154Z,2023-04-25T07:56:23Z,4208671253,213,5.4,4208671249,141,68.4,4208671251,212,4.4,4208671247,140,81.7,4208671245,56,Center,4218919471,178,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098867,186,1,1,19,53,8b523ujgl21tbc01me65q0aoh,1,81.7,68.4,2023-04-22T14:20:50.324Z,2023-04-25T07:56:30Z,4218919545,178,,4208671577,212,11.7,4208671575,141,53.3,4208673561,210,13,4208671571,56,Center,4208674287,156,,4208671579,213,4.2,4208671573,140,76.4,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098879,187,13,1,19,55,8b523ujgl21tbc01me65q0aoh,1,78.1,52,2023-04-22T14:20:52.060Z,2023-04-25T07:56:30Z,4208673589,55,186,4208671645,56,Center,4208673613,231,49.8,4208673601,215,,4208671641,22,,4208673597,103,4.2,4208673595,102,57.6,4208671643,18,,28izur14k14lcgegg8qede7yt,C. Chaplin,4208672163,20,4218919601,178,4208673585,83,4208673609,230,,,4208673587,29,,99.1,,,,,,,,,,,,,,,,,,,,,,,
2537098885,165,5,1,19,56,5jjqm8h6qm1w4s5f93uubhdrj,1,-1,39.6,2023-04-22T14:20:53.269Z,2023-04-25T07:56:33Z,4208671657,56,Back,4208671659,346,,4208671793,233,188,,,,,,,,,,,,,,,,boc9kr63xs5j2lx89tl1vjxsl,O. Norburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537098899,188,5,1,19,56,8b523ujgl21tbc01me65q0aoh,0,101,60.4,2023-04-22T14:20:53.269Z,2023-04-25T07:56:33Z,4208671799,233,165,4208671719,56,Center,4208671721,346,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099551,166,1,1,20,14,5jjqm8h6qm1w4s5f93uubhdrj,1,5.1,52.8,2023-04-22T14:21:11.834Z,2023-04-25T07:56:37Z,4208675191,212,9.2,4208675187,140,6.4,4208675185,56,Back,4208675181,124,,4208675193,213,4.9,4208675199,237,,4208675189,141,39.4,,,,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099607,167,1,1,20,16,5jjqm8h6qm1w4s5f93uubhdrj,1,6.4,39.4,2023-04-22T14:21:13.949Z,2023-04-25T07:56:43Z,4218919923,178,,4208675483,56,Back,4208675489,212,18.6,4208675487,141,12.0,4208675491,213,4.7,4208675485,140,6.8,,,,,,,em0i6q0h6q80melaxwx2nvz3e,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099659,168,1,1,20,19,5jjqm8h6qm1w4s5f93uubhdrj,0,6.8,12,2023-04-22T14:21:16.730Z,2023-04-25T07:56:47Z,4208675775,56,Back,4218919983,178,,4208675777,140,20.1,4208675781,212,14.6,4208675779,141,5.6,4208675783,213,6.0,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099685,189,8,1,20,20,8b523ujgl21tbc01me65q0aoh,1,80.8,96.8,2023-04-22T14:21:17.646Z,2023-04-25T07:56:53Z,4217378491,385,,4208675921,56,Left,4218920111,178,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100549,169,5,1,20,21,5jjqm8h6qm1w4s5f93uubhdrj,1,16.3,-1.4,2023-04-22T14:21:18.111Z,2023-04-25T07:56:59Z,4208680663,56,Back,4208680665,347,,4208680737,233,190,,,,,,,,,,,,,,,,6cfr9qa1khqzv5oxsi8d3ug9h,F. Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537099707,190,5,1,20,21,8b523ujgl21tbc01me65q0aoh,0,83.7,101.4,2023-04-22T14:21:18.111Z,2023-04-25T07:56:59Z,4208680777,233,169,4208676079,347,,4208676077,56,Left,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100623,170,1,1,20,44,5jjqm8h6qm1w4s5f93uubhdrj,1,15,0,2023-04-22T14:21:41.546Z,2023-04-25T07:57:04Z,4208681105,1,,4208681099,141,42.2,4208681093,56,Back,4208681101,212,30.3,4208681095,140,10.0,4208681103,213,1.7,4208681091,107,,,,,kxfjnow9ky2mxefjujv392ol,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100801,171,1,1,20,48,5jjqm8h6qm1w4s5f93uubhdrj,0,9.7,56,2023-04-22T14:21:45.614Z,2023-04-25T07:57:11Z,4208682017,213,0.1,4218920441,178,,4208682003,140,50.7,4208681993,157,,4208682021,1,,4208681999,56,Center,4208682007,141,61.2,4208682013,212,43.2,4s848k6xkf7jqp11jkoit2a51,W. Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100947,193,44,1,20,52,8b523ujgl21tbc01me65q0aoh,1,52.8,41.9,2023-04-22T14:21:49.114Z,2023-04-25T08:34:33Z,4208682799,286,,4208682841,233,172,4208682797,56,Center,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100813,172,44,1,20,52,5jjqm8h6qm1w4s5f93uubhdrj,0,47.2,58.1,2023-04-22T14:21:49.115Z,2023-04-25T07:57:16Z,4208682071,285,,4208682069,56,Back,4208682879,233,193,,,,,,,,,,,,,,,,6ictgtdi9ogl7n8dqh4dm1fxl,E. Mason-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537100979,194,1,1,20,52,8b523ujgl21tbc01me65q0aoh,0,54.7,45.5,2023-04-22T14:21:49.138Z,2023-04-25T08:34:33Z,4208682993,212,26.1,4208682989,140,73.3,4208682987,56,Right,4208682995,213,5.6,4208682991,141,20.1,4218920629,388,,4208682985,3,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
