id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2480768915,1102,67,1,23,9,ejm092fnt9zoxbpuklzd52ji8,1,36.2,34.4,2022-11-01T20:09:41.923Z,2022-11-03T07:39:50Z,3890449145,233,1015,,,,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480768913,1015,67,1,23,9,jv3jh5m5t7qy5t37vwwmnj16,0,63.8,65.6,2022-11-01T20:09:41.924Z,2022-11-03T05:47:00Z,3890449149,233,1102,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480784961,1170,43,1,23,9,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-11-01T20:09:41.955Z,2022-11-03T07:11:57Z,3890527359,178,0,3890527539,144,82,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356539,174,1,1,23,9,ejm092fnt9zoxbpuklzd52ji8,1,35.8,33.4,2022-11-01T20:09:41.963Z,2022-11-03T07:39:50Z,3888311961,213,5.1,3888311953,56,Back,3888311955,140,36.5,3888311959,212,1.9,3888311957,141,30.9,3890394889,178,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480596421,770,49,1,23,10,ejm092fnt9zoxbpuklzd52ji8,1,38.2,28.2,2022-11-01T20:09:42.683Z,2022-11-03T04:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480785017,1171,67,1,23,10,ejm092fnt9zoxbpuklzd52ji8,1,36.8,30.5,2022-11-01T20:09:42.703Z,2022-11-03T07:39:51Z,3890527579,233,1072,,,,,,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480785015,1072,67,1,23,10,jv3jh5m5t7qy5t37vwwmnj16,0,63.2,69.5,2022-11-01T20:09:42.704Z,2022-11-03T07:12:05Z,3890527589,233,1171,,,,,,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356541,175,43,1,23,10,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-11-01T20:09:43.304Z,2022-11-02T17:51:00Z,3889534477,144,49,,,,,,,,,,,,,,,,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356563,176,4,1,23,11,ejm092fnt9zoxbpuklzd52ji8,1,41.2,29.2,2022-11-01T20:09:44.382Z,2022-11-03T07:11:50Z,3888312103,286,,3888312315,233,155,3888312097,56,Back,3888312099,152,,3888312101,265,,3888312093,13,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356597,155,4,1,23,11,jv3jh5m5t7qy5t37vwwmnj16,0,58.8,70.8,2022-11-01T20:09:44.383Z,2022-11-03T07:11:50Z,3890395381,178,,3888312335,233,176,3888312265,285,,3888312263,265,,3888312259,56,Center,3888312257,13,,3888312261,152,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356945,177,1,1,23,34,ejm092fnt9zoxbpuklzd52ji8,0,40.4,29.7,2022-11-01T20:10:07.391Z,2022-11-03T04:38:33Z,3889534959,155,,3888314107,152,,3888314111,140,81.6,3888314117,213,0.5,3888314115,212,48.2,3890395537,178,,3888314109,56,Center,3888314103,5,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,3888314119,1,3888314113,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356959,156,44,1,23,38,jv3jh5m5t7qy5t37vwwmnj16,1,16.2,38.6,2022-11-01T20:10:10.737Z,2022-11-03T05:38:25Z,3888314187,285,,3888314217,233,178,3888314185,56,Back,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356951,178,44,1,23,38,ejm092fnt9zoxbpuklzd52ji8,0,83.8,61.4,2022-11-01T20:10:10.738Z,2022-11-03T04:38:41Z,3888314147,56,Center,3888314225,233,156,3888314151,286,,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480356983,157,1,1,23,38,jv3jh5m5t7qy5t37vwwmnj16,1,14,37.9,2022-11-01T20:10:10.748Z,2022-11-03T05:38:25Z,3890395871,388,,3888314311,140,17.5,3888314307,3,,3888314309,56,Back,3888314313,141,14.7,3888314323,213,4.9,3888314319,212,16.2,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769041,1016,43,1,23,40,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:10:13.129Z,2022-11-03T07:14:14Z,3890450413,233,1103,3890528647,144,67,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769037,1103,43,1,23,40,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-11-01T20:10:13.130Z,2022-11-03T07:14:14Z,3890450419,233,1016,3890528645,144,67,,,,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357123,158,1,1,23,40,jv3jh5m5t7qy5t37vwwmnj16,1,17.7,14.7,2022-11-01T20:10:13.143Z,2022-11-03T04:39:03Z,3888315057,212,66.2,3888315049,157,,3888315059,213,6.2,3888315055,141,6.5,3890395951,178,,3888315053,140,80.5,3888315061,1,,3888315051,56,Right,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357173,159,1,1,23,50,jv3jh5m5t7qy5t37vwwmnj16,1,73.9,4.7,2022-11-01T20:10:23.338Z,2022-11-03T04:39:09Z,3888315341,140,89.4,3888315339,56,Right,3888315345,212,16.3,3888315343,141,5.5,3890396069,178,,3888315347,213,0.0,,,,,,,am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357205,160,1,1,23,56,jv3jh5m5t7qy5t37vwwmnj16,1,92.5,4,2022-11-01T20:10:29.082Z,2022-11-03T04:39:14Z,3888315559,140,79.1,3888315555,56,Right,3888315573,213,3.1,3888315569,212,14.1,3888315563,141,4.9,3890396145,178,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357271,161,1,1,24,0,jv3jh5m5t7qy5t37vwwmnj16,1,78.4,6.7,2022-11-01T20:10:32.622Z,2022-11-03T04:40:42Z,3888315925,213,2.2,3888315923,212,8.5,3890396917,178,,3888315919,140,73.3,3888315917,56,Right,3888316587,210,13,3888315921,141,16.5,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769275,1028,43,1,24,1,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:10:33.623Z,2022-11-03T05:50:36Z,3890452499,178,0,3890452523,144,82,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357277,162,13,1,24,3,jv3jh5m5t7qy5t37vwwmnj16,1,76.3,37.7,2022-11-01T20:10:36.358Z,2022-11-03T04:40:42Z,3888316629,231,48.4,3888316617,55,161,3888316615,29,,3890397439,178,,3888316623,103,8.3,3888315955,18,,3888316119,72,,3888315957,56,Center,40wbrqny2ekenyy37ver8dyol,N. Freeman,3888316627,230,3888316613,84,,3888316625,215,,98.5,,3888315953,22,,3888316621,102,,,,,,,,,,,,,42.0,,,,,,,,,,,
2480357289,163,5,1,24,4,jv3jh5m5t7qy5t37vwwmnj16,0,100.5,40.2,2022-11-01T20:10:37.406Z,2022-11-03T04:40:50Z,3888316009,346,,3888316047,233,179,3888316005,56,Center,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357279,179,5,1,24,4,ejm092fnt9zoxbpuklzd52ji8,1,-0.5,59.8,2022-11-01T20:10:37.406Z,2022-11-03T04:40:51Z,3888315967,346,,3888316043,233,163,3888315965,56,Back,,,,,,,,,,,,,,,,5ozfcga88glwzazkg65ahwa8l,M. Benning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357675,180,1,1,24,33,ejm092fnt9zoxbpuklzd52ji8,0,4.6,56.6,2022-11-01T20:11:06.254Z,2022-11-03T04:40:56Z,3888318315,1,,3888318313,213,0.2,3888318319,74,,3888318303,124,,3888318305,56,Center,3888318311,212,53.4,3888318307,140,54.7,3888318309,141,69.7,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357691,164,44,1,24,37,jv3jh5m5t7qy5t37vwwmnj16,1,41.5,28.2,2022-11-01T20:11:09.675Z,2022-11-03T05:38:25Z,3888318415,233,181,3888318401,56,Back,3888318403,285,,,,,,,,,,,,,,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357685,181,44,1,24,37,ejm092fnt9zoxbpuklzd52ji8,0,58.5,71.8,2022-11-01T20:11:09.676Z,2022-11-03T04:41:04Z,3888318359,286,,3888318357,56,Center,3888318421,233,164,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357727,165,1,1,24,37,jv3jh5m5t7qy5t37vwwmnj16,1,37.7,26.1,2022-11-01T20:11:09.732Z,2022-11-03T05:38:26Z,3888318631,140,52.8,3890397831,388,,3888318629,56,Center,3888318635,212,25.5,3888318627,3,,3888318633,141,55.5,3888318637,213,0.9,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357733,166,49,1,24,40,jv3jh5m5t7qy5t37vwwmnj16,1,54.2,52.8,2022-11-01T20:11:12.595Z,2022-11-03T04:41:43Z,,,,,,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769353,1034,43,1,24,40,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:11:13.325Z,2022-11-03T05:51:14Z,3890453129,144,82,3890453105,178,0,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480596903,743,3,1,24,41,jv3jh5m5t7qy5t37vwwmnj16,1,54.8,50.4,2022-11-01T20:11:13.435Z,2022-11-03T04:41:52Z,3889537439,56,Center,3889537441,286,,3889537563,464,,3890398455,178,,3889586475,233,771,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480596907,771,45,1,24,41,ejm092fnt9zoxbpuklzd52ji8,0,45.2,49.6,2022-11-01T20:11:13.435Z,2022-11-03T04:41:52Z,3889586493,233,743,3889537443,56,Back,3889537445,285,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357757,167,50,1,24,43,jv3jh5m5t7qy5t37vwwmnj16,1,69.4,48.6,2022-11-01T20:11:15.466Z,2022-11-03T04:42:07Z,3888318803,286,,3888318801,56,Center,3888318881,233,182,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357759,182,7,1,24,43,ejm092fnt9zoxbpuklzd52ji8,0,30.6,51.4,2022-11-01T20:11:16.263Z,2022-11-03T04:42:14Z,3888318805,56,Back,3888318807,285,,3890398759,389,,3889537859,385,,3888318815,233,167,,,,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357833,168,1,1,24,45,jv3jh5m5t7qy5t37vwwmnj16,1,73.5,46.6,2022-11-01T20:11:18.095Z,2022-11-03T04:42:20Z,3888319157,213,4.3,3888319149,56,Right,3888319153,141,16.7,3890398823,178,,3888319155,212,22.3,3888319151,140,64.8,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769427,1038,43,1,24,48,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:11:21.162Z,2022-11-03T05:52:01Z,3890453689,178,0,3890453735,144,82,,,,,,,,,,,,,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357855,169,1,1,24,50,jv3jh5m5t7qy5t37vwwmnj16,1,66.3,14.9,2022-11-01T20:11:22.743Z,2022-11-03T04:42:30Z,3890398915,178,,3888319305,213,0.1,3888319303,212,14.6,3888319297,140,80.1,3888319299,141,17.0,3888319295,56,Right,,,,,,,7fvj3ev8ov0cnalck9x48z3kl,J. McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357897,170,61,1,24,51,jv3jh5m5t7qy5t37vwwmnj16,1,80.5,13.8,2022-11-01T20:11:23.495Z,2022-11-03T04:43:48Z,3888319509,56,Right,3890399999,178,,,,,,,,,,,,,,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769533,1040,43,1,24,53,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:11:25.687Z,2022-11-03T05:52:44Z,3890454365,178,0,3890454405,144,82,,,,,,,,,,,,,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357919,171,1,1,24,56,jv3jh5m5t7qy5t37vwwmnj16,1,78.3,18.8,2022-11-01T20:11:28.467Z,2022-11-03T04:45:00Z,3890400817,178,,3888319621,212,6.1,3888319623,213,3.3,3888319615,56,Right,3888319619,141,17.7,3888319617,140,72.5,,,,,,,40wbrqny2ekenyy37ver8dyol,N. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357951,172,1,1,24,58,jv3jh5m5t7qy5t37vwwmnj16,1,72,14.1,2022-11-01T20:11:30.473Z,2022-11-03T04:45:06Z,3888319743,56,Right,3888319745,140,80.7,3888319749,212,10.5,3890400889,178,,3888319747,141,6.5,3888319751,213,5.8,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480357967,173,1,1,25,0,jv3jh5m5t7qy5t37vwwmnj16,1,81.2,6.7,2022-11-01T20:11:32.952Z,2022-11-03T04:45:12Z,3890400973,178,,3888319863,213,3.1,3888319861,212,10.2,3888319855,56,Right,3888319859,141,7.3,3888319857,140,71.5,,,,,,,99uiqjteov3qby19bs8kozill,B. Hanlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358017,174,1,1,25,1,jv3jh5m5t7qy5t37vwwmnj16,0,73.8,6.2,2022-11-01T20:11:33.958Z,2022-11-03T04:45:18Z,3888320165,141,55.7,3888320163,140,91.2,3888320169,213,1.1,3890401049,178,,3889538241,224,,3888320167,212,38.3,3888320161,56,Center,3889538387,20,,93kxb8ch3auv9li22mh1aidey,L. Wing,3888320159,155,3888320171,1,,3888320157,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769835,1107,67,1,25,3,ejm092fnt9zoxbpuklzd52ji8,1,9.1,41.9,2022-11-01T20:11:35.825Z,2022-11-03T07:39:51Z,3890456889,233,1048,,,,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480769833,1048,67,1,25,3,jv3jh5m5t7qy5t37vwwmnj16,0,90.9,58.1,2022-11-01T20:11:35.826Z,2022-11-03T05:54:40Z,3890456901,233,1107,,,,,,,,,,,,,,,,,,,,,,7yqdri2a1wz80jfzbcyfc904p,A. Mehmeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358033,183,12,1,25,3,ejm092fnt9zoxbpuklzd52ji8,1,12.6,44.3,2022-11-01T20:11:35.934Z,2022-11-03T07:39:52Z,3888320267,141,27.0,3888320265,140,0.0,3890401231,388,,3888320309,167,,3890401347,21,,3888320269,212,18.4,3888320263,56,Back,3888320271,213,3.8,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358055,175,6,1,25,5,jv3jh5m5t7qy5t37vwwmnj16,1,96.1,64.4,2022-11-01T20:11:37.602Z,2022-11-03T04:45:54Z,3888320367,56,Center,3888320371,73,,3888320411,233,184,,,,,,,,,,,,,,,,93kxb8ch3auv9li22mh1aidey,L. Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358039,184,6,1,25,5,ejm092fnt9zoxbpuklzd52ji8,0,3.9,35.6,2022-11-01T20:11:37.602Z,2022-11-03T04:45:54Z,3888320293,56,Back,3888320295,73,,3888320441,233,175,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358623,176,1,1,25,50,jv3jh5m5t7qy5t37vwwmnj16,0,99.4,99.7,2022-11-01T20:12:22.676Z,2022-11-03T07:03:05Z,3888323699,140,100.0,3888323705,213,5.0,3888323693,155,,3888323687,2,,3888323701,141,88.0,3889539589,72,,3888323697,56,Left,3888323695,224,,1kw6qz2pi7wlam068oeirztud,J. Obita,3888323703,212,3888323689,6,,3890401557,178,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358665,177,43,1,25,54,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:12:26.624Z,2022-11-01T20:12:58Z,3888323917,212,11.4,3888323919,213,1.9,3888325867,144,1,3888323913,141,46.7,3888323907,3,0,3888323909,56,Center,3888323911,140,88.1,,,,dbvkpe7bc9clualadtx9rf1uc,C. Forino-Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358769,179,5,1,25,56,jv3jh5m5t7qy5t37vwwmnj16,0,101.1,51.1,2022-11-01T20:12:28.705Z,2022-11-03T04:48:38Z,3888324579,346,,3888324577,56,Center,3888324675,233,185,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358777,185,5,1,25,56,ejm092fnt9zoxbpuklzd52ji8,1,-1.1,48.9,2022-11-01T20:12:28.705Z,2022-11-03T04:48:38Z,3888324619,346,,3888324617,56,Back,3888324639,233,179,,,,,,,,,,,,,,,,bojsqjfaoi810xuyz0qeqs0r9,E. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358669,178,43,1,25,56,jv3jh5m5t7qy5t37vwwmnj16,1,0,0,2022-11-01T20:12:28.952Z,2022-11-01T20:13:04Z,3888323941,22,0,3888323951,252,0,3888326213,144,39,3888323943,17,0,3888323945,56,Center,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480358987,186,1,1,26,20,ejm092fnt9zoxbpuklzd52ji8,1,3.9,58.1,2022-11-01T20:12:52.642Z,2022-11-03T04:48:45Z,3888325805,124,,3888325811,141,23.6,3888325807,56,Back,3888325809,140,20.8,3888325813,212,29.4,3888325815,213,5.4,3888325819,237,,,,,1etperk4v88ohoddjdb5dj2l1,J. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359013,187,1,1,26,23,ejm092fnt9zoxbpuklzd52ji8,0,22.3,17.4,2022-11-01T20:12:55.574Z,2022-11-03T04:48:53Z,3890403369,178,,3888325959,140,63.3,3888325957,56,Right,3888325961,141,9.1,3888325955,155,,3888325967,1,,3888325965,213,6.2,3888325963,212,43.4,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359029,180,61,1,26,25,jv3jh5m5t7qy5t37vwwmnj16,1,35.1,96.3,2022-11-01T20:12:58.041Z,2022-11-03T04:49:04Z,3888326065,56,Back,3890403539,178,,3890403537,21,,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359039,181,5,1,26,28,jv3jh5m5t7qy5t37vwwmnj16,0,31.8,101.5,2022-11-01T20:13:00.467Z,2022-11-03T04:49:09Z,3888326231,233,188,3888326099,347,,3888326097,56,Back,,,,,,,,,,,,,,,,bbrx2s4fcp7uplly4hpbt3xed,D. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359047,188,5,1,26,28,ejm092fnt9zoxbpuklzd52ji8,1,68.2,-1.5,2022-11-01T20:13:00.467Z,2022-11-03T04:49:09Z,3888326147,56,Right,3888326197,233,181,3888326149,347,,,,,,,,,,,,,,,,,a2gluxzt6a3z5xwgu2q482rqh,L. Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359199,189,1,1,26,41,ejm092fnt9zoxbpuklzd52ji8,1,68.4,0,2022-11-01T20:13:14.220Z,2022-11-03T04:49:15Z,3888327015,213,1.9,3888327013,212,6.9,3888327011,141,8.0,3888327005,107,,3888327009,140,66.5,3888327007,56,Right,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359231,190,1,1,26,42,ejm092fnt9zoxbpuklzd52ji8,1,65.8,8.3,2022-11-01T20:13:15.195Z,2022-11-03T04:49:23Z,3890403781,388,,3888327163,56,Right,3888327165,140,67.7,3888327169,212,3.5,3888327167,141,4.0,3888327171,213,5.3,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480770019,1112,43,1,26,45,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-11-01T20:13:17.507Z,2022-11-03T05:55:51Z,3890458009,178,0,3890458057,144,82,,,,,,,,,,,,,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359257,191,1,1,26,45,ejm092fnt9zoxbpuklzd52ji8,1,67.7,4,2022-11-01T20:13:18.196Z,2022-11-03T04:49:31Z,3888327287,141,6.5,3890403871,178,,3888327283,140,63.9,3888327293,213,2.7,3888327291,212,4.3,3888327279,56,Right,,,,,,,8nzkkwhmox9lgbmwomq1rruju,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359329,192,1,1,26,47,ejm092fnt9zoxbpuklzd52ji8,1,64.4,7.7,2022-11-01T20:13:19.676Z,2022-11-03T04:49:41Z,3888327715,213,6.1,3888327705,140,71.3,3888327711,212,7.3,3888327701,56,Right,3890404015,178,,3888327709,141,6.2,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359351,193,1,1,26,52,ejm092fnt9zoxbpuklzd52ji8,1,72.7,32.2,2022-11-01T20:13:24.749Z,2022-11-03T04:49:47Z,3888327851,141,37.0,3888327853,212,8.3,3888327857,213,2.7,3890404095,178,,3888327847,56,Center,3888327849,140,65.4,,,,,,,b0l7hknmc27qttjxv094mi5zp,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480359383,194,1,1,26,53,ejm092fnt9zoxbpuklzd52ji8,1,65.3,36.3,2022-11-01T20:13:25.906Z,2022-11-03T04:49:56Z,3888328011,141,17.3,3890404207,178,,3888328009,140,68.7,3888328007,56,Right,3888328015,213,5.0,3888328013,212,13.4,,,,,,,a1muz32ocg2650ll5kjc02u39,T. Conlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480770487,1122,43,1,26,53,ejm092fnt9zoxbpuklzd52ji8,1,0,0,2022-11-01T20:13:25.943Z,2022-11-03T05:59:16Z,3890461539,144,82,3890461347,178,0,,,,,,,,,,,,,,,,,,,4y3hm9ljv62c5jswanl0gk5,T. Pett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
