id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2494460971,145,1,1,13,43,2ezfenuwk3y65p8jdbj55xqt0,0,88.9,76.1,2023-01-01T15:16:07.679Z,2023-01-03T09:59:01Z,3962569305,56,Center,3962575777,212,4.7,3962575779,213,4.9,3962575773,140,89.6,3964408247,178,,3962575787,236,,3962575789,233,124,3962575775,141,69.3,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,3962575793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494460987,124,74,1,13,43,80jtkz2echk6yyyb9e2595cxr,1,7.8,31.9,2023-01-01T15:16:07.758Z,2023-01-04T10:22:41Z,3962569397,56,Back,3962575669,285,,3962575817,233,145,3965210913,389,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461005,125,5,1,13,45,80jtkz2echk6yyyb9e2595cxr,0,4.3,-1.5,2023-01-01T15:16:09.722Z,2023-01-03T10:00:12Z,3962569477,347,,3962569475,56,Back,3962570291,233,146,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461117,146,5,1,13,45,2ezfenuwk3y65p8jdbj55xqt0,1,95.7,101.5,2023-01-01T15:16:09.722Z,2023-01-03T10:00:12Z,3962570259,233,125,3962570159,56,Left,3962570161,347,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461201,148,1,1,13,57,2ezfenuwk3y65p8jdbj55xqt0,1,97.7,100,2023-01-01T15:16:21.633Z,2023-01-03T10:01:09Z,3962570637,212,9.9,3962570633,141,94.1,3962570641,213,3.7,3962572451,107,,3962570629,140,89.8,3962570627,56,Left,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461225,149,1,1,13,59,2ezfenuwk3y65p8jdbj55xqt0,1,89.8,94.1,2023-01-01T15:16:24.128Z,2023-01-03T10:01:27Z,3962570737,141,95.1,3962570733,140,92.3,3962570741,212,2.7,3962570731,56,Left,3962570745,213,0.3,3964409423,178,,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461151,147,43,1,14,1,2ezfenuwk3y65p8jdbj55xqt0,1,0,0,2023-01-01T15:16:26.538Z,2023-01-01T15:16:48Z,3962570347,56,Left,3962572135,144,56,,,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461253,150,1,1,14,2,2ezfenuwk3y65p8jdbj55xqt0,1,92.3,95.1,2023-01-01T15:16:27.416Z,2023-01-03T10:00:53Z,3962570905,141,91.2,3962570909,213,3.5,3962570907,212,8.4,3962570903,140,84.7,3964409163,178,,3962570901,56,Left,,,,,,,56g3fffeygobuei72gnkm9a09,S. Sessegnon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461289,151,1,1,14,4,2ezfenuwk3y65p8jdbj55xqt0,1,84.3,91.4,2023-01-01T15:16:28.759Z,2023-01-03T10:01:46Z,3962571125,140,78.3,3962571131,213,3.8,3964409557,178,,3962571123,56,Left,3962571127,141,83.9,3962571129,212,8.1,,,,,,,6a08s0d0sgt7iw37spmo4bro5,S. Fraser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461313,152,1,1,14,6,2ezfenuwk3y65p8jdbj55xqt0,1,77.7,83.3,2023-01-01T15:16:30.816Z,2023-01-03T10:01:58Z,3962571267,212,13.7,3962571269,213,4.1,3962571263,140,70.2,3962571261,56,Center,3962571265,141,66.9,3964409657,178,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461337,153,1,1,14,12,2ezfenuwk3y65p8jdbj55xqt0,1,70.2,64.5,2023-01-01T15:16:37.429Z,2023-01-03T10:02:18Z,3964409897,178,,3962571385,140,70.6,3962571383,56,Center,3962571389,212,4.9,3962571391,213,1.5,3962571387,141,71.7,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461429,154,1,1,14,14,2ezfenuwk3y65p8jdbj55xqt0,1,70.6,71.8,2023-01-01T15:16:38.819Z,2023-01-03T10:02:29Z,3962571935,56,Center,3962571945,140,79.2,3962571951,212,9.1,3964410013,178,,3962571949,141,73.3,3962571955,213,0.1,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494743209,835,3,1,14,15,2ezfenuwk3y65p8jdbj55xqt0,0,80.5,59.1,2023-01-01T15:16:40.427Z,2023-01-03T10:02:55Z,3964062035,56,Center,3964062037,286,,3964410213,178,,3964062039,464,,3964062041,467,cn988bjn09tb806b05wgp7ys5,,,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461431,155,4,1,14,15,2ezfenuwk3y65p8jdbj55xqt0,1,79.2,56.4,2023-01-01T15:16:40.486Z,2023-01-03T10:03:04Z,3962571973,56,Center,3962572029,233,126,3962571977,265,,3962571979,286,,3962571971,13,,3962571975,152,,,,,,,,ald5oocxwh4pip8fw6v3ym8h6,J. Rak-Sakyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494461433,126,4,1,14,15,80jtkz2echk6yyyb9e2595cxr,0,20.8,43.6,2023-01-01T15:16:40.487Z,2023-01-03T10:03:04Z,3962571981,13,,3962572033,233,155,3962571983,56,Back,3962571987,265,,3962571989,285,,3962571985,152,,3964410431,178,,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462233,157,15,1,15,32,2ezfenuwk3y65p8jdbj55xqt0,1,80.4,59.1,2023-01-01T15:17:57.394Z,2023-01-03T08:48:41Z,3962583553,233,127,3962583529,230,99.4,3962583527,147,54.3,3962576819,26,,3962583517,78,,3962583519,102,48.7,3962583531,231,50.2,3964364357,178,,effzy3ttltffcz92a3ro4woa,A. Morgan,3962583025,82,,3962576821,18,,3962583521,103,3962576823,56,Center,3962583523,458,,3962583525,146,,19,89.4,3962583013,20,,,,,,,,,,,,,,,,,
2494462249,127,10,1,15,33,80jtkz2echk6yyyb9e2595cxr,1,10.9,51.9,2023-01-01T15:17:57.699Z,2023-01-03T08:49:07Z,3964364519,21,,3964364517,388,,3962576935,94,,3962576937,56,Back,3962583059,233,157,3962577143,239,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462305,158,1,1,15,36,2ezfenuwk3y65p8jdbj55xqt0,1,60,66.6,2023-01-01T15:18:01.538Z,2023-01-03T08:49:14Z,3964364573,178,,3962577245,141,73.3,3962577247,212,9.2,3962577249,213,0.5,3962577243,140,67.6,3962577241,56,Center,,,,,,,9z75i0zrgtuumyixz8dl9ysbt,S. Clare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462351,159,1,1,15,39,2ezfenuwk3y65p8jdbj55xqt0,1,67.6,73.3,2023-01-01T15:18:03.657Z,2023-01-03T08:49:40Z,3962577517,140,81.9,3962577519,141,38.3,3962577523,213,5.3,3962577513,56,Center,3962577521,212,28.1,3964364719,178,,3962577509,155,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462391,160,1,1,15,40,2ezfenuwk3y65p8jdbj55xqt0,1,81.9,37.9,2023-01-01T15:18:05.396Z,2023-01-03T08:55:09Z,3962577705,56,Center,3962577719,212,13.6,3964366323,178,,3962577721,213,1.5,3962577711,140,83.0,3962579413,154,,3962579411,210,13,3962577715,141,57.8,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2494462395,161,13,1,15,40,2ezfenuwk3y65p8jdbj55xqt0,1,85,46.1,2023-01-01T15:18:05.445Z,2023-01-03T08:55:10Z,3962579439,154,,3962579437,29,,3962579447,102,59.8,3962578853,20,,3962579449,103,12.5,3962577747,56,Center,3962577745,17,,3964367039,178,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,3962579443,55,160,3962579455,231,49.3,3962579453,230,3962579435,73,,3962577743,22,,3962579451,328,,99.7,,,,,,,,,,,,,,,,,,,,
2494462361,128,5,1,15,44,80jtkz2echk6yyyb9e2595cxr,1,-1.2,38.9,2023-01-01T15:18:09.067Z,2023-01-03T08:55:15Z,3962577563,56,Back,3962577817,233,162,3962577565,346,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462409,162,5,1,15,44,2ezfenuwk3y65p8jdbj55xqt0,0,101.2,61.1,2023-01-01T15:18:09.067Z,2023-01-03T08:55:15Z,3962577783,56,Center,3962577843,233,128,3962577785,346,,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462711,129,1,1,16,9,80jtkz2echk6yyyb9e2595cxr,0,4.8,50.6,2023-01-01T15:18:34.540Z,2023-01-03T08:56:48Z,3962579525,212,68.9,3962579531,74,,3962579521,140,70.3,3962579517,124,,3962579523,141,45.4,3962579519,56,Center,3964063929,189,,3962579529,1,,8xyeap5blm4g6swv05g95aesq,J. Griffiths,3962579527,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462727,163,1,1,16,14,2ezfenuwk3y65p8jdbj55xqt0,0,44.9,42.8,2023-01-01T15:18:38.786Z,2023-01-03T08:56:49Z,3964063947,189,,3964367867,388,,3962579595,141,43.9,3962579603,213,0.1,3962579593,140,51.5,3962579599,212,7.0,3962579591,56,Center,3962579589,3,,2r6gxw9yjxvaplv70ftq7wout,R. Inniss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462739,130,1,1,16,15,80jtkz2echk6yyyb9e2595cxr,1,51.3,42.7,2023-01-01T15:18:40.029Z,2023-01-03T08:56:51Z,3964064003,189,,3962579665,212,12.3,3964367887,388,,3962579657,3,,3962579659,56,Center,3962579661,140,59.2,3962579663,141,29.4,3962579667,213,5.5,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462755,131,1,1,16,16,80jtkz2echk6yyyb9e2595cxr,1,59.2,29.4,2023-01-01T15:18:40.621Z,2023-01-03T08:56:52Z,3964367897,388,,3962579761,141,46.1,3962579755,3,,3962579763,212,14.6,3962579765,213,2.3,3962579759,140,50.4,3962579757,56,Center,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462769,132,1,1,16,16,80jtkz2echk6yyyb9e2595cxr,1,50.4,46.1,2023-01-01T15:18:40.956Z,2023-01-03T08:57:01Z,3962579869,3,,3962579871,56,Center,3964367987,388,,3962579873,140,60.5,3962579877,212,14.7,3962579879,213,5.5,3962579875,141,31.2,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462797,133,1,1,16,17,80jtkz2echk6yyyb9e2595cxr,1,54.6,42.5,2023-01-01T15:18:41.788Z,2023-01-03T08:57:11Z,3962580025,140,41.3,3962580031,213,3.8,3962580023,56,Back,3962580027,141,26.7,3962580029,212,17.6,3964368063,388,,3962580021,3,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462855,134,1,1,16,18,80jtkz2echk6yyyb9e2595cxr,1,41.3,26.7,2023-01-01T15:18:43.319Z,2023-01-03T08:57:19Z,3962580341,56,Back,3962580347,212,9.8,3962580349,213,0.6,3962580343,140,48.8,3962580339,3,,3962580345,141,35.4,3964368127,178,,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462859,135,50,1,16,20,80jtkz2echk6yyyb9e2595cxr,1,56.8,35.8,2023-01-01T15:18:45.386Z,2023-01-03T08:57:32Z,3962580369,286,,3962580367,56,Center,3962580463,233,164,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462873,164,7,1,16,21,2ezfenuwk3y65p8jdbj55xqt0,0,43.2,64.2,2023-01-01T15:18:45.736Z,2023-01-03T08:57:38Z,3962580421,285,,3964368293,178,,3962580419,56,Back,3964064169,384,,3962580437,233,135,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462927,136,1,1,16,22,80jtkz2echk6yyyb9e2595cxr,1,44.4,27,2023-01-01T15:18:46.668Z,2023-01-03T08:57:45Z,3962580715,3,,3964368375,178,,3962580725,213,1.3,3962580721,141,53.6,3962580723,212,18.9,3962580719,140,49.6,3962580717,56,Back,,,,asy3qn4557iy3r55yl4v9xj9x,M. Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462937,137,3,1,16,23,80jtkz2echk6yyyb9e2595cxr,0,48.8,50,2023-01-01T15:18:47.996Z,2023-01-03T08:58:00Z,3962580767,286,,3964064247,464,,3962580775,233,165,3964368489,178,,3962580765,56,Back,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462921,165,7,1,16,23,2ezfenuwk3y65p8jdbj55xqt0,1,51.2,50,2023-01-01T15:18:48.249Z,2023-01-03T08:58:15Z,3964064255,383,,3962580771,233,137,3962580687,56,Center,3962580689,285,,3964368581,178,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462935,166,49,1,16,25,2ezfenuwk3y65p8jdbj55xqt0,1,58.1,47.6,2023-01-01T15:18:49.930Z,2023-01-03T08:58:21Z,,,,,,,,,,,,,,,,,,,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462985,167,1,1,16,28,2ezfenuwk3y65p8jdbj55xqt0,0,63.6,34,2023-01-01T15:18:53.048Z,2023-01-03T08:58:38Z,3962580989,141,61.7,3962580991,212,26.9,3962580987,140,81.9,3964368741,178,,3962580993,213,0.8,3962580985,56,Center,,,,,,,effzy3ttltffcz92a3ro4woa,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494462999,138,49,1,16,29,80jtkz2echk6yyyb9e2595cxr,1,21.4,37.1,2023-01-01T15:18:54.258Z,2023-01-03T08:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463049,139,1,1,16,31,80jtkz2echk6yyyb9e2595cxr,1,24.9,32.2,2023-01-01T15:18:56.428Z,2023-01-03T08:58:54Z,3962581285,140,61.6,3964368881,178,,3962581293,1,,3962581283,56,Center,3962581291,213,6.2,3962581287,141,26.1,3962581289,212,38.8,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463171,140,1,1,16,32,80jtkz2echk6yyyb9e2595cxr,1,61.6,26.1,2023-01-01T15:18:57.535Z,2023-01-03T08:59:16Z,3964369075,178,,3962581973,213,4.9,3962581967,140,63.8,3962581971,212,14.2,3962581969,141,5.5,3962581965,56,Right,,,,,,,33h8s55zcj0j535g2dyz9tnqi,D. Scarlett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463215,141,1,1,16,39,80jtkz2echk6yyyb9e2595cxr,1,84.1,21.3,2023-01-01T15:19:04.477Z,2023-01-03T08:59:25Z,3962582227,213,0.1,3962582219,56,Center,3962582223,141,23.4,3962582221,140,97.7,3964369147,178,,3962582225,212,14.4,,,,,,,eswokn90i34kdbfvax0y7365l,O. Dale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463227,142,1,1,16,42,80jtkz2echk6yyyb9e2595cxr,0,98.5,24,2023-01-01T15:19:06.828Z,2023-01-03T08:59:31Z,3964064755,224,,3962582293,141,28.8,3962582287,155,,3964369185,178,,3962582291,140,96.8,3962582289,56,Center,3964086727,233,168,3962582295,212,3.7,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,3962582297,213,2.1,3964064605,286,,3964064567,2,3964064603,236,,3964064757,20,,,,,,,,,,,,,,,,,,,,,,,,,
2494463233,168,12,1,16,42,2ezfenuwk3y65p8jdbj55xqt0,1,3.1,73.2,2023-01-01T15:19:06.938Z,2023-01-03T09:00:20Z,3964086731,233,142,3962582319,56,Back,3964064793,185,,3964369593,178,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463297,143,6,1,16,43,80jtkz2echk6yyyb9e2595cxr,1,100,26.6,2023-01-01T15:19:07.738Z,2023-01-03T09:00:24Z,3962582637,75,,3962582655,233,169,3962582635,56,Center,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463267,169,6,1,16,43,2ezfenuwk3y65p8jdbj55xqt0,0,0,73.4,2023-01-01T15:19:07.738Z,2023-01-03T09:00:24Z,3962582667,233,143,3962582489,56,Back,3962582535,73,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463749,144,1,1,17,14,80jtkz2echk6yyyb9e2595cxr,1,99.5,0.5,2023-01-01T15:19:38.694Z,2023-01-03T09:00:43Z,3962586929,154,,3962586927,210,13,3962585115,155,,3962585125,212,32.7,3962585113,6,,3962585123,141,47.2,3962585111,2,,3962585121,140,92.1,dypefa5ubw9m9xefxdd4365lh,M. Pack,3964065611,20,,3962585127,213,1.8,3964369699,178,3962585129,1,,3962585119,56,Center,3962585117,224,1,,,,,,,,,,,,,,,,,,,,,
2494463755,145,13,1,17,15,80jtkz2echk6yyyb9e2595cxr,1,92.8,47.3,2023-01-01T15:19:40.343Z,2023-01-03T09:00:44Z,3962586983,103,43.1,3962586975,154,,3962586981,102,42.0,3962586087,25,,3962586091,15,,3962585145,17,,3962586971,87,,3962586973,29,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,3962586985,230,99.3,3962585151,56,Center,3962586099,328,3962586987,231,49.3,3964369819,388,,3962586977,55,,,144,,,,,,,,,,,,,,,,,,,
2494463759,146,5,1,17,16,80jtkz2echk6yyyb9e2595cxr,0,100.6,34.5,2023-01-01T15:19:41.310Z,2023-01-03T09:00:47Z,3962585197,233,170,3962585167,56,Center,3962585169,346,,,,,,,,,,,,,,,,,41cihaqh4lxje5nx17g0rbgt1,J. Pigott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494463723,170,5,1,17,16,2ezfenuwk3y65p8jdbj55xqt0,1,-0.6,65.5,2023-01-01T15:19:41.310Z,2023-01-03T09:00:47Z,3962585187,233,146,3962585007,56,Back,3962585009,346,,,,,,,,,,,,,,,,,egr5n9jynbg3llc2tn2g5ncnp,G. Dobson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464125,171,1,1,17,46,2ezfenuwk3y65p8jdbj55xqt0,0,5,43.4,2023-01-01T15:20:10.707Z,2023-01-03T09:00:58Z,3962587211,212,59.9,3962587213,213,6.1,3962587217,74,,3962587205,56,Center,3962587209,141,25.3,3962587207,140,60.8,3962587215,1,,3962587203,124,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464135,147,1,1,17,49,80jtkz2echk6yyyb9e2595cxr,0,30.6,79.7,2023-01-01T15:20:14.499Z,2023-01-03T09:01:08Z,3962587263,3,,3962587269,141,60.5,3962587271,212,29.0,3962587267,140,55.3,3964370019,388,,3962587273,213,5.8,3962587265,56,Center,,,,cn988bjn09tb806b05wgp7ys5,S. Raggett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464165,172,1,1,17,51,2ezfenuwk3y65p8jdbj55xqt0,0,46.5,41.6,2023-01-01T15:20:16.527Z,2023-01-03T09:01:17Z,3962587447,212,8.7,3962587439,140,54.6,3962587443,141,44.3,3962587437,56,Center,3962587435,3,,3962587451,213,0.2,3964370083,178,,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464173,148,44,1,17,53,80jtkz2echk6yyyb9e2595cxr,1,39.6,59,2023-01-01T15:20:18.478Z,2023-01-04T09:35:32Z,3962587485,56,Back,3962587487,285,,3962587565,233,173,,,,,,,,,,,,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464183,173,44,1,17,53,2ezfenuwk3y65p8jdbj55xqt0,0,60.4,41,2023-01-01T15:20:18.479Z,2023-01-03T09:01:24Z,3962587549,286,,3962587573,233,148,3962587547,56,Center,,,,,,,,,,,,,,,,ebsl5dh99nsoun0lksywr31n8,M. Leaburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464177,149,1,1,17,53,80jtkz2echk6yyyb9e2595cxr,0,33.9,62.4,2023-01-01T15:20:18.515Z,2023-01-04T09:35:32Z,3962587509,3,,3962587515,141,60.2,3962587513,140,56.6,3962587519,213,6.2,3962587517,212,23.9,3962587511,56,Center,3964370169,388,,,,,dypefa5ubw9m9xefxdd4365lh,M. Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464205,174,1,1,17,56,2ezfenuwk3y65p8jdbj55xqt0,0,46.5,44.2,2023-01-01T15:20:20.846Z,2023-01-03T09:01:41Z,3962587693,212,7.5,3962587687,56,Center,3962587691,141,41.0,3962587689,140,53.3,3962587685,3,,3964370267,178,,3962587695,213,6.0,,,,am14op2bc5krnoxpj6w9n5sk,L. Ness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464207,150,49,1,17,57,80jtkz2echk6yyyb9e2595cxr,1,38.1,65.5,2023-01-01T15:20:21.888Z,2023-01-03T09:01:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464239,151,1,1,17,58,80jtkz2echk6yyyb9e2595cxr,0,38.1,65.5,2023-01-01T15:20:22.921Z,2023-01-03T09:01:59Z,3962587877,213,6.0,3962587879,1,,3962587873,141,43.1,3962587863,155,,3962587871,140,81.3,3964370473,178,,3962587867,56,Center,3962587875,212,47.8,dlfoufhh8dc14s10vnbjrfvmd,J. Morrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464745,157,43,1,17,58,80jtkz2echk6yyyb9e2595cxr,1,0,0,2023-01-01T15:20:23.347Z,2023-01-02T18:51:50Z,3962590767,56,Back,3964066509,144,61,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494464309,175,1,1,18,1,2ezfenuwk3y65p8jdbj55xqt0,0,24.2,61.5,2023-01-01T15:20:26.497Z,2023-01-03T09:02:08Z,3962588271,141,89.7,3962588269,140,63.1,3962588267,56,Left,3962588279,213,0.4,3964370555,178,,3962588275,212,45.1,3962588265,157,,3962588281,1,,4s0yf91l8xqodeuv473hmp5ka,A. Maynard-Brewer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494819345,1276,67,1,18,5,80jtkz2echk6yyyb9e2595cxr,1,43,11,2023-01-01T15:20:30.346Z,2023-01-04T09:35:33Z,3964449677,233,1367,,,,,,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494819343,1367,67,1,18,5,2ezfenuwk3y65p8jdbj55xqt0,0,57,89,2023-01-01T15:20:30.347Z,2023-01-03T11:08:30Z,3964449685,233,1276,,,,,,,,,,,,,,,,,,,,,,4qrvri86m93wpyugq0zq4aaqx,C. Blackett-Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494744333,835,8,1,18,5,80jtkz2echk6yyyb9e2595cxr,1,43.2,11,2023-01-01T15:20:30.467Z,2023-01-04T09:35:33Z,3964067645,56,Back,3964067703,384,,3964370907,178,,,,,,,,,,,,,,,,,dfpogkmamlohb4ta3q5ehecq1,Z. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
