id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/value
2486628179,159,1,1,19,34,dv9l02o316cd9hbkxaho2u12f,1,62.8,13.2,2022-11-19T12:21:15.543Z,2022-11-21T04:36:35Z,3921067141,56,Right,3921067147,212,5.8,3921067145,141,5.5,3923160655,178,,3921067149,213,5.1,3921067143,140,65.1,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628191,160,1,1,19,38,dv9l02o316cd9hbkxaho2u12f,1,62.3,5.8,2022-11-19T12:21:19.716Z,2022-11-21T04:36:38Z,3921067215,140,44.6,3923160715,178,,3921067219,212,18.6,3921067213,56,Back,3921067221,213,3.1,3921067217,141,5.6,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628203,161,1,1,19,42,dv9l02o316cd9hbkxaho2u12f,1,41.3,12,2022-11-19T12:21:22.803Z,2022-11-21T04:36:44Z,3923160777,178,,3921067271,141,34.8,3921067269,140,33.2,3921067273,212,17.7,3921067267,56,Back,3921067275,213,2.1,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628219,162,1,1,19,43,dv9l02o316cd9hbkxaho2u12f,1,33.2,34.8,2022-11-19T12:21:24.325Z,2022-11-21T04:36:47Z,3923160803,178,,3921067353,212,18.6,3921067355,213,4.7,3921067349,140,33.4,3921067345,56,Back,3921067351,141,7.4,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628225,163,1,1,19,46,dv9l02o316cd9hbkxaho2u12f,1,37.3,8.6,2022-11-19T12:21:26.813Z,2022-11-21T04:36:51Z,3921067391,213,1.2,3923160843,178,,3921067387,141,29.7,3921067385,140,42.0,3921067383,56,Back,3921067389,212,15.2,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628247,164,1,1,19,49,dv9l02o316cd9hbkxaho2u12f,1,44.9,27.2,2022-11-19T12:21:30.071Z,2022-11-21T05:03:46Z,3923160889,178,,3921067503,140,49.3,3921067513,213,5.0,3921067511,212,16.3,3921067501,56,Back,3921067507,141,4.2,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628305,165,1,1,19,57,dv9l02o316cd9hbkxaho2u12f,1,60.1,18.6,2022-11-19T12:21:38.618Z,2022-11-21T04:36:58Z,3921067805,212,8.6,3923160925,178,,3921067799,56,Right,3921067803,141,6.7,3921067801,140,63.0,3921067807,213,5.1,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628309,166,1,1,20,2,dv9l02o316cd9hbkxaho2u12f,1,63.8,11.3,2022-11-19T12:21:42.816Z,2022-11-21T04:37:03Z,3923160953,178,,3921067825,140,67.2,3921067827,141,2.6,3921067831,213,5.3,3921067823,56,Right,3921067829,212,6.9,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628317,167,1,1,20,3,dv9l02o316cd9hbkxaho2u12f,1,67.2,2.6,2022-11-19T12:21:44.393Z,2022-11-21T04:37:07Z,3921067871,140,74.0,3921067869,56,Right,3923160999,178,,3921067877,213,0.2,3921067875,212,7.2,3921067873,141,4.3,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628319,168,1,1,20,4,dv9l02o316cd9hbkxaho2u12f,1,74,4.3,2022-11-19T12:21:44.939Z,2022-11-21T04:37:14Z,3921067885,141,13.8,3921067883,140,72.2,3921067889,213,1.9,3923161049,178,,3921067881,56,Right,3921067887,212,6.7,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628339,169,1,1,20,4,dv9l02o316cd9hbkxaho2u12f,1,72.6,14.7,2022-11-19T12:21:45.704Z,2022-11-21T04:37:28Z,3921067985,141,5.3,3923161145,178,,3921067989,213,5.9,3921067983,140,88.5,3921067981,56,Right,3921067987,212,17.9,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628343,170,1,1,20,7,dv9l02o316cd9hbkxaho2u12f,0,95.9,3.2,2022-11-19T12:21:48.634Z,2022-11-21T04:37:35Z,3921068039,233,219,3921068037,236,,3923161215,178,,3922897157,20,,3921068005,140,95.9,3921068043,286,,3921068007,141,15.8,3921067999,2,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,3922897155,224,,,3921068011,213,1.6,3921068003,56,3921068009,212,,,,,,Right,8.6,,,,,,,,,,,,,,,,,,,,,
2486628347,219,12,1,20,7,8b523ujgl21tbc01me65q0aoh,1,2.9,86.3,2022-11-19T12:21:48.680Z,2022-11-21T04:37:41Z,3923161255,178,,3921068029,185,,3921068031,56,Back,3921068045,233,170,,,,,,,,,,,,,d3si5voqkdc8did5gkp67tg5w,C. Humphreys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628359,220,49,1,20,9,8b523ujgl21tbc01me65q0aoh,1,9.6,86.2,2022-11-19T12:21:50.679Z,2022-11-21T04:37:49Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628373,221,1,1,20,9,8b523ujgl21tbc01me65q0aoh,0,9.6,86.2,2022-11-19T12:21:50.730Z,2022-11-21T04:37:53Z,3921068137,155,,3921068145,212,20.3,3921068139,56,Back,3921068141,140,27.5,3923161365,178,,3921068143,141,74.8,3921068147,213,5.9,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628387,171,1,1,20,12,dv9l02o316cd9hbkxaho2u12f,0,72.3,26.4,2022-11-19T12:21:52.775Z,2022-11-21T04:37:58Z,3921068233,141,25.0,3921068227,3,,3921068235,212,15.9,3921068237,213,6.2,3921068231,140,87.4,3921068229,56,Center,3923161413,388,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628393,222,12,1,20,13,8b523ujgl21tbc01me65q0aoh,1,13.5,74.7,2022-11-19T12:21:54.269Z,2022-11-21T04:38:03Z,3921068253,212,16.4,3921068247,56,Back,3921068255,213,5.9,3923161447,388,,3921068249,140,27.7,3921068257,15,,3921068251,141,64.6,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628395,172,49,1,20,15,dv9l02o316cd9hbkxaho2u12f,1,70.6,32.5,2022-11-19T12:21:56.195Z,2022-11-21T09:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628397,173,1,1,20,15,dv9l02o316cd9hbkxaho2u12f,1,73.5,29.8,2022-11-19T12:21:56.250Z,2022-11-21T09:43:52Z,3921068303,140,67.2,3921068309,213,4.3,3921068305,141,8.8,3921068307,212,15.7,3921068299,155,,3923266911,388,,3921068301,56,Right,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628403,174,1,1,20,18,dv9l02o316cd9hbkxaho2u12f,1,67.2,8.5,2022-11-19T12:21:58.936Z,2022-11-21T04:38:18Z,3921068335,56,Right,3921068341,212,9.2,3921068339,141,3.4,3921068343,213,5.9,3923161539,178,,3921068337,140,75.3,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628407,175,1,1,20,20,dv9l02o316cd9hbkxaho2u12f,1,71.1,3.8,2022-11-19T12:22:00.850Z,2022-11-21T04:38:24Z,3921068355,56,Right,3921068361,212,6.5,3923161589,178,,3921068359,141,11.0,3921068357,140,75.1,3921068363,213,0.9,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628413,176,1,1,20,20,dv9l02o316cd9hbkxaho2u12f,1,75.1,11,2022-11-19T12:22:01.561Z,2022-11-21T04:38:32Z,3921068393,56,Right,3921068411,213,4.1,3921068403,141,2.8,3921068397,140,71.4,3921068405,212,6.8,3923161665,178,,,,,,,,a65axspsu3w38f0dob3aibk5x,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628429,177,1,1,20,22,dv9l02o316cd9hbkxaho2u12f,1,71.4,2.8,2022-11-19T12:22:03.091Z,2022-11-21T04:38:35Z,3921068475,56,Center,3921068481,212,17.0,3921068479,141,24.7,3923161695,178,,3921068477,140,63.6,3921068483,213,2.1,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628469,178,1,1,20,25,dv9l02o316cd9hbkxaho2u12f,1,67.1,31.9,2022-11-19T12:22:06.308Z,2022-11-21T04:38:40Z,3921068685,1,,3921068677,140,62.5,3921068683,213,1.7,3921068675,56,Left,3923161733,178,,3921068681,212,34.4,3921068679,141,82.0,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628471,179,1,1,20,30,dv9l02o316cd9hbkxaho2u12f,1,73,82.7,2022-11-19T12:22:10.956Z,2022-11-21T04:38:45Z,3921068691,56,Left,3921068697,212,6.4,3923161759,178,,3921068695,141,92.1,3921068699,213,1.5,3921068693,140,73.6,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628495,180,1,1,20,31,dv9l02o316cd9hbkxaho2u12f,1,74.3,93.6,2022-11-19T12:22:12.611Z,2022-11-21T04:38:50Z,3923161785,178,,3921068805,56,Left,3921068813,213,3.6,3921068809,141,86.5,3921068811,212,11.6,3921068807,140,64.3,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628505,181,1,1,20,37,dv9l02o316cd9hbkxaho2u12f,1,69.4,58.8,2022-11-19T12:22:17.834Z,2022-11-21T04:39:02Z,3921068855,213,4.3,3921068847,56,Center,3921068853,212,10.3,3921068851,141,44.6,3923161819,178,,3921068849,140,65.9,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628521,182,1,1,20,38,dv9l02o316cd9hbkxaho2u12f,1,66.3,43.4,2022-11-19T12:22:19.732Z,2022-11-21T04:39:07Z,3921068945,140,63.8,3923161937,178,,3921068951,213,4.5,3921068943,56,Center,3921068949,212,12.2,3921068947,141,25.9,,,,,,,3j78tgfptah530cydckvfsauh,A. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628565,183,1,1,20,41,dv9l02o316cd9hbkxaho2u12f,1,66.3,23.9,2022-11-19T12:22:22.646Z,2022-11-21T04:39:15Z,3921069189,213,5.4,3923162015,178,,3921069183,140,75.2,3921069185,141,5.6,3921069187,212,15.6,3921069181,56,Right,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628587,184,1,1,20,49,dv9l02o316cd9hbkxaho2u12f,0,87.9,5.2,2022-11-19T12:22:30.107Z,2022-11-21T09:46:05Z,3923162053,178,,3922898781,20,,3922898779,224,,3921069305,56,Center,3921069307,140,90.4,3921069301,2,,3921069311,212,31.5,3921069313,213,1.5,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,3921069303,155,,,3921069309,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628607,224,12,1,20,51,8b523ujgl21tbc01me65q0aoh,1,8.7,52.1,2022-11-19T12:22:31.849Z,2022-11-21T04:39:25Z,3921069481,15,,3921069435,167,,3921069385,141,85.1,3921069383,140,0.0,3921069389,213,2.0,3921069381,56,Back,3923162123,388,,3921069387,212,24.8,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628591,223,43,1,20,52,8b523ujgl21tbc01me65q0aoh,1,0,0,2022-11-19T12:22:33.613Z,2022-11-19T12:22:49Z,3921069315,56,Back,3921069691,144,44,3921069317,285,0,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628625,185,6,1,20,53,dv9l02o316cd9hbkxaho2u12f,1,96,33.4,2022-11-19T12:22:34.559Z,2022-11-21T04:40:04Z,3921069477,233,225,3921069461,75,,3921069457,56,Center,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628617,225,6,1,20,53,8b523ujgl21tbc01me65q0aoh,0,4,66.6,2022-11-19T12:22:34.559Z,2022-11-21T04:40:04Z,3921069483,233,185,3921069417,56,Back,3921069419,73,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628775,186,1,1,21,28,dv9l02o316cd9hbkxaho2u12f,1,99.5,0.5,2022-11-19T12:23:09.292Z,2022-11-21T04:40:10Z,3923162555,178,,3921070207,140,91.0,3921070211,212,45.4,3921070199,6,,3921070201,155,,3921070209,141,66.0,3921070203,223,,3921070213,213,1.8,a65axspsu3w38f0dob3aibk5x,J. Brown,3922899349,72,,,3921070197,2,,3921070205,56,3921070215,1,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,
2486628795,187,1,1,21,31,dv9l02o316cd9hbkxaho2u12f,0,91,66,2022-11-19T12:23:11.860Z,2022-11-21T04:40:21Z,3921070355,56,Center,3921070361,212,5.8,3921070359,141,57.9,3921070353,3,,3923162607,388,,3921070357,140,89.4,3921070363,213,4.4,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628797,226,44,1,21,33,8b523ujgl21tbc01me65q0aoh,1,9.2,39.9,2022-11-19T12:23:14.020Z,2022-11-21T05:28:33Z,3921070375,233,188,3921070367,56,Back,3921070369,285,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628799,188,44,1,21,33,dv9l02o316cd9hbkxaho2u12f,0,90.8,60.1,2022-11-19T12:23:14.021Z,2022-11-21T04:40:26Z,3921070371,56,Center,3921070415,233,226,3921070373,286,,,,,,,,,,,,,,,,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628805,227,12,1,21,33,8b523ujgl21tbc01me65q0aoh,1,7.8,39.8,2022-11-19T12:23:14.041Z,2022-11-21T05:28:33Z,3921070407,140,10.3,3921070411,212,4.3,3921070409,141,34.7,3923162743,388,,3921070413,213,5.4,3921070405,56,Back,3921070431,15,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628829,189,1,1,21,34,dv9l02o316cd9hbkxaho2u12f,1,87.7,69.6,2022-11-19T12:23:15.604Z,2022-11-21T04:40:39Z,3921071149,210,15,3921070577,140,91.3,3921071151,154,,3921070583,213,5.3,3921070575,56,Center,3921070581,212,6.8,3923162779,178,,3921070579,141,61.2,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,3921070573,155,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628835,190,15,1,21,36,dv9l02o316cd9hbkxaho2u12f,1,93.6,58.5,2022-11-19T12:23:17.506Z,2022-11-21T04:40:39Z,3921070613,56,Center,3921071175,328,,3921070753,25,,3921070611,17,,3921071157,76,,3921071159,29,,3921071163,55,189,3921071169,103,15.8,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,3921071171,214,,,3923162815,178,,3921071177,146,3921071183,233,3921071167,102,53.2,3921071179,147,98.4,228,52.9,3921071173,108,3921071161,154,3921070755,72,,,,,,,,,,,,,,
2486628833,228,10,1,21,37,8b523ujgl21tbc01me65q0aoh,1,1.5,46.1,2022-11-19T12:23:17.880Z,2022-11-21T04:40:46Z,3921070595,173,,3921070603,182,,3921070903,233,190,3921070605,56,Back,3922900127,377,,3921070873,179,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628845,191,6,1,21,39,dv9l02o316cd9hbkxaho2u12f,1,94.8,58,2022-11-19T12:23:20.266Z,2022-11-21T04:40:52Z,3921070691,233,229,3921070667,56,Center,3921070669,73,,,,,,,,,,,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628847,229,6,1,21,39,8b523ujgl21tbc01me65q0aoh,0,5.2,42,2022-11-19T12:23:20.266Z,2022-11-21T04:40:52Z,3921070671,56,Back,3921070711,233,191,3921070673,73,,,,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628945,192,1,1,22,4,dv9l02o316cd9hbkxaho2u12f,0,99.5,99.5,2022-11-19T12:23:45.666Z,2022-11-21T04:40:56Z,3922901035,20,,3923162921,178,,3921071311,56,Center,3921071307,155,,3921071321,1,,3921071317,212,37.6,3921071315,141,44.8,3921071305,6,,3j78tgfptah530cydckvfsauh,A. Collins,3921071319,213,4.6,,3921071313,140,94.5,3921071309,223,3921071303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486628949,230,11,1,22,6,8b523ujgl21tbc01me65q0aoh,1,5.5,53.1,2022-11-19T12:23:47.698Z,2022-11-21T04:41:00Z,3922901183,56,Back,3922901185,88,,3922901239,378,,3923162953,388,,,,,,,,,,,,,,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629013,231,1,1,22,22,8b523ujgl21tbc01me65q0aoh,1,13.6,46,2022-11-19T12:24:02.849Z,2022-11-21T04:41:03Z,3921071711,141,20.3,3923162993,178,,3922901359,189,,3921071707,56,Back,3921071705,123,,3921071715,213,5.2,3921071709,140,21.5,3921071713,212,19.3,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629027,232,1,1,22,25,8b523ujgl21tbc01me65q0aoh,1,21.5,20.3,2022-11-19T12:24:06.163Z,2022-11-21T04:41:07Z,3921071797,56,Back,3921071801,141,36.3,3923163037,178,,3921071803,212,11.1,3921071799,140,19.6,3921071805,213,1.8,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629055,233,1,1,22,31,8b523ujgl21tbc01me65q0aoh,1,30.6,44.8,2022-11-19T12:24:12.394Z,2022-11-21T04:41:12Z,3921071987,213,1.3,3921071979,56,Back,3921071981,140,35.1,3923163075,178,,3921071983,141,75.7,3921071985,212,21.5,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629105,234,1,1,22,35,8b523ujgl21tbc01me65q0aoh,0,39.6,76.1,2022-11-19T12:24:15.913Z,2022-11-21T04:41:18Z,3921072171,155,,3921072185,1,,3923163117,178,,3921072177,140,75.2,3921072183,213,5.6,3921072181,212,50.2,3921072175,56,Center,3921072179,141,26.8,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629161,194,8,1,22,38,dv9l02o316cd9hbkxaho2u12f,1,23.6,75.6,2022-11-19T12:24:18.924Z,2022-11-21T04:41:24Z,3922901913,385,,3921072489,56,Back,3923163183,388,,3921075931,15,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629109,235,61,1,22,38,8b523ujgl21tbc01me65q0aoh,1,77.7,9.5,2022-11-19T12:24:19.619Z,2022-11-21T04:41:30Z,3923163243,178,,3921072199,56,Right,3923163241,21,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629153,193,5,1,22,39,dv9l02o316cd9hbkxaho2u12f,1,22.6,101.4,2022-11-19T12:24:20.691Z,2022-11-21T04:41:38Z,3921072429,347,,3921072431,233,236,3921072425,56,Back,,,,,,,,,,,,,,,,c1hj1hth3xj2f0ax3x6fdwj8q,J. Sparkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629113,236,5,1,22,39,8b523ujgl21tbc01me65q0aoh,0,77.4,-1.4,2022-11-19T12:24:20.691Z,2022-11-21T04:41:38Z,3921072219,56,Right,3921072221,347,,3921072443,233,193,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629247,195,1,1,23,12,dv9l02o316cd9hbkxaho2u12f,0,26.1,100,2022-11-19T12:24:53.661Z,2022-11-21T04:41:44Z,3921072943,213,6.2,3921072945,1,,3921072937,140,60.8,3921072935,56,Left,3921072941,212,36.8,3921072939,141,94.2,3921072933,107,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629263,237,1,1,23,17,8b523ujgl21tbc01me65q0aoh,1,29.6,4.6,2022-11-19T12:24:57.809Z,2022-11-21T04:41:49Z,3921073055,141,30.4,3921073061,1,,3921073059,213,0.5,3921073053,140,57.5,3921073051,56,Center,3921073049,157,,3923163397,388,,3921073057,212,34.1,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629269,238,1,1,23,20,8b523ujgl21tbc01me65q0aoh,0,57.5,30.4,2022-11-19T12:25:00.961Z,2022-11-21T04:41:53Z,3921073097,56,Center,3921073105,213,0.3,3921073103,212,15.0,3921073101,141,37.6,3921073099,140,71.0,3923163445,388,,3921073095,3,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629299,197,1,1,23,21,dv9l02o316cd9hbkxaho2u12f,1,27.6,60.8,2022-11-19T12:25:02.712Z,2022-11-21T04:41:58Z,3921073263,212,24.5,3921073257,140,33.0,3923163499,178,,3921073255,56,Back,3921073261,141,25.8,3921073265,213,4.9,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629283,196,43,1,23,23,dv9l02o316cd9hbkxaho2u12f,1,0,0,2022-11-19T12:25:04.501Z,2022-11-19T12:25:12Z,3921073431,144,49,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629303,198,1,1,23,27,dv9l02o316cd9hbkxaho2u12f,1,38.7,17.4,2022-11-19T12:25:07.803Z,2022-11-21T04:42:03Z,3923163527,178,,3921073297,213,5.3,3921073291,140,44.4,3921073293,141,5.0,3921073289,56,Back,3921073295,212,10.3,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629337,199,1,1,23,29,dv9l02o316cd9hbkxaho2u12f,1,45.3,4.7,2022-11-19T12:25:10.323Z,2022-11-21T04:42:08Z,3923163563,178,,3921073485,213,3.1,3921073483,212,12.3,3921073477,56,Back,3921073481,141,5.0,3921073479,140,33.6,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629345,200,1,1,23,32,dv9l02o316cd9hbkxaho2u12f,1,35,16.2,2022-11-19T12:25:12.987Z,2022-11-21T04:42:15Z,3921073539,141,49.7,3921073541,212,23.7,3921073535,56,Back,3921073537,140,28.8,3921073543,213,1.8,3923163613,178,,,,,,,,56zd7s72x7izgeiybmmgc8acq,J. Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486629367,201,1,1,23,35,dv9l02o316cd9hbkxaho2u12f,1,29.9,53.1,2022-11-19T12:25:15.896Z,2022-11-21T04:42:21Z,3921073667,141,66.1,3921073669,212,9.3,3921073663,56,Back,3921073671,213,1.3,3921073665,140,32.5,3923163665,178,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
