id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/17/value
2497307487,427,1,2,45,23,5g1fnexeromjl0lvnxp8hpnhi,0,68.2,87.1,2023-01-14T16:05:29.818Z,2023-01-17T04:23:48Z,3977546279,212,6.1,3981884633,178,,3977546277,141,88.1,3977546275,140,74.0,3977546281,213,0.1,3977546273,56,Left,,,,,,,6q0zzgnbbzsbubnekye5dunai,J. Matete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307495,418,49,2,45,23,8b523ujgl21tbc01me65q0aoh,1,23.8,8.2,2023-01-14T16:05:30.244Z,2023-01-17T04:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307557,419,1,2,45,24,8b523ujgl21tbc01me65q0aoh,1,23.8,8.2,2023-01-14T16:05:30.766Z,2023-01-17T04:23:55Z,3977546605,140,37.6,3977546607,141,14.4,3977546603,56,Back,3977546611,213,0.3,3977546609,212,15.1,3981884675,178,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308231,424,43,2,45,24,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-01-14T16:05:30.844Z,2023-01-16T15:25:02Z,3981360657,144,8,3977550259,56,Back,,,,,,,,,,,,,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498126367,1031,83,2,45,26,5g1fnexeromjl0lvnxp8hpnhi,1,65.3,79.9,2023-01-14T16:05:32.814Z,2023-01-17T05:06:12Z,3981910261,399,94926,,,,,,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307577,420,1,2,45,26,8b523ujgl21tbc01me65q0aoh,0,41.3,21.5,2023-01-14T16:05:32.826Z,2023-01-17T04:23:59Z,3977546723,140,57.0,3977546725,141,45.8,3977546727,212,23.3,3981884697,178,,3977546729,213,0.8,3977546721,56,Center,,,,,,,1feu2co3n49llnckcxffuo79x,F. Ladapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307627,428,49,2,45,28,5g1fnexeromjl0lvnxp8hpnhi,1,42.2,47.6,2023-01-14T16:05:35.117Z,2023-01-17T04:24:28Z,,,,,,,,,,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307763,430,1,2,45,28,5g1fnexeromjl0lvnxp8hpnhi,1,43.9,47.5,2023-01-14T16:05:35.135Z,2023-01-17T04:24:20Z,3977547687,213,3.1,3977547685,212,32.0,3977547683,141,48.4,3981884761,178,,3977547679,56,Back,3977547681,140,13.4,3977547689,1,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307777,431,1,2,45,33,5g1fnexeromjl0lvnxp8hpnhi,0,13.4,48.4,2023-01-14T16:05:39.445Z,2023-01-17T04:24:32Z,3977547789,212,60.5,3977547781,157,,3981884993,178,,3977547791,213,0.0,3977547793,1,,3977547783,56,Center,3977547785,140,71.0,3977547787,141,49.3,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307727,429,43,2,45,34,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-14T16:05:40.520Z,2023-01-14T16:05:46Z,3977547521,56,Back,3977548067,144,7,3977547523,285,0,,,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307801,421,1,2,45,36,8b523ujgl21tbc01me65q0aoh,0,35.9,42.4,2023-01-14T16:05:42.837Z,2023-01-17T04:24:36Z,3977547879,3,,3977547889,213,0.8,3977547881,56,Center,3977547883,140,50.6,3977547887,212,21.3,3981885019,388,,3977547885,141,64.0,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307947,432,1,2,45,39,5g1fnexeromjl0lvnxp8hpnhi,1,53.8,44.3,2023-01-14T16:05:45.501Z,2023-01-17T04:24:42Z,3981885051,178,,3977548679,141,21.2,3977548671,56,Center,3977548675,140,52.7,3977548683,212,15.8,3977548685,213,4.6,,,,,,,ab9z3kubalp5l33vbi4a8n0iy,A. Randell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497307963,433,3,2,45,42,5g1fnexeromjl0lvnxp8hpnhi,0,55,20.4,2023-01-14T16:05:49.273Z,2023-01-17T04:24:52Z,3977548755,56,Right,3977548757,286,,3981360917,465,,3977548771,211,,3981885151,178,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308011,422,1,2,45,43,8b523ujgl21tbc01me65q0aoh,0,33.9,58.2,2023-01-14T16:05:50.245Z,2023-01-17T04:24:56Z,3977549071,141,29.8,3977549067,56,Back,3981885191,178,,3977549075,213,5.3,3977549069,140,46.2,3977549073,212,23.2,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308085,434,1,2,45,47,5g1fnexeromjl0lvnxp8hpnhi,1,47.1,67.9,2023-01-14T16:05:53.673Z,2023-01-17T04:25:01Z,3977549489,213,0.9,3977549481,56,Left,3977549485,141,92.1,3977549487,212,21.2,3977549483,140,59.9,3981885229,178,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308123,435,2,2,45,49,5g1fnexeromjl0lvnxp8hpnhi,1,60.3,93.3,2023-01-14T16:05:56.176Z,2023-01-17T04:25:05Z,3977550811,7,9w0nk2mz77jqc62v4gv1h0vkl,3977549691,141,85.3,3977549689,140,83.3,3981885255,178,,3977549687,56,Left,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308203,423,55,2,45,49,8b523ujgl21tbc01me65q0aoh,1,14.9,16.2,2023-01-14T16:05:56.177Z,2023-01-17T04:25:05Z,3981361133,189,,,,,,,,,,,,,,,,,,,,,,,6bejhzrjgg7dz6cp6s45rah91,J. Donacien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497308999,425,1,2,46,16,8b523ujgl21tbc01me65q0aoh,1,18.2,19.1,2023-01-14T16:06:22.699Z,2023-01-17T04:25:10Z,3977554367,212,17.1,3977554363,141,40.1,3981885287,178,,3977554359,140,9.3,3977554353,5,,3977554355,241,,3977554357,56,Back,3977554369,213,2.2,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309077,426,1,2,46,23,8b523ujgl21tbc01me65q0aoh,0,13,42.1,2023-01-14T16:06:30.196Z,2023-01-17T04:25:16Z,3977554811,140,60.0,3977554807,155,,3981885343,178,,3977554817,213,0.4,3977554815,212,54.7,3977554821,1,,3977554813,141,76.7,3977554809,56,Center,4905drgcc9husos98ppdup4gl,C. Walton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309195,436,1,2,46,26,5g1fnexeromjl0lvnxp8hpnhi,1,30.1,28,2023-01-14T16:06:33.279Z,2023-01-17T04:25:28Z,3977555389,140,30.6,3977555391,141,64.0,3981885481,388,,3977555397,212,24.5,3977555385,3,,3977555387,56,Back,3977555403,213,1.5,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309237,437,1,2,46,29,5g1fnexeromjl0lvnxp8hpnhi,0,32.1,60.3,2023-01-14T16:06:36.322Z,2023-01-17T04:25:33Z,3977555575,3,,3977555577,56,Back,3977555581,141,55.7,3977555583,212,13.7,3977555579,140,44.8,3981885571,178,,3977555585,213,6.1,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309335,427,1,2,46,33,8b523ujgl21tbc01me65q0aoh,1,42.3,49.6,2023-01-14T16:06:40.362Z,2023-01-17T04:25:40Z,3977556219,212,16.8,3981885647,178,,3977556217,141,61.2,3977556215,140,56.4,3977556213,56,Center,3977556221,213,0.5,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309383,428,1,2,46,35,8b523ujgl21tbc01me65q0aoh,0,56.3,58.4,2023-01-14T16:06:42.346Z,2023-01-17T04:26:21Z,3977556441,212,27.6,3981886147,178,,3977556431,56,Center,3977556439,141,64.6,3977556435,140,82.3,3977556443,213,0.2,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309369,438,52,2,46,38,5g1fnexeromjl0lvnxp8hpnhi,1,12,36.9,2023-01-14T16:06:44.806Z,2023-01-17T04:26:25Z,3981361535,376,,3981886205,178,,,,,,,,,,,,,,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309613,439,1,2,46,43,5g1fnexeromjl0lvnxp8hpnhi,1,12.4,36,2023-01-14T16:06:50.096Z,2023-01-17T04:26:28Z,3977557549,212,17.2,3977557541,123,,3981886243,178,,3977557545,140,23.8,3977557547,141,17.9,3977557543,56,Back,3977557551,213,5.5,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309697,440,1,2,46,47,5g1fnexeromjl0lvnxp8hpnhi,0,26,9.7,2023-01-14T16:06:53.586Z,2023-01-17T04:26:43Z,3977558019,56,Center,3977558023,141,25.0,3977558025,212,41.0,3981361543,155,,3977558027,213,0.3,3981886363,178,,3977558021,140,63.8,3977558029,1,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309795,429,1,2,46,49,8b523ujgl21tbc01me65q0aoh,1,29.8,70.5,2023-01-14T16:06:55.754Z,2023-01-17T04:26:53Z,3977558457,56,Back,3977558453,3,,3977558461,140,37.5,3977558463,141,92.3,3977558465,212,16.9,3977558467,213,1.1,3981886431,178,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309801,430,49,2,46,50,8b523ujgl21tbc01me65q0aoh,1,37.5,92.3,2023-01-14T16:06:57.186Z,2023-01-17T04:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309917,431,1,2,46,53,8b523ujgl21tbc01me65q0aoh,1,37.5,92.3,2023-01-14T16:06:59.597Z,2023-01-17T04:27:02Z,3977559083,141,63.1,3977559079,56,Center,3981886523,178,,3977559085,212,26.1,3977559087,213,5.4,3977559081,140,53.7,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309961,432,1,2,46,56,8b523ujgl21tbc01me65q0aoh,1,54,73.6,2023-01-14T16:07:02.797Z,2023-01-17T04:27:09Z,3977559341,56,Left,3977559349,213,0.8,3981886573,178,,3977559347,212,6.4,3977559345,141,80.6,3977559343,140,58.1,,,,,,,28izur14k14lcgegg8qede7yt,C. Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497309987,433,1,2,46,57,8b523ujgl21tbc01me65q0aoh,1,58.1,80.6,2023-01-14T16:07:03.736Z,2023-01-17T04:27:14Z,3977559459,212,17.3,3977559461,213,2.7,3981886693,178,,3977559453,56,Back,3977559455,140,43.3,3977559457,141,91.7,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497310091,434,1,2,46,59,8b523ujgl21tbc01me65q0aoh,0,43.3,91.7,2023-01-14T16:07:06.115Z,2023-01-17T04:27:33Z,3977560011,141,92.0,3977560005,155,,3977560007,56,Left,3977560015,213,0.0,3977560017,1,,3977560009,140,81.5,3981886921,178,,3977560013,212,40.1,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497310191,441,49,2,47,5,5g1fnexeromjl0lvnxp8hpnhi,1,4.5,6.7,2023-01-14T16:07:12.235Z,2023-01-17T04:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497310231,442,61,2,47,5,5g1fnexeromjl0lvnxp8hpnhi,0,3.7,8.5,2023-01-14T16:07:12.292Z,2023-01-17T04:27:43Z,3981887065,178,,3977560769,56,Back,,,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497310275,435,6,2,47,7,8b523ujgl21tbc01me65q0aoh,1,91.4,88.8,2023-01-14T16:07:13.649Z,2023-01-17T04:27:47Z,3977560987,73,,3977560985,56,Left,3977561299,233,443,,,,,,,,,,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497310297,443,6,2,47,7,5g1fnexeromjl0lvnxp8hpnhi,0,8.6,11.2,2023-01-14T16:07:13.649Z,2023-01-17T04:27:46Z,3977561337,233,435,3977561099,56,Back,3977561215,73,,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311217,436,1,2,47,37,8b523ujgl21tbc01me65q0aoh,1,99.5,99.5,2023-01-14T16:07:44.175Z,2023-01-17T04:27:50Z,3977566049,155,,3977566057,56,Center,3981361769,72,,3977566061,140,85.4,3977566065,212,36.4,3977566063,141,50.6,3977566041,2,,3977566053,224,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,3977566069,1,,3981887139,178,3977566067,213,4.3,,,3977566045,6,,,,,,,,,,,,,,,,,,,,,,
2498027059,822,61,2,47,39,8b523ujgl21tbc01me65q0aoh,1,92.2,56.8,2023-01-14T16:07:45.434Z,2023-01-17T04:28:15Z,3981887373,178,,3981369903,56,Center,,,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311223,437,1,2,47,39,8b523ujgl21tbc01me65q0aoh,0,92,56.3,2023-01-14T16:07:45.641Z,2023-01-17T04:28:26Z,3977566093,56,Center,3981370155,140,92.6,3981370157,141,51.1,3981370153,168,,3981370159,212,3.6,3981887469,178,,3981370161,213,4.9,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311177,444,12,2,47,39,5g1fnexeromjl0lvnxp8hpnhi,1,8.1,50.9,2023-01-14T16:07:45.882Z,2023-01-17T04:28:32Z,3981887521,178,,3981370219,141,41.2,3981370223,213,5.1,3977565861,56,Back,3981370217,140,10.5,3981370221,212,7.1,,,,,,,9w0nk2mz77jqc62v4gv1h0vkl,R. Hardie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498027117,823,50,2,47,40,8b523ujgl21tbc01me65q0aoh,1,92.2,56.8,2023-01-14T16:07:46.498Z,2023-01-17T04:28:39Z,3981370255,286,,3981370253,56,Center,3981600073,233,829,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498027165,829,7,2,47,41,5g1fnexeromjl0lvnxp8hpnhi,0,7.8,43.2,2023-01-14T16:07:47.470Z,2023-01-17T04:28:58Z,3981370527,56,Back,3981600063,233,823,3981370531,385,,3981370529,285,,3981887719,178,,,,,,,,,,,5a86e1pl8b7ibmrkz3h6gs1yh,M. Gillesphey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311319,438,1,2,47,42,8b523ujgl21tbc01me65q0aoh,1,87.7,70.9,2023-01-14T16:07:48.549Z,2023-01-17T04:29:03Z,3977566539,141,81.7,3977566531,56,Left,3981887739,178,,3977566535,140,78.8,3977566543,212,11.9,3977566547,213,2.5,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311359,439,1,2,47,43,8b523ujgl21tbc01me65q0aoh,1,78.8,81.7,2023-01-14T16:07:49.708Z,2023-01-17T04:29:08Z,3977566725,213,0.6,3977566719,140,89.4,3977566723,212,13.4,3981887767,178,,3977566721,141,92.6,3977566717,56,Left,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311423,440,1,2,47,45,8b523ujgl21tbc01me65q0aoh,1,89.4,92.6,2023-01-14T16:07:51.531Z,2023-01-17T04:29:12Z,3981887795,178,,3977567011,140,82.2,3977567009,56,Left,3977567013,141,87.5,3977567015,212,8.3,3977567017,213,3.6,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311463,441,3,2,47,47,8b523ujgl21tbc01me65q0aoh,1,80.2,82.2,2023-01-14T16:07:53.641Z,2023-01-17T04:29:15Z,3977567265,286,,3977567263,56,Left,3981361937,464,,3981887855,178,,3977567315,233,445,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311453,445,45,2,47,47,5g1fnexeromjl0lvnxp8hpnhi,0,19.8,17.8,2023-01-14T16:07:53.641Z,2023-01-17T04:29:16Z,3977567203,285,,3977567377,233,441,3977567201,56,Back,,,,,,,,,,,,,,,,6rzq8xkkst4hgbh2ysj52gwyx,N. Ennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311591,442,1,2,47,48,8b523ujgl21tbc01me65q0aoh,1,80.1,86.3,2023-01-14T16:07:55.259Z,2023-01-17T04:29:19Z,3977567917,2,,3981362019,20,,3977567929,213,5.0,3977567931,1,,3977567919,155,,3981362017,223,,3977567927,212,42.4,3977567921,56,Center,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,3977567923,140,91.6,3981887905,178,3977567925,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311597,443,44,2,47,51,8b523ujgl21tbc01me65q0aoh,1,90.8,34.4,2023-01-14T16:07:57.597Z,2023-01-17T08:22:36Z,3977567965,286,,3977567963,56,Center,3977568003,233,446,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311555,446,44,2,47,51,5g1fnexeromjl0lvnxp8hpnhi,0,9.2,65.6,2023-01-14T16:07:57.598Z,2023-01-17T04:29:23Z,3977568077,233,443,3977567745,285,,3977567743,56,Back,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311629,444,1,2,47,51,8b523ujgl21tbc01me65q0aoh,0,91.6,26.5,2023-01-14T16:07:57.633Z,2023-01-17T08:22:37Z,3977568135,140,94.1,3977568137,141,46.9,3977568133,56,Center,3977568141,213,1.4,3977568131,3,,3981888011,388,,3977568139,212,14.1,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311679,447,41,2,47,52,5g1fnexeromjl0lvnxp8hpnhi,1,7.9,43.4,2023-01-14T16:07:59.270Z,2023-01-17T04:29:43Z,3981888199,388,,3981362109,378,,3977568373,213,5.2,3977568369,141,24.1,3977568371,212,15.1,3977568367,140,15.1,,,,,,,247o80ri7od76lxfrkmccz2ay,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311751,448,12,2,47,54,5g1fnexeromjl0lvnxp8hpnhi,1,15.1,24.1,2023-01-14T16:08:01.192Z,2023-01-17T04:29:48Z,3977568747,212,18.8,3977568745,141,0.0,3977568743,140,22.8,3977568749,213,5.2,3977568741,56,Back,3981888243,178,,3977568815,167,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312019,445,5,2,47,58,8b523ujgl21tbc01me65q0aoh,1,80,101.4,2023-01-14T16:08:04.744Z,2023-01-17T04:29:53Z,3977570123,56,Left,3977570125,347,,3977570169,233,449,,,,,,,,,,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497311759,449,5,2,47,58,5g1fnexeromjl0lvnxp8hpnhi,0,20,-1.4,2023-01-14T16:08:04.744Z,2023-01-17T04:29:53Z,3977568771,347,,3977570181,233,445,3977568769,56,Back,,,,,,,,,,,,,,,,4lz9m2nwif7tql9hqsv2u7vft,B. Mumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312243,446,1,2,48,12,8b523ujgl21tbc01me65q0aoh,1,82.8,100,2023-01-14T16:08:18.540Z,2023-01-17T04:29:57Z,3977571313,213,5.3,3977571301,56,Left,3977571299,107,,3977571303,140,88.1,3977571311,212,9.4,3977571307,141,90.9,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312325,447,1,2,48,16,8b523ujgl21tbc01me65q0aoh,1,87.6,91.1,2023-01-14T16:08:23.002Z,2023-01-17T04:30:03Z,3977571685,56,Left,3981888397,178,,3977571693,141,91.5,3977571697,212,13.1,3977571703,213,3.1,3977571689,140,75.1,,,,,,,ab2bx5qzhdzlduh46iacngbf9,M. Harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312379,448,1,2,48,18,8b523ujgl21tbc01me65q0aoh,0,74,90.6,2023-01-14T16:08:25.322Z,2023-01-17T04:30:08Z,3977571979,213,4.9,3977571971,56,Center,3981888457,178,,3977571977,212,27.4,3977571975,141,50.9,3977571973,140,78.5,3977571969,155,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312369,450,8,2,48,20,5g1fnexeromjl0lvnxp8hpnhi,1,17.8,39.5,2023-01-14T16:08:27.191Z,2023-01-17T04:30:15Z,3977571939,56,Back,3981362279,385,,3981888523,388,,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312553,449,1,2,48,23,8b523ujgl21tbc01me65q0aoh,1,53.8,48.4,2023-01-14T16:08:30.114Z,2023-01-17T04:30:19Z,3981888565,178,,3977572735,141,38.2,3977572737,212,16.1,3977572733,140,67.6,3977572731,56,Center,3977572739,213,5.8,,,,,,,91f9qkusefgcrv2ri2h1nci96,L. Woolfenden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312581,450,43,2,48,27,8b523ujgl21tbc01me65q0aoh,1,0,0,2023-01-14T16:08:33.377Z,2023-01-16T15:28:32Z,3977572895,286,0,3978048747,233,783,3977572893,56,Center,3981362515,144,3,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497400371,783,43,2,48,27,5g1fnexeromjl0lvnxp8hpnhi,1,0,0,2023-01-14T16:08:33.377Z,2023-01-16T15:28:34Z,3981362549,144,45,3978048723,285,0,3978048721,56,Back,,,,,,,,,,,,,,,,4cyf8fcefkz6433g76okyd65m,N. Lonwijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312591,451,1,2,48,27,8b523ujgl21tbc01me65q0aoh,0,76.5,61.8,2023-01-14T16:08:34.103Z,2023-01-17T04:30:55Z,3981600373,233,451,3981888741,178,,3981362585,212,0.9,3981362587,213,0.6,3981362619,286,,3981362583,141,62.5,3981362581,140,77.2,3981362617,236,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,3977572931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312615,451,74,2,48,27,5g1fnexeromjl0lvnxp8hpnhi,1,22.2,38.2,2023-01-14T16:08:34.143Z,2023-01-17T04:30:58Z,3981600377,233,451,3977573023,56,Back,3981888757,178,,3977573025,285,,,,,,,,,,,,,,oe0lbxtc4qftnd886dzfm385,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312661,452,1,2,48,30,8b523ujgl21tbc01me65q0aoh,1,77.6,62,2023-01-14T16:08:36.378Z,2023-01-17T04:31:01Z,3977573263,140,86.7,3977573267,212,22.5,3977573265,141,92.0,3977573269,213,1.1,3981888793,178,,3977573261,56,Left,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497312727,453,1,2,48,30,8b523ujgl21tbc01me65q0aoh,1,86.7,92,2023-01-14T16:08:37.317Z,2023-01-17T04:31:09Z,3977573625,140,90.7,3977573627,141,61.5,3977573623,56,Center,3977579019,154,,3977579017,210,14,3977573631,213,4.9,3977573629,212,21.2,3981888821,178,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
