id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2540758925,206,1,1,28,11,dv9l02o316cd9hbkxaho2u12f,1,50.1,50.1,2023-04-29T14:30:34.461Z,2023-05-01T14:59:44Z,4235139877,141,58.5,4235139873,56,Back,4243574995,178,,4235139881,213,2.9,4235139883,279,G,4235139875,140,26.2,4235139879,212,25.7,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540758971,207,1,1,28,14,dv9l02o316cd9hbkxaho2u12f,1,26.7,60.2,2023-04-29T14:30:36.959Z,2023-05-01T14:59:47Z,4243575065,178,,4235140115,140,26.9,4235140119,141,34.8,4235140127,213,4.7,4235140111,56,Back,4235140123,212,17.3,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759017,208,1,1,28,16,dv9l02o316cd9hbkxaho2u12f,1,28.6,33.4,2023-04-29T14:30:38.929Z,2023-05-01T14:59:50Z,4235140385,213,5.0,4235140377,56,Back,4235140381,141,12.9,4235140383,212,14.6,4243575113,178,,4235140379,140,32.7,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759145,209,1,1,28,17,dv9l02o316cd9hbkxaho2u12f,1,32.6,12.3,2023-04-29T14:30:40.376Z,2023-05-01T14:59:53Z,4235140989,212,30.1,4235140985,140,12.2,4243575211,178,,4235140987,141,43.3,4235140991,213,2.4,4235140983,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759369,210,1,1,28,21,dv9l02o316cd9hbkxaho2u12f,1,11.8,44.5,2023-04-29T14:30:44.307Z,2023-05-01T14:59:56Z,4235142217,140,14.3,4235142213,56,Back,4235142223,141,70.2,4243575303,178,,4235142243,213,1.4,4235142231,212,17.7,,,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759461,211,1,1,28,27,dv9l02o316cd9hbkxaho2u12f,0,14.7,85.7,2023-04-29T14:30:50.531Z,2023-05-01T14:59:58Z,4235142713,1,,4235142691,140,46.8,4235142697,141,85.1,4243575323,178,,4235142709,213,6.3,4235142705,212,33.7,4235142677,155,,4235142685,56,Back,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759487,241,1,1,28,29,8b523ujgl21tbc01me65q0aoh,0,52.8,10.3,2023-04-29T14:30:52.433Z,2023-05-01T15:00:01Z,4235142867,212,12.5,4235142863,140,62.5,4235142857,3,,4235142859,56,Right,4235142865,141,21.0,4235142869,213,0.6,4243575407,388,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759735,214,44,1,28,30,dv9l02o316cd9hbkxaho2u12f,1,41.8,64.4,2023-04-29T14:30:53.694Z,2023-05-01T15:21:14Z,4235144239,285,,4235144263,233,242,4235144237,56,Back,,,,,,,,,,,,,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759531,242,44,1,28,30,8b523ujgl21tbc01me65q0aoh,0,58.2,35.6,2023-04-29T14:30:53.695Z,2023-05-01T15:00:04Z,4235143055,56,Center,4235143059,286,,4235144327,233,214,,,,,,,,,,,,,,,,dgzuswl2pnk7t03ts7nguholx,Sam Morsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759559,212,1,1,28,30,dv9l02o316cd9hbkxaho2u12f,1,41.6,73.3,2023-04-29T14:30:53.775Z,2023-05-01T15:21:14Z,4235143205,3,,4235143209,140,44.8,4235143215,213,5.0,4243575513,388,,4235143207,56,Back,4235143213,212,12.4,4235143211,141,55.7,,,,dj5ho4am5u4ew23hchm4g549h,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759569,213,49,1,28,33,dv9l02o316cd9hbkxaho2u12f,1,46,53.6,2023-04-29T14:30:56.711Z,2023-05-01T15:00:18Z,,,,,,,,,,,,,,,,,,,,,,,,,rnifkb7ou8pu2k7ixdhzrtp0,Pedro Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542149111,759,1,1,28,33,dv9l02o316cd9hbkxaho2u12f,1,46.2,52.7,2023-04-29T14:30:56.804Z,2023-05-01T15:00:22Z,4242553457,141,31.1,4242553461,213,4.7,4242553451,56,Back,4243575759,178,,4242553459,212,14.7,4242553455,140,45.4,,,,,,,rnifkb7ou8pu2k7ixdhzrtp0,Pedro Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759831,215,1,1,28,37,dv9l02o316cd9hbkxaho2u12f,1,46.2,26.4,2023-04-29T14:31:00.048Z,2023-05-01T15:00:29Z,4235144809,56,Right,4243575865,178,,4235144815,212,9.5,4235144813,141,14.9,4235144811,140,51.4,4235144817,213,5.3,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759855,216,1,1,28,39,dv9l02o316cd9hbkxaho2u12f,1,44.2,13.2,2023-04-29T14:31:02.380Z,2023-05-01T15:00:33Z,4235144971,212,10.3,4243575905,178,,4235144973,213,1.1,4235144965,56,Back,4235144969,141,26.4,4235144967,140,49.0,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540759921,217,1,1,28,41,dv9l02o316cd9hbkxaho2u12f,1,47.8,28.3,2023-04-29T14:31:04.341Z,2023-05-01T15:00:35Z,4243575939,178,,4235145377,212,20.0,4235145373,140,61.4,4235145371,56,Right,4235145375,141,7.7,4235145379,213,5.5,,,,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760087,218,1,1,28,42,dv9l02o316cd9hbkxaho2u12f,1,61.4,7.7,2023-04-29T14:31:05.799Z,2023-05-01T15:00:30Z,4235146173,56,Back,4235146177,141,12.6,4235146181,213,2.9,4235146175,140,45.4,4235146179,212,17.1,4243575869,178,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760133,219,1,1,28,44,dv9l02o316cd9hbkxaho2u12f,1,45.1,15.5,2023-04-29T14:31:07.739Z,2023-05-01T15:00:42Z,4235146371,141,23.1,4235146373,212,5.5,4235146369,140,43.4,4235146375,213,1.9,4243575963,178,,4235146367,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760167,220,1,1,28,46,dv9l02o316cd9hbkxaho2u12f,1,43.4,23.1,2023-04-29T14:31:09.826Z,2023-05-01T15:00:47Z,4235146571,212,26.4,4235146565,56,Back,4235146569,141,60.9,4235146573,213,1.8,4243576079,178,,4235146567,140,37.5,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760219,221,1,1,28,49,dv9l02o316cd9hbkxaho2u12f,1,37.5,60.9,2023-04-29T14:31:12.840Z,2023-05-01T14:59:40Z,4235146861,56,Back,4243574905,178,,4235146863,140,45.6,4235146867,212,18.5,4235146865,141,85.1,4235146869,213,1.1,,,,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760233,222,3,1,28,52,dv9l02o316cd9hbkxaho2u12f,0,46.3,94.2,2023-04-29T14:31:15.360Z,2023-05-01T14:59:44Z,4243264551,233,243,4242553571,465,,4243575003,178,,4235146935,56,Back,4235147683,286,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760339,243,7,1,28,52,8b523ujgl21tbc01me65q0aoh,1,53.7,5.8,2023-04-29T14:31:15.461Z,2023-05-01T14:59:46Z,4243575043,178,,4242553639,385,,4235147531,285,,4235147529,56,Right,4243264531,233,222,4242553521,167,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760345,223,5,1,28,52,dv9l02o316cd9hbkxaho2u12f,1,44.6,101.4,2023-04-29T14:31:15.714Z,2023-05-01T14:59:51Z,4235147559,347,,4235147557,56,Back,4235147979,233,244,,,,,,,,,,,,,,,,7qnu4sb2a2vj7nw8gkvv1pxw5,J. Caprice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540760393,244,5,1,28,52,8b523ujgl21tbc01me65q0aoh,0,55.4,-1.4,2023-04-29T14:31:15.714Z,2023-05-01T14:59:51Z,4235147807,56,Right,4235148003,233,223,4235147811,347,,,,,,,,,,,,,,,,,6v9kb953ugi8odu4tdly7v3yt,W. Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540761095,224,1,1,29,15,dv9l02o316cd9hbkxaho2u12f,0,43.7,100,2023-04-29T14:31:38.414Z,2023-05-01T14:59:58Z,4235154855,1,,4235151609,56,Left,4235151617,212,29.7,4235151607,107,,4235151621,213,6.1,4235151613,141,93.1,4235151611,140,71.5,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540761153,245,4,1,29,19,8b523ujgl21tbc01me65q0aoh,1,15,8.7,2023-04-29T14:31:42.898Z,2023-05-01T15:00:04Z,4235152487,233,225,4235151959,152,,4235151955,295,,4235151963,285,,4235151957,56,Back,4235151953,13,,,,,,,,b7yfyzrvj7yjo48pu8faqnvft,H. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540761223,225,4,1,29,19,dv9l02o316cd9hbkxaho2u12f,0,85,91.3,2023-04-29T14:31:42.899Z,2023-05-01T15:00:04Z,4235152345,56,Left,4235152349,152,,4235152339,13,,4243575451,178,,4235152541,233,245,4235152341,295,,4235152353,286,,,,,5w3e46d2oh5wzrizfi9rdgwoa,J. Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540762599,246,1,1,29,59,8b523ujgl21tbc01me65q0aoh,1,14.8,9.5,2023-04-29T14:32:22.855Z,2023-05-01T14:57:40Z,4235159537,1,,4235159529,140,68.6,4235159525,152,,4235159533,212,58.4,4235159527,56,Center,4235159535,213,0.3,4235159523,157,,4235159531,141,31.0,4905drgcc9husos98ppdup4gl,C. Walton,4235159521,5,,,4243572685,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540762635,227,4,1,30,3,dv9l02o316cd9hbkxaho2u12f,1,32.4,68.4,2023-04-29T14:32:26.693Z,2023-05-01T14:57:47Z,4235159719,295,,4235159715,13,,4235159779,285,,4235159775,233,247,4235159723,56,Back,4235159727,152,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540762609,247,4,1,30,3,8b523ujgl21tbc01me65q0aoh,0,67.6,31.6,2023-04-29T14:32:26.694Z,2023-05-01T14:57:47Z,4235159833,233,227,4235159577,56,Center,4235159573,13,,4235159575,295,,4235159579,152,,4243572857,178,,4235159581,286,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540762513,226,43,1,30,5,dv9l02o316cd9hbkxaho2u12f,1,0,0,2023-04-29T14:32:28.047Z,2023-04-29T14:32:33Z,4235159095,56,Back,4235160131,144,61,,,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540762901,228,1,1,30,14,dv9l02o316cd9hbkxaho2u12f,1,37.3,71.1,2023-04-29T14:32:37.759Z,2023-05-01T14:57:50Z,4235161147,141,41.8,4235161153,213,4.2,4235161143,56,Back,4235161141,152,,4235161139,5,,4243572993,178,,4235161149,212,22.3,4235161145,140,27.7,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763013,229,1,1,30,17,dv9l02o316cd9hbkxaho2u12f,1,29.3,38.9,2023-04-29T14:32:40.774Z,2023-05-01T14:57:55Z,4235161825,213,5.2,4235161821,141,5.9,4235161823,212,24.8,4235161819,140,39.4,4243573099,178,,4235161817,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763057,230,1,1,30,20,dv9l02o316cd9hbkxaho2u12f,1,41.3,9.4,2023-04-29T14:32:43.058Z,2023-05-01T14:57:59Z,4243573191,178,,4235162109,213,2.7,4235162105,141,18.2,4235162107,212,13.0,4235162101,56,Back,4235162103,140,30.3,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763159,231,1,1,30,22,dv9l02o316cd9hbkxaho2u12f,1,30.2,20.1,2023-04-29T14:32:44.942Z,2023-05-01T14:58:02Z,4235162719,212,22.1,4235162715,140,25.2,4243573285,178,,4235162717,141,51.6,4235162713,56,Back,4235162721,213,1.8,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542149581,760,50,1,30,24,dv9l02o316cd9hbkxaho2u12f,1,20.9,38.9,2023-04-29T14:32:47.855Z,2023-05-01T14:58:13Z,4242556351,285,,4243264575,233,825,4242556345,56,Back,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542149625,825,7,1,30,25,8b523ujgl21tbc01me65q0aoh,0,79.1,61.1,2023-04-29T14:32:48.628Z,2023-05-01T14:58:16Z,4242556603,286,,4242556601,56,Center,4243264571,233,760,4242556605,383,,4243573523,178,,,,,,,,,,,1uyg5c61jzqickqaegb07yk15,G. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763257,232,1,1,30,28,dv9l02o316cd9hbkxaho2u12f,0,14.6,32.7,2023-04-29T14:32:51.538Z,2023-05-01T14:58:24Z,4235163607,286,,4235163341,213,4.8,4243573731,178,,4235163603,233,248,4235163339,212,10.4,4235163335,140,15.1,4235163333,56,Back,4235163601,236,,35f2se8cf2zmpxl45zulorpat,W. Aimson,4235163337,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763283,248,74,1,30,28,8b523ujgl21tbc01me65q0aoh,1,82,79.7,2023-04-29T14:32:51.783Z,2023-05-01T14:58:32Z,4235163531,285,,4235163679,233,232,4235163529,56,Left,4243573843,178,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763325,249,49,1,30,31,8b523ujgl21tbc01me65q0aoh,1,88.2,81.1,2023-04-29T14:32:54.769Z,2023-05-01T14:58:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763503,233,45,1,30,36,dv9l02o316cd9hbkxaho2u12f,0,7.8,18.8,2023-04-29T14:32:59.299Z,2023-05-01T14:58:48Z,4235164811,56,Back,4235165397,233,250,4235164813,285,,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763599,250,3,1,30,36,8b523ujgl21tbc01me65q0aoh,1,92.2,81.2,2023-04-29T14:32:59.299Z,2023-05-01T14:58:47Z,4242557149,465,,4235165327,56,Left,4235165367,233,233,4243574073,178,,4235165329,286,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763603,251,61,1,30,38,8b523ujgl21tbc01me65q0aoh,0,96.7,66.9,2023-04-29T14:33:01.605Z,2023-05-01T14:58:53Z,4235165335,56,Center,4243574125,178,,,,,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763589,234,5,1,30,39,dv9l02o316cd9hbkxaho2u12f,1,-0.8,34.5,2023-04-29T14:33:02.339Z,2023-05-01T14:58:57Z,4235165811,233,252,4235165271,346,,4235165269,56,Back,,,,,,,,,,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540763675,252,5,1,30,39,8b523ujgl21tbc01me65q0aoh,0,100.8,65.5,2023-04-29T14:33:02.339Z,2023-05-01T14:58:56Z,4235165735,56,Center,4235165739,346,,4235165829,233,234,,,,,,,,,,,,,,,,7fpcipp26a9fqes841ad7lh3p,N. Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764247,235,1,1,31,2,dv9l02o316cd9hbkxaho2u12f,1,4.8,44.8,2023-04-29T14:33:25.294Z,2023-05-01T14:59:00Z,4235169083,141,29.4,4235169079,140,11.8,4235169091,213,5.3,4235169087,212,12.8,4235169073,56,Back,4235169071,124,,4235169095,237,,,,,8hiqkrsoskyhhoc0n0wp7lql1,G. Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764339,236,1,1,31,4,dv9l02o316cd9hbkxaho2u12f,1,13.2,27.7,2023-04-29T14:33:27.723Z,2023-05-01T14:59:05Z,4235169575,212,18.4,4235169571,140,23.0,4235169569,56,Back,4235169573,141,5.3,4243574349,178,,4235169577,213,5.3,,,,,,,35f2se8cf2zmpxl45zulorpat,W. Aimson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764407,237,1,1,31,7,dv9l02o316cd9hbkxaho2u12f,0,23.9,4.7,2023-04-29T14:33:30.159Z,2023-05-01T14:59:09Z,4235169973,213,0.2,4235169965,140,53.3,4235169969,212,31.4,4235169967,141,13.1,4243574383,178,,4235169963,56,Right,4235169961,155,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764479,253,1,1,31,9,8b523ujgl21tbc01me65q0aoh,1,47.4,82.4,2023-04-29T14:33:32.141Z,2023-05-01T14:59:12Z,4235170331,140,54.2,4235170325,56,Left,4235170341,213,0.2,4235170337,141,84.2,4235170321,3,,4235170339,212,7.2,4243574431,388,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764499,254,44,1,31,10,8b523ujgl21tbc01me65q0aoh,1,53.7,86.1,2023-04-29T14:33:33.874Z,2023-05-01T15:21:15Z,4235170433,286,,4235170487,233,238,4235170431,56,Left,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764491,238,44,1,31,10,dv9l02o316cd9hbkxaho2u12f,0,46.3,13.9,2023-04-29T14:33:33.875Z,2023-05-01T14:59:18Z,4235170379,56,Back,4235170383,285,,4235170521,233,254,,,,,,,,,,,,,,,,rnifkb7ou8pu2k7ixdhzrtp0,Pedro Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764533,255,1,1,31,11,8b523ujgl21tbc01me65q0aoh,0,54.2,84.2,2023-04-29T14:33:33.929Z,2023-05-01T15:21:15Z,4235170641,212,8.7,4235170637,140,62.3,4235170643,213,0.2,4242557847,168,,4235170633,3,,4243574631,388,,4235170639,141,86.8,4235170635,56,Left,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764587,239,1,1,31,14,dv9l02o316cd9hbkxaho2u12f,0,34.1,15,2023-04-29T14:33:37.201Z,2023-05-01T14:59:24Z,4235170927,155,,4235170935,140,63.7,4235170939,141,9.7,4243574689,178,,4235170941,212,31.3,4235170943,213,6.2,4235170931,56,Right,,,,2nvu4o5lbowvig5ddb4563n8q,K. Chauke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150087,826,49,1,31,15,8b523ujgl21tbc01me65q0aoh,1,41.4,91.3,2023-04-29T14:33:38.789Z,2023-05-01T14:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764717,256,1,1,31,15,8b523ujgl21tbc01me65q0aoh,0,40.9,89.4,2023-04-29T14:33:38.879Z,2023-05-01T14:59:31Z,4235171671,1,,4235171655,157,,4235171659,140,80.7,4235171663,212,42.8,4235171657,56,Center,4243574773,178,,4235171661,141,75.9,4235171667,213,6.1,1244ja0ma2r0071i7d45t6yfp,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764757,240,1,1,31,19,dv9l02o316cd9hbkxaho2u12f,1,27,44.8,2023-04-29T14:33:42.569Z,2023-05-01T14:59:34Z,4235171933,213,4.6,4243574821,388,,4235171931,212,19.9,4235171929,141,15.8,4235171925,56,Back,4235171923,3,,4235171927,140,24.4,,,,eg2xijdgtcaa44x57pjezy3ft,A. Hartridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764761,241,49,1,31,20,dv9l02o316cd9hbkxaho2u12f,1,24.4,15.8,2023-04-29T14:33:43.767Z,2023-05-01T14:59:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764901,242,1,1,31,23,dv9l02o316cd9hbkxaho2u12f,1,27.6,9.1,2023-04-29T14:33:46.373Z,2023-05-01T14:59:43Z,4243574977,178,,4235172655,140,41.4,4235172659,212,15.2,4235172657,141,2.5,4235172661,213,6.0,4235172653,56,Back,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764927,243,1,1,31,24,dv9l02o316cd9hbkxaho2u12f,1,41.4,2.5,2023-04-29T14:33:47.629Z,2023-05-01T14:59:44Z,4235172817,212,14.6,4235172813,140,28.0,4235172811,56,Back,4243575015,178,,4235172815,141,8.0,4235172819,213,2.9,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764943,244,1,1,31,26,dv9l02o316cd9hbkxaho2u12f,0,28,8,2023-04-29T14:33:49.024Z,2023-05-01T14:59:47Z,4235172907,56,Back,4243575069,178,,4235172911,140,44.5,4235172913,141,12.8,4235172915,212,17.6,4235172919,213,0.2,,,,,,,4qg1mpymeaajx8gu7jycw5wph,P. Sweeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540764985,257,49,1,31,27,8b523ujgl21tbc01me65q0aoh,1,59.4,77.9,2023-04-29T14:33:50.109Z,2023-05-01T14:59:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540765115,258,1,1,31,28,8b523ujgl21tbc01me65q0aoh,1,55.3,93.2,2023-04-29T14:33:51.528Z,2023-05-01T14:59:54Z,4235173777,140,44.4,4243575245,178,,4235173783,213,3.1,4235173779,141,93.8,4235173775,56,Back,4235173781,212,11.5,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540765159,259,1,1,31,32,8b523ujgl21tbc01me65q0aoh,1,44.5,92.7,2023-04-29T14:33:55.013Z,2023-05-01T14:59:57Z,4235174041,141,96.5,4235174037,56,Left,4235174043,212,10.1,4243575307,178,,4235174045,213,0.3,4235174039,140,53.8,,,,,,,a9352zsh3xr7rcxs0jmho7o8a,L. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540765171,245,45,1,31,33,dv9l02o316cd9hbkxaho2u12f,0,43.6,8,2023-04-29T14:33:56.137Z,2023-05-01T15:00:00Z,4235174129,56,Back,4235174133,285,,4235174865,233,260,,,,,,,,,,,,,,,,enfxh6b65c9hx1rs0scszi2y2,H. Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540765277,260,3,1,31,33,8b523ujgl21tbc01me65q0aoh,1,56.4,92,2023-04-29T14:33:56.137Z,2023-05-01T15:00:00Z,4235174699,286,,4235174697,56,Left,4242560311,465,,4243575367,178,,4235174771,233,245,,,,,,,,,,6o9v88iiwvbulajrwpd7uvkr9,M. Luongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
